,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
56,Richard Dumas,SF,23,PHO,23,499,16.5,.556,.010,.240,8.6,6.5,7.5,8.3,2.2,1.7,10.7,22.6,,0.7,0.3,1.0,.099,,1.2,0.1,1.2,0.4
57,Mark Eaton,C,36,UTA,5,117,13.6,.530,.000,.211,15.9,16.6,16.2,2.7,0.0,5.1,8.8,9.2,,0.2,0.1,0.3,.124,,0.5,1.4,1.9,0.1
58,James Edwards,C,37,LAL,3,14,11.0,.750,.000,.000,0.0,16.7,7.7,0.0,0.0,0.0,20.0,15.5,,0.0,0.0,0.0,.058,,-3.2,-1.0,-4.2,0.0
59,Craig Ehlo,SG,31,CLE,9,289,11.3,.502,.286,.165,4.2,9.0,6.6,13.7,2.2,0.9,14.8,18.3,,0.0,0.3,0.3,.044,,-0.3,0.3,0.1,0.2
60,Mario Elie,SF,29,POR,4,52,15.3,.716,.200,.900,3.8,9.1,6.2,11.9,2.0,1.3,26.4,15.5,,0.1,0.1,0.2,.141,,2.2,1.9,4.1,0.1
61,Sean Elliott,SF,24,SAS,10,381,13.4,.554,.112,.320,2.5,11.6,7.2,14.4,1.1,0.5,13.4,19.1,,0.4,0.3,0.8,.095,,0.3,0.0,0.3,0.2
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Dale Ellis,SG,32,SAS,10,305,10.5,.521,.283,.142,3.5,9.4,6.6,5.6,0.7,0.0,7.7,18.9,,0.2,0.2,0.4,.065,,-0.7,-1.4,-2.1,0.0
64,Patrick Ewing*,C,30,NYK,15,604,21.6,.535,.003,.248,8.6,24.0,16.4,12.0,1.5,3.6,9.8,29.5,,1.0,1.0,1.9,.155,,2.5,2.0,4.5,1.0
65,Duane Ferrell,SF,27,ATL,3,54,16.8,.655,.130,.217,1.9,9.0,5.2,3.8,0.0,0.0,13.7,23.5,,0.1,-0.1,0.1,.052,,1.5,-1.9,-0.4,0.0
66,Danny Ferry,PF,26,CLE,8,118,13.3,.508,.265,.294,4.1,22.1,13.0,18.2,1.8,1.7,15.4,17.8,,0.1,0.2,0.2,.090,,-0.3,2.0,1.8,0.1
67,Vern Fleming,PG,30,IND,3,80,8.7,.522,.148,.148,1.6,5.8,3.8,6.2,1.3,0.8,14.8,19.9,,-0.1,0.0,0.0,-0.015,,-1.1,-2.2,-3.3,0.0
68,Sleepy Floyd,PG,32,HOU,7,60,4.6,.427,.158,.526,2.1,5.2,3.8,19.8,1.8,0.0,27.8,24.6,,-0.2,0.0,-0.2,-0.124,,-5.5,-3.3,-8.8,-0.1
69,Greg Foster,PF,24,ATL,1,5,29.4,.525,.000,1.333,0.0,24.2,11.2,0.0,0.0,0.0,0.0,41.4,,0.0,0.0,0.0,.229,,7.3,-4.8,2.5,0.0
70,Rick Fox,SF,23,BOS,4,71,7.7,.328,.120,.080,14.3,19.7,17.0,9.5,1.5,0.9,13.4,19.0,,-0.1,0.1,-0.1,-0.042,,-3.9,-2.0,-5.9,-0.1
71,Kevin Gamble,SF,27,BOS,4,142,15.0,.628,.286,.095,2.7,5.4,4.0,10.4,2.3,0.4,10.3,15.5,,0.3,0.1,0.4,.133,,1.9,1.6,3.5,0.2
72,Winston Garland,PG,28,HOU,12,246,10.1,.473,.014,.230,3.1,11.5,7.7,19.4,3.4,0.0,21.3,19.2,,-0.2,0.4,0.2,.033,,-4.3,1.4,-2.8,-0.1
73,Kenny Gattison,PF,28,CHH,9,187,11.1,.480,.000,.457,11.8,12.8,12.3,8.7,1.4,0.3,11.2,14.7,,0.1,0.2,0.3,.075,,-0.6,-1.4,-2.0,0.0
74,Tate George,PG,24,NJN,2,22,10.6,.286,.000,.000,5.5,10.6,8.1,39.2,2.4,0.0,12.5,16.6,,0.0,0.0,0.0,-0.004,,-1.4,0.6,-0.7,0.0
75,Kendall Gill,SG,24,CHH,9,353,13.3,.440,.037,.216,8.6,6.8,7.7,12.1,3.1,1.1,9.7,24.5,,-0.1,0.4,0.3,.043,,-0.3,-0.6,-0.9,0.1
76,Mike Gminski,C,33,CHH,2,5,12.3,.500,.000,.000,0.0,23.9,11.8,0.0,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,.082,,1.6,-2.5,-1.0,0.0
77,Paul Graham,SG,25,ATL,2,27,6.1,.250,.250,.000,3.9,9.0,6.2,11.1,7.8,0.0,20.0,16.1,,-0.1,0.0,-0.1,-0.148,,-5.8,3.2,-2.6,0.0
78,Gary Grant,PG,27,LAC,5,101,4.6,.329,.000,.065,1.0,1.2,1.1,33.5,1.5,0.0,18.0,16.5,,-0.2,0.1,-0.1,-0.056,,-5.8,-2.0,-7.8,-0.1
79,Horace Grant,PF,27,CHI,19,651,17.0,.577,.000,.355,11.5,17.8,14.6,9.8,1.9,2.5,8.8,13.6,,1.6,0.9,2.4,.180,,2.0,1.3,3.3,0.9
80,A.C. Green,PF,29,LAL,5,220,13.0,.478,.119,.500,11.9,25.0,17.9,8.2,1.7,0.9,14.9,11.9,,0.1,0.3,0.4,.092,,-0.5,0.1,-0.4,0.1
81,Sidney Green,PF,32,CHH,9,78,7.5,.388,.000,.167,12.0,32.1,21.9,1.8,0.7,0.8,9.4,12.0,,0.0,0.1,0.1,.060,,-4.6,-1.9,-6.5,-0.1
82,Jay Guidinger,C,23,CLE,4,15,-5.1,.258,.000,.667,8.1,0.0,4.1,0.0,0.0,4.4,34.0,18.1,,-0.1,0.0,-0.1,-0.288,,-13.0,-4.0,-17.1,-0.1
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Ron Harper,SG,29,LAC,5,174,19.3,.526,.128,.218,2.3,11.3,6.4,16.2,4.4,4.2,11.4,23.8,,0.1,0.4,0.5,.129,,3.6,5.0,8.6,0.5
85,Steve Henson,PG,24,ATL,3,47,9.1,.444,.556,.000,2.2,7.7,4.8,15.7,4.5,0.0,18.2,10.2,,0.0,0.0,0.0,-0.011,,-2.7,1.7,-1.0,0.0
86,Carl Herrera,PF,26,HOU,12,195,6.4,.426,.035,.351,10.5,15.6,13.3,5.4,0.8,0.6,14.3,18.0,,-0.2,0.2,0.0,.012,,-6.5,-2.1,-8.6,-0.3
87,Robert Horry,SF,22,HOU,12,374,13.5,.545,.297,.267,4.8,13.4,9.5,15.7,2.5,2.6,19.9,17.2,,0.1,0.6,0.7,.090,,-0.1,2.7,2.5,0.4
88,Jay Humphries,SG,30,UTA,5,115,8.3,.374,.242,.121,5.0,5.0,5.0,24.1,1.5,1.7,14.7,16.7,,-0.1,0.1,0.0,-0.016,,-1.5,0.6,-0.9,0.0
89,Jaren Jackson,SG,25,LAC,4,28,6.7,.385,.077,.000,14.5,4.4,9.9,11.9,3.6,0.0,18.8,24.5,,-0.1,0.0,0.0,-0.072,,-5.8,0.0,-5.8,0.0
90,Mark Jackson,PG,27,LAC,5,188,16.9,.516,.031,.344,4.3,13.7,8.6,32.1,2.2,0.4,15.0,19.8,,0.2,0.3,0.5,.122,,1.9,1.5,3.4,0.3
91,Avery Johnson,PG,27,SAS,10,314,13.2,.538,.014,.200,3.0,8.1,5.6,37.1,1.6,0.2,23.2,14.0,,0.3,0.3,0.6,.087,,0.5,-0.5,0.0,0.2
92,Eddie Johnson,SF,33,SEA,19,382,11.0,.458,.171,.148,4.9,9.1,6.9,7.6,0.4,0.2,7.8,28.0,,0.1,0.0,0.1,.015,,-1.0,-3.6,-4.5,-0.2
93,Frank Johnson,PG,34,PHO,22,172,12.5,.558,.060,.580,2.1,5.2,3.7,14.8,1.8,0.0,10.0,18.1,,0.3,0.1,0.4,.108,,-2.1,0.1,-1.9,0.0
94,Kevin Johnson,PG,26,PHO,23,914,16.2,.559,.010,.523,1.3,6.4,3.9,31.3,2.0,0.9,18.6,22.0,,1.2,0.4,1.6,.085,,1.6,-0.6,1.0,0.7
95,Larry Johnson,PF,23,CHH,9,348,18.4,.614,.033,.426,6.4,14.7,10.5,14.4,0.8,0.4,11.6,20.7,,0.9,0.3,1.3,.175,,3.5,-0.6,3.0,0.4
96,Michael Jordan*,SG,29,CHI,19,783,30.1,.553,.136,.320,5.0,14.9,10.0,29.4,2.7,1.6,7.0,38.0,,3.3,1.1,4.4,.270,,9.7,1.8,11.6,2.7
97,Adam Keefe,PF,22,ATL,3,53,14.9,.575,.000,.462,7.9,20.5,13.7,18.5,1.0,0.0,16.1,15.3,,0.1,0.0,0.1,.063,,0.6,0.5,1.1,0.0
98,Shawn Kemp,PF,23,SEA,19,663,21.3,.589,.000,.535,13.3,20.6,16.8,11.6,2.3,4.4,16.9,21.2,,1.5,0.9,2.4,.172,,2.2,2.1,4.3,1.1
99,Jerome Kersey,SF,30,POR,4,98,24.4,.576,.024,.405,10.0,29.1,18.6,7.9,2.1,1.3,3.9,22.3,,0.4,0.2,0.6,.276,,4.5,3.8,8.3,0.2
100,Bernard King*,SF,36,NJN,3,24,8.6,.571,.000,.000,5.0,0.0,2.5,0.0,2.2,0.0,12.5,15.3,,0.0,0.0,0.0,.046,,-3.3,-1.1,-4.4,0.0
101,Stacey King,C,26,CHI,19,229,11.0,.483,.000,.470,10.7,10.6,10.7,8.7,2.1,1.3,15.0,18.8,,0.1,0.2,0.4,.074,,-3.5,-0.7,-4.1,-0.1
102,Joe Kleine,C,31,BOS,4,29,8.1,.600,.000,.000,0.0,21.9,11.0,0.0,0.0,2.2,0.0,7.8,,0.0,0.0,0.1,.084,,-3.5,0.9,-2.6,0.0
103,Negele Knight,PG,25,PHO,9,34,18.4,.563,.000,.000,3.5,6.6,5.1,38.9,0.0,1.9,15.8,25.0,,0.0,0.0,0.1,.072,,4.2,-1.5,2.7,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jon Koncak,C,29,ATL,3,89,6.2,.138,.000,.200,9.4,21.8,15.1,6.1,1.8,3.5,15.5,6.3,,-0.1,0.0,-0.1,-0.056,,-3.6,0.8,-2.9,0.0
106,Larry Krystkowiak,PF,28,UTA,1,8,-6.6,.000,.000,.000,14.5,14.3,14.4,0.0,0.0,0.0,50.0,11.8,,0.0,0.0,0.0,-0.240,,-12.5,-5.0,-17.5,0.0
107,Reggie Lewis,SG,27,BOS,1,13,48.4,.666,.091,.364,19.5,0.0,9.8,25.8,0.0,4.8,7.3,47.7,,0.1,0.0,0.1,.375,,15.4,1.4,16.8,0.1
108,Kevin Lynch,SG,24,CHH,1,3,10.6,,,,0.0,0.0,0.0,42.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.118,,5.3,2.2,7.5,0.0
109,Rick Mahorn,PF,34,NJN,4,63,6.0,.400,.000,.000,7.6,16.6,12.2,6.6,0.0,2.0,9.1,8.0,,0.0,0.1,0.1,.051,,-5.0,0.5,-4.5,0.0
110,Dan Majerle,SG,27,PHO,24,1071,13.5,.542,.441,.222,3.2,11.6,7.6,12.3,1.6,1.7,8.6,15.6,,1.5,0.7,2.1,.096,,1.6,0.6,2.2,1.1
111,Jeff Malone,SG,31,UTA,5,150,9.7,.474,.000,.200,2.3,9.9,6.1,3.9,1.1,0.4,11.3,25.1,,-0.1,0.1,0.0,-0.009,,-3.4,-0.7,-4.1,-0.1
112,Karl Malone*,PF,29,UTA,5,216,16.6,.528,.021,.392,6.4,21.2,13.9,9.2,1.6,0.6,15.0,29.2,,0.1,0.3,0.4,.085,,1.1,0.1,1.2,0.2
113,Danny Manning,PF,26,LAC,5,171,14.1,.472,.024,.306,7.1,17.3,11.7,8.1,2.1,2.1,11.9,27.4,,-0.1,0.3,0.2,.051,,-0.5,0.3,-0.2,0.1
114,Anthony Mason,PF,26,NYK,15,510,16.2,.615,.000,.557,13.1,12.7,12.9,12.8,1.0,0.8,13.1,15.4,,1.3,0.5,1.7,.162,,2.2,1.8,4.0,0.7
115,Vernon Maxwell,SG,27,HOU,9,308,11.7,.494,.393,.205,1.2,6.5,4.1,16.8,1.9,0.4,11.8,21.4,,0.1,0.3,0.4,.057,,-0.7,-0.5,-1.1,0.1
116,Travis Mays,PG,24,ATL,1,20,0.9,.500,.250,.000,0.0,6.1,2.8,0.0,0.0,0.0,20.0,10.9,,0.0,0.0,0.0,-0.110,,-7.6,-4.2,-11.8,0.0
117,George McCloud,SF,25,IND,4,79,8.4,.384,.522,.174,4.8,11.8,8.4,27.3,2.7,0.8,16.8,17.8,,-0.1,0.1,0.0,-0.013,,-2.3,0.9,-1.4,0.0
118,Rodney McCray,SF,31,CHI,7,39,2.4,.167,.000,.000,6.3,34.3,20.4,16.2,0.0,1.8,40.0,11.8,,-0.1,0.1,-0.1,-0.100,,-8.0,0.1,-7.9,-0.1
119,Xavier McDaniel,PF,29,BOS,4,126,9.7,.439,.038,.170,6.0,12.1,9.1,10.8,0.4,1.5,10.9,22.9,,0.0,0.0,0.0,-0.005,,-4.0,-1.8,-5.8,-0.1
120,Kevin McHale*,PF,35,BOS,4,113,27.4,.621,.000,.255,10.1,22.5,16.3,4.8,1.0,3.9,7.6,26.4,,0.5,0.1,0.6,.240,,6.7,2.0,8.7,0.3
121,Derrick McKey,SF,26,SEA,19,647,14.4,.568,.032,.437,8.7,9.0,8.9,16.3,1.0,1.9,16.0,15.3,,1.1,0.2,1.3,.099,,1.9,0.3,2.2,0.7
122,Nate McMillan,PG,28,SEA,19,415,15.3,.392,.233,.291,5.6,13.8,9.4,34.7,5.2,1.9,17.7,15.0,,0.1,0.7,0.8,.088,,0.5,5.2,5.6,0.8
123,Oliver Miller,C,22,PHO,24,513,17.0,.596,.017,.455,7.7,19.8,14.0,15.2,2.1,7.3,22.4,16.3,,0.4,0.8,1.2,.110,,-0.7,5.2,4.5,0.8
124,Reggie Miller*,SG,27,IND,4,175,23.4,.687,.253,.507,2.9,5.3,4.1,12.0,0.9,0.0,9.8,27.4,,0.8,0.0,0.8,.229,,7.4,-1.4,6.0,0.3
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Sam Mitchell,SF,29,IND,4,25,9.3,.676,.000,.250,0.0,4.7,2.4,0.0,0.0,0.0,18.4,20.5,,0.0,0.0,0.0,.021,,-3.0,-2.7,-5.7,0.0
127,Chris Morris,SF,27,NJN,5,163,23.7,.641,.262,.197,9.6,13.6,11.6,7.4,2.6,2.4,4.3,19.5,,0.6,0.2,0.9,.254,,6.3,3.5,9.8,0.5
128,Alonzo Mourning*,C,22,CHH,9,367,19.1,.566,.014,.628,8.9,19.8,14.3,5.9,0.9,5.3,16.4,27.1,,0.4,0.6,1.0,.125,,0.7,0.5,1.2,0.3
129,Jerrod Mustaf,PF,23,PHO,7,10,23.3,.600,.000,.000,0.0,22.4,11.6,0.0,0.0,6.4,0.0,22.3,,0.0,0.0,0.0,.144,,6.0,2.6,8.5,0.0
130,Larry Nance,PF,33,CLE,9,329,20.6,.598,.000,.278,13.0,14.7,13.8,11.1,1.3,2.8,4.7,17.9,,1.1,0.4,1.4,.212,,4.2,0.9,5.1,0.6
131,Johnny Newman,SF,29,CHH,9,173,12.9,.548,.091,.291,4.7,8.3,6.5,16.5,3.0,0.4,19.5,19.6,,0.0,0.2,0.2,.066,,-0.5,0.7,0.1,0.1
132,Ken Norman,SF,28,LAC,5,164,13.5,.417,.119,.328,8.7,20.3,13.9,11.7,1.2,0.0,1.3,20.3,,0.1,0.2,0.3,.083,,1.1,-0.9,0.2,0.1
133,Charles Oakley,PF,29,NYK,15,507,13.7,.535,.000,.420,17.0,22.2,19.6,5.2,1.7,0.3,18.8,17.0,,0.4,0.7,1.0,.099,,-0.6,0.4,-0.2,0.2
134,Hakeem Olajuwon*,C,30,HOU,12,518,26.7,.568,.004,.315,12.8,23.4,18.7,20.6,2.1,7.0,14.2,27.8,,1.2,1.2,2.4,.221,,4.8,4.3,9.1,1.4
135,Gerald Paddio,SF,27,SEA,9,30,18.2,.500,.071,.000,3.7,8.3,5.8,23.5,3.6,2.4,12.5,23.5,,0.0,0.0,0.0,.076,,2.9,2.5,5.3,0.1
136,Robert Parish*,C,39,BOS,4,146,18.4,.566,.000,.123,11.3,21.8,16.5,5.5,0.4,2.6,9.1,20.4,,0.3,0.1,0.4,.140,,1.5,-0.1,1.4,0.1
