,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
136,Kurt Rambis,PF,32,PHO,4,53,9.8,.400,.000,.000,16.3,14.1,15.3,11.3,4.7,1.2,44.4,7.4,,0.0,0.1,0.0,.044,,-1.5,2.5,1.0,0.0
137,Robert Reid,SF,35,PHI,7,41,1.3,.333,.111,.000,3.1,20.5,12.1,7.3,1.3,0.0,18.2,12.7,,-0.1,0.0,-0.1,-0.070,,-7.5,-0.8,-8.3,-0.1
138,Mitch Richmond*,SG,25,GSW,9,372,14.9,.560,.142,.142,3.1,11.8,7.4,8.8,0.6,1.0,8.6,22.8,,0.3,0.1,0.4,.053,,1.7,-2.4,-0.8,0.1
139,Doc Rivers,PG,29,ATL,5,173,16.2,.539,.172,.297,3.6,8.3,6.0,16.9,1.5,0.7,5.2,19.4,,0.3,0.1,0.4,.116,,1.2,0.3,1.5,0.2
140,Fred Roberts,PF,30,MIL,3,103,9.8,.474,.029,.057,4.5,14.6,9.1,10.5,1.0,0.7,12.2,17.6,,-0.1,0.0,0.0,-0.015,,-1.1,-1.1,-2.3,0.0
141,Alvin Robertson,SG,28,MIL,3,118,22.8,.649,.184,.265,6.9,12.7,9.5,22.7,3.5,0.0,15.5,24.4,,0.3,0.1,0.4,.154,,4.9,2.8,7.8,0.3
142,Clifford Robinson,PF,24,POR,16,354,14.0,.560,.026,.590,7.7,13.5,10.5,8.1,1.0,3.0,14.5,20.9,,0.2,0.4,0.6,.083,,0.0,1.0,1.0,0.3
143,David Robinson*,C,25,SAS,4,166,26.1,.760,.020,.745,7.8,31.3,19.3,7.6,1.7,6.0,18.1,20.7,,0.5,0.3,0.8,.234,,5.0,3.6,8.5,0.4
144,Rumeal Robinson,PG,24,ATL,2,13,-11.8,.250,.000,.000,0.0,7.9,4.0,12.6,4.0,0.0,50.0,27.0,,-0.2,0.0,-0.1,-0.517,,-15.2,-4.2,-19.4,-0.1
145,Dennis Rodman*,SF,29,DET,15,495,11.8,.463,.099,.264,14.3,25.7,19.8,4.0,1.2,1.3,11.3,10.1,,0.3,0.7,1.0,.094,,-0.5,0.4,-0.1,0.2
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Tree Rollins,C,35,DET,6,32,3.4,1.000,.000,.000,3.3,7.2,5.2,0.0,1.7,2.1,50.0,5.5,,0.0,0.0,0.0,.016,,-4.5,1.0,-3.5,0.0
148,Delaney Rudd,PG,28,UTA,9,58,17.0,.527,.571,.190,4.2,0.0,2.0,45.4,2.6,0.0,11.6,19.5,,0.1,0.1,0.2,.147,,5.0,1.1,6.0,0.1
149,John Salley,PF,26,DET,15,308,13.7,.581,.000,.857,6.9,15.8,11.1,5.3,1.0,4.3,11.9,15.5,,0.4,0.4,0.8,.120,,-1.6,3.1,1.5,0.3
150,Mike Sanders,SF,30,IND,5,41,15.4,.638,.200,.400,0.0,12.3,6.0,13.5,4.6,3.0,7.8,12.9,,0.1,0.0,0.1,.144,,-2.5,4.6,2.1,0.0
151,Danny Schayes,C,31,MIL,3,71,10.2,.503,.043,.478,6.5,15.4,10.6,6.2,2.2,1.0,17.7,21.2,,-0.1,0.1,0.0,-0.007,,-3.1,-0.6,-3.7,0.0
152,Detlef Schrempf,PF,28,IND,5,179,12.4,.563,.070,.526,6.7,18.3,12.4,8.5,0.5,0.0,13.5,18.9,,0.2,0.0,0.2,.056,,0.4,-2.7,-2.3,0.0
153,Byron Scott,SG,29,LAL,18,678,11.7,.590,.204,.183,2.4,7.8,5.1,6.6,1.8,0.4,7.8,14.5,,0.9,0.6,1.4,.100,,0.0,1.0,1.0,0.5
154,Brian Shaw,PG,24,BOS,11,316,12.5,.534,.030,.300,3.0,10.3,6.9,23.0,1.6,0.2,18.1,19.1,,0.1,0.2,0.3,.041,,-0.7,-0.3,-1.0,0.1
155,Jack Sikma*,C,35,MIL,3,51,14.4,.441,.133,.133,6.8,24.1,14.7,17.1,5.0,1.4,15.9,16.4,,0.0,0.1,0.0,.038,,0.5,3.7,4.2,0.1
156,Derek Smith,SF,29,BOS,10,86,5.4,.534,.048,.667,2.8,8.9,6.0,7.8,1.8,0.7,22.8,17.9,,-0.1,0.1,0.0,-0.014,,-6.2,0.5,-5.8,-0.1
157,Kenny Smith,PG,25,HOU,3,113,17.6,.548,.105,.237,4.3,4.5,4.4,33.2,1.9,0.7,12.5,19.2,,0.2,0.1,0.3,.140,,4.2,0.5,4.7,0.2
158,Larry Smith,PF,33,HOU,3,57,3.4,.225,.250,.250,12.8,15.5,14.2,9.0,0.9,1.3,31.1,5.1,,0.0,0.1,0.0,.029,,-5.3,2.0,-3.4,0.0
159,Michael Smith,PF,25,BOS,2,6,6.6,.500,.500,.000,0.0,0.0,0.0,24.4,0.0,0.0,0.0,14.6,,0.0,0.0,0.0,.070,,-4.5,1.8,-2.7,0.0
160,Tony Smith,SG,22,LAL,7,40,2.4,.489,.000,.231,9.3,0.0,4.6,7.8,1.3,0.0,29.5,23.0,,-0.1,0.0,-0.1,-0.132,,-6.4,-2.9,-9.2,-0.1
161,Rik Smits,C,24,IND,5,88,15.0,.605,.000,.216,5.5,20.1,12.6,3.6,0.5,4.8,11.0,21.5,,0.1,0.1,0.2,.090,,-2.4,0.6,-1.7,0.0
162,John Starks,SG,25,NYK,3,28,0.4,.510,.000,.400,4.5,8.9,6.7,35.6,0.0,0.0,50.5,19.4,,-0.1,0.0,-0.1,-0.195,,-5.4,-3.0,-8.4,0.0
163,John Stockton*,PG,28,UTA,9,373,21.8,.644,.250,.407,3.3,9.3,6.5,51.5,2.7,0.4,20.1,18.8,,1.0,0.6,1.6,.208,,6.2,2.5,8.7,1.0
164,Rod Strickland,PG,24,SAS,4,168,14.6,.492,.090,.313,3.5,11.5,7.4,31.0,2.5,0.0,14.6,22.0,,0.0,0.1,0.2,.050,,-0.6,0.3,-0.3,0.1
165,Terry Teagle,SG,30,LAL,18,274,7.4,.428,.000,.256,3.6,8.8,6.2,6.5,1.5,0.9,10.3,25.6,,-0.5,0.2,-0.3,-0.050,,-4.5,-1.5,-6.0,-0.3
166,Irving Thomas,PF,25,LAL,3,5,16.1,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,.162,,4.4,1.2,5.5,0.0
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Isiah Thomas*,PG,29,DET,13,436,15.0,.491,.148,.463,3.2,10.9,6.8,38.7,1.6,0.3,18.6,22.0,,0.2,0.3,0.5,.054,,1.6,0.1,1.7,0.4
169,LaSalle Thompson,C,29,IND,5,126,11.9,.535,.000,.179,5.7,25.1,15.1,8.8,1.5,3.4,19.2,17.2,,0.0,0.1,0.1,.022,,-1.3,1.0,-0.3,0.1
170,Mychal Thompson,C,36,LAL,8,42,1.3,.286,.000,.000,8.9,17.2,13.1,0.0,0.0,4.6,12.5,8.6,,-0.1,0.0,0.0,-0.010,,-7.7,0.2,-7.5,-0.1
171,Otis Thorpe,PF,28,HOU,3,116,14.7,.578,.000,.158,7.4,19.6,13.4,11.3,0.9,0.0,12.9,18.2,,0.1,0.1,0.2,.096,,1.2,0.6,1.8,0.1
172,Sedale Threatt,PG,29,SEA,5,136,16.7,.604,.196,.179,0.9,6.2,3.5,22.0,1.8,0.0,11.7,21.5,,0.3,0.1,0.4,.130,,2.8,0.7,3.5,0.2
173,Tom Tolbert,PF,25,GSW,9,116,4.6,.423,.091,.333,0.0,18.4,9.1,8.8,1.2,2.2,9.6,15.5,,-0.2,0.1,-0.1,-0.037,,-5.6,0.5,-5.1,-0.1
174,Andy Toolson,SF,25,UTA,2,4,2.9,.000,.500,.000,0.0,0.0,0.0,31.2,12.5,0.0,0.0,22.0,,0.0,0.0,0.0,-0.253,,-7.5,6.2,-1.3,0.0
175,Trent Tucker,SG,31,NYK,3,66,12.6,.464,.400,.080,5.7,17.1,11.4,25.4,0.8,0.0,3.7,18.6,,0.1,0.0,0.1,.071,,2.1,0.9,3.0,0.1
176,Andre Turner,PG,26,PHI,8,189,14.6,.527,.188,.333,1.4,7.0,4.3,29.2,3.1,0.0,12.7,15.8,,0.2,0.2,0.4,.094,,0.6,0.6,1.3,0.2
177,Kiki Vandeweghe,SF,32,NYK,3,99,9.5,.593,.156,.781,1.3,8.9,5.1,7.5,0.5,0.0,21.8,25.4,,0.0,0.0,0.0,-0.007,,-1.3,-1.4,-2.7,0.0
178,Stojko Vranković,C,27,BOS,1,4,1.4,.694,.000,1.000,0.0,54.5,28.5,0.0,0.0,0.0,41.0,26.7,,0.0,0.0,0.0,-0.207,,-16.4,3.8,-12.6,0.0
179,Kenny Walker,SF,26,NYK,3,31,8.4,.563,.000,.250,8.1,20.2,14.2,11.8,1.7,2.1,25.3,17.5,,0.0,0.0,0.0,.013,,-3.9,4.0,0.1,0.0
180,Spud Webb,PG,27,ATL,5,154,15.0,.515,.211,.281,5.4,9.3,7.4,29.7,2.4,0.4,16.9,22.0,,0.0,0.1,0.1,.042,,1.7,-0.1,1.6,0.1
181,Mark West,C,30,PHO,4,93,12.6,.636,.000,.467,9.3,13.4,11.2,3.5,1.1,7.0,14.2,9.9,,0.1,0.1,0.2,.122,,-1.5,2.4,0.9,0.1
182,Dominique Wilkins*,SF,31,ATL,5,195,16.4,.475,.160,.372,3.2,13.6,8.5,13.1,2.4,1.6,9.1,27.1,,0.0,0.2,0.2,.050,,2.5,-0.2,2.3,0.2
183,Eddie Lee Wilkins,C,28,NYK,1,13,12.6,.654,.000,.333,19.4,0.0,9.7,0.0,0.0,0.0,22.5,31.2,,0.0,0.0,0.0,-0.043,,-2.7,-2.5,-5.2,0.0
184,Gerald Wilkins,SG,27,NYK,3,78,5.5,.412,.184,.053,3.2,9.6,6.4,13.0,3.4,0.8,17.1,27.5,,-0.3,0.1,-0.2,-0.132,,-4.8,0.5,-4.3,0.0
185,Buck Williams,PF,30,POR,16,572,10.6,.530,.000,.446,10.6,19.3,14.8,3.5,0.9,0.5,13.4,13.5,,0.4,0.6,1.0,.081,,-0.8,-0.9,-1.7,0.0
186,Jayson Williams,PF,22,PHI,4,10,32.7,.800,.000,.000,25.8,24.0,24.9,0.0,0.0,0.0,16.7,28.5,,0.0,0.0,0.0,.209,,9.1,-1.2,7.9,0.0
187,Kenny Williams,PF,21,IND,2,2,-25.7,.000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,,0.0,0.0,0.0,-0.560,,-22.8,-7.7,-30.4,0.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Micheal Williams,PG,24,IND,5,183,21.7,.598,.015,.738,4.6,6.2,5.4,32.5,3.6,0.0,12.2,22.3,,0.6,0.1,0.7,.194,,4.0,1.4,5.4,0.3
190,Scott Williams,PF,22,CHI,12,72,10.2,.528,.077,1.538,7.3,27.3,17.6,5.5,0.8,3.0,15.5,16.7,,0.0,0.2,0.2,.114,,-4.1,0.9,-3.2,0.0
191,Kevin Willis,PF,28,ATL,5,159,16.2,.480,.045,.448,11.8,17.3,14.6,6.1,1.0,0.4,2.4,22.7,,0.3,0.1,0.4,.116,,1.9,-1.9,0.0,0.1
192,David Wingate,SG,27,SAS,3,38,6.6,.526,.000,.250,3.1,6.4,4.7,3.8,1.3,0.0,7.0,15.6,,0.0,0.0,0.0,.036,,-4.9,0.7,-4.1,0.0
193,Randy Wittman,SF,31,IND,1,6,14.3,1.000,.000,.000,0.0,0.0,0.0,23.7,0.0,0.0,0.0,6.9,,0.0,0.0,0.0,.189,,3.9,2.8,6.7,0.0
194,David Wood,SF,26,HOU,3,44,8.6,.735,.333,1.333,2.8,11.5,7.1,9.1,3.6,0.0,17.4,5.9,,0.1,0.1,0.1,.130,,-2.5,4.4,1.9,0.0
195,James Worthy*,SF,29,LAL,18,733,14.6,.502,.069,.208,4.2,7.9,6.1,16.8,1.4,0.2,9.6,25.8,,0.2,0.5,0.7,.048,,1.0,-0.8,0.2,0.4
196,Danny Young,PG,28,POR,7,36,11.5,.545,.091,.000,0.0,0.0,0.0,30.3,0.0,0.0,15.4,15.5,,0.0,0.0,0.0,.054,,1.2,-1.6,-0.4,0.0
