,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
137,Greg Ostertag,C,25,UTA,11,261,11.4,.465,.000,.800,8.4,20.6,14.7,3.8,0.4,7.9,14.5,10.2,,0.1,0.5,0.6,.105,,-1.9,2.1,0.3,0.2
138,Bo Outlaw,PF,27,ORL,4,83,9.9,.573,.000,1.300,4.0,16.1,10.1,4.8,0.7,6.7,27.6,11.8,,0.0,0.1,0.0,.009,,-2.8,2.9,0.1,0.0
139,Andrae Patterson,PF,23,MIN,2,7,13.6,,,,15.5,51.4,32.6,42.9,0.0,0.0,100.0,6.7,,0.0,0.0,0.0,.023,,0.4,3.8,4.2,0.0
140,Ruben Patterson,SF,23,LAL,3,5,-19.4,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18.2,,-0.1,0.0,-0.1,-0.555,,-20.8,-10.6,-31.3,0.0
141,Anthony Peeler,SG,29,MIN,4,125,6.7,.386,.371,.000,6.1,8.6,7.3,8.3,1.8,0.0,10.3,14.6,,-0.1,0.1,0.0,.001,,-2.2,-0.5,-2.7,0.0
142,Will Perdue,C,33,SAS,12,86,6.9,.547,.000,.182,13.4,25.0,19.6,0.0,0.0,0.8,20.2,8.6,,0.1,0.2,0.2,.130,,-4.6,-0.1,-4.7,-0.1
143,Sam Perkins,PF,37,IND,13,146,14.5,.680,.686,.257,1.7,18.3,10.4,7.4,0.0,1.5,15.2,14.9,,0.3,0.1,0.4,.133,,2.9,0.3,3.2,0.2
144,Scottie Pippen*,SF,33,HOU,4,172,18.7,.448,.314,.371,13.0,17.3,15.2,22.5,2.2,1.3,13.8,24.7,,0.2,0.1,0.3,.081,,2.8,0.0,2.7,0.2
145,Scot Pollard,C,23,SAC,5,74,13.9,.670,.000,.556,7.7,9.7,8.7,2.4,2.9,5.6,15.2,8.2,,0.1,0.1,0.2,.140,,-1.9,3.0,1.1,0.1
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Terry Porter,PG,35,MIA,5,139,16.1,.583,.375,.469,2.8,14.3,8.6,23.5,1.3,0.0,17.2,17.6,,0.2,0.1,0.3,.110,,1.4,0.2,1.6,0.1
148,Brent Price,PG,30,HOU,4,98,17.1,.619,.583,.250,3.4,5.6,4.5,24.2,2.2,0.8,18.4,15.0,,0.3,0.0,0.2,.116,,2.4,0.4,2.8,0.1
149,Theo Ratliff,PF,25,PHI,7,204,16.8,.496,.000,.442,12.0,15.9,13.9,4.7,1.4,7.9,12.0,13.0,,0.3,0.2,0.5,.117,,0.0,1.6,1.6,0.2
150,Don Reid,PF,25,DET,4,21,14.3,.667,.000,.000,12.2,13.4,12.8,8.3,0.0,0.0,0.0,7.4,,0.1,0.0,0.1,.165,,2.5,-1.3,1.2,0.0
151,J.R. Reid,PF,30,LAL,8,178,6.7,.412,.000,.286,5.5,22.6,13.5,2.5,1.2,2.2,6.0,8.6,,0.0,0.1,0.2,.046,,-4.0,0.8,-3.2,-0.1
152,Glen Rice,SF,31,LAL,7,307,14.8,.563,.277,.287,1.4,9.1,5.0,6.1,0.9,0.3,7.3,18.2,,0.7,-0.1,0.6,.096,,2.5,-1.5,0.9,0.2
153,Isaiah Rider,SG,27,POR,13,426,17.9,.551,.160,.436,5.0,9.5,7.3,16.2,1.5,0.0,14.5,26.6,,0.8,0.2,1.0,.109,,2.3,-0.3,1.9,0.4
154,Stanley Roberts,C,28,HOU,3,20,-4.9,.073,.000,.333,0.0,16.6,8.3,0.0,0.0,15.0,0.0,15.5,,-0.1,0.0,-0.1,-0.228,,-14.4,0.1,-14.3,-0.1
155,Clifford Robinson,SF,32,PHO,3,117,15.4,.524,.225,.275,6.7,12.2,9.0,12.2,2.7,0.7,13.5,20.5,,0.1,0.0,0.1,.030,,1.2,-1.0,0.1,0.1
156,David Robinson*,C,33,SAS,17,600,23.3,.563,.000,.700,7.7,24.9,16.8,14.0,2.6,4.8,14.5,22.7,,1.3,1.7,3.0,.243,,2.6,4.5,7.1,1.4
157,Glenn Robinson,SF,26,MIL,3,118,18.1,.526,.157,.353,4.1,21.4,12.8,8.4,1.4,1.6,14.5,27.8,,0.1,-0.1,0.0,.018,,2.0,-1.8,0.2,0.1
158,James Robinson,PG,28,MIN,4,10,-19.3,.375,.750,.000,0.0,12.0,5.7,0.0,0.0,0.0,42.9,32.8,,-0.1,0.0,-0.1,-0.503,,-18.5,-8.2,-26.7,-0.1
159,Sean Rooks,C,29,LAL,7,48,3.6,.521,.000,1.000,2.2,2.5,2.4,9.0,0.0,1.7,10.4,9.1,,0.1,0.0,0.0,.041,,-6.2,0.6,-5.6,0.0
160,Jalen Rose,SF,26,IND,13,355,15.1,.516,.167,.246,3.9,6.5,5.3,17.8,2.0,1.0,14.0,23.8,,0.4,0.2,0.7,.088,,0.8,-0.1,0.7,0.2
161,Malik Rose,PF,24,SAS,17,194,6.6,.465,.000,.684,11.2,12.9,12.1,2.6,2.0,1.5,16.8,15.2,,0.0,0.4,0.4,.100,,-6.4,0.6,-5.8,-0.2
162,Bryon Russell,SF,28,UTA,11,387,14.5,.508,.313,.313,5.4,14.8,10.2,6.3,2.9,0.4,7.8,17.6,,0.5,0.6,1.1,.132,,0.9,1.6,2.5,0.4
163,Arvydas Sabonis*,C,34,POR,13,392,17.5,.493,.044,.381,3.9,31.9,18.1,14.9,2.2,3.1,12.6,19.2,,0.3,0.7,1.0,.128,,1.0,2.6,3.6,0.6
164,Danny Schayes,C,39,ORL,1,8,-5.2,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,,0.0,0.0,0.0,-0.170,,-5.7,-2.9,-8.7,0.0
165,Malik Sealy,SF,28,MIN,4,70,7.8,.397,.000,.217,3.1,6.9,4.9,7.8,0.8,1.1,7.4,18.2,,0.0,0.0,0.0,-0.009,,-1.7,-1.1,-2.8,0.0
166,Jeff Sheppard,SG,24,ATL,4,12,8.5,.000,.000,.000,19.8,0.0,10.3,28.0,4.9,0.0,0.0,12.2,,0.0,0.0,0.0,-0.077,,0.0,0.7,0.7,0.0
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Joe Smith,C,23,MIN,4,120,9.5,.359,.000,.297,9.0,16.0,12.3,7.2,0.9,5.1,10.7,18.3,,-0.1,0.1,0.0,.001,,-2.5,0.0,-2.5,0.0
169,Steve Smith,SG,29,ATL,9,356,14.9,.454,.216,.281,4.7,6.1,5.4,19.0,2.3,0.4,10.9,26.5,,0.2,0.3,0.5,.068,,1.6,0.3,1.9,0.4
170,Rik Smits,C,32,IND,13,293,15.4,.491,.000,.136,6.9,19.4,13.4,6.8,1.1,3.7,13.8,29.3,,0.0,0.4,0.3,.051,,-1.9,-0.6,-2.5,0.0
171,Eric Snow,PG,25,PHI,8,306,14.0,.496,.148,.307,1.0,11.3,6.0,31.0,1.5,0.3,20.0,18.5,,0.3,0.1,0.4,.061,,-1.3,-0.3,-1.6,0.0
172,Latrell Sprewell,SF,28,NYK,20,743,18.7,.503,.072,.384,3.9,12.0,7.9,12.4,1.4,0.7,12.5,30.7,,0.7,0.9,1.6,.102,,1.8,0.5,2.2,0.8
173,Jerry Stackhouse,SG,24,DET,5,124,10.1,.479,.174,.304,3.1,5.7,4.3,9.2,1.0,0.7,16.1,25.9,,-0.1,0.0,0.0,-0.014,,-1.2,-2.4,-3.6,0.0
174,John Stockton*,PG,36,UTA,11,352,18.1,.487,.114,.438,3.8,8.1,6.0,48.2,2.8,0.2,19.8,21.3,,0.4,0.4,0.8,.116,,2.8,0.7,3.6,0.5
175,Peja Stojaković,SF,21,SAC,5,108,8.2,.439,.538,.115,12.7,7.8,10.3,3.3,1.5,0.0,18.0,14.2,,0.0,0.0,0.0,.003,,-0.8,-2.3,-3.1,0.0
176,Damon Stoudamire,PG,25,POR,13,403,11.6,.458,.171,.264,2.2,10.3,6.3,36.9,1.1,0.2,20.9,22.5,,-0.2,0.2,-0.1,-0.007,,-0.4,-1.5,-1.9,0.0
177,Mark Strickland,PF,28,MIA,2,8,32.5,.694,.000,1.000,16.0,31.1,23.7,0.0,7.5,0.0,25.8,25.4,,0.0,0.0,0.0,.293,,6.4,3.3,9.7,0.0
178,Derek Strong,PF,30,ORL,1,16,7.3,.694,.000,1.000,0.0,0.0,0.0,0.0,3.4,0.0,25.8,11.0,,0.0,0.0,0.0,.045,,-4.6,0.1,-4.5,0.0
179,Kurt Thomas,PF,26,NYK,20,419,10.1,.414,.000,.195,11.1,21.2,16.1,3.0,2.0,2.4,12.9,17.3,,-0.2,0.8,0.6,.068,,-3.7,1.3,-2.4,0.0
180,Tim Thomas,SF,21,MIL,3,60,9.3,.494,.111,.667,8.1,16.0,12.1,3.0,0.9,1.6,17.7,22.5,,0.0,-0.1,-0.1,-0.062,,-3.7,-2.7,-6.5,-0.1
181,Robert Traylor,C,21,MIL,3,45,18.8,.743,.000,.444,16.3,16.0,16.2,8.4,2.4,8.6,27.1,15.6,,0.1,0.0,0.1,.115,,-3.0,3.3,0.3,0.0
182,Jacque Vaughn,PG,23,UTA,2,6,25.7,.750,.500,.000,0.0,0.0,0.0,67.3,0.0,0.0,0.0,16.0,,0.1,0.0,0.1,.450,,10.2,2.3,12.5,0.0
183,Loy Vaught,PF,30,DET,2,15,12.5,.500,.000,.000,0.0,9.4,4.5,0.0,4.0,0.0,0.0,13.8,,0.0,0.0,0.0,.095,,-0.5,1.0,0.5,0.0
184,Rasheed Wallace,PF,24,POR,13,468,18.3,.563,.062,.397,4.6,12.0,8.4,9.5,2.4,1.9,8.5,19.9,,1.0,0.5,1.5,.155,,2.1,1.8,4.0,0.7
185,Rex Walters,SG,28,MIA,3,13,2.7,.000,.667,.000,0.0,0.0,0.0,54.3,0.0,0.0,0.0,12.1,,0.0,0.0,0.0,-0.177,,-1.3,-2.9,-4.3,0.0
186,Charlie Ward,PG,28,NYK,20,494,13.1,.477,.602,.086,3.0,8.5,5.7,25.5,4.0,0.5,19.9,12.0,,0.3,0.9,1.2,.115,,-0.3,4.0,3.8,0.7
187,Clarence Weatherspoon,SF,28,MIA,5,112,12.4,.433,.000,.654,4.6,18.9,11.8,3.7,3.7,0.7,8.2,17.1,,0.0,0.2,0.1,.056,,-1.3,0.4,-0.9,0.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Chris Webber,PF,25,SAC,5,192,12.4,.407,.088,.313,7.7,21.2,14.3,21.4,2.5,1.8,18.0,26.6,,-0.4,0.2,-0.2,-0.038,,-2.0,0.3,-1.7,0.0
190,Mark West,C,38,ATL,9,68,-1.4,.340,.000,.400,5.3,11.3,8.2,5.3,1.7,1.1,33.8,12.8,,-0.2,0.1,-0.1,-0.101,,-10.4,1.4,-9.1,-0.1
191,Dominique Wilkins*,SF,39,ORL,1,3,17.4,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,,0.0,0.0,0.0,.034,,4.1,-3.2,0.9,0.0
192,Herb Williams,C,40,NYK,8,16,-4.8,.200,.000,.000,0.0,23.2,11.5,0.0,0.0,0.0,0.0,15.4,,-0.1,0.0,0.0,-0.130,,-10.5,-2.1,-12.7,0.0
193,Jason Williams,PG,23,SAC,5,163,11.9,.511,.644,.200,1.4,11.7,6.5,22.3,2.6,0.4,21.0,17.5,,0.1,0.1,0.2,.052,,-1.3,0.5,-0.7,0.1
194,Jerome Williams,PF,25,DET,5,123,15.7,.501,.000,.333,12.5,23.0,17.5,5.7,2.0,0.0,11.4,14.7,,0.2,0.1,0.3,.122,,2.1,0.1,2.1,0.1
195,Walt Williams,SF,28,POR,13,185,9.8,.491,.552,.241,3.4,7.3,5.4,11.9,2.2,1.3,14.6,20.2,,0.0,0.1,0.1,.028,,0.1,0.4,0.6,0.1
196,Corliss Williamson,SF,25,SAC,5,130,16.0,.597,.000,.250,6.1,8.3,7.2,9.8,0.8,0.5,11.9,17.8,,0.3,0.0,0.3,.116,,1.3,-0.8,0.5,0.1
197,Haywoode Workman,PG,33,MIL,3,53,6.1,.477,.273,.545,2.3,4.5,3.4,21.7,3.1,0.0,33.9,18.6,,-0.1,-0.1,-0.1,-0.134,,-5.3,-2.1,-7.4,-0.1
