,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
54,Sleepy Floyd,PG,29,HOU,4,172,16.8,.518,.188,.266,4.4,6.7,5.4,38.3,1.5,0.4,17.3,21.7,,0.2,0.0,0.2,.050,,3.3,-0.4,2.8,0.2
55,Kevin Gamble,SF,24,BOS,3,8,22.9,.600,.000,.000,16.2,0.0,7.6,43.5,0.0,0.0,16.7,31.6,,0.0,0.0,0.0,.091,,1.7,-5.0,-3.3,0.0
56,Mike Gminski,C,30,PHI,10,342,12.7,.518,.043,.128,2.7,17.0,9.5,5.2,1.2,4.4,12.1,18.2,,0.0,0.2,0.2,.026,,-1.5,1.1,-0.4,0.1
57,Greg Grant,PG,23,PHO,7,47,13.3,.475,.150,.000,5.1,8.7,7.0,33.5,2.1,0.0,20.0,22.5,,0.0,0.1,0.0,.019,,0.2,-0.3,-0.1,0.0
58,Horace Grant,PF,24,CHI,16,616,15.4,.535,.013,.333,13.9,17.2,15.5,9.8,1.5,2.1,12.5,14.9,,0.8,0.9,1.8,.137,,2.0,0.2,2.2,0.7
59,Stuart Gray,C,26,NYK,4,12,6.8,.400,.000,.000,28.4,50.9,39.3,0.0,4.2,0.0,37.5,29.0,,-0.1,0.0,-0.1,-0.211,,-9.8,-2.4,-12.2,0.0
60,Jeff Grayer,SF,24,MIL,4,12,-0.3,,,,0.0,21.6,10.6,11.4,0.0,0.0,100.0,3.8,,0.0,0.0,0.0,-0.099,,-6.3,-0.8,-7.1,0.0
61,A.C. Green,PF,26,LAL,9,252,17.1,.569,.000,.405,16.7,21.3,19.1,5.3,1.0,1.0,13.1,18.7,,0.5,0.3,0.7,.138,,2.0,-1.5,0.5,0.2
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Rickey Green,PG,35,IND,3,31,-5.2,.143,.000,.000,0.0,3.9,2.0,13.9,1.7,0.0,22.2,13.7,,-0.1,0.0,-0.1,-0.230,,-9.9,-2.5,-12.4,-0.1
64,Dave Greenwood,PF,32,DET,5,47,1.6,.434,.000,1.000,5.0,17.1,11.1,0.0,2.2,0.0,25.8,7.3,,-0.1,0.1,0.0,.045,,-7.1,1.7,-5.4,0.0
65,Darrell Griffith,SG,31,UTA,5,97,18.1,.532,.214,.119,6.7,18.8,12.4,4.8,3.1,0.7,6.4,20.9,,0.1,0.1,0.2,.114,,3.1,2.0,5.2,0.2
66,Bob Hansen,SG,29,UTA,5,145,9.8,.559,.326,.093,5.2,5.9,5.5,4.9,1.0,0.0,8.2,14.5,,0.1,0.1,0.2,.056,,-0.5,0.0,-0.5,0.1
67,Bill Hanzlik,PF,32,DEN,3,79,11.6,.491,.176,.588,5.8,6.6,6.2,16.6,2.8,1.3,8.5,11.5,,0.1,0.0,0.1,.078,,-1.1,1.5,0.4,0.0
68,Derek Harper,PG,28,DAL,3,119,13.6,.527,.333,.333,2.0,5.3,3.7,31.1,1.7,0.0,17.9,24.4,,0.0,0.0,0.1,.021,,1.3,-1.9,-0.6,0.0
69,Scott Hastings,PF,29,DET,5,16,-2.7,.250,.750,.000,0.0,0.0,0.0,0.0,3.3,0.0,0.0,11.0,,0.0,0.0,0.0,-0.018,,-10.0,1.8,-8.2,0.0
70,Hersey Hawkins,SG,23,PHI,10,415,18.0,.616,.221,.387,2.2,7.0,4.5,14.6,1.5,1.1,14.0,23.6,,0.9,0.1,0.9,.107,,3.2,0.0,3.1,0.5
71,Gerald Henderson,PG,34,DET,8,19,8.3,.200,.600,.000,12.4,6.0,9.2,28.2,5.5,0.0,16.7,13.9,,0.0,0.0,0.0,.030,,-3.7,4.7,1.1,0.0
72,Craig Hodges,SG,29,CHI,16,254,4.8,.469,.554,.054,2.8,5.8,4.2,9.8,0.8,0.0,15.6,15.6,,-0.2,0.2,0.0,.003,,-3.2,-1.8,-5.0,-0.2
73,Tito Horford,C,24,MIL,2,2,39.2,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,,0.0,0.0,0.0,.292,,18.2,4.2,22.4,0.0
74,Jeff Hornacek,SG,26,PHO,16,583,17.6,.593,.110,.333,2.7,8.6,5.9,19.7,2.0,0.0,11.9,20.7,,1.3,0.6,1.9,.158,,2.5,1.6,4.1,0.9
75,Jay Humphries,PG,27,MIL,3,79,14.6,.652,.200,.867,1.6,6.6,4.0,38.3,1.9,0.0,27.9,16.5,,0.1,0.0,0.1,.059,,2.5,0.1,2.6,0.1
76,Byron Irvin,SG,23,POR,4,47,3.9,.304,.000,.273,9.0,9.8,9.4,15.3,2.1,0.0,10.9,24.0,,-0.1,0.0,-0.1,-0.098,,-5.5,-2.3,-7.8,-0.1
77,Mark Jackson,PG,24,NYK,9,81,13.4,.474,.065,.355,1.4,6.0,3.6,38.2,1.2,0.0,16.3,23.0,,0.0,0.0,0.0,-0.009,,0.7,-2.7,-2.0,0.0
78,Buck Johnson,SF,26,HOU,4,148,11.3,.475,.021,.271,5.9,7.8,6.7,9.2,2.1,1.0,6.9,16.8,,0.1,0.0,0.2,.051,,-1.9,0.6,-1.3,0.0
79,Dennis Johnson*,PG,35,BOS,5,162,12.5,.530,.097,.113,1.6,8.5,5.3,22.6,0.6,0.7,13.3,19.5,,0.2,-0.1,0.1,.029,,-1.0,-2.3,-3.3,-0.1
80,Eddie Johnson,SF,30,PHO,16,337,15.7,.542,.238,.294,5.3,12.8,9.3,8.2,1.5,0.7,10.0,25.2,,0.4,0.4,0.8,.112,,1.8,0.5,2.3,0.4
81,Eric Johnson,PG,23,UTA,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.007,,-6.4,-0.6,-7.0,0.0
82,Kevin Johnson,PG,23,PHO,16,582,21.4,.555,.043,.436,1.8,7.8,5.0,47.5,2.1,0.0,16.8,26.8,,1.2,0.6,1.8,.148,,5.4,0.7,6.1,1.2
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Magic Johnson*,PG,30,LAL,9,376,25.0,.598,.161,.510,4.0,13.7,9.0,47.9,1.5,0.2,15.9,26.4,,1.4,0.3,1.7,.222,,7.6,0.4,8.0,1.0
85,Vinnie Johnson,SG,33,DET,20,463,13.9,.508,.038,.234,7.1,6.9,7.0,19.0,0.9,0.6,13.3,22.2,,0.4,0.6,1.0,.105,,0.2,0.8,1.0,0.4
86,Nate Johnston,PF,23,POR,3,19,25.4,.568,.000,.091,11.1,24.3,17.4,10.8,2.5,3.2,0.0,24.6,,0.1,0.0,0.1,.260,,3.6,3.6,7.3,0.0
87,Anthony Jones,SG,27,DAL,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.024,,-3.4,-0.3,-3.8,0.0
88,Caldwell Jones,PF,39,SAS,9,66,4.0,.424,.000,.111,10.1,11.0,10.6,3.3,0.0,2.8,24.1,7.5,,0.0,0.1,0.0,.023,,-4.2,0.4,-3.8,0.0
89,Michael Jordan*,SG,26,CHI,16,674,31.7,.592,.117,.373,4.2,16.6,10.2,34.5,3.5,1.5,10.1,36.1,,2.7,1.3,4.0,.284,,10.2,3.5,13.7,2.7
90,Tim Kempton,PF,26,DEN,3,32,17.2,.836,.000,.444,2.9,13.0,7.6,18.3,0.0,0.0,15.7,15.4,,0.1,0.0,0.1,.172,,0.6,1.0,1.6,0.0
91,Steve Kerr,PG,24,CLE,5,73,5.4,.286,.214,.000,1.8,7.2,4.8,17.5,2.8,0.0,12.5,10.1,,-0.1,0.1,0.0,-0.019,,-5.2,0.3,-4.9,-0.1
92,Jerome Kersey,SF,27,POR,21,831,16.1,.513,.008,.399,8.4,15.0,11.6,9.0,2.0,1.4,9.6,23.1,,0.8,1.1,1.9,.110,,1.0,0.8,1.9,0.8
93,Stacey King,PF,23,CHI,16,281,10.9,.492,.011,.516,7.1,14.9,10.9,4.8,1.1,2.1,13.2,20.2,,0.0,0.4,0.4,.061,,-2.5,-1.2,-3.7,-0.1
94,Joe Kleine,C,28,BOS,5,79,14.4,.789,.059,.353,4.9,16.1,10.8,3.2,1.2,2.2,16.9,12.6,,0.2,0.0,0.2,.106,,0.0,1.0,1.0,0.1
95,Frank Kornet,PF,23,MIL,2,4,-21.8,.000,1.000,.000,0.0,32.4,15.9,0.0,0.0,0.0,50.0,22.7,,-0.1,0.0,-0.1,-0.615,,-22.8,-5.1,-28.0,0.0
96,Bill Laimbeer,C,32,DET,20,667,15.3,.524,.216,.146,7.2,29.3,18.4,6.3,1.8,1.8,7.0,15.0,,0.9,1.7,2.6,.188,,0.7,2.9,3.6,0.9
97,Jerome Lane,PF,23,DEN,2,14,-10.6,.129,.000,.667,0.0,7.5,3.5,15.8,0.0,0.0,34.0,16.3,,-0.1,0.0,-0.1,-0.340,,-15.8,-2.1,-17.8,-0.1
98,Andrew Lang,C,23,PHO,12,93,9.4,.662,.000,.778,5.1,17.6,11.9,2.8,1.6,6.4,29.3,7.8,,0.0,0.2,0.2,.097,,-3.1,4.9,1.8,0.1
99,Eric Leckner,C,23,UTA,3,28,19.9,.645,.100,.900,7.7,26.1,16.3,11.4,0.0,0.0,6.7,23.0,,0.1,0.0,0.1,.216,,3.0,1.9,4.9,0.0
100,Fat Lever,SG,29,DEN,3,113,18.5,.455,.137,.275,8.9,19.4,13.8,25.3,3.1,0.4,8.0,21.3,,0.1,0.1,0.2,.069,,2.8,0.6,3.4,0.2
101,Reggie Lewis,SG,24,BOS,5,200,18.2,.652,.016,.565,5.8,9.2,7.6,14.4,1.7,0.6,13.4,18.8,,0.6,0.0,0.5,.127,,2.5,-0.2,2.4,0.2
102,Todd Lichti,SG,23,DEN,3,70,17.3,.589,.034,.655,6.6,19.4,12.6,18.7,0.6,0.0,17.6,25.1,,0.1,0.0,0.1,.049,,0.8,-1.3,-0.5,0.0
103,Brad Lohaus,PF,25,MIL,4,147,9.2,.475,.400,.000,3.4,20.3,11.7,5.5,2.8,4.0,18.4,15.1,,-0.2,0.1,-0.1,-0.030,,-2.3,1.0,-1.3,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Rick Mahorn,PF,31,PHI,10,342,9.0,.482,.012,.302,6.0,19.2,12.3,4.3,1.1,1.5,11.8,14.3,,0.0,0.2,0.1,.021,,-2.9,-0.6,-3.5,-0.1
106,Dan Majerle,SG,24,PHO,16,479,15.7,.563,.080,.433,7.5,10.9,9.3,10.5,2.0,0.2,9.2,17.4,,0.9,0.6,1.5,.149,,2.4,2.1,4.5,0.8
107,Karl Malone*,PF,26,UTA,5,203,19.7,.505,.010,.429,8.5,21.0,14.4,8.8,2.7,1.7,8.8,29.0,,0.2,0.3,0.5,.107,,3.1,0.4,3.5,0.3
108,Vernon Maxwell,SG,24,HOU,4,159,11.9,.438,.321,.259,3.4,6.4,4.7,17.6,1.6,0.0,6.2,26.1,,0.0,0.0,0.0,-0.001,,-0.8,-1.3,-2.1,0.0
109,Mel McCants,SF,22,LAL,2,5,-3.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.004,,-6.2,-1.0,-7.1,0.0
110,George McCloud,SF,22,IND,1,4,-0.9,.500,.000,.000,32.1,0.0,15.5,0.0,0.0,0.0,33.3,35.5,,0.0,0.0,0.0,-0.274,,-11.5,-5.7,-17.2,0.0
111,Tim McCormick,C,27,HOU,3,21,4.7,.387,.000,.667,5.2,48.1,23.7,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,.028,,-7.1,0.3,-6.8,0.0
112,Mike McGee,SF,30,PHO,10,44,5.8,.414,.350,.200,2.7,7.0,5.0,6.8,1.1,1.4,8.4,22.8,,-0.1,0.0,0.0,-0.039,,-3.5,-1.6,-5.1,0.0
113,Kevin McHale*,PF,32,BOS,5,192,19.7,.673,.043,.420,5.4,18.6,12.4,9.3,0.5,3.0,14.6,21.0,,0.5,0.0,0.5,.129,,1.9,-0.4,1.5,0.2
114,Mark McNamara,C,30,LAL,2,5,-5.4,.250,.000,.000,0.0,22.9,11.9,0.0,0.0,0.0,0.0,35.2,,0.0,0.0,0.0,-0.296,,-16.4,-9.7,-26.1,0.0
115,Reggie Miller*,SG,24,IND,3,125,20.0,.701,.200,.600,1.0,10.6,6.0,8.4,1.3,0.0,6.4,17.9,,0.5,0.0,0.5,.199,,5.7,0.4,6.1,0.3
116,Mike Mitchell,F,34,SAS,4,15,3.4,.375,.000,.000,7.4,13.8,10.7,17.4,0.0,0.0,20.0,26.4,,-0.1,0.0,0.0,-0.133,,-5.8,-5.4,-11.2,0.0
117,Paul Mokeski,C,33,CLE,3,10,21.3,.694,.000,1.000,0.0,21.1,11.7,0.0,5.1,6.3,0.0,13.2,,0.0,0.0,0.1,.286,,0.1,6.5,6.6,0.0
118,Johnny Moore,PG,31,SAS,9,86,7.4,.291,.250,.333,3.9,9.6,6.9,27.2,3.8,0.7,20.3,15.9,,-0.2,0.1,0.0,-0.022,,-4.9,2.1,-2.8,0.0
119,John Morton,SG,22,CLE,2,9,7.5,.510,.000,.400,0.0,0.0,0.0,0.0,0.0,0.0,14.5,35.1,,0.0,0.0,0.0,-0.102,,-8.1,-6.8,-14.9,0.0
120,Larry Nance,PF,30,CLE,5,159,15.7,.607,.000,.267,3.3,13.3,8.8,11.2,1.0,4.0,7.4,15.7,,0.3,0.2,0.4,.135,,0.1,1.9,2.0,0.2
121,Calvin Natt,SF,33,IND,2,14,-7.0,.333,.000,.000,9.2,8.6,8.9,10.9,0.0,0.0,40.0,16.9,,-0.1,0.0,-0.1,-0.233,,-12.7,-3.1,-15.8,0.0
122,Ed Nealy,PF,29,CHI,15,228,8.1,.519,.028,.583,8.2,19.4,13.7,3.0,2.3,0.3,13.4,10.1,,0.1,0.4,0.5,.104,,-3.2,0.7,-2.5,0.0
123,Johnny Newman,SF,26,NYK,10,231,11.7,.549,.118,.576,5.4,5.3,5.4,6.4,2.0,0.8,13.8,23.3,,0.1,0.0,0.1,.030,,-3.3,-1.3,-4.6,-0.2
124,Kurt Nimphius,C,31,PHI,4,18,3.4,.143,.000,.000,19.0,7.0,13.3,0.0,2.9,3.7,0.0,17.2,,-0.1,0.0,-0.1,-0.146,,-5.3,-4.1,-9.4,0.0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Charles Oakley,PF,26,NYK,10,336,15.9,.566,.012,.619,13.2,25.8,19.3,11.3,1.7,0.4,17.1,16.7,,0.4,0.2,0.6,.086,,1.0,-0.5,0.5,0.2
127,Hakeem Olajuwon*,C,27,HOU,4,161,20.5,.478,.000,.243,10.2,27.8,17.8,8.2,3.2,10.3,12.4,23.7,,0.0,0.3,0.3,.081,,-0.6,4.4,3.9,0.2
128,Robert Parish*,C,36,BOS,5,170,19.4,.638,.000,.333,17.6,18.3,18.0,10.0,1.4,2.4,16.2,18.3,,0.5,0.0,0.5,.144,,1.7,-0.6,1.1,0.1
129,Jim Paxson,PG,32,BOS,5,62,11.6,.535,.063,.250,0.0,0.0,0.0,13.8,3.9,0.0,14.5,14.1,,0.0,0.0,0.0,.021,,-1.2,0.4,-0.8,0.0
130,John Paxson,PG,29,CHI,15,395,7.9,.494,.103,.161,0.6,6.2,3.3,19.5,1.2,0.0,13.9,12.1,,0.2,0.3,0.5,.065,,-2.6,-0.6,-3.2,-0.1
131,Kenny Payne,SF,23,PHI,3,10,9.0,.510,.400,.400,11.4,12.6,12.0,0.0,0.0,0.0,14.5,30.5,,0.0,0.0,0.0,-0.015,,-6.4,-3.7,-10.1,0.0
132,Will Perdue,C,24,CHI,13,78,16.6,.557,.071,.643,10.5,18.9,14.6,4.1,0.0,4.6,10.0,22.5,,0.1,0.1,0.2,.153,,-0.2,0.4,0.3,0.0
133,Sam Perkins,SF,28,DAL,3,118,12.1,.517,.028,.472,9.9,10.6,10.3,10.2,1.3,1.0,13.9,18.5,,0.1,0.1,0.1,.054,,-0.5,-0.5,-1.0,0.0
134,Tim Perry,C,24,PHO,11,100,11.0,.516,.000,.720,11.9,11.3,11.6,2.9,1.5,3.6,13.2,16.0,,0.0,0.1,0.2,.083,,-2.3,1.0,-1.3,0.0
135,Chuck Person,SF,25,IND,3,123,8.9,.398,.222,.267,6.3,13.7,10.1,16.5,0.4,0.0,7.4,20.9,,-0.1,0.0,-0.1,-0.043,,0.2,-2.4,-2.2,0.0
136,Dražen Petrović*,SG,25,POR,20,253,9.5,.489,.147,.330,4.2,10.0,7.0,12.9,1.1,0.0,13.8,23.4,,-0.1,0.2,0.1,.012,,-1.9,-1.4,-3.3,-0.1
