,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Ray Allen,SG,29.0,SEA,11.0,436.0,23.5,0.599,0.381,0.293,3.5,9.7,6.6,19.5,1.7,0.7,12.3,29.3,,1.5,0.1,1.6,0.17800000000000002,,7.5,-0.4,7.1,1.0,2005
1,Tony Allen,SG,23.0,BOS,7.0,90.0,4.8,0.451,0.0,0.389,5.5,10.9,8.2,3.8,1.9,2.0,19.2,14.2,,-0.1,0.1,0.0,0.013000000000000001,,-6.3,-0.3,-6.6,-0.1,2005
2,Shandon Anderson,SF,31.0,MIA,8.0,97.0,4.4,0.311,0.083,0.16699999999999998,4.1,17.6,11.6,11.6,2.7,0.0,31.8,9.3,,-0.2,0.2,0.0,0.012,,-4.0,2.9,-1.1,0.0,2005
3,Carmelo Anthony,SF,20.0,DEN,5.0,180.0,14.4,0.494,0.012,0.386,8.6,8.9,8.8,11.7,0.9,0.5,11.8,28.5,,0.0,0.1,0.1,0.018000000000000002,,1.4,-1.9,-0.5,0.1,2005
4,Gilbert Arenas,PG,23.0,WAS,10.0,450.0,15.9,0.501,0.397,0.485,1.9,11.1,6.4,24.2,2.4,1.1,14.2,26.3,,0.2,0.4,0.6,0.066,,2.6,-0.9,1.7,0.4,2005
5,Darrell Armstrong,PG,36.0,DAL,9.0,66.0,13.9,0.563,0.5,0.0,5.0,1.8,3.4,20.5,2.4,2.3,11.1,12.0,,0.1,0.0,0.1,0.102,,1.9,2.7,4.6,0.1,2005
6,Carlos Arroyo,PG,25.0,DET,19.0,150.0,10.6,0.39799999999999996,0.022000000000000002,0.267,0.8,7.3,4.0,42.9,1.5,1.1,16.6,19.2,,-0.1,0.2,0.2,0.049,,-2.4,0.8,-1.6,0.0,2005
7,Marcus Banks,PG,23.0,BOS,7.0,106.0,8.2,0.506,0.207,0.207,1.2,11.6,6.4,12.0,2.1,0.0,15.9,17.4,,-0.1,0.2,0.1,0.048,,-4.4,0.1,-4.3,-0.1,2005
8,Leandro Barbosa,PG,22.0,PHO,12.0,116.0,8.2,0.408,0.28600000000000003,0.114,5.0,11.0,8.2,13.6,1.3,0.0,12.0,16.0,,0.0,0.0,0.0,-0.012,,-2.0,-1.6,-3.6,0.0,2005
9,Brent Barry,SG,33.0,SAS,23.0,555.0,10.5,0.617,0.629,0.2,2.9,9.0,6.0,12.6,1.5,0.5,19.1,11.9,,0.6,0.6,1.2,0.107,,0.0,1.5,1.6,0.5,2005
10,Jon Barry,SG,35.0,HOU,7.0,183.0,12.5,0.5820000000000001,0.479,0.16699999999999998,0.7,18.2,9.6,8.0,1.5,0.0,10.4,15.0,,0.2,0.0,0.3,0.07,,-0.2,0.2,0.1,0.1,2005
11,Shane Battier,SG,26.0,MEM,4.0,119.0,10.1,0.43700000000000006,0.226,0.161,9.1,17.9,13.2,6.7,0.9,2.9,10.8,14.2,,0.0,-0.1,-0.1,-0.037000000000000005,,-2.6,-0.8,-3.4,0.0,2005
12,Travis Best,PG,32.0,NJN,4.0,82.0,10.3,0.52,0.409,0.409,2.5,6.4,4.2,19.8,0.6,0.0,10.4,16.0,,0.1,0.0,0.1,0.044000000000000004,,-1.0,-0.9,-1.9,0.0,2005
