,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Jordan Adams,SG,20.0,MEM,4.0,10.0,31.4,0.735,0.33299999999999996,1.3330000000000002,0.0,11.3,5.5,0.0,5.2,0.0,0.0,21.7,,0.1,0.0,0.1,0.327,,11.7,7.1,18.8,0.1,2015
1,Arron Afflalo,SG,29.0,POR,3.0,60.0,-5.0,0.201,0.33299999999999996,0.083,0.0,12.8,6.3,5.0,0.0,0.0,19.4,11.8,,-0.2,0.0,-0.2,-0.18600000000000003,,-8.8,-3.0,-11.8,-0.1,2015
2,Alexis Ajinça,C,26.0,NOP,3.0,10.0,42.0,1.0,0.0,0.0,0.0,10.9,5.5,26.9,5.2,0.0,0.0,18.3,,0.1,0.0,0.1,0.366,,10.9,7.9,18.8,0.1,2015
3,LaMarcus Aldridge,PF,29.0,POR,5.0,208.0,16.7,0.426,0.098,0.321,10.8,18.4,14.6,8.4,0.5,3.8,5.9,29.9,,0.0,0.2,0.1,0.032,,1.7,-1.4,0.4,0.1,2015
4,Tony Allen,SG,33.0,MEM,10.0,279.0,14.2,0.53,0.12300000000000001,0.21100000000000002,5.4,15.3,10.3,8.3,4.5,3.6,17.3,12.3,,0.1,0.6,0.6,0.111,,-1.2,5.1,3.9,0.4,2015
5,Al-Farouq Aminu,SF,24.0,DAL,5.0,150.0,20.4,0.711,0.355,0.613,9.3,15.6,12.3,5.3,3.1,4.3,13.2,12.4,,0.5,0.1,0.6,0.19899999999999998,,4.4,3.1,7.5,0.4,2015
6,Alan Anderson,SG,32.0,BRK,6.0,142.0,17.7,0.7340000000000001,0.39,0.22,1.5,14.5,8.0,8.7,1.4,0.6,15.1,17.1,,0.3,0.1,0.4,0.145,,2.9,1.7,4.6,0.2,2015
7,Ryan Anderson,PF,26.0,NOP,4.0,95.0,16.2,0.556,0.33299999999999996,0.16699999999999998,8.3,11.5,9.9,15.7,0.0,1.8,9.4,20.5,,0.2,-0.1,0.2,0.079,,2.8,-1.4,1.4,0.1,2015
8,Giannis Antetokounmpo,SG,20.0,MIL,6.0,201.0,10.9,0.425,0.013999999999999999,0.324,5.8,17.3,11.1,14.3,0.8,4.0,11.9,20.6,,-0.2,0.2,0.0,-0.003,,-2.6,0.3,-2.3,0.0,2015
9,Pero Antić,C,32.0,ATL,15.0,199.0,8.5,0.516,0.64,0.5,4.8,18.3,11.6,3.0,0.5,1.2,7.6,15.1,,0.2,0.2,0.4,0.092,,-3.9,-0.3,-4.2,-0.1,2015
10,Trevor Ariza,SF,29.0,HOU,17.0,655.0,12.9,0.5760000000000001,0.545,0.239,2.9,14.2,8.6,10.1,2.2,0.2,10.6,13.9,,1.0,0.4,1.3,0.098,,0.2,1.6,1.7,0.6,2015
11,Ömer Aşık,C,28.0,NOP,4.0,79.0,9.4,0.306,0.0,0.7,17.2,23.4,20.4,10.2,3.3,0.0,27.7,10.5,,0.0,0.0,0.0,-0.002,,-2.4,-0.2,-2.6,0.0,2015
12,Jeff Ayres,PF,27.0,SAS,3.0,12.0,5.7,0.0,0.0,0.0,0.0,27.6,13.3,21.2,0.0,0.0,0.0,3.7,,0.0,0.0,0.0,0.013999999999999999,,-1.5,3.5,2.0,0.0,2015
13,Leandro Barbosa,SG,32.0,GSW,21.0,229.0,13.3,0.532,0.261,0.25,3.9,8.9,6.4,12.8,1.3,0.3,10.9,21.5,,0.3,0.3,0.5,0.113,,-0.8,-0.1,-0.9,0.1,2015
14,J.J. Barea,PG,30.0,DAL,5.0,154.0,13.7,0.495,0.281,0.105,3.2,13.2,8.0,34.1,1.2,0.0,19.0,19.6,,0.1,0.0,0.1,0.04,,0.4,-0.7,-0.2,0.1,2015
15,Harrison Barnes,SF,22.0,GSW,21.0,681.0,12.2,0.519,0.31,0.17,7.3,10.3,8.8,7.2,1.3,1.3,9.3,15.6,,0.8,0.8,1.6,0.115,,0.4,0.3,0.7,0.5,2015
16,Matt Barnes,SF,34.0,LAC,14.0,409.0,9.7,0.49200000000000005,0.6,0.2,4.2,13.9,9.1,7.4,2.4,2.1,12.8,13.2,,0.1,0.4,0.5,0.055,,-1.3,0.9,-0.4,0.2,2015
17,Brandon Bass,PF,29.0,BOS,4.0,86.0,9.0,0.41,0.0,0.5,3.7,6.5,5.1,18.1,0.6,3.4,10.9,14.2,,0.0,0.0,0.0,-0.022000000000000002,,-0.4,0.8,0.4,0.1,2015
18,Nicolas Batum,SF,26.0,POR,5.0,209.0,11.1,0.469,0.557,0.18600000000000003,3.1,19.4,11.1,21.4,0.2,0.3,13.7,19.2,,0.0,0.1,0.1,0.021,,0.4,-0.6,-0.2,0.1,2015
19,Jerryd Bayless,PG,26.0,MIL,6.0,120.0,12.2,0.45899999999999996,0.2,0.486,3.3,10.6,6.6,25.5,0.9,1.5,8.6,17.4,,0.1,0.1,0.2,0.06,,-1.4,0.2,-1.2,0.0,2015
21,Aron Baynes,C,28.0,SAS,4.0,40.0,1.3,0.39799999999999996,0.0,0.3,7.8,19.3,13.3,3.5,0.0,0.0,20.9,16.1,,-0.1,0.0,0.0,-0.055999999999999994,,-8.6,-1.1,-9.7,-0.1,2015
22,Kent Bazemore,SG,25.0,ATL,16.0,303.0,10.5,0.514,0.39399999999999996,0.43700000000000006,1.1,17.7,9.4,6.5,1.9,2.4,11.5,14.4,,0.0,0.4,0.5,0.07200000000000001,,-2.7,1.5,-1.2,0.1,2015
23,Bradley Beal,SG,21.0,WAS,10.0,418.0,17.9,0.518,0.315,0.295,3.8,10.3,7.1,19.1,1.9,1.3,10.3,26.7,,0.7,0.6,1.2,0.14,,1.7,1.3,3.0,0.5,2015
24,Marco Belinelli,SG,28.0,SAS,7.0,116.0,20.7,0.727,0.769,0.33299999999999996,1.8,10.5,6.0,14.1,0.9,0.0,10.1,19.2,,0.5,0.0,0.5,0.215,,5.7,2.3,8.1,0.3,2015
25,Steve Blake,PG,34.0,POR,5.0,43.0,2.9,0.295,0.727,0.182,0.0,2.5,1.3,28.7,0.0,1.5,14.4,14.8,,-0.1,0.0,-0.1,-0.092,,-3.9,-2.5,-6.4,0.0,2015
26,Bojan Bogdanović,SF,25.0,BRK,6.0,206.0,8.3,0.499,0.5589999999999999,0.11900000000000001,1.6,10.5,6.0,7.7,1.0,0.9,11.4,15.6,,0.0,0.1,0.1,0.015,,-1.3,-0.7,-2.0,0.0,2015
27,Andrew Bogut,C,30.0,GSW,19.0,440.0,14.0,0.551,0.013000000000000001,0.17300000000000001,10.3,27.4,19.0,11.9,1.3,6.2,24.4,10.9,,0.4,1.0,1.4,0.153,,-2.0,3.8,1.8,0.4,2015
28,Matt Bonner,PF,34.0,SAS,7.0,36.0,-2.2,0.3,0.9,0.0,0.0,18.4,8.9,3.8,0.0,2.2,9.1,13.7,,-0.1,0.0,-0.1,-0.08900000000000001,,-9.7,-0.3,-10.0,-0.1,2015
29,Avery Bradley,SG,24.0,BOS,4.0,133.0,8.2,0.462,0.38,0.14,2.4,10.1,6.2,3.9,1.2,0.0,5.3,18.8,,0.0,0.0,0.0,-0.017,,-2.3,-0.4,-2.6,0.0,2015
30,Elton Brand,C,35.0,ATL,3.0,4.0,-12.7,0.266,0.0,2.0,0.0,26.8,13.4,0.0,0.0,0.0,0.0,21.4,,0.0,0.0,0.0,-0.139,,-22.5,-2.3,-24.8,0.0,2015
31,Corey Brewer,SF,28.0,HOU,17.0,428.0,10.9,0.499,0.251,0.32899999999999996,2.7,8.6,5.7,7.3,1.2,0.7,7.3,20.1,,0.2,0.1,0.3,0.031,,-1.6,-0.7,-2.2,0.0,2015
32,Aaron Brooks,PG,30.0,CHI,12.0,132.0,6.8,0.42100000000000004,0.426,0.115,2.5,12.2,7.5,14.9,1.2,0.6,12.3,25.2,,-0.2,0.2,-0.1,-0.028999999999999998,,-4.4,-2.2,-6.6,-0.1,2015
33,Markel Brown,SG,23.0,BRK,2.0,10.0,15.4,0.51,0.4,0.4,21.6,0.0,10.8,18.5,0.0,0.0,25.4,36.1,,0.0,0.0,0.0,-0.061,,1.6,-4.1,-2.5,0.0,2015
34,Jimmy Butler,SG,25.0,CHI,12.0,506.0,20.8,0.562,0.33799999999999997,0.33799999999999997,4.0,10.4,7.3,14.1,3.0,1.4,7.9,23.9,,1.3,0.8,2.1,0.203,,4.0,1.9,5.8,1.0,2015
35,Rasual Butler,SF,35.0,WAS,2.0,7.0,-3.6,0.0,1.0,0.0,0.0,15.0,7.8,18.6,0.0,0.0,0.0,6.3,,0.0,0.0,0.0,-0.039,,-10.9,-0.3,-11.2,0.0,2015
36,Will Bynum,SG,32.0,WAS,3.0,31.0,16.5,0.586,0.14300000000000002,0.35700000000000004,7.2,3.4,5.3,17.8,3.3,2.6,23.6,30.3,,0.0,0.0,0.1,0.078,,-2.8,1.1,-1.7,0.0,2015
37,Nick Calathes,SG,25.0,MEM,9.0,126.0,7.8,0.418,0.361,0.222,0.9,13.4,7.0,19.6,3.7,0.7,20.2,18.0,,-0.2,0.2,-0.1,-0.022000000000000002,,-5.0,1.8,-3.1,0.0,2015
38,Clint Capela,C,20.0,HOU,17.0,127.0,21.8,0.6509999999999999,0.0,0.935,10.8,23.4,17.2,6.4,1.1,5.6,6.4,15.4,,0.4,0.1,0.6,0.217,,1.9,2.9,4.9,0.2,2015
