,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Alaa Abdelnaby,PF,22.0,POR,5.0,13.0,6.3,0.33299999999999996,0.0,0.0,8.8,18.9,13.7,0.0,0.0,0.0,0.0,19.8,,0.0,0.0,0.0,-0.035,,-2.6,-4.6,-7.3,0.0,1991
1,Mark Aguirre,SF,31.0,DET,15.0,397.0,19.4,0.584,0.185,0.287,4.5,12.8,8.5,12.8,1.6,0.2,9.1,24.2,,1.0,0.3,1.3,0.157,,3.9,1.1,5.0,0.7,1991
2,Danny Ainge,SG,31.0,POR,16.0,277.0,12.4,0.546,0.34299999999999997,0.267,0.4,12.0,6.0,17.5,2.2,1.0,17.0,21.9,,0.0,0.3,0.4,0.065,,-0.6,0.9,0.3,0.2,1991
3,Ron Anderson,SF,32.0,PHI,8.0,223.0,9.2,0.457,0.057,0.21600000000000003,5.2,6.5,5.9,14.5,1.4,0.0,11.1,23.0,,-0.2,0.1,-0.1,-0.017,,-2.8,-2.5,-5.3,-0.2,1991
4,Willie Anderson,SG,24.0,SAS,4.0,159.0,11.8,0.515,0.147,0.191,1.5,12.9,7.1,18.8,1.8,0.8,15.0,22.6,,-0.1,0.1,0.0,0.006999999999999999,,-1.9,0.3,-1.6,0.0,1991
5,B.J. Armstrong,PG,23.0,CHI,17.0,273.0,17.2,0.574,0.071,0.35700000000000004,2.4,9.9,6.3,21.9,3.8,0.3,13.8,16.0,,0.5,0.5,1.0,0.17600000000000002,,1.8,2.6,4.5,0.4,1991
6,Vincent Askew,SG,24.0,GSW,6.0,41.0,12.9,0.425,0.0,0.4,14.0,17.3,15.7,6.5,2.3,0.0,0.0,18.5,,0.0,0.0,0.1,0.064,,-1.7,-2.2,-3.9,0.0,1991
7,Thurl Bailey,PF,29.0,UTA,9.0,228.0,6.2,0.45299999999999996,0.0,0.391,5.9,10.0,8.0,5.6,0.7,1.7,13.8,16.8,,-0.2,0.3,0.1,0.017,,-3.6,-0.4,-3.9,-0.1,1991
8,Charles Barkley,SF,27.0,PHI,8.0,326.0,26.8,0.63,0.16,0.6,12.2,19.5,16.0,28.4,2.5,0.6,13.7,26.6,,1.1,0.4,1.5,0.217,,7.8,1.1,8.9,0.9,1991
9,Dana Barros,PG,23.0,SEA,3.0,25.0,39.5,0.779,0.385,0.308,4.8,14.5,9.6,46.8,6.0,0.0,16.9,30.4,,0.1,0.0,0.2,0.366,,14.1,6.1,20.2,0.1,1991
