,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Tariq Abdul-Wahad,SG,24.0,SAC,5.0,99.0,20.5,0.537,0.03,0.485,6.9,15.7,11.2,8.1,2.2,2.8,7.0,20.0,,0.3,0.1,0.4,0.175,,2.6,1.9,4.5,0.2,1999
1,Ray Allen,SG,23.0,MIL,3.0,120.0,23.7,0.635,0.40399999999999997,0.27699999999999997,8.1,14.0,11.1,22.7,1.4,0.8,17.3,25.3,,0.4,-0.1,0.3,0.11,,6.8,-0.8,6.0,0.2,1999
2,Nick Anderson,SF,31.0,ORL,4.0,152.0,17.0,0.475,0.532,0.24100000000000002,5.1,14.7,9.9,15.3,3.3,0.0,10.3,29.0,,0.1,0.1,0.3,0.079,,2.9,0.6,3.5,0.2,1999
3,Shandon Anderson,SG,25.0,UTA,11.0,297.0,12.4,0.565,0.182,0.442,3.3,12.7,8.2,8.1,1.1,0.9,13.2,17.1,,0.4,0.3,0.7,0.109,,-0.2,1.0,0.8,0.2,1999
4,Greg Anthony,PG,31.0,POR,13.0,225.0,14.0,0.479,0.564,0.618,2.2,5.4,3.9,26.7,3.3,0.4,11.4,17.5,,0.3,0.2,0.5,0.102,,0.5,2.4,2.9,0.3,1999
5,B.J. Armstrong,PG,31.0,ORL,2.0,3.0,-26.8,0.0,0.0,0.0,0.0,0.0,0.0,57.7,0.0,0.0,50.0,30.1,,0.0,0.0,0.0,-0.753,,-21.2,-10.6,-31.8,0.0,1999
6,Darrell Armstrong,PG,30.0,ORL,4.0,163.0,12.0,0.556,0.522,0.348,4.1,9.6,6.8,32.4,3.0,0.0,32.0,21.6,,-0.1,0.1,0.0,0.003,,-0.5,-0.4,-0.9,0.0,1999
7,Keith Askins,SF,31.0,MIA,4.0,27.0,0.3,0.0,0.75,0.0,9.5,9.2,9.4,0.0,4.4,3.1,0.0,7.8,,-0.1,0.0,0.0,-0.077,,-6.6,3.4,-3.2,0.0,1999
8,Stacey Augmon,SF,30.0,POR,13.0,176.0,12.2,0.48700000000000004,0.036000000000000004,0.643,7.2,16.0,11.7,5.1,2.6,1.4,7.7,11.0,,0.2,0.2,0.4,0.11599999999999999,,-1.1,3.0,1.8,0.2,1999
9,Isaac Austin,C,29.0,ORL,4.0,112.0,8.6,0.46,0.087,0.522,7.0,9.0,8.0,14.3,2.0,1.8,22.1,14.6,,0.0,0.0,0.0,-0.002,,-2.7,1.2,-1.5,0.0,1999
10,Thurl Bailey,PF,37.0,UTA,11.0,115.0,9.9,0.532,0.0,0.121,5.3,9.9,7.7,3.4,1.5,4.5,18.7,17.8,,0.0,0.1,0.1,0.042,,-3.3,1.5,-1.7,0.0,1999
11,Charles Barkley,PF,35.0,HOU,4.0,157.0,29.0,0.579,0.10300000000000001,0.441,9.2,29.5,19.4,20.2,2.0,1.0,9.0,25.6,,0.7,0.1,0.8,0.23800000000000002,,6.3,1.5,7.9,0.4,1999
