,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Álex Abrines,SG,23.0,OKC,5.0,80.0,7.0,0.485,0.7390000000000001,0.174,2.6,10.0,6.1,7.1,0.0,0.0,0.0,13.3,,0.1,0.0,0.1,0.033,,-2.8,-1.9,-4.7,-0.1,2017
1,Steven Adams,C,23.0,OKC,5.0,157.0,15.4,0.609,0.0,0.39299999999999996,11.1,12.4,11.7,6.5,1.9,5.5,10.9,10.0,,0.3,0.1,0.4,0.11599999999999999,,-0.5,0.9,0.5,0.1,2017
2,LaMarcus Aldridge,PF,31.0,SAS,16.0,537.0,15.2,0.5,0.057999999999999996,0.22899999999999998,8.9,17.0,12.8,7.2,1.0,2.9,9.6,24.1,,0.2,0.4,0.6,0.057999999999999996,,-0.9,-0.8,-1.7,0.0,2017
3,Lavoy Allen,PF,27.0,IND,3.0,11.0,-2.6,,,,0.0,21.7,10.7,0.0,0.0,0.0,100.0,4.0,,0.0,0.0,0.0,-0.145,,-6.8,-1.9,-8.8,0.0,2017
4,Al-Farouq Aminu,PF,26.0,POR,4.0,113.0,12.4,0.574,0.45899999999999996,0.297,4.4,21.2,12.2,6.0,1.2,3.0,17.7,18.7,,0.0,0.1,0.0,0.016,,-0.2,0.1,-0.1,0.1,2017
5,Kyle Anderson,SF,23.0,SAS,15.0,195.0,21.6,0.603,0.156,0.172,6.8,21.0,13.6,20.1,2.6,1.0,9.2,17.2,,0.5,0.2,0.8,0.187,,3.5,3.3,6.8,0.4,2017
6,Ryan Anderson,PF,28.0,HOU,11.0,336.0,8.5,0.52,0.652,0.174,4.9,13.2,9.2,3.1,0.6,0.5,8.3,14.1,,0.1,0.3,0.4,0.057999999999999996,,-0.8,-2.0,-2.7,-0.1,2017
7,Giannis Antetokounmpo,SF,22.0,MIL,6.0,243.0,21.9,0.563,0.08900000000000001,0.41100000000000003,4.6,25.1,14.1,20.6,2.8,4.0,13.1,29.9,,0.1,0.6,0.7,0.138,,3.8,2.8,6.6,0.5,2017
8,Joel Anthony,C,34.0,SAS,3.0,15.0,19.6,0.6759999999999999,0.0,0.25,14.8,16.1,15.4,0.0,0.0,13.2,18.4,16.1,,0.0,0.0,0.0,0.11900000000000001,,-1.9,1.0,-0.8,0.0,2017
9,Trevor Ariza,SF,31.0,HOU,11.0,413.0,10.5,0.5720000000000001,0.629,0.14400000000000002,2.1,12.2,7.3,8.3,1.7,0.4,8.0,11.9,,0.4,0.4,0.9,0.10099999999999999,,0.3,0.7,1.0,0.3,2017
10,Wade Baldwin,PG,20.0,MEM,3.0,12.0,13.1,0.532,0.0,2.0,10.8,32.4,21.6,23.5,0.0,0.0,0.0,7.9,,0.0,0.0,0.0,0.182,,-4.4,1.1,-3.3,0.0,2017
11,Matt Barnes,SF,36.0,GSW,12.0,61.0,0.8,0.3,0.5329999999999999,0.0,0.0,14.9,8.0,13.8,1.6,0.0,16.7,12.7,,-0.1,0.1,-0.1,-0.04,,-6.6,-0.5,-7.1,-0.1,2017
12,Brandon Bass,PF,31.0,LAC,1.0,4.0,25.5,0.33299999999999996,0.0,0.0,31.0,0.0,15.9,0.0,13.4,0.0,0.0,36.1,,0.0,0.0,0.0,0.028999999999999998,,4.3,1.3,5.6,0.0,2017
13,Kent Bazemore,SF,27.0,ATL,6.0,150.0,9.4,0.499,0.45299999999999996,0.264,3.0,14.3,8.6,20.8,1.3,2.7,21.3,21.2,,-0.2,0.2,0.0,0.006999999999999999,,-2.6,1.5,-1.1,0.0,2017
14,Bradley Beal,SG,23.0,WAS,13.0,505.0,18.0,0.565,0.39,0.23600000000000002,3.4,6.7,5.0,11.8,2.1,1.4,8.6,26.7,,0.8,0.4,1.2,0.11199999999999999,,3.3,-0.8,2.5,0.6,2017
15,Michael Beasley,PF,28.0,MIL,4.0,48.0,3.3,0.391,0.25,0.2,4.7,18.9,11.3,3.6,1.1,2.0,8.4,23.6,,-0.2,0.1,-0.1,-0.083,,-5.1,-1.3,-6.4,-0.1,2017
16,Dāvis Bertāns,PF,24.0,SAS,13.0,112.0,11.7,0.607,0.741,0.222,5.0,16.1,10.3,3.7,1.4,3.5,16.8,14.1,,0.1,0.1,0.2,0.076,,0.0,0.0,0.0,0.1,2017
17,Patrick Beverley,SG,28.0,HOU,11.0,325.0,13.2,0.53,0.47700000000000004,0.128,7.2,13.0,10.1,16.1,2.5,0.5,13.5,18.0,,0.2,0.4,0.7,0.099,,0.9,0.6,1.5,0.3,2017
18,Bojan Bogdanović,SF,27.0,WAS,13.0,264.0,13.6,0.569,0.517,0.368,4.4,20.2,12.3,4.9,1.1,0.3,7.3,17.8,,0.4,0.2,0.6,0.113,,1.3,-1.3,0.0,0.1,2017
19,Joel Bolomboy,PF,23.0,UTA,2.0,9.0,21.8,0.667,0.0,0.0,0.0,26.8,13.3,0.0,0.0,9.9,0.0,15.9,,0.0,0.0,0.0,0.16399999999999998,,3.9,2.8,6.6,0.0,2017
21,Avery Bradley,SG,26.0,BOS,18.0,645.0,12.0,0.53,0.419,0.099,3.2,10.0,6.4,10.4,1.8,0.4,9.8,22.1,,-0.1,0.3,0.2,0.016,,-0.5,-1.6,-2.1,0.0,2017
22,Malcolm Brogdon,SG,24.0,MIL,6.0,183.0,8.1,0.491,0.382,0.0,1.8,16.3,8.5,19.0,0.9,1.1,17.9,17.5,,-0.2,0.3,0.1,0.02,,-2.5,-0.8,-3.3,-0.1,2017
23,Aaron Brooks,PG,32.0,IND,1.0,7.0,23.5,0.833,0.667,0.0,0.0,17.0,8.4,25.6,0.0,0.0,25.0,25.0,,0.0,0.0,0.0,0.109,,8.3,-0.2,8.1,0.0,2017
