,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Malik Allen,PF,25.0,MIA,10.0,138.0,16.1,0.47200000000000003,0.0,0.184,10.0,15.0,12.5,6.1,0.8,5.6,7.0,19.8,,0.2,0.2,0.4,0.131,,-0.8,1.0,0.2,0.1,2004
1,Rafer Alston,PG,27.0,MIA,13.0,295.0,10.0,0.446,0.5710000000000001,0.275,1.6,9.7,5.6,13.9,0.9,0.3,8.9,18.2,,0.2,0.2,0.4,0.061,,-1.5,-0.7,-2.2,0.0,2004
2,Chris Andersen,PF,25.0,DEN,5.0,34.0,13.6,0.33299999999999996,0.0,0.0,18.7,29.7,23.7,8.6,1.5,4.5,18.2,14.3,,0.0,0.0,0.0,0.033,,-1.1,0.5,-0.6,0.0,2004
3,Kenny Anderson,PG,33.0,IND,4.0,19.0,-13.3,0.28600000000000003,0.0,0.0,0.0,6.0,3.0,9.9,2.9,0.0,41.7,30.4,,-0.2,0.0,-0.2,-0.461,,-18.7,-4.3,-23.0,-0.1,2004
4,Shandon Anderson,SG,30.0,NYK,4.0,117.0,1.2,0.305,0.259,0.07400000000000001,4.4,4.6,4.5,16.2,1.8,0.7,22.3,13.7,,-0.3,0.0,-0.3,-0.11199999999999999,,-6.2,-1.0,-7.2,-0.2,2004
5,Carmelo Anthony,SF,19.0,DEN,4.0,143.0,9.8,0.41200000000000003,0.172,0.313,5.2,23.0,13.3,12.2,1.8,0.0,18.9,27.7,,-0.3,0.1,-0.2,-0.06,,-3.3,-1.5,-4.8,-0.1,2004
6,Brandon Armstrong,SG,23.0,NJN,8.0,32.0,2.1,0.25,0.083,0.0,3.8,3.5,3.6,17.7,1.7,0.0,0.0,17.7,,-0.1,0.0,0.0,-0.057999999999999996,,-6.0,-0.7,-6.7,0.0,2004
7,Darrell Armstrong,PG,35.0,NOH,7.0,150.0,3.9,0.34,0.735,0.08800000000000001,4.5,6.9,5.6,19.2,2.2,0.0,26.9,15.1,,-0.3,0.2,-0.2,-0.053,,-4.7,-0.7,-5.4,-0.1,2004
8,Chucky Atkins,PG,29.0,BOS,4.0,133.0,16.5,0.57,0.256,0.48700000000000004,2.7,9.0,6.0,23.9,1.2,0.0,17.4,20.3,,0.3,-0.1,0.1,0.052000000000000005,,1.3,-1.9,-0.6,0.0,2004
9,Stacey Augmon,SF,35.0,NOH,7.0,168.0,8.2,0.465,0.021,0.375,2.6,10.2,6.4,8.3,2.0,0.5,18.9,19.2,,-0.1,0.2,0.1,0.025,,-4.3,0.7,-3.6,-0.1,2004
10,Vin Baker,PF,32.0,NYK,4.0,57.0,19.5,0.612,0.0,0.643,10.9,14.2,12.3,3.5,2.7,3.0,10.0,15.7,,0.2,0.0,0.2,0.175,,1.6,1.4,3.0,0.1,2004
11,Marcus Banks,PG,22.0,BOS,4.0,60.0,14.2,0.563,0.313,0.25,2.0,10.9,6.7,24.2,1.7,1.2,14.5,16.3,,0.1,0.0,0.1,0.07,,-0.5,1.7,1.2,0.0,2004
12,Dana Barros,SG,36.0,BOS,1.0,1.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,0.0,0.0,0.0,-1.203,,-27.5,-18.0,-45.5,0.0,2004
13,Jon Barry,SG,34.0,DEN,5.0,100.0,10.2,0.415,0.375,0.125,4.2,17.7,10.4,14.4,1.6,0.0,13.6,12.9,,0.0,0.0,0.1,0.031,,-1.4,-0.1,-1.5,0.0,2004
14,Shane Battier,SF,25.0,MEM,4.0,69.0,7.0,0.539,0.467,0.4,10.4,11.4,10.9,2.6,0.0,1.2,18.5,15.5,,0.1,-0.1,0.0,-0.021,,-2.7,-3.1,-5.9,-0.1,2004
15,Jonathan Bender,SF,23.0,IND,16.0,200.0,14.4,0.506,0.36200000000000004,0.23199999999999998,5.7,10.3,8.0,7.0,0.6,5.5,13.6,21.2,,0.1,0.3,0.4,0.099,,0.3,0.8,1.1,0.2,2004
16,Mike Bibby,PG,25.0,SAC,12.0,497.0,20.0,0.545,0.281,0.281,2.0,8.4,5.3,30.2,2.4,0.7,13.7,23.0,,1.3,0.3,1.5,0.14800000000000002,,3.2,1.3,4.5,0.8,2004
17,Chauncey Billups,PG,27.0,DET,23.0,881.0,18.8,0.546,0.374,0.47600000000000003,1.8,7.3,4.5,29.8,2.0,0.2,14.8,21.8,,2.5,1.2,3.7,0.203,,3.2,1.4,4.6,1.4,2004
18,Mark Blount,C,28.0,BOS,4.0,145.0,16.1,0.5539999999999999,0.0,0.5429999999999999,8.3,20.3,14.6,5.7,2.2,4.0,17.2,17.0,,0.2,0.0,0.2,0.07,,-0.6,1.1,0.4,0.1,2004
19,Bruce Bowen,SF,32.0,SAS,10.0,298.0,6.5,0.43700000000000006,0.46,0.20600000000000002,2.3,9.6,5.8,5.4,0.7,0.8,5.5,11.5,,0.1,0.1,0.3,0.043,,-2.5,1.2,-1.3,0.1,2004
21,Ryan Bowen,PF,28.0,DEN,4.0,6.0,16.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,,0.0,0.0,0.0,0.147,,4.0,0.6,4.6,0.0,2004
22,Earl Boykins,SG,27.0,DEN,5.0,121.0,23.5,0.507,0.222,0.111,5.2,6.3,5.7,28.9,2.2,0.6,8.3,26.3,,0.4,0.0,0.4,0.171,,6.3,1.0,7.3,0.3,2004
23,Shawn Bradley,C,31.0,DAL,2.0,3.0,-6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.028999999999999998,,-18.6,-1.8,-20.4,0.0,2004
24,Devin Brown,SG,25.0,SAS,9.0,130.0,15.4,0.585,0.27,0.45899999999999996,3.5,13.4,8.3,12.4,1.3,0.6,13.6,18.6,,0.3,0.1,0.4,0.154,,1.3,3.1,4.4,0.2,2004
25,P.J. Brown,PF,34.0,NOH,7.0,256.0,12.5,0.409,0.0,0.155,12.6,17.4,15.0,11.5,0.6,3.5,14.6,16.2,,0.0,0.4,0.4,0.07200000000000001,,-0.9,0.4,-0.6,0.1,2004
26,Kobe Bryant,SG,25.0,LAL,22.0,973.0,21.0,0.506,0.21100000000000002,0.361,2.2,10.3,6.2,25.6,2.4,0.6,10.3,29.8,,2.1,0.8,2.9,0.145,,4.6,0.6,5.3,1.8,2004
27,Rodney Buford,SF,26.0,SAC,5.0,32.0,16.6,0.466,0.25,0.16699999999999998,0.0,15.8,8.2,16.4,3.2,0.0,0.0,18.0,,0.0,0.0,0.1,0.125,,1.1,4.3,5.4,0.1,2004
28,Caron Butler,SF,23.0,MIA,13.0,511.0,15.4,0.469,0.07200000000000001,0.373,4.0,20.7,12.3,11.6,3.0,1.2,11.4,18.9,,0.4,1.0,1.4,0.128,,-0.9,3.3,2.4,0.6,2004
29,Rasual Butler,SF,24.0,MIA,10.0,58.0,10.0,0.47700000000000004,0.409,0.0,0.0,21.8,10.9,7.2,1.0,0.0,4.3,19.0,,0.0,0.1,0.1,0.1,,-3.0,0.2,-2.8,0.0,2004
30,Marcus Camby,C,29.0,DEN,5.0,194.0,17.1,0.515,0.036000000000000004,0.255,7.6,28.0,16.9,9.7,1.1,2.8,8.9,15.3,,0.4,0.2,0.6,0.13699999999999998,,0.8,1.6,2.4,0.2,2004
31,Elden Campbell,C,35.0,DET,14.0,124.0,8.4,0.349,0.0,0.514,9.3,13.8,11.5,14.4,2.7,6.1,17.3,19.8,,-0.2,0.3,0.1,0.037000000000000005,,-6.0,4.5,-1.5,0.0,2004
32,Maurice Carter,SG,27.0,NOH,1.0,2.0,-21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,,0.0,0.0,0.0,-0.541,,-13.7,-9.4,-23.1,0.0,2004
33,Sam Cassell,PG,34.0,MIN,16.0,497.0,19.6,0.579,0.297,0.302,0.7,8.1,4.6,27.4,1.3,0.4,15.8,25.8,,1.4,0.1,1.5,0.141,,2.0,-0.5,1.5,0.5,2004
34,Kelvin Cato,PF,29.0,HOU,5.0,148.0,12.5,0.578,0.0,0.318,11.6,14.8,13.3,2.4,1.8,2.0,16.6,9.8,,0.2,0.2,0.4,0.12,,-0.6,2.5,1.9,0.1,2004
35,Doug Christie,SG,33.0,SAC,12.0,461.0,15.9,0.512,0.23399999999999999,0.34,4.1,12.5,8.5,16.8,2.5,0.8,11.9,17.9,,0.8,0.3,1.1,0.11699999999999999,,0.3,1.9,2.2,0.5,2004
36,Jason Collins,C,25.0,NJN,11.0,266.0,5.7,0.444,0.0,0.42100000000000004,8.3,10.8,9.6,11.2,0.6,2.9,25.0,10.6,,0.0,0.3,0.3,0.055,,-4.3,1.6,-2.8,-0.1,2004
37,Brian Cook,C,23.0,LAL,13.0,46.0,4.9,0.37799999999999995,0.0,0.133,7.6,22.8,15.2,3.8,1.2,0.0,15.9,20.0,,-0.1,0.0,0.0,-0.045,,-6.6,-2.8,-9.4,-0.1,2004
38,Austin Croshere,PF,28.0,IND,13.0,214.0,13.6,0.49,0.436,0.382,6.9,14.4,10.6,10.2,1.0,1.1,8.5,15.8,,0.4,0.3,0.6,0.146,,1.5,0.4,1.9,0.2,2004
39,Marquis Daniels,SG,23.0,DAL,5.0,184.0,15.0,0.466,0.09300000000000001,0.293,4.7,12.3,8.1,13.1,2.7,1.2,15.0,21.6,,0.1,0.1,0.2,0.055999999999999994,,-0.7,1.1,0.4,0.1,2004
40,Baron Davis,PG,24.0,NOH,7.0,260.0,20.4,0.494,0.43,0.289,2.6,10.1,6.3,42.4,2.3,1.5,12.9,26.6,,0.6,0.4,0.9,0.171,,4.6,1.6,6.2,0.5,2004
42,Ricky Davis,SF,24.0,BOS,4.0,123.0,11.1,0.5,0.25,0.4,2.9,8.0,5.6,24.3,0.9,0.0,20.3,22.6,,0.0,-0.1,-0.1,-0.053,,-0.2,-2.6,-2.8,0.0,2004
43,Tony Delk,SG,30.0,DAL,1.0,5.0,28.2,,,,0.0,21.6,9.6,50.3,10.0,0.0,,0.0,,0.0,0.0,0.0,0.287,,5.3,14.0,19.3,0.0,2004
44,Vlade Divac,C,35.0,SAC,12.0,235.0,14.3,0.48700000000000004,0.0,0.324,10.3,16.0,13.2,15.7,0.9,1.5,14.7,18.1,,0.3,0.1,0.4,0.091,,-0.3,-0.2,-0.5,0.1,2004
45,Michael Doleac,C,26.0,DEN,5.0,49.0,7.2,0.5,0.0,0.0,4.3,12.9,8.2,9.1,0.0,0.0,9.1,9.9,,0.1,0.0,0.0,0.048,,-2.7,0.2,-2.5,0.0,2004
46,Tim Duncan,PF,27.0,SAS,10.0,405.0,24.1,0.56,0.006,0.547,9.3,24.6,16.7,16.0,1.1,4.1,17.6,27.7,,1.0,0.6,1.5,0.183,,2.5,2.7,5.2,0.7,2004
47,Francisco Elson,C,27.0,DEN,4.0,60.0,7.9,0.5820000000000001,0.0,0.16699999999999998,1.8,16.8,8.6,5.1,1.8,1.3,18.9,11.7,,0.0,0.0,0.1,0.057,,-6.1,2.6,-3.5,0.0,2004
48,Michael Finley,SG,30.0,DAL,5.0,196.0,10.0,0.449,0.382,0.147,2.6,5.5,3.9,10.0,1.0,1.1,11.1,16.6,,0.1,0.0,0.1,0.022000000000000002,,-0.5,-0.9,-1.4,0.0,2004
49,Derek Fisher,SG,29.0,LAL,22.0,507.0,13.3,0.508,0.37200000000000005,0.23600000000000002,2.3,10.6,6.4,17.1,2.0,0.0,10.4,17.5,,0.7,0.3,1.0,0.095,,-0.3,1.3,1.0,0.4,2004
50,Jeff Foster,C,27.0,IND,16.0,307.0,16.4,0.612,0.023,0.233,16.2,22.7,19.4,7.0,2.4,1.3,21.5,9.5,,0.7,0.6,1.3,0.207,,0.4,1.6,2.0,0.3,2004
51,Rick Fox,SF,34.0,LAL,16.0,145.0,6.5,0.431,0.35,0.1,4.8,13.7,9.2,19.8,1.1,1.1,30.1,10.0,,0.0,0.1,0.1,0.022000000000000002,,-4.1,1.2,-3.0,0.0,2004
52,Steve Francis,PG,26.0,HOU,5.0,222.0,19.9,0.5479999999999999,0.243,0.5710000000000001,3.3,17.7,10.9,33.3,1.7,0.3,19.3,23.7,,0.5,0.2,0.7,0.14800000000000002,,2.3,2.6,4.9,0.4,2004
53,Dan Gadzuric,C,25.0,MIL,1.0,9.0,24.6,0.45,0.0,0.25,0.0,13.0,6.3,49.1,5.9,0.0,0.0,22.8,,0.0,0.0,0.0,0.14800000000000002,,6.4,6.0,12.5,0.0,2004
54,Kevin Garnett,PF,27.0,MIN,18.0,783.0,25.0,0.513,0.043,0.336,6.0,31.3,19.3,24.1,1.6,3.9,14.9,30.3,,1.4,1.3,2.7,0.163,,3.6,2.9,6.5,1.7,2004
55,Pau Gasol,PF,23.0,MEM,4.0,134.0,29.4,0.64,0.0,0.408,3.6,15.7,9.4,17.3,1.7,3.9,8.0,23.2,,0.7,-0.1,0.6,0.221,,8.0,1.7,9.6,0.4,2004
56,Devean George,SF,26.0,LAL,22.0,470.0,11.3,0.556,0.59,0.2,2.7,9.7,6.2,4.0,2.5,1.4,9.2,12.4,,0.5,0.4,1.0,0.09699999999999999,,0.4,1.6,2.1,0.5,2004
57,Manu Ginóbili,SG,26.0,SAS,10.0,280.0,22.2,0.573,0.37200000000000005,0.46799999999999997,6.1,16.9,11.3,20.2,3.3,0.3,15.6,22.5,,0.9,0.4,1.3,0.22399999999999998,,2.8,4.3,7.2,0.6,2004
58,Brian Grant,C,31.0,MIA,13.0,399.0,10.9,0.442,0.01,0.14300000000000002,12.9,19.3,16.1,4.7,1.0,1.7,14.7,14.7,,0.1,0.5,0.6,0.078,,-2.5,-0.3,-2.8,-0.1,2004
59,Marcus Haislip,PF,23.0,MIL,1.0,3.0,46.2,1.0,0.0,0.0,36.9,0.0,19.0,0.0,0.0,0.0,0.0,15.4,,0.0,0.0,0.0,0.379,,19.9,-2.8,17.1,0.0,2004
60,Darvin Ham,SF,30.0,DET,22.0,108.0,4.1,0.5,0.063,0.0,8.5,6.3,7.4,1.6,1.5,3.1,33.3,10.5,,-0.1,0.2,0.1,0.026000000000000002,,-6.1,2.3,-3.8,0.0,2004
61,Richard Hamilton,SG,25.0,DET,23.0,924.0,19.6,0.53,0.096,0.341,4.0,9.1,6.6,23.5,1.6,0.1,13.4,27.6,,2.3,1.3,3.5,0.182,,2.3,1.3,3.6,1.3,2004
63,Anfernee Hardaway,SG,32.0,NYK,4.0,168.0,14.6,0.465,0.222,0.28600000000000003,2.5,11.3,6.3,27.2,1.8,0.5,12.4,21.5,,0.1,0.0,0.2,0.044000000000000004,,1.7,0.6,2.3,0.2,2004
64,Al Harrington,PF,23.0,IND,16.0,427.0,13.9,0.46299999999999997,0.036000000000000004,0.39299999999999996,8.7,18.4,13.6,5.6,3.0,1.7,14.6,21.7,,-0.1,0.9,0.8,0.094,,-2.2,1.3,-0.9,0.1,2004
65,Lucious Harris,PG,33.0,NJN,11.0,182.0,12.5,0.483,0.245,0.36700000000000005,6.8,7.3,7.1,10.6,2.1,0.4,8.1,16.0,,0.3,0.2,0.5,0.129,,-0.3,1.4,1.1,0.1,2004
