,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Derek Anderson,SF,23.0,CLE,4.0,103.0,15.1,0.643,0.0,1.182,0.0,12.7,6.4,23.2,2.8,0.9,26.4,22.2,,0.1,0.1,0.2,0.09699999999999999,,0.1,2.6,2.7,0.1,1998
1,Greg Anderson,C,33.0,ATL,1.0,4.0,-11.0,0.0,,,0.0,64.9,31.9,0.0,0.0,19.3,53.2,23.6,,-0.1,0.0,0.0,-0.531,,-23.9,7.0,-16.9,0.0,1998
2,Shandon Anderson,SG,24.0,UTA,20.0,378.0,11.6,0.562,0.107,0.359,8.8,11.2,10.1,9.2,0.7,0.2,20.1,19.4,,0.1,0.5,0.5,0.065,,-0.1,-0.8,-0.9,0.1,1998
3,Greg Anthony,PG,30.0,SEA,9.0,118.0,2.5,0.368,0.475,0.2,3.1,7.0,5.1,13.2,2.4,0.7,20.2,21.9,,-0.4,0.0,-0.4,-0.161,,-6.8,-3.2,-10.0,-0.2,1998
4,B.J. Armstrong,PG,30.0,CHH,9.0,146.0,9.4,0.423,0.11900000000000001,0.095,1.7,6.7,4.3,21.2,2.4,0.0,12.1,17.2,,-0.1,0.1,0.0,0.002,,-1.8,0.1,-1.7,0.0,1998
5,Keith Askins,SF,30.0,MIA,4.0,58.0,2.1,0.35700000000000004,0.7140000000000001,0.0,2.1,12.5,7.4,2.9,1.9,0.0,12.5,6.9,,-0.1,0.1,0.0,0.011000000000000001,,-4.5,1.1,-3.4,0.0,1998
6,Stacey Augmon,SG,29.0,POR,4.0,28.0,8.2,0.512,0.0,0.5,4.1,9.1,6.5,5.3,3.8,3.0,29.1,10.9,,0.0,0.0,0.0,-0.025,,-2.2,3.2,1.0,0.0,1998
7,Vin Baker,C,26.0,SEA,10.0,371.0,19.5,0.524,0.0,0.284,13.5,16.9,15.2,8.8,2.7,3.3,12.7,22.1,,0.5,0.2,0.6,0.08199999999999999,,1.4,-0.2,1.3,0.3,1998
8,Charles Barkley,PF,34.0,HOU,4.0,87.0,16.2,0.5579999999999999,0.087,0.9129999999999999,6.1,21.6,13.4,9.9,3.1,0.0,15.7,20.8,,0.1,0.2,0.2,0.12,,-0.2,1.2,1.0,0.1,1998
9,Drew Barry,PG,24.0,ATL,2.0,5.0,-5.0,0.0,1.0,0.0,0.0,25.9,12.8,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,-0.18,,-12.5,-2.8,-15.4,0.0,1998
10,Jon Barry,SG,28.0,LAL,7.0,18.0,-13.6,0.0,0.625,0.0,0.0,13.6,6.7,0.0,3.0,0.0,0.0,20.6,,-0.2,0.0,-0.2,-0.426,,-16.5,-3.9,-20.4,-0.1,1998
11,Corey Beck,PG,26.0,CHH,6.0,26.0,19.2,0.5820000000000001,0.16699999999999998,0.16699999999999998,4.8,0.0,2.4,0.0,8.8,0.0,18.9,30.7,,0.0,0.1,0.0,0.05,,0.2,5.6,5.7,0.1,1998
12,Mario Bennett,PF,24.0,LAL,4.0,10.0,29.5,0.6940000000000001,0.0,1.0,23.8,49.1,36.2,0.0,0.0,7.5,0.0,13.3,,0.1,0.0,0.1,0.39,,4.9,2.3,7.2,0.0,1998
13,Travis Best,PG,25.0,IND,16.0,280.0,11.6,0.5329999999999999,0.25,0.597,0.5,6.7,3.7,19.6,2.2,0.8,17.3,19.5,,0.2,0.3,0.5,0.08199999999999999,,-1.5,0.6,-0.9,0.1,1998
14,Mookie Blaylock,PG,30.0,ATL,4.0,153.0,21.1,0.506,0.509,0.226,4.9,11.9,8.3,40.1,3.4,0.5,13.4,22.1,,0.3,0.2,0.6,0.185,,5.0,2.2,7.2,0.4,1998
15,Corie Blount,PF,29.0,LAL,12.0,209.0,12.3,0.537,0.0,0.45799999999999996,13.6,23.5,18.5,4.9,1.6,1.4,9.4,7.1,,0.4,0.1,0.5,0.114,,-0.3,-0.3,-0.6,0.1,1998
16,Anthony Bowie,SG,34.0,NYK,7.0,23.0,3.1,0.5,0.0,0.0,0.0,0.0,0.0,7.5,2.4,0.0,20.0,10.5,,0.0,0.0,0.0,0.006999999999999999,,-6.1,1.5,-4.6,0.0,1998
17,Scott Brooks,PG,32.0,CLE,1.0,8.0,14.9,0.532,0.0,2.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,11.8,,0.0,0.0,0.0,0.18899999999999997,,2.4,-0.2,2.2,0.0,1998
18,Chucky Brown,SF,29.0,ATL,4.0,50.0,10.2,0.504,0.133,0.133,2.5,13.0,7.7,14.8,0.0,0.0,11.2,18.0,,0.0,0.0,0.1,0.067,,-1.5,-0.3,-1.8,0.0,1998
19,Mike Brown,C-F,34.0,PHO,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.027999999999999997,,-7.8,-4.8,-12.6,0.0,1998
21,P.J. Brown,PF,28.0,MIA,5.0,190.0,11.6,0.493,0.0,0.595,9.8,18.4,14.1,4.0,2.1,1.3,11.4,13.8,,0.1,0.3,0.4,0.08900000000000001,,-0.8,0.0,-0.7,0.1,1998
22,Randy Brown,PG,29.0,CHI,14.0,71.0,2.5,0.307,0.0,0.5,5.0,11.0,7.9,18.7,1.6,0.0,32.3,14.5,,-0.2,0.1,-0.1,-0.076,,-6.8,-1.1,-7.8,-0.1,1998
23,Kobe Bryant,SF,19.0,LAL,11.0,220.0,12.8,0.501,0.184,0.5920000000000001,3.8,7.8,5.8,12.1,0.7,2.7,10.3,22.5,,0.3,0.0,0.2,0.046,,-0.3,-2.0,-2.2,0.0,1998
24,Mark Bryant,C,32.0,PHO,4.0,93.0,16.1,0.509,0.0,0.353,10.1,18.6,14.0,1.8,2.3,1.7,7.1,20.7,,0.1,0.1,0.2,0.09,,-1.2,0.0,-1.1,0.0,1998
25,Jud Buechler,SF,29.0,CHI,16.0,64.0,10.8,0.5,0.455,0.0,7.4,14.2,10.7,7.3,2.7,1.3,8.3,8.9,,0.1,0.1,0.2,0.13699999999999998,,-0.5,2.8,2.3,0.1,1998
26,Matt Bullard,SF,30.0,HOU,5.0,70.0,9.8,0.45,0.556,0.111,4.5,8.4,6.4,13.8,0.8,0.0,0.0,12.8,,0.1,0.1,0.1,0.086,,1.1,-0.2,0.8,0.1,1998
27,Scott Burrell,SF,27.0,CHI,21.0,261.0,13.5,0.514,0.27399999999999997,0.151,5.0,16.0,10.2,6.6,4.2,0.9,12.4,16.2,,0.2,0.5,0.7,0.132,,-1.7,2.8,1.1,0.2,1998
28,Elden Campbell,PF,29.0,LAL,13.0,180.0,14.6,0.515,0.0,0.667,11.2,19.1,15.1,7.2,0.9,5.0,16.5,20.3,,0.1,0.1,0.2,0.059000000000000004,,-2.6,-0.5,-3.1,0.0,1998
29,Antoine Carr,PF,36.0,UTA,20.0,292.0,8.2,0.47,0.0,0.08900000000000001,7.0,9.8,8.5,6.9,0.2,3.4,8.8,17.2,,0.0,0.4,0.4,0.062,,-3.7,0.4,-3.3,-0.1,1998
30,Sam Cassell,PG,28.0,NJN,3.0,26.0,4.4,0.33299999999999996,0.0,0.0,5.2,9.1,7.3,30.5,0.0,2.9,18.2,20.4,,0.0,0.0,-0.1,-0.113,,-4.8,-1.6,-6.4,0.0,1998
31,Kelvin Cato,C,23.0,POR,4.0,58.0,16.8,0.595,0.059000000000000004,0.647,5.9,19.9,12.5,2.9,0.9,10.0,15.5,19.7,,0.1,0.0,0.1,0.102,,-2.9,3.4,0.5,0.0,1998
32,Duane Causwell,C,29.0,MIA,1.0,5.0,-4.8,,,,0.0,48.2,24.4,0.0,0.0,0.0,100.0,10.0,,0.0,0.0,0.0,-0.223,,-8.9,-0.5,-9.4,0.0,1998
33,Rex Chapman,SG,30.0,PHO,2.0,58.0,4.7,0.345,0.217,0.304,0.0,0.0,0.0,10.3,1.8,0.0,7.1,22.0,,-0.1,0.0,-0.2,-0.126,,-4.8,-3.1,-7.9,-0.1,1998
34,Chris Childs,PG,30.0,NYK,10.0,254.0,7.1,0.488,0.22399999999999998,0.259,2.4,10.1,6.2,22.8,1.3,0.0,26.3,16.6,,-0.2,0.2,0.0,-0.005,,-3.4,-0.2,-3.6,-0.1,1998
35,Marty Conlon,C,30.0,MIA,3.0,46.0,-0.3,0.444,0.0,0.28600000000000003,2.7,7.9,5.3,11.7,1.2,1.8,43.2,15.1,,-0.2,0.0,-0.1,-0.131,,-7.1,0.0,-7.0,-0.1,1998
36,Tyrone Corbin,SF,35.0,ATL,4.0,113.0,4.6,0.3,0.24,0.0,3.3,13.8,8.5,5.7,3.0,0.7,10.7,12.4,,-0.2,0.2,0.0,-0.011000000000000001,,-5.3,1.2,-4.1,-0.1,1998
37,Chris Crawford,PF,22.0,ATL,1.0,4.0,13.2,1.136,,,31.4,32.4,31.9,0.0,0.0,19.3,69.4,36.2,,0.0,0.0,0.0,-0.026000000000000002,,-13.9,7.1,-6.8,0.0,1998
38,Terry Cummings,PF,36.0,NYK,8.0,120.0,9.4,0.426,0.0,0.235,11.4,25.6,18.4,7.7,1.8,1.5,15.7,17.9,,-0.1,0.2,0.1,0.025,,-4.4,0.9,-3.4,0.0,1998
39,Bill Curley,PF,25.0,MIN,2.0,7.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.039,,-4.7,-2.2,-6.9,0.0,1998
40,Dell Curry,SG,33.0,CHH,9.0,171.0,11.2,0.47200000000000003,0.308,0.135,4.4,9.4,6.9,10.3,2.3,1.4,8.3,17.7,,0.0,0.2,0.2,0.052000000000000005,,-1.1,1.3,0.2,0.1,1998
42,Antonio Davis,PF,29.0,IND,16.0,459.0,14.2,0.555,0.0,1.033,10.8,19.4,15.2,5.3,1.5,3.1,15.9,17.1,,0.6,0.7,1.3,0.135,,-0.7,1.0,0.3,0.3,1998
43,Dale Davis,C,28.0,IND,16.0,466.0,15.7,0.618,0.0,0.7440000000000001,12.6,20.4,16.7,4.7,0.6,3.0,15.5,14.4,,0.8,0.6,1.4,0.146,,1.9,0.5,2.4,0.5,1998
44,Vinny Del Negro,SG,31.0,SAS,9.0,283.0,12.7,0.542,0.12300000000000001,0.21,0.9,8.7,5.0,18.7,1.6,0.0,12.8,17.4,,0.3,0.3,0.7,0.115,,-1.4,2.0,0.6,0.2,1998
45,Vlade Divac,C,29.0,CHH,9.0,345.0,15.5,0.512,0.011000000000000001,0.379,9.1,26.0,17.6,15.8,1.2,3.2,17.8,18.0,,0.1,0.5,0.6,0.08800000000000001,,0.4,2.2,2.5,0.4,1998
46,Sherman Douglas,PG,31.0,NJN,3.0,125.0,19.1,0.568,0.114,0.22699999999999998,1.1,6.6,4.0,35.7,2.7,0.0,21.2,23.7,,0.2,0.0,0.2,0.057999999999999996,,4.1,-0.7,3.4,0.2,1998
47,Clyde Drexler,SG,35.0,HOU,5.0,182.0,14.2,0.445,0.382,0.544,5.2,11.6,8.3,25.9,2.4,1.2,13.4,25.3,,-0.1,0.3,0.2,0.043,,1.1,0.9,1.9,0.2,1998
48,Chris Dudley,C,32.0,NYK,6.0,53.0,5.7,0.37200000000000005,0.0,0.444,14.0,29.0,21.4,0.0,2.1,1.7,15.7,11.6,,0.0,0.1,0.1,0.053,,-7.5,0.5,-7.0,-0.1,1998
49,Tim Duncan,PF,21.0,SAS,9.0,374.0,20.4,0.5589999999999999,0.006999999999999999,0.429,6.7,18.2,12.8,9.3,0.7,4.3,13.1,24.8,,0.6,0.7,1.2,0.155,,2.3,1.6,3.8,0.5,1998
50,Howard Eisley,PG,25.0,UTA,20.0,366.0,11.3,0.428,0.21600000000000003,0.10400000000000001,1.4,11.3,6.6,39.4,1.8,1.1,19.2,21.7,,-0.4,0.6,0.2,0.025,,-0.4,0.6,0.2,0.2,1998
51,Mario Elie,SF,34.0,HOU,5.0,133.0,8.0,0.5329999999999999,0.33299999999999996,0.33299999999999996,2.4,8.8,5.4,8.8,0.8,0.0,13.9,12.8,,0.0,0.1,0.1,0.052000000000000005,,-2.9,-0.2,-3.1,0.0,1998
52,Dale Ellis,SF,37.0,SEA,10.0,170.0,10.0,0.503,0.491,0.113,2.9,6.3,4.6,5.7,0.7,0.0,3.5,16.1,,0.2,-0.1,0.1,0.027000000000000003,,0.4,-3.3,-2.8,0.0,1998
53,Brian Evans,SF,24.0,NJN,3.0,4.0,4.1,,,,0.0,29.6,15.7,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.002,,-0.6,-1.7,-2.3,0.0,1998
54,Patrick Ewing,C,35.0,NYK,4.0,132.0,10.7,0.41200000000000003,0.0,0.48200000000000004,8.5,22.3,15.3,7.4,1.3,3.4,12.8,28.4,,-0.3,0.2,-0.1,-0.033,,-2.9,-1.0,-4.0,-0.1,1998
55,Danny Ferry,PF,31.0,CLE,3.0,10.0,-8.5,0.0,1.0,0.0,0.0,14.5,7.3,0.0,0.0,0.0,0.0,10.1,,0.0,0.0,0.0,-0.217,,-10.9,-4.5,-15.5,0.0,1998
56,Derek Fisher,PG,23.0,LAL,13.0,278.0,12.6,0.483,0.294,0.426,0.9,10.2,5.4,27.3,3.3,0.0,15.7,16.0,,0.3,0.1,0.4,0.061,,-1.7,1.2,-0.5,0.1,1998
57,Greg Foster,C,29.0,UTA,20.0,335.0,5.6,0.465,0.023,0.057999999999999996,7.6,16.1,12.1,2.6,0.3,1.2,16.9,15.5,,-0.4,0.5,0.1,0.019,,-4.8,-0.5,-5.3,-0.3,1998
58,Rick Fox,SF,28.0,LAL,13.0,428.0,13.9,0.5720000000000001,0.465,0.20199999999999999,5.0,11.5,8.2,19.1,1.4,0.5,14.5,15.7,,0.9,0.0,0.8,0.094,,1.4,-0.2,1.2,0.3,1998
59,Kevin Garnett,PF,21.0,MIN,5.0,194.0,15.5,0.5,0.0,0.12,9.7,20.6,14.8,20.4,1.1,5.4,21.8,24.3,,-0.1,0.1,0.0,-0.002,,0.0,0.9,0.9,0.1,1998
60,Chris Gatling,PF,30.0,NJN,3.0,81.0,20.4,0.531,0.0,0.316,9.9,5.8,7.8,4.8,1.4,1.9,6.5,27.6,,0.2,0.0,0.2,0.10400000000000001,,2.7,-1.6,1.0,0.1,1998
61,Reggie Geary,PG,24.0,SAS,7.0,46.0,5.8,0.514,0.5710000000000001,0.5710000000000001,0.0,4.9,2.6,21.0,1.2,0.0,18.6,11.3,,0.0,0.0,0.1,0.071,,-5.0,2.7,-2.3,0.0,1998
63,Matt Geiger,C,28.0,CHH,4.0,22.0,-0.5,0.16699999999999998,0.0,0.0,17.1,11.2,14.1,7.1,0.0,0.0,14.3,16.0,,-0.1,0.0,-0.1,-0.17300000000000001,,-5.6,-5.1,-10.7,-0.1,1998
64,Kendall Gill,SF,29.0,NJN,3.0,100.0,13.7,0.494,0.0,0.2,4.0,11.8,8.2,5.3,2.2,0.8,8.4,22.9,,0.1,0.0,0.1,0.045,,-1.7,0.0,-1.7,0.0,1998
65,Brian Grant,SF,25.0,POR,4.0,135.0,19.5,0.603,0.0,0.5,15.3,23.7,19.3,7.3,1.6,1.8,10.2,16.1,,0.4,0.0,0.5,0.16899999999999998,,2.4,0.5,2.9,0.2,1998
66,Gary Grant,PG,32.0,POR,4.0,27.0,13.0,0.35700000000000004,0.5710000000000001,0.0,8.5,14.2,11.2,38.4,1.9,3.1,22.2,14.8,,0.0,0.0,0.0,0.01,,2.4,0.8,3.2,0.0,1998
67,Tom Hammonds,PF,30.0,MIN,5.0,113.0,9.7,0.514,0.0,0.5710000000000001,9.8,13.7,11.6,3.0,0.0,0.8,10.2,16.1,,0.1,0.0,0.1,0.049,,-2.8,-2.1,-4.9,-0.1,1998
68,Tim Hardaway,PG,31.0,MIA,5.0,222.0,21.7,0.589,0.415,0.39399999999999996,1.7,7.6,4.7,34.1,1.5,0.0,14.0,28.8,,0.6,0.2,0.8,0.166,,7.7,-0.9,6.8,0.5,1998
69,Ron Harper,PG,34.0,CHI,21.0,563.0,13.3,0.507,0.156,0.32,4.6,12.7,8.5,14.1,2.0,2.6,11.5,13.3,,0.6,0.9,1.5,0.126,,-0.1,2.4,2.3,0.6,1998
70,Othella Harrington,PF,24.0,HOU,3.0,23.0,30.0,0.563,0.083,0.41700000000000004,13.8,20.5,16.9,0.0,0.0,3.2,0.0,29.2,,0.1,0.0,0.1,0.26,,10.7,-0.1,10.6,0.1,1998
71,Lucious Harris,SG,27.0,NJN,3.0,52.0,5.3,0.521,0.33299999999999996,1.0,2.6,15.9,9.7,2.7,2.2,0.0,18.8,9.9,,0.0,0.0,0.0,0.016,,-6.6,2.0,-4.6,0.0,1998
72,Hersey Hawkins,SG,31.0,SEA,10.0,337.0,21.6,0.634,0.489,0.455,6.2,14.0,10.2,17.2,3.0,0.2,7.9,16.1,,1.4,0.1,1.4,0.20600000000000002,,5.0,2.2,7.3,0.8,1998
73,Alan Henderson,PF,25.0,ATL,4.0,126.0,16.2,0.555,0.026000000000000002,0.474,10.0,12.4,11.1,6.1,1.4,0.6,11.6,20.7,,0.2,0.1,0.4,0.139,,0.6,-0.6,-0.1,0.1,1998
74,Cedric Henderson,SF,22.0,CLE,4.0,157.0,4.8,0.445,0.036000000000000004,0.46399999999999997,3.7,12.0,7.9,14.4,2.2,0.0,27.8,15.0,,-0.3,0.1,-0.2,-0.057999999999999996,,-3.7,0.7,-3.0,0.0,1998
75,Carl Herrera,PF,31.0,SAS,5.0,25.0,-0.3,0.33299999999999996,0.0,0.0,0.0,17.9,9.4,6.2,0.0,0.0,25.0,7.8,,0.0,0.0,0.0,-0.023,,-7.3,1.7,-5.6,0.0,1998
76,Fred Hoiberg,SG,25.0,IND,2.0,20.0,19.1,0.507,0.25,0.25,6.7,18.8,12.9,9.8,2.8,0.0,0.0,22.1,,0.1,0.0,0.1,0.201,,3.9,1.4,5.3,0.0,1998
77,Jeff Hornacek,SG,34.0,UTA,20.0,636.0,12.1,0.525,0.16899999999999998,0.365,1.4,7.7,4.7,17.6,1.8,0.5,13.4,18.4,,0.5,0.8,1.3,0.09699999999999999,,0.4,0.4,0.8,0.4,1998
78,Robert Horry,PF,27.0,LAL,13.0,422.0,16.1,0.636,0.243,0.586,9.6,14.6,12.0,14.6,1.8,2.5,17.0,11.6,,1.0,0.1,1.2,0.133,,2.0,1.7,3.7,0.6,1998
79,Allan Houston,SG,26.0,NYK,10.0,403.0,14.0,0.526,0.131,0.331,1.8,10.2,5.9,14.6,0.7,0.2,13.8,27.8,,0.2,0.3,0.5,0.055,,0.7,-1.1,-0.4,0.2,1998
80,Zydrunas Ilgauskas,C,22.0,CLE,4.0,147.0,16.3,0.575,0.0,0.51,13.9,15.8,14.8,3.7,0.8,3.0,14.3,24.0,,0.2,0.1,0.3,0.084,,0.1,-0.7,-0.6,0.1,1998
