,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
18,Michael Beasley,PF,27.0,HOU,5.0,80.0,15.9,0.53,0.13,0.152,5.0,23.8,13.8,9.1,0.6,0.0,12.5,28.8,,0.0,0.0,0.0,0.015,,1.4,-1.8,-0.4,0.0,2016
19,Patrick Beverley,PG,27.0,HOU,5.0,129.0,5.0,0.366,0.37799999999999995,0.162,3.1,15.6,9.0,14.0,0.8,1.3,9.2,13.9,,-0.1,0.0,-0.1,-0.031,,-4.1,-1.1,-5.2,-0.1,2016
21,Bismack Biyombo,C,23.0,TOR,20.0,506.0,15.9,0.611,0.0,1.043,11.9,33.8,22.2,2.5,0.8,4.7,17.3,11.1,,0.8,0.8,1.5,0.146,,0.3,1.2,1.5,0.4,2016
22,Steve Blake,PG,35.0,DET,4.0,43.0,0.3,0.34,0.4,0.4,0.0,11.0,5.7,32.0,0.0,0.0,46.0,12.7,,-0.1,0.0,-0.1,-0.16,,-7.8,-3.7,-11.5,-0.1,2016
23,Andrew Bogut,C,31.0,GSW,22.0,365.0,18.2,0.607,0.026000000000000002,0.182,14.1,22.8,18.5,12.2,1.9,7.7,18.6,12.3,,0.7,0.7,1.5,0.19399999999999998,,-1.1,3.8,2.6,0.4,2016
24,Avery Bradley,SG,25.0,BOS,1.0,33.0,16.1,0.52,0.43799999999999994,0.188,6.0,3.4,4.7,6.2,1.5,2.7,5.5,23.9,,0.0,0.0,0.1,0.11199999999999999,,2.1,0.4,2.5,0.0,2016
25,Corey Brewer,SF,29.0,HOU,5.0,77.0,1.3,0.36,0.37,0.29600000000000004,3.9,5.8,4.8,17.4,0.0,1.1,16.4,19.5,,-0.2,0.0,-0.2,-0.12300000000000001,,-6.0,-2.5,-8.5,-0.1,2016
26,Reggie Bullock,SF,24.0,DET,2.0,22.0,31.6,1.0,0.5,0.0,0.0,10.7,5.5,26.1,2.5,0.0,0.0,13.7,,0.2,0.0,0.2,0.32899999999999996,,11.1,5.5,16.6,0.1,2016
27,Kentavious Caldwell-Pope,SG,22.0,DET,4.0,161.0,16.2,0.575,0.54,0.14,1.6,11.0,6.4,11.1,2.4,0.6,3.6,17.2,,0.3,-0.1,0.2,0.07200000000000001,,2.2,1.3,3.5,0.2,2016
28,Clint Capela,C,21.0,HOU,5.0,43.0,13.4,0.35700000000000004,0.0,0.556,18.5,31.3,24.5,7.5,3.4,4.0,21.1,13.6,,-0.1,0.1,0.0,0.01,,-1.2,0.5,-0.7,0.0,2016
29,DeMarre Carroll,SF,29.0,TOR,20.0,596.0,9.9,0.506,0.49700000000000005,0.226,4.4,12.4,8.1,4.8,1.6,1.0,9.3,15.0,,0.3,0.5,0.8,0.062,,-1.1,0.6,-0.6,0.2,2016
30,Vince Carter,SG,39.0,MEM,4.0,91.0,19.4,0.616,0.303,0.242,5.5,15.0,9.5,10.9,1.2,1.0,7.6,20.0,,0.3,0.0,0.3,0.14,,5.4,0.3,5.7,0.2,2016
31,Ian Clark,SG,24.0,GSW,16.0,154.0,13.9,0.575,0.34,0.18899999999999997,1.4,10.4,6.0,16.3,2.6,0.0,13.6,18.9,,0.2,0.2,0.4,0.109,,-1.4,1.4,0.0,0.1,2016
32,Nick Collison,PF,35.0,OKC,9.0,79.0,9.8,0.654,0.0,0.33299999999999996,4.3,11.1,7.8,8.5,5.1,0.0,12.7,4.3,,0.1,0.1,0.2,0.149,,-3.3,4.6,1.3,0.1,2016
33,Pat Connaughton,SG,23.0,POR,6.0,8.0,35.9,0.8,0.6,0.0,0.0,13.2,6.4,0.0,0.0,0.0,0.0,26.7,,0.0,0.0,0.0,0.254,,18.7,1.2,19.8,0.0,2016
34,Allen Crabbe,SG,23.0,POR,11.0,302.0,12.8,0.645,0.479,0.26,1.7,9.4,5.4,7.8,1.2,0.3,6.9,12.4,,0.7,0.1,0.7,0.114,,0.2,0.2,0.4,0.2,2016
35,Jamal Crawford,SG,35.0,LAC,6.0,199.0,13.3,0.456,0.204,0.243,1.0,5.4,3.2,11.3,2.6,0.0,7.3,27.6,,-0.1,0.2,0.1,0.015,,-1.1,-0.2,-1.3,0.0,2016
36,Jae Crowder,SF,25.0,BOS,6.0,197.0,6.7,0.371,0.569,0.153,2.5,19.2,10.3,11.0,2.2,1.3,8.3,18.3,,-0.4,0.4,0.0,-0.001,,-3.3,0.7,-2.6,0.0,2016
37,Stephen Curry,PG,27.0,GSW,18.0,614.0,22.3,0.603,0.586,0.24600000000000002,2.5,14.8,8.7,26.8,2.1,0.7,16.7,32.1,,1.3,0.7,1.9,0.152,,6.6,0.4,7.0,1.4,2016
38,Troy Daniels,SG,24.0,CHO,4.0,18.0,-11.7,0.125,0.375,0.0,0.0,13.6,6.3,0.0,0.0,0.0,0.0,21.2,,-0.2,0.0,-0.1,-0.395,,-13.1,-7.1,-20.2,-0.1,2016
39,Ed Davis,PF,26.0,POR,11.0,205.0,14.9,0.5589999999999999,0.05,0.825,12.7,25.2,18.8,10.3,0.5,2.7,15.5,13.4,,0.4,0.2,0.5,0.127,,-0.9,0.1,-0.7,0.1,2016
40,Matthew Dellavedova,PG,25.0,CLE,20.0,241.0,10.8,0.461,0.419,0.324,2.0,5.3,3.7,33.6,0.2,0.4,14.2,18.9,,0.4,0.1,0.4,0.083,,-1.2,-2.1,-3.3,-0.1,2016
42,Luol Deng,PF,30.0,MIA,14.0,495.0,15.5,0.601,0.413,0.275,4.8,14.5,9.9,7.2,1.4,1.4,12.9,17.1,,0.8,0.8,1.6,0.158,,2.0,1.1,3.2,0.6,2016
43,DeMar DeRozan,SG,26.0,TOR,20.0,746.0,14.2,0.462,0.065,0.309,2.0,12.0,6.7,14.7,1.6,0.4,9.1,30.9,,-0.4,0.5,0.1,0.009000000000000001,,0.2,-1.5,-1.3,0.1,2016
44,Boris Diaw,PF,33.0,SAS,9.0,159.0,12.0,0.49200000000000005,0.13,0.087,1.5,11.6,6.9,19.6,0.7,2.0,11.2,15.8,,0.1,0.2,0.3,0.083,,-0.5,0.7,0.1,0.1,2016
45,Spencer Dinwiddie,PG,22.0,DET,1.0,2.0,65.2,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.1,,0.0,0.0,0.0,0.95,,34.9,10.5,45.5,0.0,2016
46,Goran Dragić,PG,29.0,MIA,14.0,472.0,15.0,0.514,0.223,0.209,2.9,13.8,8.6,20.5,0.7,0.5,12.1,25.8,,0.4,0.6,1.0,0.099,,0.0,-0.8,-0.7,0.1,2016
47,Andre Drummond,C,22.0,DET,4.0,131.0,17.6,0.486,0.019,0.63,11.6,21.6,16.8,0.0,0.4,4.5,5.5,28.0,,0.0,0.0,0.0,-0.012,,-0.6,-3.0,-3.5,-0.1,2016
48,Tim Duncan,C,39.0,SAS,10.0,218.0,11.6,0.48200000000000004,0.0,0.40399999999999997,5.6,19.0,12.7,9.1,0.5,4.7,14.0,15.2,,0.0,0.4,0.4,0.083,,-2.4,1.8,-0.6,0.1,2016
49,Kevin Durant,SF,27.0,OKC,18.0,726.0,20.3,0.542,0.27,0.359,2.0,17.4,9.8,14.9,1.3,2.0,12.1,32.1,,1.2,0.8,2.0,0.13,,4.3,-0.3,4.0,1.1,2016
50,Monta Ellis,SG,30.0,IND,7.0,225.0,13.7,0.504,0.276,0.132,2.2,10.9,6.9,24.7,3.6,0.0,17.5,20.8,,0.0,0.4,0.3,0.07200000000000001,,-1.4,2.3,0.9,0.2,2016
51,Festus Ezeli,C,26.0,GSW,23.0,203.0,13.9,0.526,0.0,0.638,12.4,20.0,16.3,6.3,0.2,2.8,13.7,22.1,,0.1,0.2,0.3,0.08,,-3.2,-0.7,-3.9,-0.1,2016
52,Jordan Farmar,PG,29.0,MEM,4.0,113.0,5.6,0.418,0.387,0.09699999999999999,0.0,7.2,3.1,24.5,1.4,0.8,23.6,17.2,,-0.2,0.0,-0.3,-0.115,,-2.5,-2.1,-4.6,-0.1,2016
53,Raymond Felton,PG,31.0,DAL,5.0,172.0,13.6,0.508,0.203,0.159,1.3,14.9,7.8,24.2,1.8,0.0,14.0,23.1,,0.0,-0.1,-0.1,-0.04,,-1.0,0.1,-0.8,0.1,2016
54,Randy Foye,SG,32.0,OKC,16.0,190.0,4.3,0.46799999999999997,0.634,0.098,1.2,10.4,5.9,9.5,0.5,1.2,20.5,12.3,,-0.1,0.1,0.0,-0.003,,-3.6,-0.2,-3.8,-0.1,2016
55,Channing Frye,C,32.0,CLE,17.0,237.0,20.5,0.7909999999999999,0.667,0.10099999999999999,2.5,17.7,10.2,3.4,1.3,3.7,6.5,15.0,,0.9,0.3,1.2,0.247,,4.1,2.2,6.3,0.5,2016
56,Paul George,SF,25.0,IND,7.0,275.0,27.5,0.632,0.35,0.52,4.0,17.1,11.1,22.5,2.8,1.5,13.2,30.5,,1.1,0.5,1.6,0.284,,7.0,3.1,10.1,0.8,2016
57,Manu Ginóbili,SG,38.0,SAS,10.0,192.0,16.0,0.586,0.447,0.489,3.8,11.9,8.1,18.5,2.2,1.2,10.9,15.6,,0.5,0.3,0.8,0.191,,0.1,2.4,2.5,0.2,2016
58,Andrew Goudelock,PG,27.0,HOU,2.0,11.0,0.2,0.5,0.16699999999999998,0.0,0.0,20.4,9.6,0.0,0.0,0.0,33.3,33.7,,-0.1,0.0,-0.1,-0.36,,-7.5,-4.4,-12.0,0.0,2016
59,Danny Green,SG,28.0,SAS,10.0,267.0,15.3,0.648,0.738,0.046,0.0,12.6,6.7,3.8,4.1,2.4,8.4,12.4,,0.4,0.6,0.9,0.17,,1.7,5.0,6.8,0.6,2016
60,Draymond Green,PF,25.0,GSW,23.0,879.0,18.6,0.5489999999999999,0.377,0.38799999999999996,4.8,23.1,14.0,23.4,2.1,3.8,14.8,18.9,,1.6,1.5,3.1,0.171,,2.6,3.2,5.7,1.7,2016
61,Gerald Green,SG,30.0,MIA,12.0,110.0,6.7,0.391,0.28600000000000003,0.102,2.3,15.3,9.1,1.5,1.9,0.7,3.8,23.0,,-0.2,0.2,0.0,-0.006999999999999999,,-5.3,0.0,-5.3,-0.1,2016
63,JaMychal Green,PF,25.0,MEM,4.0,72.0,16.4,0.5479999999999999,0.045,0.273,7.0,18.9,12.0,8.3,2.2,6.1,14.0,18.3,,0.0,0.0,0.1,0.055999999999999994,,-0.9,2.2,1.3,0.1,2016
64,Jeff Green,SF,29.0,LAC,6.0,159.0,13.2,0.535,0.217,0.5429999999999999,1.9,9.9,5.9,3.9,1.9,1.1,5.0,16.8,,0.2,0.2,0.4,0.106,,-0.8,0.8,0.0,0.1,2016
65,Blake Griffin,PF,26.0,LAC,4.0,127.0,16.5,0.469,0.038,0.47200000000000003,5.5,21.7,13.6,20.4,1.2,1.3,12.3,25.6,,0.0,0.2,0.2,0.07400000000000001,,0.9,0.9,1.8,0.1,2016
66,Jorge Gutiérrez,PG,27.0,CHO,3.0,12.0,-7.0,0.0,0.0,0.0,0.0,20.4,9.5,25.1,0.0,0.0,25.0,15.9,,-0.1,0.0,-0.1,-0.35700000000000004,,-12.0,-6.6,-18.6,0.0,2016
67,P.J. Hairston,SF,23.0,MEM,2.0,22.0,0.3,0.363,0.5,0.33299999999999996,0.0,0.0,0.0,0.0,2.4,0.0,12.7,16.5,,-0.1,0.0,-0.1,-0.165,,-5.5,-2.3,-7.8,0.0,2016
68,Tyler Hansbrough,PF,30.0,CHO,2.0,6.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.011000000000000001,,-3.0,-3.5,-6.5,0.0,2016
69,Tim Hardaway Jr.,SG,23.0,ATL,9.0,87.0,3.1,0.349,0.5379999999999999,0.231,0.0,10.6,5.6,11.9,0.0,1.0,9.5,16.3,,-0.2,0.0,-0.1,-0.078,,-5.3,-2.3,-7.5,-0.1,2016
70,James Harden,SG,26.0,HOU,5.0,193.0,21.8,0.555,0.42,0.45,3.6,11.0,7.1,41.4,3.0,0.4,17.8,31.1,,0.3,0.1,0.4,0.106,,7.5,1.3,8.8,0.5,2016
71,Maurice Harkless,SF,22.0,POR,11.0,272.0,12.8,0.5,0.4,0.22699999999999998,8.1,13.2,10.6,4.3,1.8,0.9,8.3,20.7,,0.1,0.2,0.3,0.055,,-0.7,-0.7,-1.4,0.0,2016
72,Montrezl Harrell,PF,22.0,HOU,2.0,12.0,-1.0,0.387,0.33299999999999996,0.667,0.0,18.7,8.8,0.0,0.0,0.0,20.5,16.7,,0.0,0.0,0.0,-0.157,,-8.6,-4.4,-13.0,0.0,2016
73,Devin Harris,PG,32.0,DAL,5.0,121.0,10.4,0.5670000000000001,0.433,0.33299999999999996,0.9,13.1,6.8,10.8,1.3,0.0,8.0,14.3,,0.1,-0.1,0.0,0.006999999999999999,,-2.3,0.1,-2.2,0.0,2016
74,Tobias Harris,PF,23.0,DET,4.0,156.0,16.5,0.561,0.261,0.28300000000000003,4.9,24.2,14.8,12.5,1.1,1.9,10.4,18.6,,0.3,0.0,0.2,0.071,,1.1,0.3,1.4,0.1,2016
75,Aaron Harrison,SG,21.0,CHO,2.0,7.0,-0.6,,,,0.0,17.5,8.2,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.018000000000000002,,-9.6,1.1,-8.5,0.0,2016
76,Udonis Haslem,PF,35.0,MIA,9.0,85.0,11.4,0.581,0.0,0.467,16.1,26.5,21.5,7.2,0.0,0.9,27.9,14.1,,0.1,0.1,0.2,0.11199999999999999,,-2.4,0.6,-1.9,0.0,2016
77,Spencer Hawes,PF,27.0,CHO,5.0,53.0,14.9,0.575,0.308,0.462,6.1,30.1,17.3,10.3,1.0,3.0,20.4,17.6,,0.0,0.1,0.1,0.084,,-1.0,2.2,1.2,0.0,2016
78,Gerald Henderson,SG,28.0,POR,11.0,234.0,9.3,0.435,0.23199999999999998,0.146,2.6,13.1,7.7,11.4,1.3,1.0,5.4,16.8,,0.0,0.1,0.1,0.023,,-2.1,-0.5,-2.6,0.0,2016
79,George Hill,PG,29.0,IND,7.0,235.0,17.0,0.7120000000000001,0.474,0.386,3.2,5.9,4.6,11.6,1.4,0.4,10.7,15.3,,0.8,0.2,0.9,0.191,,3.0,1.3,4.2,0.4,2016
80,Jordan Hill,C,28.0,IND,5.0,15.0,4.5,0.0,0.0,0.0,16.5,28.5,22.9,19.4,0.0,0.0,0.0,9.6,,0.0,0.0,0.0,-0.013000000000000001,,-2.5,-1.6,-4.1,0.0,2016
81,Solomon Hill,SF,24.0,IND,7.0,198.0,11.5,0.71,0.613,0.516,3.1,12.4,8.1,6.6,0.5,0.0,7.3,10.0,,0.5,0.2,0.7,0.17,,0.7,0.9,1.5,0.2,2016
82,Kirk Hinrich,PG,35.0,ATL,6.0,27.0,5.1,0.35700000000000004,0.429,0.0,0.0,15.2,8.0,16.3,0.0,0.0,0.0,11.6,,0.0,0.0,0.0,0.012,,-5.4,-0.8,-6.2,0.0,2016
84,John Holland,SF,27.0,BOS,1.0,1.0,-39.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,,0.0,0.0,0.0,-1.042,,-17.4,-9.2,-26.6,0.0,2016
85,Al Horford,C,29.0,ATL,10.0,327.0,17.5,0.545,0.24100000000000002,0.138,4.5,16.3,10.7,15.6,1.8,6.6,12.1,19.2,,0.3,0.5,0.9,0.127,,0.9,2.8,3.7,0.5,2016
86,Dwight Howard,C,30.0,HOU,5.0,180.0,15.7,0.51,0.021,0.792,14.4,27.4,20.5,8.2,1.1,3.4,15.6,17.5,,0.0,0.1,0.2,0.046,,0.4,-0.9,-0.4,0.1,2016
87,Josh Huestis,PF,24.0,OKC,2.0,10.0,10.6,0.5,0.667,0.0,11.4,21.9,16.7,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,0.11900000000000001,,0.8,-0.9,-0.1,0.0,2016
88,Kris Humphries,PF,30.0,ATL,4.0,56.0,30.8,0.604,0.35700000000000004,0.214,16.1,29.4,23.0,13.7,1.8,8.0,6.1,26.1,,0.2,0.1,0.4,0.319,,6.3,2.6,8.9,0.2,2016
89,R.J. Hunter,SG,22.0,BOS,5.0,41.0,1.9,0.278,0.556,0.0,2.4,13.6,7.6,11.2,0.0,2.2,10.0,10.5,,-0.1,0.1,0.0,-0.027000000000000003,,-5.4,-0.2,-5.6,0.0,2016
90,Serge Ibaka,PF,26.0,OKC,18.0,602.0,15.3,0.629,0.423,0.12300000000000001,4.3,16.4,10.5,2.5,1.2,3.1,5.0,13.0,,1.4,0.7,2.0,0.163,,2.1,1.5,3.6,0.9,2016
91,Andre Iguodala,SF,32.0,GSW,24.0,767.0,13.8,0.563,0.396,0.348,5.0,9.7,7.4,16.6,1.9,1.0,10.8,12.1,,1.5,0.7,2.1,0.133,,1.2,1.8,3.0,1.0,2016
92,Kyrie Irving,PG,23.0,CLE,21.0,774.0,24.4,0.574,0.27399999999999997,0.20800000000000002,2.3,7.1,4.7,23.5,2.5,1.6,9.4,30.4,,2.6,0.8,3.4,0.21,,5.4,0.6,6.0,1.6,2016
93,Reggie Jackson,PG,25.0,DET,4.0,147.0,18.1,0.502,0.327,0.073,1.7,8.8,5.4,43.4,2.3,1.3,15.0,22.8,,0.2,-0.1,0.1,0.047,,2.1,0.0,2.1,0.2,2016
94,LeBron James,SF,31.0,CLE,21.0,822.0,30.0,0.585,0.225,0.297,6.1,22.4,14.4,36.6,3.2,3.2,13.7,30.7,,3.2,1.5,4.7,0.27399999999999997,,7.4,3.6,11.0,2.7,2016
95,Al Jefferson,C,31.0,CHO,7.0,168.0,21.8,0.524,0.0,0.157,8.9,21.2,14.6,11.5,1.3,1.4,6.3,26.8,,0.2,0.2,0.4,0.10800000000000001,,2.7,-0.2,2.5,0.2,2016
96,Richard Jefferson,SF,35.0,CLE,21.0,381.0,12.5,0.614,0.33299999999999996,0.23800000000000002,5.0,17.7,11.5,5.4,1.4,0.3,12.3,12.8,,0.6,0.4,1.0,0.124,,-0.9,0.9,0.0,0.2,2016
97,Jonas Jerebko,PF,28.0,BOS,6.0,162.0,13.3,0.5710000000000001,0.478,0.109,4.2,23.4,13.2,10.9,0.6,2.2,9.4,14.1,,0.2,0.3,0.5,0.138,,0.3,1.6,2.0,0.2,2016
98,Amir Johnson,PF,28.0,BOS,6.0,134.0,16.7,0.69,0.061,0.273,8.1,26.6,16.8,5.5,0.4,5.3,21.3,15.1,,0.2,0.3,0.4,0.158,,-0.4,1.8,1.4,0.1,2016
99,James Johnson,PF,28.0,TOR,10.0,98.0,9.5,0.57,0.36,0.12,3.5,15.6,9.2,10.6,1.6,0.0,21.0,15.8,,0.0,0.1,0.1,0.040999999999999995,,-1.9,0.1,-1.9,0.0,2016
100,Joe Johnson,SF,34.0,MIA,14.0,492.0,11.6,0.504,0.29100000000000004,0.152,1.8,13.5,7.9,11.6,0.9,0.5,9.6,18.1,,0.3,0.6,0.9,0.09,,-1.1,-0.2,-1.3,0.1,2016
101,Stanley Johnson,SF,19.0,DET,4.0,81.0,12.2,0.67,0.435,0.087,0.0,23.3,12.0,0.0,0.7,0.0,11.2,16.7,,0.1,0.0,0.1,0.03,,-1.1,0.0,-1.1,0.0,2016
102,Tyler Johnson,SG,23.0,MIA,5.0,61.0,15.8,0.6629999999999999,0.545,1.0,4.1,9.2,6.8,19.6,0.9,0.0,11.2,13.9,,0.2,0.1,0.3,0.23,,2.2,1.0,3.2,0.1,2016
103,Wesley Johnson,SF,28.0,LAC,6.0,77.0,10.8,0.522,0.643,0.214,6.5,16.6,11.6,3.7,0.7,4.4,11.5,10.0,,0.1,0.1,0.2,0.102,,-1.1,1.5,0.4,0.0,2016
105,Dahntay Jones,SF,35.0,CLE,15.0,50.0,12.6,0.5589999999999999,0.231,0.385,0.0,16.3,8.3,5.9,1.1,1.9,6.2,15.0,,0.1,0.0,0.1,0.11599999999999999,,-0.6,1.0,0.4,0.0,2016
106,James Jones,SF,35.0,CLE,12.0,55.0,-0.7,0.255,0.7,0.4,2.2,6.3,4.3,7.2,0.0,0.0,7.8,10.7,,-0.1,0.0,-0.1,-0.079,,-5.5,-3.1,-8.6,-0.1,2016
107,DeAndre Jordan,C,27.0,LAC,6.0,198.0,24.0,0.547,0.0,1.5530000000000002,15.1,33.8,24.5,8.5,1.8,6.8,9.9,16.0,,0.4,0.5,1.0,0.231,,2.7,2.6,5.3,0.4,2016
108,Cory Joseph,SG,24.0,TOR,20.0,452.0,13.8,0.524,0.162,0.21600000000000003,2.8,8.5,5.4,18.9,2.1,0.4,12.0,18.9,,0.4,0.3,0.8,0.08199999999999999,,-0.3,1.2,0.8,0.3,2016
109,Chris Kaman,C,33.0,POR,4.0,32.0,-1.2,0.389,0.0,0.0,6.3,19.8,12.8,5.7,3.1,0.0,25.0,32.0,,-0.2,0.0,-0.2,-0.26,,-13.6,-0.5,-14.1,-0.1,2016
110,Frank Kaminsky,C,22.0,CHO,7.0,190.0,10.3,0.45299999999999996,0.37,0.457,1.7,17.4,9.0,7.1,1.7,2.1,3.5,14.3,,0.0,0.2,0.2,0.048,,-1.4,1.6,0.2,0.1,2016
111,Enes Kanter,C,23.0,OKC,18.0,323.0,22.4,0.617,0.11900000000000001,0.381,16.5,21.7,19.2,2.6,0.8,2.7,11.0,20.8,,1.1,0.4,1.5,0.218,,2.9,-1.0,1.9,0.3,2016
112,Kyle Korver,SG,34.0,ATL,10.0,316.0,12.3,0.652,0.72,0.12,1.1,14.6,8.2,4.9,1.6,1.1,9.2,12.3,,0.5,0.4,0.8,0.122,,-0.6,1.4,0.9,0.2,2016
113,Jeremy Lamb,SG,23.0,CHO,3.0,12.0,39.5,0.611,0.111,0.0,8.9,30.7,19.0,33.7,0.0,0.0,0.0,35.7,,0.1,0.0,0.1,0.255,,17.0,1.0,18.0,0.1,2016
114,Ty Lawson,PG,28.0,IND,7.0,74.0,5.0,0.38799999999999996,0.16699999999999998,0.33299999999999996,1.7,8.7,5.4,22.3,2.2,0.0,22.5,17.3,,-0.1,0.1,-0.1,-0.045,,-6.5,-0.6,-7.0,-0.1,2016
115,Courtney Lee,SG,30.0,CHO,7.0,257.0,8.5,0.521,0.17600000000000002,0.294,2.1,7.2,4.4,6.0,1.2,0.9,8.0,11.6,,0.1,0.1,0.2,0.045,,-2.8,0.6,-2.2,0.0,2016
116,David Lee,PF,32.0,DAL,2.0,33.0,14.1,0.75,0.0,0.0,3.4,18.5,10.6,5.5,0.0,0.0,0.0,11.2,,0.1,0.0,0.1,0.10400000000000001,,-0.8,-2.4,-3.2,0.0,2016
117,Kawhi Leonard,SF,24.0,SAS,10.0,339.0,28.6,0.597,0.235,0.307,5.1,15.7,10.7,14.7,4.0,3.2,7.8,28.1,,1.1,0.8,1.9,0.271,,7.1,4.4,11.5,1.2,2016
118,Damian Lillard,PG,25.0,POR,11.0,437.0,19.8,0.527,0.442,0.322,2.7,8.4,5.5,28.1,1.6,0.5,10.7,30.2,,0.9,0.1,1.1,0.11800000000000001,,5.7,-1.2,4.5,0.7,2016
