,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Steven Adams,C,20.0,OKC,18.0,331.0,11.0,0.635,0.0,0.511,8.0,16.9,12.7,1.9,0.2,5.4,15.4,9.0,,0.3,0.4,0.7,0.099,,-1.7,1.5,-0.2,0.2,2014
1,LaMarcus Aldridge,PF,28.0,POR,11.0,441.0,21.0,0.509,0.012,0.3,7.5,21.2,14.4,7.0,0.8,3.0,6.3,30.1,,0.6,0.3,0.9,0.09699999999999999,,2.7,-0.7,2.1,0.4,2014
2,Lavoy Allen,PF,24.0,IND,4.0,15.0,14.3,0.5,0.0,0.0,8.2,31.5,20.1,11.8,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,0.14400000000000002,,0.8,-1.0,-0.2,0.0,2014
3,Ray Allen,SG,38.0,MIA,20.0,527.0,12.8,0.581,0.594,0.259,3.4,13.2,8.5,9.7,1.5,0.7,13.1,17.8,,0.6,0.3,0.9,0.08,,1.1,-0.9,0.2,0.3,2014
4,Tony Allen,SG,32.0,MEM,7.0,230.0,15.6,0.529,0.09699999999999999,0.292,10.7,15.8,13.1,7.6,2.8,0.4,12.9,18.6,,0.2,0.3,0.5,0.09699999999999999,,-0.1,2.2,2.1,0.2,2014
5,Chris Andersen,C,35.0,MIA,18.0,317.0,17.7,0.624,0.018000000000000002,0.667,11.3,32.9,22.5,2.5,0.9,5.3,10.9,13.3,,0.7,0.5,1.2,0.175,,1.0,0.1,1.2,0.3,2014
6,Alan Anderson,SF,31.0,BRK,12.0,261.0,9.3,0.508,0.5,0.29,4.6,11.2,7.7,9.1,2.1,0.0,12.5,15.0,,0.1,0.1,0.2,0.044000000000000004,,-2.4,0.6,-1.8,0.0,2014
7,Pero Antić,C,31.0,ATL,7.0,170.0,-1.1,0.242,0.595,0.19,6.3,12.1,9.0,5.0,1.6,1.5,14.9,14.6,,-0.6,0.3,-0.3,-0.098,,-7.8,-2.0,-9.8,-0.3,2014
8,Trevor Ariza,SF,28.0,WAS,11.0,407.0,17.6,0.626,0.519,0.25,6.0,22.0,13.9,8.0,2.3,0.8,10.5,15.5,,0.8,0.9,1.7,0.20199999999999999,,3.3,1.9,5.2,0.7,2014
9,Hilton Armstrong,C,29.0,GSW,7.0,17.0,5.4,0.45,0.125,0.25,19.8,6.9,13.5,20.9,0.0,10.1,31.1,32.3,,-0.1,0.0,-0.1,-0.218,,-12.3,0.0,-12.3,0.0,2014
10,Ömer Aşık,C,27.0,HOU,6.0,163.0,9.1,0.51,0.0,0.091,13.8,19.4,16.5,3.5,1.0,2.0,24.3,11.8,,0.0,0.1,0.1,0.026000000000000002,,-3.7,-0.3,-4.0,-0.1,2014
11,D.J. Augustin,PG,26.0,CHI,5.0,141.0,9.5,0.41100000000000003,0.361,0.264,3.2,3.4,3.3,32.2,1.2,0.0,10.1,30.5,,-0.2,0.1,-0.1,-0.031,,-0.5,-2.5,-3.0,0.0,2014
12,Jeff Ayres,PF,26.0,SAS,17.0,65.0,13.0,0.515,0.0,0.615,11.1,22.8,17.1,10.5,0.0,0.0,5.7,12.5,,0.1,0.1,0.2,0.158,,0.5,0.6,1.0,0.1,2014
13,Harrison Barnes,SF,21.0,GSW,7.0,156.0,9.9,0.5,0.43799999999999994,0.33299999999999996,5.0,15.8,10.3,7.6,0.3,1.6,8.3,16.4,,0.1,0.0,0.1,0.033,,0.1,-0.1,0.0,0.1,2014
14,Matt Barnes,SF,33.0,LAC,13.0,404.0,9.7,0.529,0.561,0.17800000000000002,6.0,10.6,8.2,8.0,1.5,0.6,12.8,14.2,,0.2,0.2,0.4,0.047,,0.0,-0.5,-0.5,0.2,2014
15,Will Barton,SG,23.0,POR,7.0,81.0,17.4,0.614,0.324,0.17600000000000002,6.8,9.3,8.0,6.5,0.6,1.8,14.1,23.1,,0.1,0.0,0.1,0.085,,4.7,1.3,6.0,0.2,2014
16,Shane Battier,SF,35.0,MIA,16.0,202.0,5.8,0.6559999999999999,0.769,0.192,0.7,5.7,3.3,3.7,1.4,0.5,15.1,8.4,,0.1,0.1,0.2,0.049,,-1.7,-0.3,-2.0,0.0,2014
17,Nicolas Batum,SF,25.0,POR,11.0,459.0,14.5,0.562,0.423,0.106,2.4,17.3,9.9,18.3,1.5,0.8,15.9,16.9,,0.4,0.2,0.7,0.07,,2.5,0.8,3.3,0.6,2014
18,Aron Baynes,C,27.0,SAS,14.0,101.0,11.5,0.563,0.042,0.41700000000000004,14.3,21.5,18.0,0.0,1.5,0.0,19.8,16.3,,0.1,0.2,0.2,0.10800000000000001,,-3.3,-0.2,-3.5,0.0,2014
19,Bradley Beal,SG,20.0,WAS,11.0,458.0,17.0,0.531,0.299,0.27699999999999997,3.8,10.2,7.0,19.9,2.1,1.2,10.4,22.9,,0.6,0.8,1.4,0.152,,3.3,1.4,4.7,0.8,2014
21,Michael Beasley,SF,25.0,MIA,4.0,23.0,14.6,0.486,0.0,0.3,12.0,11.2,11.6,16.7,0.0,0.0,8.1,27.4,,0.0,0.0,0.0,0.031,,0.3,-2.3,-2.0,0.0,2014
22,Marco Belinelli,SF,27.0,SAS,23.0,356.0,11.0,0.575,0.384,0.222,1.4,15.4,8.6,7.6,0.4,0.0,9.9,15.7,,0.4,0.4,0.8,0.107,,-1.2,-0.1,-1.4,0.1,2014
23,Patrick Beverley,PG,25.0,HOU,6.0,202.0,8.9,0.478,0.44,0.2,6.9,6.7,6.8,7.6,0.8,0.8,6.8,12.3,,0.2,0.0,0.2,0.048,,-0.7,-0.4,-1.0,0.0,2014
24,Bismack Biyombo,C,21.0,CHA,3.0,48.0,11.2,0.524,0.0,1.2,12.6,16.3,14.4,3.3,0.0,3.7,0.0,7.6,,0.1,0.0,0.1,0.10300000000000001,,-1.0,-0.6,-1.6,0.0,2014
25,DeJuan Blair,PF,24.0,DAL,6.0,81.0,28.8,0.611,0.0,0.48100000000000004,18.7,36.0,26.6,2.0,7.7,0.0,13.3,21.0,,0.2,0.2,0.4,0.255,,3.6,3.8,7.4,0.2,2014
26,Steve Blake,PG,33.0,GSW,6.0,45.0,3.1,0.442,0.833,0.083,2.5,7.8,5.1,6.3,0.0,0.0,13.9,13.7,,0.0,0.0,-0.1,-0.064,,-2.6,-3.7,-6.3,0.0,2014
27,Andray Blatche,PF,27.0,BRK,12.0,172.0,19.7,0.541,0.034,0.517,17.5,27.0,22.0,4.1,1.9,1.1,12.3,23.1,,0.3,0.2,0.5,0.141,,0.3,-1.5,-1.2,0.0,2014
28,Matt Bonner,PF,33.0,SAS,22.0,136.0,8.8,0.593,0.5710000000000001,0.19,1.8,10.1,6.0,10.8,0.8,0.6,8.1,8.5,,0.2,0.1,0.3,0.122,,0.0,2.2,2.2,0.1,2014
29,Trevor Booker,PF,26.0,WAS,9.0,146.0,12.6,0.474,0.069,0.207,12.6,18.3,15.5,8.8,0.7,5.0,8.7,11.2,,0.1,0.3,0.5,0.152,,-1.5,1.1,-0.4,0.1,2014
30,Carlos Boozer,PF,32.0,CHI,5.0,121.0,11.7,0.47100000000000003,0.0,0.191,7.4,30.6,18.6,8.1,0.5,0.0,12.1,23.0,,-0.1,0.2,0.1,0.035,,-2.7,-0.7,-3.4,0.0,2014
31,Chris Bosh,C,29.0,MIA,20.0,686.0,18.2,0.596,0.32299999999999995,0.21,4.8,16.5,10.9,5.4,1.4,2.7,5.3,19.7,,1.4,0.6,2.0,0.14,,2.9,-0.8,2.1,0.7,2014
32,Elton Brand,C,34.0,ATL,7.0,81.0,9.8,0.282,0.0,0.41700000000000004,9.3,24.0,16.2,12.2,0.7,6.4,0.0,8.2,,0.0,0.2,0.2,0.106,,-1.5,2.0,0.5,0.1,2014
33,Reggie Bullock,SF,22.0,LAC,2.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,8.7,,0.0,0.0,0.0,0.262,,8.8,4.0,12.8,0.0,2014
34,Caron Butler,SF,33.0,OKC,18.0,419.0,6.8,0.47,0.546,0.259,3.1,12.1,7.8,5.4,0.6,0.4,8.4,14.3,,0.0,0.2,0.3,0.03,,-1.7,-1.0,-2.7,-0.1,2014
35,Jimmy Butler,SG,24.0,CHI,5.0,218.0,11.4,0.507,0.35100000000000003,0.40399999999999997,3.1,11.0,6.9,8.8,1.5,0.0,4.3,15.5,,0.2,0.2,0.4,0.096,,-0.9,1.2,0.3,0.1,2014
36,Rasual Butler,SG,34.0,IND,11.0,70.0,9.1,0.598,0.8,0.133,0.0,10.1,5.2,2.3,0.8,1.3,5.9,11.8,,0.1,0.1,0.1,0.09300000000000001,,0.6,0.1,0.7,0.0,2014
37,José Calderón,PG,32.0,DAL,7.0,191.0,13.1,0.55,0.354,0.015,1.1,4.6,2.7,24.7,0.3,0.0,9.7,17.1,,0.4,0.0,0.3,0.085,,2.1,-1.3,0.7,0.1,2014
38,DeMarre Carroll,SF,27.0,ATL,7.0,246.0,10.0,0.5760000000000001,0.449,0.22399999999999998,5.2,10.8,7.9,8.3,1.1,1.1,12.9,11.7,,0.2,0.3,0.5,0.107,,-0.4,0.1,-0.3,0.1,2014
39,Vince Carter,SG,37.0,DAL,7.0,190.0,17.5,0.593,0.456,0.20600000000000002,4.0,12.0,7.7,13.7,0.8,0.9,7.5,19.0,,0.5,0.1,0.6,0.141,,5.0,0.2,5.1,0.3,2014
40,Mario Chalmers,PG,27.0,MIA,20.0,535.0,10.2,0.525,0.387,0.225,0.5,10.6,5.7,20.7,2.0,1.1,19.7,14.5,,0.1,0.4,0.5,0.044000000000000004,,-1.5,-0.3,-1.8,0.0,2014
42,Victor Claver,SF,25.0,POR,2.0,7.0,-9.7,0.0,,,0.0,76.7,38.7,0.0,0.0,0.0,36.2,17.3,,-0.1,0.0,-0.1,-0.42100000000000004,,-12.8,-1.7,-14.6,0.0,2014
43,Norris Cole,PG,25.0,MIA,20.0,404.0,7.2,0.544,0.513,0.192,0.3,6.7,3.6,13.5,1.1,0.2,18.3,13.1,,0.1,0.1,0.2,0.019,,-2.2,-1.1,-3.2,-0.1,2014
44,Darren Collison,PG,26.0,LAC,13.0,249.0,13.9,0.501,0.133,0.5,4.4,8.1,6.2,18.3,1.2,0.3,9.9,21.2,,0.3,0.0,0.4,0.07,,0.5,-1.3,-0.7,0.1,2014
45,Nick Collison,PF,33.0,OKC,17.0,183.0,9.4,0.494,0.172,0.345,7.8,15.3,11.8,10.5,1.1,2.9,15.2,9.8,,0.1,0.2,0.3,0.084,,-1.9,1.6,-0.3,0.1,2014
46,Mike Conley,PG,26.0,MEM,7.0,267.0,17.7,0.489,0.265,0.255,2.0,11.9,6.7,37.0,2.8,0.3,11.7,22.1,,0.2,0.3,0.5,0.08800000000000001,,2.0,1.9,3.9,0.4,2014
47,Chris Copeland,SF,29.0,IND,12.0,82.0,10.6,0.563,0.5710000000000001,0.321,1.5,5.8,3.7,2.2,2.0,3.4,13.5,22.0,,0.0,0.1,0.1,0.055,,-1.2,-1.1,-2.3,0.0,2014
48,Jamal Crawford,SG,33.0,LAC,13.0,313.0,16.7,0.531,0.462,0.257,1.8,5.3,3.5,13.8,1.9,0.5,7.3,28.5,,0.4,0.1,0.5,0.079,,3.7,-1.1,2.6,0.4,2014
49,Jordan Crawford,SG,25.0,GSW,6.0,57.0,11.0,0.47200000000000003,0.212,0.424,7.9,10.3,9.1,6.0,0.9,0.0,11.3,33.0,,0.0,0.0,0.0,-0.037000000000000005,,-2.0,-3.4,-5.4,0.0,2014
50,Jae Crowder,SF,23.0,DAL,7.0,81.0,6.9,0.528,0.389,0.0,5.3,12.5,8.6,3.4,1.3,1.0,14.3,11.7,,0.0,0.0,0.1,0.034,,-3.0,0.5,-2.5,0.0,2014
51,Stephen Curry,PG,25.0,GSW,7.0,296.0,18.8,0.599,0.491,0.36200000000000004,1.5,8.3,4.8,31.9,2.0,0.3,16.2,23.1,,0.8,0.0,0.8,0.131,,4.3,0.2,4.4,0.5,2014
52,Samuel Dalembert,C,32.0,DAL,7.0,135.0,17.2,0.523,0.0,0.625,18.4,33.8,25.5,0.0,0.8,6.0,11.6,11.6,,0.2,0.2,0.4,0.146,,0.4,-0.1,0.4,0.1,2014
53,Troy Daniels,SG,22.0,HOU,4.0,68.0,17.5,0.807,0.882,0.294,4.7,10.0,7.3,2.2,1.5,0.0,9.4,13.3,,0.3,0.0,0.3,0.209,,3.8,1.2,5.0,0.1,2014
54,Ed Davis,PF,24.0,MEM,7.0,25.0,16.9,0.287,0.0,0.1,34.2,32.9,33.6,0.0,2.2,10.4,16.1,22.9,,-0.1,0.1,0.0,-0.027999999999999997,,-2.4,-2.5,-4.9,0.0,2014
55,Glen Davis,PF,28.0,LAC,13.0,158.0,13.1,0.61,0.0,0.0,9.8,16.6,13.1,8.6,0.9,1.6,14.6,13.2,,0.2,0.1,0.3,0.09699999999999999,,-0.6,0.8,0.2,0.1,2014
56,Austin Daye,SF,25.0,SAS,1.0,6.0,-11.5,0.0,0.0,0.0,0.0,19.0,9.8,0.0,0.0,0.0,0.0,15.5,,0.0,0.0,0.0,-0.315,,-12.0,-6.7,-18.7,0.0,2014
57,Nando De Colo,SF,26.0,TOR,1.0,4.0,-5.4,,,,0.0,29.3,15.2,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.051,,-17.6,2.6,-15.0,0.0,2014
58,DeMar DeRozan,SG,24.0,TOR,7.0,282.0,18.2,0.55,0.154,0.675,1.3,10.8,6.3,17.0,1.5,0.6,10.6,28.3,,0.6,0.2,0.8,0.136,,2.3,-0.2,2.1,0.3,2014
59,Boris Diaw,PF,31.0,SAS,23.0,604.0,15.3,0.5820000000000001,0.281,0.3,5.0,16.3,10.8,18.7,1.2,0.4,13.8,16.2,,1.1,0.8,2.0,0.155,,1.9,1.9,3.8,0.9,2014
60,Toney Douglas,PG,27.0,MIA,10.0,29.0,12.9,0.506,0.667,0.222,4.8,13.3,9.2,27.2,0.0,0.0,9.2,19.2,,0.1,0.0,0.1,0.096,,3.9,-1.1,2.8,0.0,2014
61,Chris Douglas-Roberts,SF,27.0,CHA,4.0,70.0,18.9,0.857,0.5,0.875,3.5,11.2,7.2,5.2,0.0,0.0,15.3,17.8,,0.3,0.0,0.3,0.21100000000000002,,1.8,1.2,3.1,0.1,2014
63,Jared Dudley,SF,28.0,LAC,7.0,45.0,4.3,0.409,0.545,0.0,0.0,15.9,7.6,5.9,1.1,0.0,0.0,10.6,,0.0,0.0,0.0,0.011000000000000001,,-2.7,-0.5,-3.2,0.0,2014
64,Tim Duncan,C,37.0,SAS,23.0,752.0,21.1,0.568,0.006999999999999999,0.35100000000000003,10.4,22.2,16.4,9.6,0.5,3.1,7.3,21.9,,2.0,1.2,3.2,0.204,,2.5,0.7,3.1,1.0,2014
65,Mike Dunleavy,SF,33.0,CHI,5.0,163.0,15.5,0.593,0.491,0.113,3.4,9.5,6.4,14.0,1.0,0.5,8.2,17.9,,0.3,0.1,0.4,0.12300000000000001,,3.1,0.8,3.9,0.2,2014
66,Kevin Durant,SF,25.0,OKC,19.0,815.0,22.6,0.57,0.29600000000000004,0.386,3.7,19.1,11.8,18.3,1.2,2.3,12.7,31.6,,1.5,0.9,2.5,0.145,,6.1,0.4,6.4,1.7,2014
67,Wayne Ellington,SG,26.0,DAL,2.0,14.0,13.0,0.581,1.0,0.33299999999999996,0.0,18.1,8.3,21.2,0.0,0.0,22.5,28.6,,0.0,0.0,0.0,0.023,,2.0,-2.0,-0.1,0.0,2014
68,Monta Ellis,SG,28.0,DAL,7.0,249.0,15.4,0.508,0.268,0.244,2.6,5.6,4.0,13.2,1.9,0.3,9.6,28.2,,0.2,0.1,0.3,0.048,,1.2,-0.9,0.3,0.1,2014
