,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
23,Mark Bryant,PF,29.0,POR,2.0,6.0,7.6,0.34700000000000003,0.0,1.0,18.6,22.9,20.5,0.0,0.0,0.0,0.0,22.0,,0.0,0.0,0.0,-0.162,,-4.4,-6.6,-11.0,0.0,1995
24,Jud Buechler,SF,26.0,CHI,10.0,104.0,9.8,0.439,0.095,0.19,13.4,10.3,11.8,7.1,2.1,2.4,11.6,11.5,,0.0,0.1,0.2,0.07,,-2.0,0.8,-1.2,0.0,1995
25,Michael Cage,C,33.0,CLE,4.0,81.0,11.4,0.424,0.055999999999999994,0.111,12.6,19.6,15.7,7.9,1.4,4.9,5.0,12.4,,0.0,0.1,0.1,0.077,,-1.6,0.4,-1.2,0.0,1995
26,Elden Campbell,PF,26.0,LAL,10.0,376.0,15.8,0.519,0.0,0.33299999999999996,7.8,14.9,11.3,8.6,0.6,5.9,9.0,20.7,,0.2,0.6,0.8,0.105,,0.3,1.8,2.1,0.4,1995
27,Tony Campbell,SF,32.0,CLE,4.0,37.0,17.8,0.596,0.14300000000000002,0.857,3.5,4.3,3.8,6.7,1.5,2.7,13.5,30.5,,0.0,0.0,0.1,0.105,,2.9,-0.3,2.7,0.0,1995
28,Antoine Carr,C,33.0,UTA,5.0,114.0,14.1,0.5770000000000001,0.0,0.774,3.3,15.6,9.0,9.7,1.4,4.2,8.8,18.6,,0.2,0.0,0.2,0.095,,-1.8,1.3,-0.4,0.0,1995
29,Sam Cassell,PG,25.0,HOU,22.0,485.0,17.8,0.589,0.355,0.503,2.0,8.1,5.1,28.5,2.3,0.3,13.8,22.9,,1.1,0.3,1.4,0.138,,1.3,0.3,1.6,0.4,1995
30,Cedric Ceballos,SF,25.0,LAL,10.0,340.0,12.8,0.49700000000000005,0.397,0.302,3.7,17.6,10.4,10.1,1.9,1.5,12.8,22.5,,-0.2,0.6,0.4,0.055999999999999994,,0.7,-0.3,0.4,0.2,1995
31,Tom Chambers,PF,35.0,UTA,5.0,60.0,14.6,0.5770000000000001,0.136,0.591,6.3,24.7,14.8,5.8,1.8,0.0,9.8,23.9,,0.1,0.0,0.1,0.068,,-4.0,0.1,-3.9,0.0,1995
32,Pete Chilcutt,PF,26.0,HOU,20.0,323.0,11.4,0.63,0.563,0.266,5.5,15.3,10.5,8.0,1.1,0.9,13.3,11.9,,0.5,0.2,0.7,0.10099999999999999,,-0.2,0.4,0.3,0.2,1995
33,Doug Christie,SG,24.0,NYK,2.0,6.0,-43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,,-0.1,0.0,-0.1,-0.9620000000000001,,-41.0,-13.9,-54.9,-0.1,1995
34,Steve Colter,PG,32.0,CLE,4.0,43.0,9.9,0.51,0.1,0.4,3.0,0.0,1.6,10.3,1.3,0.0,0.0,13.8,,0.0,0.0,0.1,0.07200000000000001,,-0.9,-0.7,-1.5,0.0,1995
35,Tyrone Corbin,SF,32.0,ATL,3.0,79.0,15.5,0.5670000000000001,0.231,0.34600000000000003,8.2,6.0,7.1,5.4,1.4,1.0,6.3,19.0,,0.2,0.0,0.2,0.113,,1.1,0.2,1.4,0.1,1995
36,John Crotty,PG,25.0,UTA,3.0,24.0,18.6,0.6729999999999999,0.0,1.6669999999999998,0.0,0.0,0.0,37.0,2.2,0.0,0.0,10.1,,0.1,0.0,0.1,0.193,,3.6,0.2,3.8,0.0,1995
37,Terry Cummings,PF,33.0,SAS,15.0,135.0,12.2,0.474,0.021,0.625,10.4,15.6,13.1,5.0,2.0,0.6,10.3,22.9,,0.0,0.3,0.3,0.102,,-4.4,0.4,-4.0,-0.1,1995
38,Dell Curry,SG,30.0,CHH,4.0,107.0,14.3,0.657,0.618,0.324,5.8,5.2,5.5,11.4,0.0,0.0,13.4,20.0,,0.3,0.0,0.3,0.127,,4.0,-1.3,2.7,0.1,1995
39,Antonio Davis,PF,26.0,IND,17.0,367.0,10.6,0.521,0.0,0.831,13.0,20.1,16.6,3.1,1.4,2.8,19.2,15.2,,0.0,0.5,0.5,0.069,,-2.7,0.5,-2.2,0.0,1995
40,Dale Davis,PF,25.0,IND,17.0,490.0,12.2,0.537,0.0,0.44799999999999995,13.6,21.2,17.4,2.1,0.8,2.6,14.9,14.0,,0.3,0.6,0.8,0.083,,-0.6,-0.5,-1.1,0.1,1995
42,Hubert Davis,SG,24.0,NYK,11.0,184.0,3.8,0.47100000000000003,0.563,0.042,0.0,4.9,2.5,8.2,0.3,2.3,15.5,15.5,,-0.2,0.2,0.0,0.005,,-3.3,-1.9,-5.2,-0.1,1995
43,Vinny Del Negro,SG,28.0,SAS,15.0,382.0,10.8,0.509,0.16899999999999998,0.203,1.2,8.1,4.8,16.3,1.1,0.4,11.1,17.1,,0.2,0.5,0.7,0.08800000000000001,,-0.8,0.6,-0.1,0.2,1995
44,Bison Dele,C,25.0,DEN,3.0,44.0,10.0,0.607,0.0,0.222,13.0,38.0,24.8,9.7,0.0,1.8,33.6,30.3,,-0.1,0.0,-0.1,-0.124,,-8.7,-1.2,-9.9,-0.1,1995
45,Vlade Divac,C,26.0,LAL,10.0,388.0,14.7,0.523,0.07400000000000001,0.508,9.9,15.7,12.7,15.5,1.1,2.5,15.8,21.4,,0.1,0.6,0.7,0.084,,0.1,0.3,0.4,0.2,1995
46,James Donaldson,C,37.0,UTA,5.0,76.0,8.5,0.902,0.0,0.667,5.0,11.7,8.1,0.0,0.0,3.8,20.5,6.0,,0.1,0.0,0.1,0.052000000000000005,,-0.8,0.3,-0.5,0.0,1995
47,Sherman Douglas,PG,28.0,BOS,4.0,168.0,9.0,0.41200000000000003,0.17600000000000002,0.162,2.6,10.9,6.7,37.9,1.3,0.5,18.9,24.0,,-0.3,0.1,-0.2,-0.047,,-1.1,-1.5,-2.6,0.0,1995
48,Greg Dreiling,C,32.0,CLE,1.0,7.0,-13.6,0.0,0.0,0.0,0.0,22.7,10.1,0.0,0.0,0.0,0.0,14.5,,-0.1,0.0,0.0,-0.312,,-17.4,-5.5,-22.9,0.0,1995
49,Clyde Drexler,SG,32.0,HOU,22.0,849.0,21.1,0.5870000000000001,0.307,0.435,6.3,14.8,10.6,21.3,2.0,1.3,10.5,23.5,,2.2,0.8,3.0,0.16699999999999998,,4.1,0.9,5.1,1.5,1995
50,Chris Dudley,C,29.0,POR,3.0,59.0,5.5,0.537,0.0,2.667,11.4,20.9,15.6,2.2,0.0,1.4,31.5,7.4,,0.0,-0.1,-0.1,-0.057,,-4.5,-1.3,-5.8,-0.1,1995
51,Richard Dumas,SF,25.0,PHO,3.0,5.0,-8.7,0.25,0.0,0.0,23.8,0.0,11.6,0.0,0.0,0.0,20.0,44.8,,-0.1,0.0,-0.1,-0.557,,-15.5,-15.4,-30.9,0.0,1995
52,Acie Earl,C,24.0,BOS,1.0,10.0,-0.2,0.258,0.0,0.667,11.0,11.4,11.2,0.0,0.0,7.6,0.0,17.4,,0.0,0.0,0.0,-0.106,,-11.2,-2.1,-13.3,0.0,1995
53,Blue Edwards,SF,29.0,UTA,4.0,33.0,5.9,0.375,0.083,0.0,3.8,22.4,12.4,14.3,3.2,0.0,20.0,21.2,,-0.1,0.0,-0.1,-0.153,,-5.6,-1.6,-7.2,0.0,1995
54,James Edwards,C,39.0,POR,1.0,4.0,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,,0.0,0.0,0.0,-0.354,,-10.7,-7.7,-18.4,0.0,1995
55,Craig Ehlo,SG,33.0,ATL,3.0,49.0,2.8,0.327,0.5,0.33299999999999996,0.0,17.0,8.1,10.6,2.2,0.0,22.5,17.0,,-0.2,0.0,-0.1,-0.139,,-5.9,-1.1,-7.0,-0.1,1995
56,Mario Elie,SF,31.0,HOU,22.0,635.0,12.8,0.643,0.474,0.321,3.6,7.8,5.7,12.4,1.7,0.1,11.8,13.0,,1.2,0.3,1.5,0.111,,0.3,0.4,0.7,0.4,1995
57,Sean Elliott,SF,26.0,SAS,15.0,574.0,14.5,0.5479999999999999,0.275,0.425,4.7,9.5,7.1,12.1,0.9,1.0,10.2,20.9,,0.8,0.8,1.6,0.135,,1.9,0.5,2.5,0.6,1995
58,Dale Ellis,SF,34.0,DEN,3.0,73.0,17.3,0.534,0.46399999999999997,0.46399999999999997,9.4,14.1,11.6,7.4,1.4,1.1,5.6,21.9,,0.2,0.0,0.2,0.11,,5.0,-1.2,3.8,0.1,1995
59,Pervis Ellison,C,27.0,BOS,4.0,68.0,16.4,0.604,0.0,0.105,17.8,10.1,14.0,5.9,1.6,5.6,16.8,15.8,,0.1,0.1,0.2,0.11800000000000001,,-2.2,2.7,0.5,0.0,1995
60,Patrick Ewing,C,32.0,NYK,11.0,399.0,18.9,0.5589999999999999,0.019,0.449,5.9,28.8,17.7,13.8,0.8,5.4,13.8,26.8,,0.3,1.0,1.3,0.151,,0.3,2.0,2.3,0.4,1995
61,Duane Ferrell,SF,29.0,IND,10.0,85.0,7.4,0.435,0.083,0.667,11.8,4.4,8.1,25.1,0.0,2.2,24.4,22.4,,-0.1,0.0,-0.1,-0.053,,-2.4,-1.5,-3.9,0.0,1995
63,Danny Ferry,PF,28.0,CLE,4.0,67.0,21.8,0.687,0.6,0.24,0.0,7.1,3.2,24.0,1.7,0.0,0.0,20.9,,0.3,0.1,0.3,0.24,,8.4,1.7,10.1,0.2,1995
64,Vern Fleming,PG,32.0,IND,3.0,8.0,8.9,0.231,0.33299999999999996,1.0,15.7,15.6,15.7,43.3,0.0,0.0,0.0,25.1,,0.0,0.0,0.0,-0.132,,-0.6,-4.1,-4.7,0.0,1995
65,Kenny Gattison,PF,30.0,CHH,4.0,58.0,7.6,0.6509999999999999,0.0,1.0,10.7,16.7,13.5,6.2,2.0,0.0,30.3,13.6,,0.0,0.1,0.1,0.057,,-6.8,1.4,-5.5,-0.1,1995
66,Kendall Gill,SG,26.0,SEA,4.0,72.0,10.5,0.43799999999999994,0.32,0.32,1.7,5.2,3.4,22.4,3.1,1.4,12.3,20.5,,0.0,0.1,0.1,0.046,,-1.5,1.1,-0.3,0.0,1995
67,Greg Grant,PG,28.0,DEN,3.0,20.0,6.0,0.145,0.16699999999999998,0.33299999999999996,17.1,0.0,9.1,36.0,2.6,0.0,0.0,15.4,,0.0,0.0,0.0,-0.073,,-3.2,-1.8,-5.0,0.0,1995
68,Harvey Grant,PF,29.0,POR,3.0,115.0,14.6,0.614,0.321,0.5710000000000001,2.9,15.5,8.6,7.7,1.4,1.5,10.2,15.5,,0.2,-0.1,0.1,0.032,,1.7,0.7,2.5,0.1,1995
69,Horace Grant,PF,29.0,ORL,21.0,869.0,16.1,0.574,0.009000000000000001,0.263,10.1,19.6,14.9,7.1,1.3,2.1,9.4,14.6,,1.6,0.9,2.4,0.134,,1.8,0.1,1.9,0.9,1995
70,A.C. Green,SF,31.0,PHO,10.0,368.0,17.4,0.605,0.154,0.8079999999999999,12.3,25.1,18.9,5.0,0.8,0.4,8.6,14.1,,1.1,0.3,1.3,0.172,,2.9,-0.7,2.2,0.4,1995
71,Jack Haley,PF,31.0,SAS,4.0,13.0,-1.9,0.19,0.0,0.28600000000000003,18.0,34.1,26.3,0.0,0.0,6.1,11.3,30.9,,-0.1,0.0,-0.1,-0.264,,-13.7,-6.2,-19.9,-0.1,1995
72,Tom Hammonds,PF,27.0,DEN,3.0,44.0,10.3,0.601,0.0,0.429,7.8,11.7,9.6,4.6,0.0,3.5,19.4,21.0,,0.0,0.0,0.0,-0.033,,-3.8,-1.1,-4.9,0.0,1995
73,Darrin Hancock,SF,23.0,CHH,3.0,18.0,-1.9,0.33299999999999996,0.0,0.0,13.8,15.4,14.5,10.5,3.1,0.0,33.3,23.9,,-0.1,0.0,-0.1,-0.215,,-12.7,-1.1,-13.9,-0.1,1995
74,Anfernee Hardaway,PG,23.0,ORL,21.0,849.0,19.1,0.5820000000000001,0.325,0.364,4.2,6.8,5.5,31.7,2.5,1.4,17.1,23.2,,1.8,0.6,2.4,0.133,,5.0,0.5,5.5,1.6,1995
75,Derek Harper,PG,33.0,NYK,11.0,388.0,16.6,0.657,0.431,0.22,1.8,11.0,6.5,29.3,1.6,0.2,17.9,18.5,,0.8,0.6,1.4,0.17800000000000002,,3.4,1.2,4.6,0.6,1995
76,Ron Harper,SG,31.0,CHI,6.0,40.0,13.2,0.429,0.14300000000000002,0.0,6.3,11.9,9.2,16.3,4.1,2.1,6.7,17.4,,0.0,0.1,0.1,0.084,,-3.1,3.3,0.2,0.0,1995
77,Antonio Harvey,PF,24.0,LAL,3.0,4.0,4.1,,,,0.0,29.9,14.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.08199999999999999,,-3.2,-0.4,-3.7,0.0,1995
78,Hersey Hawkins,SG,28.0,CHH,4.0,130.0,12.9,0.57,0.406,0.531,4.8,17.1,10.6,11.4,2.6,1.2,18.6,17.8,,0.1,0.2,0.3,0.095,,-0.8,1.8,1.0,0.1,1995
79,Carl Herrera,PF,28.0,HOU,1.0,6.0,18.8,1.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,7.7,,0.0,0.0,0.0,0.221,,9.4,3.1,12.5,0.0,1995
80,Tyrone Hill,C,26.0,CLE,4.0,139.0,5.9,0.425,0.034,0.862,7.4,17.1,11.7,4.3,2.8,0.7,20.0,18.2,,-0.3,0.2,-0.1,-0.033,,-5.7,-0.9,-6.7,-0.2,1995
81,Jeff Hornacek,SG,31.0,UTA,5.0,178.0,14.7,0.612,0.255,0.275,2.1,2.5,2.3,18.4,2.4,0.5,10.9,16.8,,0.3,-0.1,0.3,0.079,,1.8,0.2,2.0,0.2,1995
82,Robert Horry,PF,24.0,HOU,22.0,841.0,16.2,0.5920000000000001,0.526,0.373,5.7,15.7,10.8,13.2,2.0,2.4,9.3,14.8,,1.6,0.9,2.5,0.142,,2.6,2.1,4.6,1.4,1995
84,Byron Houston,PF,25.0,SEA,1.0,1.0,-38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,,0.0,0.0,0.0,-0.94,,-31.8,-18.7,-50.5,0.0,1995
85,Mark Jackson,PG,29.0,IND,17.0,554.0,15.9,0.5589999999999999,0.308,0.354,6.1,14.0,10.1,36.9,1.5,0.0,21.4,16.0,,0.9,0.5,1.4,0.11800000000000001,,3.0,0.4,3.4,0.8,1995
86,Avery Johnson,PG,29.0,SAS,15.0,575.0,16.8,0.541,0.006,0.33,1.8,4.4,3.2,38.2,1.9,0.8,13.0,18.2,,0.9,0.8,1.8,0.149,,2.8,1.3,4.1,0.9,1995
87,Ervin Johnson,C,27.0,SEA,4.0,54.0,11.8,0.42100000000000004,0.0,0.429,18.1,30.0,24.0,0.0,1.0,7.2,5.7,14.8,,0.0,0.1,0.2,0.149,,-5.9,0.6,-5.3,0.0,1995
88,Kevin Johnson,PG,28.0,PHO,10.0,371.0,27.4,0.6629999999999999,0.067,0.56,2.2,10.3,6.4,43.5,1.3,0.9,15.4,26.7,,1.7,0.2,1.9,0.24600000000000002,,7.9,0.1,7.9,0.9,1995
89,Larry Johnson,PF,25.0,CHH,4.0,172.0,17.6,0.546,0.138,0.385,7.2,10.5,8.8,13.9,1.3,0.9,7.3,22.8,,0.4,0.1,0.5,0.136,,3.7,-0.3,3.4,0.2,1995
90,Charles Jones,PF,37.0,HOU,19.0,237.0,2.4,0.38299999999999995,0.077,0.9229999999999999,6.0,15.5,10.9,0.0,0.9,3.2,21.5,4.6,,-0.1,0.2,0.1,0.022000000000000002,,-7.1,1.0,-6.2,-0.2,1995
91,Eddie Jones,SG,23.0,LAL,10.0,286.0,9.0,0.48700000000000004,0.33799999999999997,0.263,2.8,10.4,6.5,12.5,1.5,2.3,16.0,17.4,,-0.2,0.4,0.2,0.028999999999999998,,-1.4,0.8,-0.7,0.1,1995
92,Michael Jordan,SG,31.0,CHI,10.0,420.0,24.8,0.557,0.121,0.319,6.0,12.7,9.5,22.5,3.0,2.8,12.7,35.7,,0.7,0.6,1.3,0.15,,5.8,2.2,8.0,1.0,1995
93,Adam Keefe,SF,24.0,UTA,4.0,69.0,18.7,0.615,0.0,0.5,14.7,19.3,16.8,4.4,3.9,1.4,0.0,9.9,,0.2,0.0,0.2,0.161,,4.0,0.4,4.4,0.1,1995
94,Shawn Kemp,PF,25.0,SEA,4.0,160.0,26.6,0.667,0.018000000000000002,0.684,13.0,24.2,18.5,12.8,2.7,4.3,16.8,25.3,,0.5,0.3,0.9,0.26,,4.7,2.7,7.4,0.4,1995
95,Steve Kerr,PG,29.0,CHI,10.0,193.0,9.8,0.604,0.475,0.125,0.7,3.1,1.9,11.7,0.3,0.0,0.0,10.1,,0.4,0.0,0.5,0.113,,0.4,-0.5,-0.2,0.1,1995
96,Jerome Kersey,SF,32.0,POR,3.0,63.0,22.2,0.594,0.071,0.321,3.5,13.1,7.8,8.7,2.5,1.4,0.0,23.2,,0.2,0.0,0.2,0.12300000000000001,,1.7,1.8,3.5,0.1,1995
97,Greg Kite,C,33.0,IND,8.0,26.0,3.4,0.515,0.0,0.667,14.5,19.3,16.9,0.0,2.1,0.0,34.0,10.5,,0.0,0.0,0.0,0.037000000000000005,,-9.1,0.5,-8.6,0.0,1995
98,Joe Kleine,C,33.0,PHO,10.0,167.0,13.2,0.583,0.037000000000000005,0.0,5.7,15.5,10.8,7.7,1.5,1.4,10.0,16.1,,0.2,0.1,0.3,0.099,,-1.9,1.2,-0.7,0.1,1995
99,Toni Kukoč,SF,26.0,CHI,10.0,372.0,17.0,0.564,0.28800000000000003,0.23399999999999999,6.8,15.3,11.2,24.7,1.5,0.5,13.4,17.6,,0.7,0.4,1.1,0.141,,3.7,0.9,4.6,0.6,1995
100,Andrew Lang,C,28.0,ATL,3.0,101.0,6.9,0.485,0.0,0.321,3.2,10.6,6.7,2.0,1.1,1.6,15.8,17.6,,-0.1,0.0,-0.1,-0.037000000000000005,,-5.0,-0.8,-5.7,-0.1,1995
101,Cliff Levingston,PF,34.0,DEN,3.0,35.0,15.2,0.509,0.0,0.33299999999999996,19.6,11.0,15.6,4.7,4.5,4.4,22.5,11.3,,0.0,0.0,0.0,0.053,,0.0,1.2,1.2,0.0,1995
102,Grant Long,PF,28.0,ATL,3.0,110.0,16.7,0.5710000000000001,0.036000000000000004,0.643,12.7,22.7,17.5,7.4,2.0,0.7,18.2,18.7,,0.1,0.1,0.2,0.094,,0.6,0.5,1.1,0.1,1995
103,Luc Longley,C,26.0,CHI,10.0,204.0,8.6,0.515,0.0,0.2,3.7,15.2,9.6,8.4,1.9,2.1,15.5,14.6,,0.0,0.3,0.2,0.057,,-5.0,1.6,-3.4,-0.1,1995
105,George Lynch,SF,24.0,LAL,10.0,136.0,12.7,0.539,0.156,0.625,10.8,14.9,12.8,9.3,3.2,0.0,18.1,17.1,,0.0,0.3,0.3,0.10099999999999999,,-1.6,1.9,0.3,0.1,1995
106,Dan Majerle,SF,29.0,PHO,10.0,307.0,9.7,0.509,0.603,0.233,3.1,8.5,5.9,7.7,2.4,0.8,10.1,13.0,,0.2,0.2,0.4,0.057999999999999996,,-0.2,0.1,-0.1,0.1,1995
107,Karl Malone,PF,31.0,UTA,5.0,216.0,24.6,0.55,0.028999999999999998,0.757,8.8,35.0,20.9,16.4,1.7,0.9,9.3,32.7,,0.5,0.0,0.5,0.11599999999999999,,5.1,-0.3,4.7,0.4,1995
108,Anthony Mason,PF,28.0,NYK,11.0,352.0,12.7,0.645,0.02,1.3530000000000002,9.0,16.5,12.9,11.3,0.9,1.5,24.2,15.0,,0.3,0.6,1.0,0.132,,0.2,0.8,1.0,0.3,1995
109,Vernon Maxwell,SG,29.0,HOU,1.0,16.0,-5.3,0.20199999999999999,0.28600000000000003,0.14300000000000002,0.0,21.6,11.0,8.5,0.0,0.0,11.8,24.5,,-0.1,0.0,-0.1,-0.326,,-13.3,-7.0,-20.3,-0.1,1995
110,Xavier McDaniel,SF,31.0,BOS,4.0,59.0,-0.3,0.34600000000000003,0.059000000000000004,0.235,3.7,7.7,5.7,14.7,0.0,0.0,24.2,18.9,,-0.2,0.0,-0.2,-0.158,,-7.0,-2.8,-9.7,-0.1,1995
111,Derrick McKey,SF,28.0,IND,17.0,592.0,13.8,0.539,0.201,0.35600000000000004,6.2,11.0,8.6,18.8,1.6,1.7,15.2,18.6,,0.7,0.6,1.3,0.102,,1.3,1.4,2.6,0.7,1995
112,Aaron McKie,SG,22.0,POR,3.0,34.0,19.4,0.607,0.14300000000000002,0.0,0.0,8.1,3.6,5.2,4.6,0.0,0.0,18.8,,0.1,0.0,0.1,0.08199999999999999,,0.7,2.4,3.1,0.0,1995
113,Nate McMillan,PG,30.0,SEA,4.0,113.0,15.0,0.39799999999999996,0.348,0.087,7.6,12.1,9.8,38.1,4.9,1.7,22.7,12.4,,0.1,0.2,0.3,0.126,,0.6,5.4,6.0,0.2,1995
114,Anthony Miller,PF,23.0,LAL,4.0,15.0,4.6,0.0,0.0,0.0,15.1,31.9,23.3,10.1,3.6,0.0,33.3,9.4,,-0.1,0.0,0.0,-0.031,,-5.7,0.1,-5.7,0.0,1995
115,Reggie Miller,SG,29.0,IND,17.0,641.0,21.8,0.632,0.441,0.41700000000000004,1.8,10.2,6.0,11.5,1.3,0.6,10.2,27.7,,2.2,0.5,2.6,0.19699999999999998,,6.9,0.1,6.9,1.4,1995
116,Chris Mills,SF,25.0,CLE,4.0,139.0,14.8,0.6759999999999999,0.37799999999999995,0.135,1.8,16.0,8.2,18.7,1.2,1.4,13.3,16.5,,0.2,0.2,0.4,0.14,,1.9,1.9,3.8,0.2,1995
117,Greg Minor,SG,23.0,BOS,4.0,37.0,6.9,0.409,0.0,0.077,3.0,0.0,1.5,10.3,1.5,2.1,6.9,17.5,,0.0,0.0,0.0,-0.016,,-1.5,-1.1,-2.6,0.0,1995
