,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
25,Mark Bryant,C,28.0,POR,4.0,64.0,4.3,0.294,0.11800000000000001,0.0,9.8,11.4,10.6,4.0,1.6,2.4,15.0,13.2,,-0.1,0.0,-0.1,-0.10300000000000001,,-5.8,-2.4,-8.2,-0.1,1994
26,Matt Bullard,PF,26.0,HOU,10.0,55.0,6.7,0.355,0.526,0.42100000000000004,4.4,15.3,10.3,0.0,1.0,2.5,0.0,19.1,,-0.1,0.1,0.0,-0.004,,-4.6,-0.9,-5.5,0.0,1994
27,Willie Burton,SF,25.0,MIA,2.0,11.0,-11.2,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,,-0.1,0.0,-0.1,-0.29,,-15.4,-4.6,-20.0,-0.1,1994
28,Michael Cage,C,32.0,SEA,5.0,93.0,10.3,0.376,0.0,0.375,11.9,21.1,16.4,7.2,2.3,4.2,13.9,10.8,,0.0,0.2,0.2,0.08800000000000001,,-2.2,2.2,-0.1,0.0,1994
29,Antoine Carr,PF,32.0,SAS,3.0,37.0,20.2,0.602,0.0,0.818,2.8,0.0,1.5,14.4,1.5,3.7,0.0,18.2,,0.2,0.0,0.2,0.244,,3.6,4.6,8.2,0.1,1994
30,Bill Cartwright,C,36.0,CHI,9.0,189.0,9.3,0.41,0.0,0.37200000000000005,12.8,15.9,14.4,9.0,0.9,0.8,10.7,14.2,,0.1,0.2,0.3,0.066,,-2.3,-1.5,-3.8,-0.1,1994
31,Sam Cassell,PG,24.0,HOU,22.0,478.0,16.3,0.537,0.281,0.46299999999999997,4.8,8.8,7.0,31.2,2.3,0.7,19.6,23.3,,0.6,0.5,1.1,0.111,,0.4,1.3,1.7,0.4,1994
32,Cedric Ceballos,SF,24.0,PHO,10.0,212.0,16.4,0.5,0.022000000000000002,0.19399999999999998,7.9,15.8,11.6,6.1,1.9,0.7,9.8,22.7,,0.2,0.0,0.2,0.052000000000000005,,0.9,-2.4,-1.5,0.0,1994
33,Tom Chambers,PF,34.0,UTA,16.0,325.0,7.9,0.424,0.07200000000000001,0.299,5.6,10.4,8.0,6.1,0.9,2.1,6.8,17.0,,0.0,0.2,0.2,0.034,,-3.5,-0.8,-4.2,-0.2,1994
34,Derrick Coleman,PF,26.0,NJN,4.0,173.0,20.7,0.544,0.132,0.735,12.1,24.0,18.1,14.9,0.6,2.0,16.7,28.3,,0.3,0.3,0.5,0.15,,5.4,-0.3,5.1,0.3,1994
35,Bimbo Coles,PG,25.0,MIA,5.0,140.0,19.6,0.604,0.085,0.489,1.5,9.7,5.5,24.3,2.7,0.5,16.1,21.6,,0.4,0.1,0.5,0.158,,2.3,2.5,4.8,0.2,1994
36,Lester Conner,PG,34.0,IND,6.0,22.0,12.1,0.51,0.0,0.4,5.7,15.8,11.0,0.0,2.5,0.0,0.0,12.3,,0.0,0.0,0.1,0.177,,-2.2,3.7,1.5,0.0,1994
37,Tyrone Corbin,SF,31.0,UTA,16.0,413.0,11.1,0.444,0.113,0.142,6.9,15.3,11.0,5.9,2.8,0.6,8.9,14.0,,0.1,0.5,0.6,0.073,,-0.8,1.0,0.2,0.2,1994
38,John Crotty,PG,24.0,UTA,8.0,38.0,14.8,0.505,0.182,0.182,0.0,9.2,4.5,38.9,1.5,0.0,7.8,15.9,,0.1,0.0,0.1,0.153,,0.1,0.9,1.0,0.0,1994
39,Terry Cummings,PF,32.0,SAS,4.0,72.0,24.0,0.5870000000000001,0.0,0.545,14.2,25.5,19.3,5.1,3.8,2.8,12.8,19.5,,0.2,0.1,0.3,0.20800000000000002,,1.9,3.3,5.2,0.1,1994
40,Earl Cureton,PF,36.0,HOU,10.0,100.0,9.9,0.8270000000000001,0.0,0.2,7.3,24.2,16.4,3.0,0.5,1.4,21.6,6.5,,0.2,0.1,0.3,0.14400000000000002,,-3.8,2.3,-1.5,0.0,1994
42,Lloyd Daniels,SG,26.0,SAS,4.0,66.0,11.4,0.527,0.4,0.1,3.1,13.0,7.6,7.9,0.0,1.0,8.7,15.6,,0.1,0.0,0.1,0.059000000000000004,,0.4,-0.7,-0.3,0.0,1994
43,Antonio Davis,PF,25.0,IND,16.0,401.0,14.9,0.568,0.011000000000000001,0.764,11.6,20.0,16.0,3.0,1.5,3.5,15.6,16.1,,0.5,0.8,1.3,0.151,,-0.1,0.9,0.8,0.3,1994
44,Dale Davis,PF,24.0,IND,16.0,578.0,11.2,0.505,0.009000000000000001,0.34,13.7,19.3,16.6,3.2,1.7,2.3,19.8,12.0,,0.0,1.1,1.1,0.095,,-0.9,0.0,-0.8,0.2,1994
45,Hubert Davis,SG,23.0,NYK,23.0,396.0,5.6,0.44799999999999995,0.289,0.264,1.5,5.0,3.2,11.7,0.7,0.6,14.5,18.5,,-0.3,0.3,0.1,0.011000000000000001,,-3.6,-1.1,-4.7,-0.3,1994
46,Vinny Del Negro,SG,27.0,SAS,4.0,93.0,12.4,0.49700000000000005,0.14800000000000002,0.185,1.1,7.9,4.2,34.0,0.6,0.0,17.0,17.0,,0.1,0.0,0.0,0.023,,0.1,-1.5,-1.4,0.0,1994
47,Bison Dele,C,24.0,DEN,12.0,289.0,17.9,0.59,0.0,0.539,13.6,21.7,17.8,7.4,0.8,2.6,15.3,17.7,,0.6,0.3,0.9,0.153,,0.8,0.7,1.5,0.2,1994
48,Clyde Drexler,SG,31.0,POR,4.0,157.0,22.6,0.505,0.17800000000000002,0.315,6.7,24.0,14.7,21.3,2.6,1.0,9.8,24.7,,0.4,0.0,0.4,0.11900000000000001,,4.2,0.9,5.1,0.3,1994
49,Chris Dudley,C,28.0,POR,4.0,81.0,5.9,0.414,0.0,0.2,6.5,15.0,10.4,0.0,3.8,0.0,8.4,6.2,,0.0,0.0,0.0,0.012,,-5.7,0.3,-5.4,-0.1,1994
50,Doug Edwards,PF,23.0,ATL,1.0,3.0,12.3,,,,0.0,0.0,0.0,0.0,0.0,24.5,,0.0,,0.0,0.0,0.0,0.083,,1.8,9.3,11.1,0.0,1994
51,Kevin Edwards,SG,28.0,NJN,4.0,148.0,9.6,0.436,0.04,0.28,5.9,5.9,5.9,14.4,1.8,0.5,13.8,19.9,,-0.1,0.1,0.0,0.012,,-0.9,-0.5,-1.4,0.0,1994
52,Craig Ehlo,SG,32.0,ATL,11.0,317.0,13.7,0.486,0.195,0.203,3.8,7.0,5.3,22.2,1.9,0.0,9.2,20.5,,0.3,0.3,0.6,0.098,,-0.1,0.9,0.9,0.2,1994
53,Mario Elie,SF,30.0,HOU,23.0,382.0,11.9,0.529,0.302,0.44299999999999995,2.9,8.5,5.9,15.4,1.1,0.5,14.2,18.0,,0.4,0.2,0.6,0.076,,-1.3,-0.5,-1.8,0.0,1994
54,Dale Ellis,SF,33.0,SAS,4.0,114.0,9.3,0.465,0.395,0.11599999999999999,2.7,7.5,4.9,1.6,1.4,0.0,8.1,19.4,,0.0,0.0,0.0,-0.003,,-1.1,-1.5,-2.6,0.0,1994
55,LaPhonso Ellis,PF,23.0,DEN,12.0,436.0,16.6,0.534,0.042,0.38,7.4,18.0,12.8,11.9,1.1,1.7,10.3,19.6,,0.8,0.4,1.2,0.131,,1.1,1.0,2.1,0.4,1994
56,Jo Jo English,SG,23.0,CHI,7.0,58.0,7.6,0.478,0.33299999999999996,0.5,2.2,4.1,3.2,5.4,1.0,1.4,6.4,12.9,,0.0,0.0,0.0,0.039,,-1.8,-1.9,-3.6,0.0,1994
57,Patrick Ewing,C,31.0,NYK,25.0,1032.0,20.6,0.495,0.023,0.33899999999999997,9.9,24.4,16.9,13.4,1.7,5.7,13.1,28.6,,0.8,2.4,3.2,0.15,,2.1,2.3,4.4,1.7,1994
58,Duane Ferrell,SF,28.0,ATL,11.0,187.0,16.8,0.495,0.063,0.5710000000000001,12.9,5.6,9.4,15.3,1.5,1.2,6.0,20.6,,0.5,0.2,0.6,0.165,,1.8,0.7,2.6,0.2,1994
59,Danny Ferry,PF,27.0,CLE,1.0,4.0,-9.6,,,,0.0,0.0,0.0,36.9,0.0,0.0,100.0,11.8,,0.0,0.0,0.0,-0.364,,-12.3,-1.1,-13.3,0.0,1994
60,Vern Fleming,PG,31.0,IND,16.0,247.0,14.7,0.56,0.066,0.263,6.1,4.2,5.1,28.8,2.2,0.3,20.6,19.8,,0.3,0.3,0.6,0.11900000000000001,,1.2,1.1,2.3,0.3,1994
61,Sleepy Floyd,PG,33.0,SAS,4.0,37.0,-5.5,0.307,0.0,0.5,0.0,3.3,1.5,4.2,0.0,0.0,29.1,16.7,,-0.2,0.0,-0.2,-0.252,,-10.7,-4.5,-15.2,-0.1,1994
63,Corey Gaines,SG,28.0,NYK,4.0,28.0,-4.1,0.0,0.25,0.0,0.0,8.8,4.3,10.6,0.0,0.0,0.0,6.6,,-0.1,0.0,0.0,-0.07400000000000001,,-10.0,-4.9,-14.9,-0.1,1994
64,Chris Gatling,C,26.0,GSW,3.0,54.0,22.3,0.6940000000000001,0.0,1.0,16.0,21.3,18.7,8.9,1.8,1.1,9.7,15.9,,0.3,-0.1,0.2,0.2,,2.4,-0.3,2.1,0.1,1994
65,Matt Geiger,C,24.0,MIA,2.0,11.0,0.7,0.174,0.0,1.0,0.0,41.2,20.1,0.0,0.0,0.0,0.0,11.6,,0.0,0.0,0.0,-0.076,,-6.0,-2.9,-8.9,0.0,1994
66,Kendall Gill,SG,25.0,SEA,5.0,153.0,15.5,0.484,0.15,0.35,5.1,12.8,8.9,13.3,2.1,0.5,8.0,22.8,,0.1,0.2,0.3,0.10400000000000001,,1.4,0.3,1.7,0.1,1994
67,Armen Gilliam,PF,29.0,NJN,4.0,112.0,15.0,0.512,0.028999999999999998,0.47100000000000003,1.0,23.5,12.2,2.2,1.0,4.4,6.8,17.8,,0.1,0.2,0.3,0.13,,1.1,1.2,2.3,0.1,1994
68,Paul Graham,SG,26.0,ATL,1.0,2.0,24.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,,0.0,0.0,0.0,0.066,,7.6,-3.1,4.5,0.0,1994
69,Harvey Grant,SF,28.0,POR,4.0,76.0,16.3,0.515,0.0,0.0,6.9,6.4,6.7,6.3,0.7,2.0,2.9,18.8,,0.2,-0.1,0.1,0.055,,1.7,-2.6,-0.8,0.0,1994
70,Horace Grant,PF,28.0,CHI,10.0,393.0,21.2,0.585,0.008,0.35,9.7,13.4,11.6,11.8,1.4,3.6,6.7,18.1,,1.3,0.4,1.7,0.20600000000000002,,4.6,0.8,5.4,0.7,1994
71,Josh Grant,PF,26.0,GSW,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.11800000000000001,,-3.2,-3.9,-7.1,0.0,1994
72,Jeff Grayer,SG,28.0,GSW,3.0,46.0,13.7,0.563,0.0,0.15,2.7,12.5,7.8,2.9,1.1,1.3,8.6,21.0,,0.1,-0.1,0.0,-0.004,,-3.6,-3.1,-6.7,-0.1,1994
73,A.C. Green,PF,30.0,PHO,10.0,350.0,16.0,0.5670000000000001,0.205,0.747,8.7,18.8,13.4,5.2,1.4,0.4,6.0,14.4,,0.9,0.0,0.9,0.125,,1.9,-1.0,0.9,0.3,1994
74,Jack Haley,PF,30.0,SAS,3.0,11.0,57.9,0.611,0.0,0.75,27.9,44.5,35.4,54.4,0.0,0.0,0.0,43.5,,0.1,0.0,0.2,0.7020000000000001,,19.1,4.0,23.1,0.1,1994
75,Tom Hammonds,PF,26.0,DEN,8.0,49.0,7.7,0.387,0.0,0.667,12.1,18.3,15.3,6.6,0.0,0.0,7.9,11.9,,0.0,0.0,0.1,0.055,,-2.3,-1.8,-4.1,0.0,1994
76,Anfernee Hardaway,PG,22.0,ORL,3.0,133.0,14.3,0.515,0.22,0.2,7.1,11.1,9.1,31.1,2.0,3.2,26.9,24.7,,-0.1,0.1,0.0,0.001,,1.4,0.2,1.6,0.1,1994
77,Derek Harper,PG,32.0,NYK,23.0,750.0,14.1,0.514,0.368,0.242,2.0,6.7,4.3,25.4,3.1,0.1,13.8,18.3,,0.8,1.1,2.0,0.127,,0.6,2.6,3.1,1.0,1994
78,Skeeter Henry,SG,26.0,PHO,3.0,16.0,0.6,0.16699999999999998,0.33299999999999996,0.0,6.5,14.9,10.5,24.7,0.0,0.0,14.3,18.8,,-0.1,0.0,-0.1,-0.218,,-6.3,-4.3,-10.6,0.0,1994
79,Carl Herrera,PF,27.0,HOU,16.0,248.0,10.8,0.5770000000000001,0.0,0.276,6.9,13.2,10.2,1.9,1.1,0.8,9.7,13.5,,0.3,0.2,0.5,0.106,,-2.9,0.4,-2.5,0.0,1994
80,Rod Higgins,SF,34.0,CLE,3.0,57.0,4.2,0.46299999999999997,0.636,0.182,4.1,4.8,4.4,11.5,1.0,1.3,20.2,12.3,,0.0,0.0,-0.1,-0.053,,-3.9,-1.5,-5.4,0.0,1994
81,Tyrone Hill,PF,25.0,CLE,3.0,123.0,11.7,0.485,0.0,1.37,13.2,18.9,15.8,5.5,0.5,0.6,15.6,19.7,,0.1,-0.1,0.0,0.002,,-2.0,-3.3,-5.3,-0.1,1994
82,Jeff Hornacek,SG,30.0,UTA,16.0,558.0,18.0,0.591,0.19,0.38,2.2,5.9,4.0,20.4,2.4,0.8,11.8,19.9,,1.4,0.4,1.9,0.159,,3.2,1.5,4.7,0.9,1994
84,Robert Horry,SF,23.0,HOU,23.0,778.0,16.7,0.541,0.39399999999999996,0.226,6.4,13.5,10.2,16.7,2.4,1.8,9.8,16.5,,1.5,1.0,2.5,0.152,,2.4,2.7,5.0,1.4,1994
85,Byron Houston,PF,24.0,GSW,3.0,46.0,14.4,0.735,0.0,0.625,5.4,7.5,6.5,7.7,1.1,2.5,0.0,9.2,,0.2,-0.1,0.1,0.095,,-0.1,1.5,1.4,0.0,1994
86,Stephen Howard,SF,23.0,UTA,10.0,27.0,8.0,0.442,0.0,1.0,12.6,30.3,21.3,0.0,0.0,0.0,11.2,31.0,,0.0,0.0,0.0,0.055,,-9.9,-3.0,-12.9,-0.1,1994
87,Jay Humphries,SG,31.0,UTA,16.0,356.0,11.7,0.49,0.204,0.259,2.6,9.5,6.0,18.7,2.0,0.4,11.7,18.0,,0.2,0.3,0.5,0.068,,-2.2,1.0,-1.1,0.1,1994
88,Jaren Jackson,SG,26.0,POR,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.069,,-4.9,-3.9,-8.8,0.0,1994
89,Keith Jennings,PG,25.0,GSW,3.0,39.0,5.0,0.466,0.385,0.5379999999999999,3.2,11.8,7.6,11.7,1.3,0.0,19.9,21.3,,0.0,-0.1,-0.1,-0.09300000000000001,,-9.2,-3.1,-12.3,-0.1,1994
90,Chris Jent,SF,24.0,HOU,11.0,62.0,4.5,0.325,0.65,0.0,2.0,13.6,8.2,16.7,1.7,0.0,13.0,17.3,,-0.1,0.1,-0.1,-0.06,,-4.4,-0.3,-4.8,0.0,1994
91,Avery Johnson,PG,28.0,GSW,3.0,41.0,20.5,0.529,0.059000000000000004,0.0,0.0,8.4,4.4,32.1,4.8,1.4,15.0,20.2,,0.1,0.0,0.0,0.05,,1.1,1.9,3.0,0.1,1994
92,Ervin Johnson,C,26.0,SEA,2.0,8.0,-4.9,0.0,0.0,0.0,0.0,57.6,28.2,0.0,0.0,0.0,50.0,11.6,,-0.1,0.0,0.0,-0.182,,-11.4,-2.0,-13.4,0.0,1994
93,Frank Johnson,PG,35.0,PHO,7.0,46.0,-3.3,0.11599999999999999,0.16699999999999998,0.16699999999999998,4.5,5.2,4.8,13.6,2.2,0.0,18.9,14.9,,-0.2,0.0,-0.2,-0.225,,-10.1,-4.0,-14.1,-0.1,1994
94,Kevin Johnson,PG,27.0,PHO,10.0,427.0,22.1,0.537,0.047,0.382,2.4,7.0,4.6,37.8,1.2,0.2,12.1,28.4,,1.3,-0.1,1.2,0.136,,4.9,-1.9,3.0,0.5,1994
95,Adam Keefe,PF,23.0,ATL,7.0,62.0,8.5,0.573,0.0,0.9,5.3,18.8,11.9,5.1,0.9,1.2,22.3,13.3,,0.0,0.1,0.1,0.061,,-4.6,0.2,-4.4,0.0,1994
96,Shawn Kemp,PF,24.0,SEA,5.0,206.0,15.9,0.43799999999999994,0.0,0.47100000000000003,10.7,16.2,13.4,15.5,2.6,4.5,14.2,22.2,,0.0,0.4,0.3,0.081,,0.8,1.2,2.0,0.2,1994
97,Tim Kempton,PF,30.0,CLE,3.0,89.0,13.7,0.47,0.0,0.24,13.1,9.2,11.3,15.9,1.9,0.0,12.6,16.8,,0.1,0.0,0.1,0.048,,0.0,-0.7,-0.7,0.0,1994
98,Steve Kerr,PG,28.0,CHI,10.0,186.0,8.3,0.469,0.444,0.083,1.4,7.7,4.7,8.2,2.1,0.0,2.6,9.9,,0.2,0.1,0.3,0.075,,-2.0,0.1,-1.9,0.0,1994
99,Jerome Kersey,SF,31.0,POR,3.0,38.0,6.5,0.302,0.0,0.313,13.8,12.8,13.3,0.0,1.3,2.0,0.0,20.2,,-0.1,0.0,-0.1,-0.096,,-4.3,-4.8,-9.0,-0.1,1994
100,Chris King,SF,24.0,SEA,2.0,7.0,-5.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,12.5,,0.0,0.0,0.0,-0.22,,-10.8,0.7,-10.2,0.0,1994
101,Joe Kleine,C,32.0,PHO,8.0,81.0,10.9,0.457,0.0,0.214,6.5,17.7,11.7,5.5,0.6,3.4,6.1,17.3,,0.0,0.0,0.1,0.039,,-3.8,-0.3,-4.0,0.0,1994
102,Negele Knight,PG,26.0,SAS,4.0,108.0,8.0,0.4,0.073,0.293,2.8,3.4,3.1,19.2,1.5,0.0,13.1,22.2,,-0.1,0.0,-0.1,-0.055999999999999994,,-3.3,-2.0,-5.3,-0.1,1994
103,Jon Koncak,C,30.0,ATL,11.0,195.0,9.7,0.41200000000000003,0.0,0.152,2.8,14.9,8.7,11.3,1.7,4.5,7.9,18.0,,-0.1,0.3,0.2,0.044000000000000004,,-5.0,3.3,-1.6,0.0,1994
105,Larry Krystkowiak,PF,29.0,ORL,3.0,92.0,13.3,0.455,0.0,0.222,9.0,24.1,16.4,16.4,1.8,1.5,9.2,10.4,,0.1,0.1,0.2,0.12,,0.0,2.7,2.6,0.1,1994
106,Toni Kukoč,SF,25.0,CHI,10.0,194.0,21.8,0.5670000000000001,0.284,0.507,7.2,17.9,12.8,32.6,1.5,1.2,17.2,24.4,,0.5,0.2,0.7,0.179,,5.8,1.3,7.0,0.4,1994
107,Andrew Lang,C,27.0,ATL,11.0,234.0,12.2,0.516,0.016,0.349,7.1,15.9,11.4,3.5,1.4,6.3,17.1,17.2,,0.0,0.4,0.4,0.08199999999999999,,-3.7,2.8,-0.9,0.1,1994
108,Grant Long,PF,27.0,MIA,4.0,110.0,14.0,0.512,0.0,0.75,9.8,8.2,9.0,11.5,1.5,1.2,17.3,23.4,,0.1,0.0,0.1,0.063,,0.2,-0.5,-0.3,0.0,1994
109,Luc Longley,C,25.0,CHI,10.0,170.0,13.8,0.544,0.0,0.36,9.8,22.6,16.4,18.4,2.0,3.7,26.6,22.2,,-0.1,0.3,0.2,0.064,,-4.0,2.5,-1.5,0.0,1994
110,Rick Mahorn,PF,35.0,NJN,3.0,19.0,-4.7,0.0,0.0,0.0,5.8,17.3,11.6,0.0,0.0,3.7,50.0,4.8,,0.0,0.0,0.0,-0.046,,-13.1,-0.4,-13.5,-0.1,1994
111,Dan Majerle,SG,28.0,PHO,10.0,410.0,9.7,0.45899999999999996,0.465,0.126,3.8,8.2,5.8,8.2,1.4,0.7,6.9,15.1,,0.2,-0.1,0.2,0.019,,-1.0,-1.4,-2.4,-0.1,1994
112,Karl Malone,PF,30.0,UTA,16.0,703.0,24.6,0.531,0.012,0.473,8.4,24.3,16.2,15.7,1.8,1.4,7.7,29.5,,2.0,1.1,3.1,0.209,,5.6,0.9,6.5,1.5,1994
113,Danny Manning,PF,27.0,ATL,11.0,426.0,19.6,0.547,0.0,0.384,7.2,13.4,10.2,16.4,1.9,1.6,11.5,24.5,,0.9,0.6,1.5,0.166,,2.2,2.0,4.2,0.7,1994
114,Anthony Mason,PF,27.0,NYK,25.0,660.0,13.0,0.5529999999999999,0.0,0.562,9.3,17.3,13.2,12.2,1.2,0.6,17.4,14.5,,0.8,1.0,1.9,0.135,,-0.1,1.6,1.5,0.6,1994
115,Vernon Maxwell,SG,28.0,HOU,23.0,880.0,10.4,0.47100000000000003,0.439,0.172,1.7,8.3,5.2,17.6,1.2,0.2,12.7,20.5,,-0.2,0.5,0.3,0.017,,-2.0,-1.2,-3.2,-0.3,1994
116,Derrick McKey,SF,27.0,IND,16.0,587.0,11.5,0.47600000000000003,0.16899999999999998,0.331,6.9,13.1,10.1,19.2,2.4,1.2,19.7,15.8,,0.1,1.0,1.1,0.091,,-0.1,1.8,1.7,0.5,1994
117,Nate McMillan,PG,29.0,SEA,5.0,109.0,7.4,0.392,0.44,0.16,6.1,10.6,8.3,15.6,3.0,0.7,15.7,13.5,,-0.1,0.2,0.1,0.04,,-3.2,1.2,-2.1,0.0,1994
118,Darnell Mee,SG,22.0,DEN,3.0,30.0,8.2,0.583,0.667,0.0,0.0,7.5,3.8,11.9,5.5,0.0,33.3,13.9,,0.0,0.0,0.0,0.01,,-3.3,4.9,1.6,0.0,1994
