,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Arron Afflalo,SG,25.0,DEN,3.0,85.0,7.9,0.45299999999999996,0.353,0.235,0.0,11.8,5.9,15.3,0.0,0.0,7.4,21.8,,-0.1,0.0,-0.1,-0.03,,-2.1,-0.6,-2.7,0.0,2011
1,LaMarcus Aldridge,PF,25.0,POR,6.0,258.0,19.2,0.498,0.0,0.209,7.9,13.5,10.8,6.4,1.8,3.5,6.7,26.6,,0.3,0.1,0.4,0.073,,1.4,-0.5,1.0,0.2,2011
2,Malik Allen,PF,32.0,ORL,1.0,7.0,-5.7,0.266,0.0,2.0,0.0,17.2,8.5,0.0,0.0,0.0,0.0,12.8,,0.0,0.0,0.0,-0.047,,-12.7,0.0,-12.7,0.0,2011
3,Ray Allen,SG,35.0,BOS,9.0,361.0,19.6,0.708,0.514,0.22899999999999998,1.8,9.3,5.8,10.5,1.6,0.2,7.7,17.2,,1.3,0.3,1.7,0.225,,4.9,2.3,7.1,0.8,2011
4,Tony Allen,SG,29.0,MEM,13.0,350.0,10.7,0.479,0.069,0.406,4.8,7.7,6.2,9.3,3.8,1.2,16.8,18.6,,-0.2,0.4,0.2,0.03,,-3.1,2.2,-0.9,0.1,2011
5,Chris Andersen,C,32.0,DEN,5.0,73.0,19.1,0.6990000000000001,0.0,1.273,7.6,13.7,10.7,7.0,2.1,8.0,14.9,12.6,,0.2,0.1,0.3,0.195,,1.6,4.8,6.4,0.2,2011
6,Ryan Anderson,PF,22.0,ORL,6.0,147.0,8.3,0.429,0.667,0.2,8.0,13.9,10.9,3.5,1.9,0.5,3.0,10.9,,0.1,0.2,0.4,0.11900000000000001,,-1.0,0.0,-1.0,0.0,2011
7,Carmelo Anthony,SF,26.0,NYK,4.0,156.0,22.5,0.505,0.295,0.386,8.5,23.0,14.9,26.8,1.7,1.4,11.2,32.7,,0.3,0.2,0.5,0.149,,6.1,0.5,6.6,0.3,2011
8,Joel Anthony,C,28.0,MIA,21.0,575.0,7.6,0.46299999999999997,0.0,0.633,7.6,12.7,10.2,2.7,0.8,5.5,17.2,6.4,,0.2,0.8,0.9,0.078,,-2.5,1.9,-0.6,0.2,2011
9,Gilbert Arenas,PG,29.0,ORL,5.0,81.0,15.9,0.48200000000000004,0.28600000000000003,0.14300000000000002,5.8,14.9,10.3,35.0,0.7,1.0,11.8,29.7,,0.1,0.1,0.2,0.10800000000000001,,0.1,1.2,1.3,0.1,2011
10,Trevor Ariza,SF,25.0,NOH,6.0,241.0,15.1,0.491,0.247,0.259,3.9,16.7,10.4,15.4,1.9,1.0,6.9,21.1,,0.2,0.1,0.3,0.051,,1.2,1.1,2.3,0.3,2011
11,Hilton Armstrong,C,26.0,ATL,8.0,35.0,6.4,0.327,0.0,1.2,13.9,20.6,17.3,4.3,4.8,0.0,20.7,13.5,,-0.1,0.1,0.0,0.016,,-6.1,0.9,-5.2,0.0,2011
12,Darrell Arthur,PF,22.0,MEM,13.0,201.0,14.8,0.49700000000000005,0.012,0.2,7.8,8.8,8.3,6.4,1.9,5.0,11.5,23.7,,0.0,0.2,0.3,0.062,,-1.9,1.0,-0.9,0.1,2011
13,Ömer Aşık,C,24.0,CHI,15.0,148.0,4.3,0.431,0.0,0.769,7.9,17.3,12.5,1.0,0.7,4.2,28.7,7.6,,-0.1,0.2,0.1,0.034,,-6.7,0.9,-5.8,-0.1,2011
14,J.J. Barea,PG,26.0,DAL,21.0,390.0,16.8,0.5,0.29100000000000004,0.198,2.6,9.6,6.1,34.3,0.9,0.0,11.0,26.3,,0.6,0.2,0.8,0.1,,1.4,-1.1,0.3,0.2,2011
15,Matt Barnes,SF,30.0,LAL,10.0,131.0,9.7,0.43799999999999994,0.316,0.184,9.9,17.4,13.4,6.3,3.0,1.4,12.7,17.1,,0.0,0.1,0.1,0.037000000000000005,,-3.6,0.2,-3.5,0.0,2011
16,Earl Barron,C,29.0,POR,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-2.8,-1.2,-4.0,0.0,2011
17,Brandon Bass,PF,25.0,ORL,6.0,139.0,13.2,0.503,0.0,0.342,10.1,11.3,10.7,2.7,1.2,2.9,13.8,17.4,,0.1,0.2,0.3,0.106,,-0.5,0.2,-0.2,0.1,2011
18,Tony Battie,C,34.0,PHI,5.0,38.0,8.2,0.444,0.0,0.28600000000000003,5.7,23.3,14.4,0.0,0.0,6.6,11.3,11.2,,0.0,0.0,0.0,0.026000000000000002,,-5.1,1.4,-3.7,0.0,2011
19,Shane Battier,SF,32.0,MEM,13.0,339.0,9.9,0.515,0.439,0.136,5.6,12.2,8.8,6.8,1.1,1.5,7.9,10.2,,0.3,0.2,0.6,0.081,,-0.5,1.0,0.5,0.2,2011
21,Nicolas Batum,SF,22.0,POR,6.0,151.0,10.3,0.503,0.565,0.087,0.8,7.2,4.1,9.4,1.9,3.0,12.8,18.5,,0.0,0.0,0.0,-0.003,,-0.6,0.8,0.2,0.1,2011
22,Marco Belinelli,SG,24.0,NOH,6.0,173.0,6.5,0.44799999999999995,0.413,0.063,0.0,3.6,1.9,4.2,1.6,0.0,5.8,19.9,,-0.2,-0.1,-0.3,-0.07,,-2.4,-2.1,-4.6,-0.1,2011
23,Mike Bibby,PG,32.0,MIA,20.0,415.0,3.6,0.373,0.688,0.042,1.5,8.8,5.3,9.1,1.5,1.2,14.8,13.5,,-0.6,0.4,-0.2,-0.028999999999999998,,-4.0,-0.6,-4.6,-0.3,2011
