,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Victor Alexander,C,32.0,DET,1.0,3.0,-8.8,0.0,0.0,0.0,0.0,41.0,19.8,0.0,0.0,0.0,0.0,16.3,,0.0,0.0,0.0,-0.28800000000000003,,-10.8,-3.9,-14.7,0.0,2002
1,Derek Anderson,SG,27.0,POR,3.0,76.0,19.9,0.58,0.2,0.6,4.2,6.1,5.1,19.1,1.4,0.0,13.7,25.5,,0.2,0.0,0.2,0.136,,5.5,0.5,6.0,0.2,2002
2,Kenny Anderson,PG,31.0,BOS,16.0,560.0,12.0,0.452,0.0,0.17800000000000002,2.6,7.3,5.0,25.3,2.0,0.0,11.6,20.1,,0.2,0.7,0.9,0.075,,-2.8,0.3,-2.5,-0.1,2002
3,Darrell Armstrong,PG,33.0,ORL,4.0,158.0,14.9,0.595,0.405,0.5,2.2,5.5,3.9,15.5,1.7,0.0,12.0,17.9,,0.3,0.0,0.4,0.11199999999999999,,0.6,-0.4,0.2,0.1,2002
4,Chucky Atkins,PG,27.0,DET,10.0,294.0,11.0,0.45,0.331,0.14400000000000002,1.9,8.0,4.8,24.8,1.1,0.3,10.0,23.2,,-0.1,0.4,0.3,0.052000000000000005,,-0.7,-1.1,-1.8,0.0,2002
5,Stacey Augmon,SG,33.0,CHH,9.0,152.0,11.7,0.478,0.0,0.512,5.1,15.0,10.0,14.5,3.5,0.5,19.3,18.3,,0.0,0.2,0.2,0.054000000000000006,,-3.4,2.0,-1.3,0.0,2002
6,Vin Baker,C,30.0,SEA,5.0,144.0,18.6,0.5329999999999999,0.017,0.155,8.6,11.8,10.1,5.4,1.2,3.3,6.1,22.3,,0.3,0.0,0.3,0.099,,0.7,-0.7,0.0,0.1,2002
7,Dana Barros,PG,34.0,DET,4.0,6.0,1.6,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0,24.5,,0.0,0.0,0.0,-0.04,,-8.5,-0.6,-9.1,0.0,2002
8,Brent Barry,SG,30.0,SEA,5.0,149.0,12.5,0.545,0.47100000000000003,0.11800000000000001,4.5,13.8,9.0,15.2,1.1,2.1,20.1,14.6,,0.1,0.0,0.1,0.025,,1.1,-1.0,0.0,0.1,2002
9,Jon Barry,SG,32.0,DET,10.0,177.0,15.6,0.62,0.623,0.131,2.6,11.1,6.7,26.4,1.6,0.4,22.7,23.1,,0.1,0.3,0.4,0.106,,2.5,-0.7,1.8,0.2,2002
10,Tony Battie,C,25.0,BOS,16.0,443.0,13.9,0.509,0.0,0.244,10.0,20.4,15.3,5.0,1.2,5.6,10.4,11.2,,0.5,0.9,1.4,0.153,,-1.4,2.0,0.6,0.3,2002
11,Raja Bell,SG,25.0,PHI,3.0,8.0,6.5,0.33299999999999996,0.667,0.0,14.2,0.0,7.5,0.0,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,-0.096,,-0.9,-8.7,-9.7,0.0,2002
12,Jonathan Bender,SF,21.0,IND,5.0,45.0,2.9,0.5,0.16699999999999998,0.0,0.0,10.0,5.3,7.1,2.4,4.7,45.5,11.7,,-0.1,0.1,0.0,-0.033,,-6.5,3.0,-3.5,0.0,2002
13,Mike Bibby,PG,23.0,SAC,16.0,661.0,18.2,0.5489999999999999,0.23,0.335,2.3,7.2,4.9,20.6,1.8,0.3,11.1,22.1,,1.6,0.4,2.0,0.142,,2.8,1.3,4.1,1.0,2002
14,Chauncey Billups,PG,25.0,MIN,3.0,134.0,16.6,0.552,0.294,0.392,0.8,11.6,5.9,21.9,1.1,0.6,13.1,22.0,,0.3,-0.1,0.2,0.062,,1.4,-0.4,0.9,0.1,2002
15,Corie Blount,PF,33.0,PHI,5.0,88.0,4.8,0.359,0.0,0.5,12.9,5.8,9.6,3.7,1.3,2.1,29.1,7.4,,0.0,-0.1,-0.1,-0.048,,-4.2,-2.2,-6.4,-0.1,2002
16,Mark Blount,C,26.0,BOS,4.0,39.0,11.1,0.615,0.0,0.5,8.7,11.3,10.0,4.1,2.7,4.3,17.0,7.0,,0.1,0.1,0.1,0.168,,-4.1,2.8,-1.4,0.0,2002
17,Bruce Bowen,SF,30.0,SAS,10.0,345.0,9.1,0.506,0.41,0.23,3.0,8.1,5.5,6.6,1.8,1.5,9.4,10.4,,0.2,0.3,0.5,0.07400000000000001,,-1.7,2.2,0.5,0.2,2002
18,Michael Bradley,PF,22.0,TOR,1.0,3.0,11.8,,,,0.0,39.6,20.3,49.1,0.0,0.0,,0.0,,0.0,0.0,0.0,0.217,,-3.6,11.2,7.6,0.0,2002
19,Shawn Bradley,C,29.0,DAL,7.0,25.0,3.1,0.5,0.0,0.0,4.3,17.0,10.7,0.0,0.0,2.8,14.3,12.2,,0.0,0.0,0.0,-0.006999999999999999,,-8.1,0.1,-8.0,0.0,2002
21,Jamison Brewer,SG,21.0,IND,2.0,6.0,-2.6,0.174,0.0,1.0,42.7,37.4,39.9,23.9,0.0,0.0,25.8,31.0,,0.0,0.0,0.0,-0.214,,-12.9,-3.8,-16.8,0.0,2002
22,Chucky Brown,SF,33.0,SAC,1.0,1.0,-3.3,,,,0.0,100.0,53.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.245,,-27.1,11.5,-15.6,0.0,2002
23,Kedrick Brown,SF,20.0,BOS,2.0,3.0,94.6,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,31.2,,0.0,0.0,0.0,0.7070000000000001,,60.1,22.9,82.9,0.1,2002
24,P.J. Brown,C,32.0,CHH,9.0,331.0,14.1,0.504,0.0,0.493,9.7,19.7,14.6,7.1,1.0,2.7,8.1,13.4,,0.6,0.3,0.9,0.129,,-0.3,-0.2,-0.5,0.1,2002
25,Rick Brunson,PG,29.0,POR,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.018000000000000002,,-4.9,-2.7,-7.6,0.0,2002
26,Kobe Bryant,SG,23.0,LAL,19.0,833.0,20.5,0.511,0.135,0.336,3.8,10.6,7.3,20.2,1.7,1.5,9.8,29.8,,1.7,0.8,2.6,0.14800000000000002,,4.1,0.2,4.3,1.3,2002
27,Mark Bryant,PF,36.0,SAS,9.0,91.0,8.5,0.46399999999999997,0.0,0.3,10.1,5.1,7.6,1.9,0.6,1.6,4.2,12.6,,0.1,0.0,0.1,0.075,,-3.7,-1.0,-4.7,-0.1,2002
28,Greg Buckner,SG,25.0,DAL,7.0,105.0,12.4,0.504,0.04,0.16,13.4,13.1,13.2,5.4,1.4,0.7,10.1,12.3,,0.2,0.0,0.2,0.085,,0.3,-0.2,0.1,0.1,2002
29,Jud Buechler,SF,33.0,ORL,2.0,10.0,11.1,,,,0.0,10.9,5.6,15.2,5.4,0.0,,0.0,,0.0,0.0,0.0,0.11199999999999999,,1.8,6.5,8.3,0.0,2002
30,Elden Campbell,PF,33.0,CHH,9.0,254.0,18.1,0.488,0.009000000000000001,0.309,6.1,20.7,13.3,12.6,1.3,6.8,12.0,25.0,,0.2,0.4,0.5,0.10099999999999999,,-0.4,1.4,1.0,0.2,2002
31,Chris Childs,PG,34.0,TOR,5.0,163.0,12.7,0.505,0.315,0.185,1.5,12.4,7.1,41.2,1.4,0.0,25.5,22.6,,0.0,0.1,0.1,0.035,,-0.5,-1.3,-1.8,0.0,2002
32,Doug Christie,SG,31.0,SAC,16.0,644.0,12.8,0.551,0.485,0.49200000000000005,3.3,11.8,7.6,18.2,2.6,1.0,21.5,14.0,,0.6,0.7,1.3,0.099,,-0.6,3.2,2.6,0.8,2002
