,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Arron Afflalo,SG,26.0,DEN,7.0,229.0,10.9,0.47100000000000003,0.27,0.203,2.2,8.7,5.5,12.4,1.2,0.6,10.0,17.2,,0.2,0.0,0.2,0.042,,-1.0,-0.6,-1.6,0.0,2012
1,Blake Ahearn,PG,27.0,UTA,3.0,8.0,33.9,0.833,0.33299999999999996,0.0,0.0,0.0,0.0,57.8,0.0,0.0,0.0,16.2,,0.1,0.0,0.1,0.40700000000000003,,17.3,3.7,21.0,0.0,2012
2,Cole Aldrich,C,23.0,OKC,5.0,25.0,19.8,0.465,0.0,0.444,24.4,37.7,31.1,0.0,0.0,0.0,0.0,20.2,,0.1,0.0,0.1,0.177,,0.8,-5.8,-5.0,0.0,2012
3,Lavoy Allen,PF,22.0,PHI,12.0,236.0,17.1,0.5660000000000001,0.0,0.19699999999999998,9.5,19.1,14.1,2.4,2.3,3.5,7.0,14.4,,0.4,0.5,0.9,0.191,,0.0,2.6,2.6,0.3,2012
4,Ray Allen,SG,36.0,BOS,18.0,616.0,10.0,0.514,0.551,0.26899999999999996,1.6,12.3,7.1,5.0,1.5,0.3,8.3,16.2,,0.2,0.8,1.0,0.077,,-1.1,0.4,-0.7,0.2,2012
5,Tony Allen,SG,30.0,MEM,7.0,170.0,9.9,0.457,0.111,0.37799999999999995,5.6,10.4,7.9,5.2,2.9,3.6,16.0,17.0,,-0.1,0.3,0.2,0.055999999999999994,,-2.8,2.7,-0.1,0.1,2012
6,Lou Amundson,PF,29.0,IND,11.0,94.0,12.3,0.527,0.0,0.261,7.5,20.8,14.2,3.7,1.2,4.4,13.5,14.6,,0.1,0.2,0.2,0.11699999999999999,,-2.2,2.4,0.2,0.1,2012
7,James Anderson,SG,22.0,SAS,8.0,31.0,16.3,0.557,0.444,0.222,0.0,18.1,9.4,14.6,1.7,0.0,0.0,14.8,,0.1,0.0,0.1,0.168,,2.3,2.4,4.7,0.1,2012
8,Ryan Anderson,PF,23.0,ORL,5.0,172.0,7.1,0.51,0.682,0.159,5.9,9.5,7.7,4.3,1.0,0.9,16.0,16.0,,0.0,0.0,0.0,0.01,,-2.5,-1.5,-4.0,-0.1,2012
9,Carmelo Anthony,SF,27.0,NYK,5.0,204.0,21.5,0.489,0.145,0.331,7.4,17.4,12.2,14.1,1.6,0.5,9.0,36.2,,0.3,0.0,0.4,0.091,,4.8,-0.1,4.7,0.3,2012
10,Joel Anthony,C,29.0,MIA,17.0,329.0,9.9,0.675,0.0,0.862,8.3,11.9,10.1,0.9,0.8,4.0,16.7,7.0,,0.6,0.4,0.9,0.138,,-1.6,2.0,0.4,0.2,2012
11,Gilbert Arenas,PG,30.0,MEM,6.0,23.0,-8.1,0.25,0.5,0.0,0.0,5.5,2.7,7.5,0.0,0.0,11.1,18.1,,-0.1,0.0,-0.1,-0.165,,-13.7,-2.4,-16.0,-0.1,2012
12,Ömer Aşık,C,25.0,CHI,6.0,128.0,8.6,0.466,0.0,1.214,7.0,16.6,11.9,9.6,0.4,5.8,27.1,10.7,,-0.1,0.3,0.1,0.055,,-3.9,3.7,-0.2,0.1,2012
13,Jeff Ayres,C,24.0,IND,4.0,9.0,0.2,0.33299999999999996,0.0,0.0,0.0,25.6,12.9,0.0,0.0,0.0,0.0,15.4,,0.0,0.0,0.0,-0.017,,-9.3,-2.0,-11.4,0.0,2012
14,Kelenna Azubuike,SG,28.0,DAL,1.0,5.0,21.6,0.5,0.33299999999999996,0.0,22.6,0.0,12.0,0.0,10.6,0.0,25.0,36.8,,0.0,0.0,0.0,-0.038,,8.2,6.4,14.5,0.0,2012
15,Leandro Barbosa,SG,29.0,IND,11.0,223.0,5.3,0.402,0.27399999999999997,0.16399999999999998,2.6,9.8,6.2,10.9,1.2,0.4,14.2,18.9,,-0.3,0.2,-0.1,-0.026000000000000002,,-4.3,-0.6,-4.9,-0.2,2012
16,Matt Barnes,SF,31.0,LAL,11.0,185.0,4.2,0.321,0.525,0.068,5.1,15.9,10.4,13.4,2.9,1.9,19.8,18.5,,-0.5,0.1,-0.4,-0.106,,-6.6,0.5,-6.1,-0.2,2012
17,Brandon Bass,PF,26.0,BOS,20.0,608.0,14.5,0.544,0.0,0.366,5.3,14.9,10.3,4.4,1.3,1.3,6.9,17.6,,1.0,0.8,1.8,0.14400000000000002,,-0.1,0.9,0.8,0.4,2012
18,Shane Battier,SF,33.0,MIA,23.0,768.0,8.5,0.547,0.7859999999999999,0.114,2.4,9.1,5.8,5.4,1.6,1.5,9.8,10.2,,0.8,0.8,1.5,0.09699999999999999,,-0.7,1.7,1.0,0.6,2012
19,Rodrigue Beaubois,PG,23.0,DAL,2.0,12.0,-5.8,0.0,0.5,0.0,0.0,10.7,5.0,25.4,0.0,0.0,33.3,11.5,,-0.1,0.0,-0.1,-0.265,,-9.2,-2.7,-12.0,0.0,2012
21,Mike Bibby,PG,33.0,NYK,5.0,118.0,11.7,0.555,0.7390000000000001,0.13,3.0,19.4,10.8,19.6,0.5,0.0,14.1,11.4,,0.2,0.0,0.2,0.076,,1.7,1.5,3.2,0.2,2012
22,DeJuan Blair,PF,22.0,SAS,10.0,76.0,22.9,0.624,0.0,0.222,11.2,23.6,17.6,4.6,2.0,1.0,3.3,18.8,,0.3,0.1,0.4,0.244,,3.1,2.2,5.2,0.1,2012
23,Steve Blake,PG,31.0,LAL,12.0,306.0,10.3,0.5760000000000001,0.6940000000000001,0.113,2.7,9.3,5.9,13.6,1.4,0.5,18.7,11.8,,0.3,0.0,0.3,0.042,,-1.4,0.4,-1.0,0.1,2012
24,Eric Bledsoe,PG,22.0,LAC,11.0,189.0,22.2,0.621,0.111,0.254,7.8,9.1,8.5,23.6,3.7,1.7,17.6,21.7,,0.5,0.2,0.7,0.168,,3.1,3.1,6.2,0.4,2012
25,Matt Bonner,PF,31.0,SAS,13.0,165.0,5.6,0.45299999999999996,0.7190000000000001,0.156,1.5,15.6,8.8,7.5,0.6,1.8,8.1,10.5,,0.0,0.1,0.2,0.049,,-2.8,1.2,-1.6,0.0,2012
26,Carlos Boozer,PF,30.0,CHI,6.0,200.0,9.8,0.435,0.0,0.078,5.6,26.0,16.1,17.4,1.4,0.7,19.8,27.0,,-0.5,0.4,-0.1,-0.032,,-2.9,0.7,-2.2,0.0,2012
27,Chris Bosh,PF,27.0,MIA,14.0,439.0,19.7,0.574,0.08800000000000001,0.35100000000000003,10.2,19.7,15.1,3.3,0.7,2.6,10.5,20.8,,1.1,0.6,1.7,0.183,,2.9,-0.4,2.5,0.5,2012
28,Avery Bradley,PG,21.0,BOS,10.0,248.0,6.9,0.441,0.324,0.265,1.5,7.9,4.8,5.4,1.8,2.0,11.6,16.9,,-0.3,0.3,0.0,0.006999999999999999,,-3.9,0.5,-3.4,-0.1,2012
29,Elton Brand,C,32.0,PHI,13.0,356.0,14.1,0.495,0.0,0.32299999999999995,6.6,13.7,9.9,3.6,1.7,4.3,5.8,16.1,,0.3,0.7,1.0,0.135,,-0.9,1.7,0.8,0.3,2012
30,Corey Brewer,SF,25.0,DEN,7.0,116.0,18.7,0.504,0.37,0.14800000000000002,5.3,6.8,6.1,8.6,3.2,1.2,3.4,22.5,,0.3,0.1,0.4,0.146,,2.1,1.7,3.8,0.2,2012
31,Ronnie Brewer,SG,26.0,CHI,5.0,83.0,4.2,0.231,0.0,0.188,5.4,19.2,12.5,16.4,2.6,0.9,25.7,13.1,,-0.3,0.2,-0.1,-0.055999999999999994,,-5.7,2.2,-3.5,0.0,2012
32,Kobe Bryant,SG,33.0,LAL,12.0,476.0,24.4,0.525,0.19899999999999998,0.316,3.5,9.6,6.5,24.0,1.8,0.3,9.0,35.8,,1.4,0.0,1.4,0.14300000000000002,,5.7,-0.3,5.4,0.9,2012
33,Alec Burks,SG,20.0,UTA,4.0,63.0,9.7,0.381,0.071,0.5,7.6,11.4,9.3,8.3,1.7,0.0,8.1,25.6,,-0.1,0.0,-0.1,-0.057,,-1.5,-1.6,-3.0,0.0,2012
34,Caron Butler,SF,31.0,LAC,10.0,268.0,6.2,0.434,0.337,0.174,1.8,11.9,6.9,6.3,1.2,0.6,13.9,20.7,,-0.4,0.1,-0.4,-0.067,,-3.6,-2.1,-5.7,-0.3,2012
35,Jimmy Butler,SG,22.0,CHI,3.0,4.0,-4.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.033,,-10.9,0.1,-10.8,0.0,2012
36,Andrew Bynum,C,24.0,LAL,12.0,451.0,22.9,0.545,0.0,0.451,10.7,21.0,15.8,7.0,0.6,5.8,8.0,20.0,,1.3,0.3,1.6,0.16699999999999998,,3.4,0.5,4.0,0.7,2012
37,Brian Cardinal,SF,34.0,DAL,2.0,9.0,16.8,0.75,0.5,0.0,0.0,43.0,20.1,0.0,0.0,0.0,0.0,10.2,,0.0,0.0,0.0,0.14800000000000002,,4.5,3.6,8.1,0.0,2012
38,DeMarre Carroll,SF,25.0,UTA,4.0,73.0,11.0,0.5,0.263,0.0,9.2,13.1,10.9,7.4,1.4,1.1,13.6,13.1,,0.0,0.0,0.0,0.025,,-1.5,0.9,-0.7,0.0,2012
39,Vince Carter,SG,35.0,DAL,4.0,107.0,6.2,0.371,0.244,0.195,5.3,20.5,12.4,1.7,2.5,1.6,11.9,21.7,,-0.3,0.1,-0.2,-0.095,,-4.9,-0.4,-5.3,-0.1,2012
40,Mario Chalmers,PG,25.0,MIA,23.0,819.0,13.2,0.555,0.442,0.28800000000000003,1.8,10.4,6.2,18.0,1.9,0.6,15.2,16.1,,1.2,0.9,2.1,0.122,,0.1,1.2,1.3,0.7,2012
42,Tyson Chandler,C,29.0,NYK,5.0,167.0,10.0,0.491,0.0,0.6,12.6,20.5,16.4,4.2,2.3,4.0,32.2,13.2,,-0.2,0.1,0.0,-0.01,,-2.4,1.2,-1.2,0.0,2012
43,Earl Clark,PF,24.0,ORL,5.0,88.0,13.9,0.474,0.0,0.389,10.3,33.3,21.6,2.1,1.3,4.4,15.9,13.9,,0.0,0.2,0.1,0.078,,-1.7,1.8,0.2,0.0,2012
44,Norris Cole,PG,23.0,MIA,19.0,170.0,5.1,0.415,0.324,0.243,0.7,6.3,3.6,10.8,2.2,0.0,10.9,12.9,,-0.1,0.2,0.1,0.032,,-5.6,1.2,-4.3,-0.1,2012
45,Jason Collins,C,33.0,ATL,5.0,85.0,-2.2,0.545,0.0,0.0,5.2,11.6,8.2,0.0,0.6,0.0,47.6,11.9,,-0.2,0.1,-0.1,-0.067,,-9.8,0.6,-9.2,-0.1,2012
46,Darren Collison,PG,24.0,IND,11.0,205.0,23.2,0.599,0.157,0.32899999999999996,1.7,6.2,4.0,30.9,3.7,0.0,12.1,20.6,,0.7,0.3,1.0,0.242,,4.7,3.6,8.3,0.5,2012
47,Nick Collison,PF,31.0,OKC,20.0,332.0,12.5,0.638,0.0,0.13699999999999998,11.0,13.1,12.1,8.5,1.9,1.2,18.2,9.3,,0.7,0.1,0.8,0.11900000000000001,,-0.4,0.9,0.5,0.2,2012
48,Mike Conley,PG,24.0,MEM,7.0,277.0,15.7,0.55,0.289,0.42100000000000004,1.7,8.7,5.1,32.6,1.2,0.0,15.1,17.7,,0.6,0.2,0.8,0.146,,2.4,0.3,2.7,0.3,2012
49,Daequan Cook,SG,24.0,OKC,16.0,109.0,9.9,0.475,0.649,0.054000000000000006,0.0,9.7,4.9,5.7,1.5,0.0,0.0,16.3,,0.1,0.0,0.1,0.036000000000000004,,-0.4,-1.4,-1.8,0.0,2012
50,Dante Cunningham,PF,24.0,MEM,7.0,49.0,9.1,0.364,0.0,0.0,14.5,12.9,13.7,0.0,1.1,3.5,8.3,11.3,,0.0,0.1,0.1,0.052000000000000005,,-0.7,-0.3,-1.0,0.0,2012
51,Erick Dampier,C,36.0,ATL,4.0,55.0,11.8,0.5589999999999999,0.0,0.231,14.1,15.7,14.9,0.0,0.0,1.4,17.3,15.1,,0.0,0.1,0.1,0.113,,-1.5,-0.8,-2.4,0.0,2012
52,Marquis Daniels,SG,31.0,BOS,15.0,92.0,12.4,0.6409999999999999,0.105,0.526,1.3,11.2,6.5,5.7,1.2,0.9,7.9,13.5,,0.2,0.1,0.3,0.163,,-2.3,3.1,0.8,0.1,2012
53,Baron Davis,PG,32.0,NYK,4.0,97.0,6.0,0.615,0.609,0.217,0.0,3.9,1.9,25.6,0.0,0.0,34.0,18.6,,0.0,-0.1,-0.1,-0.051,,-2.3,-1.7,-4.0,-0.1,2012
54,Glen Davis,PF,26.0,ORL,5.0,190.0,18.8,0.48100000000000004,0.0,0.247,13.7,14.2,13.9,4.9,0.9,2.4,8.4,27.7,,0.2,0.1,0.3,0.068,,1.3,-1.1,0.2,0.1,2012
55,Luol Deng,SF,26.0,CHI,6.0,228.0,14.3,0.512,0.278,0.08900000000000001,3.9,19.6,12.0,7.2,1.2,2.9,10.9,18.8,,0.1,0.4,0.5,0.105,,1.3,2.1,3.3,0.3,2012
56,Boris Diaw,PF,29.0,SAS,14.0,346.0,14.5,0.5920000000000001,0.257,0.114,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,,0.8,0.3,1.1,0.151,,1.7,1.7,3.4,0.5,2012
57,Keyon Dooling,SG,31.0,BOS,20.0,212.0,9.9,0.5579999999999999,0.583,0.063,1.2,7.0,4.2,11.1,1.5,1.5,5.7,12.1,,0.3,0.3,0.5,0.11900000000000001,,-1.2,2.7,1.5,0.2,2012
58,Toney Douglas,PG,25.0,NYK,1.0,8.0,17.5,1.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,5.9,,0.0,0.0,0.0,0.18,,5.3,-0.2,5.1,0.0,2012
59,Chris Duhon,PG,29.0,ORL,5.0,61.0,3.5,0.255,0.6,0.4,0.0,13.5,6.6,23.9,4.5,1.3,54.3,10.3,,-0.2,0.1,-0.1,-0.095,,-7.2,3.7,-3.5,0.0,2012
60,Tim Duncan,C,35.0,SAS,14.0,463.0,22.9,0.529,0.005,0.284,8.4,24.0,16.5,14.7,1.1,4.5,8.4,25.2,,1.1,0.7,1.8,0.184,,2.8,2.2,5.0,0.8,2012
61,Kevin Durant,SF,23.0,OKC,20.0,837.0,27.5,0.632,0.287,0.402,1.9,19.0,10.6,16.4,1.8,2.4,12.3,28.8,,3.5,0.6,4.0,0.231,,7.3,0.8,8.1,2.2,2012
63,Devin Ebanks,SG,22.0,LAL,9.0,126.0,12.2,0.435,0.077,0.205,5.8,11.3,8.5,7.9,1.3,3.9,4.5,16.0,,0.1,0.0,0.1,0.040999999999999995,,-2.0,1.7,-0.4,0.1,2012
64,Jeremy Evans,SF,24.0,UTA,2.0,7.0,24.8,0.532,0.0,2.0,0.0,51.1,22.8,20.9,7.5,0.0,0.0,11.6,,0.0,0.0,0.0,0.272,,3.3,8.7,11.9,0.0,2012
65,Reggie Evans,PF,31.0,LAC,11.0,198.0,11.5,0.506,0.0,2.667,12.5,37.1,24.8,0.8,2.5,2.4,21.6,10.1,,0.1,0.3,0.4,0.09699999999999999,,-2.1,1.0,-1.0,0.0,2012
66,Christian Eyenga,SF,22.0,LAL,3.0,9.0,22.5,0.581,0.0,0.33299999999999996,11.7,12.1,11.9,21.8,6.0,7.9,22.5,22.3,,0.0,0.0,0.0,0.11900000000000001,,-2.7,7.2,4.5,0.0,2012
67,Kenneth Faried,PF,22.0,DEN,7.0,192.0,18.0,0.5589999999999999,0.0,0.2,13.4,23.2,18.4,3.3,1.4,3.0,17.7,18.1,,0.2,0.2,0.5,0.121,,-0.2,-0.5,-0.7,0.1,2012
68,Derrick Favors,PF,20.0,UTA,4.0,116.0,18.5,0.48200000000000004,0.0,0.8059999999999999,11.6,24.7,17.4,3.1,2.3,4.2,9.3,20.1,,0.1,0.1,0.2,0.086,,1.3,0.9,2.2,0.1,2012
69,Landry Fields,SG,23.0,NYK,5.0,115.0,11.0,0.528,0.161,0.226,4.1,12.1,7.9,12.0,1.4,0.0,20.9,17.7,,0.0,0.0,0.0,-0.005,,0.0,0.8,0.8,0.1,2012
70,Derek Fisher,PG,37.0,OKC,20.0,446.0,10.4,0.512,0.40700000000000003,0.076,0.5,7.9,4.3,8.4,2.0,0.4,4.7,13.5,,0.5,0.1,0.6,0.06,,-1.4,1.0,-0.4,0.2,2012
