,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
28,Maurice Cheeks,PG,33.0,NYK,10.0,10.0,388.0,4.6,9.6,0.48100000000000004,0.0,0.4,0.0,4.6,9.3,0.5,2.6,2.9,0.903,1.1,2.5,3.6,7.9,1.6,0.2,1.8,1.9,11.9,1990
29,Derrick Chievous,SF,22.0,CLE,3.0,0.0,28.0,7.7,12.9,0.6,0.0,0.0,,7.7,12.9,0.6,9.0,11.6,0.778,2.6,1.3,3.9,2.6,1.3,0.0,3.9,2.6,24.4,1990
30,Michael Cooper,SG,33.0,LAL,9.0,0.0,173.0,2.1,7.3,0.28600000000000003,0.6,2.5,0.25,1.5,4.8,0.304,0.0,0.0,,2.3,2.7,5.0,5.2,1.5,0.8,1.5,4.4,4.8,1990
31,Wayne Cooper,C,33.0,POR,18.0,0.0,248.0,2.8,6.8,0.40399999999999997,0.0,0.0,,2.8,6.8,0.40399999999999997,1.5,2.8,0.526,3.6,6.7,10.3,0.7,0.7,4.2,0.7,5.8,7.0,1990
32,Lanard Copeland,SG,24.0,PHI,4.0,0.0,9.0,8.0,24.0,0.33299999999999996,0.0,0.0,,8.0,24.0,0.33299999999999996,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,16.0,1990
33,Terry Cummings,PF,28.0,SAS,10.0,10.0,375.0,9.9,18.7,0.528,0.1,0.5,0.2,9.8,18.2,0.537,4.0,5.0,0.8079999999999999,3.0,6.0,9.0,2.1,0.7,0.4,1.8,3.7,23.9,1990
34,Brad Daugherty,C,24.0,CLE,5.0,5.0,186.0,7.9,13.5,0.586,0.0,0.0,,7.9,13.5,0.586,6.2,8.9,0.696,0.8,8.5,9.3,3.9,0.4,0.8,2.5,2.3,22.1,1990
35,Charles Davis,SF,31.0,CHI,6.0,0.0,20.0,3.6,12.6,0.28600000000000003,0.0,1.8,0.0,3.6,10.8,0.33299999999999996,0.0,0.0,,5.4,0.0,5.4,1.8,0.0,0.0,1.8,9.0,7.2,1990
36,Walter Davis,SG,35.0,DEN,3.0,0.0,70.0,9.3,23.1,0.4,0.0,0.5,0.0,9.3,22.6,0.409,3.1,3.1,1.0,2.1,2.6,4.6,3.1,0.5,0.0,2.6,2.1,21.6,1990
37,Johnny Dawkins,PG,26.0,PHI,10.0,10.0,386.0,4.9,10.7,0.461,0.0,0.7,0.0,4.9,10.1,0.491,3.4,4.0,0.8370000000000001,0.5,1.6,2.1,8.7,1.6,0.2,2.7,2.1,13.2,1990
38,Vlade Divac,C,21.0,LAL,9.0,1.0,175.0,6.6,9.1,0.727,0.2,0.4,0.5,6.4,8.6,0.738,3.5,3.9,0.895,3.3,6.6,9.9,2.1,1.6,3.1,2.7,5.6,16.9,1990
39,James Donaldson,C,32.0,DAL,3.0,3.0,74.0,4.4,6.3,0.6920000000000001,0.0,0.0,,4.4,6.3,0.6920000000000001,1.9,2.4,0.8,2.9,4.9,7.8,1.0,1.0,0.0,1.9,3.9,10.7,1990
40,Larry Drew,PG,31.0,LAL,7.0,0.0,51.0,2.1,5.6,0.375,0.7,2.8,0.25,1.4,2.8,0.5,3.5,4.2,0.833,0.0,1.4,1.4,2.8,2.1,0.0,2.8,6.4,8.5,1990
42,Clyde Drexler,SG,27.0,POR,21.0,21.0,853.0,7.3,16.5,0.441,0.4,1.7,0.22,6.9,14.7,0.467,4.1,5.2,0.774,2.7,3.7,6.4,6.3,2.2,0.8,2.8,3.0,18.9,1990
43,Kevin Duckworth,C,25.0,POR,15.0,15.0,453.0,6.5,14.9,0.439,0.0,0.0,,6.5,14.9,0.439,2.6,3.7,0.7170000000000001,2.2,4.7,6.9,1.3,0.4,0.7,2.6,4.8,15.7,1990
44,Joe Dumars,SG,26.0,DET,20.0,20.0,754.0,6.2,13.6,0.45799999999999996,0.2,0.9,0.263,6.0,12.7,0.47200000000000003,4.7,5.4,0.8759999999999999,0.9,1.2,2.1,4.5,1.1,0.0,2.6,1.8,17.4,1990
45,T.R. Dunn,SF,34.0,DEN,3.0,0.0,31.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2,7.0,8.1,2.3,4.6,1.2,1.2,3.5,0.0,1990
46,Mark Eaton,C,33.0,UTA,5.0,5.0,128.0,2.5,4.8,0.529,0.0,0.0,,2.5,4.8,0.529,0.3,1.4,0.2,2.3,6.2,8.4,0.0,0.8,3.9,1.1,4.8,5.3,1990
47,Blue Edwards,SF,24.0,UTA,5.0,0.0,94.0,5.4,10.0,0.5379999999999999,0.4,1.1,0.33299999999999996,5.0,8.8,0.565,2.7,3.1,0.875,3.1,3.8,6.9,3.1,2.7,0.8,4.6,6.1,13.8,1990
48,James Edwards,C,34.0,DET,20.0,20.0,536.0,7.7,15.5,0.494,0.0,0.1,0.0,7.7,15.4,0.496,3.9,6.4,0.604,1.6,3.2,4.8,0.9,0.3,0.7,2.1,5.0,19.2,1990
49,Craig Ehlo,SG,28.0,CLE,5.0,5.0,196.0,4.8,11.4,0.419,0.9,2.8,0.33299999999999996,3.9,8.6,0.447,2.2,3.5,0.632,1.3,4.6,5.9,5.9,1.1,0.0,2.2,3.3,12.7,1990
50,Sean Elliott,SF,21.0,SAS,10.0,10.0,291.0,6.6,11.9,0.552,0.0,0.1,0.0,6.6,11.8,0.5579999999999999,2.6,3.6,0.7240000000000001,1.4,3.7,5.1,2.2,1.1,0.7,1.9,4.6,15.7,1990
51,Alex English,SF,36.0,DEN,3.0,3.0,76.0,11.8,20.8,0.568,0.0,0.0,,11.8,20.8,0.568,4.3,5.2,0.818,1.4,2.8,4.3,4.3,0.9,0.5,0.9,2.8,27.9,1990
52,Patrick Ewing,C,27.0,NYK,10.0,10.0,395.0,10.4,20.0,0.521,0.1,0.2,0.5,10.3,19.8,0.521,5.9,7.2,0.823,1.9,7.7,9.6,2.8,1.2,1.8,2.5,3.7,26.8,1990
53,Vern Fleming,PG,27.0,IND,3.0,3.0,113.0,5.1,10.8,0.47100000000000003,0.0,0.6,0.0,5.1,10.2,0.5,2.5,2.9,0.889,1.3,2.9,4.1,5.7,0.6,0.3,2.5,1.9,12.7,1990
54,Sleepy Floyd,PG,29.0,HOU,4.0,4.0,172.0,6.3,13.4,0.469,0.6,2.5,0.25,5.7,10.9,0.519,2.3,3.6,0.647,1.5,1.7,3.1,8.6,1.0,0.2,3.1,1.0,15.5,1990
55,Kevin Gamble,SF,24.0,BOS,3.0,0.0,8.0,13.5,22.5,0.6,0.0,0.0,,13.5,22.5,0.6,0.0,0.0,,4.5,0.0,4.5,9.0,0.0,0.0,4.5,4.5,27.0,1990
56,Mike Gminski,C,30.0,PHI,10.0,10.0,342.0,6.0,12.3,0.48700000000000004,0.0,0.5,0.0,6.0,11.8,0.509,1.5,1.6,0.9329999999999999,0.8,4.8,5.7,1.2,0.8,2.4,1.8,2.8,13.5,1990
57,Greg Grant,PG,23.0,PHO,7.0,0.0,47.0,6.9,15.3,0.45,0.8,2.3,0.33299999999999996,6.1,13.0,0.47100000000000003,0.0,0.0,,1.5,3.1,4.6,7.7,1.5,0.0,3.8,1.5,14.6,1990
58,Horace Grant,PF,24.0,CHI,16.0,16.0,616.0,4.7,9.3,0.509,0.0,0.1,0.0,4.7,9.2,0.516,1.9,3.1,0.623,4.3,5.0,9.3,2.3,1.1,1.1,1.5,3.0,11.4,1990
59,Stuart Gray,C,26.0,NYK,4.0,0.0,12.0,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,0.0,0.0,,9.0,15.0,24.0,0.0,3.0,0.0,9.0,9.0,12.0,1990
60,Jeff Grayer,SF,24.0,MIL,4.0,0.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,1990
61,A.C. Green,PF,26.0,LAL,9.0,9.0,252.0,5.9,11.3,0.519,0.0,0.0,,5.9,11.3,0.519,3.4,4.6,0.75,4.9,6.7,11.6,1.3,0.7,0.6,2.0,3.1,15.1,1990
63,Rickey Green,PG,35.0,IND,3.0,0.0,31.0,1.2,8.1,0.14300000000000002,0.0,0.0,,1.2,8.1,0.14300000000000002,0.0,0.0,,0.0,1.2,1.2,3.5,1.2,0.0,2.3,5.8,2.3,1990
64,Dave Greenwood,PF,32.0,DET,5.0,0.0,47.0,1.5,3.1,0.5,0.0,0.0,,1.5,3.1,0.5,0.8,3.1,0.25,1.5,5.4,6.9,0.0,1.5,0.0,1.5,8.4,3.8,1990
65,Darrell Griffith,SG,31.0,UTA,5.0,0.0,97.0,7.1,15.6,0.452,1.9,3.3,0.556,5.2,12.2,0.424,1.5,1.9,0.8,2.2,5.6,7.8,1.1,2.2,0.4,1.1,1.1,17.4,1990
66,Bob Hansen,SG,29.0,UTA,5.0,5.0,145.0,5.2,10.7,0.488,1.7,3.5,0.5,3.5,7.2,0.483,0.2,1.0,0.25,1.7,1.7,3.5,1.2,0.7,0.0,1.0,3.5,12.4,1990
67,Bill Hanzlik,PF,32.0,DEN,3.0,0.0,79.0,2.3,7.7,0.294,0.5,1.4,0.33299999999999996,1.8,6.4,0.28600000000000003,4.6,4.6,1.0,2.3,2.3,4.6,5.0,2.3,0.9,0.9,5.9,9.6,1990
68,Derek Harper,PG,28.0,DAL,3.0,3.0,119.0,6.4,14.5,0.43799999999999994,1.5,4.8,0.313,4.8,9.7,0.5,3.3,4.8,0.688,0.6,1.8,2.4,7.0,1.2,0.0,3.6,3.9,17.5,1990
69,Scott Hastings,PF,29.0,DET,5.0,0.0,16.0,2.3,9.0,0.25,0.0,6.8,0.0,2.3,2.3,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,0.0,9.0,4.5,1990
70,Hersey Hawkins,SG,23.0,PHI,10.0,10.0,415.0,7.0,14.1,0.49700000000000005,1.2,3.1,0.389,5.8,11.0,0.528,5.1,5.5,0.937,0.7,2.0,2.7,3.1,1.0,0.6,2.7,2.2,20.4,1990
71,Gerald Henderson,PG,34.0,DET,8.0,0.0,19.0,1.9,9.5,0.2,0.0,5.7,0.0,1.9,3.8,0.5,0.0,0.0,,3.8,1.9,5.7,7.6,3.8,0.0,1.9,5.7,3.8,1990
72,Craig Hodges,SG,29.0,CHI,16.0,1.0,254.0,4.0,10.5,0.37799999999999995,1.7,5.8,0.293,2.3,4.7,0.485,0.4,0.6,0.75,0.9,1.7,2.6,2.4,0.6,0.0,2.0,4.4,10.1,1990
73,Tito Horford,C,24.0,MIL,2.0,0.0,2.0,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1990
74,Jeff Hornacek,SG,26.0,PHO,16.0,16.0,583.0,6.9,13.5,0.511,0.4,1.5,0.25,6.5,12.0,0.544,4.2,4.5,0.932,0.8,3.0,3.8,4.5,1.5,0.0,2.1,2.7,18.4,1990
75,Jay Humphries,PG,27.0,MIL,3.0,2.0,79.0,3.6,6.8,0.5329999999999999,0.5,1.4,0.33299999999999996,3.2,5.5,0.583,4.6,5.9,0.769,0.5,1.8,2.3,8.7,1.4,0.0,3.6,2.7,12.3,1990
76,Byron Irvin,SG,23.0,POR,4.0,0.0,47.0,3.8,16.9,0.22699999999999998,0.0,0.0,,3.8,16.9,0.22699999999999998,3.8,4.6,0.833,3.1,3.1,6.1,3.8,1.5,0.0,2.3,5.4,11.5,1990
77,Mark Jackson,PG,24.0,NYK,9.0,0.0,81.0,5.8,13.8,0.419,0.0,0.9,0.0,5.8,12.9,0.44799999999999995,3.6,4.9,0.727,0.4,1.8,2.2,9.3,0.9,0.0,3.1,2.2,15.1,1990
78,Buck Johnson,SF,26.0,HOU,4.0,4.0,148.0,4.9,11.7,0.41700000000000004,0.0,0.2,0.0,4.9,11.4,0.426,2.7,3.2,0.846,1.9,1.9,3.9,2.2,1.5,0.5,1.0,3.9,12.4,1990
79,Dennis Johnson,PG,35.0,BOS,5.0,5.0,162.0,6.7,13.8,0.484,0.4,1.3,0.33299999999999996,6.2,12.4,0.5,1.6,1.6,1.0,0.4,2.7,3.1,6.2,0.4,0.4,2.2,3.8,15.3,1990
80,Eddie Johnson,SF,30.0,PHO,16.0,0.0,337.0,7.7,17.1,0.45,1.6,4.1,0.395,6.1,13.0,0.467,4.0,5.0,0.787,1.6,4.5,6.1,1.8,1.1,0.4,2.1,4.3,20.9,1990
81,Eric Johnson,PG,23.0,UTA,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990
82,Kevin Johnson,PG,23.0,PHO,16.0,16.0,582.0,7.6,15.9,0.479,0.1,0.7,0.182,7.5,15.2,0.49200000000000005,5.7,6.9,0.821,0.6,2.7,3.3,10.5,1.5,0.0,3.8,1.7,21.0,1990
84,Magic Johnson,PG,30.0,LAL,9.0,9.0,376.0,7.3,14.8,0.49,0.5,2.4,0.2,6.8,12.4,0.546,6.7,7.6,0.8859999999999999,1.1,4.3,5.5,11.0,1.1,0.1,3.4,2.7,21.7,1990
85,Vinnie Johnson,SG,33.0,DET,20.0,0.0,463.0,6.6,14.3,0.462,0.2,0.5,0.28600000000000003,6.5,13.8,0.469,2.6,3.3,0.7909999999999999,2.2,2.2,4.4,4.2,0.6,0.3,2.4,3.0,16.0,1990
86,Nate Johnston,PF,23.0,POR,3.0,0.0,19.0,11.4,20.8,0.545,0.0,0.0,,11.4,20.8,0.545,1.9,1.9,1.0,3.8,7.6,11.4,1.9,1.9,1.9,0.0,9.5,24.6,1990
87,Anthony Jones,SG,27.0,DAL,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990
88,Caldwell Jones,PF,39.0,SAS,9.0,0.0,66.0,2.2,4.9,0.444,0.0,0.0,,2.2,4.9,0.444,0.0,0.5,0.0,3.3,3.8,7.1,1.1,0.0,1.6,1.6,5.5,4.4,1990
89,Michael Jordan,SG,26.0,CHI,16.0,16.0,674.0,11.7,22.8,0.514,0.9,2.7,0.32,10.8,20.1,0.54,7.1,8.5,0.836,1.3,4.9,6.1,5.8,2.4,0.7,3.0,2.9,31.4,1990
90,Tim Kempton,PF,26.0,DEN,3.0,1.0,32.0,7.9,10.1,0.778,0.0,0.0,,7.9,10.1,0.778,4.5,4.5,1.0,1.1,4.5,5.6,4.5,0.0,0.0,2.3,9.0,20.3,1990
91,Steve Kerr,PG,24.0,CLE,5.0,0.0,73.0,2.0,6.9,0.28600000000000003,0.0,1.5,0.0,2.0,5.4,0.364,0.0,0.0,,0.5,2.5,3.0,4.9,2.0,0.0,1.0,3.0,3.9,1990
92,Jerome Kersey,SF,27.0,POR,21.0,21.0,831.0,7.2,15.6,0.46,0.0,0.1,0.0,7.2,15.5,0.46399999999999997,4.5,6.2,0.715,2.9,4.7,7.5,1.9,1.5,0.9,1.9,3.8,18.8,1990
93,Stacey King,PF,23.0,CHI,16.0,2.0,281.0,4.7,11.7,0.40700000000000003,0.0,0.1,0.0,4.7,11.5,0.41100000000000003,4.6,6.0,0.7659999999999999,2.2,4.4,6.5,1.2,0.8,1.0,2.2,4.1,14.1,1990
94,Joe Kleine,C,28.0,BOS,5.0,0.0,79.0,5.9,7.7,0.765,0.0,0.5,0.0,5.9,7.3,0.813,2.3,2.7,0.833,1.4,5.0,6.4,0.9,0.9,1.4,1.8,5.5,14.1,1990
95,Frank Kornet,PF,23.0,MIL,2.0,0.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,1990
96,Bill Laimbeer,C,32.0,DET,20.0,20.0,667.0,4.9,10.7,0.457,0.8,2.3,0.349,4.1,8.4,0.48700000000000004,1.3,1.6,0.862,2.2,9.2,11.4,1.5,1.2,1.0,0.9,4.2,12.0,1990
97,Jerome Lane,PF,23.0,DEN,2.0,2.0,14.0,0.0,7.7,0.0,0.0,0.0,,0.0,7.7,0.0,2.6,5.1,0.5,0.0,2.6,2.6,5.1,0.0,0.0,5.1,10.3,2.6,1990
98,Andrew Lang,C,23.0,PHO,12.0,0.0,93.0,2.3,3.5,0.667,0.0,0.0,,2.3,3.5,0.667,1.5,2.7,0.5710000000000001,1.5,6.2,7.7,0.8,1.2,3.9,1.9,6.6,6.2,1990
99,Eric Leckner,C,23.0,UTA,3.0,0.0,28.0,7.7,12.9,0.6,1.3,1.3,1.0,6.4,11.6,0.556,6.4,11.6,0.556,2.6,7.7,10.3,2.6,0.0,0.0,1.3,10.3,23.1,1990
100,Fat Lever,SG,29.0,DEN,3.0,3.0,113.0,6.1,16.2,0.373,0.3,2.2,0.14300000000000002,5.7,14.0,0.409,4.1,4.5,0.929,3.5,6.7,10.2,6.7,2.5,0.3,1.6,2.2,16.6,1990
101,Reggie Lewis,SG,24.0,BOS,5.0,5.0,200.0,6.7,11.2,0.597,0.0,0.2,0.0,6.7,11.0,0.607,4.9,6.3,0.7709999999999999,1.6,2.9,4.5,4.0,1.3,0.4,2.2,2.5,18.2,1990
102,Todd Lichti,SG,23.0,DEN,3.0,0.0,70.0,7.7,14.9,0.517,0.0,0.5,0.0,7.7,14.4,0.536,7.2,9.8,0.737,2.6,6.7,9.3,4.6,0.5,0.0,4.1,3.1,22.6,1990
103,Brad Lohaus,PF,25.0,MIL,4.0,4.0,147.0,3.9,9.8,0.4,1.5,3.9,0.375,2.4,5.9,0.41700000000000004,0.0,0.0,,1.0,5.6,6.6,1.2,2.0,2.2,2.2,4.2,9.3,1990
105,Rick Mahorn,PF,31.0,PHI,10.0,10.0,342.0,3.9,9.1,0.43,0.0,0.1,0.0,3.9,8.9,0.435,2.1,2.7,0.769,1.9,5.5,7.4,1.1,0.7,0.8,1.4,4.3,9.9,1990
106,Dan Majerle,SG,24.0,PHO,16.0,0.0,479.0,5.5,11.3,0.48700000000000004,0.3,0.9,0.33299999999999996,5.2,10.4,0.5,3.8,4.9,0.785,2.3,3.8,6.1,2.6,1.5,0.2,1.4,2.6,15.1,1990
107,Karl Malone,PF,26.0,UTA,5.0,5.0,203.0,8.2,18.6,0.43799999999999994,0.0,0.2,0.0,8.2,18.4,0.442,6.0,8.0,0.7559999999999999,2.8,6.2,9.0,2.0,2.0,0.9,2.1,3.9,22.3,1990
108,Vernon Maxwell,SG,24.0,HOU,4.0,4.0,159.0,6.8,18.3,0.37,1.8,5.9,0.308,5.0,12.5,0.4,2.5,4.8,0.524,1.1,1.6,2.7,3.8,1.1,0.0,1.4,2.7,17.9,1990
109,Mel McCants,SF,22.0,LAL,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,1990
110,George McCloud,SF,22.0,IND,1.0,0.0,4.0,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.0,0.0,,9.0,0.0,9.0,0.0,0.0,0.0,9.0,18.0,18.0,1990
111,Tim McCormick,C,27.0,HOU,3.0,0.0,21.0,1.7,5.1,0.33299999999999996,0.0,0.0,,1.7,5.1,0.33299999999999996,1.7,3.4,0.5,1.7,12.0,13.7,0.0,0.0,0.0,0.0,8.6,5.1,1990
112,Mike McGee,SF,30.0,PHO,10.0,0.0,44.0,5.7,16.4,0.35,2.5,5.7,0.429,3.3,10.6,0.308,0.8,3.3,0.25,0.8,2.5,3.3,1.6,0.8,0.8,1.6,4.9,14.7,1990
113,Kevin McHale,PF,32.0,BOS,5.0,5.0,192.0,7.9,12.9,0.609,0.2,0.6,0.33299999999999996,7.7,12.4,0.621,4.7,5.4,0.862,1.5,5.8,7.3,2.4,0.4,1.9,2.6,3.2,20.6,1990
114,Mark McNamara,C,30.0,LAL,2.0,0.0,5.0,7.2,28.8,0.25,0.0,0.0,,7.2,28.8,0.25,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,14.4,1990
115,Reggie Miller,SG,24.0,IND,3.0,3.0,125.0,5.8,10.1,0.5710000000000001,0.9,2.0,0.429,4.9,8.1,0.607,5.5,6.0,0.905,0.3,3.2,3.5,1.7,0.9,0.0,0.9,1.7,17.9,1990
116,Mike Mitchell,F,34.0,SAS,4.0,0.0,15.0,7.2,19.2,0.375,0.0,0.0,,7.2,19.2,0.375,0.0,0.0,,2.4,4.8,7.2,4.8,0.0,0.0,4.8,4.8,14.4,1990
117,Paul Mokeski,C,33.0,CLE,3.0,0.0,10.0,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,7.2,7.2,1.0,0.0,7.2,7.2,0.0,3.6,3.6,0.0,7.2,14.4,1990
