,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
35,Austin Croshere,PF,30.0,IND,6.0,2.0,175.0,2.5,7.8,0.316,1.9,4.7,0.391,0.6,3.1,0.2,3.3,3.7,0.889,1.0,3.5,4.5,1.4,1.0,0.0,1.2,2.3,10.1,2006
36,Erick Dampier,C,30.0,DAL,19.0,2.0,454.0,2.7,5.0,0.54,0.0,0.1,0.0,2.7,4.9,0.5479999999999999,2.1,3.5,0.614,4.4,5.7,10.1,0.5,0.9,1.9,1.0,5.9,7.5,2006
37,Antonio Daniels,SG,30.0,WAS,6.0,0.0,216.0,4.7,8.7,0.5379999999999999,0.5,1.8,0.273,4.2,6.8,0.61,3.3,3.7,0.909,0.3,2.5,2.8,3.3,0.5,0.2,1.7,0.7,13.2,2006
38,Marquis Daniels,SG,25.0,DAL,20.0,0.0,222.0,4.1,9.1,0.446,0.3,0.8,0.4,3.7,8.3,0.451,2.6,3.4,0.762,1.6,1.8,3.4,4.2,0.8,0.2,1.9,4.2,11.0,2006
39,Dale Davis,C,36.0,DET,8.0,0.0,36.0,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,2.0,4.0,0.5,1.0,8.0,9.0,1.0,0.0,0.0,3.0,11.0,2.0,2006
40,Carlos Delfino,SG,23.0,DET,8.0,0.0,32.0,1.1,6.8,0.16699999999999998,1.1,2.3,0.5,0.0,4.5,0.0,2.3,2.3,1.0,0.0,4.5,4.5,2.3,1.1,0.0,6.8,4.5,5.6,2006
42,Tony Delk,PG,32.0,DET,16.0,0.0,138.0,5.0,12.3,0.40399999999999997,0.8,3.9,0.2,4.2,8.3,0.5,1.8,2.6,0.7,1.0,3.7,4.7,2.1,1.6,0.0,1.0,3.7,12.5,2006
43,Luol Deng,SF,20.0,CHI,6.0,0.0,180.0,4.8,11.2,0.429,0.2,1.0,0.2,4.6,10.2,0.451,2.4,4.2,0.5710000000000001,1.6,4.2,5.8,0.6,1.0,0.8,1.0,2.6,12.2,2006
44,Boris Diaw,PF,23.0,PHO,20.0,20.0,796.0,6.9,13.1,0.526,0.1,0.3,0.429,6.7,12.8,0.528,3.0,4.0,0.7609999999999999,1.8,4.3,6.0,4.7,0.8,1.0,2.5,2.9,16.9,2006
45,DeSagana Diop,C,24.0,DAL,22.0,18.0,407.0,2.1,3.4,0.615,0.0,0.0,,2.1,3.4,0.615,1.0,1.6,0.611,3.5,6.1,9.6,0.2,1.2,2.5,1.0,7.2,5.2,2006
46,Michael Doleac,C,28.0,MIA,8.0,0.0,72.0,3.5,6.5,0.5379999999999999,0.0,0.0,,3.5,6.5,0.5379999999999999,1.0,1.0,1.0,3.0,8.0,11.0,0.0,0.5,0.0,1.5,6.0,8.0,2006
47,Chris Duhon,PG,23.0,CHI,6.0,0.0,131.0,2.5,6.9,0.36,1.9,4.4,0.43799999999999994,0.5,2.5,0.222,1.4,1.6,0.833,0.3,4.1,4.4,3.6,0.5,0.0,1.4,3.6,8.2,2006
48,Tim Duncan,PF,29.0,SAS,13.0,13.0,493.0,8.8,15.4,0.573,0.0,0.1,0.0,8.8,15.3,0.579,6.9,9.6,0.718,2.4,7.6,10.0,3.1,0.8,1.8,2.5,3.7,24.5,2006
49,Francisco Elson,C,29.0,DEN,5.0,2.0,75.0,1.4,2.4,0.6,0.0,0.0,,1.4,2.4,0.6,0.0,0.0,,2.4,2.9,5.3,1.0,1.9,0.0,1.4,6.2,2.9,2006
50,Maurice Evans,SG,27.0,DET,16.0,0.0,101.0,5.7,10.7,0.5329999999999999,2.5,3.9,0.636,3.2,6.8,0.474,5.0,5.7,0.875,2.1,2.9,5.0,1.1,0.4,0.4,0.7,3.6,18.9,2006
51,Reggie Evans,PF,25.0,DEN,5.0,0.0,69.0,1.6,3.7,0.429,0.0,1.0,0.0,1.6,2.6,0.6,6.8,9.4,0.722,4.2,7.8,12.0,0.0,1.0,0.5,3.1,5.7,9.9,2006
52,Daniel Ewing,SG,22.0,LAC,6.0,0.0,5.0,7.2,7.2,1.0,0.0,0.0,,7.2,7.2,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,2006
53,Michael Finley,SG,32.0,SAS,13.0,4.0,411.0,4.4,9.2,0.47600000000000003,1.6,4.1,0.38299999999999995,2.8,5.1,0.552,1.6,1.8,0.9,0.1,4.2,4.3,1.6,0.7,0.3,0.8,1.7,11.9,2006
54,T.J. Ford,PG,22.0,MIL,5.0,5.0,162.0,5.6,11.3,0.49,0.4,1.1,0.4,5.1,10.2,0.5,2.4,2.7,0.917,0.7,3.8,4.4,7.1,0.7,0.0,3.6,4.4,14.0,2006
55,Jeff Foster,C,29.0,IND,4.0,4.0,80.0,1.8,5.0,0.364,0.0,0.0,,1.8,5.0,0.364,1.4,1.8,0.75,5.0,5.9,10.8,1.4,1.8,0.5,0.0,4.1,5.0,2006
56,Dan Gadzuric,C,27.0,MIL,4.0,0.0,16.0,18.0,20.3,0.889,0.0,0.0,,18.0,20.3,0.889,2.3,4.5,0.5,4.5,4.5,9.0,0.0,0.0,2.3,0.0,6.8,38.3,2006
57,Francisco García,SF,24.0,SAC,6.0,0.0,41.0,4.4,9.7,0.455,0.9,3.5,0.25,3.5,6.1,0.5710000000000001,1.8,1.8,1.0,0.0,1.8,1.8,0.9,1.8,1.8,0.0,4.4,11.4,2006
58,Pau Gasol,PF,25.0,MEM,4.0,4.0,158.0,6.6,15.3,0.433,0.0,0.2,0.0,6.6,15.0,0.439,5.2,6.8,0.767,0.9,5.2,6.2,2.7,0.5,1.1,2.5,2.5,18.5,2006
59,Devean George,SF,28.0,LAL,7.0,0.0,121.0,3.9,10.1,0.382,2.7,6.2,0.429,1.2,3.9,0.308,0.6,1.5,0.4,0.6,4.2,4.8,1.2,1.2,0.3,0.0,3.9,11.0,2006
60,Eddie Gill,PG,27.0,IND,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,2006
61,Manu Ginóbili,SG,28.0,SAS,13.0,11.0,426.0,6.4,13.3,0.484,1.2,3.5,0.33299999999999996,5.2,9.7,0.539,6.2,7.4,0.8390000000000001,0.8,4.2,5.0,3.3,1.6,0.6,2.8,3.6,20.2,2006
63,Drew Gooden,PF,24.0,CLE,13.0,13.0,282.0,5.7,10.9,0.529,0.0,0.0,,5.7,10.9,0.529,2.2,2.3,0.9440000000000001,4.0,8.6,12.5,1.0,0.4,0.3,2.3,5.1,13.7,2006
64,Ben Gordon,SG,22.0,CHI,6.0,6.0,245.0,6.3,15.6,0.406,2.2,6.0,0.366,4.1,9.6,0.431,3.7,5.4,0.6759999999999999,0.7,2.2,2.9,2.6,0.9,0.0,2.5,1.8,18.5,2006
65,Danny Granger,SF,22.0,IND,6.0,3.0,162.0,4.0,7.6,0.529,2.0,3.6,0.563,2.0,4.0,0.5,0.9,0.9,1.0,1.6,5.3,6.9,2.2,0.9,1.6,1.6,4.4,10.9,2006
66,Brian Grant,C,33.0,PHO,5.0,0.0,12.0,3.0,9.0,0.33299999999999996,0.0,0.0,,3.0,9.0,0.33299999999999996,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,6.0,2006
67,Adrian Griffin,SG,31.0,DAL,20.0,8.0,349.0,3.3,6.1,0.542,0.0,0.0,,3.3,6.1,0.542,0.7,0.8,0.875,2.9,4.4,7.3,2.5,1.5,0.2,1.1,4.3,7.3,2006
68,Richard Hamilton,SG,27.0,DET,18.0,18.0,690.0,6.7,16.2,0.413,0.7,2.1,0.35,5.9,14.1,0.42200000000000004,5.1,5.9,0.851,0.8,1.9,2.7,2.5,0.9,0.3,2.0,3.1,19.1,2006
69,Othella Harrington,C,32.0,CHI,3.0,0.0,15.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,4.8,4.8,0.0,2.4,0.0,0.0,4.8,0.0,2006
70,Devin Harris,PG,22.0,DAL,23.0,15.0,558.0,5.3,11.0,0.48,0.0,0.5,0.0,5.3,10.5,0.503,3.4,4.8,0.703,1.0,1.5,2.5,3.2,1.2,0.2,2.7,4.5,13.9,2006
71,David Harrison,C,23.0,IND,6.0,0.0,31.0,3.5,10.5,0.33299999999999996,0.0,0.0,,3.5,10.5,0.33299999999999996,8.1,13.9,0.583,1.2,4.6,5.8,0.0,1.2,1.2,4.6,12.8,15.1,2006
72,Jason Hart,PG,27.0,SAC,5.0,0.0,52.0,2.8,9.0,0.308,0.0,0.0,,2.8,9.0,0.308,1.4,1.4,1.0,0.7,0.7,1.4,2.1,2.1,0.0,2.8,5.5,6.9,2006
73,Udonis Haslem,PF,25.0,MIA,22.0,22.0,650.0,4.1,8.3,0.493,0.0,0.1,0.0,4.1,8.3,0.49700000000000005,2.3,3.3,0.6829999999999999,2.7,6.3,9.0,0.9,0.7,0.4,1.7,4.4,10.5,2006
74,Brendan Haywood,C,26.0,WAS,6.0,6.0,155.0,3.5,5.1,0.682,0.0,0.0,,3.5,5.1,0.682,3.0,5.8,0.52,1.6,2.8,4.4,1.2,0.5,2.6,1.6,5.1,10.0,2006
75,Alan Henderson,C,33.0,CLE,2.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,2006
76,Kirk Hinrich,PG,25.0,CHI,6.0,6.0,234.0,6.0,14.5,0.415,1.4,4.0,0.34600000000000003,4.6,10.5,0.441,5.5,6.5,0.857,0.0,3.1,3.1,7.1,1.2,0.3,3.7,3.4,18.9,2006
77,Robert Horry,PF,35.0,SAS,13.0,5.0,224.0,2.4,5.9,0.405,1.0,2.7,0.353,1.4,3.2,0.45,3.1,4.2,0.731,3.1,4.7,7.7,1.8,0.8,1.4,1.6,5.0,8.8,2006
78,Eddie House,PG,27.0,PHO,14.0,0.0,130.0,5.3,14.4,0.365,0.8,3.9,0.214,4.4,10.5,0.42100000000000004,0.8,1.1,0.75,0.0,2.5,2.5,1.7,0.3,0.6,1.4,2.8,12.2,2006
79,Josh Howard,SF,25.0,DAL,23.0,23.0,824.0,6.1,13.5,0.45299999999999996,1.0,2.8,0.369,5.1,10.7,0.475,3.5,4.3,0.8079999999999999,1.8,5.7,7.5,1.4,1.0,0.6,2.3,3.7,16.8,2006
80,Larry Hughes,SG,27.0,CLE,9.0,8.0,336.0,3.9,12.1,0.319,0.5,1.9,0.278,3.3,10.2,0.326,2.5,3.3,0.742,1.0,1.9,2.9,3.9,2.1,0.1,1.7,3.6,10.7,2006
81,Lindsey Hunter,PG,35.0,DET,18.0,0.0,217.0,4.3,12.9,0.33299999999999996,2.3,7.3,0.318,2.0,5.6,0.353,1.7,1.7,1.0,1.3,1.8,3.2,4.8,2.5,0.2,2.3,6.8,12.6,2006
82,Zydrunas Ilgauskas,C,30.0,CLE,13.0,13.0,354.0,5.5,12.1,0.45399999999999996,0.0,0.0,,5.5,12.1,0.45399999999999996,2.7,3.7,0.75,3.4,5.0,8.3,1.0,0.5,2.7,2.4,4.7,13.7,2006
84,D.J. Mbenga,C,25.0,DAL,7.0,0.0,25.0,1.4,4.3,0.33299999999999996,0.0,0.0,,1.4,4.3,0.33299999999999996,2.9,2.9,1.0,1.4,10.1,11.5,0.0,0.0,1.4,4.3,13.0,5.8,2006
85,Bobby Jackson,PG,32.0,MEM,4.0,0.0,100.0,4.3,10.4,0.414,1.4,4.0,0.364,2.9,6.5,0.444,1.8,2.5,0.7140000000000001,0.0,2.9,2.9,1.8,0.4,0.0,5.0,2.5,11.9,2006
86,Jermaine Jackson,PG,29.0,MIL,2.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,2006
87,Jim Jackson,SF,35.0,LAL,3.0,0.0,21.0,3.4,10.3,0.33299999999999996,0.0,1.7,0.0,3.4,8.6,0.4,0.0,0.0,,3.4,1.7,5.1,3.4,1.7,1.7,3.4,6.9,6.9,2006
88,Stephen Jackson,SG,27.0,IND,6.0,6.0,227.0,4.8,13.0,0.366,1.0,4.1,0.231,3.8,8.9,0.429,2.2,2.9,0.778,0.8,3.5,4.3,3.2,0.6,0.2,2.4,3.6,12.7,2006
89,LeBron James,SF,21.0,CLE,13.0,13.0,604.0,8.7,18.3,0.47600000000000003,1.3,3.8,0.33299999999999996,7.5,14.5,0.512,5.2,7.0,0.737,1.3,4.9,6.3,4.5,1.1,0.5,3.9,2.6,23.8,2006
90,Antawn Jamison,SF,29.0,WAS,6.0,6.0,253.0,6.0,14.1,0.424,1.4,4.6,0.313,4.6,9.5,0.478,3.0,3.8,0.778,1.3,4.8,6.1,2.6,0.9,0.3,1.6,3.3,16.4,2006
91,Šarūnas Jasikevičius,PG,29.0,IND,6.0,0.0,66.0,3.8,10.4,0.368,1.1,4.9,0.222,2.7,5.5,0.5,0.5,1.1,0.5,0.5,2.7,3.3,3.3,0.0,0.5,2.7,3.8,9.3,2006
92,Richard Jefferson,SF,25.0,NJN,11.0,11.0,437.0,7.4,13.6,0.545,1.0,2.4,0.414,6.4,11.2,0.574,4.3,5.2,0.825,0.6,3.1,3.7,3.7,0.8,0.3,2.5,2.6,20.1,2006
93,Jared Jeffries,PF,24.0,WAS,6.0,6.0,215.0,2.8,7.2,0.395,0.2,1.2,0.14300000000000002,2.7,6.0,0.444,2.2,2.8,0.765,3.3,2.8,6.2,1.5,0.2,1.2,1.8,3.2,8.0,2006
94,Anthony Johnson,PG,31.0,IND,6.0,6.0,242.0,6.7,12.9,0.517,1.2,3.0,0.4,5.5,10.0,0.552,3.3,4.9,0.667,1.2,3.3,4.5,4.6,0.9,0.0,2.1,2.5,17.9,2006
95,DerMarr Johnson,SG,25.0,DEN,3.0,0.0,34.0,3.2,13.8,0.231,1.1,10.6,0.1,2.1,3.2,0.667,0.0,0.0,,2.1,8.5,10.6,2.1,0.0,1.1,1.1,1.1,7.4,2006
96,Ervin Johnson,C,38.0,MIL,3.0,0.0,11.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,6.5,6.5,1.0,0.0,13.1,13.1,0.0,3.3,0.0,3.3,3.3,6.5,2006
97,Dahntay Jones,SF,25.0,MEM,4.0,0.0,46.0,3.9,5.5,0.7140000000000001,0.0,0.0,,3.9,5.5,0.7140000000000001,5.5,7.8,0.7,0.8,4.7,5.5,0.0,0.8,0.0,1.6,5.5,13.3,2006
98,Damon Jones,PG,29.0,CLE,13.0,0.0,181.0,1.6,5.2,0.308,1.0,3.6,0.278,0.6,1.6,0.375,0.6,0.8,0.75,0.4,2.8,3.2,2.4,0.4,0.0,0.6,3.4,4.8,2006
99,Eddie Jones,SG,34.0,MEM,4.0,3.0,119.0,4.2,8.8,0.483,0.9,2.1,0.429,3.3,6.7,0.5,3.0,4.5,0.667,0.9,2.4,3.3,3.0,0.9,0.3,0.3,3.0,12.4,2006
100,Fred Jones,SG,26.0,IND,6.0,1.0,167.0,3.2,7.8,0.41700000000000004,1.3,3.4,0.375,1.9,4.3,0.45,2.4,2.6,0.917,0.4,3.9,4.3,3.2,1.3,0.2,1.7,2.8,10.1,2006
101,James Jones,SF,25.0,PHO,20.0,6.0,353.0,2.9,8.4,0.341,0.8,2.7,0.308,2.0,5.7,0.35700000000000004,2.2,2.7,0.846,1.6,5.7,7.3,0.5,0.5,1.8,0.9,2.5,8.8,2006
102,Chris Kaman,C,23.0,LAC,11.0,10.0,324.0,5.7,9.6,0.593,0.0,0.0,,5.7,9.6,0.593,1.8,2.3,0.762,2.3,7.4,9.8,1.1,0.6,1.0,3.7,4.2,13.1,2006
103,Jason Kapono,SF,24.0,MIA,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
105,Jason Kidd,PG,32.0,NJN,11.0,11.0,450.0,3.9,10.6,0.371,1.2,4.0,0.3,2.7,6.6,0.415,1.5,1.8,0.826,1.8,5.0,6.7,8.5,1.4,0.2,1.9,2.5,10.6,2006
106,Linas Kleiza,PF,21.0,DEN,3.0,0.0,14.0,7.7,20.6,0.375,0.0,2.6,0.0,7.7,18.0,0.429,0.0,0.0,,2.6,7.7,10.3,5.1,0.0,0.0,0.0,7.7,15.4,2006
107,Nenad Krstić,PF,22.0,NJN,11.0,11.0,366.0,6.4,12.7,0.504,0.0,0.0,,6.4,12.7,0.504,3.1,4.4,0.711,2.5,4.9,7.4,0.8,0.5,1.0,2.2,4.5,15.9,2006
108,Toni Kukoč,PF,37.0,MIL,3.0,0.0,53.0,5.4,9.5,0.5710000000000001,3.4,5.4,0.625,2.0,4.1,0.5,0.7,1.4,0.5,0.0,3.4,3.4,6.1,0.7,0.0,2.0,5.4,14.9,2006
109,Shaun Livingston,PG,20.0,LAC,12.0,0.0,332.0,3.9,8.2,0.474,0.1,0.1,1.0,3.8,8.1,0.467,1.8,2.3,0.81,1.7,4.3,6.1,6.2,0.8,0.7,2.5,3.4,9.8,2006
110,Corey Maggette,SF,26.0,LAC,12.0,2.0,292.0,7.0,15.0,0.467,1.0,3.0,0.33299999999999996,6.0,12.1,0.5,7.5,8.3,0.91,0.9,9.9,10.7,2.1,0.9,0.6,3.2,4.8,22.6,2006
111,Jamaal Magloire,C,27.0,MIL,5.0,5.0,135.0,4.8,10.1,0.474,0.0,0.0,,4.8,10.1,0.474,2.4,4.0,0.6,2.9,7.7,10.7,1.3,0.5,1.6,1.6,3.7,12.0,2006
112,Shawn Marion,PF,27.0,PHO,20.0,20.0,849.0,6.9,14.1,0.489,0.9,3.0,0.314,6.0,11.2,0.536,2.5,2.8,0.8809999999999999,2.4,7.5,9.9,1.3,1.6,1.0,0.9,2.8,17.3,2006
113,Donyell Marshall,PF,32.0,CLE,13.0,0.0,345.0,4.7,10.9,0.433,1.9,4.8,0.391,2.8,6.1,0.466,1.6,1.8,0.882,2.5,5.1,7.6,0.8,0.7,0.9,1.4,2.5,12.8,2006
114,Kenyon Martin,PF,28.0,DEN,2.0,0.0,35.0,4.1,13.4,0.308,0.0,0.0,,4.1,13.4,0.308,1.0,2.1,0.5,6.2,3.1,9.3,1.0,4.1,2.1,3.1,5.1,9.3,2006
115,Kevin Martin,SG,22.0,SAC,6.0,1.0,197.0,4.0,9.9,0.40700000000000003,1.1,3.5,0.316,2.9,6.4,0.457,5.3,5.3,1.0,1.8,3.7,5.5,0.5,0.5,0.4,0.4,2.0,14.4,2006
116,Walter McCarty,SF,31.0,LAC,8.0,0.0,10.0,3.6,14.4,0.25,0.0,3.6,0.0,3.6,10.8,0.33299999999999996,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,7.2,7.2,2006
117,Antonio McDyess,PF,31.0,DET,18.0,0.0,370.0,5.5,9.9,0.5589999999999999,0.0,0.1,0.0,5.5,9.8,0.564,2.2,4.1,0.5479999999999999,3.8,6.8,10.6,1.1,0.8,1.3,1.4,5.3,13.3,2006
