,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
45,James Donaldson,C,34.0,NYK,2.0,0.0,11.0,6.5,6.5,1.0,0.0,0.0,,6.5,6.5,1.0,0.0,0.0,,0.0,13.1,13.1,0.0,0.0,3.3,6.5,6.5,13.1,1992
46,Sherman Douglas,PG,25.0,BOS,6.0,0.0,65.0,5.0,13.8,0.36,0.0,1.1,0.0,5.0,12.7,0.391,0.6,1.1,0.5,0.6,1.7,2.2,5.5,0.0,0.0,2.2,4.4,10.5,1992
47,Greg Dreiling,C,29.0,IND,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1992
48,Clyde Drexler,SG,29.0,POR,21.0,21.0,847.0,8.4,18.1,0.466,0.8,3.4,0.235,7.6,14.6,0.52,5.9,7.3,0.807,2.6,4.0,6.6,6.2,1.3,0.9,2.5,3.3,23.5,1992
49,Kevin Duckworth,C,27.0,POR,21.0,21.0,647.0,6.0,12.0,0.495,0.0,0.0,,6.0,12.0,0.495,1.9,2.9,0.66,2.2,4.3,6.5,2.3,0.6,0.7,2.5,4.2,13.9,1992
50,Chris Dudley,C,26.0,NJN,4.0,0.0,77.0,2.3,6.5,0.35700000000000004,0.0,0.0,,2.3,6.5,0.35700000000000004,1.9,3.7,0.5,6.1,5.6,11.7,1.4,0.9,4.7,0.5,6.5,6.5,1992
51,Joe Dumars,SG,28.0,DET,5.0,5.0,221.0,5.2,11.1,0.47100000000000003,0.8,1.6,0.5,4.4,9.4,0.466,2.4,3.1,0.789,0.8,0.5,1.3,2.6,0.8,0.2,1.1,1.8,13.7,1992
52,Mark Eaton,C,35.0,UTA,16.0,16.0,473.0,2.0,3.5,0.565,0.0,0.0,,2.0,3.5,0.565,1.6,2.1,0.778,2.3,4.6,6.8,0.3,0.5,2.7,0.8,3.6,5.6,1992
53,Blue Edwards,SF,26.0,UTA,16.0,7.0,354.0,5.3,11.3,0.46799999999999997,0.2,1.0,0.2,5.1,10.3,0.495,2.3,3.3,0.7190000000000001,2.2,2.9,5.2,1.7,2.3,0.3,2.5,4.6,13.1,1992
54,James Edwards,C,36.0,LAC,5.0,0.0,87.0,4.1,9.9,0.41700000000000004,0.0,0.0,,4.1,9.9,0.41700000000000004,5.0,7.9,0.632,2.1,3.3,5.4,1.2,0.4,0.4,1.7,4.6,13.2,1992
55,Kevin Edwards,PG,26.0,MIA,3.0,0.0,55.0,3.3,8.5,0.385,0.0,0.0,,3.3,8.5,0.385,3.3,5.2,0.625,0.7,3.9,4.6,4.6,1.3,0.0,3.3,2.0,9.8,1992
56,Craig Ehlo,SG,30.0,CLE,17.0,14.0,552.0,4.1,9.9,0.414,1.4,3.3,0.41200000000000003,2.7,6.6,0.41600000000000004,1.0,1.4,0.762,1.4,3.6,5.0,5.0,1.4,0.3,1.2,2.6,10.6,1992
57,Mario Elie,SG,28.0,GSW,4.0,2.0,80.0,10.4,16.2,0.639,0.9,0.9,1.0,9.5,15.3,0.618,0.9,1.4,0.667,5.0,5.0,9.9,4.5,2.3,0.0,2.7,5.0,22.5,1992
58,Sean Elliott,SF,23.0,SAS,3.0,3.0,137.0,5.0,10.5,0.475,1.3,2.1,0.625,3.7,8.4,0.43799999999999994,4.2,4.7,0.889,1.1,2.4,3.4,2.1,0.8,1.1,1.6,1.6,15.5,1992
59,LeRon Ellis,C,22.0,LAC,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992
60,Patrick Ewing,C,29.0,NYK,12.0,12.0,482.0,8.1,17.9,0.456,0.0,0.1,0.0,8.1,17.8,0.45799999999999996,4.0,5.5,0.74,2.5,7.5,9.9,2.0,0.5,2.3,1.7,3.7,20.3,1992
61,Dave Feitl,C,29.0,NJN,1.0,0.0,3.0,12.0,24.0,0.5,0.0,0.0,,12.0,24.0,0.5,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,24.0,1992
63,Danny Ferry,PF,25.0,CLE,9.0,0.0,55.0,4.6,9.8,0.467,0.7,2.0,0.33299999999999996,3.9,7.9,0.5,2.6,2.6,1.0,4.6,5.9,10.5,0.7,0.7,0.7,1.3,4.6,12.4,1992
64,Vern Fleming,PG,29.0,IND,3.0,0.0,51.0,7.1,12.7,0.556,0.0,0.0,,7.1,12.7,0.556,0.7,2.1,0.33299999999999996,0.0,1.4,1.4,4.2,2.1,0.0,2.8,3.5,14.8,1992
65,Rick Fox,SF,22.0,BOS,8.0,0.0,67.0,5.9,12.4,0.478,1.6,3.2,0.5,4.3,9.1,0.47100000000000003,2.1,2.1,1.0,1.6,1.6,3.2,2.1,1.1,1.1,1.1,5.9,15.6,1992
66,Kevin Gamble,SF,26.0,BOS,10.0,10.0,335.0,6.7,14.1,0.473,0.0,0.2,0.0,6.7,13.9,0.48100000000000004,1.3,1.6,0.8,1.4,3.1,4.5,2.5,1.3,0.6,1.1,2.8,14.6,1992
67,Chris Gatling,PF,24.0,GSW,4.0,0.0,81.0,8.0,12.9,0.621,0.0,0.0,,8.0,12.9,0.621,6.2,9.8,0.636,4.0,7.1,11.1,0.0,0.9,4.4,0.4,6.2,22.2,1992
68,Tate George,SG,23.0,NJN,4.0,0.0,44.0,5.7,18.8,0.304,0.0,0.0,,5.7,18.8,0.304,0.8,2.5,0.33299999999999996,0.0,0.0,0.0,6.5,2.5,0.8,3.3,6.5,12.3,1992
69,Gary Grant,PG,26.0,LAC,5.0,1.0,77.0,4.7,9.8,0.47600000000000003,0.0,0.9,0.0,4.7,8.9,0.526,0.9,0.9,1.0,0.0,1.9,1.9,8.4,1.4,0.9,3.7,4.7,10.3,1992
70,Horace Grant,PF,26.0,CHI,22.0,22.0,856.0,4.2,7.7,0.541,0.0,0.1,0.0,4.2,7.6,0.547,2.1,3.2,0.6709999999999999,3.2,5.0,8.2,2.8,1.0,1.6,0.9,2.9,10.5,1992
71,A.C. Green,PF,28.0,LAL,4.0,4.0,153.0,3.8,9.2,0.41,0.0,0.0,,3.8,9.2,0.41,4.5,5.4,0.826,3.5,4.9,8.5,1.6,1.6,0.0,1.2,2.4,12.0,1992
72,Sean Green,SG,21.0,IND,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992
73,Sidney Green,PF,31.0,SAS,3.0,0.0,47.0,2.3,7.7,0.3,0.0,0.0,,2.3,7.7,0.3,2.3,3.1,0.75,3.8,4.6,8.4,1.5,0.0,0.0,1.5,4.6,6.9,1992
74,Jack Haley,C,28.0,LAL,2.0,0.0,12.0,3.0,12.0,0.25,0.0,0.0,,3.0,12.0,0.25,0.0,0.0,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,6.0,1992
75,Bob Hansen,SG,31.0,CHI,9.0,0.0,69.0,4.7,11.5,0.409,1.6,3.1,0.5,3.1,8.3,0.375,0.5,1.6,0.33299999999999996,2.1,2.6,4.7,5.2,0.5,0.0,1.0,5.2,11.5,1992
76,Tim Hardaway,PG,25.0,GSW,4.0,4.0,176.0,6.5,16.4,0.4,2.0,5.9,0.345,4.5,10.4,0.431,4.9,7.6,0.649,1.2,1.8,3.1,5.9,2.7,0.0,2.9,2.9,20.0,1992
77,Ron Harper,SG,28.0,LAC,5.0,5.0,206.0,6.8,15.2,0.44799999999999995,0.2,1.6,0.111,6.6,13.6,0.48700000000000004,1.9,2.4,0.7859999999999999,1.7,3.8,5.6,4.0,0.9,0.7,2.6,2.3,15.7,1992
78,Rod Higgins,SF,32.0,GSW,2.0,2.0,17.0,4.2,10.6,0.4,0.0,4.2,0.0,4.2,6.4,0.667,4.2,4.2,1.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,2.1,12.7,1992
79,Tyrone Hill,C,23.0,GSW,4.0,1.0,47.0,2.3,5.4,0.429,0.0,0.0,,2.3,5.4,0.429,0.0,1.5,0.0,2.3,3.8,6.1,0.8,1.5,0.0,2.3,9.2,4.6,1992
80,Craig Hodges,SG,31.0,CHI,17.0,0.0,137.0,4.2,10.8,0.39,2.4,5.3,0.45,1.8,5.5,0.33299999999999996,0.3,0.5,0.5,0.8,0.3,1.1,1.3,1.3,0.0,2.1,2.6,11.0,1992
81,Jeff Hornacek,SG,28.0,PHO,8.0,8.0,343.0,6.5,13.4,0.484,0.8,1.8,0.47100000000000003,5.7,11.7,0.486,3.3,3.6,0.912,1.3,4.1,5.4,4.4,1.5,0.2,2.0,2.4,17.1,1992
82,Mark Jackson,PG,26.0,NYK,12.0,12.0,368.0,3.6,9.0,0.402,0.4,2.1,0.19,3.2,6.9,0.465,2.2,2.6,0.815,1.2,1.5,2.6,8.4,1.0,0.0,2.9,2.5,9.8,1992
84,Henry James,SF,26.0,CLE,8.0,0.0,22.0,1.6,16.4,0.1,0.0,4.9,0.0,1.6,11.5,0.14300000000000002,3.3,6.5,0.5,1.6,1.6,3.3,3.3,1.6,0.0,1.6,3.3,6.5,1992
85,Eddie Johnson,SF,32.0,SEA,9.0,0.0,247.0,9.5,20.0,0.474,0.6,3.2,0.182,8.9,16.8,0.53,4.7,5.0,0.941,1.2,2.8,3.9,1.2,0.4,0.4,2.2,2.8,24.2,1992
86,Kevin Johnson,PG,25.0,PHO,8.0,8.0,335.0,6.7,13.8,0.484,0.3,0.6,0.5,6.3,13.1,0.484,6.7,7.7,0.861,0.9,2.7,3.5,10.0,1.3,0.2,2.7,2.6,20.3,1992
87,Vinnie Johnson,SG,35.0,SAS,3.0,0.0,69.0,5.7,12.5,0.45799999999999996,1.0,2.1,0.5,4.7,10.4,0.45,0.5,1.0,0.5,1.6,2.6,4.2,3.7,2.6,0.5,2.6,3.7,13.0,1992
88,Michael Jordan,SG,28.0,CHI,22.0,22.0,920.0,11.3,22.7,0.499,0.7,1.7,0.386,10.7,21.0,0.508,6.3,7.4,0.857,1.4,3.9,5.4,5.0,1.7,0.6,3.2,2.4,29.7,1992
89,Shawn Kemp,PF,22.0,SEA,9.0,9.0,338.0,5.1,10.8,0.475,0.0,0.0,,5.1,10.8,0.475,6.5,8.5,0.763,5.0,6.7,11.7,0.4,0.5,1.5,2.9,4.4,16.7,1992
90,Steve Kerr,PG,26.0,CLE,12.0,3.0,149.0,4.3,9.9,0.439,0.7,2.7,0.273,3.6,7.2,0.5,1.2,1.2,1.0,0.2,1.2,1.4,2.4,1.2,0.0,1.0,2.9,10.6,1992
91,Jerome Kersey,SF,29.0,POR,21.0,21.0,756.0,6.2,12.2,0.51,0.0,0.1,0.0,6.2,12.1,0.516,3.8,5.4,0.693,2.8,4.9,7.7,3.6,2.0,0.9,2.5,4.0,16.2,1992
92,Alec Kessler,PF,25.0,MIA,2.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,6.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,6.0,1992
93,Bo Kimble,SG,25.0,LAC,3.0,0.0,5.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,7.2,14.4,0.0,1992
94,Stacey King,PF,25.0,CHI,14.0,0.0,111.0,5.8,13.0,0.45,0.6,0.6,1.0,5.2,12.3,0.42100000000000004,4.9,7.5,0.652,2.3,4.2,6.5,1.6,1.6,0.6,3.2,3.9,17.2,1992
95,Joe Kleine,C,30.0,BOS,9.0,0.0,82.0,4.0,9.7,0.409,0.0,0.4,0.0,4.0,9.2,0.429,0.9,0.9,1.0,2.6,7.0,9.7,0.4,0.0,0.4,1.3,4.8,8.8,1992
96,Bill Laimbeer,C,34.0,DET,5.0,4.0,145.0,4.2,11.4,0.37,0.5,2.5,0.2,3.7,8.9,0.41700000000000004,1.2,1.2,1.0,1.2,7.0,8.2,2.0,1.0,0.2,1.2,4.5,10.2,1992
97,Andrew Lang,C,25.0,PHO,8.0,8.0,192.0,2.8,7.5,0.375,0.0,0.0,,2.8,7.5,0.375,2.8,3.6,0.789,2.8,3.2,6.0,0.4,0.6,2.8,1.5,6.2,8.4,1992
98,Doug Lee,SG,27.0,NJN,2.0,0.0,6.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,1992
99,Cliff Levingston,PF,31.0,CHI,22.0,0.0,191.0,4.7,10.7,0.439,0.0,0.2,0.0,4.7,10.6,0.446,2.6,5.3,0.5,3.2,4.5,7.7,1.7,0.8,1.1,2.1,5.8,12.1,1992
100,Reggie Lewis,SG,26.0,BOS,10.0,10.0,408.0,10.1,19.2,0.528,0.2,0.5,0.33299999999999996,10.0,18.7,0.5329999999999999,4.2,5.6,0.762,1.0,2.8,3.8,3.4,2.1,0.7,1.4,3.4,24.7,1992
101,Alton Lister,C,33.0,GSW,4.0,3.0,47.0,4.6,11.5,0.4,0.0,0.0,,4.6,11.5,0.4,3.1,3.8,0.8,2.3,6.1,8.4,0.8,0.0,3.1,2.3,6.9,12.3,1992
102,Grant Long,PF,25.0,MIA,3.0,3.0,120.0,4.5,10.8,0.41700000000000004,0.0,1.2,0.0,4.5,9.6,0.469,2.1,3.0,0.7,2.1,2.4,4.5,2.4,1.5,0.0,1.5,3.3,11.1,1992
103,Dan Majerle,SF,26.0,PHO,7.0,0.0,266.0,6.5,15.0,0.43200000000000005,1.2,4.5,0.273,5.3,10.6,0.5,3.4,3.5,0.9620000000000001,1.8,4.2,6.0,2.7,1.4,0.0,1.2,1.5,17.6,1992
105,Jeff Malone,SG,30.0,UTA,16.0,16.0,610.0,7.9,16.2,0.48700000000000004,0.1,0.2,0.33299999999999996,7.8,16.1,0.489,3.7,4.2,0.861,0.7,1.6,2.3,1.8,0.5,0.1,1.5,1.9,19.5,1992
106,Karl Malone,PF,28.0,UTA,16.0,16.0,688.0,7.7,14.9,0.521,0.0,0.1,0.0,7.7,14.8,0.525,8.8,11.0,0.805,2.3,7.2,9.5,2.2,1.2,1.0,2.4,3.0,24.3,1992
107,Danny Manning,PF,25.0,LAC,5.0,5.0,194.0,8.5,15.0,0.568,0.2,0.6,0.33299999999999996,8.4,14.5,0.5770000000000001,3.7,5.8,0.645,2.8,2.4,5.2,2.6,0.9,0.7,2.4,3.9,21.0,1992
108,Šarūnas Marčiulionis,SG,27.0,GSW,4.0,0.0,133.0,6.8,12.7,0.532,0.3,0.5,0.5,6.5,12.2,0.5329999999999999,9.2,11.1,0.8290000000000001,0.8,1.6,2.4,5.4,0.8,0.3,1.1,4.1,23.0,1992
109,Anthony Mason,PF,25.0,NYK,12.0,0.0,288.0,2.4,5.4,0.442,0.0,0.0,,2.4,5.4,0.442,2.7,3.5,0.7859999999999999,3.5,6.0,9.5,1.2,0.2,1.0,1.4,4.2,7.5,1992
110,Bob McCann,SF,27.0,DET,1.0,0.0,13.0,8.3,16.6,0.5,0.0,0.0,,8.3,16.6,0.5,0.0,0.0,,2.8,2.8,5.5,0.0,0.0,2.8,5.5,5.5,16.6,1992
111,George McCloud,SF,24.0,IND,2.0,2.0,53.0,4.1,8.2,0.5,2.0,4.1,0.5,2.0,4.1,0.5,5.4,7.5,0.727,0.0,1.4,1.4,4.1,1.4,0.7,2.0,3.4,15.6,1992
112,Tim McCormick,C,29.0,NYK,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,1992
113,Xavier McDaniel,SF,28.0,NYK,12.0,12.0,458.0,7.4,15.5,0.47700000000000004,0.2,0.6,0.25,7.2,14.9,0.48700000000000004,2.8,3.9,0.735,3.4,3.4,6.8,1.8,0.7,0.2,2.1,2.7,17.8,1992
114,Kevin McHale,PF,34.0,BOS,10.0,0.0,306.0,7.6,14.8,0.516,0.0,0.1,0.0,7.6,14.7,0.52,4.1,5.2,0.795,2.5,5.4,7.9,1.5,0.6,0.6,1.1,4.0,19.4,1992
115,Derrick McKey,SF,25.0,SEA,9.0,9.0,315.0,5.9,11.3,0.525,0.6,1.8,0.313,5.4,9.5,0.5660000000000001,4.3,5.1,0.8440000000000001,1.9,3.1,5.0,2.7,0.8,1.4,2.5,4.2,16.8,1992
116,Nate McMillan,PG,27.0,SEA,9.0,2.0,246.0,5.1,12.1,0.42200000000000004,0.9,3.8,0.231,4.2,8.3,0.509,1.5,2.0,0.7140000000000001,2.0,2.8,4.8,9.2,2.3,0.4,3.2,5.1,12.6,1992
117,Reggie Miller,SG,26.0,IND,3.0,3.0,130.0,6.9,11.9,0.581,1.9,3.0,0.636,5.0,8.9,0.563,6.6,8.3,0.8,1.1,0.8,1.9,3.9,1.1,0.0,1.1,3.3,22.4,1992
