,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Arron Afflalo,SG,24.0,DEN,6.0,6.0,120.0,6.0,9.6,0.625,1.8,4.2,0.429,4.2,5.4,0.778,2.7,3.3,0.818,0.3,3.3,3.6,2.1,0.3,0.6,1.2,6.3,16.5,2010
1,LaMarcus Aldridge,PF,24.0,POR,6.0,6.0,229.0,6.3,14.6,0.43,0.2,0.3,0.5,6.1,14.3,0.429,5.2,6.9,0.75,1.6,4.1,5.7,2.0,1.1,1.7,1.7,2.5,17.9,2010
2,Malik Allen,PF,31.0,DEN,4.0,0.0,11.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,0.0,0.0,,6.5,3.3,9.8,0.0,3.3,0.0,0.0,6.5,0.0,2010
3,Ray Allen,SG,34.0,BOS,24.0,24.0,925.0,5.1,11.8,0.431,2.2,5.6,0.386,2.9,6.2,0.47200000000000003,2.7,3.1,0.863,0.5,2.6,3.1,2.5,0.9,0.1,1.4,2.9,15.1,2010
4,Tony Allen,SG,28.0,BOS,24.0,0.0,391.0,4.3,9.0,0.48,0.0,0.5,0.0,4.3,8.6,0.505,2.6,3.3,0.778,1.2,2.6,3.8,1.6,2.3,1.3,2.1,5.3,11.2,2010
5,Lou Amundson,PF,27.0,PHO,16.0,0.0,194.0,3.5,6.7,0.528,0.0,0.0,,3.5,6.7,0.528,1.7,3.9,0.429,5.6,4.8,10.4,0.2,1.1,1.3,1.1,5.8,8.7,2010
6,Chris Andersen,PF,31.0,DEN,6.0,0.0,116.0,2.8,5.3,0.529,0.0,0.0,,2.8,5.3,0.529,2.8,4.3,0.643,2.2,6.2,8.4,0.3,0.3,1.9,1.2,4.3,8.4,2010
7,Ryan Anderson,PF,21.0,ORL,9.0,0.0,89.0,3.6,11.7,0.31,1.6,5.7,0.28600000000000003,2.0,6.1,0.33299999999999996,0.4,0.4,1.0,3.2,9.3,12.5,1.2,0.8,0.8,2.0,4.9,9.3,2010
8,Carmelo Anthony,SF,25.0,DEN,6.0,6.0,254.0,9.1,19.6,0.46399999999999997,0.9,2.7,0.316,8.2,16.9,0.48700000000000004,7.1,8.1,0.877,2.0,5.2,7.2,2.8,1.7,0.4,3.0,3.7,26.1,2010
9,Joel Anthony,C,27.0,MIA,5.0,0.0,79.0,2.3,3.2,0.7140000000000001,0.0,0.0,,2.3,3.2,0.7140000000000001,1.4,1.8,0.75,2.7,1.4,4.1,0.5,0.9,2.3,0.5,4.1,5.9,2010
10,Carlos Arroyo,PG,30.0,MIA,5.0,5.0,115.0,3.8,8.1,0.462,0.0,0.3,0.0,3.8,7.8,0.48,0.6,0.6,1.0,0.6,2.2,2.8,3.4,0.9,0.0,0.9,2.8,8.1,2010
11,D.J. Augustin,PG,22.0,CHA,4.0,0.0,73.0,2.5,8.4,0.294,1.0,3.0,0.33299999999999996,1.5,5.4,0.273,2.5,3.0,0.833,0.5,1.5,2.0,3.5,0.5,0.5,2.0,2.0,8.4,2010
12,Jeff Ayres,C,22.0,POR,3.0,0.0,17.0,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,6.4,8.5,0.75,4.2,0.0,4.2,0.0,4.2,6.4,2.1,2.1,14.8,2010
