,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Kenny Anderson,PG,26.0,POR,4.0,4.0,169.0,4.7,9.8,0.478,1.1,4.0,0.263,3.6,5.8,0.63,4.0,4.3,0.95,0.4,3.2,3.6,4.0,1.5,0.2,2.3,2.1,14.5,1997
1,Nick Anderson,SG,29.0,ORL,5.0,5.0,130.0,3.3,10.0,0.33299999999999996,1.1,4.2,0.267,2.2,5.8,0.381,0.0,0.6,0.0,0.8,7.2,8.0,0.8,0.8,2.5,1.7,2.2,7.8,1997
2,Shandon Anderson,SG,23.0,UTA,18.0,0.0,296.0,3.5,8.0,0.439,0.6,1.5,0.41700000000000004,2.9,6.6,0.444,2.4,3.4,0.7140000000000001,2.4,3.4,5.8,1.6,1.3,0.1,1.6,3.4,10.1,1997
3,Willie Anderson,SG,30.0,MIA,9.0,0.0,120.0,3.3,9.0,0.36700000000000005,0.6,2.4,0.25,2.7,6.6,0.409,2.7,3.0,0.9,0.6,4.5,5.1,1.5,1.2,0.6,3.6,6.0,9.9,1997
4,Darrell Armstrong,PG,28.0,ORL,5.0,0.0,143.0,5.0,10.6,0.47600000000000003,1.5,4.5,0.33299999999999996,3.5,6.0,0.583,2.8,3.3,0.846,0.8,4.5,5.3,4.3,2.0,0.3,1.8,1.5,14.3,1997
5,Keith Askins,SF,29.0,MIA,12.0,0.0,146.0,2.5,5.7,0.435,1.5,3.0,0.5,1.0,2.7,0.364,1.0,1.0,1.0,2.7,4.2,6.9,1.7,0.7,0.5,0.7,6.4,7.4,1997
6,Stacey Augmon,SG,28.0,POR,4.0,0.0,35.0,2.1,6.2,0.33299999999999996,0.0,0.0,,2.1,6.2,0.33299999999999996,3.1,4.1,0.75,1.0,0.0,1.0,3.1,1.0,0.0,1.0,6.2,7.2,1997
7,Isaac Austin,C,27.0,MIA,15.0,0.0,287.0,4.5,10.2,0.444,0.1,0.5,0.25,4.4,9.7,0.455,3.1,3.9,0.8059999999999999,2.0,6.3,8.3,0.8,0.8,0.9,2.8,4.4,12.3,1997
8,Charles Barkley,PF,33.0,HOU,16.0,16.0,605.0,5.1,11.8,0.434,0.7,2.3,0.289,4.5,9.5,0.469,6.1,8.0,0.769,3.8,7.6,11.4,3.2,1.1,0.4,2.6,3.1,17.0,1997
9,Brent Barry,SG,25.0,LAC,3.0,0.0,84.0,4.7,11.6,0.40700000000000003,2.1,4.7,0.455,2.6,6.9,0.375,3.4,3.9,0.889,0.4,2.6,3.0,4.3,1.7,0.0,1.7,4.3,15.0,1997
10,Jon Barry,SG,27.0,ATL,2.0,0.0,9.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997
11,Mookie Blaylock,PG,29.0,ATL,10.0,10.0,441.0,5.0,12.6,0.396,2.3,6.9,0.32899999999999996,2.7,5.6,0.478,1.1,1.7,0.667,1.0,4.7,5.7,5.3,1.7,0.2,2.9,1.2,13.4,1997
12,Corie Blount,PF,28.0,LAL,3.0,0.0,8.0,4.5,4.5,1.0,0.0,0.0,,4.5,4.5,1.0,4.5,9.0,0.5,0.0,9.0,9.0,4.5,0.0,0.0,0.0,9.0,13.5,1997
