,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Alaa Abdelnaby,PF,22.0,POR,5.0,0.0,13.0,5.5,16.6,0.33299999999999996,0.0,0.0,,5.5,16.6,0.33299999999999996,0.0,0.0,,2.8,5.5,8.3,0.0,0.0,0.0,0.0,0.0,11.1,1991
1,Mark Aguirre,SF,31.0,DET,15.0,2.0,397.0,8.2,16.1,0.506,1.1,3.0,0.364,7.1,13.1,0.5379999999999999,3.8,4.6,0.8240000000000001,1.5,4.0,5.5,2.6,1.1,0.1,1.8,3.7,21.2,1991
2,Danny Ainge,SG,31.0,POR,16.0,0.0,277.0,6.1,13.6,0.44799999999999995,1.4,4.7,0.306,4.7,9.0,0.522,3.0,3.6,0.821,0.1,3.5,3.6,4.0,1.6,0.5,3.1,4.3,16.6,1991
3,Ron Anderson,SF,32.0,PHI,8.0,0.0,223.0,5.7,14.2,0.39799999999999996,0.2,0.8,0.2,5.5,13.4,0.41,2.7,3.1,0.895,1.5,1.9,3.4,3.1,1.0,0.0,1.9,3.9,14.2,1991
4,Willie Anderson,SG,24.0,SAS,4.0,4.0,159.0,7.5,15.4,0.485,0.5,2.3,0.2,7.0,13.1,0.534,1.8,2.9,0.615,0.5,3.8,4.3,4.3,1.4,0.5,2.9,3.6,17.2,1991
5,B.J. Armstrong,PG,23.0,CHI,17.0,0.0,273.0,4.6,9.2,0.5,0.4,0.7,0.6,4.2,8.6,0.49200000000000005,2.6,3.3,0.8,0.7,2.9,3.6,5.7,2.5,0.1,1.7,1.7,12.3,1991
6,Vincent Askew,SG,24.0,GSW,6.0,0.0,41.0,5.3,13.2,0.4,0.0,0.0,,5.3,13.2,0.4,2.6,5.3,0.5,4.4,5.3,9.7,1.8,1.8,0.0,0.0,5.3,13.2,1991
7,Thurl Bailey,PF,29.0,UTA,9.0,0.0,228.0,3.6,10.1,0.359,0.0,0.0,,3.6,10.1,0.359,3.5,3.9,0.88,1.7,3.3,5.1,1.4,0.5,0.9,1.9,4.3,10.7,1991
8,Charles Barkley,SF,27.0,PHI,8.0,8.0,326.0,8.2,13.8,0.5920000000000001,0.2,2.2,0.1,8.0,11.6,0.6859999999999999,5.4,8.3,0.653,3.4,5.9,9.3,5.3,1.7,0.3,2.8,2.5,22.0,1991
9,Dana Barros,PG,23.0,SEA,3.0,0.0,25.0,13.0,18.7,0.6920000000000001,2.9,7.2,0.4,10.1,11.5,0.875,4.3,5.8,0.75,1.4,4.3,5.8,7.2,4.3,0.0,4.3,1.4,33.1,1991
