,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
107,Damian Jones,C,22.0,GSW,4.0,0.0,11.0,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,6.5,9.8,0.667,3.3,6.5,9.8,0.0,0.0,0.0,9.8,13.1,13.1,2018
108,Tyus Jones,PG,21.0,MIN,4.0,0.0,55.0,1.3,4.6,0.28600000000000003,0.0,1.3,0.0,1.3,3.3,0.4,0.0,0.0,,0.0,5.9,5.9,5.2,0.7,0.0,0.7,0.0,2.6,2018
109,Cory Joseph,PG,26.0,IND,7.0,0.0,143.0,3.0,8.3,0.364,0.8,2.8,0.273,2.3,5.5,0.409,1.5,1.5,1.0,0.5,3.8,4.3,5.3,2.3,0.5,1.0,2.5,8.3,2018
110,Furkan Korkmaz,SG,20.0,PHI,1.0,0.0,2.0,18.0,18.0,1.0,18.0,18.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,2018
111,Kyle Korver,SG,36.0,CLE,22.0,11.0,505.0,4.2,10.1,0.418,3.2,7.8,0.413,1.0,2.3,0.43799999999999994,1.4,1.6,0.8640000000000001,0.4,3.3,3.7,1.4,0.6,0.6,1.0,3.1,13.0,2018
112,Shane Larkin,PG,25.0,BOS,11.0,0.0,154.0,3.7,8.2,0.457,0.9,3.0,0.308,2.8,5.1,0.545,1.2,1.2,1.0,0.2,2.3,2.6,4.7,1.2,0.0,1.4,3.5,9.6,2018
113,Joffrey Lauvergne,C,26.0,SAS,1.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,2018
114,Ty Lawson,PG,30.0,WAS,5.0,0.0,96.0,3.4,9.7,0.34600000000000003,1.9,3.0,0.625,1.5,6.8,0.222,2.3,2.3,1.0,0.7,4.1,4.9,5.6,1.1,0.0,1.1,2.3,10.9,2018
115,Jake Layman,SF,23.0,POR,1.0,0.0,8.0,13.5,13.5,1.0,0.0,0.0,,13.5,13.5,1.0,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,0.0,27.0,2018
116,T.J. Leaf,PF,20.0,IND,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
