,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Mahmoud Abdul-Rauf,PG,25.0,DEN,3.0,2.0,76.0,5.7,15.6,0.364,0.9,5.7,0.16699999999999998,4.7,9.9,0.47600000000000003,6.6,6.6,1.0,0.9,1.4,2.4,2.4,0.9,0.0,3.8,3.8,18.9,1995
1,Michael Adams,PG,32.0,CHH,1.0,0.0,11.0,6.5,16.4,0.4,0.0,6.5,0.0,6.5,9.8,0.667,0.0,0.0,,0.0,3.3,3.3,6.5,0.0,0.0,0.0,0.0,13.1,1995
2,Danny Ainge,SG,35.0,PHO,10.0,0.0,137.0,5.0,10.0,0.5,3.2,6.8,0.462,1.8,3.2,0.583,2.6,2.9,0.909,0.5,2.1,2.6,2.6,1.3,0.0,1.6,3.9,15.8,1995
3,Greg Anderson,PF,30.0,ATL,3.0,0.0,39.0,0.9,4.6,0.2,0.0,0.0,,0.9,4.6,0.2,2.8,3.7,0.75,0.9,11.1,12.0,1.8,1.8,1.8,0.0,8.3,4.6,1995
4,Nick Anderson,SG,27.0,ORL,21.0,21.0,814.0,4.7,10.6,0.44799999999999995,1.8,4.7,0.38299999999999995,2.9,5.8,0.5,1.9,2.8,0.6829999999999999,0.9,3.5,4.4,2.9,1.5,0.4,1.3,2.2,13.2,1995
5,Willie Anderson,SG,28.0,SAS,11.0,0.0,97.0,3.3,7.4,0.45,0.0,0.4,0.0,3.3,7.1,0.474,0.7,1.1,0.667,1.9,2.6,4.5,3.7,1.9,0.0,3.0,4.5,7.4,1995
6,Greg Anthony,PG,27.0,NYK,11.0,0.0,135.0,4.0,10.1,0.395,1.9,6.1,0.304,2.1,4.0,0.5329999999999999,2.7,2.9,0.909,0.5,2.1,2.7,4.0,0.5,0.5,1.6,7.2,12.5,1995
7,B.J. Armstrong,PG,27.0,CHI,10.0,10.0,288.0,4.5,9.9,0.456,1.6,3.6,0.44799999999999995,2.9,6.2,0.46,2.3,2.7,0.818,0.5,1.7,2.3,3.4,0.7,0.0,0.7,2.6,12.9,1995
8,Vincent Askew,SG,28.0,SEA,4.0,0.0,93.0,4.6,11.2,0.414,1.5,1.9,0.8,3.1,9.3,0.33299999999999996,0.8,1.2,0.667,4.3,1.5,5.8,3.1,1.2,0.0,1.2,5.4,11.6,1995
9,Stacey Augmon,SG,26.0,ATL,3.0,1.0,52.0,4.2,9.7,0.429,0.0,0.0,,4.2,9.7,0.429,6.2,8.3,0.75,2.1,2.8,4.8,3.5,2.1,0.0,1.4,5.5,14.5,1995
10,Anthony Avent,PF,25.0,ORL,7.0,0.0,40.0,2.7,6.3,0.429,0.0,0.9,0.0,2.7,5.4,0.5,2.7,3.6,0.75,3.6,3.6,7.2,0.0,0.0,0.9,1.8,9.9,8.1,1995
11,Charles Barkley,PF,31.0,PHO,10.0,10.0,390.0,8.4,16.8,0.5,0.8,3.2,0.257,7.6,13.6,0.5579999999999999,6.1,8.3,0.733,3.6,8.8,12.4,3.0,1.2,1.0,2.3,2.6,23.7,1995
12,John Battle,SG,32.0,CLE,2.0,0.0,7.0,10.3,15.4,0.667,0.0,5.1,0.0,10.3,10.3,1.0,0.0,0.0,,0.0,0.0,0.0,5.1,0.0,0.0,0.0,5.1,20.6,1995
13,David Benoit,SF,26.0,UTA,5.0,5.0,167.0,4.5,9.7,0.467,2.4,5.4,0.44,2.2,4.3,0.5,1.3,1.9,0.667,1.5,4.5,6.0,0.9,0.4,0.9,2.2,2.2,12.7,1995
14,Mookie Blaylock,PG,27.0,ATL,3.0,3.0,121.0,5.4,14.6,0.36700000000000005,3.3,8.3,0.39299999999999996,2.1,6.2,0.33299999999999996,2.1,3.3,0.636,2.1,1.8,3.9,5.1,1.2,0.0,2.7,1.8,16.1,1995
15,Corie Blount,PF,26.0,CHI,8.0,0.0,20.0,0.0,5.4,0.0,0.0,1.8,0.0,0.0,3.6,0.0,0.0,0.0,,1.8,7.2,9.0,0.0,0.0,0.0,1.8,9.0,0.0,1995
16,Muggsy Bogues,PG,30.0,CHH,4.0,4.0,145.0,3.5,11.2,0.311,0.2,0.7,0.33299999999999996,3.2,10.4,0.31,1.2,1.2,1.0,0.7,0.7,1.5,6.2,1.0,0.0,2.2,2.0,8.4,1995
17,Anthony Bonner,PF,26.0,NYK,6.0,0.0,38.0,5.7,10.4,0.545,0.0,0.9,0.0,5.7,9.5,0.6,2.8,5.7,0.5,3.8,3.8,7.6,1.9,0.9,0.9,2.8,5.7,14.2,1995
18,Anthony Bowie,SG,31.0,ORL,17.0,0.0,118.0,6.4,12.8,0.5,1.5,2.1,0.7140000000000001,4.9,10.7,0.457,2.4,2.7,0.889,1.2,2.4,3.7,5.5,0.3,0.3,2.4,7.0,16.8,1995
19,Sam Bowie,C,33.0,LAL,10.0,0.0,135.0,2.1,8.0,0.267,0.0,0.0,,2.1,8.0,0.267,1.3,1.3,1.0,3.5,5.3,8.8,0.8,0.3,2.4,1.6,6.7,5.6,1995
21,Chucky Brown,SF,26.0,HOU,21.0,1.0,326.0,3.8,8.4,0.447,0.1,0.2,0.5,3.6,8.2,0.446,2.8,4.1,0.6759999999999999,2.2,5.0,7.2,0.8,1.0,0.2,1.3,5.1,10.4,1995
22,Dee Brown,SG,26.0,BOS,4.0,4.0,172.0,5.4,13.0,0.419,1.9,5.4,0.34600000000000003,3.6,7.5,0.47200000000000003,2.9,3.3,0.875,1.3,2.9,4.2,4.0,1.0,0.2,1.5,2.7,15.7,1995
23,Mark Bryant,PF,29.0,POR,2.0,0.0,6.0,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.0,12.0,0.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,1995
24,Jud Buechler,SF,26.0,CHI,10.0,0.0,104.0,3.1,7.3,0.429,0.0,0.7,0.0,3.1,6.6,0.474,0.7,1.4,0.5,3.8,3.1,6.9,1.7,1.4,1.0,1.0,5.2,6.9,1995
25,Michael Cage,C,33.0,CLE,4.0,0.0,81.0,3.6,8.0,0.444,0.0,0.4,0.0,3.6,7.6,0.47100000000000003,0.0,0.9,0.0,3.6,4.4,8.0,1.3,0.9,1.8,0.4,4.0,7.1,1995
