,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Hassan Adams,SG,22.0,NJN,6.0,0.0,9.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,12.0,8.0,2007
1,Maurice Ager,SG,22.0,DAL,3.0,0.0,24.0,7.5,13.5,0.556,3.0,4.5,0.667,4.5,9.0,0.5,4.5,9.0,0.5,1.5,3.0,4.5,0.0,0.0,0.0,0.0,4.5,22.5,2007
2,Malik Allen,PF,28.0,CHI,5.0,0.0,34.0,2.1,12.7,0.16699999999999998,0.0,0.0,,2.1,12.7,0.16699999999999998,0.0,0.0,,4.2,3.2,7.4,1.1,1.1,1.1,3.2,7.4,4.2,2007
3,Rafer Alston,PG,30.0,HOU,7.0,7.0,309.0,2.9,8.6,0.33799999999999997,1.9,5.8,0.32,1.0,2.8,0.375,1.2,1.5,0.769,0.7,4.9,5.6,4.1,1.5,0.3,2.0,2.7,8.9,2007
4,Carmelo Anthony,SF,22.0,DEN,5.0,5.0,210.0,8.1,16.8,0.48,1.5,3.1,0.5,6.5,13.7,0.475,5.3,6.7,0.795,3.1,4.3,7.4,1.0,0.9,0.0,3.3,2.1,23.0,2007
5,Rafael Araújo,C,26.0,UTA,5.0,0.0,28.0,3.9,10.3,0.375,0.0,0.0,,3.9,10.3,0.375,6.4,15.4,0.41700000000000004,3.9,10.3,14.1,1.3,1.3,0.0,0.0,10.3,14.1,2007
6,Trevor Ariza,SG,21.0,ORL,4.0,0.0,47.0,3.8,12.3,0.313,0.0,0.0,,3.8,12.3,0.313,0.8,3.1,0.25,3.8,3.1,6.9,3.8,0.8,0.0,3.1,6.9,8.4,2007
7,Carlos Arroyo,PG,27.0,ORL,3.0,0.0,40.0,4.5,12.6,0.35700000000000004,0.0,1.8,0.0,4.5,10.8,0.41700000000000004,1.8,1.8,1.0,1.8,2.7,4.5,5.4,0.9,0.0,0.9,3.6,10.8,2007
8,Kelenna Azubuike,SG,23.0,GSW,6.0,0.0,15.0,2.4,7.2,0.33299999999999996,0.0,2.4,0.0,2.4,4.8,0.5,4.8,4.8,1.0,2.4,7.2,9.6,0.0,2.4,0.0,0.0,2.4,9.6,2007
9,Marcus Banks,PG,25.0,PHO,2.0,0.0,7.0,0.0,10.3,0.0,0.0,5.1,0.0,0.0,5.1,0.0,10.3,10.3,1.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,10.3,2007
10,Leandro Barbosa,SG,24.0,PHO,11.0,1.0,349.0,6.6,16.3,0.405,1.9,6.1,0.305,4.7,10.2,0.465,2.9,4.0,0.718,0.7,3.2,3.9,2.5,1.2,0.2,2.3,3.1,17.9,2007
11,J.J. Barea,PG,22.0,DAL,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007
12,Andrea Bargnani,PF,21.0,TOR,6.0,3.0,181.0,4.4,9.1,0.478,1.4,3.4,0.41200000000000003,3.0,5.8,0.517,3.0,3.8,0.789,0.6,4.2,4.8,1.2,1.0,0.6,1.4,3.2,13.1,2007
13,Matt Barnes,PF,26.0,GSW,11.0,3.0,330.0,4.9,10.9,0.45,2.1,4.9,0.42200000000000004,2.8,6.0,0.473,1.4,2.0,0.722,2.8,4.0,6.9,2.8,1.7,0.4,2.2,4.8,13.3,2007
14,Brent Barry,SG,35.0,SAS,19.0,0.0,225.0,3.4,9.6,0.35,2.4,7.8,0.306,1.0,1.8,0.545,0.3,0.3,1.0,0.6,3.4,4.0,3.4,0.6,0.3,1.8,2.7,9.4,2007
15,Tony Battie,PF,30.0,ORL,4.0,4.0,87.0,2.9,7.4,0.389,0.0,0.0,,2.9,7.4,0.389,0.4,1.7,0.25,1.2,5.4,6.6,0.4,0.0,0.0,0.0,5.0,6.2,2007
16,Shane Battier,SF,28.0,HOU,7.0,7.0,272.0,3.0,6.8,0.451,2.5,5.7,0.442,0.5,1.1,0.5,0.9,1.1,0.875,0.4,2.0,2.4,2.0,1.6,0.9,1.1,2.6,9.5,2007
17,Raja Bell,SG,30.0,PHO,11.0,11.0,438.0,3.3,7.2,0.46,1.6,3.7,0.444,1.6,3.5,0.47600000000000003,1.0,1.2,0.857,0.5,2.2,2.7,1.6,0.8,0.2,1.2,3.3,9.2,2007
18,Andris Biedriņš,C,20.0,GSW,11.0,8.0,267.0,3.6,5.0,0.73,0.0,0.0,,3.6,5.0,0.73,2.2,4.0,0.5329999999999999,2.6,6.7,9.3,0.7,1.1,2.3,1.2,3.9,9.4,2007
