,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Tariq Abdul-Wahad,SG,24.0,SAC,5.0,5.0,99.0,5.5,12.0,0.455,0.0,0.4,0.0,5.5,11.6,0.469,4.7,5.8,0.813,2.2,4.7,6.9,1.5,1.5,1.5,1.1,2.9,15.6,1999
1,Ray Allen,SG,23.0,MIL,3.0,3.0,120.0,7.5,14.1,0.532,2.7,5.7,0.474,4.8,8.4,0.5710000000000001,2.4,3.9,0.615,2.4,4.2,6.6,3.9,0.9,0.3,3.3,2.7,20.1,1999
2,Nick Anderson,SF,31.0,ORL,4.0,4.0,152.0,6.9,18.7,0.36700000000000005,2.6,9.9,0.262,4.3,8.8,0.486,3.3,4.5,0.737,1.7,4.7,6.4,2.1,2.1,0.0,2.4,2.8,19.7,1999
3,Shandon Anderson,SG,25.0,UTA,11.0,0.0,297.0,4.5,9.3,0.48100000000000004,0.7,1.7,0.429,3.8,7.6,0.49200000000000005,2.9,4.1,0.706,1.0,4.0,5.0,1.6,0.7,0.4,1.7,4.1,12.6,1999
4,Greg Anthony,PG,31.0,POR,13.0,0.0,225.0,2.9,8.8,0.327,1.3,5.0,0.258,1.6,3.8,0.41700000000000004,3.7,5.4,0.6759999999999999,0.6,1.6,2.2,5.1,2.1,0.2,1.4,4.0,10.7,1999
5,B.J. Armstrong,PG,31.0,ORL,2.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,1999
6,Darrell Armstrong,PG,30.0,ORL,4.0,4.0,163.0,3.8,10.2,0.37,2.0,5.3,0.375,1.8,4.9,0.364,3.5,3.5,1.0,1.3,3.1,4.4,5.5,2.0,0.0,5.5,3.5,13.0,1999
7,Keith Askins,SF,31.0,MIA,4.0,0.0,27.0,0.0,5.3,0.0,0.0,4.0,0.0,0.0,1.3,0.0,0.0,0.0,,2.7,2.7,5.3,0.0,2.7,1.3,0.0,6.7,0.0,1999
8,Stacey Augmon,SF,30.0,POR,13.0,0.0,176.0,2.0,5.7,0.35700000000000004,0.0,0.2,0.0,2.0,5.5,0.37,3.1,3.7,0.833,2.0,4.7,6.8,1.0,1.6,0.6,0.6,3.1,7.2,1999
9,Isaac Austin,C,29.0,ORL,4.0,4.0,112.0,2.9,7.4,0.391,0.0,0.6,0.0,2.9,6.8,0.429,2.6,3.9,0.667,2.3,2.9,5.1,2.6,1.3,1.0,2.6,4.5,8.4,1999
10,Thurl Bailey,PF,37.0,UTA,11.0,0.0,115.0,5.3,10.3,0.515,0.0,0.0,,5.3,10.3,0.515,0.9,1.3,0.75,1.6,3.1,4.7,0.6,0.9,1.9,2.5,5.9,11.6,1999
11,Charles Barkley,PF,35.0,HOU,4.0,4.0,157.0,8.3,15.6,0.529,0.5,1.6,0.28600000000000003,7.8,14.0,0.557,4.6,6.9,0.667,3.0,9.6,12.6,3.4,1.4,0.5,1.8,2.8,21.6,1999
12,Jon Barry,SG,29.0,SAC,5.0,0.0,112.0,3.9,10.9,0.353,1.6,6.1,0.263,2.3,4.8,0.467,3.5,3.9,0.917,1.0,2.3,3.2,2.9,1.9,0.3,2.9,2.9,12.9,1999
13,Travis Best,PG,26.0,IND,11.0,0.0,150.0,3.8,11.0,0.348,0.5,2.4,0.2,3.4,8.6,0.389,2.9,3.1,0.9229999999999999,1.7,2.4,4.1,5.0,1.0,0.2,3.4,8.2,11.0,1999
14,Mookie Blaylock,PG,31.0,ATL,9.0,9.0,358.0,4.4,13.6,0.326,1.8,5.1,0.353,2.6,8.4,0.31,0.7,1.5,0.467,0.6,3.0,3.6,3.6,1.8,0.2,3.0,1.1,11.4,1999
15,Terrell Brandon,PG,28.0,MIN,4.0,4.0,161.0,6.9,15.4,0.449,0.7,1.1,0.6,6.3,14.3,0.43799999999999994,2.7,2.9,0.9229999999999999,0.4,6.3,6.7,6.3,2.0,0.4,3.1,2.5,17.2,1999
16,Gerald Brown,SG,23.0,PHO,1.0,0.0,1.0,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1999
17,P.J. Brown,PF,29.0,MIA,5.0,5.0,144.0,5.2,11.3,0.467,0.0,0.2,0.0,5.2,11.0,0.47700000000000004,2.3,2.5,0.9,3.5,4.2,7.7,1.2,0.5,0.5,0.7,4.2,12.7,1999
18,Rick Brunson,PG,26.0,NYK,9.0,0.0,18.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,4.0,4.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,8.0,6.0,12.0,1999
19,Kobe Bryant,SG,20.0,LAL,8.0,8.0,315.0,7.0,16.2,0.43,0.9,2.6,0.348,6.1,13.6,0.445,3.2,4.0,0.8,1.5,4.8,6.3,4.2,1.7,1.1,3.5,2.7,18.1,1999
21,Jud Buechler,SF,30.0,DET,5.0,0.0,84.0,1.3,6.4,0.2,0.9,3.4,0.25,0.4,3.0,0.14300000000000002,0.0,0.0,,1.7,3.9,5.6,1.3,1.3,0.4,1.3,2.6,3.4,1999
22,Matt Bullard,PF,31.0,HOU,2.0,0.0,8.0,9.0,9.0,1.0,4.5,4.5,1.0,4.5,4.5,1.0,9.0,9.0,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,31.5,1999
23,Marcus Camby,C,24.0,NYK,20.0,3.0,509.0,5.7,10.1,0.5660000000000001,0.0,0.1,0.0,5.7,10.0,0.57,3.2,5.2,0.616,3.6,7.2,10.8,0.4,1.7,2.7,1.1,5.4,14.6,1999
24,Antoine Carr,PF,37.0,HOU,4.0,0.0,37.0,3.9,10.7,0.364,0.0,0.0,,3.9,10.7,0.364,0.0,0.0,,2.9,3.9,6.8,3.9,0.0,1.0,3.9,18.5,7.8,1999
25,Sam Cassell,PG,29.0,MIL,3.0,3.0,102.0,5.6,11.3,0.5,0.0,0.4,0.0,5.6,10.9,0.516,4.9,5.6,0.875,0.0,2.1,2.1,9.2,1.1,0.0,2.5,4.9,16.2,1999
26,Kelvin Cato,C,24.0,POR,8.0,0.0,43.0,0.8,7.5,0.111,0.0,0.0,,0.8,7.5,0.111,3.3,8.4,0.4,5.0,0.8,5.9,1.7,0.8,0.8,1.7,10.9,5.0,1999
27,Duane Causwell,C,30.0,MIA,4.0,0.0,20.0,1.8,3.6,0.5,0.0,0.0,,1.8,3.6,0.5,7.2,10.8,0.667,0.0,3.6,3.6,1.8,1.8,0.0,0.0,3.6,10.8,1999
28,Rex Chapman,SG,31.0,PHO,3.0,3.0,57.0,3.8,13.3,0.28600000000000003,1.3,3.8,0.33299999999999996,2.5,9.5,0.267,1.9,2.5,0.75,1.3,2.5,3.8,3.8,0.6,0.0,2.5,5.7,10.7,1999
29,Chris Childs,PG,31.0,NYK,20.0,0.0,494.0,2.4,6.8,0.355,0.7,2.0,0.321,1.7,4.7,0.369,1.4,1.9,0.731,0.6,2.8,3.4,5.3,0.9,0.1,2.2,4.7,6.9,1999
30,Tyrone Corbin,SF,36.0,ATL,9.0,4.0,268.0,4.0,9.7,0.41700000000000004,0.8,3.1,0.261,3.2,6.6,0.49,0.4,0.5,0.75,0.9,3.5,4.4,2.1,0.8,0.0,1.1,2.7,9.3,1999
