,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
36,Rasual Butler,SG,34.0,IND,11.0,0.0,70.0,3.1,7.7,0.4,2.6,6.2,0.41700000000000004,0.5,1.5,0.33299999999999996,1.0,1.0,1.0,0.0,3.1,3.1,0.5,0.5,0.5,0.5,1.5,9.8,2014
37,José Calderón,PG,32.0,DAL,7.0,7.0,191.0,5.7,12.3,0.462,2.1,4.3,0.478,3.6,7.9,0.452,0.2,0.2,1.0,0.4,1.3,1.7,5.8,0.2,0.0,1.3,3.0,13.6,2014
38,DeMarre Carroll,SF,27.0,ATL,7.0,7.0,246.0,3.4,7.2,0.469,1.3,3.2,0.409,2.0,4.0,0.519,1.0,1.6,0.636,1.8,3.2,5.0,1.6,0.7,0.4,1.2,3.1,9.1,2014
39,Vince Carter,SG,37.0,DAL,7.0,0.0,190.0,5.9,12.9,0.456,2.8,5.9,0.484,3.0,7.0,0.43200000000000005,2.1,2.7,0.7859999999999999,1.3,3.4,4.7,3.2,0.6,0.4,1.1,2.3,16.7,2014
40,Mario Chalmers,PG,27.0,MIA,20.0,19.0,535.0,3.2,7.5,0.423,1.0,2.9,0.349,2.2,4.6,0.47100000000000003,1.3,1.7,0.76,0.1,3.0,3.1,4.8,1.3,0.4,2.0,3.2,8.6,2014
42,Victor Claver,SF,25.0,POR,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,20.6,0.0,0.0,25.7,25.7,0.0,0.0,0.0,5.1,0.0,0.0,2014
43,Norris Cole,PG,25.0,MIA,20.0,0.0,404.0,2.9,7.0,0.41,1.3,3.6,0.375,1.5,3.4,0.447,1.2,1.3,0.867,0.1,1.9,2.0,3.2,0.8,0.1,1.7,3.0,8.2,2014
44,Darren Collison,PG,26.0,LAC,13.0,0.0,249.0,5.1,13.0,0.389,0.1,1.7,0.083,4.9,11.3,0.436,5.6,6.5,0.867,1.4,2.5,3.9,4.5,0.9,0.1,1.7,2.5,15.9,2014
45,Nick Collison,PF,33.0,OKC,17.0,2.0,183.0,2.4,5.7,0.414,0.4,1.0,0.4,2.0,4.7,0.41700000000000004,1.4,2.0,0.7,2.4,5.1,7.5,2.6,0.8,1.4,1.2,5.5,6.5,2014
46,Mike Conley,PG,26.0,MEM,7.0,7.0,267.0,5.9,13.8,0.431,0.4,3.6,0.111,5.5,10.1,0.547,2.7,3.5,0.769,0.7,3.6,4.3,7.4,1.9,0.1,2.0,1.9,15.0,2014
47,Chris Copeland,SF,29.0,IND,12.0,0.0,82.0,5.3,12.3,0.429,2.6,7.0,0.375,2.6,5.3,0.5,2.6,4.0,0.667,0.4,1.8,2.2,0.4,1.3,1.3,2.2,5.7,15.8,2014
48,Jamal Crawford,SG,33.0,LAC,13.0,0.0,313.0,7.8,19.7,0.39799999999999996,3.1,9.1,0.342,4.7,10.6,0.446,4.5,5.1,0.8859999999999999,0.6,1.6,2.2,3.0,1.4,0.2,1.7,2.8,23.2,2014
49,Jordan Crawford,SG,25.0,GSW,6.0,0.0,57.0,7.6,20.8,0.364,1.3,4.4,0.28600000000000003,6.3,16.4,0.385,6.9,8.8,0.7859999999999999,2.5,3.2,5.7,1.3,0.6,0.0,3.2,4.4,23.4,2014
50,Jae Crowder,SF,23.0,DAL,7.0,0.0,81.0,3.6,8.0,0.444,1.3,3.1,0.429,2.2,4.9,0.455,0.0,0.0,,1.8,3.6,5.3,0.9,0.9,0.4,1.3,5.8,8.4,2014
51,Stephen Curry,PG,25.0,GSW,7.0,7.0,296.0,6.2,14.1,0.44,2.7,6.9,0.386,3.5,7.2,0.49200000000000005,4.5,5.1,0.8809999999999999,0.5,2.6,3.0,7.2,1.5,0.1,3.2,2.2,19.6,2014
52,Samuel Dalembert,C,32.0,DAL,7.0,7.0,135.0,2.9,6.4,0.45799999999999996,0.0,0.0,,2.9,6.4,0.45799999999999996,2.7,4.0,0.667,6.1,9.6,15.7,0.0,0.5,2.7,1.1,4.0,8.5,2014
53,Troy Daniels,SG,22.0,HOU,4.0,0.0,68.0,4.8,9.0,0.529,4.2,7.9,0.5329999999999999,0.5,1.1,0.5,2.6,2.6,1.0,1.6,3.2,4.8,0.5,1.1,0.0,1.1,5.3,16.4,2014
54,Ed Davis,PF,24.0,MEM,7.0,0.0,25.0,4.3,14.4,0.3,0.0,0.0,,4.3,14.4,0.3,0.0,1.4,0.0,11.5,10.1,21.6,0.0,1.4,4.3,2.9,2.9,8.6,2014
55,Glen Davis,PF,28.0,LAC,13.0,0.0,158.0,5.7,9.3,0.61,0.0,0.0,,5.7,9.3,0.61,0.0,0.0,,3.2,5.0,8.2,2.1,0.7,0.7,1.6,5.5,11.4,2014
56,Austin Daye,SF,25.0,SAS,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
57,Nando De Colo,SF,26.0,TOR,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,2014
58,DeMar DeRozan,SG,24.0,TOR,7.0,7.0,282.0,5.7,14.9,0.385,0.8,2.3,0.33299999999999996,5.0,12.6,0.39399999999999996,9.1,10.1,0.899,0.4,3.3,3.7,3.2,1.0,0.3,2.3,2.9,21.3,2014
59,Boris Diaw,PF,31.0,SAS,23.0,3.0,604.0,4.8,9.5,0.5,1.1,2.7,0.4,3.7,6.9,0.539,2.0,2.9,0.688,1.5,5.1,6.6,4.6,0.8,0.2,1.7,2.6,12.6,2014
60,Toney Douglas,PG,27.0,MIA,10.0,0.0,29.0,3.7,11.2,0.33299999999999996,3.7,7.4,0.5,0.0,3.7,0.0,1.2,2.5,0.5,1.2,3.7,5.0,6.2,0.0,0.0,1.2,3.7,12.4,2014
61,Chris Douglas-Roberts,SF,27.0,CHA,4.0,0.0,70.0,5.7,8.2,0.688,2.1,4.1,0.5,3.6,4.1,0.875,6.2,7.2,0.857,1.0,3.1,4.1,1.0,0.0,0.0,2.1,5.7,19.5,2014
63,Jared Dudley,SF,28.0,LAC,7.0,0.0,45.0,2.4,8.8,0.273,2.4,4.8,0.5,0.0,4.0,0.0,0.0,0.0,,0.0,4.8,4.8,1.6,0.8,0.0,0.0,4.0,7.2,2014
64,Tim Duncan,C,37.0,SAS,23.0,23.0,752.0,7.1,13.6,0.523,0.0,0.1,0.0,7.1,13.5,0.527,3.6,4.8,0.76,3.1,7.0,10.1,2.2,0.3,1.4,1.2,2.5,17.9,2014
65,Mike Dunleavy,SF,33.0,CHI,5.0,5.0,163.0,5.5,11.7,0.47200000000000003,2.7,5.7,0.462,2.9,6.0,0.48100000000000004,0.9,1.3,0.667,1.1,2.9,4.0,2.7,0.7,0.2,1.1,1.5,14.6,2014
66,Kevin Durant,SF,25.0,OKC,19.0,19.0,815.0,8.6,18.6,0.46,1.9,5.5,0.344,6.7,13.1,0.508,5.8,7.2,0.81,1.1,6.4,7.5,3.3,0.8,1.1,3.2,1.8,24.9,2014
67,Wayne Ellington,SG,26.0,DAL,2.0,0.0,14.0,5.1,15.4,0.33299999999999996,5.1,15.4,0.33299999999999996,0.0,0.0,,5.1,5.1,1.0,0.0,5.1,5.1,5.1,0.0,0.0,5.1,2.6,20.6,2014
68,Monta Ellis,SG,28.0,DAL,7.0,7.0,249.0,7.5,18.4,0.409,1.7,4.9,0.353,5.8,13.4,0.43,3.9,4.5,0.871,0.9,1.6,2.5,2.9,1.3,0.1,2.2,2.7,20.7,2014
69,Landry Fields,SF,25.0,TOR,3.0,0.0,26.0,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,0.0,0.0,0.0,,2.8,6.9,9.7,1.4,5.5,1.4,1.4,2.8,0.0,2014
70,Derek Fisher,SG,39.0,OKC,19.0,0.0,299.0,2.8,8.8,0.315,1.4,4.9,0.293,1.3,3.9,0.344,1.8,1.8,1.0,0.7,3.3,4.0,1.9,1.6,0.0,0.7,3.3,8.8,2014
71,Jamaal Franklin,SG,22.0,MEM,2.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,9.0,18.0,0.5,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,2014
72,Joel Freeland,C,26.0,POR,9.0,0.0,24.0,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,1.5,3.0,0.5,6.0,6.0,12.0,1.5,1.5,1.5,6.0,10.5,1.5,2014
73,Francisco García,SF,32.0,HOU,2.0,0.0,22.0,3.3,9.8,0.33299999999999996,0.0,4.9,0.0,3.3,4.9,0.667,4.9,6.5,0.75,1.6,1.6,3.3,0.0,0.0,0.0,0.0,4.9,11.5,2014
74,Kevin Garnett,C,37.0,BRK,12.0,12.0,250.0,4.8,9.1,0.524,0.0,0.3,0.0,4.8,8.8,0.541,2.4,3.3,0.7390000000000001,2.7,8.2,10.9,2.3,1.3,0.7,1.9,3.6,12.0,2014
75,Marc Gasol,C,29.0,MEM,7.0,7.0,299.0,5.7,14.0,0.405,0.0,0.1,0.0,5.7,13.8,0.409,3.3,4.1,0.794,1.6,4.9,6.5,3.7,1.4,0.7,1.4,3.3,14.6,2014
76,Paul George,SF,23.0,IND,19.0,19.0,781.0,6.4,14.5,0.43799999999999994,2.4,5.9,0.40299999999999997,4.0,8.6,0.462,4.7,5.9,0.789,0.6,6.1,6.7,3.4,1.9,0.3,2.3,2.6,19.8,2014
77,Taj Gibson,PF,28.0,CHI,5.0,0.0,154.0,7.5,13.3,0.561,0.0,0.0,,7.5,13.3,0.561,6.3,8.4,0.75,4.9,2.3,7.2,0.5,0.5,2.8,1.9,2.8,21.3,2014
78,Manu Ginóbili,SG,36.0,SAS,23.0,0.0,586.0,6.4,14.6,0.439,2.5,6.5,0.39,3.9,8.1,0.47700000000000004,5.0,5.8,0.862,0.6,4.1,4.6,5.8,2.2,0.1,3.2,3.7,20.3,2014
79,Drew Gooden,C,32.0,WAS,10.0,0.0,146.0,3.5,9.4,0.368,0.0,1.0,0.0,3.5,8.4,0.41200000000000003,1.5,2.0,0.75,4.9,5.4,10.4,1.0,0.7,1.0,1.0,7.4,8.4,2014
80,Marcin Gortat,C,29.0,WAS,11.0,11.0,382.0,5.5,11.1,0.49200000000000005,0.0,0.0,,5.5,11.1,0.49200000000000005,2.5,3.9,0.659,3.4,6.9,10.3,1.5,0.5,1.3,1.9,2.1,13.5,2014
81,Danny Granger,SF,30.0,LAC,13.0,0.0,134.0,3.0,10.7,0.275,1.3,5.9,0.22699999999999998,1.6,4.8,0.33299999999999996,1.9,2.4,0.778,0.5,4.8,5.4,0.8,1.6,0.3,0.8,6.4,9.1,2014
82,Danny Green,SG,26.0,SAS,23.0,23.0,529.0,5.3,10.8,0.491,3.3,6.9,0.475,2.0,3.9,0.517,0.6,0.7,0.818,0.6,4.1,4.7,1.4,2.2,1.2,1.4,3.4,14.5,2014
84,Draymond Green,SF,23.0,GSW,7.0,4.0,228.0,4.4,9.5,0.467,1.3,4.6,0.276,3.2,4.9,0.645,3.0,3.8,0.792,2.8,6.3,9.2,3.2,1.9,1.9,2.7,5.2,13.1,2014
85,Willie Green,SG,32.0,LAC,5.0,0.0,19.0,1.9,9.5,0.2,1.9,7.6,0.25,0.0,1.9,0.0,3.8,3.8,1.0,0.0,13.3,13.3,1.9,5.7,0.0,1.9,5.7,9.5,2014
86,Blake Griffin,PF,24.0,LAC,13.0,13.0,478.0,8.8,17.6,0.5,0.1,0.5,0.14300000000000002,8.7,17.1,0.511,5.3,7.2,0.74,2.6,4.6,7.2,3.8,1.2,1.1,2.3,4.1,23.0,2014
87,Jorge Gutiérrez,PG,25.0,BRK,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.0,48.0,0.5,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,2014
88,Tyler Hansbrough,PF,28.0,TOR,3.0,0.0,29.0,1.2,3.7,0.33299999999999996,0.0,0.0,,1.2,3.7,0.33299999999999996,6.2,7.4,0.833,2.5,5.0,7.4,1.2,0.0,0.0,2.5,9.9,8.7,2014
89,James Harden,SG,24.0,HOU,6.0,6.0,263.0,6.8,18.2,0.376,2.2,7.4,0.29600000000000004,4.7,10.8,0.43,6.2,6.8,0.9,0.7,3.1,3.8,4.8,1.6,0.1,2.9,2.9,22.0,2014
90,Al Harrington,PF,33.0,WAS,7.0,0.0,59.0,3.7,9.2,0.4,0.0,4.3,0.0,3.7,4.9,0.75,3.1,4.3,0.7140000000000001,0.6,9.2,9.8,0.0,1.8,0.0,2.4,8.5,10.4,2014
91,Devin Harris,PG,30.0,DAL,7.0,0.0,176.0,6.3,13.5,0.47,2.3,5.1,0.44,4.1,8.4,0.488,1.4,1.6,0.875,0.2,3.3,3.5,5.5,0.4,0.4,2.3,2.7,16.4,2014
92,Udonis Haslem,PF,33.0,MIA,16.0,6.0,169.0,3.6,7.9,0.45899999999999996,0.0,0.0,,3.6,7.9,0.45899999999999996,1.3,2.1,0.6,2.6,6.2,8.7,0.9,0.2,0.6,0.2,6.0,8.5,2014
93,Chuck Hayes,C,30.0,TOR,5.0,0.0,38.0,1.9,7.6,0.25,0.0,0.0,,1.9,7.6,0.25,1.9,1.9,1.0,3.8,3.8,7.6,1.9,2.8,0.0,0.9,4.7,5.7,2014
94,Gerald Henderson,SG,26.0,CHA,4.0,4.0,119.0,4.2,11.2,0.37799999999999995,0.0,2.7,0.0,4.2,8.5,0.5,3.3,5.1,0.647,0.3,4.5,4.8,2.7,1.2,0.3,1.8,3.6,11.8,2014
95,Roy Hibbert,C,27.0,IND,19.0,19.0,542.0,4.4,9.8,0.449,0.0,0.1,0.0,4.4,9.7,0.452,2.9,3.8,0.772,2.9,4.1,7.0,1.1,0.3,1.7,1.7,4.1,11.7,2014
96,Nenê,PF,31.0,WAS,10.0,10.0,325.0,7.1,15.3,0.46399999999999997,0.0,0.0,,7.1,15.3,0.46399999999999997,1.0,2.9,0.34600000000000003,0.9,5.0,5.9,2.9,1.0,1.2,1.9,4.0,15.2,2014
97,George Hill,PG,27.0,IND,19.0,19.0,687.0,4.1,9.3,0.444,1.5,4.0,0.364,2.7,5.3,0.505,2.3,3.2,0.721,0.7,3.0,3.7,3.0,1.2,0.2,1.5,2.3,12.1,2014
98,Solomon Hill,SF,22.0,IND,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
99,Kirk Hinrich,PG,33.0,CHI,5.0,5.0,167.0,5.0,12.1,0.41100000000000003,1.5,4.1,0.368,3.4,8.0,0.43200000000000005,0.4,0.9,0.5,0.2,3.0,3.2,4.7,0.9,0.2,2.4,4.7,11.9,2014
100,Ryan Hollins,PF,29.0,LAC,5.0,0.0,9.0,4.0,16.0,0.25,0.0,0.0,,4.0,16.0,0.25,4.0,4.0,1.0,4.0,8.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,2014
101,Dwight Howard,C,28.0,HOU,6.0,6.0,231.0,9.0,16.5,0.547,0.0,0.0,,9.0,16.5,0.547,6.2,10.0,0.625,4.2,8.6,12.8,1.7,0.6,2.6,3.0,3.9,24.3,2014
102,Serge Ibaka,PF,24.0,OKC,17.0,17.0,581.0,5.4,9.1,0.5920000000000001,0.3,0.8,0.385,5.1,8.3,0.612,1.6,2.1,0.765,1.9,5.3,7.2,0.7,0.7,2.6,1.2,3.3,12.7,2014
103,Andre Iguodala,SF,30.0,GSW,7.0,7.0,248.0,4.6,9.0,0.516,1.2,2.2,0.5329999999999999,3.5,6.8,0.511,2.9,4.8,0.606,0.7,4.1,4.8,4.5,1.3,0.3,3.0,2.8,13.4,2014
105,Reggie Jackson,PG,23.0,OKC,19.0,4.0,531.0,5.1,10.9,0.466,1.4,3.6,0.396,3.7,7.3,0.5,2.6,3.0,0.8859999999999999,0.9,4.0,4.9,3.1,0.3,0.3,2.6,3.3,14.2,2014
106,Bernard James,C,28.0,DAL,2.0,0.0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.5,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,2014
107,LeBron James,PF,29.0,MIA,20.0,20.0,763.0,9.1,16.0,0.565,1.7,4.1,0.40700000000000003,7.4,12.0,0.618,6.1,7.5,0.8059999999999999,0.7,6.0,6.7,4.5,1.7,0.5,2.9,2.2,25.9,2014
108,Al Jefferson,C,29.0,CHA,3.0,3.0,106.0,8.8,18.0,0.491,0.0,0.0,,8.8,18.0,0.491,1.4,1.7,0.8,2.0,7.5,9.5,0.7,0.3,1.7,0.3,2.4,19.0,2014
109,Amir Johnson,PF,26.0,TOR,7.0,7.0,191.0,6.4,9.8,0.654,0.0,0.4,0.0,6.4,9.4,0.68,1.7,2.3,0.75,3.0,4.9,7.9,1.3,0.6,0.8,2.3,5.5,14.5,2014
110,James Johnson,SF,26.0,MEM,3.0,0.0,28.0,6.4,19.3,0.33299999999999996,2.6,6.4,0.4,3.9,12.9,0.3,9.0,12.9,0.7,5.1,2.6,7.7,0.0,1.3,0.0,0.0,3.9,24.4,2014
111,Joe Johnson,SG,32.0,BRK,12.0,12.0,469.0,7.5,14.1,0.5329999999999999,1.7,4.1,0.415,5.8,10.1,0.58,2.8,3.3,0.8370000000000001,0.7,2.8,3.5,2.7,0.5,0.2,1.5,1.5,19.5,2014
112,James Jones,SF,33.0,MIA,15.0,0.0,126.0,5.1,11.4,0.45,4.3,9.1,0.469,0.9,2.3,0.375,0.6,0.9,0.667,0.9,2.3,3.1,1.4,0.9,0.6,0.0,4.9,15.1,2014
113,Perry Jones,PF,22.0,OKC,11.0,0.0,55.0,4.6,11.8,0.389,2.0,6.5,0.3,2.6,5.2,0.5,0.0,0.0,,2.0,3.9,5.9,0.7,0.0,0.7,0.7,5.9,11.1,2014
114,Terrence Jones,PF,22.0,HOU,6.0,2.0,138.0,5.2,10.2,0.513,0.0,0.3,0.0,5.2,9.9,0.526,1.6,3.1,0.5,4.4,5.2,9.7,2.1,1.3,0.8,0.5,3.4,12.0,2014
115,DeAndre Jordan,C,25.0,LAC,13.0,13.0,442.0,3.7,5.1,0.73,0.0,0.0,,3.7,5.1,0.73,2.7,6.2,0.434,3.5,9.8,13.3,0.8,1.0,2.7,1.9,3.7,10.2,2014
116,Cory Joseph,SG,22.0,SAS,17.0,0.0,87.0,7.0,14.5,0.486,0.0,1.2,0.0,7.0,13.2,0.531,5.8,7.4,0.778,0.4,3.3,3.7,3.7,1.2,0.0,1.7,2.9,19.9,2014
