,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
16,Aron Baynes,C,26.0,SAS,4.0,1.0,23.0,6.3,11.0,0.5710000000000001,0.0,0.0,,6.3,11.0,0.5710000000000001,0.0,0.0,,3.1,4.7,7.8,0.0,0.0,0.0,1.6,6.3,12.5,2013
17,Kent Bazemore,SG,23.0,GSW,9.0,0.0,16.0,2.3,18.0,0.125,0.0,2.3,0.0,2.3,15.8,0.14300000000000002,0.0,9.0,0.0,2.3,9.0,11.3,4.5,2.3,0.0,4.5,6.8,4.5,2013
18,Marco Belinelli,SG,26.0,CHI,12.0,7.0,325.0,4.9,11.9,0.41100000000000003,1.8,5.2,0.34,3.1,6.6,0.467,3.2,3.7,0.879,0.0,3.9,3.9,3.4,0.6,0.0,1.7,2.9,14.7,2013
19,Patrick Beverley,PG,24.0,HOU,6.0,5.0,200.0,5.0,11.7,0.431,1.4,4.3,0.33299999999999996,3.6,7.4,0.488,1.3,1.3,1.0,2.0,4.0,5.9,3.1,1.3,0.7,1.1,4.3,12.8,2013
21,Andris Biedriņš,C,26.0,GSW,3.0,0.0,17.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.2,10.6,14.8,2.1,0.0,4.2,2.1,12.7,0.0,2013
22,Chauncey Billups,SG,36.0,LAC,6.0,6.0,115.0,3.4,11.3,0.306,1.9,5.3,0.353,1.6,5.9,0.263,2.8,3.4,0.818,0.6,3.1,3.8,1.9,0.3,0.3,2.5,3.1,11.6,2013
23,DeJuan Blair,PF,23.0,SAS,12.0,0.0,76.0,9.9,16.1,0.618,0.0,0.0,,9.9,16.1,0.618,2.4,4.3,0.556,2.8,8.5,11.4,3.3,2.4,0.5,0.5,6.6,22.3,2013
24,Steve Blake,PG,32.0,LAL,2.0,2.0,75.0,5.3,13.4,0.39299999999999996,2.4,5.8,0.41700000000000004,2.9,7.7,0.375,0.5,0.5,1.0,0.0,3.8,3.8,2.4,1.9,1.4,1.9,3.8,13.4,2013
25,Andray Blatche,C,26.0,BRK,7.0,0.0,138.0,7.6,15.1,0.5,0.0,0.0,,7.6,15.1,0.5,3.7,4.4,0.8240000000000001,2.6,6.3,8.9,2.3,0.5,0.8,1.3,3.7,18.8,2013
26,Eric Bledsoe,PG,23.0,LAC,6.0,0.0,97.0,5.6,11.1,0.5,0.4,3.3,0.111,5.2,7.8,0.667,3.0,4.5,0.667,0.7,4.8,5.6,6.7,0.7,1.1,1.9,3.7,14.5,2013
27,Keith Bogans,SG,32.0,BRK,2.0,0.0,23.0,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,,0.0,0.0,,0.0,3.1,3.1,3.1,0.0,0.0,1.6,4.7,0.0,2013
28,Andrew Bogut,C,28.0,GSW,12.0,12.0,327.0,4.3,7.4,0.5820000000000001,0.0,0.0,,4.3,7.4,0.5820000000000001,0.9,2.5,0.348,4.3,10.1,14.4,2.4,0.7,2.0,2.4,4.3,9.5,2013
29,Matt Bonner,PF,32.0,SAS,20.0,1.0,267.0,3.8,8.0,0.475,2.0,4.3,0.469,1.8,3.6,0.48100000000000004,1.3,1.6,0.833,1.2,4.0,5.3,0.8,0.7,0.7,0.3,4.7,10.9,2013
30,Carlos Boozer,PF,31.0,CHI,12.0,12.0,431.0,6.9,14.0,0.494,0.0,0.1,0.0,6.9,13.9,0.49700000000000005,2.6,3.8,0.6890000000000001,2.9,6.7,9.6,1.5,0.8,0.1,2.4,3.0,16.5,2013
31,Chris Bosh,C,28.0,MIA,23.0,23.0,751.0,5.3,11.5,0.45799999999999996,0.7,1.8,0.405,4.6,9.7,0.46799999999999997,2.1,2.9,0.733,1.8,6.2,8.0,1.6,1.1,1.7,1.3,3.2,13.4,2013
32,Avery Bradley,PG,22.0,BOS,6.0,6.0,191.0,3.2,7.9,0.405,0.4,1.5,0.25,2.8,6.4,0.441,0.8,0.8,1.0,0.6,1.9,2.5,1.5,2.1,0.2,2.1,2.1,7.5,2013
33,Corey Brewer,SF,26.0,DEN,6.0,0.0,146.0,5.2,16.8,0.309,2.2,8.9,0.25,3.0,7.9,0.375,3.5,5.2,0.667,0.7,2.0,2.7,1.7,1.5,0.2,1.7,4.7,16.0,2013
34,Ronnie Brewer,SF,27.0,OKC,1.0,0.0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,4.5,0.0,2013
35,Aaron Brooks,PG,28.0,HOU,6.0,0.0,67.0,7.0,18.3,0.382,0.5,4.8,0.111,6.4,13.4,0.48,1.6,2.7,0.6,1.6,3.2,4.8,5.9,0.5,0.5,3.2,1.6,16.1,2013
36,MarShon Brooks,SG,24.0,BRK,7.0,0.0,40.0,2.7,7.2,0.375,0.0,0.9,0.0,2.7,6.3,0.429,1.8,1.8,1.0,0.9,3.6,4.5,2.7,0.0,0.0,2.7,2.7,7.2,2013
37,Caron Butler,SF,32.0,LAC,6.0,6.0,136.0,5.8,12.2,0.478,1.1,4.2,0.25,4.8,7.9,0.6,0.8,0.8,1.0,0.3,4.0,4.2,0.0,0.5,0.5,1.6,2.9,13.5,2013
38,Jimmy Butler,SF,23.0,CHI,12.0,12.0,490.0,3.7,8.4,0.435,1.1,2.7,0.405,2.6,5.7,0.449,3.3,4.0,0.818,0.7,3.9,4.6,2.4,1.1,0.4,1.2,1.9,11.8,2013
39,Marcus Camby,PF,38.0,NYK,3.0,0.0,3.0,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,24.0,0.0,0.0,0.0,12.0,12.0,24.0,2013
40,Mario Chalmers,PG,26.0,MIA,23.0,23.0,650.0,4.2,10.1,0.415,1.3,3.8,0.353,2.9,6.4,0.452,2.2,2.9,0.755,0.6,2.4,2.9,3.9,1.2,0.1,2.1,3.9,12.0,2013
42,Tyson Chandler,C,30.0,NYK,12.0,12.0,350.0,2.9,5.3,0.5379999999999999,0.0,0.0,,2.9,5.3,0.5379999999999999,1.2,1.6,0.75,4.1,4.9,9.1,0.4,0.8,1.4,1.1,4.9,7.0,2013
43,Wilson Chandler,PF,25.0,DEN,6.0,6.0,205.0,4.7,13.3,0.355,1.6,5.1,0.31,3.2,8.3,0.38299999999999995,1.6,2.1,0.75,0.9,4.9,5.8,1.4,1.4,0.5,1.2,4.4,12.6,2013
44,Earl Clark,PF,25.0,LAL,4.0,1.0,82.0,3.1,8.3,0.368,0.0,1.8,0.0,3.1,6.6,0.467,0.0,0.0,,0.9,4.4,5.3,0.4,0.4,0.4,2.6,1.8,6.1,2013
45,Norris Cole,PG,24.0,MIA,21.0,0.0,418.0,4.2,8.8,0.48,1.5,2.8,0.531,2.8,6.0,0.457,1.2,1.6,0.737,0.5,2.8,3.4,3.6,1.3,0.2,2.0,3.4,11.1,2013
46,Nick Collison,C,32.0,OKC,11.0,0.0,178.0,4.4,9.5,0.46799999999999997,0.0,0.0,,4.4,9.5,0.46799999999999997,2.2,2.4,0.917,5.1,5.3,10.3,2.4,1.0,2.2,2.0,7.5,11.1,2013
47,Mike Conley,PG,25.0,MEM,15.0,15.0,575.0,5.2,13.5,0.384,1.1,4.0,0.281,4.1,9.5,0.428,4.4,5.8,0.763,0.8,3.7,4.4,6.7,1.6,0.3,2.1,2.1,16.0,2013
48,Daequan Cook,SG,25.0,CHI,6.0,0.0,36.0,1.0,10.0,0.1,1.0,8.0,0.125,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,0.0,4.0,6.0,3.0,2013
49,Chris Copeland,PF,28.0,NYK,9.0,1.0,93.0,4.6,11.6,0.4,4.3,8.9,0.478,0.4,2.7,0.14300000000000002,0.8,0.8,1.0,0.8,2.7,3.5,0.4,1.9,0.0,1.5,3.5,14.3,2013
50,Jamal Crawford,SG,32.0,LAC,6.0,0.0,161.0,5.4,13.9,0.387,1.3,4.9,0.273,4.0,8.9,0.45,2.5,2.5,1.0,0.4,2.2,2.7,2.2,0.7,0.2,0.9,2.0,14.5,2013
51,Jordan Crawford,SG,24.0,BOS,5.0,0.0,59.0,4.3,14.0,0.304,1.8,7.3,0.25,2.4,6.7,0.364,0.6,1.2,0.5,0.0,1.8,1.8,0.0,1.2,0.0,1.8,1.8,11.0,2013
52,Stephen Curry,PG,24.0,GSW,12.0,12.0,497.0,7.4,17.0,0.434,3.0,7.7,0.396,4.3,9.3,0.465,2.5,2.8,0.9209999999999999,0.4,3.0,3.3,7.0,1.4,0.1,2.9,2.5,20.4,2013
53,Samuel Dalembert,C,31.0,MIL,1.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,,0.0,8.0,0.0,4.0,16.0,0.25,4.0,8.0,12.0,0.0,4.0,0.0,8.0,12.0,4.0,2013
54,Marquis Daniels,SF,32.0,MIL,3.0,0.0,33.0,6.5,12.0,0.545,0.0,2.2,0.0,6.5,9.8,0.667,0.0,0.0,,0.0,4.4,4.4,4.4,1.1,0.0,1.1,3.3,13.1,2013
55,Ed Davis,PF,23.0,MEM,8.0,0.0,48.0,3.7,9.0,0.41700000000000004,0.0,0.0,,3.7,9.0,0.41700000000000004,2.3,3.0,0.75,3.0,5.2,8.2,0.0,0.0,0.7,1.5,5.2,9.7,2013
56,Austin Daye,SF,24.0,MEM,4.0,0.0,20.0,5.4,14.4,0.375,0.0,1.8,0.0,5.4,12.6,0.429,1.8,1.8,1.0,0.0,1.8,1.8,0.0,0.0,1.8,1.8,3.6,12.6,2013
57,Nando De Colo,SG,25.0,SAS,5.0,0.0,14.0,2.6,10.3,0.25,0.0,7.7,0.0,2.6,2.6,1.0,5.1,5.1,1.0,5.1,5.1,10.3,5.1,0.0,0.0,0.0,2.6,10.3,2013
58,Carlos Delfino,SF,30.0,HOU,5.0,0.0,120.0,4.5,12.0,0.375,3.3,9.3,0.355,1.2,2.7,0.444,1.2,1.2,1.0,0.3,3.3,3.6,3.0,0.9,0.3,1.5,3.0,13.5,2013
59,Luol Deng,SF,27.0,CHI,5.0,5.0,224.0,5.1,13.5,0.381,0.2,2.9,0.055999999999999994,5.0,10.6,0.47,0.6,1.6,0.4,0.8,5.3,6.1,3.1,0.8,0.5,1.9,1.9,11.1,2013
60,Boris Diaw,PF,30.0,SAS,16.0,1.0,273.0,3.2,7.1,0.444,0.7,1.7,0.385,2.5,5.4,0.46299999999999997,1.6,1.8,0.857,1.1,4.2,5.3,3.7,0.5,0.4,1.7,3.7,8.6,2013
61,Keyon Dooling,PG,32.0,MEM,14.0,0.0,114.0,2.5,7.6,0.33299999999999996,1.6,4.1,0.385,0.9,3.5,0.273,1.9,1.9,1.0,0.0,1.6,1.6,1.3,0.3,0.0,0.9,4.4,8.5,2013
63,Chris Duhon,PG,30.0,LAL,2.0,0.0,68.0,2.1,5.8,0.364,1.6,4.2,0.375,0.5,1.6,0.33299999999999996,0.0,0.0,,0.5,1.1,1.6,3.7,1.1,0.5,2.6,2.1,5.8,2013
64,Tim Duncan,C,36.0,SAS,21.0,21.0,735.0,7.4,15.7,0.47,0.0,0.0,0.0,7.4,15.7,0.47200000000000003,3.9,4.8,0.8059999999999999,2.6,7.8,10.5,2.0,0.9,1.7,2.1,2.6,18.7,2013
65,Mike Dunleavy,SF,32.0,MIL,4.0,0.0,91.0,6.7,11.9,0.5670000000000001,2.8,6.3,0.43799999999999994,4.0,5.5,0.7140000000000001,3.2,3.6,0.889,1.2,5.1,6.3,3.2,0.8,0.0,1.2,2.0,19.4,2013
66,Kevin Durant,SF,24.0,OKC,11.0,11.0,485.0,8.3,18.3,0.455,1.6,5.2,0.314,6.7,13.1,0.511,6.9,8.3,0.83,0.5,6.8,7.3,5.1,1.0,0.9,3.2,1.9,25.2,2013
67,Monta Ellis,SG,27.0,MIL,4.0,4.0,152.0,5.7,13.0,0.436,0.7,4.5,0.158,5.0,8.5,0.583,1.4,3.8,0.375,0.5,2.6,3.1,5.2,2.4,0.2,3.3,1.9,13.5,2013
68,Reggie Evans,PF,32.0,BRK,7.0,7.0,209.0,1.9,4.0,0.478,0.0,0.0,,1.9,4.0,0.478,1.7,3.1,0.556,2.8,12.1,14.8,1.0,1.2,0.3,1.0,3.6,5.5,2013
69,Festus Ezeli,C,23.0,GSW,12.0,3.0,134.0,1.6,3.5,0.462,0.0,0.0,,1.6,3.5,0.462,3.2,5.6,0.5710000000000001,3.5,4.6,8.1,0.5,0.8,1.9,3.2,6.4,6.4,2013
70,Kenneth Faried,PF,23.0,DEN,5.0,4.0,145.0,5.0,7.9,0.625,0.0,0.0,,5.0,7.9,0.625,2.7,3.7,0.733,3.0,7.4,10.4,0.2,1.2,0.2,1.2,5.5,12.7,2013
71,Raymond Felton,PG,28.0,NYK,12.0,12.0,454.0,5.7,12.8,0.444,0.7,2.2,0.321,5.0,10.6,0.47,1.3,1.9,0.667,1.3,1.9,3.3,4.4,1.6,0.4,1.6,2.1,13.4,2013
72,Derek Fisher,SG,38.0,OKC,11.0,0.0,261.0,4.4,9.7,0.457,3.3,7.0,0.47100000000000003,1.1,2.6,0.42100000000000004,1.1,1.7,0.667,0.1,2.2,2.3,1.1,1.0,0.1,1.1,4.6,13.2,2013
73,Evan Fournier,SG,20.0,DEN,4.0,4.0,53.0,4.1,11.5,0.353,0.0,5.4,0.0,4.1,6.1,0.667,4.8,5.4,0.875,0.0,0.0,0.0,2.7,1.4,0.0,4.1,4.1,12.9,2013
74,Francisco García,SF,31.0,HOU,6.0,3.0,164.0,4.8,11.0,0.44,3.7,8.1,0.45899999999999996,1.1,2.9,0.385,0.7,1.1,0.6,0.7,3.7,4.4,2.0,0.9,1.1,0.9,4.6,14.0,2013
75,Kevin Garnett,C,36.0,BOS,6.0,6.0,212.0,5.1,10.2,0.5,0.0,0.3,0.0,5.1,9.8,0.517,2.7,2.9,0.941,1.5,12.4,13.9,3.6,0.8,1.0,3.2,3.9,12.9,2013
76,Marc Gasol,C,28.0,MEM,15.0,15.0,609.0,5.5,12.1,0.45399999999999996,0.0,0.0,,5.5,12.1,0.45399999999999996,4.3,5.3,0.8,1.5,6.0,7.5,2.8,0.8,2.0,1.1,3.1,15.3,2013
77,Pau Gasol,PF,32.0,LAL,4.0,4.0,146.0,6.2,12.8,0.48100000000000004,0.0,0.0,,6.2,12.8,0.48100000000000004,1.5,2.7,0.545,1.7,9.6,11.3,6.4,0.5,0.7,3.2,1.0,13.8,2013
78,Paul George,SF,22.0,IND,19.0,19.0,780.0,5.5,12.8,0.43,1.6,4.8,0.327,3.9,8.0,0.491,4.3,5.9,0.727,0.7,5.8,6.5,4.4,1.2,0.4,3.5,3.3,16.8,2013
79,Taj Gibson,PF,27.0,CHI,12.0,0.0,206.0,5.4,11.5,0.47,0.0,0.3,0.0,5.4,11.2,0.484,2.8,3.8,0.727,2.6,3.7,6.3,0.7,0.7,1.0,1.6,6.5,13.6,2013
80,Manu Ginóbili,SG,35.0,SAS,21.0,3.0,560.0,5.0,12.4,0.39899999999999997,1.9,6.2,0.302,3.1,6.2,0.495,3.8,5.1,0.738,0.6,4.4,5.0,6.8,1.5,0.4,3.5,3.3,15.6,2013
81,Andrew Goudelock,SG,24.0,LAL,3.0,2.0,80.0,7.2,16.2,0.444,0.9,4.5,0.2,6.3,11.7,0.5379999999999999,0.9,0.9,1.0,0.5,1.8,2.3,1.4,2.3,0.0,1.8,3.2,16.2,2013
82,Danny Green,SG,25.0,SAS,21.0,21.0,669.0,4.5,10.0,0.446,3.0,6.1,0.48200000000000004,1.5,3.9,0.389,0.6,0.8,0.8,1.0,3.7,4.7,1.7,1.2,1.2,1.0,2.7,12.5,2013
84,Draymond Green,SF,22.0,GSW,12.0,1.0,223.0,3.9,9.0,0.429,1.5,3.7,0.391,2.4,5.3,0.455,2.1,2.7,0.765,2.3,6.0,8.2,3.1,1.0,1.6,1.9,5.7,11.3,2013
85,Gerald Green,SF,27.0,IND,9.0,0.0,105.0,7.2,17.1,0.42,3.8,11.3,0.33299999999999996,3.4,5.8,0.588,0.7,0.7,1.0,0.7,3.4,4.1,1.0,0.0,0.3,2.1,3.4,18.9,2013
86,Jeff Green,PF,26.0,BOS,6.0,6.0,258.0,5.2,11.9,0.435,1.4,3.1,0.455,3.8,8.8,0.429,5.3,6.3,0.8440000000000001,0.8,3.6,4.5,2.0,0.3,0.6,2.7,3.1,17.0,2013
87,Willie Green,SG,31.0,LAC,3.0,0.0,20.0,3.6,5.4,0.667,0.0,1.8,0.0,3.6,3.6,1.0,3.6,3.6,1.0,0.0,5.4,5.4,3.6,1.8,0.0,0.0,0.0,10.8,2013
88,Blake Griffin,PF,23.0,LAC,6.0,5.0,158.0,6.6,14.6,0.45299999999999996,0.0,0.0,,6.6,14.6,0.45299999999999996,4.8,5.9,0.8079999999999999,1.8,5.7,7.5,3.4,0.0,1.1,3.0,5.5,18.0,2013
89,Jordan Hamilton,SF,22.0,DEN,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
90,Richard Hamilton,SG,34.0,CHI,4.0,0.0,68.0,5.3,14.3,0.37,1.6,3.7,0.429,3.7,10.6,0.35,1.6,2.1,0.75,0.0,1.6,1.6,2.6,0.5,1.1,2.6,2.6,13.8,2013
91,Ben Hansbrough,PG,25.0,IND,6.0,0.0,22.0,0.0,8.2,0.0,0.0,4.9,0.0,0.0,3.3,0.0,0.0,0.0,,1.6,3.3,4.9,4.9,0.0,1.6,3.3,3.3,0.0,2013
92,Tyler Hansbrough,PF,27.0,IND,19.0,0.0,241.0,3.9,9.3,0.419,0.0,0.0,,3.9,9.3,0.419,3.9,6.6,0.591,5.4,3.7,9.1,0.7,0.9,0.0,2.2,6.1,11.7,2013
93,James Harden,SG,23.0,HOU,6.0,6.0,243.0,6.7,17.0,0.391,2.2,6.5,0.341,4.4,10.5,0.423,7.9,9.8,0.8029999999999999,0.7,5.2,5.9,4.0,1.8,0.9,4.0,2.7,23.4,2013
94,Devin Harris,SG,29.0,ATL,6.0,6.0,225.0,3.7,10.1,0.365,0.8,4.0,0.2,2.9,6.1,0.474,2.7,4.0,0.68,0.3,2.4,2.7,3.5,1.6,0.2,1.9,2.9,10.9,2013
95,Udonis Haslem,PF,32.0,MIA,22.0,19.0,357.0,5.1,8.7,0.593,0.0,0.0,,5.1,8.7,0.593,0.8,1.4,0.5710000000000001,2.6,5.4,8.1,0.6,1.5,0.5,1.4,5.4,11.1,2013
96,John Henson,PF,22.0,MIL,4.0,0.0,33.0,3.3,12.0,0.273,0.0,1.1,0.0,3.3,10.9,0.3,0.0,0.0,,0.0,8.7,8.7,1.1,2.2,0.0,2.2,5.5,6.5,2013
97,Roy Hibbert,C,26.0,IND,19.0,19.0,694.0,6.2,12.2,0.511,0.0,0.0,,6.2,12.2,0.511,4.3,5.3,0.8059999999999999,4.7,5.1,9.8,1.3,0.2,1.9,2.2,3.8,16.8,2013
98,George Hill,PG,26.0,IND,18.0,18.0,685.0,4.4,10.9,0.401,1.8,5.0,0.358,2.6,5.9,0.43799999999999994,3.3,4.0,0.8290000000000001,0.3,3.3,3.5,4.0,1.2,0.2,2.1,2.2,13.8,2013
99,Grant Hill,SF,40.0,LAC,1.0,0.0,20.0,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,0.0,0.0,,3.6,3.6,7.2,3.6,0.0,0.0,1.8,9.0,7.2,2013
100,Jordan Hill,PF,25.0,LAL,3.0,0.0,31.0,5.8,11.6,0.5,0.0,0.0,,5.8,11.6,0.5,0.0,0.0,,2.3,10.5,12.8,1.2,0.0,2.3,0.0,2.3,11.6,2013
101,Kirk Hinrich,PG,32.0,CHI,4.0,4.0,162.0,3.6,8.2,0.43200000000000005,0.9,2.4,0.364,2.7,5.8,0.462,2.0,3.1,0.643,0.2,2.2,2.4,5.1,1.8,0.2,1.8,3.1,10.0,2013
102,Ryan Hollins,C,28.0,LAC,5.0,0.0,37.0,4.9,8.8,0.556,0.0,0.0,,4.9,8.8,0.556,1.0,1.9,0.5,2.9,1.9,4.9,1.9,0.0,1.9,1.9,9.7,10.7,2013
103,Al Horford,C,26.0,ATL,6.0,6.0,218.0,6.8,13.7,0.494,0.0,0.0,,6.8,13.7,0.494,3.0,4.5,0.667,2.0,6.8,8.8,3.0,1.0,0.8,1.5,2.8,16.5,2013
105,Dwight Howard,C,27.0,LAL,4.0,4.0,126.0,7.4,12.0,0.619,0.0,0.0,,7.4,12.0,0.619,4.6,10.3,0.444,2.9,9.4,12.3,1.1,0.6,2.3,4.6,4.9,19.4,2013
106,Kris Humphries,PF,27.0,BRK,7.0,0.0,83.0,6.1,13.4,0.452,0.0,0.0,,6.1,13.4,0.452,1.3,3.0,0.429,4.3,5.6,10.0,0.4,0.4,1.3,0.9,6.5,13.4,2013
107,Serge Ibaka,PF,23.0,OKC,11.0,11.0,366.0,5.8,13.3,0.43700000000000006,0.4,0.9,0.444,5.4,12.4,0.43700000000000006,1.9,2.4,0.792,3.8,5.2,9.0,0.8,0.0,3.2,0.7,3.7,13.9,2013
108,Andre Iguodala,SG,29.0,DEN,6.0,6.0,243.0,5.6,11.3,0.5,2.1,4.3,0.483,3.6,7.0,0.511,2.7,3.7,0.72,1.3,5.8,7.1,4.7,1.8,0.3,2.5,1.3,16.0,2013
109,Ersan İlyasova,PF,25.0,MIL,4.0,4.0,117.0,6.2,14.2,0.435,1.2,3.1,0.4,4.9,11.1,0.444,0.6,0.6,1.0,3.1,5.8,8.9,2.2,1.5,0.3,1.8,2.5,14.2,2013
110,Jarrett Jack,SG,29.0,GSW,12.0,4.0,426.0,6.6,13.0,0.506,0.6,2.0,0.292,6.0,11.0,0.546,3.6,4.1,0.8959999999999999,0.6,3.9,4.5,4.7,0.9,0.3,3.2,2.2,17.4,2013
111,Reggie Jackson,PG,22.0,OKC,11.0,9.0,368.0,5.6,11.6,0.479,1.3,4.2,0.302,4.3,7.4,0.579,2.5,2.8,0.897,0.4,4.9,5.3,3.9,0.5,0.6,2.1,3.3,15.0,2013
112,LeBron James,PF,28.0,MIA,23.0,23.0,960.0,7.9,16.2,0.491,1.4,3.6,0.375,6.6,12.6,0.524,5.1,6.6,0.777,1.4,5.9,7.2,5.7,1.5,0.7,2.6,1.6,22.3,2013
113,Antawn Jamison,PF,36.0,LAL,4.0,0.0,79.0,4.6,10.5,0.435,2.3,5.5,0.41700000000000004,2.3,5.0,0.455,1.8,2.7,0.667,0.5,2.7,3.2,0.5,0.5,0.9,1.4,4.1,13.2,2013
114,Richard Jefferson,SF,32.0,GSW,7.0,0.0,39.0,3.7,8.3,0.444,1.8,2.8,0.667,1.8,5.5,0.33299999999999996,2.8,8.3,0.33299999999999996,1.8,4.6,6.5,0.9,0.9,0.9,0.0,4.6,12.0,2013
115,John Jenkins,SG,21.0,ATL,4.0,0.0,24.0,0.0,4.5,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,4.5,0.0,0.0,3.0,3.0,0.0,2013
116,Brandon Jennings,PG,23.0,MIL,4.0,4.0,133.0,4.6,15.4,0.298,1.6,7.6,0.214,3.0,7.8,0.379,3.5,4.9,0.722,0.3,2.2,2.4,4.3,2.4,0.3,3.0,1.6,14.3,2013
117,Ivan Johnson,PF,28.0,ATL,6.0,0.0,108.0,4.0,8.7,0.462,0.0,0.0,,4.0,8.7,0.462,4.0,6.0,0.667,3.0,3.7,6.7,1.0,1.3,1.0,2.0,7.7,12.0,2013
