,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
22,Dalibor Bagarić,C,22.0,CHI,10.0,76.0,7.1,0.342,0.0,0.154,10.3,18.6,14.5,8.2,2.0,2.9,15.3,19.1,,-0.2,0.1,-0.1,-0.048,,-5.8,-1.1,-6.9,-0.1,2003
23,Vin Baker,C,31.0,BOS,52.0,942.0,10.6,0.531,0.019,0.517,10.5,13.3,11.9,5.3,1.2,2.5,19.4,15.5,,0.5,1.1,1.6,0.08199999999999999,,-4.4,-0.4,-4.7,-0.6,2003
25,Brent Barry,SG,31.0,SEA,75.0,2480.0,15.8,0.597,0.508,0.27899999999999997,2.2,12.2,7.1,25.0,2.5,0.5,18.0,14.9,,4.8,2.5,7.3,0.141,,1.1,1.5,2.6,2.9,2003
26,Jon Barry,SG,33.0,DET,80.0,1473.0,17.9,0.593,0.505,0.23600000000000002,2.6,12.0,7.2,25.5,2.4,0.7,14.8,17.9,,3.4,2.2,5.6,0.183,,2.6,1.6,4.3,2.3,2003
27,Maceo Baston,PF,27.0,TOR,16.0,106.0,18.0,0.6609999999999999,0.0,0.48,4.1,21.3,12.4,0.0,2.0,7.3,16.5,15.6,,0.2,0.2,0.3,0.153,,-1.6,2.7,1.0,0.1,2003
28,Mengke Bateer,C,27.0,SAS,12.0,46.0,-8.4,0.252,0.17600000000000002,0.11800000000000001,5.3,19.2,12.6,13.5,0.0,0.0,25.1,24.1,,-0.3,0.1,-0.2,-0.248,,-14.7,-2.0,-16.7,-0.2,2003
29,Mike Batiste,PF,25.0,MEM,75.0,1248.0,12.2,0.47600000000000003,0.17300000000000001,0.188,7.5,15.6,11.6,6.9,1.7,0.9,12.0,20.7,,0.0,0.7,0.8,0.028999999999999998,,-2.1,-1.4,-3.5,-0.5,2003
30,Tony Battie,C,26.0,BOS,67.0,1683.0,15.2,0.578,0.013999999999999999,0.32,9.7,19.7,14.6,5.2,1.0,3.8,10.2,12.9,,3.3,2.5,5.8,0.16399999999999998,,-1.0,0.8,-0.3,0.7,2003
31,Shane Battier,SF,24.0,MEM,78.0,2383.0,15.0,0.597,0.38,0.255,6.1,10.1,8.1,6.8,2.2,2.5,9.7,13.2,,4.8,1.5,6.2,0.126,,1.4,0.8,2.3,2.5,2003
32,Lonny Baxter,C,24.0,CHI,55.0,682.0,11.3,0.521,0.01,0.5,10.7,16.0,13.4,3.8,0.7,2.3,15.5,19.3,,0.4,0.5,0.9,0.063,,-4.0,-1.4,-5.4,-0.6,2003
33,Raja Bell,SG,26.0,DAL,75.0,1173.0,7.9,0.509,0.242,0.161,4.4,9.2,6.8,6.8,2.3,0.5,16.0,10.4,,0.5,1.2,1.7,0.069,,-3.1,1.4,-1.8,0.1,2003
34,Jonathan Bender,SF,22.0,IND,46.0,819.0,13.3,0.521,0.209,0.331,5.9,12.2,9.1,8.6,0.5,5.0,12.6,18.4,,0.7,1.0,1.7,0.099,,-0.9,0.7,-0.3,0.4,2003
35,Corey Benjamin,SG,24.0,ATL,9.0,152.0,7.3,0.4,0.302,0.37200000000000005,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,,0.0,0.1,0.0,0.004,,-4.6,-2.0,-6.6,-0.2,2003
36,Travis Best,PG,30.0,MIA,72.0,1807.0,11.2,0.473,0.187,0.21100000000000002,1.6,8.0,4.7,25.7,1.3,0.3,14.3,19.4,,0.5,1.4,1.8,0.048,,-2.1,-0.3,-2.4,-0.2,2003
37,Mike Bibby,PG,24.0,SAC,55.0,1835.0,17.6,0.5589999999999999,0.196,0.267,2.1,6.3,4.3,24.3,2.0,0.3,14.0,21.9,,3.5,2.0,5.6,0.146,,1.8,-0.1,1.8,1.8,2003
38,Chauncey Billups,PG,26.0,DET,74.0,2327.0,20.4,0.5820000000000001,0.43700000000000006,0.41600000000000004,1.9,12.2,7.0,23.7,1.5,0.5,11.5,24.1,,7.0,2.9,9.9,0.204,,4.3,0.3,4.6,3.8,2003
39,Corie Blount,C,34.0,CHI,50.0,836.0,9.6,0.502,0.0,0.261,9.1,17.9,13.5,8.9,2.0,1.7,22.3,10.2,,0.2,0.9,1.1,0.064,,-2.9,0.8,-2.2,0.0,2003
40,Mark Blount,C,27.0,TOT,81.0,1403.0,10.6,0.491,0.0,0.401,8.8,16.9,12.6,7.0,1.6,3.8,20.2,16.4,,-0.4,2.1,1.7,0.059000000000000004,,-4.2,1.2,-3.0,-0.4,2003
43,Calvin Booth,C,26.0,SEA,47.0,575.0,9.9,0.494,0.017,0.395,6.5,16.0,11.2,3.3,1.0,4.5,13.6,13.2,,0.2,0.7,0.8,0.071,,-4.0,0.6,-3.3,-0.2,2003
44,Carlos Boozer,PF,21.0,CLE,81.0,2049.0,17.9,0.5770000000000001,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,,4.2,1.8,5.9,0.139,,0.6,-0.6,0.0,1.0,2003
45,Ruben Boumtje-Boumtje,C,24.0,POR,2.0,5.0,18.4,0.0,0.0,0.0,24.2,0.0,12.1,26.6,10.7,0.0,0.0,9.2,,0.0,0.0,0.0,0.114,,2.2,4.5,6.7,0.0,2003
46,Bruce Bowen,SF,31.0,SAS,82.0,2566.0,9.1,0.563,0.478,0.18600000000000003,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,,2.4,2.7,5.1,0.096,,-0.7,1.0,0.2,1.4,2003
48,Ryan Bowen,SG,27.0,DEN,62.0,996.0,12.7,0.519,0.036000000000000004,0.20800000000000002,8.7,9.7,9.2,9.3,3.4,2.3,16.7,11.5,,0.6,1.6,2.1,0.102,,-1.3,3.1,1.8,1.0,2003
49,Earl Boykins,PG,26.0,GSW,68.0,1321.0,17.6,0.5429999999999999,0.166,0.431,2.9,4.2,3.5,26.8,1.5,0.2,11.7,20.1,,3.9,-0.4,3.5,0.127,,2.6,-2.1,0.6,0.9,2003
50,Michael Bradley,PF,23.0,TOR,67.0,1314.0,12.8,0.49200000000000005,0.019,0.213,13.5,22.4,17.7,8.4,0.7,1.7,18.1,14.6,,0.7,0.9,1.5,0.055999999999999994,,-1.7,-1.8,-3.4,-0.5,2003
51,Shawn Bradley,C,30.0,DAL,81.0,1731.0,18.3,0.601,0.003,0.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,,3.9,3.5,7.4,0.204,,-0.4,3.0,2.6,2.0,2003
52,Elton Brand,PF,23.0,LAC,62.0,2454.0,21.7,0.5429999999999999,0.001,0.396,13.1,19.3,16.2,12.0,1.5,4.6,13.2,22.4,,4.9,2.7,7.6,0.149,,2.5,0.5,3.0,3.1,2003
53,J.R. Bremer,PG,22.0,BOS,64.0,1503.0,12.7,0.515,0.616,0.239,1.3,9.8,5.5,19.2,1.3,0.2,10.3,17.7,,1.8,1.2,3.0,0.096,,0.0,-0.5,-0.5,0.6,2003
54,Jamison Brewer,PG,22.0,IND,10.0,80.0,13.4,0.525,0.11800000000000001,0.529,7.2,5.5,6.3,36.4,1.3,0.9,22.3,15.2,,0.1,0.1,0.2,0.106,,-0.6,-0.3,-0.9,0.0,2003
55,Primož Brezec,C,23.0,IND,22.0,111.0,10.9,0.449,0.026000000000000002,0.526,13.5,9.9,11.6,6.0,0.9,2.6,13.0,21.9,,0.0,0.1,0.1,0.047,,-3.7,-1.8,-5.5,-0.1,2003
56,Damone Brown,PF,23.0,TOR,5.0,115.0,1.6,0.363,0.057,0.22899999999999998,2.9,12.4,7.4,4.2,0.5,0.0,13.5,17.7,,-0.3,0.0,-0.2,-0.102,,-7.4,-1.8,-9.2,-0.2,2003
57,Devin Brown,SG,24.0,TOT,10.0,93.0,6.9,0.389,0.028999999999999998,0.22899999999999998,10.0,12.8,11.2,13.5,2.3,0.9,18.9,23.0,,-0.2,0.1,-0.1,-0.043,,-6.6,0.1,-6.5,-0.1,2003
60,Kedrick Brown,SF,21.0,BOS,51.0,666.0,8.8,0.392,0.228,0.187,7.4,16.6,11.9,5.1,2.7,1.5,11.1,14.5,,-0.5,1.1,0.5,0.037000000000000005,,-4.6,0.6,-4.0,-0.3,2003
61,Kwame Brown,C,20.0,WAS,80.0,1773.0,13.6,0.496,0.006,0.43200000000000005,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,,0.2,2.3,2.5,0.069,,-2.1,-0.1,-2.2,-0.1,2003
62,P.J. Brown,PF,33.0,NOH,78.0,2609.0,17.6,0.5920000000000001,0.005,0.386,10.7,20.7,15.6,9.2,1.4,2.2,12.2,14.0,,6.4,3.8,10.2,0.188,,1.6,1.0,2.5,3.0,2003
63,Randy Brown,PG,34.0,PHO,32.0,262.0,7.2,0.425,0.0,0.27899999999999997,1.3,10.0,5.6,19.2,3.4,0.6,26.0,11.2,,-0.2,0.4,0.2,0.031,,-6.0,2.8,-3.2,-0.1,2003
64,Tierre Brown,PG,23.0,CLE,15.0,168.0,17.4,0.499,0.017,0.237,5.2,14.9,10.0,41.6,4.0,0.0,25.2,22.5,,0.0,0.2,0.2,0.044000000000000004,,-0.9,1.1,0.3,0.1,2003
65,Rick Brunson,PG,30.0,CHI,17.0,196.0,13.4,0.5429999999999999,0.12,0.24,2.3,8.3,5.4,29.0,2.6,1.1,23.5,16.4,,0.1,0.1,0.3,0.07,,-1.4,0.4,-1.0,0.1,2003
66,Kobe Bryant,SG,24.0,LAL,82.0,3401.0,26.2,0.55,0.168,0.371,3.5,15.3,9.3,27.2,2.8,1.4,11.4,32.9,,11.0,4.0,14.9,0.21,,6.3,0.7,7.1,7.7,2003
67,Mark Bryant,PF,37.0,TOT,16.0,100.0,0.4,0.313,0.0,0.21100000000000002,9.2,14.3,11.7,5.9,0.5,0.8,25.2,12.5,,-0.2,0.1,-0.1,-0.068,,-8.7,-1.5,-10.2,-0.2,2003
71,Greg Buckner,SG,26.0,PHI,75.0,1514.0,11.6,0.519,0.138,0.204,5.5,11.4,8.4,10.1,2.5,0.8,12.5,14.7,,1.5,1.7,3.1,0.1,,-1.7,0.9,-0.8,0.5,2003
72,Pat Burke,C,29.0,ORL,62.0,783.0,8.3,0.415,0.024,0.196,8.1,13.4,10.7,4.9,1.3,2.3,12.8,21.1,,-1.0,0.6,-0.3,-0.021,,-4.9,-1.7,-6.6,-0.9,2003
74,Caron Butler,SF,22.0,MIA,78.0,2858.0,15.1,0.502,0.10400000000000001,0.363,5.3,10.9,8.0,14.1,2.6,0.9,13.8,22.9,,1.6,3.6,5.1,0.086,,-0.4,1.0,0.5,1.8,2003
75,Rasual Butler,SG,23.0,MIA,72.0,1514.0,9.5,0.43700000000000006,0.299,0.182,2.1,12.3,7.1,11.4,0.8,2.2,11.1,21.6,,-1.4,1.4,0.1,0.002,,-1.9,-0.6,-2.5,-0.2,2003
76,Jason Caffey,PF,29.0,MIL,51.0,894.0,10.5,0.501,0.0,0.42700000000000005,8.9,14.2,11.5,6.7,1.1,1.2,16.0,18.3,,0.3,0.3,0.6,0.031,,-3.1,-1.8,-4.9,-0.7,2003
77,Marcus Camby,C,28.0,DEN,29.0,616.0,17.5,0.444,0.022000000000000002,0.22,13.5,26.4,19.7,14.4,1.7,5.2,9.8,19.9,,0.3,1.2,1.5,0.11900000000000001,,-0.4,1.0,0.6,0.4,2003
78,Elden Campbell,C,34.0,TOT,56.0,869.0,14.1,0.483,0.003,0.461,6.2,18.2,12.1,9.9,2.0,3.3,12.4,21.3,,0.6,1.4,2.0,0.109,,-2.6,1.4,-1.1,0.2,2003
81,Brian Cardinal,PF,25.0,WAS,5.0,15.0,13.8,0.41,0.25,0.5,23.6,15.8,19.7,10.4,0.0,0.0,17.0,18.5,,0.0,0.0,0.0,0.051,,1.7,-4.5,-2.8,0.0,2003
82,Anthony Carter,PG,27.0,MIA,49.0,912.0,9.9,0.39,0.034,0.215,1.5,9.3,5.3,37.9,2.7,0.4,24.1,17.3,,-1.3,1.1,-0.2,-0.012,,-3.6,-0.3,-3.9,-0.4,2003
83,Vince Carter,SG,26.0,TOR,43.0,1471.0,21.9,0.532,0.172,0.21100000000000002,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,,3.4,0.8,4.2,0.136,,4.7,-0.2,4.5,2.4,2003
84,Sam Cassell,PG,33.0,MIL,78.0,2700.0,22.3,0.565,0.14,0.385,2.5,12.4,7.4,29.6,1.7,0.4,11.5,26.5,,8.8,0.8,9.6,0.171,,3.9,-1.2,2.7,3.2,2003
85,Kelvin Cato,C,28.0,HOU,73.0,1247.0,15.5,0.535,0.016,0.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,,1.3,2.5,3.8,0.145,,-1.7,1.5,-0.2,0.6,2003
86,Tyson Chandler,C,20.0,CHI,75.0,1827.0,15.8,0.565,0.0,0.601,10.4,20.6,15.5,6.8,1.0,4.2,18.1,18.1,,1.8,2.1,3.9,0.102,,-1.1,0.2,-0.9,0.5,2003
87,Calbert Cheaney,SG,31.0,UTA,81.0,2351.0,9.8,0.514,0.038,0.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,,1.0,1.7,2.8,0.055999999999999994,,-2.4,-0.3,-2.6,-0.4,2003
88,Chris Childs,PG,35.0,NJN,12.0,106.0,6.2,0.35200000000000004,0.3,0.15,3.2,2.2,2.7,22.2,4.0,0.7,22.0,11.6,,-0.1,0.2,0.1,0.038,,-5.7,3.4,-2.3,0.0,2003
89,Doug Christie,SG,32.0,SAC,80.0,2710.0,15.0,0.59,0.332,0.312,2.5,10.6,6.8,19.3,3.3,0.9,18.5,12.7,,4.2,4.7,8.9,0.157,,0.0,3.2,3.2,3.6,2003
90,Keon Clark,C,27.0,SAC,80.0,1780.0,13.9,0.528,0.009000000000000001,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,,1.3,3.4,4.7,0.127,,-2.3,2.1,-0.2,0.8,2003
91,Speedy Claxton,PG,24.0,SAS,30.0,471.0,15.9,0.509,0.076,0.39299999999999996,5.7,8.0,6.9,26.9,2.5,1.0,17.1,20.2,,0.6,0.6,1.2,0.125,,0.1,1.1,1.2,0.4,2003
92,Mateen Cleaves,PG,25.0,SAC,12.0,55.0,-3.7,0.32299999999999995,0.043,0.174,2.1,13.0,7.8,25.7,1.8,0.0,36.1,31.1,,-0.4,0.1,-0.4,-0.325,,-12.4,-3.8,-16.2,-0.2,2003
93,Derrick Coleman,C,35.0,PHI,64.0,1742.0,15.4,0.525,0.135,0.34299999999999997,10.0,20.5,15.2,8.0,1.6,3.1,14.3,17.3,,2.1,2.4,4.5,0.124,,0.1,0.3,0.3,1.0,2003
94,Bimbo Coles,PG,34.0,TOT,35.0,691.0,6.7,0.413,0.19,0.25,1.7,8.0,4.8,16.6,1.3,0.4,13.1,13.8,,-0.2,0.2,0.0,0.0,,-4.8,-0.8,-5.6,-0.6,2003
97,Jason Collier,C,25.0,HOU,13.0,104.0,15.0,0.488,0.0,0.055999999999999994,13.6,18.4,16.1,1.8,1.0,0.7,5.1,17.3,,0.2,0.1,0.3,0.126,,0.4,-1.9,-1.4,0.0,2003
99,Jarron Collins,C,24.0,UTA,22.0,421.0,8.2,0.53,0.012,0.721,9.6,7.8,8.6,5.2,0.6,1.1,14.4,14.5,,0.5,0.2,0.7,0.078,,-3.1,-0.9,-4.0,-0.2,2003
100,Jason Collins,C,24.0,NJN,81.0,1900.0,9.9,0.521,0.012,0.698,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,,1.7,3.0,4.7,0.11900000000000001,,-3.0,0.9,-2.0,0.0,2003
101,Chris Crawford,PF,27.0,ATL,5.0,38.0,28.8,0.726,0.231,0.615,9.4,11.5,10.5,5.2,2.8,5.5,10.8,22.3,,0.2,0.0,0.2,0.316,,5.0,2.8,7.8,0.1,2003
102,Jamal Crawford,PG,22.0,CHI,80.0,1992.0,15.4,0.496,0.3,0.16,1.2,9.0,5.1,28.8,2.0,0.9,13.4,22.2,,1.6,1.1,2.8,0.067,,1.1,-0.8,0.4,1.2,2003
103,Austin Croshere,PF,27.0,IND,49.0,633.0,16.1,0.53,0.33,0.311,7.3,19.9,13.7,14.9,0.5,1.5,10.5,18.9,,1.2,0.8,2.0,0.151,,1.7,0.0,1.7,0.6,2003
104,John Crotty,PG,33.0,DEN,12.0,180.0,7.6,0.431,0.317,0.366,0.6,9.5,4.9,26.7,0.9,0.0,15.9,14.0,,0.0,0.1,0.1,0.031,,-4.7,-0.9,-5.6,-0.2,2003
105,Eddy Curry,C,20.0,CHI,81.0,1571.0,17.5,0.607,0.0,0.501,8.3,16.4,12.4,4.4,0.6,2.9,16.4,23.6,,2.3,1.1,3.5,0.107,,-0.6,-1.3,-1.9,0.0,2003
106,Michael Curry,SF,34.0,DET,78.0,1555.0,5.7,0.474,0.23600000000000002,0.19699999999999998,1.2,8.6,4.8,10.8,1.6,0.2,14.7,9.0,,0.2,1.7,2.0,0.06,,-4.8,1.4,-3.3,-0.5,2003
107,Erick Dampier,C,27.0,GSW,82.0,1978.0,15.8,0.5429999999999999,0.004,0.425,13.5,15.7,14.6,4.6,0.7,5.1,15.3,15.7,,3.1,1.0,4.1,0.099,,-0.4,-0.6,-1.0,0.5,2003
108,Antonio Daniels,SG,27.0,POR,67.0,872.0,13.3,0.5720000000000001,0.317,0.409,1.5,8.4,5.0,14.9,2.0,0.8,12.7,13.3,,1.6,0.8,2.3,0.128,,0.1,0.9,1.0,0.7,2003
109,Antonio Davis,C,34.0,TOR,53.0,1894.0,14.5,0.483,0.0,0.43700000000000006,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,,1.0,1.1,2.2,0.055,,-0.9,-1.0,-1.9,0.1,2003
110,Baron Davis,PG,23.0,NOH,50.0,1889.0,16.9,0.5,0.355,0.16399999999999998,3.4,8.1,5.7,30.5,2.6,0.8,14.1,24.0,,2.2,2.2,4.5,0.113,,2.5,0.7,3.2,2.5,2003
111,Dale Davis,C,33.0,POR,78.0,2282.0,14.5,0.5660000000000001,0.0,0.379,12.3,17.5,14.9,6.4,1.2,2.3,12.2,11.8,,4.3,2.6,6.9,0.145,,0.5,0.1,0.6,1.5,2003
112,Emanual Davis,SG,34.0,ATL,24.0,340.0,8.0,0.45,0.33,0.25,1.7,12.3,7.2,17.0,1.9,0.4,20.4,16.5,,-0.3,0.2,-0.1,-0.013000000000000001,,-3.7,-0.5,-4.3,-0.2,2003
113,Hubert Davis,SG,32.0,DET,43.0,328.0,8.8,0.484,0.456,0.076,2.1,11.0,6.5,15.1,0.8,0.0,11.9,13.6,,0.2,0.3,0.5,0.071,,-2.5,-0.3,-2.8,-0.1,2003
114,Ricky Davis,SG,23.0,CLE,79.0,3131.0,16.1,0.485,0.139,0.316,3.4,10.7,7.0,26.5,2.0,0.8,14.2,27.1,,1.5,1.5,3.0,0.046,,1.0,-1.4,-0.3,1.3,2003
115,Andrew DeClercq,C,29.0,ORL,77.0,1327.0,11.3,0.562,0.0,0.373,11.9,17.5,14.6,6.2,1.5,2.0,20.5,13.8,,1.3,1.3,2.6,0.095,,-3.5,-0.3,-3.7,-0.6,2003
116,Tony Delk,PG,29.0,BOS,67.0,1873.0,13.7,0.547,0.5429999999999999,0.155,2.4,11.9,7.0,14.0,2.0,0.4,10.3,16.6,,2.5,2.1,4.6,0.11699999999999999,,0.3,0.8,1.1,1.4,2003
117,Dan Dickau,PG,24.0,ATL,50.0,515.0,9.9,0.504,0.359,0.153,2.1,7.2,4.8,28.3,1.4,0.3,22.6,20.9,,-0.1,0.1,0.0,0.001,,-2.7,-2.4,-5.1,-0.4,2003
118,Michael Dickerson,SG,27.0,MEM,6.0,87.0,10.0,0.5529999999999999,0.45799999999999996,0.20800000000000002,1.3,6.4,3.9,14.1,3.0,0.8,18.6,16.7,,0.1,0.0,0.1,0.054000000000000006,,-3.5,1.1,-2.4,0.0,2003
120,DeSagana Diop,PF,21.0,CLE,80.0,943.0,6.7,0.35600000000000004,0.0,0.195,7.3,18.4,12.8,6.9,1.8,6.1,25.1,10.3,,-1.4,1.2,-0.2,-0.012,,-6.2,1.9,-4.3,-0.6,2003
121,Vlade Divac,C,34.0,SAC,80.0,2384.0,15.6,0.519,0.038,0.38299999999999995,7.4,17.8,12.9,16.7,1.8,2.9,16.6,17.0,,2.6,4.4,7.0,0.141,,-0.2,2.4,2.1,2.5,2003
122,Juan Dixon,PG,24.0,WAS,42.0,647.0,11.0,0.46399999999999997,0.31,0.17,2.4,10.8,6.6,11.3,2.2,0.3,12.6,24.3,,-0.5,0.5,0.1,0.005,,-2.6,-1.2,-3.8,-0.3,2003
123,Michael Doleac,C,25.0,NYK,75.0,1041.0,8.9,0.451,0.0,0.134,7.2,17.7,12.3,6.6,0.8,1.1,11.9,18.3,,-0.4,0.7,0.3,0.013999999999999999,,-4.2,-1.1,-5.3,-0.9,2003
124,Keyon Dooling,SG,22.0,LAC,55.0,969.0,9.6,0.494,0.42200000000000004,0.17300000000000001,1.1,7.3,4.2,15.7,1.3,0.4,14.5,19.3,,0.2,0.2,0.3,0.016,,-1.7,-1.3,-3.0,-0.2,2003
125,Bryce Drew,PG,28.0,NOH,13.0,79.0,9.4,0.35200000000000004,0.259,0.0,5.8,13.4,9.6,22.1,1.4,0.0,10.0,17.3,,0.0,0.1,0.0,0.02,,-1.6,-0.1,-1.7,0.0,2003
126,Predrag Drobnjak,C,27.0,SEA,82.0,1984.0,12.5,0.45899999999999996,0.10800000000000001,0.146,6.5,12.6,9.5,7.7,1.3,1.5,7.2,21.4,,0.8,1.6,2.4,0.057,,-1.5,-1.0,-2.5,-0.2,2003
127,Chris Dudley,C,37.0,POR,3.0,11.0,-1.7,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4.2,,0.0,0.0,0.0,0.0,,-8.5,-4.2,-12.7,0.0,2003
128,Tim Duncan,PF,26.0,SAS,81.0,3181.0,26.9,0.564,0.016,0.455,9.9,27.3,19.0,19.5,0.9,5.2,12.9,28.0,,9.5,6.9,16.5,0.248,,5.0,2.5,7.6,7.7,2003
129,Mike Dunleavy,SF,22.0,GSW,82.0,1305.0,12.5,0.505,0.36,0.24,5.4,11.9,8.7,12.6,2.1,1.0,15.7,17.8,,1.1,0.4,1.5,0.055,,-0.3,-0.5,-0.8,0.4,2003
130,Howard Eisley,PG,30.0,NYK,82.0,2243.0,14.1,0.552,0.537,0.16699999999999998,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,,3.5,1.0,4.5,0.09699999999999999,,1.0,-0.6,0.4,1.3,2003
131,LaPhonso Ellis,PF,32.0,MIA,55.0,784.0,11.0,0.47600000000000003,0.408,0.252,6.3,17.1,11.6,3.5,1.0,1.5,9.6,19.3,,0.2,0.9,1.1,0.065,,-2.1,-0.6,-2.7,-0.1,2003
132,Melvin Ely,C,24.0,LAC,52.0,802.0,10.8,0.54,0.0,0.39799999999999996,9.1,15.4,12.3,3.1,0.7,2.8,18.6,15.1,,0.4,0.4,0.8,0.048,,-3.1,-1.1,-4.2,-0.4,2003
