,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
23,Vin Baker,C,28.0,SEA,79.0,2849.0,14.0,0.5,0.006999999999999999,0.365,8.6,14.7,11.6,8.6,0.8,1.6,14.0,23.6,,1.2,2.2,3.5,0.059000000000000004,,-1.6,-1.5,-3.0,-0.7,2000
24,Charles Barkley,PF,36.0,HOU,20.0,620.0,19.8,0.534,0.11699999999999999,0.495,13.1,24.4,18.9,17.3,1.2,0.4,14.0,22.3,,1.3,0.6,1.9,0.14800000000000002,,2.5,-0.5,2.0,0.6,2000
25,Dana Barros,PG,32.0,BOS,72.0,1139.0,15.1,0.552,0.331,0.175,1.2,9.1,5.0,19.4,1.4,0.3,12.3,20.4,,2.0,0.5,2.4,0.10300000000000001,,1.7,-1.4,0.3,0.7,2000
26,Brent Barry,SG,28.0,SEA,80.0,2726.0,14.6,0.609,0.564,0.222,2.0,13.1,7.5,16.0,1.9,0.8,15.5,14.9,,4.9,2.5,7.5,0.131,,1.0,0.9,1.8,2.6,2000
27,Drew Barry,PG,26.0,TOT,16.0,159.0,9.5,0.5820000000000001,0.545,0.152,0.0,8.4,4.0,31.3,0.6,0.0,27.0,13.1,,0.2,0.0,0.1,0.042,,-2.6,-2.2,-4.8,-0.1,2000
30,Jon Barry,SG,30.0,SAC,62.0,1281.0,15.9,0.623,0.445,0.335,3.1,9.9,6.5,16.7,2.8,0.4,17.6,15.7,,2.6,1.6,4.2,0.157,,0.8,2.0,2.8,1.5,2000
31,Tony Battie,C,23.0,BOS,82.0,1505.0,15.1,0.515,0.017,0.32899999999999996,10.9,20.6,15.5,6.7,1.6,3.5,11.3,17.1,,2.0,1.7,3.8,0.12,,-1.3,-0.1,-1.4,0.2,2000
32,Jonathan Bender,SF,19.0,IND,24.0,130.0,7.6,0.397,0.171,0.34299999999999997,3.6,14.1,9.1,3.9,0.4,2.5,8.0,30.6,,-0.3,0.1,-0.2,-0.07400000000000001,,-7.5,-3.1,-10.6,-0.3,2000
33,Benoit Benjamin,C,35.0,CLE,3.0,8.0,5.5,0.33299999999999996,0.0,0.0,0.0,14.1,7.0,0.0,0.0,9.0,0.0,16.3,,0.0,0.0,0.0,-0.036000000000000004,,-6.0,-0.3,-6.3,0.0,2000
34,Corey Benjamin,SG,21.0,CHI,48.0,862.0,9.7,0.479,0.254,0.23399999999999999,2.8,9.3,6.0,13.1,1.9,1.9,16.1,24.4,,-1.0,0.7,-0.2,-0.013000000000000001,,-3.1,-0.7,-3.9,-0.4,2000
35,Mario Bennett,PF,26.0,LAC,1.0,3.0,-25.5,0.0,0.0,0.0,36.0,38.5,37.2,0.0,0.0,0.0,0.0,44.4,,-0.1,0.0,-0.1,-0.8590000000000001,,-25.2,-19.1,-44.2,0.0,2000
36,Travis Best,PG,27.0,IND,82.0,1691.0,16.5,0.569,0.166,0.33899999999999997,1.1,8.1,4.7,26.3,2.3,0.2,14.2,20.2,,3.5,1.6,5.1,0.145,,0.0,0.7,0.7,1.2,2000
37,Mike Bibby,PG,21.0,VAN,82.0,3155.0,16.7,0.521,0.20600000000000002,0.242,2.8,8.9,5.8,36.2,2.2,0.3,17.8,20.0,,4.5,1.1,5.6,0.086,,1.9,-1.3,0.6,2.1,2000
38,Chauncey Billups,SG,23.0,DEN,13.0,305.0,10.5,0.465,0.406,0.436,2.8,9.4,6.1,19.4,1.7,0.4,16.6,20.6,,0.0,0.2,0.1,0.023,,-2.3,-0.4,-2.6,0.0,2000
39,Mookie Blaylock,PG,32.0,GSW,73.0,2459.0,15.1,0.46799999999999997,0.36,0.114,2.2,9.8,5.8,31.8,3.0,0.6,14.0,17.5,,1.9,1.4,3.3,0.065,,0.7,0.2,0.9,1.8,2000
40,Corie Blount,PF,31.0,PHO,38.0,446.0,9.0,0.517,0.022000000000000002,0.371,13.2,14.9,14.1,3.3,1.7,1.1,21.3,13.0,,0.1,0.7,0.8,0.09,,-4.4,0.2,-4.2,-0.2,2000
41,Muggsy Bogues,PG,35.0,TOR,80.0,1731.0,12.5,0.517,0.142,0.243,1.6,7.4,4.4,26.0,1.9,0.2,13.0,11.6,,2.7,0.9,3.7,0.102,,-1.5,-0.1,-1.6,0.2,2000
42,Etdrick Bohannon,PF,26.0,TOT,13.0,118.0,10.5,0.615,0.0,1.8459999999999999,12.0,17.6,14.7,6.3,0.9,3.5,29.8,12.7,,0.1,0.1,0.1,0.059000000000000004,,-4.7,-0.9,-5.6,-0.1,2000
45,Calvin Booth,C,23.0,WAS,11.0,143.0,11.9,0.40299999999999997,0.0,0.304,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18.0,,0.0,0.2,0.1,0.043,,-3.9,0.1,-3.8,-0.1,2000
46,Lazaro Borrell,SF,27.0,SEA,17.0,167.0,15.0,0.457,0.048,0.175,9.1,17.3,13.1,9.7,1.8,1.3,8.1,19.5,,0.1,0.2,0.3,0.079,,-0.3,-0.9,-1.2,0.0,2000
48,Cal Bowdler,SF,22.0,ATL,46.0,423.0,10.0,0.46299999999999997,0.009000000000000001,0.33,5.7,16.3,11.0,5.2,1.7,1.4,13.8,16.0,,-0.1,0.3,0.2,0.027000000000000003,,-3.4,-0.3,-3.7,-0.2,2000
49,Bruce Bowen,SF,28.0,TOT,69.0,878.0,6.7,0.46,0.299,0.222,3.5,8.7,6.2,5.8,1.4,1.2,8.2,12.1,,0.2,0.9,1.2,0.064,,-3.1,0.8,-2.4,-0.1,2000
52,Ryan Bowen,SF,24.0,DEN,52.0,589.0,11.8,0.467,0.077,0.45299999999999996,13.7,7.3,10.5,4.9,3.4,1.5,9.1,11.4,,0.8,0.6,1.4,0.111,,-1.7,1.5,-0.2,0.3,2000
53,Ira Bowman,SG,26.0,PHI,11.0,20.0,13.3,0.868,0.0,1.0,0.0,11.2,5.5,7.6,2.6,0.0,25.8,8.5,,0.0,0.0,0.1,0.128,,0.3,3.4,3.6,0.0,2000
54,Earl Boykins,PG,23.0,TOT,26.0,261.0,20.0,0.547,0.172,0.198,5.1,6.1,5.6,34.6,2.3,0.3,11.9,23.8,,0.6,0.2,0.8,0.153,,3.8,0.0,3.9,0.4,2000
57,Shawn Bradley,C,27.0,DAL,77.0,1901.0,17.0,0.521,0.009000000000000001,0.268,9.1,18.9,14.0,4.7,1.9,6.8,10.7,16.1,,2.3,2.7,5.1,0.128,,-1.0,1.9,0.8,1.4,2000
58,A.J. Bramlett,C,23.0,CLE,8.0,61.0,-0.4,0.19,0.0,0.0,21.7,18.5,20.1,0.0,0.8,0.0,12.5,17.1,,-0.2,0.1,-0.2,-0.129,,-9.2,-6.7,-15.9,-0.2,2000
59,Elton Brand,PF,20.0,CHI,81.0,2999.0,20.6,0.528,0.002,0.41,13.3,18.4,15.8,11.8,1.2,3.3,12.9,27.0,,4.2,3.3,7.5,0.121,,2.2,-0.9,1.3,2.5,2000
60,Terrell Brandon,PG,29.0,MIN,71.0,2587.0,20.8,0.535,0.127,0.2,2.0,8.8,5.4,39.1,2.7,0.8,14.0,23.0,,5.8,2.8,8.6,0.159,,3.9,0.3,4.3,4.1,2000
61,Chucky Brown,PF,31.0,TOT,63.0,1096.0,9.5,0.47600000000000003,0.03,0.159,3.7,13.2,8.6,9.9,0.9,1.1,11.4,16.5,,0.0,1.3,1.3,0.059000000000000004,,-3.1,0.1,-3.0,-0.3,2000
64,Dee Brown,PG,31.0,TOR,38.0,673.0,11.8,0.498,0.725,0.062,1.4,7.7,4.5,20.7,1.9,0.5,12.8,20.0,,0.4,0.4,0.8,0.057,,0.4,-0.9,-0.5,0.3,2000
65,Marcus Brown,SG,25.0,DET,6.0,45.0,1.1,0.336,0.5,0.14300000000000002,7.7,10.3,9.0,9.8,0.0,0.0,16.8,17.5,,-0.1,0.0,-0.1,-0.095,,-6.7,-2.6,-9.3,-0.1,2000
66,P.J. Brown,PF,30.0,MIA,80.0,2302.0,15.3,0.516,0.001,0.237,11.4,18.4,15.1,10.3,1.5,1.9,11.9,17.1,,3.3,3.6,6.9,0.14300000000000002,,-0.3,0.6,0.3,1.4,2000
67,Randy Brown,PG,31.0,CHI,59.0,1625.0,7.3,0.402,0.013999999999999999,0.193,1.6,8.9,5.2,22.6,2.0,0.7,18.2,16.2,,-2.0,1.2,-0.8,-0.024,,-4.6,-0.2,-4.8,-1.2,2000
68,Rick Brunson,PG,27.0,NYK,37.0,289.0,7.0,0.456,0.18600000000000003,0.257,1.3,9.6,5.5,26.9,1.7,0.3,28.5,17.9,,-0.4,0.3,-0.1,-0.018000000000000002,,-4.8,0.0,-4.8,-0.2,2000
69,Kobe Bryant,SG,21.0,LAL,66.0,2524.0,21.7,0.546,0.122,0.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,,6.1,4.5,10.6,0.20199999999999999,,3.5,1.6,5.1,4.5,2000
70,Mark Bryant,PF,34.0,CLE,75.0,1712.0,8.9,0.547,0.0,0.272,8.1,14.9,11.5,5.5,0.9,1.3,18.3,12.0,,1.0,1.4,2.4,0.067,,-3.4,-0.2,-3.5,-0.7,2000
71,Greg Buckner,SG,23.0,DAL,48.0,923.0,12.1,0.527,0.11199999999999999,0.27,6.6,13.7,10.1,8.6,2.1,1.5,12.1,14.2,,1.0,0.8,1.8,0.094,,-2.2,0.7,-1.5,0.1,2000
72,Jud Buechler,SF,31.0,DET,58.0,657.0,8.2,0.409,0.532,0.045,5.3,10.7,8.0,7.3,1.9,1.8,7.6,11.5,,0.0,0.5,0.5,0.037000000000000005,,-1.2,0.5,-0.7,0.2,2000
73,Rodney Buford,SG,22.0,MIA,34.0,386.0,11.2,0.457,0.192,0.146,3.1,10.9,7.2,9.2,1.4,1.5,5.3,20.5,,0.1,0.5,0.6,0.07200000000000001,,-2.5,-0.5,-3.0,-0.1,2000
75,Matt Bullard,PF,32.0,HOU,56.0,1024.0,11.9,0.541,0.521,0.08800000000000001,1.5,13.4,7.6,9.9,0.9,0.8,9.2,16.7,,1.3,0.6,1.8,0.087,,0.3,-0.6,-0.3,0.4,2000
76,Scott Burrell,SF,29.0,NJN,74.0,1336.0,14.2,0.511,0.5539999999999999,0.11900000000000001,5.2,16.5,10.6,8.6,2.6,2.3,7.9,16.0,,1.7,1.5,3.2,0.115,,0.2,0.9,1.1,1.0,2000
77,Jason Caffey,PF,26.0,GSW,71.0,2159.0,12.4,0.515,0.003,0.511,8.7,15.2,11.7,9.1,1.4,0.7,17.1,19.4,,0.7,0.9,1.6,0.035,,-2.3,-1.7,-4.0,-1.1,2000
78,Michael Cage,C,38.0,NJN,20.0,242.0,12.6,0.5329999999999999,0.0,0.125,14.6,22.8,18.6,5.3,1.7,2.3,13.6,5.4,,0.4,0.3,0.7,0.14,,-0.6,0.1,-0.4,0.1,2000
79,Marcus Camby,C,25.0,NYK,59.0,1548.0,19.0,0.529,0.004,0.469,13.7,21.3,17.7,5.4,1.5,5.7,11.2,19.6,,2.6,3.2,5.9,0.182,,0.5,1.9,2.3,1.7,2000
80,Elden Campbell,C,31.0,CHH,78.0,2538.0,14.6,0.5,0.006999999999999999,0.43200000000000005,7.6,18.3,13.1,8.5,1.1,4.1,11.4,19.7,,1.7,3.9,5.5,0.105,,-1.5,0.6,-0.9,0.7,2000
81,Antoine Carr,SF,38.0,VAN,21.0,221.0,7.5,0.47700000000000004,0.0,0.21899999999999997,4.3,13.1,8.7,5.3,0.7,1.9,11.4,16.3,,0.0,0.1,0.1,0.019,,-4.4,-0.8,-5.1,-0.2,2000
82,Chris Carr,SF-SG,25.0,TOT,57.0,1166.0,10.8,0.48200000000000004,0.204,0.252,4.0,13.4,8.6,15.0,1.4,0.9,17.5,26.1,,-1.2,0.9,-0.3,-0.012,,-2.2,-1.5,-3.8,-0.5,2000
85,Anthony Carter,PG,24.0,MIA,79.0,1859.0,11.0,0.442,0.045,0.244,3.1,9.0,6.2,31.7,2.7,0.2,23.5,18.5,,-1.0,2.4,1.4,0.036000000000000004,,-3.0,0.2,-2.7,-0.4,2000
86,Vince Carter,SF,23.0,TOR,82.0,3126.0,23.4,0.5429999999999999,0.139,0.325,5.2,12.1,8.5,20.5,1.8,2.1,8.4,30.0,,9.1,2.7,11.8,0.182,,5.6,-0.1,5.5,5.9,2000
87,Sam Cassell,PG,30.0,MIL,81.0,2899.0,21.1,0.551,0.077,0.38,2.8,9.3,6.1,41.1,1.8,0.2,16.4,25.0,,8.4,0.8,9.2,0.152,,3.6,-1.4,2.2,3.1,2000
88,Kelvin Cato,C,25.0,HOU,65.0,1581.0,15.9,0.574,0.01,0.517,7.4,19.9,13.8,2.7,1.1,5.1,12.6,15.7,,2.3,2.0,4.2,0.128,,-1.1,1.0,-0.1,0.7,2000
89,Duane Causwell,C,31.0,MIA,25.0,185.0,14.1,0.614,0.0,1.0270000000000001,7.2,21.5,14.7,1.7,0.6,6.3,15.7,16.1,,0.3,0.4,0.7,0.171,,-3.7,2.0,-1.7,0.0,2000
90,Cedric Ceballos,SF,30.0,DAL,69.0,2064.0,18.1,0.516,0.134,0.248,9.0,15.0,12.0,7.4,1.4,0.8,10.1,26.4,,2.7,1.3,4.0,0.094,,1.2,-2.2,-1.0,0.5,2000
91,John Celestand,PG,22.0,LAL,16.0,185.0,2.7,0.38799999999999996,0.2,0.133,0.6,5.7,3.2,15.2,1.9,0.0,25.1,15.1,,-0.4,0.2,-0.1,-0.038,,-7.7,0.1,-7.6,-0.3,2000
92,Rex Chapman,SG,32.0,PHO,53.0,957.0,9.4,0.491,0.384,0.244,1.2,8.0,4.7,9.9,1.2,0.1,9.7,18.1,,0.4,1.0,1.4,0.07200000000000001,,-2.0,-0.2,-2.2,-0.1,2000
93,Calbert Cheaney,SG,28.0,BOS,67.0,1309.0,6.7,0.473,0.198,0.077,1.9,10.6,6.0,9.0,1.7,0.8,14.0,10.9,,0.0,0.8,0.8,0.028999999999999998,,-3.8,0.1,-3.7,-0.6,2000
94,Pete Chilcutt,PF,31.0,TOT,56.0,601.0,8.9,0.46,0.205,0.063,8.7,16.5,12.5,6.9,1.3,1.2,13.3,11.3,,0.2,0.4,0.6,0.046,,-2.7,-0.8,-3.5,-0.2,2000
98,Chris Childs,PG,32.0,NYK,71.0,1675.0,8.6,0.491,0.29100000000000004,0.165,1.2,8.9,5.2,26.4,1.2,0.2,21.5,13.8,,0.4,1.7,2.1,0.061,,-2.9,0.5,-2.4,-0.2,2000
99,Doug Christie,SG,29.0,TOR,73.0,2264.0,15.8,0.526,0.36,0.28300000000000003,3.0,11.4,7.0,23.0,2.3,1.3,14.4,19.6,,3.0,2.0,5.1,0.10800000000000001,,1.1,0.2,1.4,1.9,2000
101,Keon Clark,C,24.0,DEN,81.0,1850.0,15.9,0.573,0.015,0.33299999999999996,9.5,20.4,14.9,6.2,1.2,4.2,17.1,17.2,,2.0,2.2,4.2,0.109,,-1.0,0.8,-0.2,0.8,2000
102,Keith Closs,C,23.0,LAC,57.0,820.0,14.1,0.514,0.015,0.396,8.5,16.0,12.2,5.0,0.8,6.0,12.8,14.4,,0.6,0.5,1.1,0.062,,-1.9,-0.1,-2.0,0.0,2000
103,Derrick Coleman,PF,32.0,CHH,74.0,2347.0,18.9,0.541,0.14400000000000002,0.385,6.1,23.8,15.1,13.5,0.7,3.8,13.1,25.2,,2.7,3.8,6.5,0.133,,1.2,0.5,1.6,2.2,2000
104,Bimbo Coles,PG,31.0,ATL,80.0,1924.0,12.9,0.494,0.064,0.171,1.7,8.1,4.9,24.6,1.6,0.4,13.6,17.4,,1.8,0.5,2.3,0.057999999999999996,,-1.6,-0.6,-2.2,-0.1,2000
105,Marty Conlon,C,32.0,LAC,3.0,9.0,9.6,0.5,0.0,0.0,12.0,12.8,12.4,0.0,0.0,0.0,0.0,9.9,,0.0,0.0,0.0,0.06,,-2.9,-5.9,-8.8,0.0,2000
106,Tyrone Corbin,SF,37.0,SAC,54.0,941.0,7.9,0.415,0.17800000000000002,0.158,4.4,13.9,9.1,8.7,1.8,0.3,9.9,13.0,,-0.1,1.1,0.9,0.048,,-3.6,0.9,-2.7,-0.2,2000
107,Chris Crawford,PF,24.0,ATL,55.0,668.0,11.9,0.47600000000000003,0.11800000000000001,0.354,8.4,7.9,8.1,8.0,1.3,1.6,12.3,20.0,,0.4,0.2,0.6,0.043,,-1.9,-1.3,-3.2,-0.2,2000
108,Austin Croshere,PF,24.0,IND,81.0,1885.0,16.7,0.5529999999999999,0.266,0.354,8.3,21.8,15.3,7.6,1.2,2.1,13.8,21.1,,2.8,2.6,5.4,0.138,,0.7,0.0,0.7,1.3,2000
109,John Crotty,PG,30.0,DET,69.0,937.0,12.5,0.557,0.319,0.371,2.1,7.2,4.6,20.9,1.4,0.4,15.6,16.2,,1.5,0.4,1.9,0.099,,-0.2,-0.8,-0.9,0.2,2000
110,Terry Cummings,PF,38.0,GSW,22.0,398.0,14.0,0.474,0.0,0.22,11.2,17.4,14.1,9.3,1.6,1.4,12.2,23.4,,0.2,0.3,0.4,0.049,,-2.3,-1.1,-3.4,-0.1,2000
111,Vonteego Cummings,PG,23.0,GSW,75.0,1793.0,12.9,0.484,0.231,0.258,3.1,7.9,5.4,22.6,2.6,0.5,15.3,20.2,,0.7,0.7,1.3,0.036000000000000004,,-1.2,-0.5,-1.7,0.2,2000
112,Bill Curley,SF-PF,27.0,TOT,28.0,309.0,6.5,0.48100000000000004,0.015,0.368,6.0,11.6,8.6,6.8,2.1,0.9,21.0,13.7,,-0.1,0.2,0.0,0.003,,-5.9,-0.4,-6.3,-0.3,2000
115,Dell Curry,SG,35.0,TOR,67.0,1095.0,14.9,0.542,0.5329999999999999,0.07,1.1,9.4,5.1,14.1,1.5,0.6,7.9,20.5,,1.6,0.6,2.2,0.098,,1.9,-1.1,0.8,0.8,2000
116,Michael Curry,SG,31.0,DET,82.0,1611.0,8.6,0.5589999999999999,0.013000000000000001,0.44299999999999995,1.5,6.0,3.7,8.3,1.0,0.2,13.9,14.3,,1.6,0.5,2.0,0.06,,-3.2,-0.8,-4.0,-0.8,2000
117,Erick Dampier,C,24.0,GSW,21.0,495.0,9.6,0.42700000000000005,0.0,0.295,9.6,19.5,14.2,6.2,0.8,2.1,12.9,19.1,,-0.3,0.3,-0.1,-0.006,,-4.7,-1.9,-6.6,-0.6,2000
118,Antonio Daniels,SG,24.0,SAS,68.0,1195.0,15.2,0.541,0.192,0.294,1.6,6.4,4.1,24.4,2.4,0.3,13.0,17.2,,1.9,1.7,3.6,0.14400000000000002,,0.3,1.2,1.5,1.0,2000
119,Kornél Dávid,SF,28.0,TOT,32.0,474.0,10.7,0.493,0.019,0.35700000000000004,6.3,13.8,10.0,7.0,1.9,0.5,15.4,20.7,,-0.1,0.4,0.3,0.033,,-3.5,-0.9,-4.3,-0.3,2000
122,Antonio Davis,C,31.0,TOR,79.0,2479.0,15.1,0.52,0.0,0.521,10.3,21.5,15.7,6.7,0.8,2.8,12.1,17.8,,3.5,2.6,6.1,0.11800000000000001,,-1.0,-1.0,-2.0,0.0,2000
123,Baron Davis,PG,20.0,CHH,82.0,1523.0,12.9,0.486,0.256,0.353,3.6,8.4,6.1,32.6,3.3,0.9,21.9,18.9,,-0.1,2.2,2.1,0.065,,-2.0,1.2,-0.8,0.5,2000
124,Ben Davis,PF,27.0,PHO,5.0,22.0,8.5,0.33299999999999996,0.0,0.0,15.5,29.8,22.8,13.2,2.3,3.3,33.3,18.0,,-0.1,0.1,0.0,-0.033,,-6.5,1.6,-4.9,0.0,2000
126,Dale Davis,C,30.0,IND,74.0,2127.0,17.4,0.537,0.0,0.337,14.0,24.0,19.2,4.8,1.3,2.9,11.6,16.7,,3.8,3.3,7.1,0.161,,0.7,0.1,0.8,1.5,2000
127,Emanual Davis,PG,31.0,SEA,54.0,701.0,10.2,0.45799999999999996,0.46799999999999997,0.17300000000000001,2.3,13.4,7.8,14.9,2.8,0.5,15.7,17.7,,-0.3,0.8,0.5,0.037000000000000005,,-3.0,1.2,-1.9,0.0,2000
128,Hubert Davis,PG,29.0,DAL,79.0,1817.0,10.8,0.585,0.36,0.166,1.0,6.9,4.0,11.2,0.7,0.1,12.3,13.8,,2.5,0.0,2.5,0.067,,-0.4,-1.6,-2.0,0.0,2000
129,Mark Davis,SF,26.0,GSW,23.0,464.0,9.8,0.45299999999999996,0.015,0.34299999999999997,6.6,12.8,9.5,12.8,2.7,0.6,20.2,17.9,,-0.4,0.3,-0.1,-0.012,,-3.9,-0.8,-4.6,-0.3,2000
130,Ricky Davis,SG,20.0,CHH,48.0,570.0,15.3,0.542,0.021,0.273,5.9,10.4,8.2,18.9,2.7,1.0,18.0,20.1,,0.3,0.8,1.1,0.092,,-0.6,0.3,-0.3,0.2,2000
131,Todd Day,SG,30.0,PHO,58.0,941.0,13.2,0.524,0.5,0.327,3.7,11.4,7.6,10.7,2.4,1.7,11.7,20.0,,0.9,1.6,2.5,0.125,,-0.5,1.2,0.7,0.6,2000
132,Andrew DeClercq,C,26.0,CLE,82.0,1831.0,11.4,0.53,0.0,0.361,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,,0.6,2.3,2.9,0.077,,-2.9,0.6,-2.3,-0.2,2000
133,Vinny Del Negro,PG,33.0,MIL,67.0,1211.0,11.7,0.51,0.07400000000000001,0.12,0.9,9.4,5.2,19.6,1.5,0.0,12.3,14.3,,1.3,0.2,1.5,0.061,,-1.3,-0.8,-2.1,0.0,2000
134,Tony Delk,PG,26.0,SAC,46.0,682.0,14.1,0.485,0.14300000000000002,0.21100000000000002,5.5,8.0,6.7,12.4,2.5,0.5,9.5,20.6,,0.5,0.7,1.3,0.09,,-0.9,0.6,-0.3,0.3,2000
135,Derrick Dial,SG,24.0,SAS,8.0,95.0,12.0,0.415,0.261,0.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,,-0.1,0.1,0.1,0.032,,-1.5,-3.1,-4.6,-0.1,2000
136,Michael Dickerson,SG,24.0,VAN,82.0,3103.0,15.6,0.53,0.22899999999999998,0.255,3.0,7.8,5.4,12.2,2.0,1.0,10.5,23.1,,4.5,1.0,5.5,0.085,,1.0,-1.0,0.0,1.6,2000
137,Vlade Divac,C,31.0,SAC,82.0,2374.0,18.0,0.552,0.034,0.436,7.6,21.3,14.4,15.4,2.1,2.8,17.3,19.3,,3.0,4.1,7.2,0.145,,0.4,2.4,2.8,2.9,2000
