,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
13,Shandon Anderson,SG,23.0,UTA,65.0,1066.0,10.4,0.534,0.14800000000000002,0.311,6.5,14.0,10.5,7.1,1.4,0.6,16.8,18.9,,0.1,1.2,1.2,0.055999999999999994,,-2.3,-1.4,-3.6,-0.4,1997
14,Willie Anderson,SG,30.0,MIA,28.0,303.0,12.6,0.57,0.297,0.313,6.0,10.4,8.2,18.2,2.5,1.0,20.7,14.2,,0.4,0.5,0.9,0.142,,-1.4,2.2,0.9,0.2,1997
15,Greg Anthony,PG,29.0,VAN,65.0,1863.0,16.6,0.526,0.469,0.35100000000000003,1.5,10.0,5.7,36.1,3.8,0.2,18.1,17.8,,2.3,1.2,3.5,0.09,,0.9,0.5,1.5,1.6,1997
16,B.J. Armstrong,PG,29.0,GSW,49.0,1020.0,12.9,0.5379999999999999,0.275,0.242,0.8,7.8,4.3,20.3,1.3,0.2,12.8,18.1,,1.4,-0.1,1.3,0.061,,-0.5,-1.8,-2.3,-0.1,1997
17,Darrell Armstrong,PG,28.0,ORL,67.0,1010.0,14.7,0.525,0.525,0.307,4.0,4.9,4.4,29.7,3.3,0.7,20.2,22.4,,0.7,1.1,1.8,0.085,,0.5,0.7,1.1,0.8,1997
18,Vincent Askew,SG,30.0,TOT,43.0,838.0,9.7,0.532,0.129,0.473,3.6,10.2,7.0,17.3,1.1,0.6,17.0,14.9,,0.7,0.8,1.5,0.086,,-2.7,0.8,-1.9,0.0,1997
22,Keith Askins,SF,29.0,MIA,78.0,1773.0,9.1,0.557,0.539,0.182,5.9,12.2,9.1,6.7,1.6,0.8,14.6,10.7,,1.5,2.8,4.3,0.11599999999999999,,-1.5,1.7,0.2,1.0,1997
23,Stacey Augmon,SG,28.0,TOT,60.0,942.0,11.3,0.531,0.0,0.441,6.2,11.4,8.8,9.4,2.4,1.5,19.6,16.2,,0.2,1.3,1.5,0.076,,-2.6,1.5,-1.1,0.2,1997
26,Isaac Austin,C,27.0,MIA,82.0,1881.0,14.2,0.536,0.005,0.354,8.7,21.2,15.1,9.9,1.3,1.8,17.9,22.5,,0.3,3.7,4.0,0.102,,-2.5,0.8,-1.7,0.1,1997
28,Vin Baker,PF,25.0,MIL,78.0,3159.0,20.1,0.5529999999999999,0.043,0.41600000000000004,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,,4.9,3.4,8.3,0.127,,2.1,-0.1,2.0,3.2,1997
29,Charles Barkley,PF,33.0,HOU,53.0,2009.0,23.0,0.581,0.29600000000000004,0.6,12.9,27.7,20.7,20.6,1.8,0.9,14.7,23.2,,5.7,3.7,9.4,0.22399999999999998,,4.4,1.3,5.7,3.9,1997
30,Dana Barros,PG,29.0,BOS,24.0,708.0,14.0,0.552,0.415,0.17,0.8,7.6,3.9,18.6,1.8,0.6,12.5,18.8,,0.9,0.1,1.0,0.065,,1.6,-0.6,1.0,0.5,1997
31,Brent Barry,SG,25.0,LAC,59.0,1094.0,15.0,0.526,0.456,0.245,3.1,8.9,5.9,23.1,2.5,1.1,15.3,20.3,,1.2,0.9,2.1,0.09,,0.6,-0.2,0.4,0.7,1997
32,Jon Barry,SG,27.0,ATL,58.0,965.0,13.2,0.535,0.504,0.187,3.3,8.8,6.1,19.7,3.2,0.2,18.1,15.9,,0.9,1.5,2.4,0.11800000000000001,,-0.5,1.7,1.3,0.8,1997
33,Benoit Benjamin,C,32.0,TOR,4.0,44.0,8.9,0.47200000000000003,0.0,0.33299999999999996,7.8,16.5,12.0,3.7,1.2,0.0,12.7,16.0,,0.0,0.0,0.0,0.033,,-3.8,-1.6,-5.4,0.0,1997
34,Elmer Bennett,PG,26.0,TOT,9.0,75.0,5.8,0.47,0.474,0.526,0.0,6.0,3.1,22.3,2.8,0.0,29.9,20.0,,-0.2,0.0,-0.1,-0.075,,-6.7,-1.4,-8.1,-0.1,1997
37,Travis Best,PG,24.0,IND,76.0,2064.0,13.3,0.5329999999999999,0.25,0.318,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,,1.8,2.3,4.1,0.096,,-0.9,0.9,0.0,1.0,1997
38,Mookie Blaylock,PG,29.0,ATL,78.0,3056.0,20.4,0.5479999999999999,0.521,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13.0,21.9,,7.0,5.6,12.5,0.19699999999999998,,4.3,2.4,6.8,6.8,1997
39,Corie Blount,PF,28.0,LAL,58.0,1009.0,11.9,0.5589999999999999,0.017,0.46399999999999997,12.9,18.3,15.6,5.2,1.1,2.0,18.8,11.8,,1.1,1.4,2.5,0.11699999999999999,,-2.2,0.1,-2.1,0.0,1997
40,Muggsy Bogues,PG,32.0,CHH,65.0,1880.0,15.7,0.5539999999999999,0.325,0.14400000000000002,1.7,7.2,4.5,38.6,2.4,0.1,18.6,14.5,,3.9,1.1,5.0,0.127,,1.9,-0.4,1.5,1.6,1997
41,Dexter Boney,SG,26.0,PHO,8.0,48.0,10.2,0.42200000000000004,0.316,0.42100000000000004,7.3,7.2,7.3,0.0,2.1,1.5,4.3,22.1,,0.0,0.0,0.0,0.013000000000000001,,-4.0,-2.1,-6.1,0.0,1997
42,Melvin Booker,PG,24.0,TOT,21.0,430.0,8.8,0.536,0.35200000000000004,0.19,1.9,6.1,4.0,19.1,0.4,0.4,19.2,14.6,,0.3,-0.1,0.1,0.013999999999999999,,-2.0,-1.8,-3.7,-0.2,1997
45,Bruce Bowen,SF,25.0,MIA,1.0,1.0,37.7,,,,0.0,0.0,0.0,0.0,0.0,77.8,,0.0,,0.0,0.0,0.0,0.321,,36.8,60.7,97.4,0.0,1997
46,Donnie Boyce,SG,23.0,ATL,22.0,154.0,7.0,0.37799999999999995,0.254,0.349,5.5,6.1,5.8,14.7,3.6,2.0,18.0,27.2,,-0.5,0.3,-0.3,-0.081,,-6.7,0.5,-6.3,-0.2,1997
47,Shawn Bradley,C,24.0,TOT,73.0,2288.0,16.5,0.478,0.009000000000000001,0.252,10.4,19.8,14.9,4.2,0.9,8.3,11.8,22.1,,0.0,3.0,3.0,0.062,,-1.9,0.8,-1.1,0.5,1997
50,Mark Bradtke,C,28.0,PHI,36.0,251.0,9.6,0.46299999999999997,0.0,0.22399999999999998,11.0,18.7,14.8,4.2,1.0,1.4,12.4,12.2,,0.1,0.1,0.2,0.044000000000000004,,-3.5,-1.1,-4.6,-0.2,1997
51,Terrell Brandon,PG,26.0,CLE,78.0,2868.0,21.5,0.526,0.20600000000000002,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11.0,28.3,,6.2,4.7,10.8,0.18100000000000002,,4.2,1.5,5.6,5.5,1997
52,Frank Brickowski,PF,37.0,BOS,17.0,255.0,6.9,0.512,0.27399999999999997,0.192,2.5,13.7,7.7,9.1,1.0,1.2,19.4,16.5,,-0.2,0.1,-0.1,-0.02,,-4.8,-0.8,-5.6,-0.2,1997
53,Scott Brooks,PG,31.0,NYK,38.0,251.0,11.0,0.625,0.308,0.385,3.0,5.5,4.3,17.8,4.4,0.0,27.2,11.5,,0.2,0.5,0.7,0.136,,-3.0,4.5,1.5,0.2,1997
55,Chucky Brown,SF,28.0,TOT,70.0,757.0,11.3,0.552,0.039,0.455,6.6,17.1,11.9,5.7,0.6,2.2,9.3,12.4,,1.0,0.6,1.6,0.10099999999999999,,-1.6,0.0,-1.6,0.1,1997
58,Dee Brown,PG,28.0,BOS,21.0,522.0,11.3,0.455,0.392,0.133,1.6,9.6,5.3,19.6,3.0,1.0,12.0,16.4,,0.1,0.3,0.3,0.03,,-1.7,0.7,-1.0,0.1,1997
59,Marcus Brown,PG,22.0,POR,21.0,184.0,12.9,0.523,0.457,0.271,2.7,6.9,4.8,18.0,2.3,0.8,14.2,22.4,,0.2,0.2,0.4,0.105,,-0.9,0.0,-1.0,0.0,1997
60,Mike Brown,C,33.0,PHO,6.0,83.0,11.1,0.488,0.0,0.833,12.8,22.4,17.6,8.2,0.6,0.9,10.9,10.0,,0.1,0.1,0.2,0.107,,-1.3,-1.4,-2.7,0.0,1997
61,P.J. Brown,PF,27.0,MIA,80.0,2592.0,13.8,0.505,0.003,0.335,11.1,19.4,15.3,5.9,1.8,2.9,13.1,15.7,,2.1,5.4,7.5,0.139,,-1.5,1.6,0.1,1.3,1997
62,Randy Brown,PG,28.0,CHI,72.0,1057.0,13.0,0.461,0.066,0.252,3.7,8.1,5.9,18.0,4.1,1.2,13.6,18.1,,0.4,2.0,2.4,0.107,,-3.0,3.0,0.0,0.5,1997
63,Kobe Bryant,SF,18.0,LAL,71.0,1103.0,14.4,0.544,0.322,0.39299999999999996,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,,0.5,1.3,1.8,0.079,,-0.2,0.1,-0.1,0.5,1997
64,Mark Bryant,PF,31.0,PHO,41.0,1018.0,13.3,0.589,0.0,0.39299999999999996,7.7,16.5,12.2,7.2,1.1,0.4,12.5,16.3,,1.6,0.7,2.3,0.109,,-1.3,-1.0,-2.3,-0.1,1997
65,Jud Buechler,SF,28.0,CHI,76.0,703.0,9.8,0.423,0.342,0.08900000000000001,7.3,12.8,10.1,11.4,1.7,2.2,14.1,12.1,,0.1,1.1,1.2,0.08199999999999999,,-1.7,0.9,-0.9,0.2,1997
66,Matt Bullard,PF,29.0,HOU,71.0,1025.0,10.3,0.535,0.644,0.12,1.5,11.2,6.6,10.0,1.1,1.3,11.3,15.0,,0.7,1.0,1.7,0.08,,-0.4,0.0,-0.4,0.4,1997
67,Scott Burrell,SF,26.0,TOT,57.0,939.0,10.3,0.483,0.428,0.28,6.4,13.7,10.1,12.1,1.6,1.5,14.8,17.4,,0.3,0.5,0.8,0.042,,-1.7,-0.1,-1.8,0.0,1997
70,Willie Burton,SF,28.0,ATL,24.0,380.0,8.6,0.507,0.397,0.586,3.5,9.2,6.4,4.8,1.2,0.6,15.1,21.3,,0.1,0.4,0.5,0.06,,-4.3,-0.6,-4.9,-0.3,1997
71,Mitchell Butler,SG,26.0,POR,49.0,465.0,9.0,0.503,0.312,0.4,5.0,8.4,6.8,10.0,1.5,0.3,15.5,16.9,,0.1,0.5,0.6,0.063,,-3.0,0.1,-2.9,-0.1,1997
72,Jason Caffey,PF,23.0,CHI,75.0,1405.0,14.3,0.574,0.003,0.5479999999999999,11.0,13.1,12.1,9.3,0.9,0.5,16.9,18.3,,2.2,1.7,3.9,0.134,,-1.2,-1.2,-2.5,-0.2,1997
73,Michael Cage,C,35.0,PHI,82.0,1247.0,10.3,0.475,0.0,0.29100000000000004,9.6,18.6,14.0,4.9,1.9,2.4,9.7,6.0,,1.0,1.0,2.0,0.078,,-1.8,1.0,-0.8,0.4,1997
74,Adrian Caldwell,PF,30.0,TOT,45.0,569.0,7.5,0.44299999999999995,0.022000000000000002,0.5429999999999999,10.7,21.6,16.0,3.1,1.4,1.0,19.7,10.6,,-0.2,0.4,0.2,0.016,,-5.6,-1.3,-6.9,-0.7,1997
77,Marcus Camby,C,22.0,TOR,63.0,1897.0,17.8,0.523,0.018000000000000002,0.33899999999999997,7.9,16.7,12.2,9.6,1.8,5.5,13.0,24.3,,1.4,2.3,3.7,0.095,,-0.7,0.6,-0.1,0.9,1997
78,Elden Campbell,PF,28.0,LAL,77.0,2516.0,16.8,0.52,0.004,0.39299999999999996,9.5,18.3,14.0,8.6,1.0,3.5,10.5,22.0,,3.4,3.6,7.0,0.134,,-0.6,0.0,-0.6,0.8,1997
79,Antoine Carr,PF,35.0,UTA,82.0,1460.0,12.1,0.522,0.006,0.243,5.5,10.9,8.3,8.2,0.9,3.6,11.5,20.8,,0.8,1.6,2.4,0.079,,-2.8,-0.3,-3.1,-0.4,1997
80,Chris Carr,SG,22.0,MIN,55.0,830.0,13.3,0.556,0.325,0.26899999999999996,4.4,11.6,8.0,9.8,1.5,0.9,10.9,18.8,,1.0,0.6,1.7,0.096,,-0.6,-0.3,-0.9,0.2,1997
82,Jimmy Carruth,PF,27.0,MIL,4.0,21.0,9.7,0.727,0.0,0.33299999999999996,0.0,23.2,11.7,0.0,0.0,7.1,22.5,9.8,,0.0,0.0,0.0,0.09,,-6.1,3.1,-3.0,0.0,1997
83,Sam Cassell,PG,27.0,TOT,61.0,1714.0,18.4,0.541,0.295,0.321,3.0,9.1,6.0,31.8,2.3,0.8,15.8,27.3,,2.7,1.1,3.9,0.10800000000000001,,2.2,0.0,2.2,1.8,1997
87,Duane Causwell,C,28.0,SAC,46.0,581.0,8.9,0.535,0.032,0.39399999999999996,11.3,14.2,12.7,5.1,1.4,4.9,23.6,11.1,,0.1,0.6,0.7,0.06,,-5.2,1.6,-3.6,-0.2,1997
88,Cedric Ceballos,SF,27.0,TOT,50.0,1426.0,16.2,0.522,0.165,0.301,8.4,18.5,13.5,7.6,1.2,1.2,10.8,24.7,,1.1,1.3,2.4,0.08199999999999999,,-0.1,-1.8,-1.8,0.1,1997
91,Tom Chambers,PF,37.0,CHH,12.0,83.0,-3.9,0.29,0.09699999999999999,0.129,4.5,15.6,10.2,7.2,0.7,0.0,21.6,23.7,,-0.5,0.0,-0.4,-0.239,,-12.0,-4.9,-16.9,-0.3,1997
92,Rex Chapman,SG,29.0,PHO,65.0,1833.0,15.2,0.551,0.419,0.19899999999999998,1.6,9.9,5.8,16.3,1.5,0.3,10.5,22.4,,2.4,0.9,3.3,0.086,,1.3,-1.0,0.2,1.0,1997
93,Calbert Cheaney,SG,25.0,WSB,79.0,2411.0,11.1,0.53,0.040999999999999995,0.188,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,,1.6,2.2,3.9,0.077,,-2.6,0.1,-2.5,-0.3,1997
94,Pete Chilcutt,PF,28.0,VAN,54.0,662.0,14.5,0.521,0.418,0.133,11.6,15.8,13.7,11.8,2.1,2.0,13.8,14.2,,0.7,0.4,1.1,0.08,,0.7,-0.5,0.2,0.4,1997
95,Randolph Childress,PG,24.0,TOT,23.0,155.0,4.5,0.44799999999999995,0.475,0.2,0.8,3.8,2.3,16.6,3.1,0.0,29.3,18.3,,-0.4,0.2,-0.2,-0.054000000000000006,,-6.4,0.2,-6.2,-0.2,1997
98,Chris Childs,PG,29.0,NYK,65.0,2076.0,11.2,0.526,0.355,0.292,1.3,9.4,5.5,30.7,2.0,0.4,23.8,16.8,,0.8,3.2,3.9,0.091,,-1.4,1.0,-0.3,0.9,1997
99,Doug Christie,SG,26.0,TOR,81.0,3127.0,15.1,0.5429999999999999,0.40399999999999997,0.322,3.1,13.4,8.1,16.7,3.4,1.2,15.6,18.4,,3.3,3.6,7.0,0.107,,0.0,1.7,1.7,2.9,1997
100,Derrick Coleman,PF,29.0,PHI,57.0,2102.0,17.3,0.518,0.142,0.43700000000000006,7.9,22.1,14.9,15.7,1.2,2.6,15.6,23.7,,1.8,1.6,3.3,0.076,,0.8,-0.1,0.7,1.5,1997
101,Bimbo Coles,PG,28.0,GSW,51.0,1183.0,9.5,0.46299999999999997,0.325,0.156,3.9,7.9,5.9,19.4,1.5,0.5,15.0,14.9,,0.4,0.0,0.5,0.019,,-2.0,-1.2,-3.2,-0.3,1997
102,Marty Conlon,C,29.0,BOS,74.0,1614.0,12.8,0.542,0.022000000000000002,0.377,8.5,15.1,11.5,10.1,1.4,0.8,17.1,17.0,,1.3,0.5,1.8,0.053,,-1.5,-1.6,-3.1,-0.5,1997
103,Tyrone Corbin,SF,34.0,ATL,70.0,2305.0,11.0,0.514,0.34700000000000003,0.18,4.0,11.0,7.6,9.0,2.2,0.2,11.6,15.0,,1.8,3.1,5.0,0.10400000000000001,,-1.4,1.1,-0.3,1.0,1997
104,Joe Courtney,PF,27.0,TOT,9.0,100.0,3.8,0.38799999999999996,0.0,0.16699999999999998,10.0,8.2,9.1,0.0,0.0,0.0,8.5,15.7,,-0.1,0.0,-0.1,-0.059000000000000004,,-6.1,-4.8,-10.9,-0.2,1997
107,John Crotty,PG,27.0,MIA,48.0,659.0,14.3,0.637,0.318,0.41600000000000004,2.8,5.7,4.2,26.1,1.5,0.0,18.7,16.0,,1.6,0.8,2.4,0.17600000000000002,,-0.2,0.3,0.1,0.3,1997
108,Terry Cummings,PF,35.0,SEA,45.0,828.0,15.2,0.521,0.016,0.257,10.2,16.4,13.3,8.3,2.1,0.7,11.2,22.1,,0.9,1.2,2.1,0.121,,-1.3,-0.7,-2.0,0.0,1997
109,Earl Cureton,PF,39.0,TOR,9.0,46.0,4.9,0.376,0.0,0.375,9.9,13.1,11.5,13.1,0.0,0.0,9.7,10.0,,0.0,0.0,0.0,0.026000000000000002,,-5.0,-0.9,-5.9,0.0,1997
110,Dell Curry,SG,32.0,CHH,68.0,2078.0,15.0,0.561,0.354,0.17,2.4,9.7,6.1,10.0,1.6,0.5,9.4,22.5,,2.8,1.0,3.8,0.08900000000000001,,1.2,-1.2,0.0,1.0,1997
112,Michael Curry,SG,28.0,DET,81.0,1217.0,10.4,0.5920000000000001,0.348,0.489,2.4,9.6,6.1,5.6,1.4,0.8,9.4,12.1,,2.0,1.2,3.2,0.126,,-1.7,0.8,-0.9,0.3,1997
113,Erick Dampier,C,21.0,IND,72.0,1052.0,11.8,0.451,0.003,0.5,11.1,22.1,16.7,6.9,1.0,5.6,17.0,21.7,,-1.0,1.9,0.9,0.04,,-4.4,0.7,-3.7,-0.4,1997
114,Lloyd Daniels,SG,29.0,TOT,22.0,310.0,8.3,0.40299999999999997,0.588,0.05,6.3,8.9,7.6,13.1,1.7,0.7,10.3,18.8,,-0.1,0.1,0.0,0.001,,-2.0,-1.5,-3.5,-0.1,1997
117,Sasha Danilović,SG,26.0,TOT,56.0,1789.0,10.9,0.552,0.414,0.265,1.9,7.0,4.5,10.0,1.6,0.4,15.4,19.6,,0.8,2.0,2.8,0.07400000000000001,,-1.3,0.3,-1.0,0.5,1997
120,Yinka Dare,C,24.0,NJN,41.0,313.0,7.2,0.406,0.0,0.685,11.4,17.3,14.2,1.4,0.7,6.7,23.0,12.4,,-0.4,0.3,-0.1,-0.013999999999999999,,-6.7,-0.3,-7.0,-0.4,1997
121,Antonio Davis,PF,28.0,IND,82.0,2335.0,13.8,0.536,0.022000000000000002,0.565,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,,1.7,3.4,5.2,0.106,,-1.4,0.1,-1.3,0.4,1997
122,Ben Davis,PF,24.0,PHO,20.0,98.0,9.4,0.41700000000000004,0.0,0.769,14.4,17.8,16.1,0.0,2.1,0.8,7.9,17.4,,0.0,0.1,0.1,0.037000000000000005,,-4.4,-2.2,-6.6,-0.1,1997
123,Dale Davis,PF,27.0,IND,80.0,2589.0,15.1,0.532,0.0,0.313,14.1,21.4,17.8,4.0,1.3,2.4,12.1,15.9,,2.7,4.0,6.7,0.124,,0.2,-0.3,-0.1,1.2,1997
124,Emanual Davis,PG,28.0,HOU,13.0,230.0,9.7,0.565,0.5,0.14800000000000002,1.1,9.6,5.5,17.1,2.1,0.7,22.8,14.7,,0.0,0.3,0.3,0.063,,-1.8,1.2,-0.6,0.0,1997
125,Hubert Davis,SG,26.0,TOR,36.0,623.0,7.4,0.466,0.38,0.125,2.0,5.6,3.8,8.9,0.9,0.3,9.8,15.5,,0.0,0.1,0.1,0.01,,-3.2,-1.6,-4.9,-0.5,1997
126,Mark Davis,SF,23.0,PHI,75.0,1705.0,13.7,0.525,0.174,0.314,8.6,12.1,10.3,12.9,2.5,1.3,16.2,18.0,,1.3,1.0,2.3,0.065,,-1.5,0.0,-1.4,0.2,1997
127,Todd Day,SG,27.0,BOS,81.0,2277.0,15.5,0.515,0.348,0.331,5.1,12.1,8.3,8.6,2.4,1.6,10.0,24.0,,2.1,1.2,3.2,0.068,,0.9,-1.2,-0.4,0.9,1997
128,Andrew DeClercq,C,23.0,GSW,71.0,1065.0,12.5,0.552,0.0,0.5529999999999999,13.6,19.7,16.6,4.9,1.6,1.9,18.3,17.4,,0.8,0.7,1.6,0.07,,-3.8,-1.0,-4.8,-0.8,1997
129,Terry Dehere,PG,25.0,LAC,73.0,1053.0,12.4,0.524,0.418,0.386,1.6,9.2,5.3,24.6,1.3,0.2,17.6,23.1,,0.7,0.5,1.2,0.055999999999999994,,-1.2,-1.5,-2.8,-0.2,1997
130,Vinny Del Negro,SG,30.0,SAS,72.0,2243.0,14.4,0.529,0.179,0.165,2.0,9.5,5.6,18.6,1.4,0.2,9.9,19.3,,3.2,-0.1,3.1,0.066,,-0.1,-1.4,-1.5,0.3,1997
131,Bison Dele,C,27.0,CHI,9.0,138.0,13.7,0.45299999999999996,0.0,0.23800000000000002,11.6,15.3,13.5,13.5,1.2,2.7,13.6,26.1,,0.0,0.2,0.2,0.073,,-3.6,-1.3,-4.9,-0.1,1997
132,Tony Delk,PG,23.0,CHH,61.0,867.0,14.2,0.596,0.43799999999999994,0.19899999999999998,4.5,9.2,6.9,18.5,2.3,0.5,19.6,18.8,,1.0,0.6,1.6,0.087,,0.9,-0.6,0.3,0.5,1997
133,Dell Demps,SG,26.0,ORL,2.0,10.0,1.9,0.258,0.33299999999999996,0.667,0.0,0.0,0.0,0.0,5.4,0.0,0.0,17.9,,0.0,0.0,0.0,-0.07,,-7.0,2.9,-4.2,0.0,1997
134,Vlade Divac,C,28.0,CHH,81.0,2840.0,17.9,0.5329999999999999,0.055,0.306,10.6,20.0,15.5,17.5,2.0,4.7,16.7,19.1,,3.4,3.9,7.3,0.12300000000000001,,0.6,2.0,2.5,3.3,1997
135,Sherman Douglas,PG,30.0,MIL,79.0,2316.0,14.6,0.557,0.187,0.28,3.0,7.2,5.1,29.7,1.8,0.3,18.3,16.8,,3.4,1.2,4.6,0.095,,0.6,-0.8,-0.2,1.1,1997
137,Greg Dreiling,C,34.0,DAL,40.0,389.0,7.3,0.466,0.013999999999999999,0.365,5.6,17.3,11.3,4.5,1.1,1.4,9.5,11.2,,0.0,0.3,0.4,0.045,,-5.4,0.2,-5.1,-0.3,1997
138,Clyde Drexler,SG,34.0,HOU,62.0,2271.0,19.9,0.5479999999999999,0.373,0.298,6.3,12.4,9.5,26.4,2.7,1.2,13.3,23.5,,4.8,3.4,8.1,0.172,,3.4,1.5,4.9,3.9,1997
139,Nate Driggers,SG,23.0,BOS,15.0,132.0,6.8,0.366,0.209,0.326,9.7,9.4,9.6,6.8,1.1,1.1,10.9,17.9,,-0.2,0.0,-0.2,-0.059000000000000004,,-4.5,-3.1,-7.5,-0.2,1997
140,Kevin Duckworth,C,32.0,LAC,26.0,384.0,6.1,0.473,0.039,0.155,6.7,11.7,9.1,6.6,1.2,2.2,23.1,16.6,,-0.5,0.3,-0.2,-0.03,,-5.7,0.0,-5.7,-0.3,1997
141,Chris Dudley,C,31.0,POR,81.0,1840.0,10.1,0.449,0.0,0.46799999999999997,13.5,24.4,19.1,3.2,1.1,4.0,18.5,10.6,,0.0,3.4,3.5,0.091,,-2.9,1.1,-1.8,0.1,1997
142,Joe Dumars,SG,33.0,DET,79.0,2923.0,15.6,0.586,0.439,0.293,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,,6.8,2.0,8.8,0.14400000000000002,,2.6,-1.0,1.6,2.7,1997
143,Tony Dumas,SG,24.0,TOT,24.0,278.0,5.2,0.402,0.292,0.26,1.2,5.5,3.3,15.0,1.9,0.6,13.0,20.3,,-0.5,0.1,-0.3,-0.055,,-6.9,-0.7,-7.6,-0.4,1997
146,Acie Earl,C,26.0,TOT,47.0,500.0,10.7,0.433,0.027999999999999997,0.467,8.0,14.7,11.3,6.7,1.6,4.5,13.9,22.7,,-0.5,0.5,0.0,-0.004,,-4.3,-0.2,-4.5,-0.3,1997
149,Tyus Edney,PG,23.0,SAC,70.0,1376.0,12.7,0.499,0.107,0.55,2.9,6.8,4.8,25.4,2.3,0.1,18.7,19.5,,0.7,0.8,1.5,0.054000000000000006,,-1.6,-0.8,-2.4,-0.1,1997
150,Blue Edwards,SF,31.0,VAN,61.0,1439.0,10.0,0.47200000000000003,0.19399999999999998,0.23800000000000002,3.9,11.5,7.6,13.5,1.4,1.1,13.8,18.9,,-0.4,0.3,-0.1,-0.003,,-3.2,-1.6,-4.8,-1.0,1997
151,Kevin Edwards,PG,31.0,NJN,32.0,477.0,9.8,0.47,0.235,0.235,1.9,8.2,4.9,19.5,1.9,0.6,19.5,22.4,,-0.4,0.2,-0.2,-0.021,,-2.9,-2.1,-5.1,-0.4,1997
152,Craig Ehlo,SG,35.0,SEA,62.0,848.0,7.6,0.41200000000000003,0.38299999999999995,0.105,5.6,10.1,7.8,12.3,2.3,0.4,14.8,16.4,,-0.7,1.0,0.3,0.018000000000000002,,-3.3,0.1,-3.2,-0.2,1997
