,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
69,Antoine Carr,SF,34.0,UTA,80.0,1532.0,10.6,0.506,0.006,0.282,5.8,10.1,8.0,7.6,1.0,3.5,12.0,19.5,,0.6,1.5,2.1,0.065,,-3.5,-0.1,-3.5,-0.6,1996
71,Chris Carr,SG,21.0,PHO,60.0,590.0,10.5,0.493,0.19399999999999998,0.276,5.4,14.5,10.0,11.4,0.9,0.6,14.1,21.4,,-0.1,0.3,0.3,0.021,,-3.4,-1.8,-5.2,-0.5,1996
72,Sam Cassell,PG,26.0,HOU,61.0,1682.0,16.8,0.565,0.319,0.433,3.5,9.0,6.3,27.3,1.6,0.2,16.7,25.1,,2.6,1.2,3.9,0.11,,1.2,-0.9,0.3,1.0,1996
73,Duane Causwell,C,27.0,SAC,73.0,1044.0,9.9,0.484,0.005,0.444,9.5,18.0,13.7,2.9,1.3,5.6,17.0,13.1,,0.0,1.3,1.3,0.059000000000000004,,-4.4,1.2,-3.2,-0.3,1996
74,Cedric Ceballos,SF,26.0,LAL,78.0,2628.0,22.1,0.599,0.153,0.34,9.7,13.9,11.9,7.9,1.9,0.6,10.8,26.5,,7.1,2.8,9.8,0.18,,3.9,-1.3,2.6,3.1,1996
75,Rex Chapman,SG,28.0,MIA,56.0,1865.0,13.0,0.539,0.496,0.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,,2.3,1.9,4.2,0.10800000000000001,,0.7,0.1,0.8,1.3,1996
76,Calbert Cheaney,SF,24.0,WSB,70.0,2324.0,13.0,0.528,0.17,0.23600000000000002,3.5,8.5,6.1,10.6,1.5,0.6,11.4,21.7,,1.5,1.7,3.2,0.065,,-0.9,-1.0,-1.9,0.1,1996
77,Pete Chilcutt,PF,27.0,HOU,74.0,651.0,12.5,0.525,0.547,0.145,9.1,17.8,13.6,6.0,1.5,1.5,10.4,14.7,,0.6,0.8,1.4,0.10099999999999999,,-0.4,-0.7,-1.1,0.1,1996
78,Randolph Childress,PG,23.0,POR,28.0,250.0,6.7,0.46799999999999997,0.595,0.342,0.5,8.2,4.3,19.1,1.7,0.3,23.6,20.8,,-0.3,0.3,0.0,-0.009000000000000001,,-4.9,-0.5,-5.4,-0.2,1996
79,Chris Childs,PG,28.0,NJN,78.0,2408.0,16.4,0.5489999999999999,0.33299999999999996,0.391,2.3,9.1,5.6,38.6,2.4,0.3,20.1,20.7,,3.3,2.5,5.8,0.115,,1.3,0.4,1.7,2.2,1996
80,Doug Christie,SF,25.0,TOT,55.0,1036.0,14.0,0.5489999999999999,0.315,0.276,3.9,13.8,8.8,18.0,3.5,1.4,20.1,20.4,,0.2,1.2,1.4,0.065,,-1.7,0.8,-0.8,0.3,1996
83,Robert Churchwell,SG,23.0,GSW,4.0,20.0,1.2,0.375,0.0,0.0,0.0,17.4,8.6,8.0,0.0,0.0,20.0,21.8,,-0.1,0.0,-0.1,-0.166,,-7.8,-2.9,-10.6,0.0,1996
84,Charles Claxton,C,25.0,BOS,3.0,7.0,0.2,0.34700000000000003,0.0,1.0,31.2,0.0,16.0,0.0,0.0,10.0,25.8,23.9,,0.0,0.0,0.0,-0.179,,-16.3,-2.6,-18.9,0.0,1996
85,John Coker,C,24.0,PHO,5.0,11.0,37.3,0.8,0.0,0.0,21.4,0.0,10.5,21.2,0.0,6.8,0.0,20.2,,0.1,0.0,0.1,0.36,,11.6,1.9,13.5,0.0,1996
86,Derrick Coleman,PF,28.0,PHI,11.0,294.0,12.0,0.466,0.17800000000000002,0.271,5.0,23.8,14.1,19.3,0.7,2.5,17.5,24.3,,-0.4,0.2,-0.2,-0.028999999999999998,,-2.8,-0.7,-3.5,-0.1,1996
87,Bimbo Coles,PG,27.0,TOT,81.0,2615.0,12.4,0.513,0.327,0.272,2.2,9.2,5.8,25.9,1.9,0.5,16.4,17.9,,2.2,2.8,5.0,0.091,,-0.8,0.6,-0.2,1.2,1996
90,Marty Conlon,C,28.0,MIL,74.0,958.0,12.2,0.526,0.092,0.336,7.3,15.5,11.3,11.7,1.1,0.9,17.4,21.7,,0.1,0.5,0.6,0.027999999999999997,,-2.3,-1.2,-3.5,-0.4,1996
91,Anthony Cook,PF,28.0,POR,11.0,60.0,7.6,0.42200000000000004,0.125,0.25,9.5,13.2,11.4,5.1,0.0,1.2,5.3,13.7,,0.0,0.1,0.1,0.057,,-4.5,-1.4,-5.9,-0.1,1996
92,Tyrone Corbin,SF,33.0,TOT,71.0,1284.0,12.6,0.511,0.051,0.342,7.4,14.7,11.0,10.4,2.5,1.2,14.2,16.2,,0.9,1.6,2.5,0.09300000000000001,,-1.7,1.0,-0.7,0.4,1996
95,Joe Courtney,PF,26.0,CLE,23.0,200.0,7.0,0.44299999999999995,0.0,0.514,15.7,16.9,16.3,7.2,1.5,2.7,28.4,15.1,,-0.2,0.2,0.0,0.0,,-7.1,-0.9,-8.0,-0.3,1996
96,John Crotty,PG,26.0,CLE,58.0,617.0,13.0,0.59,0.237,0.632,4.2,7.5,5.8,26.9,2.1,0.9,25.9,16.1,,0.8,0.5,1.3,0.10099999999999999,,-1.5,0.2,-1.3,0.1,1996
98,Terry Cummings,PF,34.0,MIL,81.0,1777.0,13.9,0.493,0.012,0.27399999999999997,11.0,19.9,15.3,8.1,1.7,1.3,9.5,18.6,,1.5,1.5,3.0,0.08,,-1.6,-0.6,-2.3,-0.1,1996
99,Dell Curry,SG,31.0,CHH,82.0,2371.0,16.8,0.568,0.41700000000000004,0.17600000000000002,3.4,10.2,6.8,12.5,2.4,0.8,11.0,22.5,,3.8,1.4,5.1,0.10400000000000001,,2.1,-0.3,1.8,2.3,1996
100,Michael Curry,SG-SF,27.0,TOT,46.0,783.0,9.4,0.56,0.32899999999999996,0.385,4.3,8.6,6.6,5.6,1.7,0.2,11.3,12.9,,0.8,0.8,1.6,0.1,,-2.4,0.9,-1.5,0.1,1996
103,Rastko Cvetković,C,25.0,DEN,14.0,48.0,2.1,0.282,0.063,0.25,9.6,16.9,13.2,9.6,2.2,1.5,14.5,19.3,,-0.2,0.1,-0.1,-0.11800000000000001,,-9.8,-1.3,-11.0,-0.1,1996
104,Sasha Danilović,SG,25.0,MIA,19.0,542.0,14.4,0.591,0.424,0.391,2.6,7.1,4.9,14.9,1.5,0.4,14.6,21.2,,0.9,0.6,1.5,0.129,,1.0,-0.6,0.4,0.3,1996
105,Yinka Dare,C,23.0,NJN,58.0,626.0,6.1,0.479,0.0,0.431,9.6,22.5,15.9,0.0,0.7,4.9,29.6,17.0,,-1.4,1.0,-0.5,-0.037000000000000005,,-9.0,0.3,-8.7,-1.0,1996
106,Antonio Davis,PF,27.0,IND,82.0,2092.0,13.9,0.5670000000000001,0.004,0.716,11.6,18.1,15.0,3.2,0.8,2.5,12.1,15.8,,3.6,2.4,6.0,0.13699999999999998,,-0.6,-0.4,-1.1,0.5,1996
107,Dale Davis,PF,26.0,IND,78.0,2617.0,14.3,0.5529999999999999,0.0,0.48200000000000004,12.4,21.1,16.9,4.6,1.2,3.4,14.1,14.8,,2.6,3.7,6.2,0.115,,0.1,0.3,0.4,1.5,1996
108,Hubert Davis,SG,25.0,NYK,74.0,1773.0,14.8,0.633,0.47200000000000003,0.228,2.4,5.7,4.1,9.6,0.9,0.3,9.2,18.0,,4.0,1.6,5.6,0.151,,2.3,-0.6,1.7,1.7,1996
109,Mark Davis,SF,22.0,MIN,57.0,571.0,10.9,0.47,0.087,0.779,11.7,14.5,13.1,12.6,3.6,2.9,25.4,20.8,,-0.8,0.8,-0.1,-0.005,,-4.2,1.0,-3.2,-0.2,1996
110,Terry Davis,PF,28.0,DAL,28.0,501.0,10.0,0.532,0.0,0.435,8.3,17.0,12.2,6.2,1.0,0.6,16.3,12.8,,0.3,0.3,0.5,0.052000000000000005,,-3.7,-1.0,-4.7,-0.3,1996
111,Todd Day,SG,26.0,TOT,79.0,1807.0,13.5,0.489,0.37,0.35100000000000003,4.3,9.9,7.0,9.5,2.2,2.0,10.4,25.2,,0.4,1.5,1.9,0.049,,-0.8,-0.5,-1.3,0.3,1996
114,Andrew DeClercq,C,22.0,GSW,22.0,203.0,12.1,0.505,0.02,0.38,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,,0.3,0.1,0.4,0.102,,-2.0,0.2,-1.7,0.0,1996
115,Terry Dehere,PG,24.0,LAC,82.0,2018.0,16.7,0.612,0.461,0.47700000000000004,2.4,6.2,4.3,27.3,1.4,0.6,18.7,22.6,,4.5,0.5,5.0,0.11900000000000001,,2.7,-1.9,0.8,1.4,1996
116,Vinny Del Negro,SG,29.0,SAS,82.0,2766.0,15.6,0.564,0.156,0.222,1.5,9.1,5.5,18.3,1.6,0.2,8.6,18.8,,5.2,3.2,8.3,0.14400000000000002,,0.4,0.7,1.1,2.2,1996
117,Bison Dele,C,26.0,LAC,65.0,2157.0,17.0,0.5820000000000001,0.008,0.349,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,,2.1,1.9,4.0,0.09,,-0.2,-0.4,-0.6,0.8,1996
118,Dell Demps,SG,25.0,SAS,16.0,87.0,17.1,0.655,0.061,0.515,2.7,8.6,5.8,15.9,1.8,0.8,22.9,27.1,,0.1,0.1,0.2,0.105,,-2.0,0.2,-1.8,0.0,1996
119,Vlade Divac,C,27.0,LAL,79.0,2470.0,17.4,0.544,0.022000000000000002,0.366,9.5,22.2,16.0,16.3,1.6,3.7,17.5,20.6,,2.2,4.0,6.1,0.11900000000000001,,-0.2,1.6,1.4,2.1,1996
120,Sherman Douglas,PG,29.0,TOT,79.0,2335.0,14.6,0.57,0.161,0.32,2.8,6.6,4.7,30.0,1.4,0.2,19.9,19.0,,2.9,0.4,3.3,0.068,,0.8,-1.9,-1.1,0.5,1996
123,Clyde Drexler,SG,33.0,HOU,52.0,1997.0,20.0,0.551,0.308,0.442,5.6,15.3,10.6,24.7,2.7,0.9,12.8,23.6,,4.1,2.6,6.7,0.161,,2.8,1.2,4.0,3.0,1996
125,Kevin Duckworth,C,31.0,MIL,8.0,58.0,-2.7,0.27,0.0,0.429,4.2,10.8,7.4,4.8,1.8,0.0,10.7,14.7,,-0.2,0.0,-0.1,-0.11,,-13.2,-2.1,-15.3,-0.2,1996
126,Chris Dudley,C,30.0,POR,80.0,1924.0,12.2,0.473,0.003,0.439,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,,0.6,4.0,4.7,0.11699999999999999,,-2.7,1.5,-1.3,0.4,1996
127,Joe Dumars,PG,32.0,DET,67.0,2193.0,13.7,0.579,0.498,0.32899999999999996,1.6,5.8,3.8,20.4,1.1,0.1,12.4,17.0,,4.3,1.7,6.0,0.131,,1.7,-0.5,1.1,1.7,1996
128,Richard Dumas,PF,26.0,PHI,39.0,739.0,11.3,0.515,0.044000000000000004,0.345,6.4,9.2,7.7,10.3,3.0,0.6,17.3,17.1,,0.0,0.4,0.3,0.021,,-3.1,0.2,-2.9,-0.2,1996
129,Tony Dumas,SG,23.0,DAL,67.0,1284.0,15.2,0.505,0.316,0.392,4.4,5.1,4.7,13.5,1.6,0.7,9.1,27.4,,1.2,0.4,1.6,0.06,,0.3,-1.9,-1.6,0.1,1996
130,Ledell Eackles,SG,29.0,WSB,55.0,1238.0,12.5,0.5529999999999999,0.34,0.313,4.3,9.7,7.0,10.2,1.2,0.2,11.7,17.6,,1.6,0.8,2.4,0.094,,0.3,-1.0,-0.7,0.4,1996
131,Acie Earl,C,25.0,TOR,42.0,655.0,14.1,0.484,0.011000000000000001,0.413,9.2,14.3,11.7,6.9,1.4,4.3,13.1,25.2,,-0.1,0.4,0.3,0.02,,-3.1,-2.0,-5.1,-0.5,1996
132,Tyus Edney,PG,22.0,SAC,80.0,2481.0,12.7,0.505,0.195,0.341,2.9,6.5,4.7,31.5,1.8,0.1,18.4,18.5,,2.0,1.2,3.3,0.064,,-0.5,-1.3,-1.8,0.1,1996
133,Blue Edwards,SF,30.0,VAN,82.0,2773.0,11.9,0.498,0.256,0.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,,-0.7,2.5,1.9,0.032,,-2.0,0.0,-1.9,0.1,1996
134,Doug Edwards,PF,25.0,VAN,31.0,519.0,7.5,0.43200000000000005,0.044000000000000004,0.418,7.6,12.2,9.8,11.8,1.0,2.6,21.2,12.0,,-0.3,0.4,0.1,0.005,,-4.3,0.2,-4.0,-0.3,1996
135,James Edwards,C,40.0,CHI,28.0,274.0,3.5,0.40299999999999997,0.0,0.23600000000000002,6.4,10.6,8.5,5.9,0.2,2.2,14.7,22.9,,-0.5,0.4,-0.2,-0.027999999999999997,,-10.2,-2.0,-12.2,-0.7,1996
136,Kevin Edwards,SG,30.0,NJN,34.0,1007.0,9.8,0.461,0.267,0.215,1.5,6.8,4.1,12.1,2.8,0.5,13.7,21.5,,-0.6,1.1,0.5,0.022000000000000002,,-2.8,0.7,-2.1,0.0,1996
137,Craig Ehlo,SG,34.0,ATL,79.0,1758.0,13.7,0.526,0.374,0.174,4.2,13.4,8.6,12.8,2.6,0.4,14.0,18.9,,1.5,1.8,3.3,0.09,,-0.3,0.4,0.1,1.0,1996
