,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
36,Tony Battie,C,35.0,PHI,27.0,295.0,7.3,0.39799999999999996,0.02,0.078,3.0,22.3,12.6,7.6,0.7,1.5,7.0,9.0,,0.0,0.5,0.5,0.076,,-4.4,1.5,-2.9,-0.1,2012
37,Shane Battier,SF,33.0,MIA,65.0,1499.0,9.7,0.504,0.627,0.127,4.6,7.7,6.2,8.0,2.2,1.8,10.7,10.7,,1.2,2.1,3.3,0.10400000000000001,,-0.7,1.6,0.9,1.1,2012
38,Nicolas Batum,SF,23.0,POR,59.0,1791.0,17.3,0.575,0.42700000000000005,0.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,,3.3,1.4,4.8,0.127,,2.6,0.0,2.5,2.0,2012
39,Jerryd Bayless,PG,23.0,TOR,31.0,705.0,17.7,0.561,0.377,0.319,1.3,9.5,5.5,30.7,1.8,0.5,14.4,24.6,,1.5,0.6,2.0,0.139,,2.4,-0.7,1.7,0.6,2012
40,Michael Beasley,SF,23.0,MIN,47.0,1087.0,13.0,0.502,0.203,0.191,4.0,17.2,10.6,7.7,0.9,1.2,12.9,25.3,,-0.3,0.8,0.5,0.022000000000000002,,-1.2,-0.9,-2.1,0.0,2012
41,Rodrigue Beaubois,PG,23.0,DAL,53.0,1151.0,15.3,0.496,0.297,0.155,1.9,12.8,7.4,22.7,2.6,1.9,12.8,22.0,,0.5,1.7,2.2,0.092,,-0.4,1.7,1.3,1.0,2012
42,Marco Belinelli,SG,25.0,NOH,66.0,1966.0,11.9,0.525,0.414,0.188,1.2,9.1,5.2,8.9,1.3,0.2,8.5,19.5,,1.9,1.0,2.9,0.071,,-0.4,-0.8,-1.2,0.4,2012
44,Raja Bell,SG,35.0,UTA,34.0,796.0,8.3,0.586,0.5,0.14400000000000002,0.9,6.3,3.5,7.0,0.9,0.2,10.2,11.6,,1.0,0.1,1.1,0.069,,-1.8,-0.7,-2.5,-0.1,2012
45,Keith Benson,C,23.0,GSW,3.0,9.0,6.0,0.0,0.0,0.0,25.3,12.6,18.9,0.0,0.0,0.0,0.0,5.1,,0.0,0.0,0.0,-0.005,,-1.4,-6.3,-7.7,0.0,2012
46,Mike Bibby,PG,33.0,NYK,39.0,557.0,7.8,0.40399999999999997,0.685,0.065,1.0,11.3,6.1,21.2,1.9,0.4,13.6,11.9,,0.0,0.7,0.7,0.061,,-2.9,1.0,-1.9,0.0,2012
47,Andris Biedriņš,C,25.0,GSW,47.0,739.0,8.8,0.581,0.0,0.141,6.9,20.0,13.5,3.0,1.6,4.7,17.1,5.1,,0.6,0.7,1.3,0.085,,-3.8,1.5,-2.3,0.0,2012
48,Chauncey Billups,SG,35.0,LAC,20.0,607.0,16.1,0.5539999999999999,0.5479999999999999,0.41700000000000004,0.8,9.1,4.9,21.0,0.8,0.4,12.3,23.4,,1.5,0.2,1.7,0.135,,2.9,-2.0,0.9,0.4,2012
49,Bismack Biyombo,C,19.0,CHA,63.0,1455.0,10.6,0.48,0.0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,,-0.5,1.1,0.6,0.019,,-4.5,-0.2,-4.6,-1.0,2012
50,DeJuan Blair,PF,22.0,SAS,64.0,1363.0,17.6,0.5489999999999999,0.002,0.23600000000000002,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,,2.2,1.8,4.0,0.142,,-0.4,0.0,-0.3,0.6,2012
51,Steve Blake,PG,31.0,LAL,53.0,1237.0,8.5,0.493,0.59,0.10099999999999999,0.9,6.6,3.8,21.0,1.7,0.1,20.5,13.0,,0.2,0.8,1.0,0.04,,-2.5,0.0,-2.5,-0.2,2012
52,Andray Blatche,PF,25.0,WAS,26.0,626.0,10.6,0.415,0.028999999999999998,0.2,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,,-0.8,0.6,-0.1,-0.011000000000000001,,-3.4,-1.4,-4.8,-0.4,2012
53,Eric Bledsoe,PG,22.0,LAC,40.0,464.0,11.2,0.45399999999999996,0.23800000000000002,0.349,5.6,11.1,8.3,21.6,3.6,2.5,24.4,19.1,,-0.4,0.6,0.2,0.022000000000000002,,-3.4,1.8,-1.6,0.0,2012
54,Keith Bogans,SF,31.0,NJN,5.0,94.0,4.8,0.45299999999999996,0.5710000000000001,0.23800000000000002,6.0,7.6,6.8,5.1,1.1,0.0,11.5,12.8,,0.0,0.0,0.0,-0.005,,-5.2,-2.7,-7.9,-0.1,2012
55,Andrew Bogut,C,27.0,MIL,12.0,364.0,14.9,0.465,0.006999999999999999,0.16899999999999998,6.5,24.3,15.1,13.7,1.7,5.0,14.1,20.6,,-0.1,0.6,0.5,0.062,,-1.9,2.3,0.5,0.2,2012
56,Matt Bonner,PF,31.0,SAS,65.0,1326.0,13.2,0.597,0.7140000000000001,0.06,2.6,15.7,9.3,6.5,0.6,1.1,3.8,12.8,,2.7,1.2,4.0,0.14300000000000002,,2.4,0.3,2.6,1.5,2012
57,Trevor Booker,PF,24.0,WAS,50.0,1261.0,15.4,0.5489999999999999,0.006,0.273,10.6,18.6,14.5,5.1,2.0,2.6,13.2,15.6,,1.6,1.4,3.0,0.113,,-0.8,0.0,-0.8,0.4,2012
58,Carlos Boozer,PF,30.0,CHI,66.0,1948.0,19.7,0.5489999999999999,0.001,0.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,,3.3,4.3,7.6,0.187,,1.1,1.6,2.7,2.3,2012
59,Chris Bosh,PF,27.0,MIA,57.0,2007.0,18.9,0.551,0.043,0.34600000000000003,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,,3.6,3.3,6.9,0.165,,1.0,-0.2,0.8,1.4,2012
60,Earl Boykins,PG,35.0,HOU,8.0,111.0,10.3,0.45799999999999996,0.25,0.41700000000000004,0.0,11.6,5.7,23.0,0.5,0.0,14.1,20.3,,0.0,0.0,0.1,0.028999999999999998,,-2.2,-1.9,-4.0,-0.1,2012
61,Craig Brackins,PF,24.0,PHI,14.0,88.0,4.3,0.325,0.273,0.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,,-0.2,0.1,-0.1,-0.065,,-6.3,-2.7,-9.0,-0.2,2012
62,Avery Bradley,PG,21.0,BOS,64.0,1368.0,11.3,0.555,0.134,0.19399999999999998,3.1,6.7,5.0,10.8,1.7,0.7,14.7,17.9,,0.6,1.9,2.4,0.085,,-2.3,0.7,-1.7,0.1,2012
63,Elton Brand,C,32.0,PHI,60.0,1732.0,18.0,0.521,0.002,0.2,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,,2.5,3.6,6.1,0.168,,-0.2,1.8,1.6,1.6,2012
65,Corey Brewer,SF,25.0,DEN,59.0,1287.0,13.7,0.505,0.27399999999999997,0.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7,20.0,,1.1,1.1,2.3,0.085,,-0.8,0.7,-0.1,0.6,2012
66,Ronnie Brewer,SG,26.0,CHI,66.0,1635.0,12.3,0.465,0.155,0.225,5.0,10.6,7.9,12.7,2.4,0.9,10.8,15.3,,1.0,2.9,3.9,0.113,,-1.5,2.2,0.7,1.1,2012
67,Jon Brockman,PF,24.0,MIL,35.0,239.0,6.6,0.359,0.022000000000000002,0.33299999999999996,14.8,19.9,17.3,5.2,0.9,0.3,16.2,11.4,,-0.1,0.2,0.1,0.023,,-4.4,-2.0,-6.5,-0.3,2012
68,MarShon Brooks,SG,23.0,NJN,56.0,1648.0,12.9,0.502,0.23399999999999999,0.231,4.8,9.4,7.0,14.6,1.7,0.7,14.3,22.9,,0.5,0.3,0.8,0.022000000000000002,,-0.7,-1.7,-2.4,-0.2,2012
69,Derrick Brown,SF,24.0,CHA,65.0,1443.0,14.7,0.556,0.059000000000000004,0.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,,2.0,0.3,2.3,0.076,,-0.3,-1.2,-1.5,0.2,2012
70,Kwame Brown,C,29.0,GSW,9.0,187.0,11.1,0.519,0.0,0.85,9.7,24.8,17.3,3.2,2.2,0.0,20.3,17.0,,-0.1,0.2,0.1,0.031,,-3.0,-0.7,-3.7,-0.1,2012
71,Shannon Brown,SG,26.0,PHO,59.0,1400.0,13.6,0.507,0.314,0.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1,22.8,,0.8,0.8,1.6,0.054000000000000006,,-0.2,-0.9,-1.0,0.3,2012
72,Kobe Bryant,SG,33.0,LAL,58.0,2232.0,21.9,0.527,0.215,0.33799999999999997,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,,4.2,2.0,6.2,0.132,,4.2,-0.9,3.3,2.9,2012
73,Chase Budinger,SF,23.0,HOU,58.0,1298.0,14.9,0.556,0.465,0.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,,2.0,1.0,3.0,0.111,,1.8,-0.6,1.2,1.0,2012
74,Alec Burks,SG,20.0,UTA,59.0,939.0,14.0,0.506,0.126,0.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,,1.1,0.4,1.5,0.076,,-0.6,-1.4,-2.0,0.0,2012
75,Caron Butler,SF,31.0,LAC,63.0,1871.0,11.7,0.501,0.365,0.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,,1.2,1.1,2.3,0.059000000000000004,,-0.8,-1.2,-2.0,0.0,2012
76,Jimmy Butler,SG,22.0,CHI,42.0,359.0,12.5,0.526,0.139,0.7090000000000001,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,,0.5,0.6,1.1,0.14400000000000002,,-1.8,0.5,-1.3,0.1,2012
77,Rasual Butler,SF,32.0,TOR,34.0,453.0,4.8,0.39799999999999996,0.579,0.09,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,,-0.6,0.4,-0.2,-0.022000000000000002,,-4.0,-0.7,-4.7,-0.3,2012
78,Derrick Byars,PF,27.0,SAS,2.0,37.0,14.9,0.392,0.545,0.364,19.0,15.2,17.1,3.7,2.8,0.0,0.0,15.7,,0.1,0.1,0.1,0.147,,-2.3,-2.5,-4.7,0.0,2012
79,Andrew Bynum,C,24.0,LAL,60.0,2112.0,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,,4.8,3.3,8.0,0.183,,2.7,0.2,2.9,2.6,2012
80,Will Bynum,PG,29.0,DET,36.0,514.0,10.0,0.45899999999999996,0.149,0.33,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,,-0.7,0.4,-0.2,-0.022000000000000002,,-4.3,-0.8,-5.1,-0.4,2012
81,José Calderón,PG,30.0,TOR,53.0,1799.0,16.7,0.547,0.33299999999999996,0.14300000000000002,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,,3.9,1.2,5.1,0.136,,2.4,-0.7,1.7,1.7,2012
82,Marcus Camby,C,37.0,TOT,59.0,1352.0,16.2,0.455,0.017,0.223,13.3,32.7,22.8,11.9,1.9,4.8,15.3,12.6,,1.1,2.5,3.6,0.127,,-0.1,2.3,2.2,1.4,2012
85,Brian Cardinal,SF,34.0,DAL,44.0,277.0,3.3,0.373,0.8909999999999999,0.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,,-0.3,0.3,0.0,0.004,,-5.9,0.8,-5.2,-0.2,2012
86,DeMarre Carroll,SF-PF,25.0,TOT,24.0,348.0,11.1,0.478,0.18100000000000002,0.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,,0.3,0.2,0.5,0.069,,-1.4,-0.6,-1.9,0.0,2012
90,Matt Carroll,SG,31.0,CHA,53.0,596.0,5.6,0.409,0.27399999999999997,0.242,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,,-0.7,0.1,-0.6,-0.051,,-5.9,-1.5,-7.4,-0.8,2012
91,Anthony Carter,PG,36.0,TOR,24.0,209.0,8.7,0.409,0.321,0.18899999999999997,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,,-0.3,0.3,0.0,0.001,,-3.8,0.8,-3.0,-0.1,2012
92,Vince Carter,SG,35.0,DAL,61.0,1542.0,13.6,0.519,0.37799999999999995,0.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,,1.0,1.8,2.9,0.09,,-0.7,0.8,0.1,0.8,2012
93,Omri Casspi,SF,23.0,CLE,65.0,1341.0,11.2,0.499,0.408,0.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,,0.6,0.6,1.2,0.044000000000000004,,-1.3,-0.9,-2.2,-0.1,2012
94,Mario Chalmers,PG,25.0,MIA,64.0,1825.0,13.0,0.578,0.522,0.203,1.1,9.8,5.6,19.0,2.8,0.5,20.7,17.4,,1.5,2.8,4.3,0.11199999999999999,,-0.8,1.2,0.4,1.1,2012
95,Tyson Chandler,C,29.0,NYK,62.0,2061.0,18.7,0.708,0.006,0.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13.0,,5.8,3.6,9.5,0.22,,1.2,1.1,2.3,2.2,2012
96,Wilson Chandler,SF,24.0,DEN,8.0,215.0,9.0,0.445,0.152,0.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,,-0.3,0.2,-0.1,-0.021,,-3.6,-1.0,-4.6,-0.1,2012
97,Josh Childress,SF,28.0,PHO,34.0,491.0,11.1,0.501,0.242,0.02,7.2,14.6,10.9,10.0,1.5,0.9,8.3,10.1,,0.6,0.4,0.9,0.092,,-1.0,0.7,-0.2,0.2,2012
98,Earl Clark,PF,24.0,ORL,45.0,559.0,8.1,0.405,0.0,0.209,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,,-0.5,0.8,0.3,0.027000000000000003,,-5.6,0.7,-4.9,-0.4,2012
99,Norris Cole,PG,23.0,MIA,65.0,1260.0,7.9,0.452,0.16899999999999998,0.18899999999999997,2.1,6.4,4.3,17.0,1.8,0.1,17.7,21.8,,-1.4,1.4,0.0,0.0,,-4.9,-1.4,-6.3,-1.4,2012
100,Jason Collins,C,33.0,ATL,30.0,308.0,3.7,0.418,0.0,0.375,4.6,13.6,9.1,4.6,0.7,0.7,17.7,8.6,,-0.2,0.3,0.2,0.025,,-5.8,-0.3,-6.1,-0.3,2012
101,Darren Collison,PG,24.0,IND,60.0,1878.0,13.6,0.526,0.18,0.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,,2.3,1.5,3.8,0.098,,0.3,-0.5,-0.2,0.9,2012
102,Nick Collison,PF,31.0,OKC,63.0,1307.0,12.1,0.622,0.005,0.308,11.1,12.7,12.0,9.3,1.3,1.6,21.1,10.0,,2.3,1.2,3.5,0.13,,-0.5,0.7,0.2,0.7,2012
103,Mike Conley,PG,24.0,MEM,62.0,2174.0,16.8,0.523,0.23199999999999998,0.231,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,,3.6,2.8,6.4,0.141,,1.0,1.4,2.4,2.4,2012
104,Brian Cook,PF,31.0,TOT,32.0,276.0,5.8,0.396,0.51,0.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,,-0.3,0.3,-0.1,-0.011000000000000001,,-6.2,-1.4,-7.6,-0.4,2012
107,Daequan Cook,SG,24.0,OKC,57.0,989.0,9.2,0.509,0.77,0.07400000000000001,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,,0.8,0.8,1.6,0.078,,-0.5,-0.7,-1.3,0.2,2012
108,DeMarcus Cousins,C,21.0,SAC,64.0,1950.0,21.7,0.499,0.013999999999999999,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,,2.1,2.2,4.2,0.10400000000000001,,0.4,-1.3,-0.8,0.6,2012
109,Jamal Crawford,PG,31.0,POR,60.0,1613.0,15.7,0.506,0.353,0.28,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,,1.6,0.7,2.3,0.069,,1.0,-1.2,-0.2,0.7,2012
110,Jordan Crawford,SG,23.0,WAS,64.0,1753.0,14.5,0.488,0.313,0.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,,0.3,0.7,1.1,0.028999999999999998,,0.4,-2.1,-1.7,0.1,2012
111,Dante Cunningham,PF,24.0,MEM,64.0,1124.0,14.9,0.5379999999999999,0.006999999999999999,0.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,,1.8,1.7,3.4,0.147,,-0.3,1.0,0.8,0.8,2012
113,Eddy Curry,C,29.0,MIA,14.0,83.0,3.6,0.508,0.0,0.308,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,,-0.2,0.1,-0.1,-0.046,,-9.4,-2.3,-11.8,-0.2,2012
114,Stephen Curry,PG,23.0,GSW,26.0,732.0,21.2,0.605,0.409,0.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,,1.8,0.4,2.2,0.14400000000000002,,4.1,0.3,4.3,1.2,2012
115,Samuel Dalembert,C,30.0,HOU,65.0,1446.0,16.9,0.551,0.003,0.28600000000000003,12.6,24.1,18.3,3.6,1.3,5.7,15.6,16.6,,1.8,2.3,4.1,0.13699999999999998,,-1.1,1.1,0.1,0.7,2012
116,Erick Dampier,C,36.0,ATL,15.0,83.0,5.5,0.125,0.0,0.0,14.3,21.0,17.7,6.5,0.6,3.7,27.3,6.2,,-0.1,0.1,0.1,0.035,,-4.9,0.2,-4.7,-0.1,2012
117,Marquis Daniels,SG,31.0,BOS,38.0,484.0,8.1,0.395,0.07,0.161,4.1,11.6,8.0,15.5,2.3,1.4,15.5,18.0,,-0.8,0.9,0.1,0.008,,-4.5,1.4,-3.1,-0.1,2012
118,Baron Davis,PG,32.0,NYK,29.0,595.0,10.0,0.457,0.462,0.13,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,,-0.7,0.8,0.2,0.013999999999999999,,-1.9,-0.2,-2.1,0.0,2012
119,Ed Davis,PF,22.0,TOR,66.0,1534.0,14.2,0.544,0.003,0.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,,1.6,2.3,3.9,0.121,,-1.2,0.8,-0.3,0.7,2012
120,Glen Davis,PF,26.0,ORL,61.0,1427.0,13.2,0.466,0.026000000000000002,0.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0,22.4,,0.0,1.7,1.7,0.057,,-2.4,-0.7,-3.2,-0.4,2012
121,Josh Davis,PF,31.0,MEM,15.0,130.0,11.3,0.45899999999999996,0.48100000000000004,0.29600000000000004,14.1,10.1,12.1,6.8,2.8,0.6,8.9,11.7,,0.2,0.2,0.3,0.124,,-0.6,1.1,0.6,0.1,2012
122,Eric Dawson,C,27.0,SAS,4.0,39.0,14.6,0.5820000000000001,0.0,0.16699999999999998,15.0,14.4,14.7,0.0,1.3,3.7,18.9,18.6,,0.0,0.1,0.1,0.106,,-3.2,-2.7,-5.9,0.0,2012
123,Austin Daye,SF,23.0,DET,41.0,603.0,7.1,0.39399999999999996,0.273,0.18899999999999997,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,,-1.3,0.6,-0.6,-0.05,,-5.0,-0.1,-5.0,-0.5,2012
124,Carlos Delfino,SF,29.0,MIL,54.0,1537.0,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,,0.8,1.6,2.4,0.075,,-1.1,1.1,-0.1,0.8,2012
