,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
61,Kobe Bryant,SG,20.0,LAL,50.0,1896.0,18.9,0.5489999999999999,0.13,0.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,,3.7,1.5,5.2,0.13,,2.1,-0.1,2.1,1.9,1999
62,Mark Bryant,PF,33.0,CHI,45.0,1204.0,12.1,0.513,0.003,0.316,8.6,14.4,11.4,8.0,1.5,1.0,14.6,18.1,,0.5,1.0,1.5,0.06,,-2.6,-0.8,-3.4,-0.4,1999
63,Jud Buechler,SF,30.0,DET,50.0,1056.0,12.2,0.5529999999999999,0.617,0.075,3.3,12.1,7.7,9.1,1.9,1.0,7.8,12.1,,1.7,1.2,2.9,0.131,,1.1,1.0,2.1,1.1,1999
64,Matt Bullard,PF,31.0,HOU,41.0,413.0,9.6,0.494,0.544,0.08800000000000001,2.7,8.8,5.9,7.0,1.7,0.7,10.6,15.1,,0.2,0.2,0.5,0.052000000000000005,,-0.8,-0.6,-1.3,0.1,1999
65,Scott Burrell,SF,28.0,NJN,32.0,706.0,12.6,0.46799999999999997,0.34600000000000003,0.20199999999999999,4.8,14.4,9.3,10.7,3.0,1.1,9.2,15.6,,0.6,0.7,1.4,0.092,,-0.7,1.4,0.7,0.5,1999
66,Willie Burton,SF,30.0,CHH,3.0,18.0,0.6,0.228,0.14300000000000002,0.5710000000000001,27.4,12.6,19.7,0.0,0.0,0.0,10.2,25.7,,-0.1,0.0,-0.1,-0.193,,-6.3,-7.9,-14.2,-0.1,1999
67,Mitchell Butler,SG,28.0,CLE,31.0,418.0,12.6,0.5489999999999999,0.209,0.23,4.0,9.4,6.7,10.8,2.0,0.8,15.9,21.2,,0.1,0.3,0.5,0.053,,-0.7,-1.0,-1.7,0.0,1999
68,Jason Caffey,PF,25.0,GSW,35.0,876.0,10.2,0.48100000000000004,0.004,0.354,9.4,15.7,12.5,3.6,1.5,0.8,19.0,20.0,,-0.5,1.0,0.5,0.027999999999999997,,-3.9,-0.9,-4.8,-0.6,1999
69,Marcus Camby,C,24.0,NYK,46.0,945.0,17.6,0.537,0.0,0.395,13.2,18.2,15.8,2.4,1.7,6.1,11.3,17.5,,1.4,2.0,3.5,0.17600000000000002,,-0.4,1.8,1.4,0.8,1999
70,Elden Campbell,C,30.0,TOT,49.0,1459.0,18.1,0.528,0.002,0.578,10.5,21.1,16.0,8.8,1.4,3.6,12.1,21.3,,2.3,1.9,4.3,0.14,,0.2,-0.3,-0.1,0.7,1999
73,Antoine Carr,PF,37.0,HOU,18.0,152.0,8.9,0.42700000000000005,0.019,0.135,7.4,15.9,11.9,10.1,0.4,4.6,14.0,19.8,,-0.1,0.1,0.0,0.015,,-6.2,0.5,-5.8,-0.1,1999
75,Chris Carr,SG,24.0,TOT,39.0,445.0,11.8,0.465,0.366,0.195,5.4,12.7,8.8,9.4,0.9,0.3,11.2,24.8,,0.0,0.2,0.2,0.026000000000000002,,-0.6,-2.7,-3.2,-0.1,1999
78,Cory Carr,SG,23.0,CHI,42.0,624.0,5.1,0.37200000000000005,0.139,0.14800000000000002,1.4,8.2,4.6,20.2,1.8,0.9,16.7,20.8,,-1.6,0.4,-1.2,-0.08900000000000001,,-6.7,-1.5,-8.2,-1.0,1999
79,Vince Carter,SF,22.0,TOR,50.0,1760.0,19.6,0.516,0.086,0.35,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,,3.6,1.4,5.0,0.136,,3.1,-0.4,2.8,2.1,1999
80,Sam Cassell,PG,29.0,TOT,8.0,199.0,23.1,0.552,0.10800000000000001,0.5379999999999999,3.0,5.9,4.4,35.1,2.5,0.0,14.8,31.0,,0.7,0.1,0.8,0.187,,4.5,0.1,4.6,0.3,1999
83,Kelvin Cato,C,24.0,POR,43.0,545.0,14.5,0.47600000000000003,0.008,0.519,10.8,20.6,15.9,5.7,2.3,7.7,14.6,15.6,,0.2,1.4,1.6,0.14400000000000002,,-3.2,3.4,0.2,0.3,1999
84,Duane Causwell,C,30.0,MIA,19.0,137.0,8.1,0.546,0.0,0.34299999999999997,13.3,17.3,15.5,2.8,0.0,6.0,30.9,21.0,,-0.2,0.2,0.0,-0.006999999999999999,,-7.6,0.6,-7.0,-0.2,1999
85,Cedric Ceballos,SF,29.0,DAL,13.0,352.0,15.4,0.504,0.2,0.35,7.3,19.9,13.6,6.1,1.1,1.0,14.8,24.7,,0.1,0.3,0.4,0.055,,0.0,-1.5,-1.4,0.0,1999
86,Rex Chapman,SG,31.0,PHO,38.0,1183.0,11.8,0.46,0.32899999999999996,0.198,1.2,9.2,5.1,15.2,1.5,0.6,9.8,21.6,,0.3,0.6,0.9,0.035,,-1.0,-1.5,-2.5,-0.1,1999
87,Calbert Cheaney,SG,27.0,WAS,50.0,1266.0,8.8,0.433,0.08900000000000001,0.161,3.0,10.2,6.5,9.6,1.6,0.9,8.6,17.7,,-0.4,0.8,0.4,0.016,,-3.2,-0.2,-3.4,-0.5,1999
88,Pete Chilcutt,PF,30.0,VAN,46.0,697.0,9.4,0.462,0.395,0.099,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,,0.0,0.2,0.3,0.019,,-1.7,-0.7,-2.4,-0.1,1999
89,Chris Childs,PG,31.0,NYK,48.0,1297.0,11.1,0.544,0.35200000000000004,0.292,1.7,10.1,6.0,25.8,1.9,0.1,22.0,14.3,,1.2,1.7,2.9,0.106,,-1.8,1.3,-0.5,0.5,1999
90,Doug Christie,SG,28.0,TOR,50.0,1768.0,16.9,0.501,0.248,0.37799999999999995,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,,2.5,1.7,4.2,0.113,,1.0,0.5,1.5,1.6,1999
91,Keon Clark,C,23.0,DEN,28.0,409.0,11.3,0.483,0.013000000000000001,0.46299999999999997,9.9,17.5,13.6,4.0,1.3,5.4,17.9,13.0,,0.1,0.2,0.2,0.028999999999999998,,-3.0,0.0,-3.0,-0.1,1999
92,Keith Closs,C,22.0,LAC,15.0,87.0,17.5,0.584,0.043,0.435,6.4,28.8,17.0,0.0,1.9,7.8,18.0,17.4,,0.1,0.1,0.2,0.107,,-2.0,1.2,-0.8,0.0,1999
93,John Coker,C,27.0,WAS,14.0,98.0,9.6,0.461,0.0,0.19399999999999998,8.2,18.3,13.1,0.0,0.5,1.5,5.6,16.8,,0.1,0.1,0.1,0.066,,-3.5,-1.7,-5.2,-0.1,1999
94,Derrick Coleman,PF,31.0,CHH,37.0,1178.0,15.6,0.496,0.081,0.46799999999999997,8.0,24.2,16.4,12.1,1.1,2.6,15.5,23.3,,0.4,1.6,2.0,0.081,,-0.4,-0.3,-0.7,0.4,1999
95,Bimbo Coles,PG,30.0,GSW,48.0,1272.0,14.8,0.496,0.06,0.244,1.7,8.3,4.9,30.6,1.9,0.6,15.2,18.9,,1.6,1.1,2.7,0.10300000000000001,,-0.3,0.5,0.2,0.7,1999
96,Marty Conlon,C,31.0,MIA,7.0,35.0,-3.3,0.28800000000000003,0.0,0.154,3.7,12.9,8.6,4.9,0.0,2.1,17.8,23.8,,-0.2,0.0,-0.1,-0.19399999999999998,,-13.4,-3.5,-17.0,-0.1,1999
97,Tyrone Corbin,SF,36.0,ATL,47.0,1066.0,11.4,0.475,0.355,0.239,4.1,11.8,8.0,7.8,1.6,0.5,10.4,18.2,,0.7,1.5,2.2,0.098,,-1.0,0.6,-0.4,0.4,1999
98,James Cotton,SG,23.0,SEA,10.0,59.0,12.2,0.48200000000000004,0.16699999999999998,1.0,3.9,15.8,9.8,0.0,2.7,0.0,10.4,22.2,,0.0,0.0,0.1,0.071,,-2.9,-1.4,-4.2,0.0,1999
100,Chris Crawford,PF,23.0,ATL,42.0,784.0,10.1,0.504,0.129,0.275,5.6,7.8,6.7,6.2,0.7,1.2,14.4,20.0,,0.5,0.9,1.3,0.081,,-2.7,-0.2,-2.9,-0.2,1999
101,Austin Croshere,PF,23.0,IND,27.0,249.0,12.3,0.54,0.387,0.307,7.8,13.6,10.7,6.8,1.6,2.4,21.3,20.8,,0.1,0.2,0.3,0.054000000000000006,,-1.3,-0.2,-1.6,0.0,1999
102,John Crotty,PG,29.0,TOT,27.0,382.0,15.1,0.545,0.29,0.40299999999999997,2.4,7.0,4.7,28.1,1.5,0.0,18.4,21.3,,0.7,0.0,0.8,0.095,,0.7,-2.1,-1.4,0.1,1999
105,Terry Cummings,PF,37.0,GSW,50.0,1011.0,16.2,0.479,0.002,0.26899999999999996,9.8,17.3,13.5,10.8,2.5,0.7,10.9,23.4,,1.1,1.5,2.6,0.122,,-0.9,0.8,-0.1,0.4,1999
106,William Cunningham,C,24.0,TOT,16.0,162.0,0.5,0.159,0.0,0.111,8.4,10.8,9.6,0.9,0.3,4.9,20.9,6.5,,-0.3,0.1,-0.2,-0.054000000000000006,,-8.9,-1.4,-10.3,-0.3,1999
109,Bill Curley,PF,26.0,MIN,35.0,372.0,7.4,0.47700000000000004,0.069,0.306,5.6,10.1,7.7,5.5,2.4,1.8,10.9,10.8,,0.3,0.4,0.7,0.08900000000000001,,-5.7,1.5,-4.1,-0.2,1999
110,Dell Curry,SG,34.0,MIL,42.0,864.0,18.7,0.603,0.43200000000000005,0.10099999999999999,2.6,9.2,5.9,10.3,2.3,0.3,11.4,21.9,,2.0,0.6,2.6,0.14400000000000002,,4.4,-0.5,4.0,1.3,1999
111,Michael Curry,SF,30.0,MIL,50.0,1146.0,8.7,0.507,0.073,0.38299999999999995,2.0,9.2,5.7,10.5,2.0,0.5,13.3,11.6,,0.9,0.8,1.7,0.07,,-3.0,0.7,-2.3,-0.1,1999
112,Erick Dampier,C,23.0,GSW,50.0,1414.0,11.8,0.439,0.0,0.493,12.1,16.9,14.4,6.4,1.0,3.0,15.4,18.7,,-0.2,1.8,1.5,0.051,,-2.9,-0.4,-3.4,-0.5,1999
113,Antonio Daniels,PG,23.0,SAS,47.0,614.0,16.1,0.52,0.09300000000000001,0.355,2.5,7.1,4.9,29.5,2.6,0.7,17.2,19.4,,0.8,1.0,1.8,0.14300000000000002,,0.2,1.4,1.6,0.6,1999
114,Kornél Dávid,SF,27.0,CHI,50.0,902.0,13.6,0.528,0.004,0.457,8.8,14.2,11.3,8.6,1.4,1.4,14.1,17.7,,1.0,0.7,1.7,0.09,,-1.5,-0.9,-2.4,-0.1,1999
115,Antonio Davis,PF,30.0,IND,49.0,1271.0,16.7,0.535,0.0,0.552,11.0,20.9,16.1,4.4,1.0,2.4,10.4,18.2,,2.7,1.3,4.0,0.151,,0.7,-0.9,-0.1,0.6,1999
116,Ben Davis,PF,26.0,NYK,8.0,21.0,34.4,0.433,0.0,0.353,52.5,10.8,30.9,43.0,0.0,0.0,4.8,47.2,,0.1,0.0,0.1,0.23800000000000002,,11.9,-5.5,6.4,0.0,1999
117,Dale Davis,PF,29.0,IND,50.0,1374.0,16.6,0.5589999999999999,0.0,0.40700000000000003,13.6,22.1,18.0,2.7,0.8,3.0,10.8,13.9,,3.0,1.5,4.5,0.157,,1.6,-0.7,0.9,1.0,1999
118,Hubert Davis,SG,28.0,DAL,50.0,1378.0,10.9,0.545,0.363,0.126,0.2,6.8,3.5,10.8,0.8,0.2,12.0,15.9,,1.6,0.0,1.6,0.057,,-0.6,-1.8,-2.4,-0.1,1999
119,Mark Davis,SF,25.0,MIA,4.0,35.0,-3.1,0.521,0.0,1.0,7.4,16.1,12.1,4.6,1.6,0.0,44.8,22.1,,-0.1,0.1,-0.1,-0.122,,-15.0,-2.4,-17.3,-0.1,1999
120,Ricky Davis,SG,19.0,CHH,46.0,557.0,12.9,0.462,0.06,0.295,8.9,8.9,8.9,19.2,2.9,0.9,19.3,23.8,,-0.4,0.5,0.2,0.015,,-1.6,-0.5,-2.1,0.0,1999
121,Terry Davis,C,31.0,WAS,37.0,578.0,10.6,0.579,0.0,0.413,9.9,18.4,14.0,2.7,1.0,0.4,12.8,9.9,,0.9,0.4,1.4,0.113,,-1.7,-0.6,-2.3,0.0,1999
122,Andrew DeClercq,C,25.0,TOT,47.0,1102.0,15.0,0.5489999999999999,0.0,0.511,11.5,17.0,14.3,5.1,2.5,2.1,13.8,17.0,,1.6,1.5,3.1,0.136,,-1.2,0.1,-1.1,0.2,1999
125,Terry Dehere,SG-PG,27.0,TOT,26.0,291.0,8.5,0.47100000000000003,0.45899999999999996,0.08199999999999999,2.7,7.0,4.8,16.1,1.3,0.8,15.4,16.3,,0.0,0.0,0.0,0.0,,-2.3,-2.0,-4.2,-0.2,1999
129,Vinny Del Negro,PG,32.0,MIL,48.0,1093.0,12.3,0.48100000000000004,0.111,0.185,1.6,9.6,5.6,25.5,1.7,0.2,15.9,15.2,,1.0,0.6,1.6,0.07,,-0.4,-0.5,-0.9,0.3,1999
130,Bison Dele,C,29.0,DET,49.0,1177.0,15.8,0.531,0.002,0.27399999999999997,9.5,18.8,14.1,11.9,1.8,2.8,18.7,24.0,,0.6,1.8,2.4,0.09699999999999999,,-1.5,0.5,-1.0,0.3,1999
131,Tony Delk,PG,25.0,GSW,36.0,630.0,11.6,0.433,0.261,0.281,1.8,7.5,4.6,26.6,1.4,0.7,13.7,23.2,,0.0,0.4,0.4,0.028999999999999998,,-0.9,-0.9,-1.8,0.1,1999
132,Michael Dickerson,SG,23.0,HOU,50.0,1558.0,11.5,0.5539999999999999,0.355,0.156,2.1,4.0,3.1,10.4,0.9,0.5,11.8,16.9,,2.0,0.2,2.2,0.069,,-0.4,-1.7,-2.1,0.0,1999
133,Vlade Divac,C,30.0,SAC,50.0,1761.0,18.0,0.5329999999999999,0.077,0.45799999999999996,8.4,21.5,15.0,19.2,1.2,1.8,16.4,19.4,,3.1,2.1,5.2,0.142,,1.2,0.9,2.2,1.8,1999
134,Michael Doleac,C,21.0,ORL,49.0,780.0,13.7,0.503,0.0,0.3,9.7,12.4,11.0,4.8,1.3,1.6,7.9,19.1,,1.2,1.1,2.2,0.138,,-2.2,-0.1,-2.3,0.0,1999
135,Sherman Douglas,PG,32.0,LAC,30.0,842.0,11.5,0.48,0.05,0.397,2.1,6.3,4.1,24.9,1.7,0.3,19.2,17.2,,0.2,-0.3,-0.1,-0.004,,-1.5,-2.5,-4.1,-0.4,1999
136,Bryce Drew,PG,24.0,HOU,34.0,441.0,6.6,0.445,0.38,0.062,0.9,7.2,4.2,19.0,1.5,0.6,19.0,17.4,,-0.3,0.2,-0.1,-0.006999999999999999,,-4.6,-0.9,-5.5,-0.4,1999
137,Chris Dudley,C,33.0,NYK,46.0,685.0,9.6,0.45399999999999996,0.0,0.36700000000000005,14.1,18.9,16.6,1.7,1.0,4.3,15.9,10.5,,0.2,1.3,1.5,0.10800000000000001,,-3.4,1.2,-2.3,0.0,1999
138,Joe Dumars,SG,35.0,DET,38.0,1116.0,15.1,0.568,0.631,0.174,1.3,6.2,3.7,21.5,1.1,0.1,12.3,18.3,,2.6,0.6,3.2,0.13699999999999998,,3.2,-1.5,1.7,1.1,1999
139,Tim Duncan,PF,22.0,SAS,50.0,1963.0,23.2,0.541,0.008,0.424,9.7,22.2,16.3,12.1,1.2,4.4,12.7,27.2,,4.0,4.7,8.7,0.213,,2.7,1.8,4.5,3.2,1999
140,Blue Edwards,SF,33.0,MIA,24.0,283.0,12.2,0.495,0.139,0.18100000000000002,3.2,10.4,7.1,19.0,3.4,1.3,21.3,17.2,,0.0,0.5,0.4,0.07400000000000001,,-1.6,2.7,1.2,0.2,1999
