,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
0,Mahmoud Abdul-Rauf,PG,31.0,VAN,41.0,486.0,16.7,0.514,0.057,0.11800000000000001,1.2,4.7,2.9,32.7,1.0,0.1,9.1,26.8,,0.7,0.0,0.7,0.07,,1.1,-2.1,-1.0,0.1,2001
1,Tariq Abdul-Wahad,SG,26.0,DEN,29.0,420.0,5.8,0.43799999999999994,0.09,0.324,3.6,11.8,7.6,8.1,1.7,2.1,21.1,17.1,,-0.7,0.3,-0.4,-0.049,,-5.6,-0.3,-5.8,-0.4,2001
2,Shareef Abdur-Rahim,SF,24.0,VAN,81.0,3241.0,19.1,0.5489999999999999,0.05,0.415,6.2,19.6,13.0,14.3,1.5,1.6,13.2,24.6,,5.6,2.9,8.5,0.126,,1.7,0.1,1.8,3.1,2001
3,Cory Alexander,PG,27.0,ORL,26.0,227.0,6.3,0.40700000000000003,0.28600000000000003,0.321,0.0,12.5,6.1,23.5,3.6,0.0,28.1,17.3,,-0.5,0.3,-0.1,-0.031,,-7.2,1.2,-6.0,-0.2,2001
4,Courtney Alexander,PG,23.0,TOT,65.0,1382.0,11.6,0.484,0.08,0.262,3.5,8.4,5.9,8.0,1.7,0.3,10.5,23.2,,0.3,0.5,0.8,0.027000000000000003,,-2.4,-1.9,-4.3,-0.8,2001
7,Ray Allen,SG,25.0,MIL,82.0,3129.0,22.9,0.61,0.35700000000000004,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,,11.5,2.2,13.7,0.21100000000000002,,5.7,-0.3,5.5,5.9,2001
8,Rafer Alston,PG,24.0,MIL,37.0,288.0,12.1,0.429,0.35700000000000004,0.155,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,,0.1,0.2,0.3,0.055,,-1.6,-0.5,-2.1,0.0,2001
9,John Amaechi,C,30.0,ORL,82.0,1710.0,8.7,0.455,0.012,0.47100000000000003,4.9,12.7,8.7,7.0,0.8,1.2,14.8,21.7,,-1.3,1.4,0.0,0.001,,-4.3,-1.8,-6.1,-1.7,2001
10,Derek Anderson,SG,26.0,SAS,82.0,2859.0,17.1,0.542,0.255,0.405,3.1,10.9,7.2,18.1,2.2,0.3,12.4,21.9,,5.6,4.3,9.9,0.166,,1.2,1.2,2.4,3.2,2001
11,Kenny Anderson,PG,30.0,BOS,33.0,849.0,12.2,0.47600000000000003,0.145,0.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,,0.4,0.7,1.1,0.063,,-1.9,-0.1,-2.0,0.0,2001
