,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
18,Carlos Arroyo,PG,24.0,UTA,71.0,2008.0,16.8,0.517,0.152,0.293,2.5,9.0,5.7,34.6,1.7,0.2,15.2,23.7,,3.5,1.2,4.7,0.11199999999999999,,2.0,-1.1,0.9,1.5,2004
19,Chucky Atkins,PG,29.0,TOT,64.0,1544.0,12.1,0.511,0.498,0.2,0.7,6.2,3.5,24.7,1.5,0.1,14.9,18.5,,1.5,1.3,2.7,0.085,,-0.3,-0.9,-1.1,0.3,2004
22,Stacey Augmon,SF,35.0,NOH,69.0,1416.0,10.0,0.486,0.02,0.401,4.1,10.1,7.0,10.0,2.1,0.8,15.7,15.6,,0.4,1.3,1.6,0.055999999999999994,,-3.1,0.3,-2.8,-0.3,2004
23,Vin Baker,PF,32.0,TOT,54.0,1313.0,14.8,0.53,0.006999999999999999,0.363,10.0,14.4,12.2,9.0,1.1,1.9,13.3,20.1,,1.7,1.1,2.8,0.10099999999999999,,-1.0,-1.1,-2.1,0.0,2004
26,Marcus Banks,PG,22.0,BOS,81.0,1385.0,11.0,0.48,0.195,0.29600000000000004,2.5,8.4,5.5,21.3,3.3,0.7,20.0,20.5,,-0.6,1.4,0.7,0.026000000000000002,,-3.4,0.4,-3.0,-0.4,2004
27,Leandro Barbosa,PG,21.0,PHO,70.0,1500.0,12.7,0.5529999999999999,0.447,0.13,1.7,7.6,4.7,18.0,3.2,0.3,19.5,18.6,,0.9,1.0,1.9,0.061,,-1.3,0.5,-0.8,0.5,2004
28,Matt Barnes,SF,23.0,LAC,38.0,724.0,10.6,0.519,0.094,0.442,8.3,15.5,11.9,10.6,2.0,0.3,21.1,12.8,,0.4,0.3,0.7,0.045,,-1.4,-0.7,-2.2,0.0,2004
30,Dana Barros,SG,36.0,BOS,1.0,11.0,17.8,0.773,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.1,0.0,0.1,0.256,,-1.7,-4.7,-6.4,0.0,2004
31,Brent Barry,SG,32.0,SEA,59.0,1803.0,18.3,0.6679999999999999,0.59,0.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,,4.9,0.7,5.7,0.151,,3.2,0.1,3.2,2.4,2004
32,Jon Barry,SG,34.0,DEN,57.0,1101.0,14.6,0.535,0.465,0.239,2.5,10.2,6.3,20.6,2.7,0.5,13.9,15.2,,1.7,1.1,2.8,0.122,,0.8,1.2,2.0,1.1,2004
33,Mengke Bateer,C,28.0,TOR,7.0,40.0,7.2,0.5710000000000001,0.0,0.0,14.3,8.7,11.5,4.4,1.4,0.0,22.2,10.9,,0.0,0.0,0.1,0.09,,-5.6,0.3,-5.3,0.0,2004
34,Tony Battie,C,27.0,TOT,73.0,1478.0,11.9,0.48200000000000004,0.023,0.23199999999999998,9.0,18.1,13.6,6.4,0.9,3.3,13.0,14.8,,0.8,1.4,2.3,0.07400000000000001,,-2.2,-0.1,-2.4,-0.1,2004
37,Shane Battier,SF,25.0,MEM,79.0,1947.0,15.3,0.544,0.34299999999999997,0.302,5.9,11.8,8.8,8.4,2.7,2.2,8.3,15.5,,3.5,2.3,5.9,0.145,,1.1,1.5,2.6,2.3,2004
38,Lonny Baxter,C-PF,25.0,TOT,62.0,766.0,12.6,0.518,0.013999999999999999,0.364,9.4,18.5,13.9,4.8,1.2,2.8,13.6,17.2,,0.5,1.0,1.5,0.094,,-3.3,0.1,-3.2,-0.2,2004
42,Jerome Beasley,PF,23.0,MIA,2.0,5.0,5.9,0.33299999999999996,0.0,0.0,0.0,23.6,11.7,0.0,0.0,0.0,0.0,28.2,,0.0,0.0,0.0,-0.11699999999999999,,-1.8,-3.4,-5.2,0.0,2004
43,Raja Bell,SG,27.0,UTA,82.0,2020.0,12.7,0.5,0.20600000000000002,0.308,3.6,11.3,7.4,10.2,1.7,0.5,10.8,23.6,,2.2,1.5,3.7,0.08800000000000001,,-1.2,-0.8,-2.0,0.0,2004
44,Troy Bell,PG,23.0,MEM,6.0,34.0,-4.5,0.285,0.222,0.16699999999999998,9.9,3.4,6.6,18.7,1.5,0.0,23.7,33.5,,-0.2,0.0,-0.2,-0.326,,-13.0,-6.5,-19.6,-0.2,2004
45,Jonathan Bender,SF,23.0,IND,21.0,271.0,15.7,0.584,0.20800000000000002,0.44299999999999995,3.9,13.7,8.7,6.5,1.0,3.1,20.7,27.8,,0.1,0.4,0.5,0.087,,-0.8,-0.7,-1.5,0.0,2004
46,Travis Best,PG,31.0,DAL,61.0,762.0,10.1,0.445,0.11599999999999999,0.267,2.4,7.5,4.9,19.5,2.1,0.4,14.7,12.9,,0.5,0.2,0.7,0.044000000000000004,,-2.8,-0.2,-3.0,-0.2,2004
47,Mike Bibby,PG,25.0,SAC,82.0,2980.0,19.3,0.564,0.32299999999999995,0.319,2.6,7.8,5.3,24.5,1.9,0.4,11.6,22.9,,8.0,1.3,9.3,0.151,,3.4,-1.0,2.4,3.3,2004
48,Chauncey Billups,PG,27.0,DET,78.0,2758.0,18.6,0.55,0.336,0.462,1.5,10.0,5.8,29.3,1.7,0.2,13.6,23.5,,7.1,4.2,11.3,0.198,,3.1,0.5,3.6,3.9,2004
49,Steve Blake,PG,23.0,WAS,75.0,1392.0,10.9,0.509,0.496,0.165,1.4,8.2,4.7,25.8,2.1,0.4,22.7,17.9,,0.1,0.7,0.7,0.026000000000000002,,-1.5,-1.2,-2.7,-0.2,2004
50,Corie Blount,PF-C,35.0,TOT,62.0,1050.0,11.9,0.462,0.012,0.107,10.1,19.1,14.5,9.0,2.5,1.7,14.0,13.3,,0.3,1.6,1.9,0.085,,-2.5,1.0,-1.4,0.1,2004
53,Mark Blount,C,28.0,BOS,82.0,2402.0,16.0,0.601,0.0,0.366,10.1,17.9,14.0,5.4,1.7,3.4,17.6,16.1,,3.7,2.9,6.5,0.131,,-0.6,0.1,-0.5,0.9,2004
54,Keith Bogans,SF,23.0,ORL,73.0,1787.0,11.0,0.499,0.41200000000000003,0.22699999999999998,6.6,13.7,10.1,8.7,1.4,0.4,13.1,14.5,,1.3,0.0,1.3,0.034,,-0.5,-2.0,-2.4,-0.2,2004
55,Calvin Booth,C,27.0,SEA,71.0,1206.0,13.6,0.521,0.006999999999999999,0.324,8.5,18.8,13.7,3.7,0.8,6.3,12.0,14.4,,1.3,0.9,2.2,0.08800000000000001,,-2.2,0.3,-1.8,0.0,2004
56,Carlos Boozer,PF,22.0,CLE,75.0,2592.0,20.8,0.5670000000000001,0.006999999999999999,0.317,9.8,26.8,18.3,10.3,1.5,1.5,11.6,20.0,,6.1,3.4,9.4,0.174,,2.4,-0.2,2.1,2.7,2004
58,Curtis Borchardt,C,23.0,UTA,16.0,258.0,7.9,0.45399999999999996,0.018000000000000002,0.321,6.2,20.0,13.0,9.8,0.9,4.6,22.0,14.8,,-0.2,0.3,0.1,0.026000000000000002,,-4.4,1.4,-3.0,-0.1,2004
59,Chris Bosh,C,19.0,TOR,75.0,2510.0,15.1,0.513,0.02,0.40399999999999997,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,,2.5,3.8,6.2,0.11900000000000001,,-1.2,0.5,-0.8,0.8,2004
60,Ruben Boumtje-Boumtje,C,25.0,POR,9.0,26.0,3.4,0.34,0.0,0.4,0.0,4.5,2.3,5.6,0.0,2.9,0.0,10.7,,0.0,0.0,0.0,-0.013999999999999999,,-4.4,-1.4,-5.8,0.0,2004
61,Bruce Bowen,SF,32.0,SAS,82.0,2624.0,8.2,0.512,0.42200000000000004,0.22699999999999998,1.9,8.8,5.4,6.7,1.7,0.9,14.0,11.3,,0.8,4.6,5.4,0.098,,-2.6,2.2,-0.5,1.0,2004
62,Ryan Bowen,PF,28.0,DEN,52.0,392.0,9.9,0.395,0.0,0.226,11.1,14.0,12.5,6.4,2.4,2.9,9.3,7.2,,0.3,0.5,0.8,0.09699999999999999,,-2.0,1.8,-0.3,0.2,2004
63,Earl Boykins,SG,27.0,DEN,82.0,1849.0,16.2,0.501,0.223,0.21100000000000002,2.5,6.3,4.4,27.3,1.4,0.1,10.7,22.2,,3.3,0.8,4.1,0.105,,2.0,-1.5,0.4,1.1,2004
64,Michael Bradley,C-PF,24.0,TOT,16.0,98.0,4.1,0.47200000000000003,0.0,0.133,7.0,19.8,13.4,1.6,1.6,0.0,30.6,10.8,,-0.1,0.1,0.0,-0.015,,-7.6,-2.3,-9.9,-0.2,2004
67,Shawn Bradley,C,31.0,DAL,66.0,773.0,15.6,0.523,0.005,0.261,9.9,14.6,12.2,3.6,2.2,7.1,7.5,12.8,,1.5,0.9,2.3,0.145,,-1.5,1.6,0.1,0.4,2004
68,Torraye Braggs,PF,27.0,TOT,15.0,154.0,9.5,0.522,0.0,0.364,14.3,15.3,14.9,7.8,1.4,1.0,25.4,15.8,,0.0,0.2,0.2,0.07,,-4.7,0.7,-4.0,-0.1,2004
71,Elton Brand,PF,24.0,LAC,69.0,2670.0,23.2,0.5670000000000001,0.001,0.542,11.4,19.1,15.2,16.0,1.3,4.2,13.7,23.4,,7.9,1.8,9.7,0.174,,4.0,0.0,4.0,4.0,2004
72,J.R. Bremer,PG,23.0,TOT,36.0,443.0,6.2,0.354,0.46799999999999997,0.127,2.3,6.7,4.5,18.1,2.1,0.6,12.6,19.4,,-0.7,0.3,-0.5,-0.053,,-4.3,-0.9,-5.2,-0.4,2004
75,Jamison Brewer,PG,23.0,IND,13.0,160.0,6.6,0.425,0.4,0.171,1.5,6.7,4.1,17.3,2.4,0.0,21.0,14.1,,-0.2,0.2,0.0,0.013999999999999999,,-3.3,1.8,-1.5,0.0,2004
76,Primož Brezec,C,24.0,IND,18.0,72.0,9.7,0.489,0.0,0.231,8.1,16.6,12.3,7.9,0.0,3.2,17.3,22.7,,0.0,0.1,0.1,0.04,,-5.1,0.0,-5.1,-0.1,2004
77,Damone Brown,PF,24.0,NJN,3.0,17.0,-4.3,0.138,0.0,0.2,20.9,13.9,17.4,0.0,6.3,0.0,8.4,32.8,,-0.2,0.0,-0.1,-0.345,,-10.9,-4.7,-15.7,-0.1,2004
78,Devin Brown,SG,25.0,SAS,58.0,627.0,13.1,0.512,0.071,0.37799999999999995,6.9,16.2,11.6,9.0,1.3,0.5,14.3,19.7,,0.5,1.2,1.7,0.133,,-1.9,0.6,-1.4,0.1,2004
79,Kedrick Brown,SF,22.0,TOT,55.0,969.0,12.5,0.5429999999999999,0.39,0.106,4.8,12.1,8.5,10.8,1.6,0.5,9.8,13.7,,1.4,0.6,2.0,0.1,,0.3,0.2,0.5,0.6,2004
82,Kwame Brown,PF,21.0,WAS,74.0,2239.0,15.7,0.547,0.003,0.5670000000000001,8.7,19.2,13.8,8.8,1.5,1.7,16.0,17.3,,2.9,2.0,4.9,0.105,,0.0,-0.5,-0.6,0.8,2004
83,P.J. Brown,PF,34.0,NOH,80.0,2753.0,15.7,0.527,0.001,0.26,9.6,19.3,14.3,9.8,1.5,2.0,11.3,14.8,,4.7,3.4,8.1,0.142,,0.3,0.4,0.7,1.9,2004
84,Tierre Brown,PG,24.0,NOH,3.0,17.0,-9.2,0.521,0.0,1.0,0.0,6.9,3.4,20.2,0.0,0.0,54.9,34.3,,-0.2,0.0,-0.2,-0.49700000000000005,,-13.0,-8.6,-21.6,-0.1,2004
85,Rick Brunson,PG,31.0,TOT,40.0,412.0,13.1,0.49700000000000005,0.21899999999999997,0.295,2.3,7.6,4.9,32.8,3.2,0.5,21.8,16.5,,0.2,0.4,0.6,0.075,,-1.3,1.2,-0.1,0.2,2004
89,Kobe Bryant,SG,25.0,LAL,65.0,2447.0,23.7,0.551,0.184,0.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,,7.8,3.0,10.7,0.21,,5.1,0.5,5.6,4.7,2004
90,Greg Buckner,SG,27.0,PHI,53.0,703.0,7.4,0.439,0.251,0.154,4.7,12.4,8.6,11.0,1.6,0.4,15.4,14.8,,-0.3,0.7,0.3,0.024,,-3.8,0.3,-3.5,-0.3,2004
91,Rodney Buford,SF,26.0,SAC,22.0,141.0,6.2,0.35,0.036000000000000004,0.107,4.9,7.1,6.0,7.6,2.2,0.5,6.4,20.1,,-0.3,0.1,-0.2,-0.063,,-5.1,-2.1,-7.2,-0.2,2004
92,Caron Butler,SF,23.0,MIA,68.0,2030.0,10.7,0.44,0.067,0.27899999999999997,5.2,13.6,9.4,10.8,2.0,0.5,11.4,18.5,,-0.2,2.4,2.1,0.05,,-2.9,0.1,-2.9,-0.4,2004
93,Mitchell Butler,SG,33.0,WAS,41.0,552.0,9.3,0.498,0.242,0.19399999999999998,4.7,9.8,7.2,9.7,2.1,0.5,15.1,12.7,,0.2,0.3,0.5,0.048,,-2.5,0.2,-2.3,0.0,2004
94,Rasual Butler,SF,24.0,MIA,45.0,675.0,14.0,0.586,0.43200000000000005,0.084,0.7,10.0,5.3,6.6,0.8,1.5,9.7,20.0,,1.0,0.5,1.6,0.113,,0.8,-0.7,0.1,0.4,2004
95,Žarko Čabarkapa,PF,22.0,PHO,49.0,570.0,8.4,0.461,0.162,0.26899999999999996,5.2,14.7,9.9,11.6,0.9,1.7,19.7,21.7,,-0.7,0.3,-0.4,-0.037000000000000005,,-4.2,-1.4,-5.7,-0.5,2004
96,Marcus Camby,C,29.0,DEN,72.0,2162.0,17.8,0.511,0.004,0.248,10.9,27.4,19.0,9.6,2.0,6.1,13.9,14.3,,2.6,4.3,6.9,0.154,,-0.1,2.6,2.6,2.5,2004
97,Elden Campbell,C,35.0,DET,65.0,892.0,13.8,0.49,0.0,0.395,6.8,20.1,13.6,9.3,1.3,4.3,14.6,22.6,,0.1,2.0,2.1,0.115,,-3.0,2.0,-1.0,0.2,2004
98,Brian Cardinal,PF,26.0,GSW,76.0,1634.0,19.4,0.626,0.266,0.5820000000000001,6.9,15.0,10.9,10.7,2.2,0.9,12.6,18.9,,5.5,1.7,7.2,0.212,,2.2,1.0,3.2,2.2,2004
99,Matt Carroll,SG,23.0,TOT,16.0,70.0,3.8,0.51,0.188,0.375,1.6,8.2,4.9,4.6,0.8,0.0,24.4,16.5,,-0.1,0.0,0.0,-0.033,,-6.6,-1.5,-8.2,-0.1,2004
102,Anthony Carter,PG,28.0,SAS,5.0,87.0,0.3,0.297,0.081,0.0,2.6,11.4,7.1,23.3,2.5,0.0,24.5,26.0,,-0.5,0.2,-0.3,-0.17600000000000002,,-9.9,-1.0,-10.9,-0.2,2004
103,Maurice Carter,SG,27.0,TOT,10.0,110.0,5.8,0.479,0.314,0.5710000000000001,2.0,9.5,5.7,5.8,0.0,0.0,17.0,21.7,,-0.1,0.0,0.0,-0.013999999999999999,,-4.8,-3.2,-8.0,-0.2,2004
106,Vince Carter,SG,27.0,TOR,73.0,2785.0,20.0,0.501,0.16699999999999998,0.28600000000000003,3.9,10.6,7.2,28.0,1.7,1.7,12.0,32.5,,2.6,3.4,6.0,0.10300000000000001,,3.5,0.2,3.6,3.9,2004
107,Sam Cassell,PG,34.0,MIN,81.0,2838.0,22.8,0.5660000000000001,0.146,0.261,1.9,8.7,5.5,38.0,1.9,0.5,13.5,27.2,,8.8,3.3,12.1,0.205,,4.1,0.3,4.4,4.6,2004
108,Kelvin Cato,PF,29.0,HOU,69.0,1743.0,13.2,0.495,0.0,0.39399999999999996,10.9,20.5,16.0,6.9,1.6,4.2,16.6,13.9,,1.1,3.5,4.6,0.127,,-2.0,2.4,0.4,1.1,2004
109,Tyson Chandler,PF,21.0,CHI,35.0,782.0,14.2,0.507,0.006,0.747,11.1,27.0,18.9,4.7,1.1,4.1,15.3,14.2,,0.7,1.2,1.9,0.11599999999999999,,-2.1,0.3,-1.8,0.0,2004
110,Calbert Cheaney,SF,32.0,GSW,79.0,2067.0,10.6,0.493,0.017,0.133,4.2,10.0,7.1,11.2,1.6,0.4,12.2,15.5,,1.0,1.3,2.3,0.054000000000000006,,-2.4,0.1,-2.3,-0.1,2004
111,Doug Christie,SG,33.0,SAC,82.0,2780.0,14.0,0.544,0.20600000000000002,0.25,2.9,10.4,6.7,18.6,2.8,1.0,16.9,14.9,,3.4,2.4,5.7,0.099,,-0.3,1.1,0.8,2.0,2004
112,Keon Clark,PF,28.0,UTA,2.0,27.0,8.8,0.33299999999999996,0.0,0.0,4.5,28.0,16.1,6.1,2.1,0.0,0.0,10.3,,0.0,0.0,0.0,0.057999999999999996,,-2.1,1.2,-0.9,0.0,2004
114,Speedy Claxton,PG,25.0,GSW,60.0,1595.0,17.3,0.509,0.042,0.42700000000000005,2.7,8.4,5.5,28.7,3.3,0.4,14.1,20.9,,2.6,1.6,4.2,0.127,,-0.2,1.3,1.1,1.2,2004
115,Mateen Cleaves,PG,26.0,CLE,4.0,92.0,6.8,0.314,0.043,0.087,1.2,7.2,4.2,31.3,2.3,1.5,17.3,14.1,,-0.1,0.1,0.0,-0.024,,-4.8,-0.3,-5.2,-0.1,2004
116,Derrick Coleman,C,36.0,PHI,34.0,843.0,11.6,0.47100000000000003,0.139,0.251,6.3,20.3,13.4,9.9,1.5,2.4,16.5,19.2,,-0.4,1.2,0.8,0.047,,-2.5,0.4,-2.1,0.0,2004
117,Bimbo Coles,PG,35.0,MIA,22.0,170.0,1.8,0.382,0.0,0.17600000000000002,1.4,5.5,3.4,14.2,1.0,0.0,19.7,12.6,,-0.2,0.1,-0.1,-0.036000000000000004,,-7.8,-0.7,-8.5,-0.3,2004
118,Jason Collier,C,26.0,ATL,20.0,545.0,14.6,0.5579999999999999,0.024,0.515,7.6,15.4,11.5,5.5,1.1,1.5,13.3,19.5,,0.9,0.3,1.2,0.105,,-1.7,-1.9,-3.6,-0.2,2004
119,Jarron Collins,C,25.0,UTA,81.0,1732.0,11.1,0.5870000000000001,0.003,0.888,8.3,14.5,11.3,7.5,0.8,0.9,16.1,13.1,,3.1,1.1,4.2,0.11699999999999999,,-1.7,-0.3,-2.0,0.0,2004
120,Jason Collins,C,25.0,NJN,78.0,2220.0,10.0,0.49700000000000005,0.005,0.479,7.6,13.6,10.6,10.8,1.6,1.9,17.3,11.9,,1.4,3.5,4.9,0.105,,-2.9,1.3,-1.5,0.3,2004
121,Brian Cook,C,23.0,LAL,35.0,442.0,14.0,0.505,0.035,0.19899999999999998,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,,0.5,0.7,1.1,0.122,,-2.1,0.9,-1.1,0.1,2004
122,Omar Cook,PG,22.0,POR,17.0,139.0,4.7,0.259,0.037000000000000005,0.0,2.6,2.5,2.6,25.6,4.0,0.0,27.0,12.6,,-0.3,0.1,-0.2,-0.068,,-6.3,1.0,-5.4,-0.1,2004
123,Chris Crawford,PF,28.0,ATL,56.0,1207.0,15.8,0.544,0.24,0.253,5.5,10.9,8.2,7.0,1.6,1.2,9.5,21.8,,2.2,0.5,2.7,0.107,,0.5,-2.0,-1.5,0.1,2004
124,Jamal Crawford,SG,23.0,CHI,80.0,2811.0,15.9,0.486,0.395,0.182,1.7,9.5,5.5,27.5,2.1,0.8,11.9,25.7,,1.9,2.1,4.1,0.069,,1.9,-0.5,1.4,2.4,2004
125,Austin Croshere,PF,28.0,IND,77.0,1051.0,14.4,0.5489999999999999,0.469,0.33899999999999997,6.7,20.8,13.7,8.5,1.3,1.0,13.5,18.3,,1.6,1.8,3.4,0.156,,0.7,0.4,1.1,0.8,2004
126,Eddy Curry,PF,21.0,CHI,73.0,2154.0,14.8,0.5379999999999999,0.001,0.41700000000000004,7.1,16.1,11.4,6.2,0.6,2.8,15.1,24.3,,1.1,1.8,3.0,0.066,,-1.7,-1.1,-2.8,-0.5,2004
127,Michael Curry,SF,35.0,TOR,70.0,1229.0,3.6,0.46,0.077,0.29600000000000004,2.0,6.1,4.1,7.2,1.0,0.3,17.8,10.6,,-0.6,0.9,0.3,0.013000000000000001,,-6.6,0.4,-6.2,-1.3,2004
128,Samuel Dalembert,C,22.0,PHI,82.0,2197.0,16.1,0.5660000000000001,0.002,0.349,10.5,22.9,16.8,1.7,1.1,6.8,13.0,14.1,,3.0,4.0,6.9,0.151,,-1.3,1.7,0.3,1.3,2004
129,Erick Dampier,C,28.0,GSW,74.0,2403.0,20.1,0.573,0.003,0.511,16.1,25.5,20.8,4.3,0.7,4.1,14.1,17.8,,5.5,3.4,8.9,0.17800000000000002,,1.3,-0.3,1.0,1.8,2004
130,Antonio Daniels,PG,28.0,SEA,71.0,1512.0,19.7,0.596,0.29100000000000004,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,,5.8,0.0,5.8,0.184,,3.9,-1.0,2.9,1.9,2004
131,Marquis Daniels,SG,23.0,DAL,56.0,1039.0,20.1,0.536,0.08800000000000001,0.19,6.7,8.6,7.6,17.4,2.6,0.9,9.0,20.6,,2.7,0.4,3.2,0.146,,2.7,-0.4,2.3,1.1,2004
132,Antonio Davis,C,35.0,TOT,80.0,2570.0,11.8,0.465,0.0,0.348,8.7,20.4,14.4,9.0,0.8,1.9,13.0,15.5,,1.0,2.8,3.8,0.071,,-2.1,-0.3,-2.4,-0.3,2004
135,Baron Davis,PG,24.0,NOH,67.0,2686.0,20.7,0.49200000000000005,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,,4.3,3.2,7.5,0.133,,4.7,0.5,5.2,4.8,2004
137,Dale Davis,C,34.0,POR,76.0,1682.0,12.9,0.505,0.0,0.377,11.3,16.8,14.1,6.6,1.4,2.8,10.9,10.3,,2.4,1.5,3.9,0.11,,-0.7,0.4,-0.3,0.7,2004
138,Hubert Davis,SG,33.0,TOT,17.0,78.0,-2.3,0.168,0.091,0.182,3.0,9.1,6.1,7.4,1.4,0.0,20.2,8.9,,-0.2,0.1,-0.1,-0.062,,-10.0,0.5,-9.5,-0.1,2004
141,Josh Davis,PF,23.0,ATL,4.0,23.0,2.1,0.46,0.4,0.2,5.0,19.5,12.3,0.0,0.0,0.0,26.9,14.7,,0.0,0.0,0.0,-0.075,,-8.1,-2.1,-10.2,0.0,2004
142,Ricky Davis,SF-SG,24.0,TOT,79.0,2474.0,16.1,0.5329999999999999,0.147,0.287,3.6,12.7,8.2,19.1,2.0,0.7,15.0,23.0,,2.4,2.0,4.4,0.085,,0.6,-0.5,0.1,1.3,2004
145,Andrew DeClercq,C,30.0,ORL,71.0,1211.0,10.6,0.526,0.0,0.27699999999999997,12.0,17.8,14.8,5.5,2.1,1.9,19.8,10.2,,1.1,0.6,1.7,0.069,,-3.2,-0.4,-3.6,-0.5,2004
146,Tony Delk,SG,30.0,DAL,33.0,509.0,13.2,0.484,0.359,0.239,3.3,9.4,6.3,7.8,2.7,1.0,7.7,19.0,,0.6,0.3,0.8,0.08,,-0.7,0.4,-0.3,0.2,2004
147,Derrick Dial,SG,28.0,ORL,9.0,86.0,11.6,0.41200000000000003,0.321,0.28600000000000003,6.5,10.8,8.6,3.7,3.7,0.0,3.1,17.1,,0.0,0.0,0.1,0.035,,-1.9,0.5,-1.5,0.0,2004
148,Boris Diaw,SG,21.0,ATL,76.0,1919.0,8.8,0.483,0.083,0.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,,-0.3,1.1,0.8,0.021,,-2.4,0.1,-2.3,-0.2,2004
149,Dan Dickau,PG,25.0,TOT,43.0,294.0,9.0,0.456,0.306,0.14300000000000002,2.8,7.4,5.1,21.8,3.1,0.0,20.0,20.6,,-0.2,0.2,0.0,-0.003,,-3.8,0.4,-3.4,-0.1,2004
152,Kaniel Dickens,PF,25.0,POR,3.0,12.0,23.1,0.902,0.0,0.667,20.0,0.0,9.9,0.0,0.0,0.0,20.5,19.3,,0.0,0.0,0.0,0.18,,2.0,-2.5,-0.5,0.0,2004
153,DeSagana Diop,C,22.0,CLE,56.0,730.0,10.4,0.40399999999999997,0.0,0.136,10.9,19.2,15.1,7.1,1.9,5.0,15.7,11.3,,-0.1,1.1,1.0,0.063,,-3.8,1.7,-2.1,0.0,2004
154,Vlade Divac,C,35.0,SAC,81.0,2317.0,16.3,0.511,0.019,0.389,6.8,15.6,11.3,28.7,1.3,2.3,18.1,18.6,,3.5,1.8,5.3,0.11,,1.2,0.8,2.0,2.3,2004
