,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Hassan Adams,SG,22.0,NJN,6.0,0.0,1.5,0.2,0.3,0.5,0.0,0.0,,0.2,0.3,0.5,0.5,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.3,2007
1,Maurice Ager,SG,22.0,DAL,3.0,0.0,8.0,1.7,3.0,0.556,0.7,1.0,0.667,1.0,2.0,0.5,0.667,1.0,2.0,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2007
2,Malik Allen,PF,28.0,CHI,5.0,0.0,6.8,0.4,2.4,0.16699999999999998,0.0,0.0,,0.4,2.4,0.16699999999999998,0.16699999999999998,0.0,0.0,,0.8,0.6,1.4,0.2,0.2,0.2,0.6,1.4,0.8,2007
3,Rafer Alston,PG,30.0,HOU,7.0,7.0,44.1,3.6,10.6,0.33799999999999997,2.3,7.1,0.32,1.3,3.4,0.375,0.446,1.4,1.9,0.769,0.9,6.0,6.9,5.0,1.9,0.4,2.4,3.3,10.9,2007
4,Carmelo Anthony,SF,22.0,DEN,5.0,5.0,42.0,9.4,19.6,0.48,1.8,3.6,0.5,7.6,16.0,0.475,0.526,6.2,7.8,0.795,3.6,5.0,8.6,1.2,1.0,0.0,3.8,2.4,26.8,2007
5,Rafael Araújo,C,26.0,UTA,5.0,0.0,5.6,0.6,1.6,0.375,0.0,0.0,,0.6,1.6,0.375,0.375,1.0,2.4,0.41700000000000004,0.6,1.6,2.2,0.2,0.2,0.0,0.0,1.6,2.2,2007
6,Trevor Ariza,SG,21.0,ORL,4.0,0.0,11.8,1.3,4.0,0.313,0.0,0.0,,1.3,4.0,0.313,0.313,0.3,1.0,0.25,1.3,1.0,2.3,1.3,0.3,0.0,1.0,2.3,2.8,2007
7,Carlos Arroyo,PG,27.0,ORL,3.0,0.0,13.3,1.7,4.7,0.35700000000000004,0.0,0.7,0.0,1.7,4.0,0.41700000000000004,0.35700000000000004,0.7,0.7,1.0,0.7,1.0,1.7,2.0,0.3,0.0,0.3,1.3,4.0,2007
8,Kelenna Azubuike,SG,23.0,GSW,6.0,0.0,2.5,0.2,0.5,0.33299999999999996,0.0,0.2,0.0,0.2,0.3,0.5,0.33299999999999996,0.3,0.3,1.0,0.2,0.5,0.7,0.0,0.2,0.0,0.0,0.2,0.7,2007
9,Marcus Banks,PG,25.0,PHO,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2007
10,Leandro Barbosa,SG,24.0,PHO,11.0,1.0,31.7,5.8,14.4,0.405,1.6,5.4,0.305,4.2,9.0,0.465,0.462,2.5,3.5,0.718,0.6,2.8,3.5,2.2,1.1,0.2,2.0,2.7,15.8,2007
11,J.J. Barea,PG,22.0,DAL,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007
12,Andrea Bargnani,PF,21.0,TOR,6.0,3.0,30.2,3.7,7.7,0.478,1.2,2.8,0.41200000000000003,2.5,4.8,0.517,0.5539999999999999,2.5,3.2,0.789,0.5,3.5,4.0,1.0,0.8,0.5,1.2,2.7,11.0,2007
13,Matt Barnes,PF,26.0,GSW,11.0,3.0,30.0,4.1,9.1,0.45,1.7,4.1,0.42200000000000004,2.4,5.0,0.473,0.545,1.2,1.6,0.722,2.4,3.4,5.7,2.4,1.5,0.4,1.8,4.0,11.1,2007
14,Brent Barry,SG,35.0,SAS,19.0,0.0,11.8,1.1,3.2,0.35,0.8,2.6,0.306,0.3,0.6,0.545,0.475,0.1,0.1,1.0,0.2,1.1,1.3,1.1,0.2,0.1,0.6,0.9,3.1,2007
15,Tony Battie,PF,30.0,ORL,4.0,4.0,21.8,1.8,4.5,0.389,0.0,0.0,,1.8,4.5,0.389,0.389,0.3,1.0,0.25,0.8,3.3,4.0,0.3,0.0,0.0,0.0,3.0,3.8,2007
16,Shane Battier,SF,28.0,HOU,7.0,7.0,38.9,3.3,7.3,0.451,2.7,6.1,0.442,0.6,1.1,0.5,0.637,1.0,1.1,0.875,0.4,2.1,2.6,2.1,1.7,1.0,1.1,2.9,10.3,2007
