,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
10,Renaldo Balkman,PF,24.0,DEN,8.0,0.0,2.5,0.3,0.8,0.33299999999999996,0.0,0.1,0.0,0.3,0.6,0.4,0.33299999999999996,0.0,0.0,,0.3,0.3,0.5,0.1,0.5,0.0,0.0,0.4,0.5,2009
11,J.J. Barea,SG,24.0,DAL,10.0,4.0,22.1,3.1,7.1,0.43700000000000006,0.5,1.6,0.313,2.6,5.5,0.473,0.47200000000000003,0.9,1.3,0.6920000000000001,0.3,1.7,2.0,3.4,0.3,0.0,0.6,1.3,7.6,2009
12,Brent Barry,SG,37.0,HOU,4.0,0.0,8.8,1.3,2.5,0.5,0.8,2.0,0.375,0.5,0.5,1.0,0.65,0.0,0.0,,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.8,3.3,2009
13,Brandon Bass,C,23.0,DAL,10.0,0.0,19.2,3.3,6.0,0.55,0.0,0.0,,3.3,6.0,0.55,0.55,2.8,3.1,0.903,1.3,2.8,4.1,0.7,0.7,0.4,0.4,2.2,9.4,2009
14,Tony Battie,PF,32.0,ORL,21.0,0.0,6.1,1.0,2.1,0.467,0.0,0.0,,1.0,2.1,0.467,0.467,0.1,0.2,0.6,0.3,0.6,1.0,0.1,0.0,0.1,0.1,0.6,2.1,2009
15,Shane Battier,SG,30.0,HOU,13.0,13.0,38.2,2.5,6.2,0.40700000000000003,1.3,4.2,0.315,1.2,2.1,0.593,0.512,1.7,1.8,0.9570000000000001,1.6,3.3,4.9,2.4,1.1,0.7,1.2,2.5,8.1,2009
16,Nicolas Batum,SF,20.0,POR,6.0,5.0,10.5,0.8,1.5,0.556,0.3,0.7,0.5,0.5,0.8,0.6,0.667,0.0,0.0,,0.2,0.3,0.5,0.2,0.2,0.3,0.5,1.2,2.0,2009
17,Jerryd Bayless,PG,20.0,POR,2.0,0.0,5.5,1.0,3.0,0.33299999999999996,0.0,0.5,0.0,1.0,2.5,0.4,0.33299999999999996,1.0,1.5,0.667,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,3.0,2009
18,Michael Beasley,PF,20.0,MIA,7.0,0.0,25.4,4.9,12.6,0.386,0.6,1.9,0.308,4.3,10.7,0.4,0.409,1.9,2.4,0.765,1.4,5.9,7.3,1.0,0.3,1.0,1.6,2.0,12.1,2009
19,Mike Bibby,PG,30.0,ATL,11.0,11.0,35.5,4.5,9.6,0.462,2.4,4.4,0.542,2.1,5.3,0.397,0.585,1.9,2.0,0.955,0.5,2.8,3.4,4.2,0.9,0.2,2.2,3.1,13.2,2009
21,Chauncey Billups,PG,32.0,DEN,16.0,16.0,38.7,5.6,12.3,0.457,2.8,5.9,0.46799999999999997,2.9,6.4,0.447,0.569,6.6,7.3,0.9059999999999999,0.3,3.5,3.8,6.8,1.3,0.3,1.9,2.4,20.6,2009
22,Steve Blake,PG,28.0,POR,6.0,6.0,38.5,3.7,7.5,0.489,1.7,4.0,0.41700000000000004,2.0,3.5,0.5710000000000001,0.6,0.8,1.2,0.7140000000000001,0.7,3.3,4.0,6.2,0.8,0.0,1.5,1.8,9.8,2009
23,Matt Bonner,PF,28.0,SAS,5.0,5.0,20.0,1.0,4.6,0.217,0.6,2.6,0.231,0.4,2.0,0.2,0.28300000000000003,0.4,0.4,1.0,1.2,2.0,3.2,0.0,0.6,0.4,0.4,2.0,3.0,2009
24,Carlos Boozer,PF,27.0,UTA,5.0,5.0,37.2,7.6,14.4,0.528,0.0,0.0,,7.6,14.4,0.528,0.528,5.4,7.0,0.7709999999999999,2.4,10.8,13.2,2.2,1.6,0.4,3.0,3.6,20.6,2009
25,Bruce Bowen,SF,37.0,SAS,5.0,2.0,26.0,1.4,2.6,0.5379999999999999,1.0,1.8,0.556,0.4,0.8,0.5,0.731,0.4,0.4,1.0,0.0,3.0,3.0,0.6,0.6,0.0,0.6,2.0,4.2,2009
26,Ryan Bowen,SF,33.0,NOH,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009
27,Ronnie Brewer,SF,23.0,UTA,5.0,5.0,31.6,4.0,9.8,0.408,0.0,0.4,0.0,4.0,9.4,0.426,0.408,2.2,3.2,0.688,1.4,3.2,4.6,2.6,1.4,0.2,2.2,1.8,10.2,2009
28,Aaron Brooks,PG,24.0,HOU,13.0,13.0,34.2,5.9,13.1,0.45299999999999996,2.1,4.9,0.42200000000000004,3.8,8.2,0.47200000000000003,0.532,2.8,3.5,0.804,0.3,2.3,2.6,3.4,0.4,0.2,2.2,2.2,16.8,2009
29,Devin Brown,SG,30.0,NOH,3.0,0.0,11.0,1.0,2.7,0.375,0.0,1.3,0.0,1.0,1.3,0.75,0.375,0.7,0.7,1.0,0.7,1.0,1.7,0.0,0.0,0.0,1.0,0.7,2.7,2009
30,Kwame Brown,C,26.0,DET,3.0,0.0,16.0,1.0,2.7,0.375,0.0,0.0,,1.0,2.7,0.375,0.375,1.0,1.3,0.75,2.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0,2009
31,Shannon Brown,SG,23.0,LAL,21.0,0.0,13.1,1.7,4.0,0.434,0.6,1.2,0.48,1.1,2.8,0.414,0.506,0.9,1.1,0.792,0.4,0.8,1.2,0.6,0.5,0.1,0.5,1.3,4.9,2009
32,Kobe Bryant,SG,30.0,LAL,23.0,23.0,40.9,10.5,23.0,0.457,1.6,4.6,0.349,8.9,18.4,0.483,0.49200000000000005,7.6,8.6,0.883,0.8,4.5,5.3,5.5,1.7,0.9,2.6,2.6,30.2,2009
33,Rasual Butler,SF,29.0,NOH,5.0,5.0,31.6,3.4,7.4,0.45899999999999996,2.0,3.8,0.526,1.4,3.6,0.389,0.595,1.8,1.8,1.0,0.6,2.4,3.0,0.2,0.2,0.8,1.2,2.8,10.6,2009
34,Andrew Bynum,C,21.0,LAL,23.0,18.0,17.4,2.5,5.5,0.457,0.0,0.0,,2.5,5.5,0.457,0.457,1.2,1.9,0.6509999999999999,1.4,2.3,3.7,0.4,0.3,0.9,0.8,3.3,6.3,2009
35,Will Bynum,PG,26.0,DET,4.0,0.0,19.5,4.5,9.8,0.462,0.3,1.0,0.25,4.3,8.8,0.486,0.474,2.5,2.5,1.0,0.3,1.3,1.5,2.5,1.3,0.0,2.0,2.3,11.8,2009
36,Matt Carroll,SG,28.0,DAL,4.0,0.0,3.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.5,2009
37,Anthony Carter,PG,33.0,DEN,16.0,0.0,14.3,1.3,3.1,0.408,0.1,0.8,0.16699999999999998,1.1,2.3,0.486,0.429,0.1,0.3,0.5,0.7,1.3,2.0,2.1,0.9,0.1,0.7,1.7,2.8,2009
38,Mario Chalmers,PG,22.0,MIA,7.0,7.0,33.0,2.9,7.1,0.4,0.9,3.0,0.28600000000000003,2.0,4.1,0.483,0.46,0.7,1.0,0.7140000000000001,0.9,1.9,2.7,4.4,2.9,0.1,2.4,3.0,7.3,2009
39,Tyson Chandler,C,26.0,NOH,4.0,4.0,23.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.8,1.5,0.5,2.0,3.3,5.3,0.5,0.5,0.3,2.0,4.3,3.8,2009
40,Speedy Claxton,PG,30.0,ATL,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
42,Jarron Collins,C,30.0,UTA,3.0,3.0,11.7,0.3,1.7,0.2,0.0,0.0,,0.3,1.7,0.2,0.2,2.0,2.7,0.75,1.3,2.0,3.3,0.3,0.3,0.0,0.0,3.0,2.7,2009
43,Brian Cook,PF,28.0,HOU,6.0,0.0,5.3,0.7,2.5,0.267,0.3,1.5,0.222,0.3,1.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.5,1.5,2.0,0.5,0.3,0.2,0.7,0.7,1.7,2009
44,Daequan Cook,SF,21.0,MIA,7.0,0.0,23.0,1.9,6.0,0.31,1.3,4.3,0.3,0.6,1.7,0.33299999999999996,0.41700000000000004,0.3,0.3,1.0,0.4,2.0,2.4,0.6,0.3,0.0,0.9,2.6,5.3,2009
45,Samuel Dalembert,C,27.0,PHI,6.0,6.0,22.2,2.7,4.2,0.64,0.0,0.0,,2.7,4.2,0.64,0.64,0.5,0.7,0.75,1.7,6.2,7.8,0.5,0.3,1.5,1.0,4.0,5.8,2009
46,Erick Dampier,C,33.0,DAL,10.0,10.0,25.5,2.2,3.6,0.611,0.0,0.0,,2.2,3.6,0.611,0.611,1.3,2.1,0.619,2.5,3.6,6.1,0.7,0.4,0.9,1.9,4.1,5.7,2009
47,Antonio Daniels,PG,33.0,NOH,5.0,0.0,12.8,0.4,2.6,0.154,0.2,0.8,0.25,0.2,1.8,0.111,0.192,1.8,2.2,0.818,0.2,0.4,0.6,1.8,0.4,0.2,1.0,0.2,2.8,2009
48,Glen Davis,C,23.0,BOS,14.0,14.0,36.4,6.1,12.5,0.491,0.0,0.0,,6.1,12.5,0.491,0.491,3.5,4.9,0.71,2.4,3.3,5.6,1.8,1.3,0.6,1.4,4.2,15.8,2009
49,Yakhouba Diawara,SF,26.0,MIA,5.0,0.0,4.2,0.2,0.6,0.33299999999999996,0.0,0.2,0.0,0.2,0.4,0.5,0.33299999999999996,0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.4,0.4,2009
50,Tim Duncan,C,32.0,SAS,5.0,5.0,32.8,8.2,15.4,0.532,0.0,0.0,,8.2,15.4,0.532,0.532,3.4,5.6,0.607,2.4,5.6,8.0,3.2,0.6,1.2,1.4,2.2,19.8,2009
51,Maurice Evans,SF,30.0,ATL,11.0,8.0,24.1,2.5,5.9,0.431,0.7,2.5,0.28600000000000003,1.8,3.4,0.541,0.49200000000000005,0.4,0.5,0.667,0.7,0.7,1.5,0.9,0.5,0.3,0.4,2.6,6.2,2009
52,Reggie Evans,PF,28.0,PHI,5.0,0.0,7.2,0.4,1.8,0.222,0.0,0.0,,0.4,1.8,0.222,0.222,0.6,0.8,0.75,0.4,1.6,2.0,0.0,0.6,0.0,0.4,0.8,1.4,2009
53,Jordan Farmar,PG,22.0,LAL,20.0,1.0,13.0,1.7,4.4,0.391,0.6,2.0,0.308,1.1,2.4,0.45799999999999996,0.46,0.7,1.0,0.737,0.3,1.2,1.4,1.7,0.5,0.2,0.9,0.8,4.7,2009
54,Rudy Fernández,SG,23.0,POR,6.0,1.0,27.0,2.5,5.8,0.429,1.3,3.2,0.42100000000000004,1.2,2.7,0.43799999999999994,0.5429999999999999,1.2,1.2,1.0,0.3,2.5,2.8,1.0,1.3,0.5,1.5,2.0,7.5,2009
55,Michael Finley,SF,35.0,SAS,5.0,5.0,28.6,3.0,6.8,0.441,1.4,3.0,0.467,1.6,3.8,0.42100000000000004,0.544,0.6,0.8,0.75,0.6,2.4,3.0,1.0,0.2,0.2,0.8,1.6,8.0,2009
56,Derek Fisher,PG,34.0,LAL,22.0,22.0,28.9,2.9,7.3,0.39399999999999996,0.9,3.0,0.284,2.0,4.2,0.473,0.45299999999999996,1.4,1.6,0.861,0.3,1.7,2.0,2.2,1.0,0.0,1.1,2.8,8.0,2009
57,Adonal Foyle,C,33.0,ORL,2.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,2009
58,Channing Frye,PF,25.0,POR,4.0,0.0,9.0,1.3,3.5,0.35700000000000004,0.0,0.0,,1.3,3.5,0.35700000000000004,0.35700000000000004,0.5,0.8,0.667,0.3,0.5,0.8,0.3,0.0,0.0,0.0,1.3,3.0,2009
59,Thomas Gardner,SG,23.0,ATL,3.0,0.0,6.3,1.7,4.3,0.385,1.0,2.0,0.5,0.7,2.3,0.28600000000000003,0.5,0.3,0.3,1.0,0.0,0.7,0.7,0.7,0.3,0.0,0.0,1.3,4.7,2009
60,Pau Gasol,C,28.0,LAL,23.0,23.0,40.5,7.0,12.0,0.58,0.0,0.0,,7.0,12.0,0.58,0.58,4.3,6.1,0.7140000000000001,3.0,7.9,10.8,2.5,0.8,2.0,1.9,3.0,18.3,2009
61,Daniel Gibson,PG,22.0,CLE,14.0,0.0,12.3,0.9,2.9,0.325,0.7,2.0,0.35700000000000004,0.2,0.9,0.25,0.45,0.8,0.8,1.0,0.1,0.4,0.5,0.4,0.1,0.2,0.5,1.3,3.4,2009
63,Drew Gooden,PF,27.0,SAS,4.0,0.0,17.8,2.8,8.3,0.33299999999999996,0.0,0.5,0.0,2.8,7.8,0.355,0.33299999999999996,1.8,1.8,1.0,1.3,2.5,3.8,0.3,0.3,0.3,0.8,3.3,7.3,2009
64,Ben Gordon,SG,25.0,CHI,7.0,7.0,43.4,7.4,19.1,0.38799999999999996,2.4,6.6,0.37,5.0,12.6,0.39799999999999996,0.451,7.0,8.0,0.875,0.4,2.4,2.9,3.0,0.4,0.1,1.1,3.1,24.3,2009
65,Marcin Gortat,PF,24.0,ORL,24.0,1.0,11.3,1.4,2.2,0.654,0.0,0.0,,1.4,2.2,0.654,0.654,0.4,0.7,0.625,0.8,2.4,3.2,0.1,0.4,0.6,0.5,1.6,3.3,2009
66,Aaron Gray,C,24.0,CHI,2.0,0.0,4.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2009
67,Gerald Green,SG,23.0,DAL,6.0,0.0,4.3,0.7,2.3,0.28600000000000003,0.2,0.8,0.2,0.5,1.5,0.33299999999999996,0.321,0.3,0.7,0.5,0.0,0.3,0.3,0.0,0.2,0.0,0.3,0.7,1.8,2009
68,Willie Green,SG,27.0,PHI,6.0,6.0,24.7,3.5,8.5,0.41200000000000003,0.7,1.8,0.364,2.8,6.7,0.425,0.451,0.2,0.5,0.33299999999999996,0.0,1.0,1.0,1.2,0.0,0.2,0.8,2.2,7.8,2009
69,Richard Hamilton,SG,30.0,DET,4.0,4.0,38.5,5.3,14.8,0.35600000000000004,0.5,2.5,0.2,4.8,12.3,0.38799999999999996,0.373,2.3,2.5,0.9,0.5,2.3,2.8,5.0,1.3,0.3,2.5,3.0,13.3,2009
70,Matt Harpring,SG,32.0,UTA,5.0,0.0,9.8,2.2,4.4,0.5,0.0,0.2,0.0,2.2,4.2,0.524,0.5,0.4,0.4,1.0,0.6,1.2,1.8,0.8,0.4,0.2,0.4,2.4,4.8,2009
71,Jason Hart,PG,30.0,DEN,9.0,0.0,2.1,0.1,0.2,0.5,0.0,0.0,,0.1,0.2,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.6,0.2,0.1,0.1,0.6,0.2,2009
72,Udonis Haslem,PF,28.0,MIA,7.0,7.0,29.1,3.6,6.6,0.5429999999999999,0.0,0.0,,3.6,6.6,0.5429999999999999,0.5429999999999999,1.3,1.4,0.9,1.9,6.9,8.7,0.4,0.4,0.4,0.9,2.7,8.4,2009
73,Chuck Hayes,C,25.0,HOU,13.0,4.0,13.3,0.8,1.6,0.47600000000000003,0.0,0.2,0.0,0.8,1.5,0.526,0.47600000000000003,0.0,0.0,,1.0,2.0,3.0,0.8,1.0,0.2,0.3,2.1,1.5,2009
74,Walter Herrmann,SF,29.0,DET,4.0,0.0,5.5,0.8,2.0,0.375,0.5,1.0,0.5,0.3,1.0,0.25,0.5,0.0,0.0,,0.3,0.0,0.3,0.5,0.3,0.0,0.0,0.8,2.0,2009
75,Nenê,C,26.0,DEN,16.0,16.0,32.8,4.3,7.9,0.5479999999999999,0.0,0.0,,4.3,7.9,0.5479999999999999,0.5479999999999999,2.9,4.4,0.657,2.3,5.2,7.5,2.6,1.3,0.6,1.9,4.1,11.5,2009
76,George Hill,PG,22.0,SAS,4.0,0.0,19.0,1.8,5.3,0.33299999999999996,0.8,2.0,0.375,1.0,3.3,0.308,0.405,1.5,1.8,0.857,0.8,1.3,2.0,0.5,0.5,0.3,0.5,1.5,5.8,2009
77,Kirk Hinrich,SG,28.0,CHI,7.0,0.0,30.0,4.1,8.9,0.46799999999999997,1.9,4.3,0.433,2.3,4.6,0.5,0.573,2.4,3.6,0.68,0.3,2.4,2.7,2.9,1.7,0.4,1.1,2.6,12.6,2009
78,Ryan Hollins,C,24.0,DAL,9.0,0.0,9.3,0.9,1.6,0.5710000000000001,0.0,0.0,,0.9,1.6,0.5710000000000001,0.5710000000000001,0.7,1.1,0.6,1.0,1.7,2.7,0.1,0.1,0.4,0.4,2.4,2.4,2009
79,Al Horford,C,22.0,ATL,9.0,9.0,28.0,2.8,6.6,0.424,0.0,0.1,0.0,2.8,6.4,0.431,0.424,1.3,2.0,0.667,1.3,4.4,5.8,2.0,0.7,0.7,0.4,2.9,6.9,2009
80,Eddie House,PG,30.0,BOS,14.0,0.0,16.6,2.9,5.5,0.519,1.3,2.6,0.486,1.6,2.9,0.55,0.636,0.7,0.8,0.909,0.1,1.3,1.4,0.9,0.8,0.0,0.4,1.9,7.7,2009
81,Dwight Howard,C,23.0,ORL,23.0,23.0,39.3,7.0,11.7,0.601,0.0,0.1,0.0,7.0,11.6,0.605,0.601,6.3,9.9,0.636,4.3,11.0,15.3,1.9,0.9,2.6,2.9,4.4,20.3,2009
82,Josh Howard,SF,28.0,DAL,10.0,10.0,29.5,5.6,12.8,0.43799999999999994,0.8,3.2,0.25,4.8,9.6,0.5,0.469,3.8,4.9,0.7759999999999999,1.0,4.1,5.1,1.3,0.9,0.4,2.1,2.4,15.8,2009
84,Lindsey Hunter,PG,38.0,CHI,6.0,0.0,4.0,0.2,0.5,0.33299999999999996,0.2,0.5,0.33299999999999996,0.0,0.0,,0.5,0.5,0.7,0.75,0.0,0.8,0.8,0.8,0.3,0.0,0.0,0.5,1.0,2009
85,Othello Hunter,PF,22.0,ATL,4.0,0.0,3.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.8,0.8,1.5,0.0,0.3,0.3,0.0,0.3,1.0,2009
86,Andre Iguodala,SF,25.0,PHI,6.0,6.0,44.8,7.3,16.3,0.449,1.8,4.7,0.39299999999999996,5.5,11.7,0.47100000000000003,0.505,5.0,7.7,0.652,1.0,5.3,6.3,6.7,1.8,0.0,4.0,1.5,21.5,2009
87,Zydrunas Ilgauskas,C,33.0,CLE,14.0,14.0,29.1,4.4,9.9,0.449,0.1,0.9,0.154,4.3,8.9,0.48,0.457,1.5,2.4,0.636,1.9,5.9,7.8,1.2,0.4,0.9,0.6,3.4,10.5,2009
88,D.J. Mbenga,C,28.0,LAL,7.0,0.0,2.3,0.1,0.9,0.16699999999999998,0.0,0.0,,0.1,0.9,0.16699999999999998,0.16699999999999998,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.3,0.3,0.0,0.3,2009
89,Royal Ivey,SG,27.0,PHI,6.0,0.0,7.5,0.5,1.8,0.273,0.3,1.2,0.28600000000000003,0.2,0.7,0.25,0.364,0.5,0.7,0.75,0.2,0.5,0.7,0.0,0.5,0.0,0.0,1.0,1.8,2009
90,Darnell Jackson,PF,23.0,CLE,5.0,0.0,5.0,0.2,1.0,0.2,0.0,0.0,,0.2,1.0,0.2,0.2,0.0,0.4,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.2,1.0,0.4,2009
91,LeBron James,SF,24.0,CLE,14.0,14.0,41.4,11.4,22.3,0.51,1.9,5.8,0.33299999999999996,9.4,16.5,0.5710000000000001,0.5529999999999999,10.6,14.2,0.7490000000000001,1.4,7.8,9.1,7.3,1.6,0.9,2.7,2.1,35.3,2009
92,Amir Johnson,PF,21.0,DET,3.0,0.0,4.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,0.7,2009
93,Anthony Johnson,PG,34.0,ORL,19.0,1.0,14.7,1.7,4.5,0.376,0.5,1.6,0.3,1.2,2.9,0.418,0.429,0.5,0.9,0.5,0.4,1.0,1.4,2.1,0.6,0.0,0.6,1.5,4.3,2009
94,Joe Johnson,SG,27.0,ATL,11.0,11.0,39.0,6.4,15.3,0.41700000000000004,1.1,3.2,0.34299999999999997,5.3,12.1,0.436,0.452,2.5,4.1,0.622,1.5,2.9,4.5,3.5,1.3,0.0,2.9,2.2,16.4,2009
95,Linton Johnson,PF,28.0,CHI,3.0,0.0,3.3,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.7,0.7,1.0,0.7,0.7,1.3,0.3,0.0,0.0,0.0,0.3,1.3,2009
96,Dahntay Jones,SG,28.0,DEN,16.0,16.0,17.5,2.4,4.9,0.48100000000000004,0.2,0.8,0.25,2.2,4.2,0.522,0.5,2.1,2.7,0.767,1.0,1.4,2.4,0.6,0.8,0.3,0.8,2.6,7.0,2009
97,James Jones,SF,28.0,MIA,7.0,7.0,33.6,2.4,4.6,0.531,1.6,3.1,0.5,0.9,1.4,0.6,0.703,3.1,3.4,0.917,0.3,2.0,2.3,0.7,0.4,0.1,0.6,2.7,9.6,2009
98,Solomon Jones,C,24.0,ATL,9.0,1.0,8.6,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.2,0.2,1.0,1.0,0.8,1.8,0.2,0.1,0.0,0.1,1.0,1.6,2009
99,Jason Kidd,PG,35.0,DAL,10.0,10.0,38.6,3.8,8.3,0.45799999999999996,2.1,4.7,0.447,1.7,3.6,0.47200000000000003,0.584,1.7,2.0,0.85,0.7,5.1,5.8,5.9,2.2,0.3,2.0,2.4,11.4,2009
100,Tarence Kinsey,SG,24.0,CLE,9.0,0.0,1.2,0.1,0.3,0.33299999999999996,0.0,0.0,,0.1,0.3,0.33299999999999996,0.33299999999999996,0.2,0.2,1.0,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.4,2009
101,Andrei Kirilenko,PF,27.0,UTA,5.0,3.0,27.2,4.4,9.4,0.46799999999999997,0.2,1.0,0.2,4.2,8.4,0.5,0.479,2.0,2.8,0.7140000000000001,1.4,1.4,2.8,2.0,2.2,0.6,1.0,1.2,11.0,2009
102,Linas Kleiza,SF,24.0,DEN,14.0,0.0,15.0,2.2,4.7,0.47,1.2,2.9,0.425,1.0,1.9,0.5379999999999999,0.598,1.3,1.7,0.75,0.6,2.6,3.2,0.5,0.4,0.1,0.1,1.2,6.9,2009
103,Brevin Knight,PG,33.0,UTA,5.0,0.0,3.4,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.8,0.0,2009
105,Kyle Korver,SF,27.0,UTA,5.0,2.0,27.2,3.6,9.2,0.391,2.4,5.2,0.462,1.2,4.0,0.3,0.522,1.0,1.4,0.7140000000000001,0.4,1.8,2.2,2.6,0.6,0.2,0.4,1.8,10.6,2009
106,Carl Landry,PF,25.0,HOU,13.0,0.0,18.5,3.0,5.4,0.557,0.0,0.2,0.0,3.0,5.2,0.574,0.557,1.5,2.5,0.5760000000000001,1.2,2.7,3.9,0.2,0.3,0.4,1.1,2.1,7.5,2009
107,Acie Law,PG,24.0,ATL,6.0,0.0,4.7,0.5,1.5,0.33299999999999996,0.2,0.5,0.33299999999999996,0.3,1.0,0.33299999999999996,0.389,0.2,0.2,1.0,0.2,0.2,0.3,1.0,0.0,0.0,0.2,0.5,1.3,2009
108,Courtney Lee,SG,23.0,ORL,21.0,16.0,26.2,3.2,7.3,0.435,0.6,2.1,0.273,2.6,5.2,0.5,0.474,1.1,1.2,0.885,0.3,1.6,1.9,1.3,0.9,0.1,1.0,2.0,8.0,2009
109,Rashard Lewis,PF,29.0,ORL,24.0,24.0,41.1,6.5,14.5,0.44799999999999995,2.2,5.5,0.39399999999999996,4.3,9.0,0.48100000000000004,0.523,3.8,4.8,0.784,1.2,5.2,6.4,2.9,1.0,0.5,2.1,2.1,19.0,2009
110,Kyle Lowry,PG,22.0,HOU,13.0,0.0,19.5,1.6,4.8,0.33299999999999996,0.3,1.2,0.25,1.3,3.6,0.36200000000000004,0.365,1.8,2.4,0.742,0.6,2.3,2.9,2.5,0.9,0.1,1.3,1.8,5.3,2009
111,Tyronn Lue,PG,31.0,ORL,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009
