,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
10,Ömer Aşık,C,27.0,HOU,6.0,4.0,27.2,2.7,5.5,0.485,0.0,0.0,,2.7,5.5,0.485,0.485,0.5,0.5,1.0,3.5,4.7,8.2,0.7,0.5,0.7,1.8,4.8,5.8,2014
11,D.J. Augustin,PG,26.0,CHI,5.0,0.0,28.2,4.2,14.4,0.292,1.4,5.2,0.26899999999999996,2.8,9.2,0.304,0.34,3.4,3.8,0.895,0.8,0.8,1.6,4.8,0.6,0.0,1.8,3.2,13.2,2014
12,Jeff Ayres,PF,26.0,SAS,17.0,0.0,3.8,0.4,0.8,0.462,0.0,0.0,,0.4,0.8,0.462,0.462,0.3,0.5,0.625,0.4,0.8,1.1,0.3,0.0,0.0,0.1,0.4,1.0,2014
13,Harrison Barnes,SF,21.0,GSW,7.0,0.0,22.3,2.7,6.9,0.396,1.1,3.0,0.381,1.6,3.9,0.40700000000000003,0.479,1.3,2.3,0.563,1.0,3.0,4.0,1.1,0.1,0.4,0.7,1.9,7.9,2014
14,Matt Barnes,SF,33.0,LAC,13.0,13.0,31.1,3.5,8.2,0.42100000000000004,1.5,4.6,0.317,2.0,3.6,0.5529999999999999,0.509,1.0,1.5,0.684,1.7,2.8,4.5,1.8,0.9,0.2,1.3,3.2,9.4,2014
15,Will Barton,SG,23.0,POR,7.0,0.0,11.6,2.4,4.9,0.5,0.9,1.6,0.545,1.6,3.3,0.478,0.588,0.7,0.9,0.833,0.7,1.0,1.7,0.4,0.1,0.3,0.9,1.0,6.4,2014
16,Shane Battier,SF,35.0,MIA,16.0,6.0,12.6,0.8,1.6,0.462,0.6,1.3,0.45,0.2,0.4,0.5,0.635,0.3,0.3,0.8,0.1,0.6,0.6,0.3,0.3,0.1,0.3,1.4,2.3,2014
17,Nicolas Batum,SF,25.0,POR,11.0,11.0,41.7,6.1,12.9,0.47200000000000003,1.9,5.5,0.35,4.2,7.5,0.561,0.546,1.1,1.4,0.8,0.9,6.7,7.6,4.8,1.3,0.5,2.5,1.9,15.2,2014
18,Aron Baynes,C,27.0,SAS,14.0,0.0,7.2,0.9,1.7,0.5,0.0,0.1,0.0,0.9,1.6,0.522,0.5,0.6,0.7,0.8,0.9,1.4,2.2,0.0,0.2,0.0,0.5,1.1,2.3,2014
19,Bradley Beal,SG,20.0,WAS,11.0,11.0,41.6,6.8,16.1,0.424,2.0,4.8,0.415,4.8,11.3,0.42700000000000005,0.486,3.5,4.5,0.7959999999999999,1.4,3.6,5.0,4.5,1.6,0.6,2.1,2.8,19.2,2014
21,Michael Beasley,SF,25.0,MIA,4.0,0.0,5.8,1.3,2.5,0.5,0.0,0.0,,1.3,2.5,0.5,0.5,0.3,0.8,0.33299999999999996,0.5,0.5,1.0,0.5,0.0,0.0,0.3,0.8,2.8,2014
22,Marco Belinelli,SF,27.0,SAS,23.0,0.0,15.5,1.9,4.3,0.444,0.7,1.7,0.42100000000000004,1.2,2.7,0.45899999999999996,0.525,0.9,1.0,0.955,0.2,2.1,2.3,0.8,0.1,0.0,0.5,1.0,5.4,2014
23,Patrick Beverley,PG,25.0,HOU,6.0,6.0,33.7,3.2,8.3,0.38,1.2,3.7,0.318,2.0,4.7,0.429,0.45,1.2,1.7,0.7,2.2,2.0,4.2,1.8,0.5,0.3,0.7,3.5,8.7,2014
24,Bismack Biyombo,C,21.0,CHA,3.0,1.0,16.0,1.0,1.7,0.6,0.0,0.0,,1.0,1.7,0.6,0.6,0.7,2.0,0.33299999999999996,1.7,2.0,3.7,0.3,0.0,0.7,0.0,1.3,2.7,2014
25,DeJuan Blair,PF,24.0,DAL,6.0,0.0,13.5,2.7,4.5,0.593,0.0,0.0,,2.7,4.5,0.593,0.593,1.3,2.2,0.615,2.3,3.8,6.2,0.2,2.0,0.0,0.8,2.3,6.7,2014
26,Steve Blake,PG,33.0,GSW,6.0,0.0,7.5,0.7,2.0,0.33299999999999996,0.5,1.7,0.3,0.2,0.3,0.5,0.45799999999999996,0.0,0.2,0.0,0.2,0.5,0.7,0.3,0.0,0.0,0.3,0.3,1.8,2014
27,Andray Blatche,PF,27.0,BRK,12.0,0.0,14.3,2.2,4.8,0.44799999999999995,0.0,0.2,0.0,2.2,4.7,0.46399999999999997,0.44799999999999995,2.1,2.5,0.833,2.1,2.9,5.0,0.3,0.5,0.2,0.8,1.8,6.4,2014
28,Matt Bonner,PF,33.0,SAS,22.0,2.0,6.2,0.5,1.0,0.47600000000000003,0.2,0.5,0.33299999999999996,0.3,0.4,0.667,0.5710000000000001,0.1,0.2,0.75,0.1,0.5,0.6,0.5,0.1,0.0,0.1,0.5,1.2,2014
29,Trevor Booker,PF,26.0,WAS,9.0,1.0,16.2,1.4,3.2,0.44799999999999995,0.0,0.2,0.0,1.4,3.0,0.48100000000000004,0.44799999999999995,0.4,0.7,0.667,1.8,2.6,4.3,0.9,0.2,1.0,0.3,2.8,3.3,2014
30,Carlos Boozer,PF,32.0,CHI,5.0,5.0,24.2,4.0,9.4,0.426,0.0,0.0,,4.0,9.4,0.426,0.426,1.6,1.8,0.889,1.6,6.2,7.8,1.0,0.2,0.0,1.4,2.6,9.6,2014
31,Chris Bosh,C,29.0,MIA,20.0,20.0,34.3,5.8,11.5,0.507,1.5,3.7,0.405,4.3,7.8,0.555,0.5720000000000001,1.8,2.4,0.75,1.2,4.4,5.6,1.1,0.9,1.0,0.7,2.6,14.9,2014
32,Elton Brand,C,34.0,ATL,7.0,0.0,11.6,0.3,1.7,0.16699999999999998,0.0,0.0,,0.3,1.7,0.16699999999999998,0.16699999999999998,0.6,0.7,0.8,1.0,2.3,3.3,0.9,0.1,0.9,0.0,1.4,1.1,2014
33,Reggie Bullock,SF,22.0,LAC,2.0,0.0,2.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2014
34,Caron Butler,SF,33.0,OKC,18.0,2.0,23.3,1.9,6.0,0.324,1.2,3.3,0.35600000000000004,0.8,2.7,0.28600000000000003,0.42100000000000004,1.2,1.6,0.7859999999999999,0.6,2.6,3.2,0.8,0.3,0.1,0.6,1.8,6.3,2014
35,Jimmy Butler,SG,24.0,CHI,5.0,5.0,43.6,4.4,11.4,0.386,1.2,4.0,0.3,3.2,7.4,0.43200000000000005,0.439,3.6,4.6,0.7829999999999999,1.2,4.0,5.2,2.2,1.2,0.0,0.6,2.6,13.6,2014
36,Rasual Butler,SG,34.0,IND,11.0,0.0,6.4,0.5,1.4,0.4,0.5,1.1,0.41700000000000004,0.1,0.3,0.33299999999999996,0.5670000000000001,0.2,0.2,1.0,0.0,0.5,0.5,0.1,0.1,0.1,0.1,0.3,1.7,2014
37,José Calderón,PG,32.0,DAL,7.0,7.0,27.3,4.3,9.3,0.462,1.6,3.3,0.478,2.7,6.0,0.452,0.546,0.1,0.1,1.0,0.3,1.0,1.3,4.4,0.1,0.0,1.0,2.3,10.3,2014
38,DeMarre Carroll,SF,27.0,ATL,7.0,7.0,35.1,3.3,7.0,0.469,1.3,3.1,0.409,2.0,3.9,0.519,0.561,1.0,1.6,0.636,1.7,3.1,4.9,1.6,0.7,0.4,1.1,3.0,8.9,2014
39,Vince Carter,SG,37.0,DAL,7.0,0.0,27.1,4.4,9.7,0.456,2.1,4.4,0.484,2.3,5.3,0.43200000000000005,0.5660000000000001,1.6,2.0,0.7859999999999999,1.0,2.6,3.6,2.4,0.4,0.3,0.9,1.7,12.6,2014
40,Mario Chalmers,PG,27.0,MIA,20.0,19.0,26.8,2.4,5.6,0.423,0.8,2.2,0.349,1.6,3.4,0.47100000000000003,0.491,1.0,1.3,0.76,0.1,2.2,2.3,3.6,1.0,0.3,1.5,2.4,6.4,2014
42,Victor Claver,SF,25.0,POR,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,2.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.5,0.0,0.0,2014
43,Norris Cole,PG,25.0,MIA,20.0,0.0,20.2,1.6,3.9,0.41,0.8,2.0,0.375,0.9,1.9,0.447,0.506,0.7,0.8,0.867,0.1,1.1,1.1,1.8,0.5,0.1,1.0,1.7,4.6,2014
44,Darren Collison,PG,26.0,LAC,13.0,0.0,19.2,2.7,6.9,0.389,0.1,0.9,0.083,2.6,6.0,0.436,0.39399999999999996,3.0,3.5,0.867,0.8,1.3,2.1,2.4,0.5,0.1,0.9,1.3,8.5,2014
45,Nick Collison,PF,33.0,OKC,17.0,2.0,10.8,0.7,1.7,0.414,0.1,0.3,0.4,0.6,1.4,0.41700000000000004,0.44799999999999995,0.4,0.6,0.7,0.7,1.5,2.2,0.8,0.2,0.4,0.4,1.6,1.9,2014
46,Mike Conley,PG,26.0,MEM,7.0,7.0,38.1,6.3,14.6,0.431,0.4,3.9,0.111,5.9,10.7,0.547,0.446,2.9,3.7,0.769,0.7,3.9,4.6,7.9,2.0,0.1,2.1,2.0,15.9,2014
47,Chris Copeland,SF,29.0,IND,12.0,0.0,6.8,1.0,2.3,0.429,0.5,1.3,0.375,0.5,1.0,0.5,0.536,0.5,0.8,0.667,0.1,0.3,0.4,0.1,0.3,0.3,0.4,1.1,3.0,2014
48,Jamal Crawford,SG,33.0,LAC,13.0,0.0,24.1,5.2,13.2,0.39799999999999996,2.1,6.1,0.342,3.2,7.1,0.446,0.47700000000000004,3.0,3.4,0.8859999999999999,0.4,1.1,1.5,2.0,0.9,0.2,1.2,1.8,15.5,2014
49,Jordan Crawford,SG,25.0,GSW,6.0,0.0,9.5,2.0,5.5,0.364,0.3,1.2,0.28600000000000003,1.7,4.3,0.385,0.39399999999999996,1.8,2.3,0.7859999999999999,0.7,0.8,1.5,0.3,0.2,0.0,0.8,1.2,6.2,2014
50,Jae Crowder,SF,23.0,DAL,7.0,0.0,11.6,1.1,2.6,0.444,0.4,1.0,0.429,0.7,1.6,0.455,0.528,0.0,0.0,,0.6,1.1,1.7,0.3,0.3,0.1,0.4,1.9,2.7,2014
51,Stephen Curry,PG,25.0,GSW,7.0,7.0,42.3,7.3,16.6,0.44,3.1,8.1,0.386,4.1,8.4,0.49200000000000005,0.534,5.3,6.0,0.8809999999999999,0.6,3.0,3.6,8.4,1.7,0.1,3.7,2.6,23.0,2014
52,Samuel Dalembert,C,32.0,DAL,7.0,7.0,19.3,1.6,3.4,0.45799999999999996,0.0,0.0,,1.6,3.4,0.45799999999999996,0.45799999999999996,1.4,2.1,0.667,3.3,5.1,8.4,0.0,0.3,1.4,0.6,2.1,4.6,2014
53,Troy Daniels,SG,22.0,HOU,4.0,0.0,17.0,2.3,4.3,0.529,2.0,3.8,0.5329999999999999,0.3,0.5,0.5,0.765,1.3,1.3,1.0,0.8,1.5,2.3,0.3,0.5,0.0,0.5,2.5,7.8,2014
54,Ed Davis,PF,24.0,MEM,7.0,0.0,3.6,0.4,1.4,0.3,0.0,0.0,,0.4,1.4,0.3,0.3,0.0,0.1,0.0,1.1,1.0,2.1,0.0,0.1,0.4,0.3,0.3,0.9,2014
55,Glen Davis,PF,28.0,LAC,13.0,0.0,12.2,1.9,3.2,0.61,0.0,0.0,,1.9,3.2,0.61,0.61,0.0,0.0,,1.1,1.7,2.8,0.7,0.2,0.2,0.5,1.8,3.8,2014
56,Austin Daye,SF,25.0,SAS,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
57,Nando De Colo,SF,26.0,TOR,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2014
58,DeMar DeRozan,SG,24.0,TOR,7.0,7.0,40.3,6.4,16.7,0.385,0.9,2.6,0.33299999999999996,5.6,14.1,0.39399999999999996,0.41,10.1,11.3,0.899,0.4,3.7,4.1,3.6,1.1,0.3,2.6,3.3,23.9,2014
59,Boris Diaw,PF,31.0,SAS,23.0,3.0,26.3,3.5,7.0,0.5,0.8,2.0,0.4,2.7,5.0,0.539,0.556,1.4,2.1,0.688,1.1,3.7,4.8,3.4,0.6,0.1,1.3,1.9,9.2,2014
60,Toney Douglas,PG,27.0,MIA,10.0,0.0,2.9,0.3,0.9,0.33299999999999996,0.3,0.6,0.5,0.0,0.3,0.0,0.5,0.1,0.2,0.5,0.1,0.3,0.4,0.5,0.0,0.0,0.1,0.3,1.0,2014
61,Chris Douglas-Roberts,SF,27.0,CHA,4.0,0.0,17.5,2.8,4.0,0.688,1.0,2.0,0.5,1.8,2.0,0.875,0.813,3.0,3.5,0.857,0.5,1.5,2.0,0.5,0.0,0.0,1.0,2.8,9.5,2014
63,Jared Dudley,SF,28.0,LAC,7.0,0.0,6.4,0.4,1.6,0.273,0.4,0.9,0.5,0.0,0.7,0.0,0.409,0.0,0.0,,0.0,0.9,0.9,0.3,0.1,0.0,0.0,0.7,1.3,2014
64,Tim Duncan,C,37.0,SAS,23.0,23.0,32.7,6.5,12.4,0.523,0.0,0.1,0.0,6.5,12.3,0.527,0.523,3.3,4.3,0.76,2.8,6.3,9.2,2.0,0.3,1.3,1.1,2.3,16.3,2014
65,Mike Dunleavy,SF,33.0,CHI,5.0,5.0,32.6,5.0,10.6,0.47200000000000003,2.4,5.2,0.462,2.6,5.4,0.48100000000000004,0.585,0.8,1.2,0.667,1.0,2.6,3.6,2.4,0.6,0.2,1.0,1.4,13.2,2014
66,Kevin Durant,SF,25.0,OKC,19.0,19.0,42.9,10.2,22.2,0.46,2.3,6.6,0.344,7.9,15.6,0.508,0.511,6.9,8.6,0.81,1.3,7.6,8.9,3.9,1.0,1.3,3.8,2.2,29.6,2014
67,Wayne Ellington,SG,26.0,DAL,2.0,0.0,7.0,1.0,3.0,0.33299999999999996,1.0,3.0,0.33299999999999996,0.0,0.0,,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,4.0,2014
68,Monta Ellis,SG,28.0,DAL,7.0,7.0,35.6,7.4,18.1,0.409,1.7,4.9,0.353,5.7,13.3,0.43,0.457,3.9,4.4,0.871,0.9,1.6,2.4,2.9,1.3,0.1,2.1,2.7,20.4,2014
69,Landry Fields,SF,25.0,TOR,3.0,0.0,8.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.7,1.7,2.3,0.3,1.3,0.3,0.3,0.7,0.0,2014
70,Derek Fisher,SG,39.0,OKC,19.0,0.0,15.7,1.2,3.8,0.315,0.6,2.2,0.293,0.6,1.7,0.344,0.397,0.8,0.8,1.0,0.3,1.4,1.7,0.8,0.7,0.0,0.3,1.4,3.8,2014
71,Jamaal Franklin,SG,22.0,MEM,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2014
72,Joel Freeland,C,26.0,POR,9.0,0.0,2.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.1,0.2,0.5,0.4,0.4,0.9,0.1,0.1,0.1,0.4,0.8,0.1,2014
73,Francisco García,SF,32.0,HOU,2.0,0.0,11.0,1.0,3.0,0.33299999999999996,0.0,1.5,0.0,1.0,1.5,0.667,0.33299999999999996,1.5,2.0,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5,3.5,2014
74,Kevin Garnett,C,37.0,BRK,12.0,12.0,20.8,2.8,5.3,0.524,0.0,0.2,0.0,2.8,5.1,0.541,0.524,1.4,1.9,0.7390000000000001,1.6,4.8,6.3,1.3,0.8,0.4,1.1,2.1,6.9,2014
75,Marc Gasol,C,29.0,MEM,7.0,7.0,42.7,6.7,16.6,0.405,0.0,0.1,0.0,6.7,16.4,0.409,0.405,3.9,4.9,0.794,1.9,5.9,7.7,4.4,1.7,0.9,1.7,3.9,17.3,2014
76,Paul George,SF,23.0,IND,19.0,19.0,41.1,7.3,16.6,0.43799999999999994,2.7,6.8,0.40299999999999997,4.5,9.8,0.462,0.521,5.3,6.7,0.789,0.7,6.9,7.6,3.8,2.2,0.4,2.6,2.9,22.6,2014
77,Taj Gibson,PF,28.0,CHI,5.0,0.0,30.8,6.4,11.4,0.561,0.0,0.0,,6.4,11.4,0.561,0.561,5.4,7.2,0.75,4.2,2.0,6.2,0.4,0.4,2.4,1.6,2.4,18.2,2014
78,Manu Ginóbili,SG,36.0,SAS,23.0,0.0,25.5,4.5,10.3,0.439,1.8,4.6,0.39,2.7,5.7,0.47700000000000004,0.525,3.5,4.1,0.862,0.4,2.9,3.3,4.1,1.6,0.1,2.3,2.6,14.3,2014
79,Drew Gooden,C,32.0,WAS,10.0,0.0,14.6,1.4,3.8,0.368,0.0,0.4,0.0,1.4,3.4,0.41200000000000003,0.368,0.6,0.8,0.75,2.0,2.2,4.2,0.4,0.3,0.4,0.4,3.0,3.4,2014
80,Marcin Gortat,C,29.0,WAS,11.0,11.0,34.7,5.3,10.7,0.49200000000000005,0.0,0.0,,5.3,10.7,0.49200000000000005,0.49200000000000005,2.5,3.7,0.659,3.3,6.6,9.9,1.5,0.5,1.3,1.8,2.0,13.0,2014
81,Danny Granger,SF,30.0,LAC,13.0,0.0,10.3,0.8,3.1,0.275,0.4,1.7,0.22699999999999998,0.5,1.4,0.33299999999999996,0.33799999999999997,0.5,0.7,0.778,0.2,1.4,1.5,0.2,0.5,0.1,0.2,1.8,2.6,2014
82,Danny Green,SG,26.0,SAS,23.0,23.0,23.0,3.4,6.9,0.491,2.1,4.4,0.475,1.3,2.5,0.517,0.642,0.4,0.5,0.818,0.4,2.6,3.0,0.9,1.4,0.7,0.9,2.2,9.3,2014
84,Draymond Green,SF,23.0,GSW,7.0,4.0,32.6,4.0,8.6,0.467,1.1,4.1,0.276,2.9,4.4,0.645,0.5329999999999999,2.7,3.4,0.792,2.6,5.7,8.3,2.9,1.7,1.7,2.4,4.7,11.9,2014
85,Willie Green,SG,32.0,LAC,5.0,0.0,3.8,0.2,1.0,0.2,0.2,0.8,0.25,0.0,0.2,0.0,0.3,0.4,0.4,1.0,0.0,1.4,1.4,0.2,0.6,0.0,0.2,0.6,1.0,2014
86,Blake Griffin,PF,24.0,LAC,13.0,13.0,36.8,9.0,18.0,0.5,0.1,0.5,0.14300000000000002,8.9,17.5,0.511,0.502,5.5,7.4,0.74,2.7,4.7,7.4,3.8,1.2,1.1,2.4,4.2,23.5,2014
87,Jorge Gutiérrez,PG,25.0,BRK,2.0,0.0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2014
88,Tyler Hansbrough,PF,28.0,TOR,3.0,0.0,9.7,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,1.7,2.0,0.833,0.7,1.3,2.0,0.3,0.0,0.0,0.7,2.7,2.3,2014
89,James Harden,SG,24.0,HOU,6.0,6.0,43.8,8.3,22.2,0.376,2.7,9.0,0.29600000000000004,5.7,13.2,0.43,0.436,7.5,8.3,0.9,0.8,3.8,4.7,5.8,2.0,0.2,3.5,3.5,26.8,2014
90,Al Harrington,PF,33.0,WAS,7.0,0.0,8.4,0.9,2.1,0.4,0.0,1.0,0.0,0.9,1.1,0.75,0.4,0.7,1.0,0.7140000000000001,0.1,2.1,2.3,0.0,0.4,0.0,0.6,2.0,2.4,2014
91,Devin Harris,PG,30.0,DAL,7.0,0.0,25.1,4.4,9.4,0.47,1.6,3.6,0.44,2.9,5.9,0.488,0.5529999999999999,1.0,1.1,0.875,0.1,2.3,2.4,3.9,0.3,0.3,1.6,1.9,11.4,2014
92,Udonis Haslem,PF,33.0,MIA,16.0,6.0,10.6,1.1,2.3,0.45899999999999996,0.0,0.0,,1.1,2.3,0.45899999999999996,0.45899999999999996,0.4,0.6,0.6,0.8,1.8,2.6,0.3,0.1,0.2,0.1,1.8,2.5,2014
93,Chuck Hayes,C,30.0,TOR,5.0,0.0,7.6,0.4,1.6,0.25,0.0,0.0,,0.4,1.6,0.25,0.25,0.4,0.4,1.0,0.8,0.8,1.6,0.4,0.6,0.0,0.2,1.0,1.2,2014
94,Gerald Henderson,SG,26.0,CHA,4.0,4.0,29.8,3.5,9.3,0.37799999999999995,0.0,2.3,0.0,3.5,7.0,0.5,0.37799999999999995,2.8,4.3,0.647,0.3,3.8,4.0,2.3,1.0,0.3,1.5,3.0,9.8,2014
95,Roy Hibbert,C,27.0,IND,19.0,19.0,28.5,3.5,7.7,0.449,0.0,0.1,0.0,3.5,7.7,0.452,0.449,2.3,3.0,0.772,2.3,3.2,5.5,0.9,0.2,1.4,1.3,3.3,9.3,2014
96,Nenê,PF,31.0,WAS,10.0,10.0,32.5,6.4,13.8,0.46399999999999997,0.0,0.0,,6.4,13.8,0.46399999999999997,0.46399999999999997,0.9,2.6,0.34600000000000003,0.8,4.5,5.3,2.6,0.9,1.1,1.7,3.6,13.7,2014
97,George Hill,PG,27.0,IND,19.0,19.0,36.2,4.2,9.4,0.444,1.5,4.1,0.364,2.7,5.3,0.505,0.522,2.3,3.2,0.721,0.7,3.1,3.7,3.0,1.2,0.2,1.5,2.3,12.1,2014
98,Solomon Hill,SF,22.0,IND,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
99,Kirk Hinrich,PG,33.0,CHI,5.0,5.0,33.4,4.6,11.2,0.41100000000000003,1.4,3.8,0.368,3.2,7.4,0.43200000000000005,0.473,0.4,0.8,0.5,0.2,2.8,3.0,4.4,0.8,0.2,2.2,4.4,11.0,2014
100,Ryan Hollins,PF,29.0,LAC,5.0,0.0,1.8,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.2,0.2,1.0,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.6,2014
101,Dwight Howard,C,28.0,HOU,6.0,6.0,38.5,9.7,17.7,0.547,0.0,0.0,,9.7,17.7,0.547,0.547,6.7,10.7,0.625,4.5,9.2,13.7,1.8,0.7,2.8,3.2,4.2,26.0,2014
102,Serge Ibaka,PF,24.0,OKC,17.0,17.0,34.2,5.1,8.6,0.5920000000000001,0.3,0.8,0.385,4.8,7.9,0.612,0.609,1.5,2.0,0.765,1.8,5.0,6.8,0.7,0.6,2.5,1.2,3.2,12.1,2014
103,Andre Iguodala,SF,30.0,GSW,7.0,7.0,35.4,4.6,8.9,0.516,1.1,2.1,0.5329999999999999,3.4,6.7,0.511,0.581,2.9,4.7,0.606,0.7,4.0,4.7,4.4,1.3,0.3,3.0,2.7,13.1,2014
105,Reggie Jackson,PG,23.0,OKC,19.0,4.0,27.9,3.9,8.5,0.466,1.1,2.8,0.396,2.8,5.7,0.5,0.531,2.1,2.3,0.8859999999999999,0.7,3.1,3.8,2.4,0.3,0.2,2.0,2.6,11.1,2014
106,Bernard James,C,28.0,DAL,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2014
107,LeBron James,PF,29.0,MIA,20.0,20.0,38.2,9.6,17.0,0.565,1.8,4.3,0.40700000000000003,7.9,12.7,0.618,0.616,6.5,8.0,0.8059999999999999,0.7,6.4,7.1,4.8,1.8,0.6,3.1,2.3,27.4,2014
108,Al Jefferson,C,29.0,CHA,3.0,3.0,35.3,8.7,17.7,0.491,0.0,0.0,,8.7,17.7,0.491,0.491,1.3,1.7,0.8,2.0,7.3,9.3,0.7,0.3,1.7,0.3,2.3,18.7,2014
109,Amir Johnson,PF,26.0,TOR,7.0,7.0,27.3,4.9,7.4,0.654,0.0,0.3,0.0,4.9,7.1,0.68,0.654,1.3,1.7,0.75,2.3,3.7,6.0,1.0,0.4,0.6,1.7,4.1,11.0,2014
110,James Johnson,SF,26.0,MEM,3.0,0.0,9.3,1.7,5.0,0.33299999999999996,0.7,1.7,0.4,1.0,3.3,0.3,0.4,2.3,3.3,0.7,1.3,0.7,2.0,0.0,0.3,0.0,0.0,1.0,6.3,2014
111,Joe Johnson,SG,32.0,BRK,12.0,12.0,39.1,8.2,15.3,0.5329999999999999,1.8,4.4,0.415,6.3,10.9,0.58,0.5920000000000001,3.0,3.6,0.8370000000000001,0.8,3.1,3.8,2.9,0.5,0.3,1.6,1.7,21.2,2014
112,James Jones,SF,33.0,MIA,15.0,0.0,8.4,1.2,2.7,0.45,1.0,2.1,0.469,0.2,0.5,0.375,0.638,0.1,0.2,0.667,0.2,0.5,0.7,0.3,0.2,0.1,0.0,1.1,3.5,2014
