,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Alaa Abdelnaby,PF,24.0,BOS,4.0,4.0,17.0,2.8,6.0,0.45799999999999996,0.0,0.0,,2.8,6.0,0.45799999999999996,0.45799999999999996,0.0,0.0,,0.5,2.8,3.3,0.3,0.0,0.3,2.3,1.8,5.5,1993
1,Rafael Addison,SF,28.0,NJN,5.0,0.0,10.6,1.4,4.2,0.33299999999999996,0.0,0.0,,1.4,4.2,0.33299999999999996,0.33299999999999996,0.6,0.6,1.0,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4,1993
2,Danny Ainge,SG,33.0,PHO,24.0,0.0,24.6,2.7,7.1,0.376,1.4,3.3,0.413,1.3,3.8,0.344,0.474,1.4,1.6,0.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1,1993
3,Eric Anderson,PF,22.0,NYK,2.0,0.0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1993
4,Willie Anderson,SG,26.0,SAS,10.0,0.0,21.9,3.7,8.2,0.451,0.6,1.1,0.545,3.1,7.1,0.43700000000000006,0.488,1.5,1.7,0.882,0.4,1.9,2.3,2.8,0.9,0.2,1.2,2.3,9.5,1993
5,Greg Anthony,PG,25.0,NYK,15.0,0.0,16.0,1.6,4.0,0.4,0.2,0.9,0.214,1.4,3.1,0.457,0.425,0.5,0.9,0.5710000000000001,0.3,1.7,2.0,3.5,0.9,0.1,0.7,1.7,3.9,1993
6,B.J. Armstrong,PG,25.0,CHI,19.0,19.0,33.8,4.6,8.8,0.524,1.1,2.2,0.512,3.5,6.7,0.528,0.586,1.1,1.2,0.909,0.3,1.2,1.5,3.3,1.0,0.1,0.7,2.6,11.4,1993
7,Vincent Askew,SG,26.0,SEA,12.0,0.0,8.6,1.9,3.4,0.561,0.0,0.0,,1.9,3.4,0.561,0.561,1.3,1.9,0.696,0.8,0.8,1.6,0.8,0.1,0.1,0.6,1.0,5.2,1993
8,Stacey Augmon,SG,24.0,ATL,3.0,3.0,31.0,4.7,10.3,0.452,0.0,0.0,,4.7,10.3,0.452,0.452,2.7,4.0,0.667,1.0,1.7,2.7,1.7,1.3,0.0,1.3,2.3,12.0,1993
9,Isaac Austin,C,23.0,UTA,1.0,0.0,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1993
10,Charles Barkley,PF,29.0,PHO,24.0,24.0,42.8,9.6,20.1,0.47700000000000004,0.4,1.9,0.222,9.2,18.2,0.503,0.488,7.0,9.1,0.7709999999999999,3.9,9.7,13.6,4.3,1.6,1.0,2.1,3.0,26.6,1993
11,Dana Barros,PG,25.0,SEA,16.0,0.0,8.5,1.4,2.9,0.46799999999999997,0.3,1.0,0.313,1.1,1.9,0.5479999999999999,0.521,0.4,0.5,0.75,0.0,0.8,0.8,0.8,0.3,0.0,0.5,0.4,3.4,1993
12,John Battle,SG,30.0,CLE,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1993
13,Tony Bennett,PG,23.0,CHH,8.0,0.0,10.8,1.5,3.1,0.48,0.5,1.0,0.5,1.0,2.1,0.47100000000000003,0.56,0.3,0.3,1.0,0.1,1.0,1.1,1.6,0.3,0.1,0.6,1.0,3.8,1993
14,David Benoit,SF,24.0,UTA,5.0,5.0,27.2,2.6,8.2,0.317,0.4,1.8,0.222,2.2,6.4,0.344,0.341,1.8,2.6,0.6920000000000001,1.4,3.4,4.8,1.0,0.6,1.2,0.4,3.4,7.4,1993
15,Rolando Blackman,SG,33.0,NYK,15.0,0.0,14.3,1.5,4.3,0.344,0.3,1.0,0.267,1.2,3.3,0.36700000000000005,0.375,1.0,1.2,0.833,0.3,0.9,1.1,1.1,0.2,0.1,1.4,1.5,4.2,1993
16,Mookie Blaylock,PG,25.0,ATL,3.0,3.0,33.0,3.0,8.3,0.36,1.3,4.0,0.33299999999999996,1.7,4.3,0.385,0.44,1.7,2.0,0.833,0.7,3.7,4.3,4.3,1.0,1.3,3.7,3.0,9.0,1993
17,Muggsy Bogues,PG,28.0,CHH,9.0,9.0,38.4,4.3,9.1,0.47600000000000003,0.0,0.2,0.0,4.3,8.9,0.488,0.47600000000000003,1.1,1.6,0.7140000000000001,0.7,3.3,4.0,7.8,2.7,0.0,1.9,2.3,9.8,1993
18,Sam Bowie,C,31.0,NJN,3.0,3.0,23.7,1.3,3.0,0.444,0.0,0.0,,1.3,3.0,0.444,0.444,0.7,0.7,1.0,0.7,3.3,4.0,0.7,2.0,0.3,1.3,3.0,3.3,1993
19,Terrell Brandon,PG,22.0,CLE,8.0,0.0,16.5,2.5,5.8,0.435,0.3,0.6,0.4,2.3,5.1,0.439,0.457,1.1,1.1,1.0,0.5,1.6,2.1,2.1,0.9,0.4,1.8,0.8,6.4,1993
21,Randy Breuer,C,32.0,ATL,1.0,0.0,17.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1993
22,Scott Brooks,PG,27.0,HOU,12.0,0.0,16.4,1.3,3.5,0.381,0.4,1.1,0.385,0.9,2.4,0.379,0.44,0.8,1.1,0.769,0.1,0.8,0.8,2.6,0.8,0.0,1.1,1.8,3.9,1993
23,Chucky Brown,SF,24.0,NJN,4.0,0.0,15.5,2.3,5.5,0.409,0.0,0.0,,2.3,5.5,0.409,0.409,1.5,1.8,0.857,0.8,1.5,2.3,0.3,0.8,0.8,0.5,0.5,6.0,1993
24,Dee Brown,PG,24.0,BOS,4.0,3.0,33.3,3.8,10.3,0.366,0.3,1.8,0.14300000000000002,3.5,8.5,0.41200000000000003,0.37799999999999995,3.5,3.5,1.0,0.5,1.0,1.5,3.8,0.5,1.0,1.5,2.8,11.3,1993
25,Mike Brown,C,29.0,UTA,5.0,0.0,18.6,2.6,5.0,0.52,0.0,0.0,,2.6,5.0,0.52,0.52,1.4,2.2,0.636,0.8,2.4,3.2,0.4,0.0,0.2,1.0,1.8,6.6,1993
26,Mark Bryant,C,27.0,POR,4.0,4.0,20.8,4.3,9.3,0.45899999999999996,0.0,0.0,,4.3,9.3,0.45899999999999996,0.45899999999999996,1.3,1.3,1.0,2.5,2.0,4.5,0.0,0.0,0.8,1.5,3.5,9.8,1993
27,Matt Bullard,PF,25.0,HOU,12.0,0.0,14.1,1.7,3.5,0.47600000000000003,1.3,2.3,0.536,0.4,1.2,0.35700000000000004,0.655,0.5,0.5,1.0,0.3,1.6,1.9,1.1,0.3,0.4,0.8,0.9,5.1,1993
28,Michael Cage,C,31.0,SEA,19.0,2.0,19.9,2.2,4.2,0.525,0.0,0.0,,2.2,4.2,0.525,0.525,0.4,0.9,0.389,2.5,3.4,5.8,0.5,0.7,0.4,0.8,2.3,4.8,1993
29,Elden Campbell,PF,24.0,LAL,5.0,5.0,35.6,5.8,13.8,0.42,0.0,0.0,,5.8,13.8,0.42,0.42,2.4,4.8,0.5,3.4,5.0,8.4,1.4,1.2,2.4,2.4,3.0,14.0,1993
30,Tony Campbell,SF,30.0,NYK,2.0,0.0,16.5,2.0,5.0,0.4,0.0,0.5,0.0,2.0,4.5,0.444,0.4,3.0,4.0,0.75,1.0,1.0,2.0,1.0,0.5,0.0,1.5,3.5,7.0,1993
31,Antoine Carr,PF,31.0,SAS,8.0,8.0,21.4,4.9,9.3,0.527,0.0,0.0,,4.9,9.3,0.527,0.527,0.8,1.3,0.6,1.6,3.1,4.8,1.1,0.4,1.1,0.9,3.5,10.5,1993
32,Bill Cartwright,C,35.0,CHI,19.0,19.0,23.4,2.4,5.2,0.465,0.0,0.0,,2.4,5.2,0.465,0.465,1.5,1.9,0.778,1.5,3.0,4.5,1.5,0.6,0.2,0.7,2.7,6.3,1993
33,Cedric Ceballos,SF,23.0,PHO,16.0,3.0,11.6,2.5,4.4,0.5710000000000001,0.0,0.0,,2.5,4.4,0.5710000000000001,0.5710000000000001,1.0,1.4,0.727,0.8,1.5,2.3,0.8,0.3,0.4,0.3,0.8,6.0,1993
34,Tom Chambers,PF,33.0,PHO,24.0,1.0,15.7,2.7,6.9,0.38799999999999996,0.1,0.2,0.4,2.6,6.7,0.38799999999999996,0.39399999999999996,1.8,2.3,0.815,1.0,1.8,2.7,0.5,0.3,0.4,1.1,2.4,7.3,1993
35,Maurice Cheeks,PG,36.0,NJN,5.0,0.0,16.4,2.2,4.6,0.478,0.0,0.0,,2.2,4.6,0.478,0.478,0.0,0.2,0.0,0.6,0.6,1.2,2.8,1.2,0.2,1.4,0.6,4.4,1993
36,Doug Christie,SG,22.0,LAL,5.0,0.0,7.8,0.8,2.2,0.364,0.2,0.6,0.33299999999999996,0.6,1.6,0.375,0.409,0.0,0.0,,0.2,0.6,0.8,1.2,0.4,0.4,0.8,1.0,1.8,1993
37,Derrick Coleman,PF,25.0,NJN,5.0,5.0,45.0,10.0,18.8,0.532,1.0,2.4,0.41700000000000004,9.0,16.4,0.5489999999999999,0.5589999999999999,5.8,7.2,0.8059999999999999,2.6,10.8,13.4,4.6,1.2,2.6,2.6,3.6,26.8,1993
38,Lester Conner,PG,33.0,LAC,5.0,0.0,12.8,1.8,2.4,0.75,0.2,0.2,1.0,1.6,2.2,0.727,0.792,0.4,0.4,1.0,0.6,0.8,1.4,2.0,0.6,0.2,0.0,1.0,4.2,1993
39,Duane Cooper,PG,23.0,LAL,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1993
40,Tyrone Corbin,SF,30.0,UTA,5.0,0.0,32.2,4.8,10.0,0.48,0.0,0.0,,4.8,10.0,0.48,0.48,2.2,3.4,0.647,3.2,4.4,7.6,1.8,0.6,0.2,1.4,3.0,11.8,1993
