,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
37,Fennis Dembo,SF,23.0,DET,2.0,0.0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1989
38,Clyde Drexler,SG,26.0,POR,3.0,3.0,42.7,11.7,23.7,0.493,0.0,0.7,0.0,11.7,23.0,0.507,0.493,4.3,5.7,0.765,4.3,2.3,6.7,8.3,2.0,0.7,4.0,3.7,27.7,1989
39,Kevin Duckworth,C,24.0,POR,3.0,3.0,27.7,4.7,11.7,0.4,0.0,0.0,,4.7,11.7,0.4,0.4,2.0,3.7,0.545,2.7,3.0,5.7,0.7,0.3,0.3,1.7,5.7,11.3,1989
40,Chris Dudley,C,23.0,CLE,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1989
42,Joe Dumars,SG,25.0,DET,17.0,17.0,36.5,6.2,13.7,0.455,0.1,0.7,0.083,6.2,13.0,0.475,0.457,5.1,5.9,0.861,0.6,1.9,2.6,5.6,0.7,0.1,1.8,1.8,17.6,1989
43,T.R. Dunn,SG,33.0,PHO,8.0,0.0,9.9,0.4,0.9,0.429,0.0,0.0,,0.4,0.9,0.429,0.429,0.1,0.3,0.5,0.9,1.0,1.9,0.1,0.6,0.0,0.3,1.4,0.9,1989
44,Mark Eaton,C,32.0,UTA,3.0,3.0,33.0,2.7,5.7,0.47100000000000003,0.0,0.0,,2.7,5.7,0.47100000000000003,0.47100000000000003,3.0,3.7,0.818,3.7,7.3,11.0,0.3,0.3,0.7,2.3,2.0,8.3,1989
45,James Edwards,C,33.0,DET,17.0,0.0,18.6,2.4,5.0,0.47100000000000003,0.0,0.1,0.0,2.4,4.9,0.47600000000000003,0.47100000000000003,2.4,3.0,0.784,0.6,1.5,2.1,0.7,0.1,0.5,0.9,3.1,7.1,1989
46,Craig Ehlo,SG,27.0,CLE,4.0,1.0,24.3,4.3,9.8,0.436,1.3,3.3,0.385,3.0,6.5,0.462,0.5,2.3,2.8,0.818,0.5,1.0,1.5,3.3,0.8,0.3,1.3,2.5,12.0,1989
47,Dale Ellis,SG,28.0,SEA,8.0,8.0,38.0,9.0,20.0,0.45,1.9,4.6,0.405,7.1,15.4,0.46299999999999997,0.49700000000000005,3.0,4.1,0.727,1.8,2.3,4.0,1.3,1.4,0.1,2.6,2.4,22.9,1989
48,Alex English,SF,35.0,DEN,3.0,3.0,36.0,10.7,20.7,0.516,0.0,0.0,,10.7,20.7,0.516,0.516,4.7,5.3,0.875,2.7,1.7,4.3,3.7,0.3,0.0,4.7,2.0,26.0,1989
49,Patrick Ewing,C,26.0,NYK,9.0,9.0,37.8,7.8,16.0,0.486,0.0,0.0,,7.8,16.0,0.486,0.486,4.3,5.8,0.75,2.6,7.4,10.0,2.2,1.0,2.0,1.7,3.9,19.9,1989
50,Jim Farmer,SG,24.0,UTA,2.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989
51,Sleepy Floyd,PG,28.0,HOU,4.0,4.0,40.0,5.5,11.5,0.478,2.0,3.8,0.5329999999999999,3.5,7.8,0.452,0.565,2.5,3.5,0.7140000000000001,0.8,3.8,4.5,6.5,2.0,0.3,2.5,2.5,15.5,1989
52,Kevin Gamble,SF,23.0,BOS,1.0,1.0,29.0,4.0,11.0,0.364,0.0,1.0,0.0,4.0,10.0,0.4,0.364,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0,1989
53,Winston Garland,PG,24.0,GSW,8.0,8.0,33.8,5.1,12.3,0.418,0.1,0.4,0.33299999999999996,5.0,11.9,0.42100000000000004,0.423,3.0,3.5,0.857,1.8,2.4,4.1,3.6,1.6,0.3,1.9,3.9,13.4,1989
54,Armen Gilliam,PF,24.0,PHO,9.0,0.0,14.0,3.0,5.7,0.529,0.0,0.0,,3.0,5.7,0.529,0.529,2.1,2.4,0.8640000000000001,2.0,3.0,5.0,0.2,0.1,0.2,1.1,1.2,8.1,1989
55,Mike Gminski,C,29.0,PHI,3.0,3.0,39.3,6.3,16.0,0.396,0.0,0.0,,6.3,16.0,0.396,0.396,3.7,5.3,0.688,2.0,5.7,7.7,0.7,0.0,2.7,0.7,2.7,16.3,1989
56,Orlando Graham,PF,23.0,GSW,2.0,0.0,4.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.5,1989
57,Horace Grant,PF,23.0,CHI,17.0,17.0,36.8,4.2,8.2,0.518,0.0,0.0,,4.2,8.2,0.518,0.518,2.4,2.9,0.8,3.1,6.7,9.8,2.1,0.6,0.9,1.8,4.0,10.8,1989
58,A.C. Green,PF,25.0,LAL,15.0,15.0,33.5,3.1,7.6,0.41200000000000003,0.0,0.2,0.0,3.1,7.4,0.423,0.41200000000000003,3.9,5.1,0.763,2.5,6.6,9.1,1.2,1.1,0.4,1.5,2.5,10.1,1989
59,Rickey Green,PG,34.0,MIL,8.0,0.0,13.8,1.5,3.6,0.414,0.1,0.3,0.5,1.4,3.4,0.40700000000000003,0.431,0.5,0.5,1.0,0.4,1.3,1.6,2.3,0.6,0.0,0.5,1.1,3.6,1989
60,Sidney Green,PF,28.0,NYK,9.0,0.0,14.2,1.4,3.3,0.433,0.0,0.0,,1.4,3.3,0.433,0.433,1.1,1.6,0.7140000000000001,1.6,2.4,4.0,0.6,0.2,0.1,0.8,2.6,4.0,1989
61,Dave Greenwood,PF,31.0,DEN,3.0,0.0,11.3,0.7,2.0,0.33299999999999996,0.0,0.0,,0.7,2.0,0.33299999999999996,0.33299999999999996,0.3,0.7,0.5,0.7,3.0,3.7,0.3,0.3,0.3,2.0,2.3,1.7,1989
63,Darrell Griffith,SG,30.0,UTA,3.0,0.0,23.7,6.7,16.3,0.408,2.0,6.3,0.316,4.7,10.0,0.467,0.469,0.0,0.0,,1.0,3.0,4.0,0.0,1.3,0.3,1.7,2.3,15.3,1989
64,Jack Haley,PF,25.0,CHI,5.0,0.0,1.4,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.667,0.2,0.4,0.5,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,1.0,1989
65,Bob Hansen,SG,28.0,UTA,3.0,3.0,41.0,3.7,11.7,0.314,1.0,3.0,0.33299999999999996,2.7,8.7,0.308,0.35700000000000004,2.7,3.3,0.8,1.7,4.0,5.7,1.3,0.3,0.7,2.0,5.0,11.0,1989
66,Bill Hanzlik,PF,31.0,DEN,3.0,3.0,35.3,4.7,11.0,0.424,1.0,2.0,0.5,3.7,9.0,0.40700000000000003,0.47,2.3,4.0,0.583,2.0,4.7,6.7,3.0,1.7,0.3,0.7,4.3,12.7,1989
67,Ron Harper,SG,25.0,CLE,5.0,5.0,37.8,7.8,13.8,0.565,0.0,0.4,0.0,7.8,13.4,0.5820000000000001,0.565,4.0,5.2,0.769,1.4,2.8,4.2,4.0,2.2,0.8,1.4,4.0,19.6,1989
68,Hersey Hawkins,SG,22.0,PHI,3.0,3.0,24.0,1.0,8.0,0.125,0.0,1.7,0.0,1.0,6.3,0.158,0.125,0.7,0.7,1.0,0.3,1.3,1.7,1.3,1.0,0.3,1.0,2.0,2.7,1989
69,Gerald Henderson,PG,33.0,PHI,3.0,0.0,23.0,3.3,8.3,0.4,0.7,2.3,0.28600000000000003,2.7,6.0,0.444,0.44,0.7,2.0,0.33299999999999996,1.0,1.3,2.3,1.7,0.7,0.0,1.7,3.3,8.0,1989
70,Rod Higgins,PF,29.0,GSW,8.0,7.0,33.4,5.0,10.3,0.488,1.3,4.4,0.28600000000000003,3.8,5.9,0.638,0.5489999999999999,3.6,4.3,0.853,2.9,4.5,7.4,2.5,1.6,0.9,1.4,2.4,14.9,1989
71,Craig Hodges,SG,28.0,CHI,17.0,17.0,32.6,4.3,10.4,0.41200000000000003,2.1,5.2,0.39799999999999996,2.2,5.2,0.42700000000000005,0.511,0.6,0.8,0.7140000000000001,0.5,1.0,1.5,3.6,1.3,0.2,1.4,3.2,11.2,1989
72,Jeff Hornacek,SG,25.0,PHO,12.0,12.0,31.2,6.2,12.4,0.49700000000000005,0.0,0.6,0.0,6.2,11.8,0.521,0.49700000000000005,1.8,2.1,0.84,2.1,3.7,5.8,5.2,1.3,0.3,1.5,2.8,14.1,1989
73,Phil Hubbard,SF,32.0,CLE,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989
74,Jay Humphries,PG,26.0,MIL,9.0,9.0,35.9,5.4,11.0,0.495,0.3,2.0,0.16699999999999998,5.1,9.0,0.568,0.51,3.3,3.8,0.882,0.9,2.1,3.0,7.8,0.9,0.0,1.3,3.2,14.6,1989
75,Marc Iavaroni,PF,32.0,UTA,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989
76,Mark Jackson,PG,23.0,NYK,9.0,9.0,37.3,5.7,11.1,0.51,1.2,3.1,0.39299999999999996,4.4,8.0,0.556,0.565,2.1,3.1,0.679,0.8,2.7,3.4,10.1,1.1,0.3,3.1,1.0,14.7,1989
77,Avery Johnson,PG,23.0,SEA,6.0,0.0,5.2,0.8,2.0,0.41700000000000004,0.0,0.7,0.0,0.8,1.3,0.625,0.41700000000000004,0.2,0.3,0.5,0.3,0.3,0.7,0.8,0.7,0.0,0.0,0.2,1.8,1989
78,Buck Johnson,SF,25.0,HOU,4.0,4.0,29.5,4.8,10.0,0.475,0.0,0.3,0.0,4.8,9.8,0.48700000000000004,0.475,2.0,3.5,0.5710000000000001,1.8,2.0,3.8,3.3,0.8,0.5,1.5,3.8,11.5,1989
79,Dennis Johnson,PG,34.0,BOS,3.0,1.0,19.7,1.3,5.0,0.267,0.0,0.0,,1.3,5.0,0.267,0.267,0.0,0.0,,0.7,0.7,1.3,3.0,1.0,0.0,1.0,2.7,2.7,1989
80,Eddie Johnson,SF,29.0,PHO,12.0,0.0,32.7,7.1,17.2,0.413,1.1,3.2,0.342,6.0,14.0,0.429,0.444,2.5,3.3,0.769,2.3,4.9,7.3,2.1,1.0,0.2,1.5,3.4,17.8,1989
81,Frank Johnson,PG,30.0,HOU,4.0,0.0,9.0,0.5,1.5,0.33299999999999996,0.0,0.3,0.0,0.5,1.3,0.4,0.33299999999999996,1.5,2.5,0.6,0.3,1.0,1.3,1.8,0.3,0.0,1.0,0.8,2.5,1989
82,Kevin Johnson,PG,22.0,PHO,12.0,12.0,41.2,7.5,15.2,0.495,0.3,0.8,0.3,7.3,14.3,0.506,0.503,8.5,9.2,0.927,1.0,3.3,4.3,12.3,1.6,0.4,4.6,2.3,23.8,1989
84,Magic Johnson,PG,29.0,LAL,14.0,14.0,37.0,6.1,12.4,0.489,0.7,2.5,0.28600000000000003,5.4,9.9,0.54,0.517,5.6,6.1,0.907,1.1,4.9,5.9,11.8,1.9,0.2,3.8,2.1,18.4,1989
85,Steve Johnson,C,31.0,POR,3.0,0.0,11.3,0.7,2.7,0.25,0.0,0.0,,0.7,2.7,0.25,0.25,1.0,1.0,1.0,0.3,1.7,2.0,0.0,0.7,0.0,1.0,2.3,2.3,1989
86,Vinnie Johnson,SG,32.0,DET,17.0,0.0,21.9,5.4,11.8,0.455,0.6,1.4,0.41700000000000004,4.8,10.4,0.46,0.48,2.8,3.6,0.758,0.9,1.7,2.6,2.5,0.2,0.2,1.2,1.9,14.1,1989
87,Caldwell Jones,PF,38.0,POR,3.0,1.0,16.7,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.0,0.0,,0.7,2.0,2.7,0.0,0.0,1.0,1.0,2.0,1.3,1989
88,Michael Jordan,SG,25.0,CHI,17.0,17.0,42.2,11.7,22.9,0.51,0.6,2.1,0.28600000000000003,11.1,20.9,0.532,0.523,10.8,13.5,0.799,1.5,5.5,7.0,7.6,2.5,0.8,4.0,3.8,34.8,1989
89,Jerome Kersey,SF,26.0,POR,3.0,3.0,39.0,7.7,15.7,0.489,0.0,0.7,0.0,7.7,15.0,0.511,0.489,5.0,6.3,0.789,3.7,4.3,8.0,2.3,3.3,0.3,1.3,4.0,20.3,1989
90,Randolph Keys,SF,22.0,CLE,1.0,0.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1989
91,Joe Kleine,C,27.0,BOS,3.0,0.0,21.7,2.0,3.7,0.545,0.0,0.3,0.0,2.0,3.3,0.6,0.545,2.3,3.0,0.778,1.3,4.3,5.7,0.7,0.0,0.3,2.0,3.0,6.3,1989
92,Jon Koncak,C,25.0,ATL,5.0,5.0,38.4,3.6,5.8,0.621,0.0,0.0,,3.6,5.8,0.621,0.621,5.6,6.6,0.848,3.2,6.4,9.6,0.8,0.4,1.6,1.6,4.6,12.8,1989
93,Larry Krystkowiak,PF,24.0,MIL,8.0,8.0,29.9,3.6,8.5,0.426,0.0,0.3,0.0,3.6,8.3,0.439,0.426,3.4,3.9,0.871,1.8,3.9,5.6,1.5,0.3,0.1,2.0,2.8,10.6,1989
94,Bill Laimbeer,C,31.0,DET,17.0,17.0,29.2,3.9,8.4,0.465,0.9,2.5,0.35700000000000004,3.0,5.9,0.51,0.518,1.5,1.8,0.8059999999999999,1.5,6.7,8.2,1.8,0.4,0.5,1.1,3.2,10.1,1989
95,Jeff Lamp,SF,29.0,LAL,5.0,0.0,2.8,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.5,0.2,0.4,0.5,0.4,0.2,0.6,0.2,0.0,0.0,0.2,0.6,1.4,1989
96,Jerome Lane,PF,22.0,DEN,2.0,0.0,10.5,1.0,3.5,0.28600000000000003,0.0,0.5,0.0,1.0,3.0,0.33299999999999996,0.28600000000000003,1.0,1.0,1.0,0.5,2.5,3.0,1.0,0.0,0.0,0.0,2.0,3.0,1989
97,Andrew Lang,C,22.0,PHO,4.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.8,0.8,1.5,0.3,0.0,0.0,0.8,0.8,0.0,1989
98,Allen Leavell,SG,31.0,HOU,2.0,0.0,2.5,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1989
99,Eric Leckner,C,22.0,UTA,3.0,0.0,3.3,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,1.0,0.7,0.7,1989
100,Jim Les,PG,25.0,UTA,3.0,0.0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.0,1989
101,Fat Lever,SG,28.0,DEN,2.0,2.0,29.0,4.5,12.0,0.375,1.0,1.5,0.667,3.5,10.5,0.33299999999999996,0.41700000000000004,1.0,1.0,1.0,1.0,5.5,6.5,9.5,2.0,0.0,3.0,2.0,11.0,1989
102,Cliff Levingston,PF,28.0,ATL,5.0,0.0,15.4,0.6,2.2,0.273,0.2,0.2,1.0,0.4,2.0,0.2,0.318,1.8,2.0,0.9,1.2,2.2,3.4,0.4,0.0,0.6,0.6,3.0,3.2,1989
103,Reggie Lewis,SF,23.0,BOS,3.0,3.0,41.7,8.7,18.3,0.473,0.0,0.7,0.0,8.7,17.7,0.491,0.473,3.0,4.3,0.6920000000000001,1.7,5.3,7.0,3.7,1.7,0.0,2.7,3.7,20.3,1989
105,Alton Lister,C,30.0,SEA,8.0,8.0,20.0,2.1,4.9,0.436,0.0,0.0,,2.1,4.9,0.436,0.436,2.8,3.3,0.846,1.6,3.1,4.8,0.3,0.3,2.6,1.1,3.5,7.0,1989
106,John Long,SG,32.0,DET,4.0,0.0,2.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1989
107,John Lucas,PG,35.0,SEA,4.0,0.0,9.3,1.3,4.3,0.294,0.0,0.8,0.0,1.3,3.5,0.35700000000000004,0.294,0.3,0.5,0.5,0.0,0.3,0.3,2.0,0.0,0.0,0.5,1.3,2.8,1989
108,Rick Mahorn,PF,30.0,DET,17.0,17.0,21.2,2.4,4.1,0.58,0.0,0.0,,2.4,4.1,0.58,0.58,1.0,1.5,0.654,1.8,3.4,5.1,0.4,0.5,0.8,0.6,3.5,5.7,1989
109,Dan Majerle,SG,23.0,PHO,12.0,0.0,29.3,5.3,12.0,0.43799999999999994,0.7,2.3,0.28600000000000003,4.6,9.7,0.474,0.465,3.2,4.0,0.792,1.8,2.9,4.8,1.2,1.1,0.3,1.3,2.3,14.3,1989
110,Karl Malone,PF,25.0,UTA,3.0,3.0,45.3,11.0,22.0,0.5,0.0,0.0,,11.0,22.0,0.5,0.5,8.7,10.7,0.813,7.3,9.0,16.3,1.3,1.0,0.3,4.3,5.3,30.7,1989
111,Moses Malone,C,33.0,ATL,5.0,5.0,39.4,6.4,12.8,0.5,0.2,0.2,1.0,6.2,12.6,0.49200000000000005,0.508,8.0,10.2,0.784,5.4,6.6,12.0,1.8,1.4,0.8,2.2,1.0,21.0,1989
112,Tim McCormick,C,26.0,HOU,4.0,0.0,13.3,1.8,3.3,0.5379999999999999,0.0,0.3,0.0,1.8,3.0,0.583,0.5379999999999999,2.0,2.3,0.889,0.5,2.8,3.3,0.0,0.8,0.5,0.0,2.3,5.5,1989
113,Xavier McDaniel,SF,25.0,SEA,8.0,8.0,35.1,7.3,18.0,0.40299999999999997,0.4,1.1,0.33299999999999996,6.9,16.9,0.40700000000000003,0.413,3.9,5.1,0.7559999999999999,3.0,5.4,8.4,2.8,0.3,0.6,2.8,3.8,18.8,1989
