,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
19,Bruce Bowen,SF,32.0,SAS,10.0,10.0,29.8,2.3,6.3,0.365,1.1,2.9,0.379,1.2,3.4,0.353,0.452,0.3,1.3,0.231,0.6,2.3,2.9,1.0,0.4,0.3,0.4,2.4,6.0,2004
21,Ryan Bowen,PF,28.0,DEN,4.0,0.0,1.5,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2004
22,Earl Boykins,SG,27.0,DEN,5.0,0.0,24.2,5.6,12.6,0.444,1.0,2.8,0.35700000000000004,4.6,9.8,0.469,0.484,1.2,1.4,0.857,1.2,1.2,2.4,3.8,1.0,0.2,1.2,1.2,13.4,2004
23,Shawn Bradley,C,31.0,DAL,2.0,0.0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2004
24,Devin Brown,SG,25.0,SAS,9.0,0.0,14.4,2.0,4.1,0.486,0.7,1.1,0.6,1.3,3.0,0.444,0.568,1.1,1.9,0.588,0.4,1.6,2.0,1.0,0.3,0.1,0.8,2.0,5.8,2004
25,P.J. Brown,PF,34.0,NOH,7.0,7.0,36.6,3.7,10.1,0.366,0.0,0.0,,3.7,10.1,0.366,0.366,1.4,1.6,0.909,4.1,5.6,9.7,2.1,0.4,1.6,1.9,2.3,8.9,2004
26,Kobe Bryant,SG,25.0,LAL,22.0,22.0,44.2,8.6,20.9,0.413,1.1,4.4,0.247,7.5,16.5,0.457,0.439,6.1,7.5,0.813,0.8,3.9,4.7,5.5,1.9,0.3,2.8,2.7,24.5,2004
27,Rodney Buford,SF,26.0,SAC,5.0,0.0,6.4,1.0,2.4,0.41700000000000004,0.2,0.6,0.33299999999999996,0.8,1.8,0.444,0.45799999999999996,0.2,0.4,0.5,0.0,1.0,1.0,0.6,0.4,0.0,0.0,0.4,2.4,2004
28,Caron Butler,SF,23.0,MIA,13.0,13.0,39.3,4.5,11.8,0.386,0.2,0.8,0.182,4.4,10.9,0.401,0.392,3.6,4.4,0.825,1.4,7.1,8.5,2.4,2.2,0.5,1.8,3.5,12.8,2004
29,Rasual Butler,SF,24.0,MIA,10.0,0.0,5.8,0.9,2.2,0.409,0.3,0.9,0.33299999999999996,0.6,1.3,0.462,0.47700000000000004,0.0,0.0,,0.0,1.1,1.1,0.2,0.1,0.0,0.1,1.2,2.1,2004
30,Marcus Camby,C,29.0,DEN,5.0,5.0,38.8,5.4,11.0,0.491,0.2,0.4,0.5,5.2,10.6,0.491,0.5,1.6,2.8,0.5710000000000001,2.8,8.6,11.4,2.4,0.8,1.4,1.2,4.2,12.6,2004
31,Elden Campbell,C,35.0,DET,14.0,0.0,8.9,0.7,2.5,0.28600000000000003,0.0,0.0,,0.7,2.5,0.28600000000000003,0.28600000000000003,0.7,1.3,0.556,0.7,1.1,1.8,0.7,0.4,0.6,0.6,2.0,2.1,2004
32,Maurice Carter,SG,27.0,NOH,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
33,Sam Cassell,PG,34.0,MIN,16.0,15.0,31.1,5.9,12.6,0.465,1.6,3.8,0.41700000000000004,4.3,8.9,0.486,0.527,3.3,3.8,0.852,0.2,2.3,2.5,4.4,0.8,0.2,2.7,3.3,16.6,2004
34,Kelvin Cato,PF,29.0,HOU,5.0,5.0,29.6,2.6,4.4,0.591,0.0,0.0,,2.6,4.4,0.591,0.591,0.6,1.4,0.429,2.8,4.0,6.8,0.4,1.0,0.8,1.0,3.6,5.8,2004
35,Doug Christie,SG,33.0,SAC,12.0,12.0,38.4,4.7,11.8,0.397,1.1,2.8,0.39399999999999996,3.6,9.0,0.39799999999999996,0.44299999999999995,3.4,4.0,0.8540000000000001,1.4,4.8,6.2,3.9,1.8,0.4,1.8,2.9,13.8,2004
36,Jason Collins,C,25.0,NJN,11.0,11.0,24.2,1.3,3.5,0.368,0.0,0.0,,1.3,3.5,0.368,0.368,1.1,1.5,0.75,1.6,2.4,4.0,1.5,0.3,0.9,1.4,4.5,3.6,2004
37,Brian Cook,C,23.0,LAL,13.0,0.0,3.5,0.4,1.2,0.33299999999999996,0.0,0.0,,0.4,1.2,0.33299999999999996,0.33299999999999996,0.2,0.2,1.0,0.2,0.7,0.9,0.1,0.1,0.0,0.2,0.5,0.9,2004
38,Austin Croshere,PF,28.0,IND,13.0,2.0,16.5,1.5,4.2,0.345,0.6,1.8,0.33299999999999996,0.8,2.4,0.355,0.418,1.3,1.6,0.81,1.0,2.1,3.1,0.9,0.3,0.2,0.5,1.3,4.8,2004
39,Marquis Daniels,SG,23.0,DAL,5.0,5.0,36.8,6.4,15.0,0.42700000000000005,0.2,1.4,0.14300000000000002,6.2,13.6,0.456,0.433,2.8,4.4,0.636,2.0,4.2,6.2,3.0,2.0,0.6,3.0,2.8,15.8,2004
40,Baron Davis,PG,24.0,NOH,7.0,7.0,37.1,6.1,16.3,0.377,2.3,7.0,0.327,3.9,9.3,0.415,0.447,3.6,4.7,0.758,0.9,3.3,4.1,7.0,1.6,0.7,2.7,3.0,18.1,2004
42,Ricky Davis,SF,24.0,BOS,4.0,0.0,30.8,4.0,10.0,0.4,1.0,2.5,0.4,3.0,7.5,0.4,0.45,2.8,4.0,0.688,0.8,2.3,3.0,3.5,0.5,0.0,3.0,1.8,11.8,2004
43,Tony Delk,SG,30.0,DAL,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2004
44,Vlade Divac,C,35.0,SAC,12.0,12.0,19.6,2.6,5.9,0.43700000000000006,0.0,0.0,,2.6,5.9,0.43700000000000006,0.43700000000000006,1.4,1.9,0.7390000000000001,1.8,3.1,4.9,1.8,0.3,0.4,1.2,2.6,6.6,2004
45,Michael Doleac,C,26.0,DEN,5.0,0.0,9.8,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.4,1.0,1.4,0.6,0.0,0.0,0.2,1.6,2.0,2004
46,Tim Duncan,PF,27.0,SAS,10.0,10.0,40.5,8.3,15.9,0.522,0.0,0.1,0.0,8.3,15.8,0.525,0.522,5.5,8.7,0.632,3.3,8.0,11.3,3.2,0.8,2.0,4.2,3.4,22.1,2004
47,Francisco Elson,C,27.0,DEN,4.0,0.0,15.0,1.8,3.0,0.583,0.0,0.0,,1.8,3.0,0.583,0.583,0.3,0.5,0.5,0.3,2.0,2.3,0.5,0.5,0.3,0.8,3.5,3.8,2004
48,Michael Finley,SG,30.0,DAL,5.0,5.0,39.2,5.2,13.6,0.382,1.4,5.2,0.26899999999999996,3.8,8.4,0.452,0.434,1.2,2.0,0.6,1.2,2.0,3.2,2.6,0.8,0.6,1.8,1.6,13.0,2004
49,Derek Fisher,SG,29.0,LAL,22.0,0.0,23.0,2.7,6.7,0.405,1.0,2.5,0.418,1.7,4.2,0.39799999999999996,0.483,1.0,1.6,0.657,0.5,2.1,2.5,2.2,0.8,0.0,0.9,2.1,7.5,2004
50,Jeff Foster,C,27.0,IND,16.0,13.0,19.2,1.6,2.7,0.581,0.0,0.1,0.0,1.6,2.6,0.595,0.581,0.5,0.6,0.8,2.8,3.8,6.6,0.8,0.8,0.3,0.8,2.3,3.6,2004
51,Rick Fox,SF,34.0,LAL,16.0,3.0,9.1,0.5,1.3,0.4,0.1,0.4,0.14300000000000002,0.4,0.8,0.5379999999999999,0.425,0.1,0.1,0.5,0.4,1.1,1.4,1.1,0.2,0.1,0.6,1.3,1.1,2004
52,Steve Francis,PG,26.0,HOU,5.0,5.0,44.4,6.0,14.0,0.429,1.4,3.4,0.41200000000000003,4.6,10.6,0.434,0.479,5.8,8.0,0.725,1.2,7.2,8.4,7.6,1.4,0.2,4.2,3.6,19.2,2004
53,Dan Gadzuric,C,25.0,MIL,1.0,0.0,9.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2004
54,Kevin Garnett,PF,27.0,MIN,18.0,18.0,43.5,9.3,20.7,0.452,0.3,0.9,0.313,9.1,19.8,0.45799999999999996,0.45799999999999996,5.4,6.9,0.7759999999999999,2.2,12.4,14.6,5.1,1.3,2.3,4.2,3.2,24.3,2004
55,Pau Gasol,PF,23.0,MEM,4.0,4.0,33.5,7.0,12.3,0.5710000000000001,0.0,0.0,,7.0,12.3,0.5710000000000001,0.5710000000000001,4.5,5.0,0.9,1.0,4.0,5.0,2.5,1.0,1.5,1.3,2.5,18.5,2004
56,Devean George,SF,26.0,LAL,22.0,19.0,21.4,2.0,4.5,0.43,1.0,2.7,0.373,1.0,1.9,0.512,0.54,0.6,0.9,0.65,0.5,1.8,2.3,0.5,1.0,0.4,0.5,2.0,5.5,2004
57,Manu Ginóbili,SG,26.0,SAS,10.0,0.0,28.0,4.2,9.4,0.447,1.0,3.5,0.28600000000000003,3.2,5.9,0.542,0.5,3.6,4.4,0.818,1.5,3.8,5.3,3.1,1.7,0.1,2.1,3.0,13.0,2004
58,Brian Grant,C,31.0,MIA,13.0,13.0,30.7,3.2,7.5,0.429,0.0,0.1,0.0,3.2,7.5,0.433,0.429,0.6,1.1,0.5710000000000001,3.5,5.2,8.6,0.8,0.5,0.6,1.4,4.0,7.1,2004
59,Marcus Haislip,PF,23.0,MIL,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2004
60,Darvin Ham,SF,30.0,DET,22.0,0.0,4.9,0.4,0.7,0.5,0.0,0.0,0.0,0.4,0.7,0.5329999999999999,0.5,0.0,0.0,,0.4,0.3,0.6,0.0,0.1,0.2,0.4,0.9,0.7,2004
61,Richard Hamilton,SG,25.0,DET,23.0,23.0,40.2,7.9,17.6,0.447,0.7,1.7,0.385,7.2,15.9,0.45399999999999996,0.465,5.1,6.0,0.848,1.4,3.2,4.6,4.2,1.2,0.0,3.1,3.1,21.5,2004
63,Anfernee Hardaway,SG,32.0,NYK,4.0,3.0,42.0,5.8,15.8,0.365,1.3,3.5,0.35700000000000004,4.5,12.3,0.36700000000000005,0.405,3.8,4.5,0.833,1.0,3.5,4.5,5.8,1.5,0.3,2.5,2.0,16.5,2004
64,Al Harrington,PF,23.0,IND,16.0,2.0,26.7,3.8,8.8,0.429,0.1,0.3,0.4,3.6,8.4,0.43,0.436,1.9,3.4,0.545,2.1,4.3,6.4,0.8,1.4,0.6,1.8,3.5,9.5,2004
65,Lucious Harris,PG,33.0,NJN,11.0,0.0,16.5,1.7,4.5,0.38799999999999996,0.3,1.1,0.25,1.5,3.4,0.43200000000000005,0.418,1.3,1.6,0.778,0.9,1.1,2.0,0.9,0.6,0.1,0.5,1.5,5.0,2004
66,Jason Hart,PG,25.0,SAS,7.0,0.0,8.9,1.6,2.9,0.55,0.0,0.0,,1.6,2.9,0.55,0.55,0.0,0.0,,0.0,0.4,0.4,0.1,0.7,0.0,0.1,0.7,3.1,2004
67,Udonis Haslem,PF,23.0,MIA,13.0,0.0,15.3,1.0,2.5,0.39399999999999996,0.0,0.0,,1.0,2.5,0.39399999999999996,0.39399999999999996,1.6,2.4,0.677,1.4,2.0,3.4,0.2,0.4,0.2,0.2,1.7,3.6,2004
68,Trenton Hassell,SG,24.0,MIN,18.0,18.0,26.2,3.4,6.6,0.521,0.1,0.1,0.5,3.4,6.5,0.521,0.525,0.7,0.9,0.813,1.2,1.3,2.4,1.5,0.6,0.4,0.9,2.3,7.7,2004
69,Nenê,PF,21.0,DEN,5.0,5.0,26.4,3.2,7.2,0.444,0.0,0.0,,3.2,7.2,0.444,0.444,1.4,2.6,0.5379999999999999,2.4,2.6,5.0,3.0,1.0,0.6,1.8,4.4,7.8,2004
70,Fred Hoiberg,SG,31.0,MIN,18.0,0.0,24.3,2.2,4.8,0.45299999999999996,1.2,2.7,0.45799999999999996,0.9,2.1,0.447,0.581,0.8,0.9,0.938,0.5,3.2,3.7,1.3,0.9,0.0,0.4,1.6,6.4,2004
71,Robert Horry,PF,33.0,SAS,10.0,0.0,21.1,2.0,4.3,0.465,0.8,2.2,0.364,1.2,2.1,0.5710000000000001,0.5579999999999999,1.3,1.4,0.929,2.5,3.8,6.3,0.9,0.8,0.2,1.0,3.1,6.1,2004
72,Josh Howard,SF,23.0,DAL,5.0,0.0,17.2,1.6,7.2,0.222,0.2,1.0,0.2,1.4,6.2,0.226,0.23600000000000002,2.0,2.2,0.909,3.4,3.0,6.4,0.8,1.2,1.2,1.4,2.4,5.4,2004
73,Ryan Humphrey,PF,24.0,MEM,3.0,0.0,1.7,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,2004
74,Brandon Hunter,PF,23.0,BOS,3.0,0.0,3.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.7,0.3,1.0,0.3,0.0,0.3,0.3,0.7,0.7,2004
75,Lindsey Hunter,SG,33.0,DET,23.0,0.0,11.9,0.8,2.8,0.292,0.3,1.3,0.233,0.5,1.5,0.34299999999999997,0.34600000000000003,0.5,0.5,0.917,0.2,1.2,1.4,0.9,0.8,0.2,0.6,1.8,2.4,2004
76,Jim Jackson,SF,33.0,HOU,5.0,5.0,44.2,5.8,14.6,0.397,1.6,5.8,0.276,4.2,8.8,0.47700000000000004,0.452,1.6,2.4,0.667,0.6,9.8,10.4,2.0,1.0,0.2,1.8,1.8,14.8,2004
77,Mark Jackson,PG,38.0,HOU,5.0,0.0,7.6,0.2,1.2,0.16699999999999998,0.0,0.6,0.0,0.2,0.6,0.33299999999999996,0.16699999999999998,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.0,0.4,0.2,0.4,2004
78,Mike James,PG,28.0,DET,22.0,0.0,8.9,1.0,2.4,0.396,0.3,0.6,0.429,0.7,1.8,0.385,0.45299999999999996,0.4,0.7,0.563,0.3,0.9,1.2,1.1,0.2,0.0,0.7,1.0,2.6,2004
79,Antawn Jamison,SF,27.0,DAL,5.0,0.0,21.8,5.2,11.4,0.456,0.4,1.6,0.25,4.8,9.8,0.49,0.474,2.2,3.0,0.733,3.0,2.0,5.0,0.4,1.0,0.4,1.0,3.0,13.0,2004
80,Richard Jefferson,SF,23.0,NJN,11.0,11.0,41.8,6.0,14.4,0.418,0.8,3.0,0.273,5.2,11.4,0.456,0.446,7.0,9.8,0.713,1.3,5.0,6.3,3.8,1.3,0.7,3.9,3.2,19.8,2004
81,Anthony Johnson,PG,29.0,IND,16.0,0.0,20.8,1.6,4.3,0.36200000000000004,0.4,1.3,0.3,1.2,3.1,0.38799999999999996,0.406,1.1,1.4,0.773,0.4,1.7,2.1,2.1,0.8,0.3,0.7,2.1,4.6,2004
82,DerMarr Johnson,SF,23.0,NYK,3.0,0.0,5.7,0.0,1.7,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.7,0.0,0.3,0.0,0.7,0.0,2004
84,Ervin Johnson,C,36.0,MIN,18.0,16.0,19.8,1.1,2.1,0.5,0.0,0.0,,1.1,2.1,0.5,0.5,0.6,0.9,0.625,1.5,3.2,4.7,0.7,0.6,0.6,0.3,3.1,2.7,2004
85,Damon Jones,PG,27.0,MIL,5.0,5.0,28.8,3.6,6.8,0.529,2.0,4.2,0.47600000000000003,1.6,2.6,0.615,0.6759999999999999,0.8,1.2,0.667,0.4,3.6,4.0,7.4,1.0,0.0,1.8,2.8,10.0,2004
86,Eddie Jones,SG,32.0,MIA,13.0,13.0,36.8,4.3,11.8,0.366,1.5,5.2,0.299,2.8,6.6,0.419,0.431,3.1,3.8,0.8,0.2,3.4,3.6,2.2,1.4,0.8,1.5,2.8,13.2,2004
87,Fred Jones,SG,24.0,IND,14.0,0.0,18.8,1.8,3.6,0.49,0.8,1.6,0.5,1.0,2.1,0.483,0.598,0.4,0.5,0.7140000000000001,0.2,2.1,2.4,1.1,0.5,0.5,0.6,2.2,4.7,2004
88,Jumaine Jones,SG,24.0,BOS,2.0,0.0,14.0,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,1.0,2.0,0.5,0.33299999999999996,0.0,0.0,,0.5,2.0,2.5,1.0,0.0,0.0,0.0,2.0,2.0,2004
89,Jason Kidd,PG,30.0,NJN,11.0,11.0,43.1,3.9,11.7,0.33299999999999996,0.9,4.4,0.20800000000000002,3.0,7.4,0.40700000000000003,0.37200000000000005,3.9,4.8,0.8109999999999999,1.5,5.2,6.6,9.0,2.3,0.5,3.9,1.4,12.6,2004
90,Kerry Kittles,SG,29.0,NJN,11.0,11.0,37.7,5.5,12.2,0.44799999999999995,1.5,4.7,0.327,3.9,7.5,0.524,0.511,1.9,3.1,0.618,0.9,3.4,4.3,2.1,2.0,0.9,1.0,2.5,14.4,2004
91,Brevin Knight,PG,28.0,MIL,5.0,0.0,20.2,1.2,4.6,0.261,0.0,0.0,,1.2,4.6,0.261,0.261,1.8,2.2,0.818,0.6,1.6,2.2,3.4,2.8,0.2,1.4,2.4,4.2,2004
92,Toni Kukoč,PF,35.0,MIL,5.0,0.0,21.0,3.4,6.8,0.5,0.8,2.4,0.33299999999999996,2.6,4.4,0.591,0.5589999999999999,0.8,1.6,0.5,0.8,2.0,2.8,0.8,0.6,0.4,1.2,2.2,8.4,2004
93,Voshon Lenard,SG,30.0,DEN,5.0,5.0,32.2,6.4,15.0,0.42700000000000005,2.2,4.8,0.45799999999999996,4.2,10.2,0.41200000000000003,0.5,2.0,2.8,0.7140000000000001,0.8,1.8,2.6,2.4,0.8,0.0,1.8,2.6,17.0,2004
94,George Lynch,SF,33.0,NOH,7.0,7.0,21.0,3.6,8.1,0.439,0.4,1.7,0.25,3.1,6.4,0.489,0.465,0.7,1.1,0.625,1.9,3.4,5.3,1.7,0.4,0.4,1.0,2.1,8.3,2004
95,Mark Madsen,C,28.0,MIN,17.0,0.0,13.1,1.0,1.9,0.531,0.0,0.0,,1.0,1.9,0.531,0.531,0.8,1.7,0.44799999999999995,1.6,1.8,3.4,0.1,0.3,0.2,0.4,2.5,2.8,2004
96,Jamaal Magloire,C,25.0,NOH,7.0,7.0,34.1,4.0,9.6,0.418,0.0,0.1,0.0,4.0,9.4,0.424,0.418,3.0,4.0,0.75,2.3,6.9,9.1,0.7,0.4,1.0,1.6,3.1,11.0,2004
97,Karl Malone,PF,40.0,LAL,21.0,21.0,38.0,4.7,10.4,0.45,0.0,0.0,0.0,4.7,10.3,0.452,0.45,2.2,3.5,0.63,1.8,7.0,8.8,3.4,1.1,0.1,2.2,3.1,11.5,2004
98,Stephon Marbury,PG,26.0,NYK,4.0,4.0,43.5,7.8,20.8,0.373,1.5,5.0,0.3,6.3,15.8,0.397,0.41,4.3,6.3,0.68,1.3,3.0,4.3,6.5,1.8,0.0,3.5,2.3,21.3,2004
99,Darrick Martin,PG,32.0,MIN,16.0,3.0,11.4,0.9,3.2,0.275,0.4,1.3,0.3,0.5,1.9,0.258,0.33299999999999996,1.0,1.3,0.8,0.3,0.6,0.9,1.4,0.3,0.0,0.5,1.1,3.1,2004
100,Kenyon Martin,PF,26.0,NJN,11.0,11.0,37.2,7.4,13.8,0.5329999999999999,0.0,0.4,0.0,7.4,13.5,0.547,0.5329999999999999,4.4,5.8,0.75,2.3,8.7,11.0,1.1,1.2,1.3,2.9,4.5,19.1,2004
101,Desmond Mason,SF,26.0,MIL,5.0,5.0,39.6,5.0,14.8,0.33799999999999997,0.0,0.4,0.0,5.0,14.4,0.34700000000000003,0.33799999999999997,4.4,5.2,0.846,0.8,4.0,4.8,2.4,0.8,0.4,2.4,3.2,14.4,2004
102,Walter McCarty,PF,29.0,BOS,4.0,4.0,31.8,2.8,5.8,0.478,1.5,3.8,0.4,1.3,2.0,0.625,0.609,0.0,0.0,,0.8,4.5,5.3,2.0,0.5,0.5,1.0,1.8,7.0,2004
103,Stanislav Medvedenko,PF,24.0,LAL,21.0,1.0,11.3,1.6,3.6,0.44,0.0,0.0,,1.6,3.6,0.44,0.44,0.8,1.0,0.81,1.1,1.4,2.5,0.5,0.2,0.2,0.2,2.4,4.0,2004
105,Chris Mihm,C,24.0,BOS,4.0,0.0,16.3,1.8,5.5,0.318,0.0,0.0,,1.8,5.5,0.318,0.318,1.5,2.5,0.6,2.0,2.5,4.5,0.0,1.0,1.0,0.8,3.0,5.0,2004
106,Darko Miličić,C,18.0,DET,8.0,0.0,1.8,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.1,0.5,0.25,0.1,0.3,0.4,0.1,0.1,0.0,0.4,0.1,0.1,2004
107,Andre Miller,PG,27.0,DEN,5.0,5.0,34.8,6.8,14.4,0.47200000000000003,0.0,0.4,0.0,6.8,14.0,0.486,0.47200000000000003,1.8,2.2,0.818,3.0,1.6,4.6,3.2,1.6,0.0,2.0,3.2,15.4,2004
108,Brad Miller,PF,27.0,SAC,12.0,0.0,30.5,4.0,7.6,0.527,0.1,0.6,0.14300000000000002,3.9,7.0,0.56,0.5329999999999999,2.4,4.0,0.604,2.5,6.2,8.7,3.2,0.8,0.9,1.7,3.8,10.5,2004
109,Mike Miller,SF,23.0,MEM,4.0,4.0,24.5,3.0,8.5,0.353,1.3,3.3,0.385,1.8,5.3,0.33299999999999996,0.426,0.3,0.8,0.33299999999999996,0.0,3.0,3.0,0.8,1.3,0.0,1.3,1.0,7.5,2004
110,Oliver Miller,C,33.0,MIN,8.0,0.0,3.9,0.1,0.5,0.25,0.0,0.0,,0.1,0.5,0.25,0.25,0.1,0.3,0.5,0.0,0.6,0.6,0.1,0.0,0.4,0.4,1.6,0.4,2004
111,Reggie Miller,SG,38.0,IND,16.0,16.0,28.4,2.8,7.0,0.402,1.5,4.0,0.375,1.3,3.0,0.43799999999999994,0.509,2.9,3.2,0.922,0.2,2.1,2.3,2.8,1.1,0.2,1.8,1.4,10.1,2004
112,Yao Ming,C,23.0,HOU,5.0,5.0,37.0,6.2,13.6,0.456,0.0,0.0,,6.2,13.6,0.456,0.456,2.6,3.4,0.765,2.2,5.2,7.4,1.8,0.4,1.4,2.6,4.0,15.0,2004
