,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
0,Mahmoud Abdul-Rauf,PG,25.0,DEN,3.0,2.0,25.3,4.0,11.0,0.364,0.7,4.0,0.16699999999999998,3.3,7.0,0.47600000000000003,0.39399999999999996,4.7,4.7,1.0,0.7,1.0,1.7,1.7,0.7,0.0,2.7,2.7,13.3,1995
1,Michael Adams,PG,32.0,CHH,1.0,0.0,11.0,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1995
2,Danny Ainge,SG,35.0,PHO,10.0,0.0,13.7,1.9,3.8,0.5,1.2,2.6,0.462,0.7,1.2,0.583,0.6579999999999999,1.0,1.1,0.909,0.2,0.8,1.0,1.0,0.5,0.0,0.6,1.5,6.0,1995
3,Greg Anderson,PF,30.0,ATL,3.0,0.0,13.0,0.3,1.7,0.2,0.0,0.0,,0.3,1.7,0.2,0.2,1.0,1.3,0.75,0.3,4.0,4.3,0.7,0.7,0.7,0.0,3.0,1.7,1995
4,Nick Anderson,SG,27.0,ORL,21.0,21.0,38.8,5.1,11.4,0.44799999999999995,2.0,5.1,0.38299999999999995,3.1,6.3,0.5,0.5329999999999999,2.0,3.0,0.6829999999999999,1.0,3.8,4.8,3.1,1.6,0.5,1.4,2.3,14.2,1995
5,Willie Anderson,SG,28.0,SAS,11.0,0.0,8.8,0.8,1.8,0.45,0.0,0.1,0.0,0.8,1.7,0.474,0.45,0.2,0.3,0.667,0.5,0.6,1.1,0.9,0.5,0.0,0.7,1.1,1.8,1995
6,Greg Anthony,PG,27.0,NYK,11.0,0.0,12.3,1.4,3.5,0.395,0.6,2.1,0.304,0.7,1.4,0.5329999999999999,0.48700000000000004,0.9,1.0,0.909,0.2,0.7,0.9,1.4,0.2,0.2,0.5,2.5,4.3,1995
7,B.J. Armstrong,PG,27.0,CHI,10.0,10.0,28.8,3.6,7.9,0.456,1.3,2.9,0.44799999999999995,2.3,5.0,0.46,0.5379999999999999,1.8,2.2,0.818,0.4,1.4,1.8,2.7,0.6,0.0,0.6,2.1,10.3,1995
8,Vincent Askew,SG,28.0,SEA,4.0,0.0,23.3,3.0,7.3,0.414,1.0,1.3,0.8,2.0,6.0,0.33299999999999996,0.483,0.5,0.8,0.667,2.8,1.0,3.8,2.0,0.8,0.0,0.8,3.5,7.5,1995
9,Stacey Augmon,SG,26.0,ATL,3.0,1.0,17.3,2.0,4.7,0.429,0.0,0.0,,2.0,4.7,0.429,0.429,3.0,4.0,0.75,1.0,1.3,2.3,1.7,1.0,0.0,0.7,2.7,7.0,1995
10,Anthony Avent,PF,25.0,ORL,7.0,0.0,5.7,0.4,1.0,0.429,0.0,0.1,0.0,0.4,0.9,0.5,0.429,0.4,0.6,0.75,0.6,0.6,1.1,0.0,0.0,0.1,0.3,1.6,1.3,1995
11,Charles Barkley,PF,31.0,PHO,10.0,10.0,39.0,9.1,18.2,0.5,0.9,3.5,0.257,8.2,14.7,0.5579999999999999,0.525,6.6,9.0,0.733,3.9,9.5,13.4,3.2,1.3,1.1,2.5,2.8,25.7,1995
12,John Battle,SG,32.0,CLE,2.0,0.0,3.5,1.0,1.5,0.667,0.0,0.5,0.0,1.0,1.0,1.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.0,1995
13,David Benoit,SF,26.0,UTA,5.0,5.0,33.4,4.2,9.0,0.467,2.2,5.0,0.44,2.0,4.0,0.5,0.589,1.2,1.8,0.667,1.4,4.2,5.6,0.8,0.4,0.8,2.0,2.0,11.8,1995
