,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
34,P.J. Brown,PF,38.0,BOS,25.0,0.0,13.6,1.0,2.2,0.46399999999999997,0.0,0.0,0.0,1.0,2.2,0.473,0.46399999999999997,0.8,1.0,0.84,0.7,1.6,2.4,0.5,0.2,0.4,0.5,2.3,2.9,2008
35,Kobe Bryant,SG,29.0,LAL,21.0,21.0,41.1,10.6,22.0,0.479,1.5,5.0,0.302,9.0,17.0,0.532,0.514,7.5,9.2,0.809,0.9,4.8,5.7,5.6,1.7,0.4,3.3,2.8,30.1,2008
36,Caron Butler,SF,27.0,WAS,6.0,6.0,41.0,6.7,14.5,0.46,0.8,3.5,0.23800000000000002,5.8,11.0,0.53,0.489,4.5,5.2,0.871,1.7,4.0,5.7,3.8,1.8,0.2,2.7,3.2,18.7,2008
37,José Calderón,PG,26.0,TOR,5.0,0.0,24.0,4.4,10.0,0.44,2.0,4.2,0.47600000000000003,2.4,5.8,0.414,0.54,1.0,1.0,1.0,0.8,2.8,3.6,7.0,0.2,0.0,1.2,3.0,11.8,2008
38,Marcus Camby,C,33.0,DEN,4.0,4.0,31.0,1.3,5.3,0.23800000000000002,0.3,0.3,1.0,1.0,5.0,0.2,0.262,0.5,1.5,0.33299999999999996,2.8,10.5,13.3,3.0,1.0,3.0,2.5,2.5,3.3,2008
39,Rodney Carney,SF,23.0,PHI,6.0,0.0,14.0,2.0,5.2,0.387,0.8,1.7,0.5,1.2,3.5,0.33299999999999996,0.46799999999999997,0.2,0.3,0.5,0.5,0.7,1.2,0.8,1.2,0.3,0.0,1.5,5.0,2008
40,Anthony Carter,PG,32.0,DEN,4.0,1.0,15.3,1.0,3.5,0.28600000000000003,0.0,1.3,0.0,1.0,2.3,0.444,0.28600000000000003,0.0,0.0,,0.5,2.0,2.5,3.5,0.3,0.3,0.8,1.5,2.0,2008
42,Sam Cassell,PG,38.0,BOS,21.0,0.0,12.6,1.8,5.3,0.33299999999999996,0.3,1.3,0.214,1.5,4.0,0.373,0.36,0.7,0.8,0.8240000000000001,0.1,0.6,0.7,1.2,0.4,0.0,0.6,1.4,4.5,2008
43,Tyson Chandler,C,25.0,NOH,12.0,12.0,34.3,3.6,5.7,0.632,0.0,0.0,,3.6,5.7,0.632,0.632,0.8,1.3,0.625,3.8,6.5,10.3,0.4,0.4,1.7,0.8,3.6,8.0,2008
44,Josh Childress,SF,24.0,ATL,7.0,0.0,29.3,3.1,6.0,0.524,0.0,0.3,0.0,3.1,5.7,0.55,0.524,0.9,1.7,0.5,2.1,3.6,5.7,1.6,0.1,0.7,0.3,1.0,7.1,2008
45,Jarron Collins,C,29.0,UTA,5.0,0.0,4.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.6,0.6,1.2,0.2,0.2,0.2,0.0,0.4,0.0,2008
46,Samuel Dalembert,C,26.0,PHI,6.0,6.0,32.2,3.2,7.5,0.42200000000000004,0.0,0.0,,3.2,7.5,0.42200000000000004,0.42200000000000004,2.7,3.2,0.8420000000000001,3.3,6.2,9.5,0.5,0.3,1.7,1.7,2.8,9.0,2008
47,Erick Dampier,C,32.0,DAL,5.0,5.0,19.0,1.4,3.4,0.41200000000000003,0.0,0.0,,1.4,3.4,0.41200000000000003,0.41200000000000003,0.8,2.0,0.4,2.4,1.8,4.2,0.0,0.2,0.6,0.6,3.0,3.6,2008
48,Antonio Daniels,PG,32.0,WAS,6.0,4.0,25.7,2.3,5.2,0.452,0.2,0.7,0.25,2.2,4.5,0.48100000000000004,0.46799999999999997,2.5,2.8,0.882,0.2,2.2,2.3,3.0,0.3,0.3,1.2,1.0,7.3,2008
49,Glen Davis,C,22.0,BOS,17.0,0.0,8.1,0.8,2.0,0.41200000000000003,0.0,0.1,0.0,0.8,1.9,0.424,0.41200000000000003,0.6,1.1,0.611,0.7,0.8,1.5,0.4,0.3,0.2,0.6,1.6,2.3,2008
50,Carlos Delfino,SG,25.0,TOR,5.0,0.0,24.2,3.0,7.4,0.405,0.8,3.0,0.267,2.2,4.4,0.5,0.45899999999999996,1.8,2.0,0.9,1.0,3.8,4.8,2.2,0.8,0.0,0.6,2.8,8.6,2008
51,Boris Diaw,PF,25.0,PHO,5.0,2.0,35.6,7.0,12.8,0.547,0.0,1.4,0.0,7.0,11.4,0.614,0.547,0.6,1.2,0.5,1.4,4.2,5.6,4.6,0.6,0.8,2.2,4.4,14.6,2008
52,Yakhouba Diawara,SG,25.0,DEN,3.0,0.0,2.7,0.7,1.7,0.4,0.0,0.7,0.0,0.7,1.0,0.667,0.4,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,2008
53,Juan Dixon,PG,29.0,DET,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
54,Keyon Dooling,PG,27.0,ORL,10.0,0.0,14.8,2.2,5.6,0.39299999999999996,0.9,2.3,0.391,1.3,3.3,0.39399999999999996,0.473,1.3,1.5,0.867,0.2,0.8,1.0,0.7,0.6,0.1,0.6,2.2,6.6,2008
55,Tim Duncan,C,31.0,SAS,17.0,17.0,39.2,7.9,17.7,0.449,0.1,0.3,0.2,7.9,17.4,0.45299999999999996,0.45,4.2,6.8,0.626,3.6,10.9,14.5,3.3,0.9,2.1,2.4,2.4,20.2,2008
56,Melvin Ely,C,29.0,NOH,7.0,0.0,8.4,0.6,2.1,0.267,0.0,0.0,,0.6,2.1,0.267,0.267,1.0,1.4,0.7,0.7,0.9,1.6,0.1,0.0,0.0,0.6,1.9,2.1,2008
57,Maurice Evans,SG,29.0,ORL,10.0,10.0,28.2,3.5,6.9,0.507,1.5,3.6,0.41700000000000004,2.0,3.3,0.606,0.616,0.5,0.8,0.625,0.7,1.8,2.5,0.7,0.8,0.1,0.9,1.2,9.0,2008
58,Reggie Evans,PF,27.0,PHI,6.0,0.0,24.7,2.2,4.3,0.5,0.0,0.0,,2.2,4.3,0.5,0.5,2.5,4.0,0.625,2.7,5.2,7.8,0.5,0.8,0.0,2.2,3.3,6.8,2008
59,Jordan Farmar,PG,21.0,LAL,21.0,0.0,17.1,2.1,5.5,0.38299999999999995,0.8,2.1,0.386,1.3,3.4,0.38,0.457,0.7,0.8,0.875,0.3,1.2,1.6,1.3,0.3,0.2,0.8,1.3,5.7,2008
60,Michael Finley,SG,34.0,SAS,17.0,11.0,23.0,2.5,6.3,0.402,1.1,3.1,0.365,1.4,3.2,0.436,0.491,0.5,0.5,1.0,0.1,1.9,1.9,1.0,0.3,0.2,0.4,1.5,6.7,2008
61,Derek Fisher,PG,33.0,LAL,21.0,21.0,31.6,3.1,7.0,0.452,1.0,2.4,0.44,2.1,4.6,0.45799999999999996,0.527,2.9,3.5,0.836,0.1,2.1,2.2,2.5,2.0,0.1,1.0,3.0,10.2,2008
63,T.J. Ford,PG,24.0,TOR,5.0,5.0,24.8,4.2,11.6,0.36200000000000004,0.2,1.6,0.125,4.0,10.0,0.4,0.371,3.0,3.2,0.938,0.6,3.8,4.4,6.6,1.0,0.0,2.0,2.0,11.6,2008
64,Adonal Foyle,C,32.0,ORL,3.0,0.0,3.7,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3,0.7,2008
65,Kevin Garnett,PF,31.0,BOS,26.0,26.0,38.0,8.3,16.8,0.495,0.1,0.3,0.25,8.3,16.5,0.5,0.498,3.6,4.5,0.81,2.8,7.8,10.5,3.3,1.3,1.1,2.1,2.8,20.4,2008
66,Pat Garrity,PF,31.0,ORL,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2008
67,Pau Gasol,C,27.0,LAL,21.0,21.0,39.8,6.7,12.7,0.53,0.0,0.0,,6.7,12.7,0.53,0.53,3.4,5.0,0.6920000000000001,2.6,6.7,9.3,4.0,0.5,1.9,2.1,2.9,16.9,2008
68,Devean George,SF,30.0,DAL,5.0,0.0,12.4,2.2,5.6,0.39299999999999996,0.8,2.4,0.33299999999999996,1.4,3.2,0.43799999999999994,0.46399999999999997,0.6,1.0,0.6,0.8,2.2,3.0,0.0,0.4,0.4,0.6,1.4,5.8,2008
69,Daniel Gibson,PG,21.0,CLE,11.0,0.0,25.8,3.2,7.1,0.449,1.7,3.8,0.452,1.5,3.3,0.444,0.5710000000000001,0.9,1.3,0.7140000000000001,0.4,1.4,1.7,2.5,0.6,0.2,1.4,1.6,9.0,2008
70,Manu Ginóbili,SG,30.0,SAS,17.0,6.0,32.9,5.8,13.6,0.42200000000000004,2.2,6.0,0.373,3.5,7.6,0.462,0.504,4.1,4.5,0.8959999999999999,0.8,2.9,3.8,3.9,0.6,0.3,2.8,2.8,17.8,2008
71,Gordan Giriček,SG,30.0,PHO,5.0,0.0,16.0,1.2,3.6,0.33299999999999996,0.2,0.8,0.25,1.0,2.8,0.35700000000000004,0.361,0.8,0.8,1.0,0.0,1.4,1.4,0.4,0.4,0.0,0.6,0.6,3.4,2008
72,Marcin Gortat,C,23.0,ORL,8.0,0.0,6.0,0.6,0.8,0.833,0.0,0.0,,0.6,0.8,0.833,0.833,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.5,0.4,0.6,1.3,2008
73,Joey Graham,SF,25.0,TOR,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
74,Willie Green,SG,26.0,PHI,6.0,6.0,23.7,3.7,8.5,0.431,0.2,0.8,0.2,3.5,7.7,0.457,0.441,1.5,2.3,0.643,0.3,1.0,1.3,2.0,0.8,0.7,1.5,3.2,9.0,2008
75,Richard Hamilton,SG,29.0,DET,17.0,17.0,38.6,7.9,16.8,0.47,0.5,1.5,0.308,7.4,15.2,0.486,0.484,5.4,5.9,0.9109999999999999,1.1,3.1,4.2,3.9,1.4,0.5,2.8,2.8,21.6,2008
76,Matt Harpring,SF,31.0,UTA,12.0,0.0,17.4,2.1,5.3,0.397,0.1,0.3,0.33299999999999996,2.0,5.0,0.4,0.405,2.3,2.9,0.8,1.4,1.4,2.8,0.7,0.6,0.3,0.9,2.9,6.6,2008
77,Mike Harris,PF,24.0,HOU,3.0,0.0,3.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.3,0.7,0.5,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.0,2008
78,Jason Hart,PG,29.0,UTA,2.0,0.0,3.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008
79,Chuck Hayes,PF,24.0,HOU,6.0,0.0,18.0,1.2,1.8,0.636,0.0,0.3,0.0,1.2,1.5,0.778,0.636,0.0,0.0,,1.2,3.5,4.7,0.8,0.5,1.0,0.7,3.0,2.3,2008
80,Jarvis Hayes,SF,26.0,DET,11.0,0.0,5.5,0.8,2.7,0.3,0.5,1.3,0.35700000000000004,0.4,1.5,0.25,0.38299999999999995,0.0,0.0,,0.4,1.1,1.5,0.4,0.1,0.2,0.4,1.0,2.1,2008
81,Brendan Haywood,C,28.0,WAS,6.0,6.0,29.7,4.3,7.3,0.591,0.0,0.0,,4.3,7.3,0.591,0.591,3.3,4.2,0.8,2.2,4.5,6.7,0.8,0.7,1.5,1.0,4.2,12.0,2008
82,Luther Head,SG,25.0,HOU,5.0,0.0,8.8,0.2,2.8,0.071,0.0,1.2,0.0,0.2,1.6,0.125,0.071,0.4,0.4,1.0,0.2,0.2,0.4,0.8,0.4,0.2,0.8,0.6,0.8,2008
84,Walter Herrmann,PF,28.0,DET,4.0,0.0,6.8,0.3,1.0,0.25,0.3,0.3,1.0,0.0,0.8,0.0,0.375,0.5,1.0,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.3,2008
85,Nenê,PF,25.0,DEN,3.0,0.0,10.0,1.7,3.0,0.556,0.0,0.0,,1.7,3.0,0.556,0.556,1.0,1.0,1.0,1.0,1.3,2.3,0.3,0.7,0.3,0.7,2.7,4.3,2008
86,Grant Hill,SF,35.0,PHO,3.0,2.0,22.7,1.7,3.7,0.455,0.0,0.0,,1.7,3.7,0.455,0.455,0.3,0.3,1.0,1.0,4.3,5.3,1.0,0.7,0.3,0.0,1.0,3.7,2008
87,Al Horford,C,21.0,ATL,7.0,7.0,39.6,4.9,10.3,0.47200000000000003,0.0,0.0,,4.9,10.3,0.47200000000000003,0.47200000000000003,2.9,3.9,0.741,3.1,7.3,10.4,3.6,0.4,1.0,2.1,3.7,12.6,2008
88,Robert Horry,PF,37.0,SAS,15.0,0.0,10.3,0.5,2.4,0.19399999999999998,0.3,1.5,0.22699999999999998,0.1,0.9,0.14300000000000002,0.264,0.3,0.4,0.667,0.7,1.4,2.1,0.5,0.3,0.3,0.1,2.3,1.5,2008
89,Eddie House,PG,29.0,BOS,21.0,0.0,7.9,0.8,2.7,0.304,0.5,1.5,0.355,0.3,1.2,0.24,0.402,0.3,0.4,0.875,0.1,1.0,1.0,0.9,0.2,0.0,0.2,0.6,2.5,2008
90,Dwight Howard,C,22.0,ORL,10.0,10.0,42.1,7.2,12.4,0.581,0.0,0.0,,7.2,12.4,0.581,0.581,4.5,8.3,0.542,6.0,9.8,15.8,0.9,0.8,3.4,3.2,3.8,18.9,2008
91,Josh Howard,SF,27.0,DAL,5.0,5.0,34.2,4.2,14.4,0.292,0.2,2.0,0.1,4.0,12.4,0.32299999999999995,0.299,4.0,5.0,0.8,2.4,4.6,7.0,1.4,0.4,0.4,1.8,2.0,12.6,2008
92,Juwan Howard,PF,34.0,DAL,3.0,0.0,3.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.3,1.3,0.25,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.3,2008
93,Kris Humphries,PF,22.0,TOR,3.0,0.0,0.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
94,Lindsey Hunter,PG,37.0,DET,11.0,0.0,10.5,0.7,1.9,0.381,0.5,1.0,0.455,0.3,0.9,0.3,0.5,0.0,0.0,,0.2,0.7,0.9,1.3,0.7,0.0,0.5,1.9,1.9,2008
95,Steven Hunter,C,26.0,DEN,2.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
96,Andre Iguodala,SF,24.0,PHI,6.0,6.0,39.0,3.8,11.5,0.33299999999999996,0.3,2.3,0.14300000000000002,3.5,9.2,0.382,0.348,5.2,7.2,0.721,1.0,3.8,4.8,5.0,2.2,0.2,4.3,1.8,13.2,2008
97,Zydrunas Ilgauskas,C,32.0,CLE,13.0,13.0,30.2,5.2,10.8,0.479,0.0,0.0,,5.2,10.8,0.479,0.479,2.8,3.4,0.818,2.5,5.0,7.5,1.6,0.4,1.1,1.6,2.7,13.1,2008
98,D.J. Mbenga,C,27.0,LAL,7.0,0.0,4.3,0.7,1.1,0.625,0.0,0.0,,0.7,1.1,0.625,0.625,0.0,0.0,,0.4,0.9,1.3,0.0,0.3,0.1,0.1,1.3,1.4,2008
99,Allen Iverson,SG,32.0,DEN,4.0,4.0,39.5,9.0,20.8,0.434,0.8,3.5,0.214,8.3,17.3,0.478,0.452,5.8,8.3,0.6970000000000001,1.0,2.0,3.0,4.5,1.0,0.3,1.8,0.8,24.5,2008
100,Bobby Jackson,PG,34.0,HOU,6.0,2.0,23.0,3.3,11.7,0.28600000000000003,0.8,4.0,0.20800000000000002,2.5,7.7,0.326,0.321,1.2,1.8,0.636,0.3,1.3,1.7,1.5,0.8,0.0,0.7,1.8,8.7,2008
101,LeBron James,SF,23.0,CLE,13.0,13.0,42.5,8.7,21.2,0.41100000000000003,1.4,5.4,0.257,7.3,15.8,0.46299999999999997,0.444,9.4,12.8,0.731,1.2,6.6,7.8,7.6,1.8,1.3,4.2,2.5,28.2,2008
102,Mike James,PG,32.0,NOH,4.0,0.0,7.0,1.0,3.0,0.33299999999999996,0.5,1.3,0.4,0.5,1.8,0.28600000000000003,0.41700000000000004,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.5,0.0,0.3,0.0,3.0,2008
103,Antawn Jamison,PF,31.0,WAS,6.0,6.0,39.5,6.5,16.0,0.406,1.2,4.2,0.28,5.3,11.8,0.451,0.44299999999999995,2.7,4.7,0.5710000000000001,3.2,8.8,12.0,1.0,1.3,1.3,1.7,2.8,16.8,2008
105,Amir Johnson,PF,20.0,DET,8.0,0.0,5.4,1.1,1.5,0.75,0.0,0.1,0.0,1.1,1.4,0.818,0.75,0.4,0.8,0.5,0.4,1.3,1.6,0.1,0.0,0.4,0.3,0.9,2.6,2008
106,Joe Johnson,SG,26.0,ATL,7.0,7.0,39.3,6.7,16.4,0.409,2.3,5.1,0.444,4.4,11.3,0.392,0.478,4.3,4.7,0.909,1.3,2.6,3.9,4.0,0.3,0.0,2.3,2.3,20.0,2008
107,Damon Jones,SG,31.0,CLE,5.0,0.0,5.2,0.4,2.0,0.2,0.4,1.4,0.28600000000000003,0.0,0.6,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.2,2008
108,Dwayne Jones,PF,24.0,CLE,5.0,0.0,4.0,0.2,0.4,0.5,0.0,0.0,,0.2,0.4,0.5,0.5,0.2,0.4,0.5,0.4,0.8,1.2,0.0,0.0,0.2,0.2,0.8,0.6,2008
109,Eddie Jones,SG,36.0,DAL,3.0,0.0,7.3,0.7,2.0,0.33299999999999996,0.3,1.3,0.25,0.3,0.7,0.5,0.41700000000000004,0.3,0.3,1.0,0.0,1.0,1.0,0.3,0.3,0.0,0.3,1.0,2.0,2008
110,Solomon Jones,PF,23.0,ATL,7.0,0.0,4.1,0.3,1.4,0.2,0.0,0.0,,0.3,1.4,0.2,0.2,0.0,0.3,0.0,0.6,0.6,1.1,0.1,0.1,0.4,0.0,0.4,0.6,2008
111,Jason Kapono,SF,26.0,TOR,5.0,0.0,30.4,6.2,10.6,0.585,2.6,4.8,0.542,3.6,5.8,0.621,0.708,0.6,0.8,0.75,0.4,2.2,2.6,0.8,0.4,0.0,0.4,1.8,15.6,2008
112,Coby Karl,SG,24.0,LAL,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008
