,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
26,Mark Bryant,C,27,POR,4,4,83,7.4,16.0,.459,0.0,0.0,,7.4,16.0,.459,2.2,2.2,1.000,4.3,3.5,7.8,0.0,0.0,1.3,2.6,6.1,16.9
27,Matt Bullard,PF,25,HOU,12,0,169,4.3,8.9,.476,3.2,6.0,.536,1.1,3.0,.357,1.3,1.3,1.000,0.9,4.0,4.9,2.8,0.9,1.1,1.9,2.3,13.0
28,Michael Cage,C,31,SEA,19,2,378,4.0,7.6,.525,0.0,0.0,,4.0,7.6,.525,0.7,1.7,.389,4.5,6.1,10.6,1.0,1.2,0.7,1.5,4.1,8.7
29,Elden Campbell,PF,24,LAL,5,5,178,5.9,14.0,.420,0.0,0.0,,5.9,14.0,.420,2.4,4.9,.500,3.4,5.1,8.5,1.4,1.2,2.4,2.4,3.0,14.2
30,Tony Campbell,SF,30,NYK,2,0,33,4.4,10.9,.400,0.0,1.1,.000,4.4,9.8,.444,6.5,8.7,.750,2.2,2.2,4.4,2.2,1.1,0.0,3.3,7.6,15.3
31,Antoine Carr,PF,31,SAS,8,8,171,8.2,15.6,.527,0.0,0.0,,8.2,15.6,.527,1.3,2.1,.600,2.7,5.3,8.0,1.9,0.6,1.9,1.5,5.9,17.7
32,Bill Cartwright,C,35,CHI,19,19,444,3.7,8.0,.465,0.0,0.0,,3.7,8.0,.465,2.3,2.9,.778,2.3,4.6,6.9,2.4,0.9,0.2,1.1,4.1,9.7
33,Cedric Ceballos,SF,23,PHO,16,3,185,7.8,13.6,.571,0.0,0.0,,7.8,13.6,.571,3.1,4.3,.727,2.5,4.7,7.2,2.5,1.0,1.4,1.0,2.3,18.7
34,Tom Chambers,PF,33,PHO,24,1,376,6.1,15.8,.388,0.2,0.5,.400,5.9,15.3,.388,4.2,5.2,.815,2.2,4.0,6.2,1.1,0.6,1.0,2.5,5.6,16.7
35,Maurice Cheeks*,PG,36,NJN,5,0,82,4.8,10.1,.478,0.0,0.0,,4.8,10.1,.478,0.0,0.4,.000,1.3,1.3,2.6,6.1,2.6,0.4,3.1,1.3,9.7
36,Doug Christie,SG,22,LAL,5,0,39,3.7,10.2,.364,0.9,2.8,.333,2.8,7.4,.375,0.0,0.0,,0.9,2.8,3.7,5.5,1.8,1.8,3.7,4.6,8.3
37,Derrick Coleman,PF,25,NJN,5,5,225,8.0,15.0,.532,0.8,1.9,.417,7.2,13.1,.549,4.6,5.8,.806,2.1,8.6,10.7,3.7,1.0,2.1,2.1,2.9,21.4
38,Lester Conner,PG,33,LAC,5,0,64,5.1,6.8,.750,0.6,0.6,1.000,4.5,6.2,.727,1.1,1.1,1.000,1.7,2.3,3.9,5.6,1.7,0.6,0.0,2.8,11.8
39,Duane Cooper,PG,23,LAL,2,0,4,0.0,54.0,.000,0.0,27.0,.000,0.0,27.0,.000,0.0,0.0,,18.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0
40,Tyrone Corbin,SF,30,UTA,5,0,161,5.4,11.2,.480,0.0,0.0,,5.4,11.2,.480,2.5,3.8,.647,3.6,4.9,8.5,2.0,0.7,0.2,1.6,3.4,13.2
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,John Crotty,PG,23,UTA,1,0,3,24.0,24.0,1.000,0.0,0.0,,24.0,24.0,1.000,0.0,0.0,,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,48.0
43,Terry Cummings,PF,31,SAS,10,0,138,8.1,18.3,.443,0.0,0.3,.000,8.1,18.0,.449,1.3,2.1,.625,4.4,5.7,10.2,1.3,0.8,0.3,2.1,7.0,17.5
44,Dell Curry,SG,28,CHH,9,0,222,6.8,15.7,.433,1.0,3.4,.286,5.8,12.3,.474,1.5,1.8,.818,1.8,3.4,5.2,2.9,2.1,0.0,2.1,3.1,16.1
45,Lloyd Daniels,SG,25,SAS,8,0,74,5.4,14.6,.367,0.5,3.4,.143,4.9,11.2,.435,2.4,2.9,.833,4.4,2.9,7.3,1.0,1.5,0.0,2.4,3.9,13.6
46,Brad Daugherty,C,27,CLE,9,9,356,6.5,11.6,.557,0.0,0.0,,6.5,11.6,.557,4.0,5.1,.800,2.6,8.0,10.6,3.1,0.6,0.7,2.6,2.5,17.0
47,Dale Davis,PF,23,IND,4,4,117,2.5,3.7,.667,0.0,0.0,,2.5,3.7,.667,0.3,1.2,.250,1.2,8.6,9.8,1.2,1.2,1.2,0.9,4.6,5.2
48,Hubert Davis,SG,22,NYK,7,0,96,5.2,9.4,.560,0.4,0.7,.500,4.9,8.6,.565,0.7,1.1,.667,0.4,1.9,2.3,1.9,2.3,0.0,3.4,3.0,11.6
49,Vinny Del Negro,PG,26,SAS,8,0,112,5.5,12.2,.447,0.6,2.9,.222,4.8,9.3,.517,1.3,1.3,1.000,1.9,4.2,6.1,7.7,0.3,0.3,1.0,4.2,12.9
50,Vlade Divac*,C,24,LAL,5,5,167,8.0,16.0,.500,0.9,1.9,.444,7.1,14.0,.508,2.6,4.7,.545,3.7,6.5,10.1,6.0,1.3,2.6,2.4,4.7,19.4
51,James Donaldson,C,35,UTA,1,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Sherman Douglas,PG,26,BOS,4,4,166,3.7,9.8,.378,0.0,0.7,.000,3.7,9.1,.405,2.2,3.3,.667,2.6,3.0,5.6,8.2,0.9,0.0,2.6,2.2,9.5
53,Greg Dreiling,C,30,IND,2,0,4,9.0,9.0,1.000,9.0,9.0,1.000,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,27.0
54,Clyde Drexler*,SG,30,POR,3,3,116,5.6,13.3,.419,1.6,3.7,.417,4.0,9.6,.419,5.0,6.2,.800,2.5,3.4,5.9,4.3,1.6,0.9,0.9,2.8,17.7
55,Kevin Duckworth,C,28,POR,4,0,58,4.3,13.0,.333,0.0,0.0,,4.3,13.0,.333,2.5,2.5,1.000,2.5,5.6,8.1,1.9,0.0,0.6,3.7,7.4,11.2
56,Richard Dumas,SF,23,PHO,23,20,499,7.7,14.7,.525,0.0,0.1,.000,7.7,14.6,.530,2.7,3.5,.755,2.6,2.1,4.7,1.7,1.5,0.9,1.9,3.8,18.1
57,Mark Eaton,C,36,UTA,5,5,117,3.1,5.8,.526,0.0,0.0,,3.1,5.8,.526,0.6,1.2,.500,4.9,5.2,10.2,0.6,0.0,2.8,0.6,2.8,6.8
58,James Edwards,C,37,LAL,3,0,14,7.7,10.3,.750,0.0,0.0,,7.7,10.3,.750,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,2.6,5.1,15.4
59,Craig Ehlo,SG,31,CLE,9,9,289,4.7,11.3,.418,1.2,3.2,.385,3.5,8.1,.431,1.5,1.9,.800,1.2,2.6,3.9,3.1,1.5,0.5,2.1,2.4,12.2
60,Mario Elie,SF,29,POR,4,0,52,3.5,6.9,.500,1.4,1.4,1.000,2.1,5.5,.375,5.5,6.2,.889,1.4,2.8,4.2,2.8,1.4,0.7,3.5,0.7,13.8
61,Sean Elliott,SF,24,SAS,10,10,381,5.6,11.8,.472,0.3,1.3,.214,5.3,10.5,.505,3.5,3.8,.925,0.8,3.8,4.5,3.4,0.8,0.3,2.1,2.1,14.9
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Dale Ellis,SG,32,SAS,10,10,305,6.0,13.3,.451,1.2,3.8,.313,4.8,9.6,.506,1.5,1.9,.813,1.1,3.1,4.1,1.3,0.5,0.0,1.2,3.0,14.8
64,Patrick Ewing*,C,30,NYK,15,15,604,9.8,19.2,.512,0.1,0.1,1.000,9.8,19.1,.511,3.0,4.8,.638,2.6,7.2,9.8,2.1,1.0,1.8,2.3,3.6,22.8
65,Duane Ferrell,SF,27,ATL,3,0,54,9.3,15.3,.609,0.7,2.0,.333,8.7,13.3,.650,2.7,3.3,.800,0.7,2.7,3.3,0.7,0.0,0.0,2.7,4.0,22.0
66,Danny Ferry,PF,26,CLE,8,0,118,4.0,10.4,.382,1.2,2.7,.444,2.7,7.6,.360,2.7,3.1,.900,1.2,6.4,7.6,4.3,1.2,0.9,2.1,4.3,11.9
67,Vern Fleming,PG,30,IND,3,3,80,5.4,12.2,.444,0.9,1.8,.500,4.5,10.4,.435,1.8,1.8,1.000,0.5,1.8,2.3,1.4,0.9,0.5,2.3,2.7,13.5
68,Sleepy Floyd,PG,32,HOU,7,0,60,3.6,11.4,.316,0.6,1.8,.333,3.0,9.6,.313,4.2,6.0,.700,0.6,1.8,2.4,4.8,1.2,0.0,5.4,1.2,12.0
69,Greg Foster,PF,24,ATL,1,0,5,7.2,21.6,.333,0.0,0.0,,7.2,21.6,.333,21.6,28.8,.750,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,36.0
70,Rick Fox,SF,23,BOS,4,0,71,3.5,12.7,.280,0.5,1.5,.333,3.0,11.2,.273,1.0,1.0,1.000,4.1,5.6,9.6,2.5,1.0,0.5,2.0,3.5,8.6
71,Kevin Gamble,SF,27,BOS,4,4,142,5.8,10.6,.548,1.3,3.0,.417,4.6,7.6,.600,1.0,1.0,1.000,0.8,1.5,2.3,2.5,1.5,0.3,1.3,2.8,13.9
72,Winston Garland,PG,28,HOU,12,5,246,4.4,10.8,.405,0.0,0.1,.000,4.4,10.7,.411,2.5,2.5,1.000,0.9,4.0,4.8,4.5,2.3,0.0,3.2,4.0,11.3
73,Kenny Gattison,PF,28,CHH,9,0,187,4.2,8.9,.478,0.0,0.0,,4.2,8.9,.478,1.7,4.0,.429,3.7,3.9,7.5,2.1,1.0,0.2,1.3,3.5,10.2
74,Tate George,PG,24,NJN,2,0,22,3.3,11.5,.286,0.0,0.0,,3.3,11.5,.286,0.0,0.0,,1.6,3.3,4.9,9.8,1.6,0.0,1.6,1.6,6.5
75,Kendall Gill,SG,24,CHH,9,9,353,6.6,16.5,.401,0.1,0.6,.167,6.5,15.9,.410,2.5,3.6,.714,2.7,2.0,4.7,2.7,2.1,0.6,1.9,3.0,15.9
76,Mike Gminski,C,33,CHH,2,0,5,7.2,14.4,.500,0.0,0.0,,7.2,14.4,.500,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,14.4
77,Paul Graham,SG,25,ATL,2,0,27,2.7,10.7,.250,0.0,2.7,.000,2.7,8.0,.333,0.0,0.0,,1.3,2.7,4.0,2.7,5.3,0.0,2.7,2.7,5.3
78,Gary Grant,PG,27,LAC,5,0,101,3.6,11.0,.323,0.0,0.0,,3.6,11.0,.323,0.4,0.7,.500,0.4,0.4,0.7,8.2,1.1,0.0,2.5,4.6,7.5
79,Horace Grant,PF,27,CHI,19,19,651,4.6,8.4,.546,0.0,0.0,,4.6,8.4,.546,2.0,3.0,.685,3.4,5.3,8.6,2.4,1.3,1.3,0.9,3.3,11.2
80,A.C. Green,PF,29,LAL,5,5,220,2.9,6.9,.429,0.0,0.8,.000,2.9,6.1,.486,2.1,3.4,.619,4.3,7.7,11.9,2.1,1.1,0.5,1.5,2.3,8.0
81,Sidney Green,PF,32,CHH,9,0,78,3.2,8.3,.389,0.0,0.0,,3.2,8.3,.389,0.5,1.4,.333,3.7,9.7,13.4,0.5,0.5,0.5,0.9,6.9,6.9
82,Jay Guidinger,C,23,CLE,4,0,15,2.4,7.2,.333,0.0,0.0,,2.4,7.2,.333,0.0,4.8,.000,2.4,0.0,2.4,0.0,0.0,2.4,4.8,2.4,4.8
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Ron Harper,SG,29,LAC,5,5,174,7.7,16.1,.474,1.0,2.1,.500,6.6,14.1,.471,2.3,3.5,.647,0.8,3.3,4.1,3.3,3.1,2.1,2.3,1.4,18.6
85,Steve Henson,PG,24,ATL,3,0,47,2.3,6.9,.333,1.5,3.8,.400,0.8,3.1,.250,0.0,0.0,,0.8,2.3,3.1,3.8,3.1,0.0,1.5,3.1,6.1
86,Carl Herrera,PF,26,HOU,12,0,195,4.1,10.5,.386,0.0,0.4,.000,4.1,10.2,.400,2.2,3.7,.600,3.0,5.4,8.3,1.3,0.6,0.4,2.0,6.6,10.3
87,Robert Horry,SF,22,HOU,12,12,374,4.5,9.7,.465,0.9,2.9,.300,3.7,6.8,.535,1.9,2.6,.741,1.3,4.6,6.0,3.7,1.7,1.5,2.7,2.9,11.8
88,Jay Humphries,SG,30,UTA,5,0,115,3.4,10.3,.333,0.6,2.5,.250,2.8,7.8,.360,0.6,1.3,.500,1.6,1.6,3.1,5.3,0.9,0.9,1.9,2.5,8.1
89,Jaren Jackson,SG,25,LAC,4,0,28,6.4,16.7,.385,0.0,1.3,.000,6.4,15.4,.417,0.0,0.0,,5.1,1.3,6.4,2.6,2.6,0.0,3.9,7.7,12.9
90,Mark Jackson,PG,27,LAC,5,5,188,5.4,12.3,.438,0.2,0.4,.500,5.2,11.9,.435,3.6,4.2,.864,1.5,4.0,5.6,7.3,1.5,0.2,2.5,1.5,14.6
91,Avery Johnson,PG,27,SAS,10,10,314,4.1,8.0,.514,0.0,0.1,.000,4.1,7.9,.522,1.1,1.6,.714,0.9,2.6,3.6,9.3,1.1,0.1,2.6,3.1,9.4
92,Eddie Johnson,SF,33,SEA,19,0,382,7.7,19.8,.390,1.1,3.4,.333,6.6,16.4,.402,2.7,2.9,.935,1.6,2.6,4.2,1.6,0.3,0.1,1.8,4.1,19.3
93,Frank Johnson,PG,34,PHO,22,0,172,4.6,10.5,.440,0.2,0.6,.333,4.4,9.8,.447,5.2,6.1,.862,0.6,1.7,2.3,3.6,1.3,0.0,1.5,5.4,14.7
94,Kevin Johnson,PG,26,PHO,23,23,914,5.6,11.7,.480,0.0,0.1,.000,5.6,11.6,.485,4.9,6.1,.795,0.4,2.0,2.4,7.2,1.4,0.5,3.3,2.2,16.1
95,Larry Johnson,PF,23,CHH,9,9,348,7.0,12.6,.557,0.1,0.4,.250,6.9,12.2,.568,4.2,5.4,.788,2.0,4.4,6.4,3.1,0.5,0.2,2.0,2.8,18.4
96,Michael Jordan*,SG,29,CHI,19,19,783,11.5,24.3,.475,1.3,3.3,.389,10.3,21.0,.489,6.3,7.8,.805,1.5,4.4,5.9,5.2,1.8,0.8,2.1,2.7,30.6
97,Adam Keefe,PF,22,ATL,3,0,53,4.8,8.8,.538,0.0,0.0,,4.8,8.8,.538,2.7,4.1,.667,2.7,6.1,8.8,4.1,0.7,0.0,2.0,4.8,12.2
98,Shawn Kemp,PF,23,SEA,19,19,663,6.0,11.7,.512,0.0,0.0,,6.0,11.7,.512,5.0,6.2,.809,4.3,6.0,10.3,2.7,1.6,2.2,2.9,4.2,17.0
99,Jerome Kersey,SF,30,POR,4,1,98,8.1,15.4,.524,0.4,0.4,1.000,7.7,15.1,.512,4.4,6.2,.706,3.7,8.8,12.5,1.5,1.5,0.7,0.7,5.5,20.9
100,Bernard King*,SF,36,NJN,3,1,24,6.0,10.5,.571,0.0,0.0,,6.0,10.5,.571,0.0,0.0,,1.5,0.0,1.5,0.0,1.5,0.0,1.5,4.5,12.0
101,Stacey King,C,26,CHI,19,0,229,4.1,10.4,.394,0.0,0.0,,4.1,10.4,.394,3.9,4.9,.806,3.1,3.1,6.3,2.2,1.4,0.6,2.2,6.0,12.1
102,Joe Kleine,C,31,BOS,4,0,29,3.7,6.2,.600,0.0,0.0,,3.7,6.2,.600,0.0,0.0,,0.0,6.2,6.2,0.0,0.0,1.2,0.0,5.0,7.4
103,Negele Knight,PG,25,PHO,9,1,34,9.5,16.9,.563,0.0,0.0,,9.5,16.9,.563,0.0,0.0,,1.1,2.1,3.2,7.4,0.0,1.1,3.2,1.1,19.1
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jon Koncak,C,29,ATL,3,3,89,0.4,4.0,.100,0.0,0.0,,0.4,4.0,.100,0.4,0.8,.500,3.2,6.5,9.7,1.6,1.2,2.0,0.8,3.6,1.2
106,Larry Krystkowiak,PF,28,UTA,1,0,8,0.0,4.5,.000,0.0,0.0,,0.0,4.5,.000,0.0,0.0,,4.5,4.5,9.0,0.0,0.0,0.0,4.5,4.5,0.0
107,Reggie Lewis,SG,27,BOS,1,1,13,19.4,30.5,.636,0.0,2.8,.000,19.4,27.7,.700,8.3,11.1,.750,5.5,0.0,5.5,2.8,0.0,2.8,2.8,2.8,47.1
108,Kevin Lynch,SG,24,CHH,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
109,Rick Mahorn,PF,34,NJN,4,2,63,2.3,5.7,.400,0.0,0.0,,2.3,5.7,.400,0.0,0.0,,2.3,5.1,7.4,1.7,0.0,1.1,0.6,5.1,4.6
110,Dan Majerle,SG,27,PHO,24,24,1071,4.5,10.5,.431,1.8,4.6,.394,2.7,5.8,.460,1.6,2.3,.696,1.0,3.7,4.7,3.0,1.1,0.9,1.1,1.9,12.4
111,Jeff Malone,SG,31,UTA,5,5,150,7.0,15.6,.446,0.0,0.0,,7.0,15.6,.446,2.2,3.1,.692,0.7,3.1,3.8,0.7,0.7,0.2,2.2,2.6,16.1
112,Karl Malone*,PF,29,UTA,5,5,216,7.3,16.2,.454,0.2,0.3,.500,7.2,15.8,.453,5.2,6.3,.816,2.0,6.7,8.7,1.7,1.0,0.3,3.3,3.5,20.0
113,Danny Manning,PF,26,LAC,5,5,171,7.4,17.9,.412,0.0,0.4,.000,7.4,17.5,.422,4.4,5.5,.808,2.5,5.1,7.6,1.7,1.5,1.1,2.7,4.0,19.2
114,Anthony Mason,PF,26,NYK,15,0,510,5.1,8.6,.590,0.0,0.0,,5.1,8.6,.590,3.0,4.8,.632,3.9,3.8,7.7,2.9,0.7,0.4,1.6,3.5,13.2
115,Vernon Maxwell,SG,27,HOU,9,7,308,5.5,13.7,.402,1.3,5.4,.239,4.2,8.3,.507,2.5,2.8,.875,0.4,2.2,2.6,3.7,1.3,0.2,2.0,2.0,14.7
116,Travis Mays,PG,24,ATL,1,0,20,3.6,7.2,.500,0.0,1.8,.000,3.6,5.4,.667,0.0,0.0,,0.0,1.8,1.8,0.0,0.0,0.0,1.8,5.4,7.2
117,George McCloud,SF,25,IND,4,0,79,3.6,10.5,.348,0.9,5.5,.167,2.7,5.0,.545,0.5,1.8,.250,1.4,3.6,5.0,6.4,1.8,0.5,2.3,6.4,8.7
118,Rodney McCray,SF,31,CHI,7,0,39,0.9,5.5,.167,0.0,0.0,,0.9,5.5,.167,0.0,0.0,,1.8,10.2,12.0,4.6,0.0,0.9,3.7,3.7,1.8
119,Xavier McDaniel,PF,29,BOS,4,0,126,6.3,15.1,.415,0.0,0.6,.000,6.3,14.6,.431,1.7,2.6,.667,1.7,3.4,5.1,2.6,0.3,0.9,2.0,4.6,14.3
120,Kevin McHale*,PF,35,BOS,4,0,113,10.2,17.5,.582,0.0,0.0,,10.2,17.5,.582,3.8,4.5,.857,2.9,6.4,9.2,1.0,0.6,2.2,1.6,1.9,24.2
121,Derrick McKey,SF,26,SEA,19,17,647,4.6,8.8,.525,0.1,0.3,.400,4.5,8.5,.529,2.6,3.8,.667,2.8,2.6,5.5,4.0,0.7,0.9,2.0,2.8,11.9
122,Nate McMillan,PG,28,SEA,19,2,415,3.0,8.9,.340,0.4,2.1,.208,2.6,6.9,.380,1.4,2.6,.533,1.8,4.0,5.8,8.9,3.5,1.0,2.2,4.7,7.9
123,Oliver Miller,C,22,PHO,24,0,513,5.0,8.5,.587,0.0,0.1,.000,5.0,8.4,.597,2.2,3.9,.564,2.3,6.4,8.7,3.6,1.5,4.1,2.9,5.3,12.1
124,Reggie Miller*,SG,27,IND,4,4,175,8.2,15.4,.533,2.1,3.9,.526,6.2,11.5,.536,7.4,7.8,.947,0.8,1.6,2.5,2.3,0.6,0.0,2.1,2.3,25.9
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Sam Mitchell,SF,29,IND,4,0,25,7.2,11.5,.625,0.0,0.0,,7.2,11.5,.625,2.9,2.9,1.000,0.0,1.4,1.4,0.0,0.0,0.0,2.9,5.8,17.3
127,Chris Morris,SF,27,NJN,5,4,163,7.5,13.5,.557,1.3,3.5,.375,6.2,9.9,.622,2.4,2.7,.917,2.9,4.2,7.1,1.5,1.8,1.3,0.7,1.8,18.8
128,Alonzo Mourning*,C,22,CHH,9,9,367,7.0,14.5,.480,0.0,0.2,.000,7.0,14.3,.486,7.1,9.1,.774,2.7,6.0,8.7,1.3,0.6,3.0,3.6,3.6,21.0
129,Jerrod Mustaf,PF,23,PHO,7,0,10,10.8,18.0,.600,0.0,0.0,,10.8,18.0,.600,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,3.6,0.0,0.0,21.6
130,Larry Nance,PF,33,CLE,9,9,329,6.7,11.8,.565,0.0,0.0,,6.7,11.8,.565,2.5,3.3,.767,3.8,4.3,8.1,2.3,0.9,1.5,0.7,3.6,15.9
131,Johnny Newman,SF,29,CHH,9,9,173,5.8,11.4,.509,0.2,1.0,.200,5.6,10.4,.540,2.3,3.3,.688,1.5,2.5,4.0,3.7,2.1,0.2,3.1,4.0,14.2
132,Ken Norman,SF,28,LAC,5,5,164,5.5,14.7,.373,0.7,1.8,.375,4.8,13.0,.373,2.4,4.8,.500,3.1,5.9,9.0,2.6,0.9,0.0,0.2,1.8,14.0
133,Charles Oakley,PF,29,NYK,15,15,507,4.5,9.3,.481,0.0,0.0,,4.5,9.3,.481,2.8,3.9,.727,5.0,6.7,11.7,1.2,1.1,0.1,2.6,3.6,11.8
134,Hakeem Olajuwon*,C,30,HOU,12,12,518,8.5,16.5,.517,0.0,0.1,.000,8.5,16.5,.519,4.3,5.2,.827,3.6,8.1,11.7,4.0,1.5,4.1,3.1,2.6,21.4
135,Gerald Paddio,SF,27,SEA,9,0,30,8.4,16.8,.500,0.0,1.2,.000,8.4,15.6,.538,0.0,0.0,,1.2,2.4,3.6,4.8,2.4,1.2,2.4,1.2,16.8
136,Robert Parish*,C,39,BOS,4,4,146,7.6,14.1,.544,0.0,0.0,,7.6,14.1,.544,1.5,1.7,.857,3.2,6.2,9.4,1.2,0.2,1.5,1.5,3.5,16.8
