,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
49,Sleepy Floyd,PG,30,HOU,3,0,41,7.0,21.1,.333,0.0,3.5,.000,7.0,17.6,.400,0.0,0.0,,0.0,1.8,1.8,6.1,1.8,0.9,6.1,3.5,14.0
50,Kevin Gamble,SF,25,BOS,11,11,238,4.4,9.1,.483,0.0,0.0,,4.4,9.1,.483,1.2,1.8,.667,0.5,1.5,2.0,2.9,0.6,0.3,1.1,3.6,10.0
51,Armen Gilliam,PF,26,PHI,8,8,287,6.0,13.0,.462,0.0,0.0,,6.0,13.0,.462,4.9,5.8,.848,1.8,4.8,6.5,1.3,0.6,0.8,1.9,2.0,16.9
52,Horace Grant,PF,25,CHI,17,17,666,4.9,8.4,.583,0.0,0.0,,4.9,8.4,.583,2.4,3.2,.733,3.0,4.4,7.5,2.1,0.8,0.3,1.1,2.4,12.2
53,Jeff Grayer,SG,25,MIL,3,0,37,4.9,12.6,.385,0.0,0.0,,4.9,12.6,.385,4.9,5.8,.833,2.9,2.9,5.8,5.8,1.0,0.0,2.9,1.9,14.6
54,A.C. Green,PF,27,LAL,19,1,400,3.7,8.7,.423,0.4,0.7,.500,3.3,8.0,.416,3.4,4.9,.704,4.1,5.0,9.2,0.8,1.1,0.3,1.7,3.3,11.2
55,Rickey Green,PG,36,PHI,8,8,199,4.3,9.9,.436,0.5,0.7,.750,3.8,9.2,.412,1.4,1.6,.889,0.2,1.4,1.6,4.0,1.3,0.0,2.4,1.6,10.7
56,Sidney Green,PF,30,SAS,3,0,11,9.8,19.6,.500,0.0,0.0,,9.8,19.6,.500,6.5,6.5,1.000,3.3,9.8,13.1,0.0,0.0,0.0,3.3,9.8,26.2
57,Dave Greenwood,PF,33,SAS,1,0,5,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,14.4,14.4,0.0,0.0,7.2,0.0,14.4
58,Darrell Griffith,SG,32,UTA,3,0,9,20.0,28.0,.714,0.0,0.0,,20.0,28.0,.714,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,40.0
59,Tim Hardaway,PG,24,GSW,9,9,396,8.2,16.8,.486,1.5,4.4,.354,6.6,12.5,.533,2.7,3.5,.789,0.5,2.5,3.0,9.2,2.5,0.6,2.3,2.0,20.6
60,Scott Hastings,PF,30,DET,10,0,35,3.1,6.2,.500,2.1,4.1,.500,1.0,2.1,.500,0.0,0.0,,2.1,4.1,6.2,3.1,0.0,1.0,1.0,6.2,8.2
61,Hersey Hawkins,SG,24,PHI,8,8,329,5.1,11.1,.465,1.5,2.8,.538,3.6,8.2,.440,6.5,6.9,.937,0.9,4.2,5.0,3.0,2.2,1.1,1.8,3.2,18.3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Gerald Henderson,PG,35,DET,10,1,40,3.6,14.4,.250,0.0,2.7,.000,3.6,11.7,.308,0.0,0.0,,0.9,0.0,0.9,5.4,0.9,0.0,0.0,3.6,7.2
64,Steve Henson,PG,22,MIL,3,0,40,5.4,10.8,.500,1.8,2.7,.667,3.6,8.1,.444,2.7,3.6,.750,0.0,2.7,2.7,2.7,0.9,0.0,5.4,2.7,15.3
65,Rod Higgins,SF,31,GSW,9,3,214,4.4,10.3,.426,1.3,4.4,.308,3.0,5.9,.514,3.9,4.7,.821,1.5,3.4,4.9,3.0,0.3,1.3,1.2,4.7,14.0
66,Sean Higgins,SF,22,SAS,3,0,13,0.0,5.5,.000,0.0,0.0,,0.0,5.5,.000,0.0,0.0,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,2.8,0.0
67,Tyrone Hill,PF,22,GSW,9,0,80,4.1,6.3,.643,0.0,0.5,.000,4.1,5.9,.692,1.8,2.7,.667,3.2,7.2,10.4,0.9,1.4,1.8,0.9,11.3,9.9
68,Craig Hodges,SG,30,CHI,17,0,209,5.7,13.4,.423,1.9,4.8,.393,3.8,8.6,.440,0.5,0.7,.750,0.0,0.7,0.7,1.7,1.9,0.0,1.9,3.6,13.8
69,Dave Hoppen,C,26,PHI,3,0,9,12.0,12.0,1.000,0.0,0.0,,12.0,12.0,1.000,0.0,8.0,.000,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,24.0
70,Dennis Hopson,SF,25,CHI,5,0,18,4.0,12.0,.333,0.0,0.0,,4.0,12.0,.333,8.0,18.0,.444,4.0,4.0,8.0,2.0,0.0,2.0,2.0,4.0,16.0
71,Jeff Hornacek,SG,27,PHO,4,4,145,5.5,12.7,.431,0.7,1.5,.500,4.7,11.2,.422,6.5,7.0,.929,0.7,5.5,6.2,2.0,0.7,0.5,0.7,3.2,18.1
72,Jay Humphries,PG,28,MIL,3,3,123,5.0,9.4,.531,0.6,1.5,.400,4.4,7.9,.556,2.6,2.9,.900,0.6,1.2,1.8,7.3,0.6,0.0,1.8,5.0,13.2
73,Mark Jackson,PG,25,NYK,3,0,36,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,0.0,0.0,,0.0,0.0,0.0,8.0,1.0,1.0,5.0,1.0,2.0
74,Dave Jamerson,SG,23,HOU,2,0,21,8.6,22.3,.385,0.0,1.7,.000,8.6,20.6,.417,10.3,10.3,1.000,1.7,3.4,5.1,6.9,1.7,0.0,1.7,6.9,27.4
75,Avery Johnson,PG,25,SAS,3,0,19,0.0,9.5,.000,0.0,1.9,.000,0.0,7.6,.000,3.8,3.8,1.000,0.0,0.0,0.0,7.6,1.9,0.0,0.0,5.7,3.8
76,Buck Johnson,SF,27,HOU,3,3,86,4.2,11.7,.357,0.0,0.0,,4.2,11.7,.357,1.7,1.7,1.000,1.7,4.2,5.9,3.3,0.8,0.4,2.1,5.4,10.0
77,Eddie Johnson,SG,31,SEA,5,5,171,9.7,18.7,.517,0.8,3.2,.267,8.8,15.6,.568,5.1,6.1,.828,2.5,1.9,4.4,1.5,1.5,0.2,1.7,2.7,25.3
78,Kevin Johnson,PG,24,PHO,4,4,146,3.9,13.1,.302,0.2,1.7,.143,3.7,11.3,.326,4.4,7.4,.600,0.5,2.7,3.2,9.6,0.5,0.2,3.0,2.2,12.6
79,Magic Johnson*,PG,31,LAL,19,19,823,5.2,11.7,.440,0.9,3.1,.296,4.2,8.6,.492,6.9,7.8,.882,1.0,5.7,6.7,10.5,1.0,0.0,3.4,1.9,18.1
80,Vinnie Johnson,SG,34,DET,15,3,438,8.4,18.1,.464,0.2,1.1,.154,8.2,17.0,.483,1.8,2.5,.710,3.0,3.2,6.2,3.5,0.9,0.3,1.4,2.7,18.7
81,Michael Jordan*,SG,27,CHI,17,17,689,10.3,19.6,.524,0.5,1.4,.385,9.8,18.3,.534,6.5,7.7,.845,0.9,4.7,5.6,7.4,2.1,1.2,2.2,2.8,27.6
82,Shawn Kemp,PF,21,SEA,5,5,149,5.3,13.8,.386,0.0,0.2,.000,5.3,13.5,.393,5.3,6.5,.815,3.1,5.6,8.7,1.4,0.7,1.0,3.9,4.8,15.9
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Jerome Kersey,SF,28,POR,16,16,588,6.4,13.8,.465,0.0,0.0,,6.4,13.8,.465,4.7,6.2,.752,3.2,3.6,6.8,3.0,1.7,0.4,1.0,4.2,17.5
85,Stacey King,PF,24,CHI,11,0,86,3.3,11.3,.296,0.0,0.4,.000,3.3,10.9,.308,2.9,4.6,.636,3.8,5.4,9.2,0.8,0.4,0.4,3.8,6.3,9.6
86,Joe Kleine,C,29,BOS,5,1,31,4.6,10.5,.444,0.0,0.0,,4.6,10.5,.444,0.0,0.0,,5.8,7.0,12.8,1.2,0.0,0.0,2.3,8.1,9.3
87,Negele Knight,PG,23,PHO,4,0,56,8.4,16.7,.500,0.6,1.9,.333,7.7,14.8,.522,3.2,4.5,.714,0.6,1.9,2.6,5.8,0.6,0.0,2.6,4.5,20.6
88,Jon Koncak,C,27,ATL,5,5,133,1.1,3.8,.286,0.0,0.0,,1.1,3.8,.286,0.5,0.5,1.000,1.1,5.1,6.2,1.9,0.5,1.1,0.8,4.6,2.7
89,Larry Krystkowiak,F-C,26,MIL,3,0,25,1.4,8.6,.167,0.0,0.0,,1.4,8.6,.167,0.0,0.0,,0.0,4.3,4.3,2.9,1.4,0.0,0.0,4.3,2.9
90,Bill Laimbeer,C,33,DET,15,15,446,5.3,11.9,.446,0.4,1.4,.294,4.9,10.6,.466,2.2,2.5,.871,3.4,6.5,9.8,1.5,0.4,1.0,1.4,4.4,13.2
91,Andrew Lang,C,24,PHO,4,0,55,3.9,7.2,.545,0.0,0.0,,3.9,7.2,.545,9.2,11.1,.824,2.6,9.2,11.8,0.7,0.7,2.0,1.3,7.9,17.0
92,Gary Leonard,C,23,ATL,2,0,5,14.4,14.4,1.000,0.0,0.0,,14.4,14.4,1.000,0.0,0.0,,0.0,14.4,14.4,0.0,0.0,0.0,0.0,0.0,28.8
93,Cliff Levingston,PF,30,CHI,17,0,192,3.9,7.7,.512,0.0,0.0,,3.9,7.7,.512,0.6,1.1,.500,4.1,3.6,7.7,1.3,1.9,1.3,0.4,5.2,8.4
94,Reggie Lewis,SG,25,BOS,11,11,462,7.4,15.2,.487,0.0,0.3,.000,7.4,14.9,.497,4.4,5.3,.824,1.4,3.9,5.3,2.5,0.9,0.5,1.6,2.6,19.2
95,Alton Lister,C,32,GSW,6,5,72,6.0,12.5,.480,0.0,0.0,,6.0,12.5,.480,1.0,2.5,.400,3.5,10.5,14.0,1.0,0.0,3.5,4.0,7.5,13.0
96,Brad Lohaus,PF,26,MIL,3,0,41,4.4,14.0,.313,2.6,7.0,.375,1.8,7.0,.250,0.9,1.8,.500,3.5,4.4,7.9,0.9,0.0,0.0,2.6,5.3,12.3
97,Rick Mahorn,C,32,PHI,8,8,208,3.5,6.2,.556,0.0,0.0,,3.5,6.2,.556,1.9,2.4,.786,1.2,6.1,7.3,2.4,0.3,0.7,1.4,4.3,8.8
98,Dan Majerle,SF,25,PHO,4,0,110,3.9,10.5,.375,1.3,3.6,.364,2.6,6.9,.381,4.6,6.2,.737,2.0,2.9,4.9,2.3,1.6,0.3,0.7,3.9,13.7
99,Jeff Malone,SG,29,UTA,9,9,351,7.3,14.8,.493,0.0,0.2,.000,7.3,14.6,.500,4.5,4.9,.917,0.7,2.9,3.6,3.0,0.9,0.1,1.2,2.3,19.1
100,Karl Malone*,PF,27,UTA,9,9,383,8.9,19.6,.455,0.0,0.8,.000,8.9,18.9,.473,7.2,8.6,.846,2.2,9.1,11.3,2.7,0.8,1.0,2.4,3.3,25.1
101,Moses Malone*,C,35,ATL,5,0,84,1.7,8.6,.200,0.0,0.0,,1.7,8.6,.200,5.6,6.0,.929,6.9,6.4,13.3,1.3,0.9,0.4,0.9,1.7,9.0
102,Šarūnas Marčiulionis*,SG,26,GSW,9,0,206,7.3,14.7,.500,0.0,0.2,.000,7.3,14.5,.506,6.1,6.8,.897,1.4,2.6,4.0,4.7,1.9,0.2,2.4,3.7,20.8
103,Tony Massenburg,PF,23,SAS,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Vernon Maxwell,SG,25,HOU,3,3,113,7.3,17.8,.411,2.9,8.6,.333,4.5,9.2,.483,0.3,0.6,.500,0.3,2.2,2.5,2.9,0.6,0.3,2.2,2.5,17.8
106,Tim McCormick,C,28,ATL,2,0,13,5.5,19.4,.286,0.0,0.0,,5.5,19.4,.286,5.5,8.3,.667,2.8,2.8,5.5,0.0,0.0,0.0,0.0,2.8,16.6
107,Xavier McDaniel,SF,27,PHO,4,4,101,6.1,14.6,.415,0.0,0.4,.000,6.1,14.3,.425,1.4,2.1,.667,1.4,3.9,5.3,1.8,0.0,0.7,3.6,3.6,13.5
108,Kevin McHale*,PF,33,BOS,11,1,376,7.5,14.2,.527,0.6,1.1,.545,6.9,13.1,.526,6.3,7.7,.825,1.7,5.2,6.9,1.9,0.5,1.3,1.3,4.0,21.8
109,Derrick McKey,SF,24,SEA,4,0,114,5.1,8.8,.571,0.0,0.3,.000,5.1,8.5,.593,1.9,3.5,.545,2.2,5.1,7.3,2.5,0.9,0.0,1.9,4.1,12.0
110,Nate McMillan,SG,26,SEA,5,0,95,2.3,8.7,.261,0.0,0.8,.000,2.3,8.0,.286,0.8,1.5,.500,2.3,4.5,6.8,8.3,2.3,0.4,1.1,5.7,5.3
111,Scott Meents,PF,27,SEA,2,0,8,9.0,18.0,.500,0.0,0.0,,9.0,18.0,.500,0.0,4.5,.000,0.0,4.5,4.5,0.0,4.5,0.0,0.0,4.5,18.0
112,Reggie Miller*,SG,25,IND,5,5,193,6.3,13.1,.486,1.5,3.5,.421,4.8,9.5,.510,6.0,6.9,.865,0.9,2.1,3.0,2.6,1.5,0.4,2.2,2.6,20.1
113,Paul Mokeski,C,34,GSW,3,0,8,4.5,4.5,1.000,0.0,0.0,,4.5,4.5,1.000,0.0,0.0,,0.0,9.0,9.0,4.5,4.5,0.0,4.5,18.0,9.0
114,Sidney Moncrief*,SG,33,ATL,5,0,91,4.4,8.7,.500,0.4,2.4,.167,4.0,6.3,.625,5.1,6.3,.813,2.4,4.0,6.3,0.8,1.2,0.0,1.2,6.3,14.2
115,Chris Mullin*,SF,27,GSW,8,8,366,6.8,12.9,.527,0.9,1.3,.692,5.9,11.6,.508,4.2,4.9,.860,0.9,4.8,5.7,2.3,1.5,1.2,2.5,2.3,18.7
116,Jerrod Mustaf,PF,21,NYK,3,0,22,6.5,8.2,.800,0.0,0.0,,6.5,8.2,.800,6.5,8.2,.800,4.9,3.3,8.2,0.0,0.0,1.6,1.6,3.3,19.6
117,Ed Nealy,PF,30,PHO,2,0,20,1.8,9.0,.200,0.0,1.8,.000,1.8,7.2,.250,0.0,0.0,,3.6,5.4,9.0,0.0,0.0,0.0,1.8,3.6,3.6
118,Charles Oakley,PF,27,NYK,3,3,100,3.6,7.6,.476,0.0,0.0,,3.6,7.6,.476,1.1,2.2,.500,5.4,5.8,11.2,1.1,0.7,0.4,2.5,4.7,8.3
119,Hakeem Olajuwon*,C,28,HOU,3,3,129,7.3,12.6,.578,0.0,0.3,.000,7.3,12.3,.591,3.9,4.7,.824,3.3,8.9,12.3,1.7,1.1,2.2,2.2,3.1,18.4
120,Brian Oliver,SG,22,PHI,4,0,15,4.8,14.4,.333,0.0,0.0,,4.8,14.4,.333,4.8,4.8,1.000,0.0,0.0,0.0,2.4,2.4,0.0,0.0,9.6,14.4
121,Walter Palmer,C,22,UTA,2,0,6,6.0,24.0,.250,0.0,0.0,,6.0,24.0,.250,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,6.0,18.0,12.0
122,Robert Parish*,C,37,BOS,10,10,296,7.1,11.8,.598,0.0,0.0,,7.1,11.8,.598,5.1,7.4,.689,4.0,7.2,11.2,0.7,1.0,0.9,1.9,4.1,19.2
123,John Paxson,PG,30,CHI,17,17,487,4.6,8.6,.530,0.1,1.0,.143,4.4,7.6,.583,1.0,1.0,1.000,0.1,1.6,1.7,3.9,0.8,0.0,0.4,2.4,10.3
124,Gary Payton*,PG,22,SEA,5,5,135,2.9,7.2,.407,0.0,0.3,.000,2.9,6.9,.423,0.5,0.5,1.000,1.3,2.1,3.5,8.5,2.1,0.3,2.4,4.3,6.4
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Will Perdue,C,25,CHI,17,0,198,5.3,9.6,.547,0.0,0.0,,5.3,9.6,.547,2.2,4.0,.545,5.8,6.0,11.8,0.7,0.4,1.5,2.5,7.5,12.7
127,Sam Perkins,PF,29,LAL,19,19,752,5.8,10.6,.548,0.5,1.4,.367,5.3,9.1,.576,4.0,5.2,.761,2.0,5.6,7.5,1.6,0.7,1.3,1.8,3.3,16.1
128,Chuck Person,SF,26,IND,5,5,192,9.0,16.9,.533,3.2,5.8,.548,5.8,11.1,.525,3.2,3.9,.810,0.6,4.7,5.2,3.0,0.9,0.0,2.3,2.8,24.4
129,Jim Petersen,C,28,GSW,9,4,117,3.7,5.2,.706,0.0,0.0,,3.7,5.2,.706,1.5,2.5,.625,1.2,7.1,8.3,0.9,0.6,1.2,0.6,10.8,8.9
130,Ricky Pierce,SG,31,SEA,5,0,112,6.1,18.3,.333,1.0,3.2,.300,5.1,15.1,.340,5.1,5.5,.941,1.9,2.6,4.5,1.3,1.3,0.3,3.5,3.9,18.3
131,Ed Pinckney,PF,27,BOS,11,0,170,3.4,4.4,.762,0.0,0.0,,3.4,4.4,.762,3.6,4.4,.810,4.9,3.6,8.5,0.4,1.3,0.4,0.4,3.6,10.4
132,Scottie Pippen*,SF,25,CHI,17,17,704,7.3,14.4,.504,0.2,0.9,.235,7.1,13.6,.521,4.1,5.2,.792,1.9,5.8,7.7,5.1,2.1,1.0,2.8,3.0,18.8
133,Terry Porter,PG,27,POR,16,16,595,6.2,12.3,.500,1.0,2.8,.362,5.1,9.5,.541,4.1,4.8,.861,0.5,2.2,2.7,6.4,1.5,0.1,1.9,1.9,17.5
134,Paul Pressey,SG,32,SAS,4,0,124,3.8,9.3,.406,0.3,1.2,.250,3.5,8.1,.429,1.7,2.6,.667,1.5,1.7,3.2,4.6,2.3,0.9,1.7,4.4,9.6
135,Brian Quinnett,SG,24,NYK,3,0,36,4.0,8.0,.500,1.0,3.0,.333,3.0,5.0,.600,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,9.0
