,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Kobe Bryant*,SG,27,LAL,7,7,314,8.3,16.6,.497,1.6,4.0,.400,6.6,12.6,.527,4.2,5.5,.771,0.5,4.6,5.0,4.1,0.9,0.3,3.8,2.9,22.4
22,Greg Buckner,SG,29,DEN,5,4,137,6.0,14.5,.418,2.6,8.4,.313,3.4,6.0,.565,1.8,2.1,.875,0.8,2.9,3.7,1.6,0.8,0.3,0.3,3.2,16.6
23,Pat Burke,C,32,PHO,3,0,7,10.3,20.6,.500,5.1,10.3,.500,5.1,10.3,.500,0.0,5.1,.000,5.1,10.3,15.4,0.0,0.0,5.1,0.0,0.0,25.7
24,Antonio Burks,PG,25,MEM,2,0,13,2.8,2.8,1.000,0.0,0.0,,2.8,2.8,1.000,2.8,5.5,.500,0.0,2.8,2.8,5.5,2.8,0.0,0.0,5.5,8.3
25,Caron Butler,SF,25,WAS,6,6,262,5.8,13.9,.416,0.4,1.9,.214,5.4,12.0,.448,3.3,4.0,.828,2.2,6.5,8.7,2.2,1.6,0.5,1.9,4.3,15.3
26,Andrew Bynum,C,18,LAL,1,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Marcus Camby,C,31,DEN,5,5,175,5.3,12.8,.419,0.0,0.0,,5.3,12.8,.419,1.0,1.9,.556,2.7,8.6,11.3,2.3,0.8,2.9,0.8,2.9,11.7
28,Brian Cardinal,PF,28,MEM,3,0,22,1.6,3.3,.500,1.6,3.3,.500,0.0,0.0,,0.0,0.0,,1.6,4.9,6.5,1.6,1.6,0.0,0.0,3.3,4.9
29,Vince Carter,SG,29,NJN,11,11,450,9.0,19.5,.463,1.1,4.6,.241,7.9,14.9,.532,6.9,8.6,.796,1.3,4.9,6.2,4.6,1.6,0.5,2.1,2.7,26.1
30,Sam Cassell,PG,36,LAC,12,12,404,6.5,14.9,.437,1.3,3.8,.349,5.2,11.0,.468,4.9,6.1,.809,0.8,3.5,4.3,6.1,0.7,0.2,2.5,3.1,19.2
31,Kelvin Cato,C,31,DET,4,0,15,7.2,12.0,.600,0.0,0.0,,7.2,12.0,.600,0.0,0.0,,7.2,9.6,16.8,0.0,0.0,0.0,0.0,4.8,14.4
32,Tyson Chandler,C,23,CHI,6,0,104,1.4,2.1,.667,0.0,0.0,,1.4,2.1,.667,1.0,3.5,.300,2.8,6.6,9.3,1.0,0.7,0.7,2.1,10.0,3.8
33,Jason Collins,C,27,NJN,11,11,302,1.1,3.0,.360,0.0,0.0,,1.1,3.0,.360,1.5,2.6,.591,2.4,4.2,6.6,0.4,0.6,0.2,1.1,6.6,3.7
34,Brian Cook,PF,25,LAL,7,0,78,8.3,21.2,.391,1.8,5.1,.364,6.5,16.2,.400,1.8,1.8,1.000,5.1,5.1,10.2,3.7,0.5,0.0,1.4,6.9,20.3
35,Austin Croshere,PF,30,IND,6,2,175,2.5,7.8,.316,1.9,4.7,.391,0.6,3.1,.200,3.3,3.7,.889,1.0,3.5,4.5,1.4,1.0,0.0,1.2,2.3,10.1
36,Erick Dampier,C,30,DAL,19,2,454,2.7,5.0,.540,0.0,0.1,.000,2.7,4.9,.548,2.1,3.5,.614,4.4,5.7,10.1,0.5,0.9,1.9,1.0,5.9,7.5
37,Antonio Daniels,SG,30,WAS,6,0,216,4.7,8.7,.538,0.5,1.8,.273,4.2,6.8,.610,3.3,3.7,.909,0.3,2.5,2.8,3.3,0.5,0.2,1.7,0.7,13.2
38,Marquis Daniels,SG,25,DAL,20,0,222,4.1,9.1,.446,0.3,0.8,.400,3.7,8.3,.451,2.6,3.4,.762,1.6,1.8,3.4,4.2,0.8,0.2,1.9,4.2,11.0
39,Dale Davis,C,36,DET,8,0,36,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,2.0,4.0,.500,1.0,8.0,9.0,1.0,0.0,0.0,3.0,11.0,2.0
40,Carlos Delfino,SG,23,DET,8,0,32,1.1,6.8,.167,1.1,2.3,.500,0.0,4.5,.000,2.3,2.3,1.000,0.0,4.5,4.5,2.3,1.1,0.0,6.8,4.5,5.6
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Tony Delk,PG,32,DET,16,0,138,5.0,12.3,.404,0.8,3.9,.200,4.2,8.3,.500,1.8,2.6,.700,1.0,3.7,4.7,2.1,1.6,0.0,1.0,3.7,12.5
43,Luol Deng,SF,20,CHI,6,0,180,4.8,11.2,.429,0.2,1.0,.200,4.6,10.2,.451,2.4,4.2,.571,1.6,4.2,5.8,0.6,1.0,0.8,1.0,2.6,12.2
44,Boris Diaw,PF,23,PHO,20,20,796,6.9,13.1,.526,0.1,0.3,.429,6.7,12.8,.528,3.0,4.0,.761,1.8,4.3,6.0,4.7,0.8,1.0,2.5,2.9,16.9
45,DeSagana Diop,C,24,DAL,22,18,407,2.1,3.4,.615,0.0,0.0,,2.1,3.4,.615,1.0,1.6,.611,3.5,6.1,9.6,0.2,1.2,2.5,1.0,7.2,5.2
46,Michael Doleac,C,28,MIA,8,0,72,3.5,6.5,.538,0.0,0.0,,3.5,6.5,.538,1.0,1.0,1.000,3.0,8.0,11.0,0.0,0.5,0.0,1.5,6.0,8.0
47,Chris Duhon,PG,23,CHI,6,0,131,2.5,6.9,.360,1.9,4.4,.438,0.5,2.5,.222,1.4,1.6,.833,0.3,4.1,4.4,3.6,0.5,0.0,1.4,3.6,8.2
48,Tim Duncan*,PF,29,SAS,13,13,493,8.8,15.4,.573,0.0,0.1,.000,8.8,15.3,.579,6.9,9.6,.718,2.4,7.6,10.0,3.1,0.8,1.8,2.5,3.7,24.5
49,Francisco Elson,C,29,DEN,5,2,75,1.4,2.4,.600,0.0,0.0,,1.4,2.4,.600,0.0,0.0,,2.4,2.9,5.3,1.0,1.9,0.0,1.4,6.2,2.9
50,Maurice Evans,SG,27,DET,16,0,101,5.7,10.7,.533,2.5,3.9,.636,3.2,6.8,.474,5.0,5.7,.875,2.1,2.9,5.0,1.1,0.4,0.4,0.7,3.6,18.9
51,Reggie Evans,PF,25,DEN,5,0,69,1.6,3.7,.429,0.0,1.0,.000,1.6,2.6,.600,6.8,9.4,.722,4.2,7.8,12.0,0.0,1.0,0.5,3.1,5.7,9.9
52,Daniel Ewing,SG,22,LAC,6,0,5,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
53,Michael Finley,SG,32,SAS,13,4,411,4.4,9.2,.476,1.6,4.1,.383,2.8,5.1,.552,1.6,1.8,.900,0.1,4.2,4.3,1.6,0.7,0.3,0.8,1.7,11.9
54,T.J. Ford,PG,22,MIL,5,5,162,5.6,11.3,.490,0.4,1.1,.400,5.1,10.2,.500,2.4,2.7,.917,0.7,3.8,4.4,7.1,0.7,0.0,3.6,4.4,14.0
55,Jeff Foster,C,29,IND,4,4,80,1.8,5.0,.364,0.0,0.0,,1.8,5.0,.364,1.4,1.8,.750,5.0,5.9,10.8,1.4,1.8,0.5,0.0,4.1,5.0
56,Dan Gadzuric,C,27,MIL,4,0,16,18.0,20.3,.889,0.0,0.0,,18.0,20.3,.889,2.3,4.5,.500,4.5,4.5,9.0,0.0,0.0,2.3,0.0,6.8,38.3
57,Francisco García,SF,24,SAC,6,0,41,4.4,9.7,.455,0.9,3.5,.250,3.5,6.1,.571,1.8,1.8,1.000,0.0,1.8,1.8,0.9,1.8,1.8,0.0,4.4,11.4
58,Pau Gasol,PF,25,MEM,4,4,158,6.6,15.3,.433,0.0,0.2,.000,6.6,15.0,.439,5.2,6.8,.767,0.9,5.2,6.2,2.7,0.5,1.1,2.5,2.5,18.5
59,Devean George,SF,28,LAL,7,0,121,3.9,10.1,.382,2.7,6.2,.429,1.2,3.9,.308,0.6,1.5,.400,0.6,4.2,4.8,1.2,1.2,0.3,0.0,3.9,11.0
60,Eddie Gill,PG,27,IND,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
61,Manu Ginóbili,SG,28,SAS,13,11,426,6.4,13.3,.484,1.2,3.5,.333,5.2,9.7,.539,6.2,7.4,.839,0.8,4.2,5.0,3.3,1.6,0.6,2.8,3.6,20.2
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Drew Gooden,PF,24,CLE,13,13,282,5.7,10.9,.529,0.0,0.0,,5.7,10.9,.529,2.2,2.3,.944,4.0,8.6,12.5,1.0,0.4,0.3,2.3,5.1,13.7
64,Ben Gordon,SG,22,CHI,6,6,245,6.3,15.6,.406,2.2,6.0,.366,4.1,9.6,.431,3.7,5.4,.676,0.7,2.2,2.9,2.6,0.9,0.0,2.5,1.8,18.5
65,Danny Granger,SF,22,IND,6,3,162,4.0,7.6,.529,2.0,3.6,.563,2.0,4.0,.500,0.9,0.9,1.000,1.6,5.3,6.9,2.2,0.9,1.6,1.6,4.4,10.9
66,Brian Grant,C,33,PHO,5,0,12,3.0,9.0,.333,0.0,0.0,,3.0,9.0,.333,0.0,6.0,.000,6.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,6.0
67,Adrian Griffin,SG,31,DAL,20,8,349,3.3,6.1,.542,0.0,0.0,,3.3,6.1,.542,0.7,0.8,.875,2.9,4.4,7.3,2.5,1.5,0.2,1.1,4.3,7.3
68,Richard Hamilton,SG,27,DET,18,18,690,6.7,16.2,.413,0.7,2.1,.350,5.9,14.1,.422,5.1,5.9,.851,0.8,1.9,2.7,2.5,0.9,0.3,2.0,3.1,19.1
69,Othella Harrington,C,32,CHI,3,0,15,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,4.8,4.8,0.0,2.4,0.0,0.0,4.8,0.0
70,Devin Harris,PG,22,DAL,23,15,558,5.3,11.0,.480,0.0,0.5,.000,5.3,10.5,.503,3.4,4.8,.703,1.0,1.5,2.5,3.2,1.2,0.2,2.7,4.5,13.9
71,David Harrison,C,23,IND,6,0,31,3.5,10.5,.333,0.0,0.0,,3.5,10.5,.333,8.1,13.9,.583,1.2,4.6,5.8,0.0,1.2,1.2,4.6,12.8,15.1
72,Jason Hart,PG,27,SAC,5,0,52,2.8,9.0,.308,0.0,0.0,,2.8,9.0,.308,1.4,1.4,1.000,0.7,0.7,1.4,2.1,2.1,0.0,2.8,5.5,6.9
73,Udonis Haslem,PF,25,MIA,22,22,650,4.1,8.3,.493,0.0,0.1,.000,4.1,8.3,.497,2.3,3.3,.683,2.7,6.3,9.0,0.9,0.7,0.4,1.7,4.4,10.5
74,Brendan Haywood,C,26,WAS,6,6,155,3.5,5.1,.682,0.0,0.0,,3.5,5.1,.682,3.0,5.8,.520,1.6,2.8,4.4,1.2,0.5,2.6,1.6,5.1,10.0
75,Alan Henderson,C,33,CLE,2,0,9,0.0,8.0,.000,0.0,0.0,,0.0,8.0,.000,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0
76,Kirk Hinrich,PG,25,CHI,6,6,234,6.0,14.5,.415,1.4,4.0,.346,4.6,10.5,.441,5.5,6.5,.857,0.0,3.1,3.1,7.1,1.2,0.3,3.7,3.4,18.9
77,Robert Horry,PF,35,SAS,13,5,224,2.4,5.9,.405,1.0,2.7,.353,1.4,3.2,.450,3.1,4.2,.731,3.1,4.7,7.7,1.8,0.8,1.4,1.6,5.0,8.8
78,Eddie House,PG,27,PHO,14,0,130,5.3,14.4,.365,0.8,3.9,.214,4.4,10.5,.421,0.8,1.1,.750,0.0,2.5,2.5,1.7,0.3,0.6,1.4,2.8,12.2
79,Josh Howard,SF,25,DAL,23,23,824,6.1,13.5,.453,1.0,2.8,.369,5.1,10.7,.475,3.5,4.3,.808,1.8,5.7,7.5,1.4,1.0,0.6,2.3,3.7,16.8
80,Larry Hughes,SG,27,CLE,9,8,336,3.9,12.1,.319,0.5,1.9,.278,3.3,10.2,.326,2.5,3.3,.742,1.0,1.9,2.9,3.9,2.1,0.1,1.7,3.6,10.7
81,Lindsey Hunter,PG,35,DET,18,0,217,4.3,12.9,.333,2.3,7.3,.318,2.0,5.6,.353,1.7,1.7,1.000,1.3,1.8,3.2,4.8,2.5,0.2,2.3,6.8,12.6
82,Zydrunas Ilgauskas,C,30,CLE,13,13,354,5.5,12.1,.454,0.0,0.0,,5.5,12.1,.454,2.7,3.7,.750,3.4,5.0,8.3,1.0,0.5,2.7,2.4,4.7,13.7
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,D.J. Mbenga,C,25,DAL,7,0,25,1.4,4.3,.333,0.0,0.0,,1.4,4.3,.333,2.9,2.9,1.000,1.4,10.1,11.5,0.0,0.0,1.4,4.3,13.0,5.8
85,Bobby Jackson,PG,32,MEM,4,0,100,4.3,10.4,.414,1.4,4.0,.364,2.9,6.5,.444,1.8,2.5,.714,0.0,2.9,2.9,1.8,0.4,0.0,5.0,2.5,11.9
86,Jermaine Jackson,PG,29,MIL,2,0,4,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0
87,Jim Jackson,SF,35,LAL,3,0,21,3.4,10.3,.333,0.0,1.7,.000,3.4,8.6,.400,0.0,0.0,,3.4,1.7,5.1,3.4,1.7,1.7,3.4,6.9,6.9
88,Stephen Jackson,SG,27,IND,6,6,227,4.8,13.0,.366,1.0,4.1,.231,3.8,8.9,.429,2.2,2.9,.778,0.8,3.5,4.3,3.2,0.6,0.2,2.4,3.6,12.7
89,LeBron James,SF,21,CLE,13,13,604,8.7,18.3,.476,1.3,3.8,.333,7.5,14.5,.512,5.2,7.0,.737,1.3,4.9,6.3,4.5,1.1,0.5,3.9,2.6,23.8
90,Antawn Jamison,SF,29,WAS,6,6,253,6.0,14.1,.424,1.4,4.6,.313,4.6,9.5,.478,3.0,3.8,.778,1.3,4.8,6.1,2.6,0.9,0.3,1.6,3.3,16.4
91,Šarūnas Jasikevičius,PG,29,IND,6,0,66,3.8,10.4,.368,1.1,4.9,.222,2.7,5.5,.500,0.5,1.1,.500,0.5,2.7,3.3,3.3,0.0,0.5,2.7,3.8,9.3
92,Richard Jefferson,SF,25,NJN,11,11,437,7.4,13.6,.545,1.0,2.4,.414,6.4,11.2,.574,4.3,5.2,.825,0.6,3.1,3.7,3.7,0.8,0.3,2.5,2.6,20.1
93,Jared Jeffries,PF,24,WAS,6,6,215,2.8,7.2,.395,0.2,1.2,.143,2.7,6.0,.444,2.2,2.8,.765,3.3,2.8,6.2,1.5,0.2,1.2,1.8,3.2,8.0
94,Anthony Johnson,PG,31,IND,6,6,242,6.7,12.9,.517,1.2,3.0,.400,5.5,10.0,.552,3.3,4.9,.667,1.2,3.3,4.5,4.6,0.9,0.0,2.1,2.5,17.9
95,DerMarr Johnson,SG,25,DEN,3,0,34,3.2,13.8,.231,1.1,10.6,.100,2.1,3.2,.667,0.0,0.0,,2.1,8.5,10.6,2.1,0.0,1.1,1.1,1.1,7.4
96,Ervin Johnson,C,38,MIL,3,0,11,0.0,3.3,.000,0.0,0.0,,0.0,3.3,.000,6.5,6.5,1.000,0.0,13.1,13.1,0.0,3.3,0.0,3.3,3.3,6.5
97,Dahntay Jones,SF,25,MEM,4,0,46,3.9,5.5,.714,0.0,0.0,,3.9,5.5,.714,5.5,7.8,.700,0.8,4.7,5.5,0.0,0.8,0.0,1.6,5.5,13.3
98,Damon Jones,PG,29,CLE,13,0,181,1.6,5.2,.308,1.0,3.6,.278,0.6,1.6,.375,0.6,0.8,.750,0.4,2.8,3.2,2.4,0.4,0.0,0.6,3.4,4.8
99,Eddie Jones,SG,34,MEM,4,3,119,4.2,8.8,.483,0.9,2.1,.429,3.3,6.7,.500,3.0,4.5,.667,0.9,2.4,3.3,3.0,0.9,0.3,0.3,3.0,12.4
100,Fred Jones,SG,26,IND,6,1,167,3.2,7.8,.417,1.3,3.4,.375,1.9,4.3,.450,2.4,2.6,.917,0.4,3.9,4.3,3.2,1.3,0.2,1.7,2.8,10.1
101,James Jones,SF,25,PHO,20,6,353,2.9,8.4,.341,0.8,2.7,.308,2.0,5.7,.357,2.2,2.7,.846,1.6,5.7,7.3,0.5,0.5,1.8,0.9,2.5,8.8
102,Chris Kaman,C,23,LAC,11,10,324,5.7,9.6,.593,0.0,0.0,,5.7,9.6,.593,1.8,2.3,.762,2.3,7.4,9.8,1.1,0.6,1.0,3.7,4.2,13.1
103,Jason Kapono,SF,24,MIA,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jason Kidd*,PG,32,NJN,11,11,450,3.9,10.6,.371,1.2,4.0,.300,2.7,6.6,.415,1.5,1.8,.826,1.8,5.0,6.7,8.5,1.4,0.2,1.9,2.5,10.6
106,Linas Kleiza,PF,21,DEN,3,0,14,7.7,20.6,.375,0.0,2.6,.000,7.7,18.0,.429,0.0,0.0,,2.6,7.7,10.3,5.1,0.0,0.0,0.0,7.7,15.4
107,Nenad Krstić,PF,22,NJN,11,11,366,6.4,12.7,.504,0.0,0.0,,6.4,12.7,.504,3.1,4.4,.711,2.5,4.9,7.4,0.8,0.5,1.0,2.2,4.5,15.9
108,Toni Kukoč,PF,37,MIL,3,0,53,5.4,9.5,.571,3.4,5.4,.625,2.0,4.1,.500,0.7,1.4,.500,0.0,3.4,3.4,6.1,0.7,0.0,2.0,5.4,14.9
109,Shaun Livingston,PG,20,LAC,12,0,332,3.9,8.2,.474,0.1,0.1,1.000,3.8,8.1,.467,1.8,2.3,.810,1.7,4.3,6.1,6.2,0.8,0.7,2.5,3.4,9.8
110,Corey Maggette,SF,26,LAC,12,2,292,7.0,15.0,.467,1.0,3.0,.333,6.0,12.1,.500,7.5,8.3,.910,0.9,9.9,10.7,2.1,0.9,0.6,3.2,4.8,22.6
111,Jamaal Magloire,C,27,MIL,5,5,135,4.8,10.1,.474,0.0,0.0,,4.8,10.1,.474,2.4,4.0,.600,2.9,7.7,10.7,1.3,0.5,1.6,1.6,3.7,12.0
112,Shawn Marion,PF,27,PHO,20,20,849,6.9,14.1,.489,0.9,3.0,.314,6.0,11.2,.536,2.5,2.8,.881,2.4,7.5,9.9,1.3,1.6,1.0,0.9,2.8,17.3
113,Donyell Marshall,PF,32,CLE,13,0,345,4.7,10.9,.433,1.9,4.8,.391,2.8,6.1,.466,1.6,1.8,.882,2.5,5.1,7.6,0.8,0.7,0.9,1.4,2.5,12.8
114,Kenyon Martin,PF,28,DEN,2,0,35,4.1,13.4,.308,0.0,0.0,,4.1,13.4,.308,1.0,2.1,.500,6.2,3.1,9.3,1.0,4.1,2.1,3.1,5.1,9.3
115,Kevin Martin,SG,22,SAC,6,1,197,4.0,9.9,.407,1.1,3.5,.316,2.9,6.4,.457,5.3,5.3,1.000,1.8,3.7,5.5,0.5,0.5,0.4,0.4,2.0,14.4
116,Walter McCarty,SF,31,LAC,8,0,10,3.6,14.4,.250,0.0,3.6,.000,3.6,10.8,.333,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,7.2,7.2
117,Antonio McDyess,PF,31,DET,18,0,370,5.5,9.9,.559,0.0,0.1,.000,5.5,9.8,.564,2.2,4.1,.548,3.8,6.8,10.6,1.1,0.8,1.3,1.4,5.3,13.3
118,Aaron McKie,PG,33,LAL,1,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Andre Miller,PG,29,DEN,5,5,182,6.7,15.2,.442,0.0,0.0,,6.7,15.2,.442,2.8,3.4,.824,1.6,2.8,4.4,7.1,1.0,0.2,3.2,2.4,16.2
120,Brad Miller,C,29,SAC,6,6,166,4.6,11.3,.404,0.2,1.5,.143,4.3,9.8,.444,2.6,2.8,.923,0.7,3.3,3.9,3.3,1.5,1.1,1.5,4.3,11.9
121,Mike Miller,SG,25,MEM,4,1,107,4.0,10.1,.400,0.3,2.7,.125,3.7,7.4,.500,3.0,3.0,1.000,0.3,4.7,5.0,2.4,0.7,0.7,2.7,3.7,11.4
122,Cuttino Mobley,SG,30,LAC,12,12,473,4.6,10.9,.427,0.8,2.3,.367,3.8,8.6,.442,2.0,2.2,.897,0.8,3.6,4.3,1.8,0.6,0.2,1.8,2.1,12.1
123,Nazr Mohammed,C,28,SAS,8,3,94,4.2,5.7,.733,0.4,0.4,1.000,3.8,5.4,.714,5.0,6.9,.722,5.7,6.1,11.9,0.4,1.1,2.3,3.1,6.5,13.8
124,Alonzo Mourning*,C,35,MIA,21,0,226,4.1,5.9,.703,0.0,0.0,,4.1,5.9,.703,4.5,6.7,.667,2.7,7.0,9.7,0.5,0.8,3.8,2.7,7.8,12.7
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Lamond Murray,SF,32,NJN,11,0,197,3.8,9.9,.389,2.2,6.2,.353,1.6,3.7,.450,1.6,2.0,.818,1.6,5.3,6.9,0.4,0.5,0.0,0.5,4.6,11.5
127,Ronald Murray,SG,26,CLE,13,5,399,3.3,10.1,.330,0.5,2.2,.208,2.9,7.9,.364,2.3,2.9,.813,1.0,2.8,3.8,1.9,0.8,0.2,0.8,2.4,9.5
128,Boštjan Nachbar,SF,25,NJN,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Eduardo Nájera,PF,29,DEN,4,3,89,1.2,5.7,.214,0.0,0.0,,1.2,5.7,.214,0.8,1.6,.500,1.6,4.4,6.1,0.8,1.2,0.0,1.6,5.3,3.2
130,Steve Nash*,PG,31,PHO,20,20,798,6.6,13.1,.502,1.4,3.9,.368,5.1,9.2,.559,3.7,4.1,.912,0.4,2.9,3.3,9.2,0.4,0.2,3.0,1.7,18.4
131,Rasho Nesterović,C,29,SAS,9,1,114,3.5,6.0,.579,0.3,0.3,1.000,3.2,5.7,.556,0.6,0.6,1.000,2.2,7.3,9.5,0.3,0.6,1.6,0.6,5.4,7.9
132,Ira Newble,SG,31,CLE,5,0,11,9.8,9.8,1.000,3.3,3.3,1.000,6.5,6.5,1.000,0.0,0.0,,3.3,3.3,6.5,0.0,3.3,0.0,3.3,3.3,22.9
133,Andrés Nocioni,PF,26,CHI,6,6,230,7.4,13.1,.560,1.6,3.3,.476,5.8,9.9,.587,4.7,5.5,.857,0.8,7.5,8.3,1.4,0.8,0.3,2.2,3.3,21.0
134,Dirk Nowitzki,PF,27,DAL,23,23,983,7.2,15.3,.468,0.8,2.5,.343,6.3,12.9,.491,7.5,8.4,.895,1.7,8.1,9.8,2.5,0.9,0.5,1.8,2.3,22.7
135,Jermaine O'Neal,PF,27,IND,6,6,216,7.3,14.0,.524,0.0,0.3,.000,7.3,13.7,.537,6.3,8.8,.717,1.5,6.0,7.5,1.7,0.5,2.3,4.3,4.7,21.0
