,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
28,Matt Bonner,PF,33,SAS,22,2,136,2.6,5.6,.476,1.1,3.2,.333,1.6,2.4,.667,0.8,1.1,.750,0.5,3.2,3.7,2.9,0.5,0.3,0.5,3.2,7.1
29,Trevor Booker,PF,26,WAS,9,1,146,3.2,7.2,.448,0.0,0.5,.000,3.2,6.7,.481,1.0,1.5,.667,3.9,5.7,9.6,2.0,0.5,2.2,0.7,6.2,7.4
30,Carlos Boozer,PF,32,CHI,5,5,121,6.0,14.0,.426,0.0,0.0,,6.0,14.0,.426,2.4,2.7,.889,2.4,9.2,11.6,1.5,0.3,0.0,2.1,3.9,14.3
31,Chris Bosh,C,29,MIA,20,20,686,6.1,12.0,.507,1.6,3.9,.405,4.5,8.1,.555,1.9,2.5,.750,1.3,4.6,5.9,1.1,0.9,1.0,0.7,2.7,15.6
32,Elton Brand,C,34,ATL,7,0,81,0.9,5.3,.167,0.0,0.0,,0.9,5.3,.167,1.8,2.2,.800,3.1,7.1,10.2,2.7,0.4,2.7,0.0,4.4,3.6
33,Reggie Bullock,SF,22,LAC,2,0,5,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,14.4
34,Caron Butler,SF,33,OKC,18,2,419,3.0,9.3,.324,1.8,5.1,.356,1.2,4.2,.286,1.9,2.4,.786,0.9,4.0,5.0,1.3,0.4,0.2,0.9,2.8,9.7
35,Jimmy Butler,SG,24,CHI,5,5,218,3.6,9.4,.386,1.0,3.3,.300,2.6,6.1,.432,3.0,3.8,.783,1.0,3.3,4.3,1.8,1.0,0.0,0.5,2.1,11.2
36,Rasual Butler,SG,34,IND,11,0,70,3.1,7.7,.400,2.6,6.2,.417,0.5,1.5,.333,1.0,1.0,1.000,0.0,3.1,3.1,0.5,0.5,0.5,0.5,1.5,9.8
37,José Calderón,PG,32,DAL,7,7,191,5.7,12.3,.462,2.1,4.3,.478,3.6,7.9,.452,0.2,0.2,1.000,0.4,1.3,1.7,5.8,0.2,0.0,1.3,3.0,13.6
38,DeMarre Carroll,SF,27,ATL,7,7,246,3.4,7.2,.469,1.3,3.2,.409,2.0,4.0,.519,1.0,1.6,.636,1.8,3.2,5.0,1.6,0.7,0.4,1.2,3.1,9.1
39,Vince Carter,SG,37,DAL,7,0,190,5.9,12.9,.456,2.8,5.9,.484,3.0,7.0,.432,2.1,2.7,.786,1.3,3.4,4.7,3.2,0.6,0.4,1.1,2.3,16.7
40,Mario Chalmers,PG,27,MIA,20,19,535,3.2,7.5,.423,1.0,2.9,.349,2.2,4.6,.471,1.3,1.7,.760,0.1,3.0,3.1,4.8,1.3,0.4,2.0,3.2,8.6
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Victor Claver,SF,25,POR,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,20.6,.000,0.0,25.7,25.7,0.0,0.0,0.0,5.1,0.0,0.0
43,Norris Cole,PG,25,MIA,20,0,404,2.9,7.0,.410,1.3,3.6,.375,1.5,3.4,.447,1.2,1.3,.867,0.1,1.9,2.0,3.2,0.8,0.1,1.7,3.0,8.2
44,Darren Collison,PG,26,LAC,13,0,249,5.1,13.0,.389,0.1,1.7,.083,4.9,11.3,.436,5.6,6.5,.867,1.4,2.5,3.9,4.5,0.9,0.1,1.7,2.5,15.9
45,Nick Collison,PF,33,OKC,17,2,183,2.4,5.7,.414,0.4,1.0,.400,2.0,4.7,.417,1.4,2.0,.700,2.4,5.1,7.5,2.6,0.8,1.4,1.2,5.5,6.5
46,Mike Conley,PG,26,MEM,7,7,267,5.9,13.8,.431,0.4,3.6,.111,5.5,10.1,.547,2.7,3.5,.769,0.7,3.6,4.3,7.4,1.9,0.1,2.0,1.9,15.0
47,Chris Copeland,SF,29,IND,12,0,82,5.3,12.3,.429,2.6,7.0,.375,2.6,5.3,.500,2.6,4.0,.667,0.4,1.8,2.2,0.4,1.3,1.3,2.2,5.7,15.8
48,Jamal Crawford,SG,33,LAC,13,0,313,7.8,19.7,.398,3.1,9.1,.342,4.7,10.6,.446,4.5,5.1,.886,0.6,1.6,2.2,3.0,1.4,0.2,1.7,2.8,23.2
49,Jordan Crawford,SG,25,GSW,6,0,57,7.6,20.8,.364,1.3,4.4,.286,6.3,16.4,.385,6.9,8.8,.786,2.5,3.2,5.7,1.3,0.6,0.0,3.2,4.4,23.4
50,Jae Crowder,SF,23,DAL,7,0,81,3.6,8.0,.444,1.3,3.1,.429,2.2,4.9,.455,0.0,0.0,,1.8,3.6,5.3,0.9,0.9,0.4,1.3,5.8,8.4
51,Stephen Curry,PG,25,GSW,7,7,296,6.2,14.1,.440,2.7,6.9,.386,3.5,7.2,.492,4.5,5.1,.881,0.5,2.6,3.0,7.2,1.5,0.1,3.2,2.2,19.6
52,Samuel Dalembert,C,32,DAL,7,7,135,2.9,6.4,.458,0.0,0.0,,2.9,6.4,.458,2.7,4.0,.667,6.1,9.6,15.7,0.0,0.5,2.7,1.1,4.0,8.5
53,Troy Daniels,SG,22,HOU,4,0,68,4.8,9.0,.529,4.2,7.9,.533,0.5,1.1,.500,2.6,2.6,1.000,1.6,3.2,4.8,0.5,1.1,0.0,1.1,5.3,16.4
54,Ed Davis,PF,24,MEM,7,0,25,4.3,14.4,.300,0.0,0.0,,4.3,14.4,.300,0.0,1.4,.000,11.5,10.1,21.6,0.0,1.4,4.3,2.9,2.9,8.6
55,Glen Davis,PF,28,LAC,13,0,158,5.7,9.3,.610,0.0,0.0,,5.7,9.3,.610,0.0,0.0,,3.2,5.0,8.2,2.1,0.7,0.7,1.6,5.5,11.4
56,Austin Daye,SF,25,SAS,1,0,6,0.0,12.0,.000,0.0,0.0,,0.0,12.0,.000,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Nando De Colo,SF,26,TOR,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0
58,DeMar DeRozan,SG,24,TOR,7,7,282,5.7,14.9,.385,0.8,2.3,.333,5.0,12.6,.394,9.1,10.1,.899,0.4,3.3,3.7,3.2,1.0,0.3,2.3,2.9,21.3
59,Boris Diaw,PF,31,SAS,23,3,604,4.8,9.5,.500,1.1,2.7,.400,3.7,6.9,.539,2.0,2.9,.688,1.5,5.1,6.6,4.6,0.8,0.2,1.7,2.6,12.6
60,Toney Douglas,PG,27,MIA,10,0,29,3.7,11.2,.333,3.7,7.4,.500,0.0,3.7,.000,1.2,2.5,.500,1.2,3.7,5.0,6.2,0.0,0.0,1.2,3.7,12.4
61,Chris Douglas-Roberts,SF,27,CHA,4,0,70,5.7,8.2,.688,2.1,4.1,.500,3.6,4.1,.875,6.2,7.2,.857,1.0,3.1,4.1,1.0,0.0,0.0,2.1,5.7,19.5
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Jared Dudley,SF,28,LAC,7,0,45,2.4,8.8,.273,2.4,4.8,.500,0.0,4.0,.000,0.0,0.0,,0.0,4.8,4.8,1.6,0.8,0.0,0.0,4.0,7.2
64,Tim Duncan*,C,37,SAS,23,23,752,7.1,13.6,.523,0.0,0.1,.000,7.1,13.5,.527,3.6,4.8,.760,3.1,7.0,10.1,2.2,0.3,1.4,1.2,2.5,17.9
65,Mike Dunleavy,SF,33,CHI,5,5,163,5.5,11.7,.472,2.7,5.7,.462,2.9,6.0,.481,0.9,1.3,.667,1.1,2.9,4.0,2.7,0.7,0.2,1.1,1.5,14.6
66,Kevin Durant,SF,25,OKC,19,19,815,8.6,18.6,.460,1.9,5.5,.344,6.7,13.1,.508,5.8,7.2,.810,1.1,6.4,7.5,3.3,0.8,1.1,3.2,1.8,24.9
67,Wayne Ellington,SG,26,DAL,2,0,14,5.1,15.4,.333,5.1,15.4,.333,0.0,0.0,,5.1,5.1,1.000,0.0,5.1,5.1,5.1,0.0,0.0,5.1,2.6,20.6
68,Monta Ellis,SG,28,DAL,7,7,249,7.5,18.4,.409,1.7,4.9,.353,5.8,13.4,.430,3.9,4.5,.871,0.9,1.6,2.5,2.9,1.3,0.1,2.2,2.7,20.7
69,Landry Fields,SF,25,TOR,3,0,26,0.0,2.8,.000,0.0,0.0,,0.0,2.8,.000,0.0,0.0,,2.8,6.9,9.7,1.4,5.5,1.4,1.4,2.8,0.0
70,Derek Fisher,SG,39,OKC,19,0,299,2.8,8.8,.315,1.4,4.9,.293,1.3,3.9,.344,1.8,1.8,1.000,0.7,3.3,4.0,1.9,1.6,0.0,0.7,3.3,8.8
71,Jamaal Franklin,SG,22,MEM,2,0,4,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,9.0,18.0,.500,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0
72,Joel Freeland,C,26,POR,9,0,24,0.0,4.5,.000,0.0,0.0,,0.0,4.5,.000,1.5,3.0,.500,6.0,6.0,12.0,1.5,1.5,1.5,6.0,10.5,1.5
73,Francisco García,SF,32,HOU,2,0,22,3.3,9.8,.333,0.0,4.9,.000,3.3,4.9,.667,4.9,6.5,.750,1.6,1.6,3.3,0.0,0.0,0.0,0.0,4.9,11.5
74,Kevin Garnett*,C,37,BRK,12,12,250,4.8,9.1,.524,0.0,0.3,.000,4.8,8.8,.541,2.4,3.3,.739,2.7,8.2,10.9,2.3,1.3,0.7,1.9,3.6,12.0
75,Marc Gasol,C,29,MEM,7,7,299,5.7,14.0,.405,0.0,0.1,.000,5.7,13.8,.409,3.3,4.1,.794,1.6,4.9,6.5,3.7,1.4,0.7,1.4,3.3,14.6
76,Paul George,SF,23,IND,19,19,781,6.4,14.5,.438,2.4,5.9,.403,4.0,8.6,.462,4.7,5.9,.789,0.6,6.1,6.7,3.4,1.9,0.3,2.3,2.6,19.8
77,Taj Gibson,PF,28,CHI,5,0,154,7.5,13.3,.561,0.0,0.0,,7.5,13.3,.561,6.3,8.4,.750,4.9,2.3,7.2,0.5,0.5,2.8,1.9,2.8,21.3
78,Manu Ginóbili,SG,36,SAS,23,0,586,6.4,14.6,.439,2.5,6.5,.390,3.9,8.1,.477,5.0,5.8,.862,0.6,4.1,4.6,5.8,2.2,0.1,3.2,3.7,20.3
79,Drew Gooden,C,32,WAS,10,0,146,3.5,9.4,.368,0.0,1.0,.000,3.5,8.4,.412,1.5,2.0,.750,4.9,5.4,10.4,1.0,0.7,1.0,1.0,7.4,8.4
80,Marcin Gortat,C,29,WAS,11,11,382,5.5,11.1,.492,0.0,0.0,,5.5,11.1,.492,2.5,3.9,.659,3.4,6.9,10.3,1.5,0.5,1.3,1.9,2.1,13.5
81,Danny Granger,SF,30,LAC,13,0,134,3.0,10.7,.275,1.3,5.9,.227,1.6,4.8,.333,1.9,2.4,.778,0.5,4.8,5.4,0.8,1.6,0.3,0.8,6.4,9.1
82,Danny Green,SG,26,SAS,23,23,529,5.3,10.8,.491,3.3,6.9,.475,2.0,3.9,.517,0.6,0.7,.818,0.6,4.1,4.7,1.4,2.2,1.2,1.4,3.4,14.5
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Draymond Green,SF,23,GSW,7,4,228,4.4,9.5,.467,1.3,4.6,.276,3.2,4.9,.645,3.0,3.8,.792,2.8,6.3,9.2,3.2,1.9,1.9,2.7,5.2,13.1
85,Willie Green,SG,32,LAC,5,0,19,1.9,9.5,.200,1.9,7.6,.250,0.0,1.9,.000,3.8,3.8,1.000,0.0,13.3,13.3,1.9,5.7,0.0,1.9,5.7,9.5
86,Blake Griffin,PF,24,LAC,13,13,478,8.8,17.6,.500,0.1,0.5,.143,8.7,17.1,.511,5.3,7.2,.740,2.6,4.6,7.2,3.8,1.2,1.1,2.3,4.1,23.0
87,Jorge Gutiérrez,PG,25,BRK,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.0,48.0,.500,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0
88,Tyler Hansbrough,PF,28,TOR,3,0,29,1.2,3.7,.333,0.0,0.0,,1.2,3.7,.333,6.2,7.4,.833,2.5,5.0,7.4,1.2,0.0,0.0,2.5,9.9,8.7
89,James Harden,SG,24,HOU,6,6,263,6.8,18.2,.376,2.2,7.4,.296,4.7,10.8,.430,6.2,6.8,.900,0.7,3.1,3.8,4.8,1.6,0.1,2.9,2.9,22.0
90,Al Harrington,PF,33,WAS,7,0,59,3.7,9.2,.400,0.0,4.3,.000,3.7,4.9,.750,3.1,4.3,.714,0.6,9.2,9.8,0.0,1.8,0.0,2.4,8.5,10.4
91,Devin Harris,PG,30,DAL,7,0,176,6.3,13.5,.470,2.3,5.1,.440,4.1,8.4,.488,1.4,1.6,.875,0.2,3.3,3.5,5.5,0.4,0.4,2.3,2.7,16.4
92,Udonis Haslem,PF,33,MIA,16,6,169,3.6,7.9,.459,0.0,0.0,,3.6,7.9,.459,1.3,2.1,.600,2.6,6.2,8.7,0.9,0.2,0.6,0.2,6.0,8.5
93,Chuck Hayes,C,30,TOR,5,0,38,1.9,7.6,.250,0.0,0.0,,1.9,7.6,.250,1.9,1.9,1.000,3.8,3.8,7.6,1.9,2.8,0.0,0.9,4.7,5.7
94,Gerald Henderson,SG,26,CHA,4,4,119,4.2,11.2,.378,0.0,2.7,.000,4.2,8.5,.500,3.3,5.1,.647,0.3,4.5,4.8,2.7,1.2,0.3,1.8,3.6,11.8
95,Roy Hibbert,C,27,IND,19,19,542,4.4,9.8,.449,0.0,0.1,.000,4.4,9.7,.452,2.9,3.8,.772,2.9,4.1,7.0,1.1,0.3,1.7,1.7,4.1,11.7
96,Nenê,PF,31,WAS,10,10,325,7.1,15.3,.464,0.0,0.0,,7.1,15.3,.464,1.0,2.9,.346,0.9,5.0,5.9,2.9,1.0,1.2,1.9,4.0,15.2
97,George Hill,PG,27,IND,19,19,687,4.1,9.3,.444,1.5,4.0,.364,2.7,5.3,.505,2.3,3.2,.721,0.7,3.0,3.7,3.0,1.2,0.2,1.5,2.3,12.1
98,Solomon Hill,SF,22,IND,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Kirk Hinrich,PG,33,CHI,5,5,167,5.0,12.1,.411,1.5,4.1,.368,3.4,8.0,.432,0.4,0.9,.500,0.2,3.0,3.2,4.7,0.9,0.2,2.4,4.7,11.9
100,Ryan Hollins,PF,29,LAC,5,0,9,4.0,16.0,.250,0.0,0.0,,4.0,16.0,.250,4.0,4.0,1.000,4.0,8.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0
101,Dwight Howard,C,28,HOU,6,6,231,9.0,16.5,.547,0.0,0.0,,9.0,16.5,.547,6.2,10.0,.625,4.2,8.6,12.8,1.7,0.6,2.6,3.0,3.9,24.3
102,Serge Ibaka,PF,24,OKC,17,17,581,5.4,9.1,.592,0.3,0.8,.385,5.1,8.3,.612,1.6,2.1,.765,1.9,5.3,7.2,0.7,0.7,2.6,1.2,3.3,12.7
103,Andre Iguodala,SF,30,GSW,7,7,248,4.6,9.0,.516,1.2,2.2,.533,3.5,6.8,.511,2.9,4.8,.606,0.7,4.1,4.8,4.5,1.3,0.3,3.0,2.8,13.4
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Reggie Jackson,PG,23,OKC,19,4,531,5.1,10.9,.466,1.4,3.6,.396,3.7,7.3,.500,2.6,3.0,.886,0.9,4.0,4.9,3.1,0.3,0.3,2.6,3.3,14.2
106,Bernard James,C,28,DAL,2,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.5,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0
107,LeBron James,PF,29,MIA,20,20,763,9.1,16.0,.565,1.7,4.1,.407,7.4,12.0,.618,6.1,7.5,.806,0.7,6.0,6.7,4.5,1.7,0.5,2.9,2.2,25.9
108,Al Jefferson,C,29,CHA,3,3,106,8.8,18.0,.491,0.0,0.0,,8.8,18.0,.491,1.4,1.7,.800,2.0,7.5,9.5,0.7,0.3,1.7,0.3,2.4,19.0
109,Amir Johnson,PF,26,TOR,7,7,191,6.4,9.8,.654,0.0,0.4,.000,6.4,9.4,.680,1.7,2.3,.750,3.0,4.9,7.9,1.3,0.6,0.8,2.3,5.5,14.5
110,James Johnson,SF,26,MEM,3,0,28,6.4,19.3,.333,2.6,6.4,.400,3.9,12.9,.300,9.0,12.9,.700,5.1,2.6,7.7,0.0,1.3,0.0,0.0,3.9,24.4
111,Joe Johnson,SG,32,BRK,12,12,469,7.5,14.1,.533,1.7,4.1,.415,5.8,10.1,.580,2.8,3.3,.837,0.7,2.8,3.5,2.7,0.5,0.2,1.5,1.5,19.5
112,James Jones,SF,33,MIA,15,0,126,5.1,11.4,.450,4.3,9.1,.469,0.9,2.3,.375,0.6,0.9,.667,0.9,2.3,3.1,1.4,0.9,0.6,0.0,4.9,15.1
113,Perry Jones,PF,22,OKC,11,0,55,4.6,11.8,.389,2.0,6.5,.300,2.6,5.2,.500,0.0,0.0,,2.0,3.9,5.9,0.7,0.0,0.7,0.7,5.9,11.1
114,Terrence Jones,PF,22,HOU,6,2,138,5.2,10.2,.513,0.0,0.3,.000,5.2,9.9,.526,1.6,3.1,.500,4.4,5.2,9.7,2.1,1.3,0.8,0.5,3.4,12.0
115,DeAndre Jordan,C,25,LAC,13,13,442,3.7,5.1,.730,0.0,0.0,,3.7,5.1,.730,2.7,6.2,.434,3.5,9.8,13.3,0.8,1.0,2.7,1.9,3.7,10.2
116,Cory Joseph,SG,22,SAS,17,0,87,7.0,14.5,.486,0.0,1.2,.000,7.0,13.2,.531,5.8,7.4,.778,0.4,3.3,3.7,3.7,1.2,0.0,1.7,2.9,19.9
117,Michael Kidd-Gilchrist,SF,20,CHA,4,4,91,5.5,10.7,.519,0.0,0.4,.000,5.5,10.3,.538,2.4,4.0,.600,3.2,7.1,10.3,2.4,0.0,0.8,3.2,5.1,13.5
118,Andrei Kirilenko,PF,32,BRK,10,0,144,1.7,3.7,.467,0.0,0.0,,1.7,3.7,.467,2.7,4.2,.647,2.5,3.2,5.7,2.5,2.5,0.7,0.7,2.7,6.2
119,Kyle Korver,SG,32,ATL,7,7,250,4.3,9.5,.455,3.3,7.8,.426,1.0,1.7,.583,1.6,1.7,.917,0.3,5.0,5.3,0.7,0.6,0.3,1.6,2.2,13.5
120,Kosta Koufos,C,24,MEM,7,0,45,5.6,12.8,.438,0.0,0.0,,5.6,12.8,.438,3.2,3.2,1.000,5.6,6.4,12.0,1.6,1.6,2.4,2.4,5.6,14.4
121,Ognjen Kuzmić,C,23,GSW,3,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.5,13.5,18.0,0.0,0.0,0.0,0.0,9.0,0.0
122,Jeremy Lamb,SG,21,OKC,11,0,100,6.1,15.1,.405,0.7,5.0,.143,5.4,10.1,.536,1.4,1.4,1.000,1.4,4.3,5.8,2.5,2.5,0.4,1.1,2.9,14.4
123,Shane Larkin,PG,21,DAL,2,0,10,0.0,10.8,.000,0.0,3.6,.000,0.0,7.2,.000,0.0,0.0,,0.0,3.6,3.6,7.2,0.0,0.0,3.6,0.0,0.0
124,Courtney Lee,SG,28,MEM,7,7,224,4.0,9.6,.417,1.0,3.1,.316,3.1,6.6,.463,2.3,2.9,.778,0.5,1.8,2.3,1.8,0.8,0.3,1.0,3.2,11.3
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,David Lee,PF,30,GSW,7,7,217,6.8,12.8,.532,0.0,0.0,,6.8,12.8,.532,2.5,3.2,.789,4.0,6.6,10.6,3.0,0.7,0.0,2.8,4.6,16.1
127,Kawhi Leonard,SF,22,SAS,23,23,736,6.0,11.7,.510,1.5,3.6,.419,4.5,8.1,.552,2.6,3.5,.736,1.5,6.1,7.6,1.9,1.9,0.7,1.4,3.2,16.0
128,Meyers Leonard,C,21,POR,4,0,9,0.0,8.0,.000,0.0,0.0,,0.0,8.0,.000,0.0,0.0,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0
129,Jon Leuer,PF,24,MEM,3,0,23,4.7,11.0,.429,1.6,3.1,.500,3.1,7.8,.400,3.1,3.1,1.000,3.1,9.4,12.5,3.1,1.6,0.0,0.0,3.1,14.1
130,Rashard Lewis,SF,34,MIA,18,8,319,3.9,9.6,.412,2.5,6.7,.373,1.5,2.9,.500,0.3,0.5,.750,0.5,3.7,4.2,0.6,0.8,0.7,0.6,3.3,10.7
131,Damian Lillard,PG,23,POR,11,11,466,6.4,14.6,.439,2.1,5.4,.386,4.3,9.2,.471,4.6,5.1,.894,0.9,3.4,4.3,5.6,0.8,0.1,2.3,2.2,19.5
132,Jeremy Lin,PG,25,HOU,6,0,177,5.1,12.4,.410,1.0,4.7,.217,4.1,7.7,.526,2.6,3.3,.813,1.4,3.1,4.5,5.3,0.6,0.2,2.6,3.1,13.8
133,Shaun Livingston,PG,28,BRK,12,10,325,4.9,9.5,.512,0.1,0.1,1.000,4.8,9.4,.506,3.0,4.1,.730,0.9,3.8,4.7,4.4,0.6,0.6,2.4,4.5,12.8
134,Robin Lopez,C,25,POR,11,11,367,4.2,8.6,.489,0.0,0.0,,4.2,8.6,.489,2.4,3.5,.667,4.6,5.3,9.9,0.9,0.6,2.0,1.1,3.9,10.8
135,Kyle Lowry,PG,27,TOR,7,7,271,5.8,14.5,.404,2.3,5.7,.395,3.6,8.8,.409,5.7,6.5,.878,1.2,3.2,4.4,4.4,0.8,0.0,2.7,3.6,19.7
