,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16,P.J. Brown,PF,27,MIA,15,15,451,3.4,8.2,.408,0.0,0.0,,3.4,8.2,.408,3.0,4.2,.717,3.8,6.5,10.3,0.8,0.7,1.6,1.3,3.2,9.7
17,Randy Brown,PG,28,CHI,17,0,98,3.3,11.0,.300,0.0,0.0,,3.3,11.0,.300,1.1,1.8,.600,1.1,2.6,3.7,2.2,2.9,0.7,1.5,8.1,7.7
18,Kobe Bryant*,SF,18,LAL,9,0,133,5.7,14.9,.382,1.6,6.2,.261,4.1,8.7,.469,7.0,8.1,.867,0.3,2.7,3.0,3.0,0.8,0.5,3.8,6.2,20.0
19,Mark Bryant,PF,31,PHO,4,0,36,4.0,10.0,.400,0.0,0.0,,4.0,10.0,.400,3.0,3.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,11.0
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jud Buechler,SF,28,CHI,18,0,138,3.4,8.1,.419,1.0,3.1,.333,2.3,5.0,.474,0.8,1.3,.600,2.3,3.7,6.0,1.3,0.8,0.3,0.3,3.9,8.6
22,Matt Bullard,PF,29,HOU,2,0,7,10.3,10.3,1.000,10.3,10.3,1.000,0.0,0.0,,0.0,0.0,,5.1,5.1,10.3,0.0,0.0,0.0,0.0,5.1,30.9
23,Mitchell Butler,SG,26,POR,2,0,4,9.0,18.0,.500,0.0,0.0,,9.0,18.0,.500,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0
24,Jason Caffey,PF,23,CHI,17,5,167,3.2,7.1,.455,0.0,0.0,,3.2,7.1,.455,2.4,3.0,.786,5.4,3.7,9.1,3.2,0.6,0.6,2.6,5.8,8.8
25,Elden Campbell,PF,28,LAL,9,9,278,4.8,12.0,.398,0.1,0.1,1.000,4.7,11.9,.391,4.0,4.9,.816,1.8,3.2,5.1,1.2,0.9,1.7,1.8,3.9,13.7
26,Antoine Carr,PF,35,UTA,20,0,280,5.1,10.7,.482,0.0,0.0,,5.1,10.7,.482,2.3,3.1,.750,1.4,3.7,5.1,1.3,0.8,1.2,2.3,8.2,12.6
27,Chris Carr,SG,22,MIN,1,0,8,0.0,9.0,.000,0.0,9.0,.000,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,4.5,0.0,0.0,4.5,0.0,0.0
28,Cedric Ceballos,SF,27,PHO,5,0,107,3.7,11.1,.333,1.0,4.0,.250,2.7,7.1,.381,2.7,2.7,1.000,3.0,5.7,8.7,1.0,1.3,1.0,2.7,4.0,11.1
29,Rex Chapman,SG,29,PHO,5,5,191,7.7,15.6,.494,4.1,9.0,.458,3.6,6.6,.543,3.2,4.7,.680,0.4,2.6,3.0,2.5,0.4,0.0,2.8,2.6,22.8
30,Calbert Cheaney,SG,25,WSB,3,3,120,5.4,12.3,.439,0.0,0.6,.000,5.4,11.7,.462,2.7,3.6,.750,1.8,1.5,3.3,1.2,0.9,0.6,1.5,3.0,13.5
31,Chris Childs,PG,29,NYK,10,10,328,4.2,9.5,.437,1.0,2.9,.346,3.2,6.7,.475,2.1,2.5,.826,1.0,4.4,5.4,6.5,2.2,0.0,3.1,4.3,11.4
32,Tyrone Corbin,SF,34,ATL,10,10,364,4.2,9.1,.457,1.3,3.7,.351,2.9,5.4,.527,0.9,0.9,1.000,1.2,3.1,4.3,2.0,0.4,0.2,1.4,2.9,10.5
33,John Crotty,PG,27,MIA,15,0,125,3.7,9.5,.394,1.4,3.5,.417,2.3,6.0,.381,1.7,2.0,.857,1.4,1.7,3.2,3.2,1.2,0.0,4.0,4.3,10.7
34,Terry Cummings,PF,35,SEA,12,6,292,5.5,11.3,.489,0.0,0.0,,5.5,11.3,.489,2.0,3.0,.667,3.5,5.4,8.9,1.7,1.4,0.7,1.7,4.8,13.1
35,Dell Curry,SG,32,CHH,3,1,50,3.6,12.2,.294,0.7,2.9,.250,2.9,9.4,.308,2.2,2.2,1.000,0.7,0.0,0.7,3.6,2.9,0.0,0.7,3.6,10.1
36,Michael Curry,SG,28,DET,2,0,7,5.1,10.3,.500,0.0,0.0,,5.1,10.3,.500,0.0,5.1,.000,0.0,5.1,5.1,0.0,0.0,0.0,0.0,5.1,10.3
37,Terry Dehere,PG,25,LAC,2,0,5,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0,,0.0,0.0,,7.2,0.0,7.2,0.0,0.0,0.0,7.2,7.2,0.0
38,Bison Dele,C,27,CHI,19,0,336,5.4,11.1,.481,0.0,0.0,,5.4,11.1,.481,1.7,3.3,.516,3.3,4.3,7.6,1.2,2.0,0.9,1.5,6.8,12.4
39,Tony Delk,PG,23,CHH,3,1,85,5.5,13.1,.419,2.1,5.5,.385,3.4,7.6,.444,0.0,0.0,,2.1,2.1,4.2,2.5,0.8,0.0,0.8,4.2,13.1
40,Vlade Divac*,C,28,CHH,3,3,116,6.5,14.3,.457,0.0,0.9,.000,6.5,13.3,.488,3.7,4.7,.800,4.0,4.0,8.1,3.1,0.9,1.9,1.9,3.4,16.8
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Clyde Drexler*,SG,34,HOU,16,16,623,6.1,13.9,.436,2.2,5.9,.373,3.9,8.0,.482,2.4,3.1,.778,1.4,3.7,5.1,4.4,1.5,0.4,2.1,3.0,16.8
43,Chris Dudley,C,31,POR,4,0,69,2.6,5.7,.455,0.0,0.0,,2.6,5.7,.455,1.0,3.1,.333,5.2,9.4,14.6,1.6,1.0,2.6,0.0,9.9,6.3
44,Joe Dumars*,SG,33,DET,5,5,214,3.7,10.3,.361,1.0,3.9,.261,2.7,6.4,.421,3.2,3.4,.950,0.3,1.2,1.5,1.7,0.8,0.0,1.0,1.5,11.6
45,Howard Eisley,PG,24,UTA,20,0,217,6.3,12.6,.500,1.5,3.2,.474,4.8,9.5,.509,4.5,4.6,.964,0.7,2.3,3.0,6.6,0.5,0.0,2.8,4.5,18.6
46,Mario Elie,SF,33,HOU,16,16,598,3.3,7.0,.466,1.4,3.6,.400,1.8,3.4,.536,3.1,3.7,.839,1.1,2.2,3.4,3.7,0.8,0.2,1.8,3.1,11.1
47,Brian Evans,SF,23,ORL,2,0,7,5.1,5.1,1.000,0.0,0.0,,5.1,5.1,1.000,0.0,0.0,,0.0,0.0,0.0,10.3,5.1,0.0,0.0,0.0,10.3
48,Patrick Ewing*,C,34,NYK,9,9,357,8.9,16.8,.527,0.0,0.1,.000,8.9,16.7,.530,2.7,4.2,.643,2.6,7.0,9.6,1.7,0.3,2.2,2.7,3.0,20.5
49,Derek Fisher,PG,22,LAL,6,0,34,3.2,11.6,.273,0.0,5.3,.000,3.2,6.4,.500,2.1,3.2,.667,0.0,3.2,3.2,6.4,1.1,0.0,6.4,4.2,8.5
50,Greg Foster,C,28,UTA,20,0,309,3.3,8.4,.389,0.2,0.9,.250,3.0,7.5,.406,3.0,3.5,.867,1.7,4.8,6.5,1.3,0.5,0.8,1.3,6.2,9.8
51,Kevin Garnett*,SF,20,MIN,3,3,125,6.9,14.7,.471,0.3,0.3,1.000,6.6,14.4,.460,0.9,0.9,1.000,4.0,4.0,8.1,3.2,1.2,0.9,1.2,1.7,15.0
52,Dean Garrett,C,30,MIN,3,3,118,4.6,8.8,.517,0.0,0.0,,4.6,8.8,.517,2.4,3.1,.800,5.8,4.9,10.7,1.2,0.6,0.9,0.3,3.4,11.6
53,Matt Geiger,C,27,CHH,3,0,31,2.3,3.5,.667,0.0,0.0,,2.3,3.5,.667,2.3,2.3,1.000,4.6,4.6,9.3,2.3,2.3,1.2,2.3,5.8,7.0
54,Greg Graham,SG,26,SEA,6,0,43,3.3,11.7,.286,0.8,3.3,.250,2.5,8.4,.300,2.5,3.3,.750,0.0,4.2,4.2,5.0,1.7,0.0,0.8,4.2,10.0
55,Harvey Grant,PF,31,WSB,3,0,29,0.0,3.7,.000,0.0,1.2,.000,0.0,2.5,.000,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,2.5,0.0,6.2,0.0
56,Tom Gugliotta,PF,27,MIN,3,3,121,6.8,15.5,.442,0.9,1.2,.750,6.0,14.3,.417,1.8,3.0,.600,0.6,4.2,4.8,3.9,2.1,0.6,1.8,3.9,16.4
57,Darrin Hancock,SF,25,ATL,6,0,33,2.2,5.5,.400,0.0,1.1,.000,2.2,4.4,.500,0.0,3.3,.000,2.2,3.3,5.5,1.1,1.1,1.1,1.1,5.5,4.4
58,Anfernee Hardaway,PG,25,ORL,5,5,220,8.5,18.2,.468,1.8,4.9,.367,6.7,13.3,.506,6.5,8.8,.741,1.1,3.8,4.9,2.8,2.0,1.1,1.5,2.3,25.4
59,Tim Hardaway,PG,30,MIA,17,17,701,5.3,14.7,.359,2.2,6.9,.313,3.1,7.9,.399,3.6,4.5,.795,0.7,2.9,3.5,6.1,1.4,0.1,2.7,1.9,16.3
60,Ron Harper,PG,33,CHI,19,19,515,3.5,8.7,.400,1.5,4.3,.344,2.0,4.5,.453,1.5,2.0,.750,1.4,4.3,5.7,4.0,1.7,1.0,0.8,3.0,9.9
61,Othella Harrington,PF,23,HOU,7,0,15,2.4,4.8,.500,0.0,0.0,,2.4,4.8,.500,16.8,24.0,.700,2.4,7.2,9.6,0.0,0.0,0.0,4.8,2.4,21.6
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Hersey Hawkins,SG,30,SEA,12,12,483,4.6,9.8,.470,2.0,4.4,.458,2.6,5.4,.479,2.4,2.6,.914,1.3,2.8,4.0,2.5,2.2,0.3,1.6,2.4,13.6
64,Shane Heal,PG,26,MIN,2,0,3,24.0,24.0,1.000,24.0,24.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,72.0
65,Alan Henderson,PF,24,ATL,10,0,136,5.0,9.0,.559,0.0,0.0,,5.0,9.0,.559,5.3,6.9,.769,2.9,5.8,8.7,0.0,0.3,0.8,1.9,6.9,15.4
66,Grant Hill*,SF,24,DET,5,5,203,8.0,18.3,.437,0.0,0.0,,8.0,18.3,.437,5.0,6.9,.718,2.3,3.7,6.0,4.8,0.7,0.9,3.4,2.5,20.9
67,Jeff Hornacek,SG,33,UTA,20,20,704,4.6,10.6,.433,1.0,2.7,.358,3.6,7.9,.458,4.7,5.4,.876,1.1,3.4,4.6,3.7,1.1,0.2,1.8,2.7,14.9
68,Robert Horry,SF,26,LAL,9,9,279,2.2,4.9,.447,1.5,3.6,.429,0.6,1.3,.500,1.8,2.3,.778,1.5,4.6,6.2,1.7,1.3,0.9,1.4,3.5,7.7
69,Allan Houston,SG,25,NYK,9,9,360,5.8,13.3,.436,2.6,5.2,.500,3.2,8.1,.395,3.1,3.5,.886,0.3,2.0,2.3,2.1,0.6,0.3,2.4,1.4,17.3
70,Juwan Howard,SF,23,WSB,3,3,129,5.6,12.0,.465,0.0,0.0,,5.6,12.0,.465,4.5,5.0,.889,2.8,2.2,5.0,1.4,0.6,0.6,0.8,2.5,15.6
71,Stephen Howard,SF,26,UTA,5,0,13,8.3,16.6,.500,0.0,0.0,,8.3,16.6,.500,8.3,11.1,.750,0.0,2.8,2.8,0.0,2.8,0.0,0.0,5.5,24.9
72,Lindsey Hunter,PG,26,DET,5,5,201,5.2,11.8,.439,2.1,5.2,.414,3.0,6.6,.459,0.9,1.3,.714,0.7,2.5,3.2,1.1,1.1,0.2,0.2,1.6,13.4
73,Jaren Jackson,SG,29,WSB,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,.000,3.3,3.3,6.5,3.3,0.0,0.0,6.5,22.9,0.0
74,Henry James,PF,31,ATL,8,0,45,2.4,10.4,.231,1.6,4.8,.333,0.8,5.6,.143,0.0,0.0,,0.8,0.0,0.8,1.6,0.8,0.0,3.2,9.6,6.4
75,Eddie Johnson,SF,37,HOU,16,0,284,6.1,14.8,.410,1.8,6.0,.298,4.3,8.9,.486,2.9,3.0,.958,1.9,2.7,4.6,1.3,0.6,0.0,0.9,2.2,16.9
76,Kevin Johnson,PG,30,PHO,5,5,208,4.5,15.2,.295,0.5,3.8,.136,4.0,11.4,.348,5.0,5.7,.879,1.4,2.4,3.8,5.2,2.3,0.0,3.1,2.6,14.5
77,Larry Johnson,SF,27,NYK,9,9,295,5.2,9.4,.558,0.7,2.1,.353,4.5,7.3,.617,3.9,4.6,.842,1.3,3.1,4.4,2.8,0.9,0.1,1.8,3.3,15.1
78,Charles Jones,PF,39,HOU,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
79,Eddie Jones,SG,25,LAL,9,9,283,4.2,9.2,.458,1.1,3.1,.375,3.1,6.1,.500,3.3,4.5,.743,1.0,2.9,3.9,3.7,1.1,0.5,1.7,3.1,12.8
80,Michael Jordan*,SG,33,CHI,19,19,804,10.2,22.3,.456,0.6,3.0,.194,9.6,19.3,.497,5.5,6.6,.831,1.9,4.8,6.7,4.1,1.3,0.8,2.2,2.1,26.4
81,Adam Keefe,C,26,UTA,8,0,59,1.2,3.7,.333,0.0,0.0,,1.2,3.7,.333,2.4,3.7,.667,1.8,7.9,9.8,1.2,1.2,0.6,1.2,3.1,4.9
82,Shawn Kemp,PF,27,SEA,12,12,442,6.9,14.3,.486,0.2,0.8,.200,6.8,13.4,.503,7.1,8.6,.829,4.2,7.8,12.1,2.9,1.1,1.3,3.8,4.5,21.1
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Steve Kerr,PG,31,CHI,19,0,341,3.5,8.1,.429,1.7,4.4,.381,1.8,3.7,.486,1.4,1.5,.929,0.4,1.5,1.9,2.1,1.8,0.2,0.8,2.6,10.0
85,Jerome Kersey,SF,34,LAL,9,0,210,2.9,6.0,.486,0.0,0.2,.000,2.9,5.8,.500,2.6,3.3,.789,2.4,5.8,8.2,2.4,1.5,1.0,0.5,5.8,8.4
86,Jason Kidd*,PG,23,PHO,5,5,207,3.7,9.2,.396,1.4,3.8,.364,2.3,5.4,.419,1.7,3.3,.526,0.7,4.5,5.2,8.5,1.9,0.3,2.3,1.9,10.4
87,Travis Knight,C,22,LAL,9,0,93,3.1,3.9,.800,0.0,0.0,,3.1,3.9,.800,1.2,1.5,.750,1.2,5.8,7.0,1.2,1.2,1.2,0.8,6.2,7.4
88,Toni Kukoč,SF,28,CHI,19,0,423,3.8,10.6,.360,1.6,4.5,.358,2.2,6.1,.361,3.5,4.9,.707,1.1,3.5,4.6,4.6,1.1,0.3,1.4,2.6,12.8
89,Christian Laettner,PF,27,ATL,10,10,403,5.5,13.7,.405,0.4,1.9,.190,5.2,11.8,.439,4.3,5.0,.857,1.7,4.7,6.4,2.3,0.9,0.7,2.8,2.9,15.7
90,Priest Lauderdale,C,23,ATL,3,0,7,0.0,15.4,.000,0.0,0.0,,0.0,15.4,.000,0.0,0.0,,5.1,5.1,10.3,0.0,0.0,0.0,15.4,5.1,0.0
91,Tim Legler,SG,30,WSB,3,0,19,0.0,3.8,.000,0.0,1.9,.000,0.0,1.9,.000,1.9,3.8,.500,0.0,1.9,1.9,3.8,0.0,0.0,0.0,3.8,1.9
92,Voshon Lenard,SG,23,MIA,17,17,548,4.1,10.2,.406,2.4,6.0,.396,1.8,4.2,.422,2.1,2.4,.865,0.8,2.5,3.3,2.4,0.7,0.2,2.0,3.2,12.7
93,Randy Livingston,PG,21,HOU,2,0,15,2.4,9.6,.250,2.4,2.4,1.000,0.0,7.2,.000,0.0,0.0,,0.0,0.0,0.0,9.6,2.4,0.0,2.4,2.4,7.2
94,Grant Long,PF,30,DET,5,0,86,3.3,7.5,.444,0.0,0.8,.000,3.3,6.7,.500,3.8,4.6,.818,1.7,2.9,4.6,1.3,1.7,0.0,0.0,4.6,10.5
95,Luc Longley,C,28,CHI,19,19,432,4.7,8.7,.548,0.0,0.0,,4.7,8.7,.548,0.8,2.2,.385,3.2,3.7,7.0,2.9,0.6,1.3,2.3,5.4,10.3
96,Rick Mahorn,C,38,DET,2,1,18,0.0,4.0,.000,0.0,0.0,,0.0,4.0,.000,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0
97,Dan Majerle,SF,31,MIA,17,2,496,3.3,8.5,.393,1.8,5.4,.338,1.5,3.1,.488,1.4,2.0,.679,1.2,4.1,5.2,3.1,1.5,0.3,0.9,2.3,9.9
98,Karl Malone*,PF,33,UTA,20,20,816,8.2,19.0,.435,0.0,0.1,.500,8.2,18.9,.435,6.4,8.8,.720,2.6,7.4,10.1,2.5,1.2,0.7,2.4,2.6,22.9
99,Matt Maloney,PG,25,HOU,16,16,526,4.2,10.5,.399,2.9,7.4,.398,1.2,3.1,.400,1.0,1.4,.667,0.1,1.2,1.3,3.4,0.7,0.2,2.6,2.1,12.3
100,Danny Manning,PF,30,PHO,5,0,116,8.1,14.0,.578,0.0,0.9,.000,8.1,13.0,.619,4.3,4.7,.933,1.2,8.1,9.3,2.2,1.2,2.2,2.5,6.5,20.5
101,Rich Manning,PF,26,LAC,3,0,21,3.4,15.4,.222,0.0,0.0,,3.4,15.4,.222,8.6,10.3,.833,5.1,1.7,6.9,1.7,0.0,1.7,0.0,8.6,15.4
102,Stephon Marbury,PG,19,MIN,3,3,117,8.0,20.0,.400,1.8,6.2,.300,6.2,13.8,.444,1.8,3.1,.600,0.6,3.1,3.7,7.1,0.6,0.0,2.8,2.8,19.7
103,Darrick Martin,PG,25,LAC,3,3,77,5.1,11.7,.440,2.3,4.2,.556,2.8,7.5,.375,2.8,4.2,.667,0.5,0.5,0.9,6.1,0.0,0.0,0.9,4.2,15.4
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Jamal Mashburn,SF,24,MIA,17,17,554,4.2,10.9,.387,1.4,4.0,.355,2.8,6.9,.406,1.7,2.6,.650,1.4,4.0,5.5,2.3,1.1,0.1,1.9,3.8,11.6
106,Anthony Mason,PF,30,CHH,3,3,131,4.4,10.4,.421,0.0,0.0,,4.4,10.4,.421,1.9,3.6,.538,2.2,7.7,9.9,2.5,0.3,0.3,2.5,1.6,10.7
107,Walter McCarty,PF,22,NYK,2,0,4,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,36.0
108,Amal McCaskill,C,23,ORL,2,0,7,10.3,15.4,.667,0.0,0.0,,10.3,15.4,.667,5.1,15.4,.333,0.0,15.4,15.4,5.1,0.0,0.0,0.0,5.1,25.7
109,Jim McIlvaine,C,24,SEA,5,0,28,5.1,9.0,.571,0.0,0.0,,5.1,9.0,.571,1.3,2.6,.500,1.3,1.3,2.6,0.0,1.3,2.6,1.3,9.0,11.6
110,Aaron McKie,SG,24,DET,5,0,97,2.6,7.4,.350,0.4,1.9,.200,2.2,5.6,.400,0.0,0.0,,0.4,3.3,3.7,3.7,2.2,0.7,1.1,4.5,5.6
111,Nate McMillan,PG,32,SEA,3,0,41,0.0,1.8,.000,0.0,1.8,.000,0.0,0.0,,0.0,0.0,,0.9,3.5,4.4,2.6,0.9,0.0,1.8,9.7,0.0
112,Loren Meyer,PF,24,PHO,3,0,14,0.0,10.3,.000,0.0,2.6,.000,0.0,7.7,.000,0.0,0.0,,5.1,10.3,15.4,2.6,0.0,5.1,7.7,0.0,0.0
113,Terry Mills,PF,29,DET,5,4,196,4.4,10.1,.436,1.7,4.8,.346,2.8,5.3,.517,0.4,0.7,.500,0.7,5.7,6.4,1.3,1.1,0.0,0.7,2.6,10.8
114,Sam Mitchell,SF,33,MIN,3,0,47,4.6,10.0,.462,0.0,0.0,,4.6,10.0,.462,3.8,6.1,.625,1.5,3.8,5.4,0.8,0.8,0.8,0.8,6.9,13.0
115,Chris Morris,SF,31,UTA,20,0,175,4.1,10.3,.400,1.6,5.1,.320,2.5,5.1,.480,1.9,3.1,.600,1.0,5.6,6.6,1.0,1.6,0.6,1.2,3.7,11.7
116,Alonzo Mourning*,C,26,MIA,17,17,630,6.1,12.5,.491,0.2,0.5,.375,5.9,12.0,.495,4.9,8.9,.555,2.5,7.4,9.9,1.0,0.6,2.6,4.0,4.2,17.3
117,Gheorghe Mureșan,C,25,WSB,3,3,70,2.1,4.6,.444,0.0,0.0,,2.1,4.6,.444,3.6,4.1,.875,1.0,8.2,9.3,0.0,0.0,2.1,5.7,3.1,7.7
118,Lamond Murray,SF,23,LAC,3,0,65,3.3,11.1,.300,1.1,4.4,.250,2.2,6.6,.333,3.9,3.9,1.000,1.1,5.0,6.1,1.7,1.1,1.7,2.2,3.9,11.6
119,Tracy Murray,SF,25,WSB,3,0,87,7.0,12.4,.567,2.1,4.1,.500,5.0,8.3,.600,6.6,7.0,.941,1.2,2.5,3.7,0.8,1.7,0.8,0.0,4.1,22.8
120,Dikembe Mutombo*,C,30,ATL,10,10,415,4.7,7.5,.628,0.0,0.0,,4.7,7.5,.628,4.0,5.6,.719,3.2,7.5,10.7,1.1,0.1,2.3,1.7,2.6,13.4
121,Steve Nash*,PG,22,PHO,4,0,15,4.8,21.6,.222,2.4,9.6,.250,2.4,12.0,.200,0.0,0.0,,2.4,0.0,2.4,2.4,2.4,2.4,4.8,12.0,12.0
122,Ivano Newbill,PF,26,ATL,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.2,7.2,7.2,0.0,0.0,7.2,14.4,0.0
123,Jermaine O'Neal,PF,18,POR,2,0,4,0.0,18.0,.000,0.0,9.0,.000,0.0,9.0,.000,0.0,18.0,.000,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
124,Shaquille O'Neal*,C,24,LAL,9,9,326,9.8,19.1,.514,0.0,0.0,,9.8,19.1,.514,7.1,11.6,.610,4.2,6.3,10.5,3.2,0.6,1.9,2.4,4.1,26.7
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Charles Oakley,PF,33,NYK,10,10,358,3.8,8.6,.442,0.0,0.1,.000,3.8,8.5,.447,2.2,2.9,.759,2.3,6.5,8.8,1.6,2.2,0.3,1.8,3.7,9.9
127,Hakeem Olajuwon*,C,34,HOU,16,16,629,8.4,14.3,.590,0.0,0.2,.000,8.4,14.1,.598,4.3,6.0,.731,2.6,7.3,10.0,3.1,1.9,2.3,2.6,3.5,21.2
128,Greg Ostertag,C,23,UTA,20,20,459,2.7,6.5,.410,0.0,0.0,,2.7,6.5,.410,2.0,2.7,.743,4.1,6.7,10.7,0.5,0.8,3.7,1.4,6.0,7.4
129,Bo Outlaw,PF,25,LAC,3,0,66,3.3,6.0,.545,0.0,0.5,.000,3.3,5.5,.600,1.6,5.5,.300,3.3,4.4,7.6,2.2,0.5,1.1,1.6,2.7,8.2
130,Robert Parish*,C,43,CHI,2,0,18,2.0,14.0,.143,0.0,0.0,,2.0,14.0,.143,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,6.0,0.0,4.0,4.0
131,Cherokee Parks,PF,24,MIN,1,0,11,6.5,9.8,.667,0.0,0.0,,6.5,9.8,.667,0.0,0.0,,0.0,16.4,16.4,0.0,3.3,0.0,0.0,16.4,13.1
132,Gary Payton*,PG,28,SEA,12,12,546,6.9,16.8,.412,1.6,4.9,.333,5.3,11.9,.444,3.3,4.0,.820,1.3,3.0,4.3,6.9,1.7,0.3,2.3,1.7,18.8
133,Sam Perkins,C,35,SEA,12,6,340,3.3,9.7,.337,1.5,4.8,.311,1.8,5.0,.362,2.6,3.1,.862,1.6,4.0,5.6,1.6,1.3,1.3,1.4,3.6,10.7
134,Wesley Person,SG,25,PHO,5,1,163,5.5,11.7,.472,3.1,7.3,.424,2.4,4.4,.550,3.1,4.0,.778,1.1,6.2,7.3,1.3,0.9,0.7,0.9,1.1,17.2
135,Eric Piatkowski,SG,26,LAC,3,0,38,3.8,10.4,.364,1.9,4.7,.400,1.9,5.7,.333,5.7,6.6,.857,0.9,0.9,1.9,0.0,0.9,0.0,0.0,4.7,15.2
