,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Mark Bryant,PF,30,HOU,8,0,145,5.2,8.7,.600,0.0,0.0,,5.2,8.7,.600,3.0,3.7,.800,1.7,5.0,6.7,1.0,0.2,0.5,0.7,5.2,13.4
22,Jud Buechler,SF,27,CHI,17,0,127,5.1,10.8,.474,2.3,6.0,.381,2.8,4.8,.588,0.6,1.1,.500,0.6,2.3,2.8,1.7,2.0,0.0,2.3,3.7,13.0
23,Matt Bullard,PF,28,ATL,4,0,51,2.8,8.5,.333,2.8,5.6,.500,0.0,2.8,.000,1.4,2.8,.500,0.0,4.2,4.2,0.0,0.0,1.4,1.4,4.2,9.9
24,Michael Cage,C,34,CLE,3,3,101,2.9,5.0,.571,0.0,0.0,,2.9,5.0,.571,1.1,1.8,.600,4.6,5.3,10.0,0.7,0.7,1.8,0.0,1.8,6.8
25,Adrian Caldwell,PF,29,IND,1,0,3,12.0,12.0,1.000,0.0,0.0,,12.0,12.0,1.000,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0
26,Elden Campbell,PF,27,LAL,4,4,129,5.6,10.9,.513,0.0,0.3,.000,5.6,10.6,.526,2.2,4.5,.500,0.8,8.1,8.9,2.2,0.3,2.5,2.8,4.7,13.4
27,Antoine Carr,SF,34,UTA,18,0,339,4.9,10.3,.474,0.0,0.0,,4.9,10.3,.474,1.8,2.7,.680,1.2,2.4,3.6,2.2,0.4,1.5,1.7,7.0,11.6
28,Chris Carr,SG,21,PHO,3,0,36,9.0,14.0,.643,2.0,3.0,.667,7.0,11.0,.636,4.0,5.0,.800,3.0,4.0,7.0,4.0,2.0,1.0,4.0,6.0,24.0
29,Sam Cassell,PG,26,HOU,8,0,206,4.5,14.2,.321,1.4,5.1,.276,3.1,9.1,.346,4.0,5.1,.793,0.2,2.8,3.0,5.9,1.0,0.2,3.1,3.5,14.5
30,Duane Causwell,C,27,SAC,2,0,25,1.4,4.3,.333,0.0,1.4,.000,1.4,2.9,.500,4.3,5.8,.750,1.4,5.8,7.2,1.4,0.0,0.0,2.9,4.3,7.2
31,Cedric Ceballos,SF,26,LAL,4,4,142,7.6,15.7,.484,1.3,4.1,.313,6.3,11.7,.543,2.8,3.0,.917,2.8,5.6,8.4,1.3,1.0,0.3,2.0,2.3,19.3
32,Rex Chapman,SG,28,MIA,3,3,88,4.9,11.5,.429,1.2,5.3,.231,3.7,6.1,.600,0.0,0.0,,0.0,2.5,2.5,2.0,1.2,0.0,0.4,2.5,11.0
33,Pete Chilcutt,PF,27,HOU,1,0,10,3.6,14.4,.250,0.0,3.6,.000,3.6,10.8,.333,0.0,7.2,.000,7.2,3.6,10.8,0.0,0.0,0.0,3.6,0.0,7.2
34,Tyrone Corbin,SF,33,MIA,2,0,34,1.1,5.3,.200,0.0,0.0,,1.1,5.3,.200,3.2,4.2,.750,4.2,3.2,7.4,1.1,2.1,0.0,1.1,3.2,5.3
35,John Crotty,PG,26,CLE,2,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.0,8.0,1.000,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,8.0
36,Michael Curry,SG,27,DET,3,0,43,2.5,5.9,.429,0.0,0.8,.000,2.5,5.0,.500,0.0,0.0,,0.8,1.7,2.5,0.8,0.8,0.8,0.0,4.2,5.0
37,Sasha Danilović,SG,25,MIA,3,0,60,5.4,10.8,.500,2.4,6.0,.400,3.0,4.8,.625,1.8,1.8,1.000,0.6,0.0,0.6,2.4,0.6,0.0,1.8,4.8,15.0
38,Antonio Davis,PF,27,IND,5,0,127,3.7,7.1,.520,0.0,0.0,,3.7,7.1,.520,3.7,4.3,.867,3.4,5.4,8.8,0.9,0.9,1.7,2.8,3.4,11.1
39,Dale Davis,PF,26,IND,5,5,184,3.1,6.1,.516,0.0,0.0,,3.1,6.1,.516,0.8,2.2,.364,3.9,7.0,11.0,0.8,0.6,1.2,2.0,3.1,7.0
40,Hubert Davis,SG,25,NYK,8,0,145,4.2,7.7,.548,2.5,4.7,.526,1.7,3.0,.583,2.2,2.7,.818,1.0,2.0,3.0,1.0,0.0,0.0,1.7,3.0,13.2
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Vinny Del Negro,SG,29,SAS,10,10,379,5.4,11.8,.460,1.5,2.6,.593,3.9,9.2,.423,1.2,1.8,.684,0.4,2.1,2.5,2.8,1.2,0.3,0.6,1.8,13.6
43,Vlade Divac*,C,27,LAL,4,4,115,4.7,11.0,.429,0.3,1.6,.200,4.4,9.4,.467,1.6,2.5,.625,3.4,5.9,9.4,2.5,0.0,1.6,2.5,3.1,11.3
44,Clyde Drexler*,SG,33,HOU,8,8,292,6.0,14.5,.415,1.1,4.2,.265,4.9,10.4,.476,3.2,4.2,.765,1.8,5.8,7.6,4.9,2.6,0.5,2.5,2.7,16.4
45,Chris Dudley,C,30,POR,5,0,92,2.0,5.1,.385,0.0,0.0,,2.0,5.1,.385,1.6,2.3,.667,3.5,7.0,10.6,0.4,0.8,0.8,1.6,7.0,5.5
46,Joe Dumars*,PG,32,DET,3,3,123,4.7,10.2,.457,1.5,4.1,.357,3.2,6.1,.524,1.2,1.2,1.000,1.5,2.3,3.8,3.2,0.0,0.0,2.0,1.5,12.0
47,Tyus Edney,PG,22,SAC,4,4,121,5.4,12.5,.429,0.6,2.4,.250,4.8,10.1,.471,3.0,3.6,.833,0.6,3.0,3.6,3.3,2.4,0.0,2.7,3.3,14.3
48,James Edwards,C,40,CHI,6,0,28,5.1,11.6,.444,0.0,0.0,,5.1,11.6,.444,3.9,5.1,.750,0.0,5.1,5.1,0.0,0.0,0.0,1.3,12.9,14.1
49,Craig Ehlo,SG,34,ATL,9,0,171,2.5,8.6,.293,1.5,4.8,.304,1.1,3.8,.278,1.1,1.5,.714,0.2,3.6,3.8,1.9,1.9,0.4,1.9,2.9,7.6
50,Howard Eisley,PG,23,UTA,18,0,202,2.9,7.5,.381,0.5,1.6,.333,2.3,5.9,.394,3.2,3.9,.818,0.7,3.2,3.9,7.8,0.5,0.4,2.0,5.2,9.4
51,Mario Elie,SF,32,HOU,8,0,233,4.5,10.2,.439,1.4,3.7,.375,3.1,6.5,.476,1.7,1.9,.917,0.9,2.5,3.4,2.2,1.1,0.5,0.8,2.6,12.1
52,Sean Elliott,SF,27,SAS,10,10,389,4.3,10.8,.402,0.9,3.1,.294,3.4,7.7,.446,4.7,5.9,.797,1.0,2.6,3.6,2.3,1.0,0.4,2.8,2.2,14.3
53,Patrick Ewing*,C,33,NYK,8,8,328,7.1,15.0,.474,0.1,0.2,.500,7.0,14.8,.474,4.5,6.9,.651,1.2,8.1,9.3,1.6,0.1,2.7,3.3,2.4,18.9
54,Duane Ferrell,SF,30,IND,5,0,69,3.7,9.9,.368,0.0,0.0,,3.7,9.9,.368,2.1,4.2,.500,3.1,1.6,4.7,1.6,2.1,0.0,2.1,5.2,9.4
55,Danny Ferry,PF,29,CLE,3,3,117,4.3,12.6,.341,0.3,4.9,.063,4.0,7.7,.520,0.0,0.0,,0.3,4.3,4.6,2.8,0.9,0.6,1.2,4.0,8.9
56,Greg Foster,C,27,UTA,12,0,76,5.2,10.4,.500,0.0,0.0,,5.2,10.4,.500,2.8,4.7,.600,2.8,2.8,5.7,0.9,0.5,0.9,2.4,7.6,13.3
57,Kevin Gamble,SF,30,SAC,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Chris Gatling,PF,28,MIA,3,0,68,3.2,11.6,.273,0.0,0.0,,3.2,11.6,.273,3.2,6.4,.500,5.3,7.4,12.7,0.5,1.1,0.0,4.2,4.2,9.5
59,Ron Grandison,PF,31,NYK,2,0,3,0.0,12.0,.000,0.0,12.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
60,Brian Grant,PF,23,SAC,4,4,124,4.6,12.2,.381,0.0,0.0,,4.6,12.2,.381,2.0,4.1,.500,2.0,3.8,5.8,1.2,0.6,2.0,3.8,4.1,11.3
61,Gary Grant,PG,30,NYK,1,0,8,9.0,22.5,.400,9.0,13.5,.667,0.0,9.0,.000,0.0,0.0,,9.0,4.5,13.5,0.0,4.5,0.0,4.5,0.0,27.0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Harvey Grant,PF,30,POR,5,5,164,2.9,8.3,.342,0.2,1.5,.143,2.6,6.8,.387,0.0,0.9,.000,1.1,3.3,4.4,0.9,0.0,0.4,0.7,3.5,5.9
64,Horace Grant,PF,30,ORL,9,9,334,6.6,10.1,.649,0.0,0.0,,6.6,10.1,.649,1.4,1.6,.867,3.3,6.8,10.1,1.4,0.8,0.6,0.6,2.5,14.6
65,A.C. Green,SF,32,PHO,4,4,87,2.5,7.0,.353,0.0,1.2,.000,2.5,5.8,.429,2.9,3.3,.875,2.5,5.0,7.4,0.8,0.4,0.0,0.8,2.9,7.9
66,Anfernee Hardaway,PG,24,ORL,12,12,473,7.7,16.5,.465,1.5,4.2,.364,6.2,12.3,.500,4.4,5.9,.744,1.5,2.7,4.3,5.5,1.5,0.3,2.0,2.1,21.3
67,Tim Hardaway,PG,29,MIA,3,3,110,6.5,14.1,.465,2.6,7.2,.364,3.9,6.9,.571,1.6,2.3,.714,0.3,1.3,1.6,5.6,1.0,0.0,4.9,3.3,17.3
68,Derek Harper,PG,34,NYK,8,8,293,3.6,10.1,.354,1.4,4.3,.314,2.2,5.8,.383,1.4,1.8,.733,0.0,2.1,2.1,4.7,1.2,0.1,1.7,2.9,9.8
69,Ron Harper,PG,32,CHI,18,16,494,4.2,9.8,.425,1.1,3.4,.319,3.1,6.3,.483,2.1,3.1,.690,1.9,3.0,4.9,3.3,1.8,0.5,1.3,2.8,11.5
70,Hersey Hawkins,SG,29,SEA,21,21,713,3.8,8.5,.452,1.1,3.2,.344,2.7,5.3,.519,4.3,4.8,.895,0.9,2.3,3.2,2.3,1.4,0.2,1.7,2.8,13.1
71,Alan Henderson,PF,23,ATL,10,0,145,5.7,9.9,.575,0.0,0.0,,5.7,9.9,.575,1.7,2.5,.700,4.2,2.5,6.7,1.7,0.2,1.0,2.2,5.0,13.2
72,Carl Herrera,PF,29,SAS,7,0,28,0.0,3.9,.000,0.0,0.0,,0.0,3.9,.000,2.6,2.6,1.000,2.6,2.6,5.1,1.3,2.6,1.3,3.9,9.0,2.6
73,Grant Hill*,SF,23,DET,3,3,115,6.9,12.2,.564,0.3,0.6,.500,6.6,11.6,.568,3.8,4.4,.857,1.3,5.6,6.9,3.4,0.9,0.0,2.5,4.1,17.8
74,Tyrone Hill,PF,27,CLE,3,0,53,6.1,8.2,.750,0.0,0.0,,6.1,8.2,.750,4.8,6.1,.778,4.8,5.4,10.2,0.0,0.0,0.0,2.0,7.5,17.0
75,Jeff Hornacek,SG,32,UTA,18,18,644,5.8,11.6,.502,1.9,3.2,.586,3.9,8.3,.470,4.1,4.6,.890,1.2,2.4,3.6,3.4,1.1,0.2,1.5,2.3,17.6
76,Robert Horry,SF,25,HOU,8,8,308,4.3,10.6,.407,2.5,6.2,.396,1.9,4.4,.421,1.2,2.7,.435,1.8,4.9,6.7,2.8,2.5,1.5,1.8,3.4,12.3
77,Allan Houston,SG,24,DET,3,3,136,6.6,15.4,.431,1.9,5.6,.333,4.8,9.8,.486,4.8,5.3,.900,0.3,1.9,2.1,1.6,0.0,0.3,2.9,2.9,19.9
78,Lindsey Hunter,PG,25,DET,2,0,36,2.0,8.0,.250,1.0,4.0,.250,1.0,4.0,.250,1.0,2.0,.500,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0
79,Bobby Hurley,PG,24,SAC,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Mark Jackson,PG,30,IND,5,5,186,3.5,9.9,.353,0.8,3.5,.222,2.7,6.4,.424,2.5,3.3,.765,0.6,4.3,4.8,5.8,1.2,0.0,2.5,1.7,10.3
81,Avery Johnson,PG,30,SAS,10,10,407,4.6,10.7,.430,0.0,0.2,.000,4.6,10.5,.437,1.7,2.4,.704,0.5,2.7,3.2,8.3,1.8,0.1,2.1,1.9,10.9
82,Eddie Johnson,SF,36,IND,1,0,9,0.0,20.0,.000,0.0,8.0,.000,0.0,12.0,.000,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Ervin Johnson,C,28,SEA,18,18,253,3.3,8.8,.371,0.0,0.0,,3.3,8.8,.371,1.3,1.6,.818,4.0,6.0,10.0,1.0,0.9,2.1,2.0,6.4,7.8
85,Kevin Johnson,PG,29,PHO,4,4,151,6.4,13.6,.474,0.2,1.0,.250,6.2,12.6,.491,3.3,4.1,.824,0.5,3.6,4.1,10.3,0.5,0.5,2.6,1.9,16.5
86,Magic Johnson*,PF,36,LAL,4,0,135,4.0,10.4,.385,0.8,2.4,.333,3.2,8.0,.400,7.5,8.8,.848,2.1,6.9,9.1,6.9,0.0,0.0,3.2,0.8,16.3
87,Charles Jones,PF,38,HOU,3,0,8,0.0,4.5,.000,0.0,0.0,,0.0,4.5,.000,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
88,Eddie Jones,SG,24,LAL,4,4,155,6.3,11.4,.551,2.3,4.4,.526,3.9,7.0,.567,1.2,1.9,.625,1.6,3.3,4.9,1.4,1.9,0.2,0.9,3.7,16.0
89,Michael Jordan*,SG,32,CHI,18,18,733,9.2,20.0,.459,1.2,3.0,.403,8.0,16.9,.470,7.5,9.2,.818,1.5,2.8,4.4,3.6,1.6,0.3,2.1,2.4,27.1
90,Reggie Jordan,PG,28,ATL,10,0,59,4.3,7.9,.538,0.0,0.0,,4.3,7.9,.538,1.8,4.3,.429,0.6,3.1,3.7,5.5,3.1,0.6,1.8,4.3,10.4
91,Adam Keefe,PF,25,UTA,17,0,178,4.7,6.9,.676,0.2,0.4,.500,4.4,6.5,.688,2.2,3.4,.647,1.8,4.9,6.7,0.4,0.6,0.2,1.6,4.7,11.7
92,Shawn Kemp,PF,26,SEA,20,20,720,7.3,12.9,.570,0.0,0.1,.000,7.3,12.7,.576,6.2,7.8,.795,3.3,7.1,10.4,1.5,1.2,2.0,4.0,4.2,20.9
93,Steve Kerr,PG,30,CHI,18,0,357,3.9,8.8,.448,1.7,5.3,.321,2.2,3.4,.647,2.7,3.1,.871,0.3,1.5,1.8,3.1,1.4,0.0,1.3,2.1,12.3
94,Stacey King,PF,29,MIA,1,0,12,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,3.0,6.0,.500,0.0,9.0,9.0,3.0,0.0,0.0,0.0,3.0,3.0
95,Joe Kleine,C,34,PHO,2,0,8,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,4.5,0.0,4.5,0.0,4.5,0.0,4.5,4.5,0.0
96,Jon Koncak,C,32,ORL,12,3,140,1.0,1.8,.571,0.0,0.0,,1.0,1.8,.571,0.8,1.8,.429,2.1,3.9,5.9,0.8,1.3,1.0,0.8,10.0,2.8
97,Toni Kukoč,SF,27,CHI,15,5,439,4.8,12.4,.391,1.1,5.6,.191,3.8,6.8,.554,2.5,3.0,.838,1.6,3.6,5.2,4.8,1.1,0.3,2.1,2.7,13.3
98,Christian Laettner,C,26,ATL,10,10,334,6.4,13.1,.484,0.1,0.3,.333,6.3,12.8,.487,4.1,5.8,.704,2.9,4.5,7.4,1.6,1.3,1.1,2.3,4.4,16.9
99,Antonio Lang,SF,23,CLE,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Eric Leckner,C,29,DET,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
101,Grant Long,PF,29,ATL,10,10,362,4.4,11.0,.396,0.6,2.4,.250,3.8,8.7,.437,2.0,2.5,.800,3.0,5.6,8.6,2.8,0.7,0.3,1.9,2.7,11.3
102,Luc Longley,C,27,CHI,18,18,439,5.0,10.7,.469,0.0,0.0,,5.0,10.7,.469,2.3,3.0,.757,2.8,3.9,6.7,2.3,0.6,2.1,3.1,6.8,12.3
103,George Lynch,SF,25,LAL,2,0,15,4.8,9.6,.500,0.0,2.4,.000,4.8,7.2,.667,0.0,0.0,,0.0,7.2,7.2,2.4,0.0,0.0,4.8,9.6,9.6
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Sam Mack,SF,25,HOU,6,0,47,3.8,11.5,.333,1.5,6.9,.222,2.3,4.6,.500,0.0,2.3,.000,0.0,6.9,6.9,0.8,0.8,0.0,1.5,0.8,9.2
106,Dan Majerle,SF,30,CLE,3,0,91,6.3,14.2,.444,4.0,9.1,.435,2.4,5.1,.462,3.2,3.6,.889,0.8,4.0,4.7,3.6,1.6,0.8,1.2,2.4,19.8
107,Karl Malone*,PF,32,UTA,18,18,725,9.3,19.9,.469,0.0,0.1,.000,9.3,19.8,.472,5.0,8.7,.574,2.3,6.9,9.2,3.9,1.7,0.5,2.2,3.0,23.7
108,Danny Manning,PF,29,PHO,4,0,90,8.8,19.2,.458,0.0,0.4,.000,8.8,18.8,.468,2.0,3.2,.625,1.6,2.8,4.4,2.0,1.6,0.4,2.4,6.0,19.6
109,Šarūnas Marčiulionis*,SG,31,SAC,4,0,101,2.9,10.3,.276,1.4,6.4,.222,1.4,3.9,.364,3.2,5.3,.600,1.4,1.1,2.5,5.0,3.6,0.0,3.6,1.4,10.3
110,Donny Marshall,SF,23,CLE,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Anthony Mason,SF,29,NYK,8,8,350,4.2,8.0,.526,0.0,0.0,,4.2,8.0,.526,2.0,2.9,.679,1.7,4.6,6.4,2.7,0.4,0.1,2.1,2.1,10.4
112,Derrick McKey,SF,29,IND,5,5,180,4.8,11.4,.421,1.0,2.4,.417,3.8,9.0,.422,2.2,2.6,.846,1.6,5.0,6.6,2.0,1.4,0.2,2.8,4.0,12.8
113,Aaron McKie,SG,23,POR,5,4,134,3.0,8.1,.367,0.5,2.1,.250,2.4,5.9,.409,1.9,2.4,.778,1.1,3.8,4.8,2.4,1.6,0.5,2.4,3.5,8.3
114,Nate McMillan,PG,31,SEA,19,0,385,2.6,6.5,.406,1.8,3.7,.475,0.8,2.7,.310,0.8,1.3,.643,1.2,5.3,6.5,4.9,2.2,0.5,1.9,3.2,7.9
115,Reggie Miller*,SG,30,IND,1,1,31,8.1,19.7,.412,2.3,7.0,.333,5.8,12.8,.455,15.1,17.4,.867,1.2,0.0,1.2,1.2,1.2,0.0,0.0,1.2,33.7
116,Chris Mills,SF,26,CLE,3,3,105,3.8,11.3,.333,0.0,1.7,.000,3.8,9.6,.393,0.3,0.3,1.000,1.7,3.8,5.5,1.7,0.7,0.7,1.0,3.4,7.9
117,Terry Mills,PF,28,DET,3,0,48,3.7,15.0,.250,0.7,6.0,.125,3.0,9.0,.333,3.7,4.5,.833,2.3,1.5,3.7,3.0,0.7,0.0,0.7,4.5,12.0
118,Chris Morris,SG,30,UTA,18,13,321,5.0,11.9,.425,1.1,4.1,.270,3.9,7.7,.507,1.3,1.8,.750,2.7,5.2,7.9,2.1,1.5,0.9,1.6,2.8,12.6
119,Alonzo Mourning*,C,25,MIA,3,3,92,6.7,13.7,.486,0.0,0.0,,6.7,13.7,.486,7.8,11.0,.714,1.2,5.9,7.0,1.6,0.8,1.2,6.3,5.1,21.1
120,Shaquille O'Neal*,C,23,ORL,12,12,459,10.3,16.9,.606,0.0,0.0,,10.3,16.9,.606,3.8,9.6,.393,3.8,5.6,9.4,4.3,0.7,1.2,3.5,3.1,24.3
121,Charles Oakley,PF,32,NYK,8,8,308,4.6,9.1,.500,0.2,0.7,.333,4.3,8.4,.514,2.9,4.2,.694,3.3,4.8,8.1,1.6,0.9,0.0,3.3,3.9,12.3
122,Hakeem Olajuwon*,C,33,HOU,8,8,329,8.2,16.1,.510,0.0,0.1,.000,8.2,16.0,.514,3.2,4.4,.725,1.9,6.1,8.0,3.4,1.6,1.9,3.2,3.1,19.6
123,Greg Ostertag,C,22,UTA,15,0,212,3.4,7.6,.444,0.0,0.0,,3.4,7.6,.444,2.2,3.6,.619,3.1,5.4,8.5,0.2,0.3,3.6,0.7,4.8,9.0
124,Billy Owens,SF,26,SAC,4,4,131,4.1,9.3,.441,0.0,1.1,.000,4.1,8.2,.500,0.8,1.6,.500,1.4,5.8,7.1,3.8,1.1,0.3,3.0,4.7,9.1
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Gary Payton*,PG,27,SEA,21,21,911,6.4,13.2,.485,1.6,4.0,.410,4.8,9.2,.517,2.7,4.3,.633,0.8,3.5,4.3,5.7,1.5,0.3,2.5,2.7,17.2
127,Anthony Peeler,SG,26,LAL,3,0,72,4.5,13.5,.333,3.0,7.0,.429,1.5,6.5,.231,2.0,2.0,1.000,1.0,3.0,4.0,1.5,3.0,0.0,1.5,3.0,14.0
128,Will Perdue,C,30,SAS,10,2,242,4.3,6.2,.690,0.0,0.0,,4.3,6.2,.690,2.4,3.0,.800,3.9,7.9,11.8,0.7,0.3,0.6,1.6,3.6,11.0
129,Sam Perkins,PF,34,SEA,21,1,654,5.0,10.8,.459,1.8,4.8,.368,3.2,6.0,.532,2.5,3.4,.754,1.2,3.8,5.0,1.9,0.8,0.3,1.7,2.4,14.2
130,Elliot Perry,PG,26,PHO,4,0,51,4.9,9.9,.500,0.0,0.0,,4.9,9.9,.500,0.0,0.7,.000,0.0,1.4,1.4,8.5,1.4,0.0,0.0,2.1,9.9
131,Chuck Person,SF,31,SAS,10,0,284,5.2,9.8,.532,3.2,6.0,.532,2.0,3.8,.533,1.8,2.2,.824,0.6,4.4,5.1,2.0,0.3,0.4,1.4,4.1,15.3
132,Wesley Person,SG,24,PHO,4,4,183,4.3,11.0,.393,1.8,5.7,.310,2.6,5.3,.481,0.8,1.0,.800,1.6,3.0,4.5,0.6,0.6,0.2,1.0,1.4,11.2
133,Bobby Phills,SG,26,CLE,3,3,96,4.9,13.1,.371,0.7,3.7,.200,4.1,9.4,.440,0.4,1.5,.250,1.9,3.4,5.2,2.3,0.7,0.4,1.9,1.5,10.9
134,Ricky Pierce,SG,36,IND,5,4,133,4.3,12.7,.340,0.5,2.2,.250,3.8,10.6,.359,4.6,5.4,.850,0.8,0.3,1.1,4.1,2.2,0.3,3.2,3.5,13.8
135,Scottie Pippen*,SF,30,CHI,18,18,742,5.4,13.9,.390,1.5,5.1,.286,4.0,8.8,.451,2.5,3.9,.638,3.0,4.4,7.4,5.2,2.3,0.8,2.0,2.5,14.8
136,Olden Polynice,C,31,SAC,4,4,141,6.1,11.7,.522,0.3,0.3,1.000,5.9,11.5,.511,1.5,2.3,.667,4.1,8.2,12.3,0.8,0.3,1.8,0.8,3.8,14.0
