,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
22,Steve Blake,PG,28,POR,6,6,231,3.4,7.0,.489,1.6,3.7,.417,1.9,3.3,.571,0.8,1.1,.714,0.6,3.1,3.7,5.8,0.8,0.0,1.4,1.7,9.2
23,Matt Bonner,PF,28,SAS,5,5,100,1.8,8.3,.217,1.1,4.7,.231,0.7,3.6,.200,0.7,0.7,1.000,2.2,3.6,5.8,0.0,1.1,0.7,0.7,3.6,5.4
24,Carlos Boozer,PF,27,UTA,5,5,186,7.4,13.9,.528,0.0,0.0,,7.4,13.9,.528,5.2,6.8,.771,2.3,10.5,12.8,2.1,1.5,0.4,2.9,3.5,19.9
25,Bruce Bowen,SF,37,SAS,5,2,130,1.9,3.6,.538,1.4,2.5,.556,0.6,1.1,.500,0.6,0.6,1.000,0.0,4.2,4.2,0.8,0.8,0.0,0.8,2.8,5.8
26,Ryan Bowen,SF,33,NOH,1,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
27,Ronnie Brewer,SF,23,UTA,5,5,158,4.6,11.2,.408,0.0,0.5,.000,4.6,10.7,.426,2.5,3.6,.688,1.6,3.6,5.2,3.0,1.6,0.2,2.5,2.1,11.6
28,Aaron Brooks,PG,24,HOU,13,13,444,6.2,13.8,.453,2.2,5.2,.422,4.1,8.6,.472,3.0,3.7,.804,0.3,2.4,2.8,3.6,0.4,0.2,2.4,2.4,17.7
29,Devin Brown,SG,30,NOH,3,0,33,3.3,8.7,.375,0.0,4.4,.000,3.3,4.4,.750,2.2,2.2,1.000,2.2,3.3,5.5,0.0,0.0,0.0,3.3,2.2,8.7
30,Kwame Brown,C,26,DET,3,0,48,2.3,6.0,.375,0.0,0.0,,2.3,6.0,.375,2.3,3.0,.750,4.5,6.8,11.3,0.0,0.0,2.3,2.3,9.0,6.8
31,Shannon Brown,SG,23,LAL,21,0,276,4.7,10.8,.434,1.6,3.3,.480,3.1,7.6,.414,2.5,3.1,.792,1.0,2.2,3.3,1.7,1.3,0.3,1.3,3.5,13.4
32,Kobe Bryant*,SG,30,LAL,23,23,940,9.3,20.3,.457,1.4,4.1,.349,7.9,16.2,.483,6.7,7.5,.883,0.7,4.0,4.7,4.8,1.5,0.8,2.3,2.3,26.6
33,Rasual Butler,SF,29,NOH,5,5,158,3.9,8.4,.459,2.3,4.3,.526,1.6,4.1,.389,2.1,2.1,1.000,0.7,2.7,3.4,0.2,0.2,0.9,1.4,3.2,12.1
34,Andrew Bynum,C,21,LAL,23,18,400,5.2,11.4,.457,0.0,0.0,,5.2,11.4,.457,2.5,3.9,.651,3.0,4.8,7.7,0.9,0.7,1.9,1.7,6.9,13.0
35,Will Bynum,PG,26,DET,4,0,78,8.3,18.0,.462,0.5,1.8,.250,7.8,16.2,.486,4.6,4.6,1.000,0.5,2.3,2.8,4.6,2.3,0.0,3.7,4.2,21.7
36,Matt Carroll,SG,28,DAL,4,0,14,2.6,5.1,.500,0.0,0.0,,2.6,5.1,.500,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,2.6,2.6,5.1
37,Anthony Carter,PG,33,DEN,16,0,228,3.2,7.7,.408,0.3,1.9,.167,2.8,5.8,.486,0.3,0.6,.500,1.7,3.3,5.1,5.4,2.4,0.2,1.7,4.3,6.9
38,Mario Chalmers,PG,22,MIA,7,7,231,3.1,7.8,.400,0.9,3.3,.286,2.2,4.5,.483,0.8,1.1,.714,0.9,2.0,3.0,4.8,3.1,0.2,2.6,3.3,7.9
39,Tyson Chandler,C,26,NOH,4,4,94,2.3,4.6,.500,0.0,0.0,,2.3,4.6,.500,1.1,2.3,.500,3.1,5.0,8.0,0.8,0.8,0.4,3.1,6.5,5.7
40,Speedy Claxton,PG,30,ATL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Jarron Collins,C,30,UTA,3,3,35,1.0,5.1,.200,0.0,0.0,,1.0,5.1,.200,6.2,8.2,.750,4.1,6.2,10.3,1.0,1.0,0.0,0.0,9.3,8.2
43,Brian Cook,PF,28,HOU,6,0,32,4.5,16.9,.267,2.3,10.1,.222,2.3,6.8,.333,0.0,0.0,,3.4,10.1,13.5,3.4,2.3,1.1,4.5,4.5,11.3
44,Daequan Cook,SF,21,MIA,7,0,161,2.9,9.4,.310,2.0,6.7,.300,0.9,2.7,.333,0.4,0.4,1.000,0.7,3.1,3.8,0.9,0.4,0.0,1.3,4.0,8.3
45,Samuel Dalembert,C,27,PHI,6,6,133,4.3,6.8,.640,0.0,0.0,,4.3,6.8,.640,0.8,1.1,.750,2.7,10.0,12.7,0.8,0.5,2.4,1.6,6.5,9.5
46,Erick Dampier,C,33,DAL,10,10,255,3.1,5.1,.611,0.0,0.0,,3.1,5.1,.611,1.8,3.0,.619,3.5,5.1,8.6,1.0,0.6,1.3,2.7,5.8,8.0
47,Antonio Daniels,PG,33,NOH,5,0,64,1.1,7.3,.154,0.6,2.3,.250,0.6,5.1,.111,5.1,6.2,.818,0.6,1.1,1.7,5.1,1.1,0.6,2.8,0.6,7.9
48,Glen Davis,C,23,BOS,14,14,510,6.1,12.4,.491,0.0,0.0,,6.1,12.4,.491,3.5,4.9,.710,2.3,3.2,5.6,1.8,1.3,0.6,1.4,4.2,15.6
49,Yakhouba Diawara,SF,26,MIA,5,0,21,1.7,5.1,.333,0.0,1.7,.000,1.7,3.4,.500,0.0,3.4,.000,0.0,8.6,8.6,0.0,1.7,0.0,0.0,3.4,3.4
50,Tim Duncan*,C,32,SAS,5,5,164,9.0,16.9,.532,0.0,0.0,,9.0,16.9,.532,3.7,6.1,.607,2.6,6.1,8.8,3.5,0.7,1.3,1.5,2.4,21.7
51,Maurice Evans,SF,30,ATL,11,8,265,3.8,8.8,.431,1.1,3.8,.286,2.7,5.0,.541,0.5,0.8,.667,1.1,1.1,2.2,1.4,0.8,0.4,0.5,3.9,9.2
52,Reggie Evans,PF,28,PHI,5,0,36,2.0,9.0,.222,0.0,0.0,,2.0,9.0,.222,3.0,4.0,.750,2.0,8.0,10.0,0.0,3.0,0.0,2.0,4.0,7.0
53,Jordan Farmar,PG,22,LAL,20,1,260,4.7,12.0,.391,1.7,5.4,.308,3.0,6.6,.458,1.9,2.6,.737,0.7,3.2,3.9,4.6,1.2,0.4,2.5,2.2,13.0
54,Rudy Fernández,SG,23,POR,6,1,162,3.3,7.8,.429,1.8,4.2,.421,1.6,3.6,.438,1.6,1.6,1.000,0.4,3.3,3.8,1.3,1.8,0.7,2.0,2.7,10.0
55,Michael Finley,SF,35,SAS,5,5,143,3.8,8.6,.441,1.8,3.8,.467,2.0,4.8,.421,0.8,1.0,.750,0.8,3.0,3.8,1.3,0.3,0.3,1.0,2.0,10.1
56,Derek Fisher,PG,34,LAL,22,22,635,3.6,9.1,.394,1.1,3.8,.284,2.5,5.3,.473,1.8,2.0,.861,0.4,2.2,2.6,2.8,1.2,0.1,1.4,3.5,10.0
57,Adonal Foyle,C,33,ORL,2,0,4,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0
58,Channing Frye,PF,25,POR,4,0,36,5.0,14.0,.357,0.0,0.0,,5.0,14.0,.357,2.0,3.0,.667,1.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,12.0
59,Thomas Gardner,SG,23,ATL,3,0,19,9.5,24.6,.385,5.7,11.4,.500,3.8,13.3,.286,1.9,1.9,1.000,0.0,3.8,3.8,3.8,1.9,0.0,0.0,7.6,26.5
60,Pau Gasol,C,28,LAL,23,23,931,6.2,10.7,.580,0.0,0.0,,6.2,10.7,.580,3.9,5.4,.714,2.6,7.0,9.6,2.2,0.7,1.7,1.7,2.7,16.2
61,Daniel Gibson,PG,22,CLE,14,0,172,2.7,8.4,.325,2.1,5.9,.357,0.6,2.5,.250,2.3,2.3,1.000,0.2,1.3,1.5,1.3,0.2,0.6,1.5,3.8,9.8
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Drew Gooden,PF,27,SAS,4,0,71,5.6,16.7,.333,0.0,1.0,.000,5.6,15.7,.355,3.5,3.5,1.000,2.5,5.1,7.6,0.5,0.5,0.5,1.5,6.6,14.7
64,Ben Gordon,SG,25,CHI,7,7,304,6.2,15.9,.388,2.0,5.4,.370,4.1,10.4,.398,5.8,6.6,.875,0.4,2.0,2.4,2.5,0.4,0.1,0.9,2.6,20.1
65,Marcin Gortat,PF,24,ORL,24,1,271,4.5,6.9,.654,0.0,0.0,,4.5,6.9,.654,1.3,2.1,.625,2.4,7.7,10.1,0.4,1.2,2.0,1.5,5.2,10.4
66,Aaron Gray,C,24,CHI,2,0,9,0.0,8.0,.000,0.0,0.0,,0.0,8.0,.000,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
67,Gerald Green,SG,23,DAL,6,0,26,5.5,19.4,.286,1.4,6.9,.200,4.2,12.5,.333,2.8,5.5,.500,0.0,2.8,2.8,0.0,1.4,0.0,2.8,5.5,15.2
68,Willie Green,SG,27,PHI,6,6,148,5.1,12.4,.412,1.0,2.7,.364,4.1,9.7,.425,0.2,0.7,.333,0.0,1.5,1.5,1.7,0.0,0.2,1.2,3.2,11.4
69,Richard Hamilton,SG,30,DET,4,4,154,4.9,13.8,.356,0.5,2.3,.200,4.4,11.5,.388,2.1,2.3,.900,0.5,2.1,2.6,4.7,1.2,0.2,2.3,2.8,12.4
70,Matt Harpring,SG,32,UTA,5,0,49,8.1,16.2,.500,0.0,0.7,.000,8.1,15.4,.524,1.5,1.5,1.000,2.2,4.4,6.6,2.9,1.5,0.7,1.5,8.8,17.6
71,Jason Hart,PG,30,DEN,9,0,19,1.9,3.8,.500,0.0,0.0,,1.9,3.8,.500,0.0,0.0,,0.0,5.7,5.7,9.5,3.8,1.9,1.9,9.5,3.8
72,Udonis Haslem,PF,28,MIA,7,7,204,4.4,8.1,.543,0.0,0.0,,4.4,8.1,.543,1.6,1.8,.900,2.3,8.5,10.8,0.5,0.5,0.5,1.1,3.4,10.4
73,Chuck Hayes,C,25,HOU,13,4,173,2.1,4.4,.476,0.0,0.4,.000,2.1,4.0,.526,0.0,0.0,,2.7,5.4,8.1,2.1,2.7,0.4,0.8,5.6,4.2
74,Walter Herrmann,SF,29,DET,4,0,22,4.9,13.1,.375,3.3,6.5,.500,1.6,6.5,.250,0.0,0.0,,1.6,0.0,1.6,3.3,1.6,0.0,0.0,4.9,13.1
75,Nenê,C,26,DEN,16,16,525,4.7,8.6,.548,0.0,0.0,,4.7,8.6,.548,3.2,4.8,.657,2.5,5.7,8.2,2.9,1.4,0.7,2.1,4.5,12.6
76,George Hill,PG,22,SAS,4,0,76,3.3,9.9,.333,1.4,3.8,.375,1.9,6.2,.308,2.8,3.3,.857,1.4,2.4,3.8,0.9,0.9,0.5,0.9,2.8,10.9
77,Kirk Hinrich,SG,28,CHI,7,0,210,5.0,10.6,.468,2.2,5.1,.433,2.7,5.5,.500,2.9,4.3,.680,0.3,2.9,3.3,3.4,2.1,0.5,1.4,3.1,15.1
78,Ryan Hollins,C,24,DAL,9,0,84,3.4,6.0,.571,0.0,0.0,,3.4,6.0,.571,2.6,4.3,.600,3.9,6.4,10.3,0.4,0.4,1.7,1.7,9.4,9.4
79,Al Horford,C,22,ATL,9,9,252,3.6,8.4,.424,0.0,0.1,.000,3.6,8.3,.431,1.7,2.6,.667,1.7,5.7,7.4,2.6,0.9,0.9,0.6,3.7,8.9
80,Eddie House,PG,30,BOS,14,0,232,6.2,11.9,.519,2.8,5.7,.486,3.4,6.2,.550,1.6,1.7,.909,0.3,2.8,3.1,2.0,1.7,0.0,0.9,4.0,16.8
81,Dwight Howard,C,23,ORL,23,23,903,6.4,10.7,.601,0.0,0.1,.000,6.4,10.6,.605,5.8,9.1,.636,3.9,10.1,14.1,1.7,0.8,2.4,2.7,4.1,18.6
82,Josh Howard,SF,28,DAL,10,10,295,6.8,15.6,.438,1.0,3.9,.250,5.9,11.7,.500,4.6,6.0,.776,1.2,5.0,6.2,1.6,1.1,0.5,2.6,2.9,19.3
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Lindsey Hunter,PG,38,CHI,6,0,24,1.5,4.5,.333,1.5,4.5,.333,0.0,0.0,,4.5,6.0,.750,0.0,7.5,7.5,7.5,3.0,0.0,0.0,4.5,9.0
85,Othello Hunter,PF,22,ATL,4,0,14,5.1,7.7,.667,0.0,0.0,,5.1,7.7,.667,0.0,0.0,,7.7,7.7,15.4,0.0,2.6,2.6,0.0,2.6,10.3
86,Andre Iguodala,SF,25,PHI,6,6,269,5.9,13.1,.449,1.5,3.7,.393,4.4,9.4,.471,4.0,6.2,.652,0.8,4.3,5.1,5.4,1.5,0.0,3.2,1.2,17.3
87,Zydrunas Ilgauskas,C,33,CLE,14,14,407,5.5,12.2,.449,0.2,1.1,.154,5.3,11.1,.480,1.9,2.9,.636,2.4,7.3,9.6,1.5,0.4,1.1,0.8,4.2,13.0
88,D.J. Mbenga,C,28,LAL,7,0,16,2.3,13.5,.167,0.0,0.0,,2.3,13.5,.167,0.0,0.0,,0.0,6.8,6.8,0.0,0.0,4.5,4.5,0.0,4.5
89,Royal Ivey,SG,27,PHI,6,0,45,2.4,8.8,.273,1.6,5.6,.286,0.8,3.2,.250,2.4,3.2,.750,0.8,2.4,3.2,0.0,2.4,0.0,0.0,4.8,8.8
90,Darnell Jackson,PF,23,CLE,5,0,25,1.4,7.2,.200,0.0,0.0,,1.4,7.2,.200,0.0,2.9,.000,0.0,7.2,7.2,1.4,0.0,0.0,1.4,7.2,2.9
91,LeBron James,SF,24,CLE,14,14,580,9.9,19.4,.510,1.7,5.0,.333,8.2,14.3,.571,9.2,12.4,.749,1.2,6.8,7.9,6.3,1.4,0.7,2.4,1.9,30.7
92,Amir Johnson,PF,21,DET,3,0,13,2.8,2.8,1.000,0.0,0.0,,2.8,2.8,1.000,0.0,0.0,,2.8,5.5,8.3,0.0,0.0,2.8,0.0,8.3,5.5
93,Anthony Johnson,PG,34,ORL,19,1,280,4.1,10.9,.376,1.2,3.9,.300,3.0,7.1,.418,1.2,2.3,.500,0.9,2.4,3.3,5.0,1.4,0.0,1.5,3.6,10.5
94,Joe Johnson,SG,27,ATL,11,11,429,5.9,14.1,.417,1.0,2.9,.343,4.9,11.2,.436,2.3,3.8,.622,1.4,2.7,4.1,3.3,1.2,0.0,2.7,2.0,15.1
95,Linton Johnson,PF,28,CHI,3,0,10,3.6,7.2,.500,0.0,0.0,,3.6,7.2,.500,7.2,7.2,1.000,7.2,7.2,14.4,3.6,0.0,0.0,0.0,3.6,14.4
96,Dahntay Jones,SG,28,DEN,16,16,280,4.9,10.2,.481,0.4,1.5,.250,4.5,8.6,.522,4.2,5.5,.767,2.1,2.8,4.9,1.3,1.7,0.6,1.7,5.3,14.4
97,James Jones,SF,28,MIA,7,7,235,2.6,4.9,.531,1.7,3.4,.500,0.9,1.5,.600,3.4,3.7,.917,0.3,2.1,2.5,0.8,0.5,0.2,0.6,2.9,10.3
98,Solomon Jones,C,24,ATL,9,1,77,2.8,5.6,.500,0.0,0.0,,2.8,5.6,.500,0.9,0.9,1.000,4.2,3.3,7.5,0.9,0.5,0.0,0.5,4.2,6.5
99,Jason Kidd*,PG,35,DAL,10,10,386,3.5,7.7,.458,2.0,4.4,.447,1.6,3.4,.472,1.6,1.9,.850,0.7,4.8,5.4,5.5,2.1,0.3,1.9,2.2,10.6
100,Tarence Kinsey,SG,24,CLE,9,0,11,3.3,9.8,.333,0.0,0.0,,3.3,9.8,.333,6.5,6.5,1.000,3.3,3.3,6.5,0.0,3.3,0.0,3.3,6.5,13.1
101,Andrei Kirilenko,PF,27,UTA,5,3,136,5.8,12.4,.468,0.3,1.3,.200,5.6,11.1,.500,2.6,3.7,.714,1.9,1.9,3.7,2.6,2.9,0.8,1.3,1.6,14.6
102,Linas Kleiza,SF,24,DEN,14,0,210,5.3,11.3,.470,2.9,6.9,.425,2.4,4.5,.538,3.1,4.1,.750,1.4,6.3,7.7,1.2,0.9,0.2,0.3,2.9,16.6
103,Brevin Knight,PG,33,UTA,5,0,17,0.0,6.4,.000,0.0,0.0,,0.0,6.4,.000,0.0,0.0,,0.0,2.1,2.1,6.4,2.1,0.0,6.4,8.5,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Kyle Korver,SF,27,UTA,5,2,136,4.8,12.2,.391,3.2,6.9,.462,1.6,5.3,.300,1.3,1.9,.714,0.5,2.4,2.9,3.4,0.8,0.3,0.5,2.4,14.0
106,Carl Landry,PF,25,HOU,13,0,240,5.9,10.5,.557,0.0,0.3,.000,5.9,10.2,.574,2.8,5.0,.576,2.4,5.2,7.7,0.5,0.6,0.7,2.1,4.1,14.5
107,Acie Law,PG,24,ATL,6,0,28,3.9,11.6,.333,1.3,3.9,.333,2.6,7.7,.333,1.3,1.3,1.000,1.3,1.3,2.6,7.7,0.0,0.0,1.3,3.9,10.3
108,Courtney Lee,SG,23,ORL,21,16,550,4.4,10.1,.435,0.8,2.9,.273,3.6,7.2,.500,1.5,1.7,.885,0.4,2.2,2.6,1.8,1.2,0.2,1.3,2.7,11.1
109,Rashard Lewis,PF,29,ORL,24,24,986,5.7,12.7,.448,1.9,4.8,.394,3.8,7.9,.481,3.3,4.2,.784,1.1,4.5,5.6,2.6,0.9,0.5,1.8,1.8,16.6
110,Kyle Lowry,PG,22,HOU,13,0,254,3.0,8.9,.333,0.6,2.3,.250,2.4,6.7,.362,3.3,4.4,.742,1.1,4.3,5.4,4.5,1.7,0.1,2.4,3.3,9.8
111,Tyronn Lue,PG,31,ORL,1,0,4,18.0,18.0,1.000,9.0,9.0,1.000,9.0,9.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
112,Jamaal Magloire,C,30,MIA,6,0,47,0.8,2.3,.333,0.0,0.0,,0.8,2.3,.333,0.0,0.0,,3.8,4.6,8.4,0.8,0.0,0.0,2.3,6.9,1.5
113,Stephon Marbury,PG,31,BOS,14,0,166,4.3,14.3,.303,0.7,2.6,.250,3.7,11.7,.315,2.0,2.0,1.000,0.4,2.4,2.8,5.4,0.2,0.0,2.2,3.3,11.3
114,Sean Marks,C,33,NOH,5,0,80,2.7,5.9,.462,0.0,0.5,.000,2.7,5.4,.500,1.8,2.3,.800,4.5,4.5,9.0,0.0,1.4,0.9,0.9,4.1,7.2
115,Donyell Marshall,PF,35,PHI,6,0,50,4.3,11.5,.375,2.9,7.9,.364,1.4,3.6,.400,0.0,0.0,,0.0,5.0,5.0,0.0,0.7,0.7,1.4,6.5,11.5
116,Kenyon Martin,PF,31,DEN,16,16,538,5.0,10.1,.497,0.1,0.3,.200,5.0,9.8,.507,1.5,2.3,.657,1.6,4.7,6.3,2.3,1.2,0.9,1.7,4.0,11.6
117,Roger Mason,SG,28,SAS,5,3,108,4.0,10.7,.375,2.3,6.3,.368,1.7,4.3,.385,0.7,1.0,.667,0.0,2.7,2.7,3.0,0.3,0.0,1.3,3.3,11.0
118,Jason Maxiell,C,25,DET,4,0,64,2.8,5.6,.500,0.0,0.0,,2.8,5.6,.500,2.8,5.1,.556,3.9,3.4,7.3,1.1,0.6,0.6,0.6,2.8,8.4
119,Antonio McDyess,PF,34,DET,4,4,136,6.1,11.6,.523,0.0,0.0,,6.1,11.6,.523,1.6,1.6,1.000,1.6,7.4,9.0,0.5,0.5,0.8,1.3,4.5,13.8
120,C.J. Miles,SG,21,UTA,5,0,58,3.7,12.4,.300,1.2,5.0,.250,2.5,7.4,.333,1.9,2.5,.750,1.2,3.1,4.3,0.6,1.2,0.6,1.9,5.0,10.6
121,Andre Miller,PG,32,PHI,6,6,258,6.7,14.1,.475,0.4,1.4,.300,6.3,12.7,.495,3.9,4.7,.824,1.3,4.0,5.3,4.5,1.0,0.1,2.7,2.4,17.7
122,Brad Miller,C,32,CHI,7,0,186,4.6,9.9,.471,1.0,1.4,.714,3.7,8.5,.432,3.7,4.6,.792,2.1,8.5,10.6,1.7,0.4,1.2,4.1,4.8,13.9
123,Paul Millsap,PF,23,UTA,5,0,155,5.8,11.4,.510,0.0,0.0,,5.8,11.4,.510,2.1,4.2,.500,4.6,4.6,9.3,1.9,0.9,1.2,1.4,3.9,13.7
124,Yao Ming*,C,28,HOU,9,9,323,6.0,11.0,.545,0.0,0.0,,6.0,11.0,.545,5.1,5.7,.902,2.1,8.8,10.9,1.0,0.4,1.2,1.9,3.0,17.2
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Jamario Moon,SF,28,MIA,3,0,40,4.5,4.5,1.000,1.8,1.8,1.000,2.7,2.7,1.000,0.0,1.8,.000,2.7,5.4,8.1,0.9,0.9,0.9,1.8,4.5,10.8
127,Mikki Moore,C,33,BOS,10,0,66,2.7,5.5,.500,0.0,0.0,,2.7,5.5,.500,2.7,3.3,.833,3.3,4.9,8.2,2.2,1.1,2.7,0.5,6.0,8.2
128,Randolph Morris,C,23,ATL,3,0,8,0.0,4.5,.000,0.0,0.0,,0.0,4.5,.000,0.0,0.0,,4.5,4.5,9.0,0.0,4.5,0.0,4.5,9.0,0.0
129,Ronald Murray,SG,29,ATL,11,0,341,4.4,13.0,.341,1.5,5.3,.280,3.0,7.7,.384,3.4,3.9,.865,0.6,2.5,3.2,3.0,1.3,0.3,1.5,1.8,13.7
130,Dikembe Mutombo*,C,42,HOU,2,0,20,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.6,.000,1.8,14.4,16.2,0.0,1.8,3.6,0.0,9.0,0.0
131,Jameer Nelson,PG,26,ORL,5,0,90,3.2,9.2,.348,0.4,2.4,.167,2.8,6.8,.412,0.8,1.6,.500,0.4,2.4,2.8,5.6,0.4,0.0,2.8,1.2,7.6
132,Joakim Noah,C,23,CHI,7,7,271,3.5,6.8,.510,0.0,0.0,,3.5,6.8,.510,2.5,3.3,.760,3.7,8.5,12.2,2.1,0.8,2.0,1.1,4.1,9.4
133,Dirk Nowitzki,PF,30,DAL,10,10,394,8.0,15.5,.518,0.5,1.9,.286,7.5,13.6,.550,7.9,8.5,.925,1.1,8.1,9.2,2.8,0.8,0.7,2.1,1.9,24.5
134,Jermaine O'Neal,C,30,MIA,6,5,162,6.2,11.3,.549,0.0,0.0,,6.2,11.3,.549,5.3,7.1,.750,1.6,4.4,6.0,2.0,0.7,2.0,2.2,4.0,17.8
135,Fabricio Oberto,C,33,SAS,2,0,22,6.5,9.8,.667,0.0,0.0,,6.5,9.8,.667,6.5,6.5,1.000,3.3,3.3,6.5,0.0,3.3,0.0,3.3,3.3,19.6
