,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
38,Torrey Craig,SF,28,DEN,14,11,330,3.6,7.5,.478,1.9,3.9,.472,1.7,3.6,.485,1.0,1.7,.563,2.3,5.6,7.9,1.3,0.8,0.5,0.7,4.1,10.0
39,Jae Crowder,SF,28,UTA,5,3,130,4.7,12.7,.370,2.5,8.3,.300,2.2,4.4,.500,3.9,5.3,.737,1.1,6.9,8.0,1.1,1.4,0.0,0.3,1.9,15.8
40,Dante Cunningham,PF,31,SAS,5,0,13,5.5,8.3,.667,5.5,5.5,1.000,0.0,2.8,.000,0.0,0.0,,5.5,11.1,16.6,0.0,0.0,0.0,0.0,0.0,16.6
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Seth Curry,SG,28,POR,16,0,326,3.3,9.1,.366,2.3,5.7,.404,1.0,3.3,.300,1.0,1.2,.818,0.6,2.2,2.8,1.4,1.3,0.4,0.8,3.0,9.9
43,Stephen Curry,PG,30,GSW,22,22,846,8.1,18.3,.441,3.9,10.4,.377,4.2,8.0,.524,6.3,6.7,.943,0.7,4.9,5.6,5.4,1.0,0.2,2.8,2.9,26.4
44,Ed Davis,C,29,BRK,3,0,41,6.1,8.8,.700,0.0,0.0,,6.1,8.8,.700,1.8,1.8,1.000,3.5,13.2,16.7,1.8,0.0,0.9,0.0,7.9,14.0
45,DeMar DeRozan,SG,29,SAS,7,7,251,8.3,17.1,.487,0.0,0.1,.000,8.3,16.9,.492,5.5,6.3,.864,1.4,5.3,6.7,4.6,1.1,0.1,1.7,2.3,22.1
46,Spencer Dinwiddie,PG,25,BRK,5,0,131,7.4,17.0,.435,2.5,6.6,.375,4.9,10.4,.474,2.7,3.8,.714,1.1,2.5,3.6,2.2,0.5,0.0,2.2,2.7,20.1
47,Andre Drummond,C,25,DET,4,4,127,6.8,15.3,.444,0.0,0.3,.000,6.8,15.0,.453,2.6,6.0,.429,5.7,9.1,14.7,2.6,1.7,1.4,3.1,4.8,16.2
48,Jared Dudley,PF,33,BRK,4,2,82,1.3,4.8,.273,0.9,4.0,.222,0.4,0.9,.500,1.8,1.8,1.000,0.0,0.9,0.9,4.8,1.3,0.4,1.8,4.4,5.3
49,Kevin Durant,SF,30,GSW,12,12,442,10.2,19.8,.514,2.9,6.5,.438,7.3,13.3,.552,8.3,9.2,.903,0.1,4.7,4.8,4.4,1.1,1.0,3.5,3.1,31.5
50,Wayne Ellington,SG,31,DET,4,4,131,3.0,9.6,.314,1.9,6.0,.318,1.1,3.6,.308,0.5,0.5,1.000,0.8,3.3,4.1,1.4,0.8,0.0,0.5,1.1,8.5
51,Joel Embiid,C,24,PHI,11,11,334,7.3,17.1,.428,1.3,4.2,.308,6.0,12.9,.467,8.0,9.7,.822,2.3,10.1,12.4,4.0,0.9,2.7,4.3,3.7,23.9
52,James Ennis,SF,28,PHI,11,0,232,4.8,9.9,.484,1.4,5.0,.281,3.4,5.0,.688,1.9,2.9,.632,2.5,4.0,6.5,1.9,0.6,0.5,1.6,4.8,12.9
53,Jacob Evans,SG,21,GSW,7,0,18,4.0,10.0,.400,2.0,4.0,.500,2.0,6.0,.333,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,10.0
54,Tyreke Evans,SG,29,IND,4,0,84,9.0,20.6,.438,4.7,8.6,.550,4.3,12.0,.357,3.4,6.0,.571,0.0,7.3,7.3,1.3,0.9,0.4,2.6,3.4,26.1
55,Kenneth Faried,C,29,HOU,6,0,56,5.8,8.4,.692,0.6,0.6,1.000,5.1,7.7,.667,3.2,3.9,.833,1.9,11.6,13.5,1.3,1.3,0.0,0.0,3.9,15.4
56,Derrick Favors,C,27,UTA,5,2,103,8.0,12.6,.639,0.0,1.0,.000,8.0,11.5,.697,4.5,6.6,.684,5.2,7.7,12.9,1.4,1.4,3.1,1.7,4.2,20.6
57,Raymond Felton,PG,34,OKC,5,0,57,2.5,8.2,.308,1.3,5.1,.250,1.3,3.2,.400,0.6,1.3,.500,0.0,1.9,1.9,1.9,2.5,0.6,1.3,4.4,6.9
58,Terrance Ferguson,SG,20,OKC,5,5,128,2.5,7.0,.360,2.0,5.1,.389,0.6,2.0,.286,0.0,0.0,,0.6,2.8,3.4,1.7,0.6,0.0,1.4,5.3,7.0
59,Bryn Forbes,SG,25,SAS,7,7,212,4.6,9.5,.482,2.5,5.3,.484,2.0,4.2,.480,1.0,1.5,.667,0.2,4.1,4.2,1.2,0.2,0.2,0.5,2.4,12.7
60,Evan Fournier,SG,26,ORL,5,5,175,4.9,14.2,.348,1.6,7.0,.235,3.3,7.2,.457,1.2,1.6,.750,0.6,2.7,3.3,2.1,1.4,0.0,2.5,2.9,12.8
61,Melvin Frazier,SG,22,ORL,3,0,15,4.8,12.0,.400,0.0,0.0,,4.8,12.0,.400,2.4,4.8,.500,2.4,7.2,9.6,0.0,2.4,0.0,0.0,0.0,12.0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Tim Frazier,PG,28,MIL,11,0,40,7.2,11.7,.615,2.7,5.4,.500,4.5,6.3,.714,1.8,1.8,1.000,0.0,8.1,8.1,9.0,0.9,0.0,2.7,4.5,18.9
64,Danilo Gallinari,SF,30,LAC,6,6,201,7.0,19.9,.351,2.3,7.7,.302,4.7,12.2,.382,5.0,5.9,.848,1.6,5.0,6.6,2.9,1.4,0.2,2.0,2.5,21.3
65,Langston Galloway,SG,27,DET,4,0,110,3.6,11.1,.324,2.9,8.2,.360,0.7,2.9,.222,0.0,0.0,,0.7,4.3,4.9,1.3,0.7,1.3,0.7,3.3,10.1
66,Marc Gasol,C,34,TOR,24,24,735,3.7,8.8,.422,1.7,4.4,.382,2.1,4.5,.462,2.0,2.3,.870,0.8,6.7,7.5,3.6,1.0,1.3,1.0,4.1,11.1
67,Rudy Gay,PF,32,SAS,7,0,179,5.6,14.1,.400,1.6,3.8,.421,4.0,10.3,.392,2.8,3.4,.824,2.6,7.4,10.1,2.4,0.6,1.0,2.0,2.6,15.7
68,Paul George,SF,28,OKC,5,5,204,7.8,17.8,.436,2.6,8.3,.319,5.1,9.5,.537,7.1,8.6,.816,1.1,6.5,7.6,3.2,1.2,0.2,3.5,3.7,25.2
69,Shai Gilgeous-Alexander,PG,20,LAC,6,6,173,5.8,12.5,.467,1.9,3.7,.500,4.0,8.7,.452,3.5,4.2,.850,0.8,2.5,3.3,4.0,1.2,1.0,1.0,3.5,17.1
70,Rudy Gobert,C,26,UTA,5,5,152,4.5,7.6,.594,0.0,0.0,,4.5,7.6,.594,4.3,5.4,.783,5.4,6.6,12.1,1.7,0.7,3.1,2.1,3.8,13.3
71,Aaron Gordon,PF,23,ORL,5,5,164,6.4,13.6,.468,1.8,4.4,.400,4.6,9.2,.500,2.2,4.2,.526,2.4,5.5,7.9,4.0,1.3,0.2,2.9,3.5,16.7
72,Eric Gordon,SG,30,HOU,11,11,410,5.9,13.2,.447,3.3,8.3,.400,2.5,4.8,.527,2.1,2.5,.857,0.4,1.9,2.4,1.2,0.6,1.0,2.4,1.9,17.2
73,Treveon Graham,SG,25,BRK,5,0,79,0.9,4.6,.200,0.0,3.2,.000,0.9,1.4,.667,1.4,2.7,.500,1.4,3.6,5.0,1.4,0.9,0.5,1.4,4.6,3.2
74,Jerami Grant,PF,24,OKC,5,5,176,4.1,8.2,.500,1.8,4.1,.450,2.3,4.1,.550,1.8,2.7,.692,1.2,4.5,5.7,0.8,0.6,2.0,0.8,2.7,11.9
75,Jerian Grant,PG,26,ORL,3,0,14,5.1,25.7,.200,0.0,18.0,.000,5.1,7.7,.667,2.6,2.6,1.000,0.0,10.3,10.3,7.7,0.0,0.0,2.6,2.6,12.9
76,Danny Green,SG,31,TOR,24,24,684,2.8,8.2,.342,2.1,6.3,.328,0.7,1.9,.389,1.1,1.2,.913,0.9,3.7,4.6,1.4,1.6,0.6,1.4,3.2,8.7
77,Draymond Green,PF,28,GSW,22,22,851,4.8,9.7,.498,0.5,2.4,.228,4.3,7.3,.587,2.2,3.0,.718,1.7,7.7,9.4,7.9,1.4,1.4,3.5,3.6,12.4
78,Gerald Green,SG,33,HOU,11,0,97,4.5,14.8,.300,3.7,10.8,.345,0.7,4.1,.182,1.9,1.9,1.000,0.0,4.5,4.5,0.4,1.1,1.1,1.1,4.5,14.5
79,JaMychal Green,PF,28,LAC,6,3,141,5.9,11.0,.535,3.1,5.9,.522,2.8,5.1,.550,2.0,2.6,.800,1.5,6.6,8.2,1.3,1.0,0.0,2.8,5.6,16.9
80,Blake Griffin,PF,29,DET,2,2,58,11.2,24.2,.462,3.7,8.1,.462,7.4,16.1,.462,4.3,4.3,1.000,2.5,5.0,7.4,7.4,1.2,0.0,3.7,5.6,30.4
81,James Harden,PG,29,HOU,11,11,424,9.3,22.4,.413,4.1,11.6,.350,5.2,10.8,.480,7.0,8.3,.837,0.8,5.7,6.5,6.2,2.0,0.8,4.3,3.5,29.5
82,Maurice Harkless,SF,25,POR,16,16,388,4.8,10.1,.477,0.6,2.6,.250,4.2,7.5,.556,2.1,3.3,.639,2.7,4.5,7.2,2.1,1.7,1.5,1.6,5.2,12.4
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Montrezl Harrell,C,25,LAC,6,0,158,10.5,14.4,.730,0.0,0.2,.000,10.5,14.1,.742,4.1,5.9,.692,2.7,4.8,7.5,3.0,0.7,0.9,1.8,4.3,25.1
85,Gary Harris,SG,24,DEN,14,14,517,5.1,11.0,.462,1.4,4.0,.351,3.7,7.0,.525,2.3,2.6,.868,0.6,3.4,4.0,2.2,0.8,0.6,0.8,2.6,13.9
86,Joe Harris,SG,27,BRK,5,5,149,3.9,10.4,.372,1.0,5.1,.190,2.9,5.3,.545,1.9,1.9,1.000,1.4,3.6,5.1,0.7,0.7,0.0,2.2,2.9,10.6
87,Tobias Harris,PF,26,PHI,12,12,443,5.8,13.6,.425,1.8,5.1,.349,4.0,8.5,.471,1.8,2.1,.846,1.0,7.9,8.9,3.9,1.1,0.5,1.5,2.4,15.1
88,Isaiah Hartenstein,PF,20,HOU,2,0,2,36.0,36.0,1.000,0.0,0.0,,36.0,36.0,1.000,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,72.0
89,Gordon Hayward,PF,28,BOS,9,0,267,3.9,9.4,.414,1.2,3.2,.375,2.7,6.2,.435,2.6,2.6,1.000,0.4,4.4,4.9,3.0,0.8,0.4,2.0,2.2,11.6
90,Juan Hernangómez,PF,23,DEN,5,0,15,2.4,7.2,.333,2.4,4.8,.500,0.0,2.4,.000,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,2.4,4.8,7.2
91,Nenê,C,36,HOU,7,0,53,6.8,6.8,1.000,0.0,0.0,,6.8,6.8,1.000,4.8,6.1,.778,6.1,3.4,9.5,2.0,2.0,1.4,2.0,4.8,18.3
92,George Hill,PG,32,MIL,15,0,395,5.7,10.8,.534,1.8,4.4,.417,3.9,6.4,.614,2.5,3.0,.818,1.4,3.5,4.8,3.8,1.2,0.4,0.5,3.1,15.8
93,Aaron Holiday,PG,22,IND,3,0,13,5.5,13.8,.400,2.8,5.5,.500,2.8,8.3,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.3,13.8
94,Rondae Hollis-Jefferson,SF,24,BRK,4,0,62,9.3,19.2,.485,0.6,0.6,1.000,8.7,18.6,.469,11.6,14.5,.800,1.7,5.2,7.0,3.5,0.6,2.9,1.7,4.1,30.8
95,Rodney Hood,SG,26,POR,16,0,373,5.0,10.7,.468,1.7,4.9,.353,3.3,5.8,.567,3.5,4.2,.818,0.9,2.6,3.5,1.4,0.6,0.3,0.7,2.7,15.2
96,Al Horford,C,32,BOS,9,9,310,5.3,12.8,.418,2.1,5.1,.409,3.3,7.7,.424,1.7,2.1,.833,1.5,7.9,9.4,4.6,0.5,0.8,2.2,2.4,14.5
97,Danuel House,SF,25,HOU,7,0,141,2.8,9.4,.297,2.0,7.9,.258,0.8,1.5,.500,1.0,2.0,.500,0.5,5.1,5.6,0.3,0.8,0.5,1.0,2.8,8.7
98,Serge Ibaka,C,29,TOR,24,0,500,6.6,13.9,.477,0.6,2.7,.237,6.0,11.2,.535,2.3,3.0,.762,2.5,7.8,10.3,1.6,0.8,1.7,1.8,5.7,16.2
99,Andre Iguodala,SF,35,GSW,21,15,629,4.7,9.5,.494,1.6,4.6,.350,3.1,4.9,.628,0.8,2.1,.378,1.5,3.7,5.2,4.8,1.4,1.3,1.2,2.5,11.8
100,Ersan İlyasova,PF,31,MIL,15,0,272,4.6,10.7,.432,1.6,5.3,.300,3.0,5.4,.561,2.6,3.3,.800,2.5,6.8,9.3,2.8,1.3,0.8,0.8,5.3,13.5
101,Joe Ingles,PF,31,UTA,5,5,151,2.9,8.8,.324,1.9,6.9,.276,1.0,1.9,.500,0.0,0.0,,0.7,5.0,5.7,6.0,2.6,0.0,1.9,3.3,7.6
102,Kyrie Irving,PG,26,BOS,9,9,330,7.5,19.5,.385,2.0,6.3,.310,5.6,13.2,.421,3.9,4.4,.900,0.5,3.8,4.4,6.9,1.3,0.4,3.1,2.8,20.9
103,Jonathan Isaac,PF,21,ORL,5,5,137,2.9,10.5,.275,1.1,5.3,.200,1.8,5.3,.350,1.8,2.1,.875,2.6,5.5,8.1,0.5,0.5,1.3,1.3,2.4,8.7
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Wesley Iwundu,SF,24,ORL,5,0,60,3.6,10.8,.333,1.8,5.4,.333,1.8,5.4,.333,5.4,5.4,1.000,0.0,4.2,4.2,2.4,1.8,0.0,1.2,2.4,14.4
106,Reggie Jackson,PG,28,DET,4,4,108,9.3,21.7,.431,3.0,7.0,.429,6.3,14.7,.432,2.0,2.3,.857,1.7,2.7,4.3,9.3,1.0,0.0,1.7,4.0,23.7
107,Jonas Jerebko,PF,31,GSW,16,0,121,3.6,12.5,.286,1.5,5.7,.263,2.1,6.8,.304,1.5,1.8,.833,4.5,5.7,10.1,3.6,0.3,0.6,0.6,2.7,10.1
108,Amir Johnson,C,31,PHI,4,0,20,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,5.4,3.6,9.0,3.6,1.8,0.0,1.8,5.4,14.4
109,Nikola Jokić,C,23,DEN,14,14,557,8.5,16.9,.506,1.4,3.6,.393,7.1,13.2,.537,4.3,5.0,.846,3.5,8.3,11.8,7.6,1.0,0.8,2.3,3.5,22.8
110,Damian Jones,C,23,GSW,4,1,8,4.5,4.5,1.000,0.0,0.0,,4.5,4.5,1.000,4.5,9.0,.500,0.0,9.0,9.0,0.0,0.0,0.0,4.5,13.5,13.5
111,Cory Joseph,PG,27,IND,4,0,85,5.1,10.2,.500,1.7,3.8,.444,3.4,6.4,.533,0.8,0.8,1.000,0.4,2.5,3.0,1.7,1.7,0.0,0.0,3.0,12.7
112,Enes Kanter,C,26,POR,16,14,461,5.9,11.4,.514,0.1,0.3,.250,5.8,11.1,.521,2.4,3.2,.756,4.1,8.0,12.1,1.5,0.9,0.7,2.0,2.8,14.2
113,Luke Kennard,SG,22,DET,4,2,133,6.2,12.7,.489,2.4,4.1,.600,3.8,8.7,.438,1.4,1.6,.833,0.0,4.3,4.3,1.9,0.8,0.3,0.8,1.6,16.2
114,Furkan Korkmaz,SG,21,PHI,4,0,36,6.0,18.0,.333,3.0,8.0,.375,3.0,10.0,.300,4.0,5.0,.800,0.0,6.0,6.0,5.0,0.0,1.0,1.0,5.0,19.0
115,Kyle Korver,SG,37,UTA,4,0,30,3.6,9.6,.375,2.4,7.2,.333,1.2,2.4,.500,2.4,3.6,.667,1.2,4.8,6.0,0.0,0.0,0.0,1.2,7.2,12.0
116,Rodions Kurucs,SF,20,BRK,4,3,68,4.2,10.6,.400,1.1,4.2,.250,3.2,6.4,.500,3.7,4.8,.778,3.2,7.4,10.6,1.6,1.1,0.0,1.1,5.3,13.2
117,Skal Labissière,PF,22,POR,3,0,11,3.3,13.1,.250,0.0,6.5,.000,3.3,6.5,.500,0.0,3.3,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.5
118,Jake Layman,SF,24,POR,6,0,20,1.8,12.6,.143,0.0,9.0,.000,1.8,3.6,.500,5.4,7.2,.750,1.8,5.4,7.2,0.0,0.0,0.0,0.0,5.4,9.0
119,T.J. Leaf,PF,21,IND,1,0,10,0.0,10.8,.000,0.0,3.6,.000,0.0,7.2,.000,7.2,7.2,1.000,3.6,7.2,10.8,0.0,0.0,0.0,0.0,0.0,7.2
120,Kawhi Leonard,SF,27,TOR,24,24,939,9.3,19.0,.490,2.1,5.6,.379,7.2,13.5,.536,7.3,8.3,.884,2.1,6.3,8.4,3.6,1.5,0.7,2.8,2.1,28.1
121,Meyers Leonard,C,26,POR,11,2,170,7.2,13.8,.523,3.0,7.0,.424,4.2,6.8,.625,0.6,1.9,.333,1.3,7.2,8.5,2.5,0.4,0.2,0.8,5.7,18.0
122,Jon Leuer,PF,29,DET,1,0,5,7.2,14.4,.500,0.0,0.0,,7.2,14.4,.500,0.0,7.2,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,14.4
123,Caris LeVert,SF,24,BRK,5,2,144,9.0,18.2,.493,3.0,6.5,.462,6.0,11.7,.511,5.2,7.2,.724,1.5,4.2,5.7,3.7,1.2,0.5,2.5,2.0,26.2
124,Damian Lillard,PG,28,POR,16,16,650,7.6,18.3,.418,3.3,8.8,.373,4.4,9.5,.459,5.3,6.3,.833,0.4,3.8,4.2,5.9,1.5,0.3,3.3,2.2,23.8
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Jeremy Lin,PG,30,TOR,8,0,27,2.7,12.0,.222,1.3,2.7,.500,1.3,9.3,.143,5.3,5.3,1.000,0.0,4.0,4.0,5.3,1.3,0.0,6.7,2.7,12.0
127,Shaun Livingston,PG,33,GSW,22,2,322,3.8,8.4,.453,0.0,0.2,.000,3.8,8.2,.466,2.3,2.8,.840,1.2,2.2,3.5,3.5,1.1,0.4,0.9,3.9,10.0
128,Kevon Looney,C,22,GSW,21,1,432,5.3,7.7,.688,0.0,0.0,,5.3,7.7,.688,1.7,2.4,.724,3.4,4.4,7.8,1.7,1.0,0.9,1.1,4.2,12.4
129,Brook Lopez,C,30,MIL,15,15,438,5.0,11.0,.455,1.8,6.2,.293,3.2,4.8,.661,2.0,2.4,.828,1.0,5.8,6.7,1.7,0.5,2.3,0.8,3.8,13.8
130,Kyle Lowry,PG,32,TOR,24,24,901,4.9,11.1,.439,2.1,5.8,.359,2.8,5.3,.526,2.6,3.2,.802,0.8,3.8,4.7,6.4,1.2,0.3,2.1,3.8,14.4
131,Trey Lyles,PF,23,DEN,3,0,8,0.0,13.5,.000,0.0,4.5,.000,0.0,9.0,.000,0.0,0.0,,4.5,0.0,4.5,9.0,0.0,0.0,0.0,4.5,0.0
132,Thon Maker,PF,21,DET,4,2,69,3.7,13.6,.269,0.0,6.3,.000,3.7,7.3,.500,4.2,4.7,.889,2.1,2.6,4.7,2.1,0.0,2.1,1.6,7.3,11.5
133,Boban Marjanović,C,30,PHI,11,0,105,8.2,13.7,.600,0.0,1.0,.000,8.2,12.7,.649,5.5,6.5,.842,4.5,7.9,12.3,3.8,0.7,1.0,4.8,6.2,21.9
134,Jarell Martin,PF,24,ORL,3,0,18,8.0,18.0,.444,4.0,14.0,.286,4.0,4.0,1.000,0.0,4.0,.000,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,20.0
