,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
29,Aaron Brooks,PG,33,MIN,2,0,3,24.0,36.0,.667,0.0,12.0,.000,24.0,24.0,1.000,0.0,24.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
30,Jaylen Brown,SG,21,BOS,18,15,583,7.7,16.4,.466,2.7,6.9,.393,4.9,9.5,.519,2.0,3.1,.640,1.0,4.4,5.4,1.6,0.9,0.6,1.4,3.6,20.0
31,Lorenzo Brown,PG,27,TOR,4,0,29,3.7,12.4,.300,2.5,6.2,.400,1.2,6.2,.200,1.2,2.5,.500,1.2,6.2,7.4,2.5,0.0,1.2,1.2,2.5,11.2
32,Sterling Brown,SG,22,MIL,3,0,13,8.3,13.8,.600,2.8,8.3,.333,5.5,5.5,1.000,0.0,0.0,,2.8,2.8,5.5,0.0,2.8,0.0,0.0,5.5,19.4
33,Alec Burks,SG,26,UTA,9,0,120,9.0,19.2,.469,2.7,6.0,.450,6.3,13.2,.477,3.9,4.5,.867,0.6,6.6,7.2,5.1,1.2,0.3,2.4,2.7,24.6
34,Jimmy Butler,SG,28,MIN,5,5,170,5.9,13.3,.444,1.7,3.6,.471,4.2,9.7,.435,3.2,3.8,.833,0.6,5.7,6.4,4.2,0.8,0.2,1.1,1.9,16.7
35,José Calderón,PG,36,CLE,13,3,104,3.1,9.0,.346,1.4,6.2,.222,1.7,2.8,.625,0.7,0.7,1.000,0.7,3.1,3.8,3.1,1.7,0.0,1.7,5.2,8.3
36,Clint Capela,C,23,HOU,17,17,520,6.6,10.0,.660,0.0,0.0,,6.6,10.0,.660,1.8,3.8,.473,4.2,9.4,13.6,1.5,1.0,2.5,1.0,2.6,15.0
37,Ian Clark,SG,26,NOP,9,0,190,5.3,12.5,.424,1.9,5.3,.357,3.4,7.2,.474,0.8,0.8,1.000,0.4,1.5,1.9,2.1,1.5,0.4,1.7,3.8,13.3
38,Jordan Clarkson,SG,25,CLE,19,0,286,4.7,15.5,.301,1.4,5.8,.239,3.3,9.7,.338,0.6,0.8,.833,1.1,2.9,4.0,1.6,1.0,0.4,1.6,2.6,11.3
39,Zach Collins,C,20,POR,4,0,70,5.7,15.4,.367,1.5,7.2,.214,4.1,8.2,.500,1.5,2.1,.750,1.5,4.6,6.2,3.1,1.5,1.0,1.0,5.1,14.4
40,Darren Collison,PG,30,IND,7,7,214,5.2,11.4,.456,1.3,3.9,.348,3.9,7.6,.511,1.5,2.0,.750,0.2,3.4,3.5,5.6,1.2,0.0,1.5,1.2,13.3
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Pat Connaughton,SG,25,POR,4,0,59,3.7,9.2,.400,1.2,6.1,.200,2.4,3.1,.800,1.2,1.2,1.000,1.2,1.2,2.4,3.7,0.6,0.6,0.6,5.5,9.8
43,Quinn Cook,PG,24,GSW,17,0,175,6.2,13.8,.448,1.4,6.4,.226,4.7,7.4,.639,2.9,3.5,.824,0.4,4.3,4.7,2.3,0.8,0.4,1.0,2.7,16.7
44,Robert Covington,SF,27,PHI,10,8,281,3.5,10.6,.325,1.9,6.1,.313,1.5,4.5,.343,1.5,2.0,.750,1.5,5.3,6.8,3.2,1.4,1.2,1.4,3.8,10.4
45,Jamal Crawford,SG,37,MIN,5,0,123,6.1,13.8,.447,2.0,5.0,.412,4.1,8.8,.467,2.9,3.8,.769,0.3,3.5,3.8,3.5,1.5,0.0,1.5,1.8,17.3
46,Jordan Crawford,SG,29,NOP,2,0,15,19.2,31.2,.615,7.2,19.2,.375,12.0,12.0,1.000,0.0,0.0,,0.0,9.6,9.6,2.4,2.4,0.0,7.2,2.4,45.6
47,Jae Crowder,SF,27,UTA,11,2,323,3.9,12.0,.324,2.5,7.4,.333,1.4,4.7,.310,2.0,3.1,.643,0.4,5.8,6.2,2.1,1.7,0.2,1.6,2.8,12.3
48,Stephen Curry,PG,29,GSW,15,14,555,8.9,19.7,.451,4.2,10.5,.395,4.7,9.2,.514,2.9,3.0,.957,0.6,5.3,5.9,5.3,1.7,0.7,2.8,2.5,24.8
49,Anthony Davis,PF,24,NOP,9,9,358,10.7,20.5,.520,0.6,2.2,.273,10.1,18.3,.549,5.3,6.4,.828,2.4,9.8,12.2,1.5,1.8,2.1,2.3,3.0,27.3
50,Ed Davis,C,28,POR,4,0,71,2.5,5.1,.500,0.0,0.0,,2.5,5.1,.500,0.5,2.0,.250,2.5,13.7,16.2,0.0,0.0,0.5,2.0,3.5,5.6
51,Matthew Dellavedova,PG,27,MIL,6,0,78,1.8,5.5,.333,0.9,4.2,.222,0.9,1.4,.667,0.9,0.9,1.000,0.5,1.8,2.3,7.4,0.9,0.0,2.8,2.8,5.5
52,DeMar DeRozan,SG,28,TOR,10,10,354,8.8,20.2,.437,1.0,3.6,.286,7.8,16.7,.470,4.4,5.4,.811,0.6,3.1,3.7,4.1,0.5,0.6,2.3,2.4,23.1
53,Cheick Diallo,PF,21,NOP,7,0,48,3.7,9.0,.417,0.0,0.0,,3.7,9.0,.417,0.0,0.0,,3.0,3.7,6.8,0.0,0.7,0.7,0.7,6.8,7.5
54,Gorgui Dieng,C,28,MIN,5,0,70,3.1,9.3,.333,1.0,2.6,.400,2.1,6.7,.308,1.5,2.1,.750,1.5,7.7,9.3,2.1,1.0,2.1,0.5,3.1,8.7
55,Goran Dragić,PG,31,MIA,5,5,156,8.1,17.3,.467,1.8,4.8,.381,6.2,12.5,.500,3.5,5.1,.682,0.7,2.3,3.0,5.3,1.2,0.0,3.5,3.5,21.5
56,Kevin Durant,SF,29,GSW,21,21,807,9.5,19.4,.487,2.1,6.2,.341,7.4,13.2,.556,6.1,6.8,.901,0.6,6.7,7.3,4.4,0.7,1.1,2.2,1.9,27.1
57,Wayne Ellington,SG,30,MIA,5,0,101,4.3,12.5,.343,4.3,10.7,.400,0.0,1.8,.000,1.1,1.1,1.000,0.4,2.5,2.9,1.1,0.7,0.7,1.1,3.2,13.9
58,Joel Embiid,C,23,PHI,8,8,278,7.8,17.9,.435,1.0,3.8,.276,6.7,14.1,.477,5.6,7.9,.705,3.0,10.1,13.1,3.1,0.9,1.8,3.8,4.0,22.1
59,Dante Exum,PG,22,UTA,10,0,114,6.3,12.9,.488,0.6,2.2,.286,5.7,10.7,.529,2.8,3.8,.750,1.3,3.2,4.4,3.2,0.3,0.3,4.7,4.7,16.1
60,Derrick Favors,C,26,UTA,11,9,286,5.3,8.6,.618,0.3,0.6,.400,5.0,7.9,.635,2.0,4.2,.485,2.5,4.7,7.2,1.6,1.0,1.4,1.3,2.1,12.8
61,Raymond Felton,PG,33,OKC,6,0,79,5.5,14.1,.387,3.2,6.4,.500,2.3,7.7,.294,0.0,0.9,.000,0.9,5.0,5.9,4.1,1.8,0.9,2.3,3.2,14.1
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Terrance Ferguson,SG,19,OKC,3,0,6,6.0,6.0,1.000,6.0,6.0,1.000,0.0,0.0,,0.0,0.0,,6.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,18.0
64,Bryn Forbes,SG,24,SAS,4,0,54,3.3,11.3,.294,1.3,6.0,.222,2.0,5.3,.375,3.3,4.7,.714,0.7,1.3,2.0,1.3,0.0,0.0,0.0,2.0,11.3
65,Tim Frazier,PG,27,WAS,2,0,6,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,0.0,0.0,,0.0,6.0,6.0,18.0,6.0,0.0,0.0,12.0,0.0
66,Markelle Fultz,SG,19,PHI,3,0,23,1.6,11.0,.143,0.0,0.0,,1.6,11.0,.143,4.7,6.3,.750,0.0,4.7,4.7,7.8,3.1,0.0,1.6,6.3,7.8
67,Pau Gasol,C,37,SAS,5,0,90,4.0,8.0,.500,0.4,1.2,.333,3.6,6.8,.529,3.6,4.0,.900,0.8,8.8,9.6,5.6,0.0,0.4,2.4,2.0,12.0
68,Rudy Gay,PF,31,SAS,5,4,160,5.9,14.6,.400,0.9,4.1,.222,5.0,10.6,.468,1.1,2.0,.556,2.0,4.3,6.3,2.5,1.8,0.2,1.4,3.6,13.7
69,Paul George,SF,27,OKC,6,6,251,7.0,17.2,.408,2.7,7.5,.365,4.3,9.8,.441,4.4,5.2,.861,0.6,4.6,5.2,2.3,1.1,0.6,3.4,2.4,21.2
70,Marcus Georges-Hunt,SG,23,MIN,2,0,3,0.0,12.0,.000,0.0,0.0,,0.0,12.0,.000,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Taj Gibson,PF,32,MIN,5,5,123,4.1,6.4,.636,0.0,0.0,,4.1,6.4,.636,0.9,0.9,1.000,2.0,3.8,5.9,0.6,0.3,0.6,1.2,2.3,9.1
72,Manu Ginóbili,SG,40,SAS,5,0,107,5.0,12.4,.405,2.0,6.1,.333,3.0,6.4,.474,3.0,3.7,.818,0.3,4.7,5.0,5.4,2.4,0.3,2.4,4.4,15.1
73,Rudy Gobert,C,25,UTA,11,11,383,5.2,7.9,.655,0.0,0.0,,5.2,7.9,.655,3.3,5.5,.603,4.0,7.0,11.1,1.0,0.9,2.3,2.0,3.2,13.6
74,Eric Gordon,SG,29,HOU,17,2,549,5.5,14.5,.380,2.8,8.5,.331,2.7,6.0,.451,3.3,4.0,.836,0.6,2.4,3.0,1.8,0.7,0.5,1.6,1.9,17.2
75,Marcin Gortat,C,33,WAS,6,6,160,5.4,9.7,.558,0.0,0.0,,5.4,9.7,.558,0.9,1.6,.571,2.9,5.6,8.6,1.4,0.0,0.5,1.4,3.4,11.7
76,Jerami Grant,PF,23,OKC,6,0,133,4.9,9.5,.514,0.5,2.2,.250,4.3,7.3,.593,1.4,3.0,.455,2.2,3.2,5.4,1.6,1.1,0.8,1.6,4.1,11.6
77,Danny Green,SG,30,SAS,5,5,103,2.8,10.5,.267,1.7,7.0,.250,1.0,3.5,.300,0.0,0.0,,1.4,2.4,3.8,0.3,0.3,1.4,0.7,2.8,7.3
78,Draymond Green,PF,27,GSW,21,21,819,3.6,8.4,.432,0.9,3.5,.266,2.7,5.0,.549,1.7,2.2,.796,1.8,7.9,9.8,7.5,1.8,1.4,2.8,3.3,9.9
79,Gerald Green,SG,32,HOU,17,0,272,4.9,12.4,.394,3.6,9.5,.375,1.3,2.9,.455,0.8,0.9,.857,0.8,5.8,6.6,0.1,0.5,0.9,1.3,3.6,14.2
80,Jeff Green,PF,31,CLE,22,2,523,4.0,9.8,.408,1.4,4.8,.300,2.5,5.0,.514,2.3,3.2,.717,0.5,3.2,3.6,2.2,0.5,1.0,1.2,2.5,11.7
81,James Harden,SG,28,HOU,17,17,621,9.2,22.3,.410,3.0,10.1,.299,6.1,12.2,.502,6.8,7.7,.887,0.8,4.3,5.2,6.7,2.2,0.6,3.8,2.7,28.2
82,Maurice Harkless,SF,24,POR,2,1,53,4.8,8.8,.538,1.4,4.1,.333,3.4,4.8,.714,0.0,0.0,,2.0,3.4,5.4,2.7,0.0,0.7,0.7,2.7,10.9
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,John Henson,C,27,MIL,2,2,74,4.4,6.3,.692,0.0,0.0,,4.4,6.3,.692,0.5,1.0,.500,1.9,3.9,5.8,2.4,0.0,3.4,1.9,1.9,9.2
85,Nenê,C,35,HOU,11,0,107,4.0,6.7,.600,0.0,0.0,,4.0,6.7,.600,2.4,3.7,.636,2.0,7.4,9.4,1.7,0.7,1.7,2.7,6.1,10.4
86,George Hill,PG,31,CLE,19,18,557,3.8,8.5,.450,1.0,3.3,.314,2.8,5.2,.538,2.6,3.4,.774,0.8,1.8,2.6,2.7,0.6,0.5,1.4,3.4,11.3
87,Solomon Hill,SF,26,NOP,9,0,114,2.8,7.9,.360,1.9,5.1,.375,0.9,2.8,.333,2.8,3.2,.900,1.9,3.5,5.4,2.2,0.3,0.3,1.9,5.4,10.4
88,Jrue Holiday,SG,27,NOP,9,9,348,9.1,17.6,.518,1.7,5.2,.320,7.4,12.4,.600,2.2,3.1,.700,0.9,4.3,5.3,5.9,1.0,0.5,2.4,2.3,22.0
89,Richaun Holmes,C,24,PHI,3,0,11,0.0,3.3,.000,0.0,0.0,,0.0,3.3,.000,0.0,0.0,,0.0,3.3,3.3,3.3,0.0,0.0,0.0,9.8,0.0
90,Rodney Hood,SG,25,CLE,17,1,260,5.4,12.7,.424,0.6,3.3,.167,4.8,9.4,.515,1.2,1.7,.750,1.0,3.3,4.3,2.5,0.7,0.6,1.8,4.2,12.6
91,Al Horford,C,31,BOS,19,19,679,5.9,10.8,.544,0.8,2.3,.349,5.1,8.5,.596,3.3,4.0,.827,1.7,6.6,8.3,3.3,1.0,1.2,1.7,2.1,15.9
92,Josh Huestis,PF,26,OKC,4,0,19,1.9,3.8,.500,0.0,0.0,,1.9,3.8,.500,1.9,3.8,.500,0.0,5.7,5.7,0.0,1.9,1.9,0.0,5.7,5.7
93,Serge Ibaka,PF,28,TOR,10,9,260,4.2,10.0,.417,1.2,3.3,.375,2.9,6.6,.438,2.5,3.0,.818,1.8,6.4,8.2,1.5,0.1,1.8,2.2,2.9,12.0
94,Andre Iguodala,SF,34,GSW,15,12,401,3.8,7.6,.494,1.3,3.3,.378,2.5,4.3,.583,2.2,3.1,.706,1.0,5.1,6.1,3.7,1.9,0.6,1.3,2.6,11.0
95,Ersan İlyasova,PF,30,PHI,10,1,233,5.6,13.0,.429,1.4,4.8,.290,4.2,8.2,.509,1.9,3.2,.571,4.0,7.7,11.7,2.0,1.1,0.6,1.5,3.9,14.4
96,Joe Ingles,SF,30,UTA,11,11,382,5.4,11.4,.471,3.3,7.3,.455,2.1,4.1,.500,1.0,1.6,.647,0.5,4.1,4.5,3.5,0.6,0.2,2.5,2.7,15.1
97,Aaron Jackson,PG,31,HOU,7,0,17,4.2,8.5,.500,0.0,4.2,.000,4.2,4.2,1.000,2.1,4.2,.500,4.2,4.2,8.5,4.2,0.0,0.0,4.2,4.2,10.6
98,LeBron James,PF,33,CLE,22,22,922,10.7,19.9,.539,1.5,4.5,.342,9.2,15.5,.596,6.2,8.3,.746,1.2,6.6,7.8,7.7,1.2,0.9,3.7,2.0,29.2
99,Brandon Jennings,PG,28,MIL,1,0,5,0.0,14.4,.000,0.0,14.4,.000,0.0,0.0,,14.4,14.4,1.000,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,14.4
100,Jonas Jerebko,PF,30,UTA,10,0,79,3.6,8.7,.421,0.5,2.7,.167,3.2,5.9,.538,0.9,0.9,1.000,1.8,5.5,7.3,1.4,1.4,0.0,0.5,4.1,8.7
101,Amir Johnson,C,30,PHI,8,1,94,4.2,8.0,.524,0.0,0.0,,4.2,8.0,.524,1.5,1.9,.800,5.4,3.4,8.8,3.4,0.8,0.4,1.1,3.8,10.0
102,Dakari Johnson,C,22,OKC,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,James Johnson,PF,30,MIA,5,5,161,5.1,9.4,.548,1.6,2.9,.538,3.6,6.5,.552,2.0,3.1,.643,0.7,6.0,6.7,5.4,1.3,1.3,2.2,3.8,13.9
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Joe Johnson,SF,36,HOU,8,0,54,4.0,11.3,.353,0.0,2.0,.000,4.0,9.3,.429,0.0,0.0,,0.0,6.7,6.7,2.0,0.0,0.7,2.0,2.7,8.0
106,Tyler Johnson,PG,25,MIA,5,5,81,6.2,11.6,.538,2.7,4.4,.600,3.6,7.1,.500,2.7,3.1,.857,0.4,3.1,3.6,1.8,0.9,0.0,0.9,6.2,17.8
107,Damian Jones,C,22,GSW,4,0,11,3.3,6.5,.500,0.0,0.0,,3.3,6.5,.500,6.5,9.8,.667,3.3,6.5,9.8,0.0,0.0,0.0,9.8,13.1,13.1
108,Tyus Jones,PG,21,MIN,4,0,55,1.3,4.6,.286,0.0,1.3,.000,1.3,3.3,.400,0.0,0.0,,0.0,5.9,5.9,5.2,0.7,0.0,0.7,0.0,2.6
109,Cory Joseph,PG,26,IND,7,0,143,3.0,8.3,.364,0.8,2.8,.273,2.3,5.5,.409,1.5,1.5,1.000,0.5,3.8,4.3,5.3,2.3,0.5,1.0,2.5,8.3
110,Furkan Korkmaz,SG,20,PHI,1,0,2,18.0,18.0,1.000,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0
111,Kyle Korver,SG,36,CLE,22,11,505,4.2,10.1,.418,3.2,7.8,.413,1.0,2.3,.438,1.4,1.6,.864,0.4,3.3,3.7,1.4,0.6,0.6,1.0,3.1,13.0
112,Shane Larkin,PG,25,BOS,11,0,154,3.7,8.2,.457,0.9,3.0,.308,2.8,5.1,.545,1.2,1.2,1.000,0.2,2.3,2.6,4.7,1.2,0.0,1.4,3.5,9.6
113,Joffrey Lauvergne,C,26,SAS,1,0,6,6.0,6.0,1.000,0.0,0.0,,6.0,6.0,1.000,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0
114,Ty Lawson,PG,30,WAS,5,0,96,3.4,9.7,.346,1.9,3.0,.625,1.5,6.8,.222,2.3,2.3,1.000,0.7,4.1,4.9,5.6,1.1,0.0,1.1,2.3,10.9
115,Jake Layman,SF,23,POR,1,0,8,13.5,13.5,1.000,0.0,0.0,,13.5,13.5,1.000,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,0.0,27.0
116,T.J. Leaf,PF,20,IND,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Meyers Leonard,C,25,POR,2,0,8,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0
118,DeAndre Liggins,SG,29,NOP,3,0,14,0.0,2.6,.000,0.0,0.0,,0.0,2.6,.000,2.6,5.1,.500,0.0,2.6,2.6,0.0,0.0,0.0,5.1,0.0,2.6
119,Damian Lillard,PG,27,POR,4,4,162,5.6,15.8,.352,2.0,6.7,.300,3.6,9.1,.390,3.3,3.8,.882,0.7,3.3,4.0,4.2,1.1,0.0,3.6,1.8,16.4
120,Shaun Livingston,PG,32,GSW,21,0,362,5.9,10.9,.536,0.0,0.1,.000,5.9,10.8,.541,2.2,2.5,.880,1.1,3.6,4.7,3.1,0.7,0.1,1.6,3.3,13.9
121,Kevon Looney,C,21,GSW,21,5,387,3.6,6.7,.542,0.0,0.2,.000,3.6,6.5,.557,0.7,2.0,.381,3.9,4.4,8.3,1.8,1.3,0.7,0.7,4.7,8.0
122,Kevin Love,C,29,CLE,21,21,660,5.9,15.2,.392,2.0,5.8,.340,4.0,9.4,.424,3.2,3.5,.922,2.7,9.1,11.7,1.9,0.8,0.4,2.2,3.2,17.1
123,Kyle Lowry,PG,31,TOR,10,10,361,6.0,11.8,.508,2.8,6.3,.444,3.2,5.5,.582,2.6,3.2,.813,0.2,4.1,4.3,8.5,1.5,0.0,3.1,3.3,17.4
124,Ian Mahinmi,C,31,WAS,6,0,52,6.9,9.7,.714,0.0,0.0,,6.9,9.7,.714,6.9,7.6,.909,2.8,4.8,7.6,0.7,2.8,3.5,0.7,6.9,20.8
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Thon Maker,C,20,MIL,6,2,130,3.0,7.8,.393,1.7,5.5,.300,1.4,2.2,.625,1.4,1.9,.714,1.7,4.7,6.4,1.4,0.6,3.0,1.1,4.7,9.1
127,Luc Mbah a Moute,PF,31,HOU,9,0,149,2.2,8.7,.250,0.7,3.6,.200,1.4,5.1,.286,1.0,1.7,.571,0.7,4.6,5.3,0.7,1.4,1.0,1.4,1.9,6.0
128,Patrick McCaw,SG,22,GSW,6,0,16,2.3,4.5,.500,0.0,2.3,.000,2.3,2.3,1.000,4.5,4.5,1.000,2.3,4.5,6.8,0.0,4.5,0.0,0.0,2.3,9.0
129,CJ McCollum,SG,26,POR,4,4,155,9.3,17.9,.519,2.6,6.0,.423,6.7,11.8,.569,2.3,3.0,.769,0.0,1.9,1.9,3.3,1.2,0.2,2.1,2.6,23.5
130,T.J. McConnell,PG,25,PHI,10,2,155,5.8,8.4,.694,0.5,0.7,.667,5.3,7.7,.697,0.7,1.2,.600,1.4,4.6,6.0,5.3,1.4,0.0,1.4,3.0,12.8
131,JaVale McGee,C,30,GSW,13,9,158,8.9,13.2,.672,0.0,0.2,.000,8.9,13.0,.684,1.4,2.1,.667,3.6,5.9,9.6,0.9,0.7,2.5,1.1,4.6,19.1
132,Rodney McGruder,SG,26,MIA,4,0,16,2.3,9.0,.250,0.0,4.5,.000,2.3,4.5,.500,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,6.8,4.5
133,Khris Middleton,SF,26,MIL,7,7,275,8.8,14.7,.598,3.3,5.4,.610,5.5,9.3,.592,1.8,2.5,.737,0.1,4.6,4.7,2.9,0.8,0.7,2.1,3.9,22.6
134,C.J. Miles,SF,30,TOR,10,1,227,5.1,11.3,.451,3.0,7.1,.422,2.1,4.1,.500,2.1,2.5,.813,1.0,2.9,3.8,1.3,1.1,0.5,1.4,3.3,15.2
135,Darius Miller,SF,27,NOP,9,0,162,3.1,7.6,.412,2.0,5.3,.375,1.1,2.2,.500,1.3,1.3,1.000,0.4,4.0,4.4,2.4,1.1,0.0,1.3,2.2,9.6
