,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
86,Brendan Haywood,C,27,WAS,3,0,34,5.3,7.4,.714,0.0,0.0,,5.3,7.4,.714,3.2,4.2,.750,3.2,2.1,5.3,1.1,1.1,0.0,1.1,7.4,13.8
87,Luther Head,SG,24,HOU,7,0,141,2.8,9.2,.306,1.5,5.9,.261,1.3,3.3,.385,1.0,2.0,.500,0.5,4.3,4.9,2.0,0.8,0.5,1.8,4.1,8.2
88,Nenê,C,24,DEN,5,5,179,6.2,10.7,.585,0.0,0.0,,6.2,10.7,.585,2.8,3.6,.778,4.4,3.4,7.8,2.4,0.6,0.6,2.6,4.2,15.3
89,Grant Hill*,SG,34,ORL,4,4,143,4.8,9.6,.500,0.0,0.0,,4.8,9.6,.500,5.5,8.3,.667,0.5,5.0,5.5,3.8,0.5,0.3,2.5,2.0,15.1
90,Kirk Hinrich,PG,26,CHI,10,10,362,4.4,11.6,.376,1.3,4.3,.302,3.1,7.4,.419,2.0,2.6,.769,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.0
91,Robert Horry,PF,36,SAS,18,0,361,2.5,6.0,.417,1.3,3.7,.351,1.2,2.3,.522,1.4,1.7,.824,1.6,5.4,7.0,2.9,1.1,2.4,1.4,3.0,7.7
92,Eddie House,SG,28,NJN,4,0,18,4.0,16.0,.250,2.0,12.0,.167,2.0,4.0,.500,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,0.0,4.0,4.0,10.0
93,Dwight Howard,C,21,ORL,4,4,167,5.0,9.1,.548,0.0,0.0,,5.0,9.1,.548,3.2,7.1,.455,3.4,9.3,12.7,1.5,0.4,0.9,3.7,2.8,13.1
94,Josh Howard,SF,26,DAL,6,6,248,7.4,14.4,.515,1.0,2.6,.389,6.4,11.8,.543,2.8,3.9,.704,2.2,6.4,8.6,2.5,1.9,0.7,1.7,3.2,18.6
95,Juwan Howard,PF,33,HOU,7,0,157,3.2,8.0,.400,0.0,0.0,,3.2,8.0,.400,1.6,2.5,.636,2.3,4.8,7.1,1.6,1.1,0.0,0.9,2.3,8.0
96,Larry Hughes,SG,28,CLE,18,18,639,3.9,11.2,.347,1.1,3.0,.352,2.8,8.2,.345,2.6,3.5,.746,0.5,3.5,4.0,2.5,1.4,0.5,2.4,2.0,11.5
97,Kris Humphries,PF,21,TOR,6,0,69,1.6,4.7,.333,0.0,0.0,,1.6,4.7,.333,1.6,4.2,.375,3.7,5.2,8.9,0.5,0.5,1.0,1.6,5.7,4.7
98,Lindsey Hunter,PG,36,DET,13,0,133,1.9,8.4,.226,1.1,4.9,.222,0.8,3.5,.231,1.4,1.4,1.000,0.5,2.2,2.7,4.3,1.6,0.3,2.7,6.0,6.2
99,Zydrunas Ilgauskas,C,31,CLE,20,20,649,5.4,10.9,.492,0.0,0.0,,5.4,10.9,.492,3.2,3.8,.838,3.7,7.0,10.7,0.9,0.5,0.9,1.8,3.3,13.9
100,Allen Iverson*,SG,31,DEN,5,5,223,6.8,18.4,.368,0.8,2.7,.294,6.0,15.7,.381,4.0,5.0,.806,0.0,0.5,0.5,4.7,1.1,0.0,2.4,1.8,18.4
101,Luke Jackson,SF,25,TOR,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,19.6,19.6,1.000,3.3,13.1,16.4,3.3,3.3,0.0,3.3,9.8,19.6
102,Stephen Jackson,SF,28,GSW,11,11,454,4.8,12.8,.379,2.1,5.7,.361,2.8,7.1,.393,5.6,6.9,.816,0.5,2.7,3.2,3.2,1.7,0.6,3.3,3.1,17.4
103,LeBron James,SF,22,CLE,20,20,893,6.7,16.1,.416,0.8,3.0,.280,5.8,13.1,.448,6.0,7.9,.755,1.0,5.4,6.5,6.4,1.4,0.4,2.7,1.6,20.2
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Antawn Jamison,PF,30,WAS,4,4,173,10.2,21.4,.476,1.9,5.4,.346,8.3,16.0,.519,4.4,5.8,.750,2.7,5.4,8.1,1.0,0.4,0.8,1.5,2.7,26.6
106,Šarūnas Jasikevičius,PG,30,GSW,4,0,6,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,6.0,12.0,.500,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,6.0
107,Richard Jefferson,SF,26,NJN,12,12,489,6.0,12.4,.482,1.0,2.9,.325,5.0,9.4,.531,4.5,4.9,.924,0.3,4.6,4.9,2.0,0.7,0.4,2.0,1.8,17.4
108,Damon Jones,PG,30,CLE,11,0,139,2.1,6.7,.308,1.8,5.7,.318,0.3,1.0,.250,0.8,0.8,1.000,0.3,2.1,2.3,2.8,0.0,0.0,0.0,2.6,6.7
109,Eddie Jones,SG,35,MIA,3,2,66,1.1,4.9,.222,0.5,3.3,.167,0.5,1.6,.333,2.7,3.3,.833,0.5,2.7,3.3,2.7,0.5,0.5,0.5,3.8,5.5
110,James Jones,SF,26,PHO,11,6,171,4.0,7.6,.528,1.7,3.8,.444,2.3,3.8,.611,1.9,2.3,.818,0.6,2.5,3.2,0.6,0.4,0.4,0.8,2.3,11.6
111,Jason Kapono,SF,25,MIA,4,1,77,3.7,7.9,.471,0.9,1.9,.500,2.8,6.1,.462,0.9,0.9,1.000,0.0,2.3,2.3,0.9,0.9,0.0,0.5,4.2,9.4
112,Jason Kidd*,PG,33,NJN,12,12,484,4.8,11.0,.432,2.5,6.0,.420,2.2,5.0,.448,1.0,1.9,.520,1.7,8.0,9.7,9.7,1.6,0.4,3.0,2.3,13.0
113,Andrei Kirilenko,SF,25,UTA,17,17,527,3.8,8.4,.447,0.2,0.6,.333,3.6,7.8,.456,3.5,4.4,.785,1.9,4.2,6.1,3.0,1.0,2.7,2.4,3.6,11.2
114,Linas Kleiza,PF,22,DEN,5,0,66,1.6,7.1,.231,0.5,3.3,.167,1.1,3.8,.286,0.5,1.1,.500,0.0,4.4,4.4,1.1,0.0,0.0,0.0,3.3,4.4
115,John Lucas III,PG,24,HOU,2,0,8,0.0,4.5,.000,0.0,4.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,9.0,0.0,0.0
116,Shawn Marion,SF,28,PHO,11,11,455,6.0,12.0,.500,0.9,2.7,.353,5.1,9.3,.542,1.7,2.6,.667,2.1,6.9,9.0,1.0,1.3,1.5,0.9,2.1,14.7
117,Donyell Marshall,PF,33,CLE,19,0,204,4.1,12.2,.333,2.5,7.9,.311,1.6,4.2,.375,1.2,1.9,.636,2.1,5.1,7.2,0.9,0.5,0.7,0.9,5.3,11.8
118,Darrick Martin,PG,35,TOR,2,0,8,0.0,9.0,.000,0.0,9.0,.000,0.0,0.0,,9.0,9.0,1.000,0.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,9.0
119,Roger Mason,SG,26,WAS,4,0,56,4.5,10.3,.438,3.2,6.4,.500,1.3,3.9,.333,3.2,3.9,.833,0.0,1.3,1.3,0.6,0.6,0.0,1.9,6.4,15.4
120,Jason Maxiell,C,23,DET,14,0,146,5.4,8.1,.667,0.0,0.2,.000,5.4,7.9,.688,3.0,5.7,.522,2.7,5.4,8.1,0.5,1.0,2.2,1.7,5.2,13.8
121,Antonio McDyess,PF,32,DET,16,0,354,3.8,10.8,.349,0.0,0.2,.000,3.8,10.6,.356,1.9,2.6,.731,4.2,7.3,11.5,1.8,1.1,1.5,1.7,5.6,9.5
122,Tracy McGrady*,SG,27,HOU,7,7,280,8.1,20.6,.394,1.2,4.6,.250,6.9,15.9,.435,5.4,7.3,.737,0.6,4.6,5.3,6.6,0.6,0.8,2.7,1.5,22.8
123,C.J. Miles,SG,19,UTA,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.0,24.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
124,Darko Miličić,PF,21,ORL,4,0,115,6.3,10.6,.588,0.0,0.0,,6.3,10.6,.588,2.8,5.3,.529,3.1,2.5,5.6,1.3,0.3,1.3,0.6,2.8,15.3
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Paul Millsap,PF,21,UTA,17,0,263,5.7,11.0,.525,0.0,0.1,.000,5.7,10.8,.532,2.2,3.3,.667,5.2,5.1,10.3,1.1,1.5,1.2,1.8,5.3,13.7
127,Yao Ming*,C,26,HOU,7,7,260,7.6,17.3,.440,0.0,0.0,,7.6,17.3,.440,9.1,10.4,.880,3.2,6.8,10.0,0.8,0.1,0.7,4.6,3.7,24.4
128,Nazr Mohammed,C,29,DET,2,0,6,6.0,12.0,.500,0.0,0.0,,6.0,12.0,.500,18.0,18.0,1.000,6.0,12.0,18.0,0.0,0.0,0.0,0.0,6.0,30.0
129,Mikki Moore,C,31,NJN,12,12,399,5.1,9.0,.560,0.0,0.0,,5.1,9.0,.560,2.1,2.6,.793,2.1,4.0,6.0,1.3,0.9,0.6,1.8,4.2,12.2
130,Alonzo Mourning*,C,36,MIA,4,0,55,6.5,7.2,.909,0.0,0.0,,6.5,7.2,.909,3.3,8.5,.385,0.7,4.6,5.2,0.7,0.0,2.0,0.7,3.9,16.4
131,Ronald Murray,SG,27,DET,12,0,136,2.9,8.2,.355,0.0,0.5,.000,2.9,7.7,.379,2.1,2.9,.727,0.5,1.9,2.4,3.7,1.1,0.3,2.1,3.2,7.9
132,Dikembe Mutombo*,C,40,HOU,7,0,40,2.7,2.7,1.000,0.0,0.0,,2.7,2.7,1.000,2.7,2.7,1.000,4.5,5.4,9.9,0.9,0.0,2.7,0.0,4.5,8.1
133,Boštjan Nachbar,SF,26,NJN,12,0,281,5.1,12.2,.421,2.3,6.1,.375,2.8,6.0,.468,2.7,2.8,.955,0.6,3.8,4.5,2.3,0.9,0.1,2.3,3.8,15.2
134,Eduardo Nájera,PF,30,DEN,5,0,96,1.5,6.4,.235,0.0,1.1,.000,1.5,5.2,.286,0.4,0.7,.500,4.1,6.4,10.5,0.7,0.7,0.4,0.7,3.7,3.4
135,Steve Nash*,PG,32,PHO,11,11,413,6.5,13.9,.463,1.7,3.4,.487,4.8,10.5,.455,3.6,4.0,.891,0.3,2.7,3.1,12.7,0.3,0.1,4.2,1.8,18.1
136,Jameer Nelson,PG,24,ORL,4,4,129,5.9,14.0,.420,1.4,3.9,.357,4.5,10.0,.444,2.8,3.1,.909,1.1,2.2,3.3,3.6,0.8,0.0,2.5,5.3,15.9
