,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30,Vince Carter,SG,39,MEM,4,4,91,5.9,13.1,.455,2.8,4.0,.700,3.2,9.1,.348,3.2,3.2,1.000,2.0,4.0,5.9,2.0,0.8,0.4,1.2,3.6,17.8
31,Ian Clark,SG,24,GSW,16,0,154,6.1,12.4,.491,1.4,4.2,.333,4.7,8.2,.571,1.9,2.3,.800,0.5,3.5,4.0,3.7,1.9,0.0,2.1,4.2,15.4
32,Nick Collison,PF,35,OKC,9,0,79,1.8,2.7,.667,0.0,0.0,,1.8,2.7,.667,0.5,0.9,.500,1.4,3.6,5.0,2.3,3.6,0.0,0.5,7.7,4.1
33,Pat Connaughton,SG,23,POR,6,0,8,13.5,22.5,.600,9.0,13.5,.667,4.5,9.0,.500,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,36.0
34,Allen Crabbe,SG,23,POR,11,0,302,4.5,8.7,.521,1.8,4.2,.429,2.7,4.5,.605,1.7,2.3,.737,0.6,3.2,3.8,1.8,0.8,0.1,0.7,2.7,12.5
35,Jamal Crawford,SG,35,LAC,6,1,199,7.1,18.6,.379,0.7,3.8,.190,6.3,14.8,.427,4.0,4.5,.880,0.4,2.0,2.4,2.4,1.8,0.0,1.6,1.6,18.8
36,Jae Crowder,SF,25,BOS,6,6,197,3.7,13.2,.278,1.8,7.5,.244,1.8,5.7,.323,1.3,2.0,.636,0.9,6.2,7.1,2.4,1.6,0.5,1.3,3.1,10.4
37,Stephen Curry,PG,27,GSW,18,17,614,8.7,19.8,.438,4.7,11.6,.404,4.0,8.2,.486,4.5,4.9,.916,0.8,5.0,5.8,5.5,1.5,0.3,4.4,2.3,26.5
38,Troy Daniels,SG,24,CHO,4,0,18,2.0,16.0,.125,0.0,6.0,.000,2.0,10.0,.200,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0
39,Ed Davis,PF,26,POR,11,0,205,3.7,7.0,.525,0.0,0.4,.000,3.7,6.7,.553,3.3,5.8,.576,4.6,8.6,13.2,2.5,0.4,1.2,1.8,5.8,10.7
40,Matthew Dellavedova,PG,25,CLE,20,0,241,3.9,11.1,.351,1.2,4.6,.258,2.7,6.4,.419,2.7,3.6,.750,0.6,1.6,2.2,8.4,0.1,0.1,2.1,4.6,11.7
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Luol Deng,PF,30,MIA,14,14,495,4.7,10.0,.471,1.7,4.1,.421,3.0,5.9,.506,2.3,2.8,.842,1.4,4.7,6.0,1.6,0.9,0.7,1.7,1.7,13.5
43,DeMar DeRozan,SG,26,TOR,20,20,746,7.6,19.2,.394,0.2,1.3,.154,7.4,18.0,.411,4.8,5.9,.813,0.6,3.4,4.0,2.6,1.1,0.1,2.2,2.5,20.2
44,Boris Diaw,PF,33,SAS,9,0,159,4.8,10.4,.457,0.5,1.4,.333,4.3,9.1,.475,0.7,0.9,.750,0.5,3.8,4.3,4.8,0.5,0.9,1.4,2.0,10.6
45,Spencer Dinwiddie,PG,22,DET,1,0,2,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0
46,Goran Dragić,PG,29,MIA,14,14,472,6.9,15.7,.442,1.2,3.5,.348,5.7,12.2,.469,2.5,3.3,.767,0.8,4.4,5.3,4.1,0.5,0.2,2.4,3.5,17.6
47,Andre Drummond,C,22,DET,4,4,131,7.7,14.8,.519,0.0,0.3,.000,7.7,14.6,.528,3.0,9.3,.324,3.3,6.6,9.9,0.0,0.3,1.6,1.1,2.2,18.4
48,Tim Duncan*,C,39,SAS,10,10,218,3.6,8.6,.423,0.0,0.0,,3.6,8.6,.423,2.5,3.5,.714,1.7,6.3,7.9,2.3,0.3,2.1,1.7,3.0,9.7
49,Kevin Durant,SF,27,OKC,18,18,726,8.7,20.2,.430,1.5,5.5,.282,7.1,14.7,.485,6.4,7.2,.890,0.6,5.7,6.3,3.0,0.9,0.9,3.2,1.8,25.3
50,Monta Ellis,SG,30,IND,7,7,225,5.3,12.2,.434,1.1,3.4,.333,4.2,8.8,.473,1.3,1.6,.800,0.6,3.7,4.3,4.8,2.4,0.0,2.7,2.7,13.0
51,Festus Ezeli,C,26,GSW,23,1,203,6.6,12.2,.536,0.0,0.0,,6.6,12.2,.536,3.4,7.8,.432,4.1,6.7,10.8,1.4,0.2,1.2,2.5,6.0,16.5
52,Jordan Farmar,PG,29,MEM,4,4,113,3.2,9.9,.323,1.3,3.8,.333,1.9,6.1,.316,1.0,1.0,1.000,0.0,1.9,1.9,5.1,1.0,0.3,3.2,1.3,8.6
53,Raymond Felton,PG,31,DAL,5,4,172,6.7,14.4,.464,0.8,2.9,.286,5.9,11.5,.509,1.5,2.3,.636,0.4,4.4,4.8,4.8,1.3,0.0,2.5,2.9,15.7
54,Randy Foye,SG,32,OKC,16,0,190,2.7,7.8,.341,1.5,4.9,.308,1.1,2.8,.400,0.8,0.8,1.000,0.4,3.4,3.8,2.5,0.4,0.6,2.1,3.4,7.6
55,Channing Frye,C,32,CLE,17,0,237,6.2,10.5,.594,3.9,7.0,.565,2.3,3.5,.652,0.9,1.1,.857,0.8,5.5,6.2,0.8,0.9,1.4,0.8,5.6,17.3
56,Paul George,SF,25,IND,7,7,275,7.3,16.1,.455,2.4,5.6,.419,5.0,10.5,.475,8.0,8.4,.953,1.2,5.8,6.9,3.9,1.8,0.7,3.0,3.1,25.0
57,Manu Ginóbili,SG,38,SAS,10,0,192,3.7,8.8,.426,1.7,3.9,.429,2.1,4.9,.423,3.4,4.3,.783,1.1,3.9,5.1,4.7,1.5,0.6,1.3,4.7,12.6
58,Andrew Goudelock,PG,27,HOU,2,0,11,9.8,19.6,.500,0.0,3.3,.000,9.8,16.4,.600,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,9.8,0.0,19.6
59,Danny Green,SG,28,SAS,10,10,267,4.0,8.8,.462,3.2,6.5,.500,0.8,2.3,.353,0.3,0.4,.667,0.0,4.2,4.2,0.9,2.8,1.1,0.8,2.7,11.6
60,Draymond Green,PF,25,GSW,23,23,879,4.9,11.3,.431,1.6,4.3,.365,3.3,7.0,.471,3.2,4.4,.738,1.6,7.8,9.3,5.7,1.5,1.7,2.3,3.3,14.5
61,Gerald Green,SG,30,MIA,12,0,110,5.2,16.0,.327,1.3,4.6,.286,3.9,11.5,.343,1.3,1.6,.800,0.7,4.9,5.6,0.3,1.3,0.3,0.7,4.6,13.1
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,JaMychal Green,PF,25,MEM,4,0,72,6.0,11.0,.545,0.0,0.5,.000,6.0,10.5,.571,1.5,3.0,.500,2.5,5.0,7.5,1.5,1.5,2.5,2.0,6.0,13.5
64,Jeff Green,SF,29,LAC,6,1,159,4.8,10.4,.457,0.9,2.3,.400,3.8,8.2,.472,3.4,5.7,.600,0.7,3.6,4.3,0.9,1.4,0.5,0.7,2.7,13.8
65,Blake Griffin,PF,26,LAC,4,4,127,5.7,15.0,.377,0.3,0.6,.500,5.4,14.5,.373,5.4,7.1,.760,2.0,7.9,9.9,4.5,0.9,0.6,2.6,2.6,17.0
66,Jorge Gutiérrez,PG,27,CHO,3,0,12,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
67,P.J. Hairston,SF,23,MEM,2,0,22,3.3,9.8,.333,1.6,4.9,.333,1.6,4.9,.333,0.0,3.3,.000,0.0,0.0,0.0,0.0,1.6,0.0,1.6,1.6,8.2
68,Tyler Hansbrough,PF,30,CHO,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Tim Hardaway Jr.,SG,23,ATL,9,0,87,2.9,10.8,.269,0.8,5.8,.143,2.1,5.0,.417,1.7,2.5,.667,0.0,3.7,3.7,2.9,0.0,0.4,1.2,0.8,8.3
70,James Harden,SG,26,HOU,5,5,193,7.6,18.7,.410,2.4,7.8,.310,5.2,10.8,.483,7.1,8.4,.844,1.3,3.5,4.8,7.1,2.2,0.2,4.8,2.4,24.8
71,Maurice Harkless,SF,22,POR,11,11,272,6.2,14.6,.427,2.0,5.8,.341,4.2,8.7,.485,1.6,3.3,.480,2.9,4.5,7.4,0.9,1.3,0.4,1.5,5.0,16.0
72,Montrezl Harrell,PF,22,HOU,2,0,12,3.0,9.0,.333,0.0,3.0,.000,3.0,6.0,.500,3.0,6.0,.500,0.0,6.0,6.0,0.0,0.0,0.0,3.0,3.0,9.0
73,Devin Harris,PG,32,DAL,5,0,121,4.5,8.9,.500,1.2,3.9,.308,3.3,5.1,.647,1.5,3.0,.500,0.3,3.9,4.2,2.4,0.9,0.0,0.9,4.8,11.6
74,Tobias Harris,PF,23,DET,4,4,156,4.8,10.6,.457,0.9,2.8,.333,3.9,7.8,.500,2.8,3.0,.923,1.4,7.4,8.8,2.8,0.7,0.7,1.4,2.5,13.4
75,Aaron Harrison,SG,21,CHO,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,5.1,0.0
76,Udonis Haslem,PF,35,MIA,9,0,85,3.4,6.4,.533,0.0,0.0,,3.4,6.4,.533,2.1,3.0,.714,4.7,8.5,13.1,1.7,0.0,0.4,3.0,5.5,8.9
77,Spencer Hawes,PF,27,CHO,5,0,53,4.1,8.8,.462,0.7,2.7,.250,3.4,6.1,.556,3.4,4.1,.833,2.0,8.8,10.9,2.0,0.7,1.4,2.7,3.4,12.2
78,Gerald Henderson,SG,28,POR,11,0,234,4.6,12.6,.366,1.1,2.9,.368,3.5,9.7,.365,1.4,1.8,.750,0.9,4.5,5.4,2.6,0.9,0.5,0.8,3.2,11.7
79,George Hill,PG,29,IND,7,7,235,4.9,8.7,.561,2.0,4.1,.481,2.9,4.6,.633,2.8,3.4,.818,0.9,2.0,2.9,2.3,0.9,0.2,1.2,2.5,14.6
80,Jordan Hill,C,28,IND,5,0,15,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,4.8,9.6,14.4,4.8,0.0,0.0,0.0,2.4,0.0
81,Solomon Hill,SF,24,IND,7,0,198,2.5,5.6,.452,2.0,3.5,.579,0.5,2.2,.250,2.7,2.9,.938,0.9,4.2,5.1,1.5,0.4,0.0,0.5,3.6,9.8
82,Kirk Hinrich,PG,35,ATL,6,0,27,2.7,9.3,.286,1.3,4.0,.333,1.3,5.3,.250,0.0,0.0,,0.0,5.3,5.3,4.0,0.0,0.0,0.0,2.7,6.7
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,John Holland,SF,27,BOS,1,0,1,0.0,36.0,.000,0.0,36.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Al Horford,C,29,ATL,10,10,327,5.9,12.8,.466,1.2,3.1,.393,4.7,9.7,.489,1.7,1.8,.938,1.4,5.7,7.2,3.3,1.3,2.6,1.9,2.8,14.8
86,Dwight Howard,C,30,HOU,5,5,180,5.2,9.6,.542,0.0,0.2,.000,5.2,9.4,.553,2.8,7.6,.368,5.2,8.8,14.0,1.6,0.8,1.4,2.4,4.2,13.2
87,Josh Huestis,PF,24,OKC,2,0,10,3.6,10.8,.333,3.6,7.2,.500,0.0,3.6,.000,0.0,0.0,,3.6,7.2,10.8,0.0,0.0,0.0,0.0,3.6,10.8
88,Kris Humphries,PF,30,ATL,4,0,56,8.4,18.0,.464,3.2,6.4,.500,5.1,11.6,.444,3.9,3.9,1.000,5.1,10.3,15.4,2.6,1.3,3.2,1.3,5.8,23.8
89,R.J. Hunter,SG,22,BOS,5,0,41,1.8,7.9,.222,0.9,4.4,.200,0.9,3.5,.250,0.0,0.0,,0.9,4.4,5.3,2.6,0.0,0.9,0.9,2.6,4.4
90,Serge Ibaka,PF,26,OKC,18,18,602,5.1,9.7,.521,1.9,4.1,.449,3.2,5.6,.574,0.9,1.2,.750,1.4,5.4,6.8,0.6,0.8,1.4,0.5,3.0,12.9
91,Andre Iguodala,SF,32,GSW,24,3,767,3.7,7.7,.476,1.2,3.1,.385,2.5,4.6,.535,1.5,2.7,.561,1.6,3.3,4.9,4.2,1.4,0.5,1.1,1.7,10.0
92,Kyrie Irving,PG,23,CLE,21,21,774,9.3,19.7,.475,2.4,5.4,.440,7.0,14.3,.489,3.6,4.1,.875,0.7,2.2,2.9,4.6,1.7,0.6,2.2,2.1,24.7
93,Reggie Jackson,PG,25,DET,4,4,147,6.1,13.5,.455,0.7,4.4,.167,5.4,9.1,.595,1.0,1.0,1.000,0.5,2.7,3.2,9.1,1.5,0.5,2.4,2.4,14.0
94,LeBron James,SF,31,CLE,21,21,822,9.6,18.3,.525,1.4,4.1,.340,8.2,14.1,.579,3.6,5.4,.661,1.8,6.9,8.8,7.0,2.1,1.2,3.3,2.4,24.2
95,Al Jefferson,C,31,CHO,7,5,168,9.0,17.8,.506,0.0,0.0,,9.0,17.8,.506,1.9,2.8,.692,3.0,6.2,9.2,1.7,0.9,0.6,1.3,2.6,19.9
96,Richard Jefferson,SF,35,CLE,21,2,381,4.2,7.9,.524,1.0,2.6,.393,3.1,5.3,.589,1.4,1.9,.750,1.5,5.5,7.0,1.3,0.9,0.1,1.2,3.2,10.8
97,Jonas Jerebko,PF,28,BOS,6,4,162,4.9,10.2,.478,1.6,4.9,.318,3.3,5.3,.625,0.9,1.1,.800,1.6,7.6,9.1,2.2,0.4,0.9,1.1,3.3,12.2
98,Amir Johnson,PF,28,BOS,6,6,134,5.9,8.9,.667,0.0,0.5,.000,5.9,8.3,.710,1.9,2.4,.778,3.0,8.6,11.6,1.1,0.3,2.1,2.7,3.5,13.7
99,James Johnson,PF,28,TOR,10,0,98,4.4,9.2,.480,1.5,3.3,.444,2.9,5.9,.500,0.7,1.1,.667,1.1,4.4,5.5,2.2,1.1,0.0,2.6,4.8,11.0
100,Joe Johnson,SF,34,MIA,14,14,492,5.0,11.6,.430,1.0,3.4,.283,4.0,8.2,.491,1.5,1.8,.875,0.5,4.3,4.8,2.6,0.6,0.2,1.3,2.0,12.4
101,Stanley Johnson,SF,19,DET,4,0,81,5.3,10.2,.522,2.7,4.4,.600,2.7,5.8,.462,0.9,0.9,1.000,0.0,7.1,7.1,0.0,0.4,0.0,1.3,4.4,14.2
102,Tyler Johnson,SG,23,MIA,5,0,61,3.0,6.5,.455,1.8,3.5,.500,1.2,3.0,.400,4.7,6.5,.727,1.2,3.0,4.1,4.7,0.6,0.0,1.2,4.7,12.4
103,Wesley Johnson,SF,28,LAC,6,0,77,2.3,6.5,.357,1.4,4.2,.333,0.9,2.3,.400,1.4,1.4,1.000,2.3,6.1,8.4,0.9,0.5,1.9,0.9,2.8,7.5
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Dahntay Jones,SF,35,CLE,15,0,50,4.3,9.4,.462,0.7,2.2,.333,3.6,7.2,.500,2.9,3.6,.800,0.0,5.0,5.0,1.4,0.7,0.7,0.7,2.2,12.2
106,James Jones,SF,35,CLE,12,0,55,1.3,6.5,.200,0.7,4.6,.143,0.7,2.0,.333,0.7,2.6,.250,0.7,2.0,2.6,2.0,0.0,0.0,0.7,2.0,3.9
107,DeAndre Jordan,C,27,LAC,6,6,198,4.4,6.9,.632,0.0,0.0,,4.4,6.9,.632,4.0,10.7,.373,5.5,12.4,17.8,2.0,1.3,2.9,1.3,3.1,12.7
108,Cory Joseph,SG,24,TOR,20,0,452,5.5,11.8,.466,0.6,1.9,.333,4.9,9.9,.492,1.9,2.5,.750,0.9,2.4,3.3,3.7,1.4,0.2,1.8,3.7,13.5
109,Chris Kaman,C,33,POR,4,0,32,7.9,20.3,.389,0.0,0.0,,7.9,20.3,.389,0.0,0.0,,2.3,6.8,9.0,1.1,2.3,0.0,6.8,11.3,15.8
110,Frank Kaminsky,C,22,CHO,7,5,190,2.7,8.7,.304,0.9,3.2,.294,1.7,5.5,.310,3.2,4.0,.810,0.6,5.1,5.7,1.5,1.1,0.9,0.4,2.8,9.5
111,Enes Kanter,C,23,OKC,18,0,323,7.2,13.2,.551,0.2,1.6,.143,7.0,11.6,.606,4.2,5.0,.844,5.2,7.1,12.4,0.6,0.6,1.2,1.9,4.5,18.9
112,Kyle Korver,SG,34,ATL,10,8,316,4.0,8.5,.467,2.7,6.2,.444,1.3,2.4,.524,1.0,1.0,1.000,0.3,5.1,5.5,1.1,1.0,0.5,0.9,2.6,11.7
113,Jeremy Lamb,SG,23,CHO,3,0,12,15.0,27.0,.556,3.0,3.0,1.000,12.0,24.0,.500,0.0,0.0,,3.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,33.0
114,Ty Lawson,PG,28,IND,7,0,74,2.9,8.8,.333,0.0,1.5,.000,2.9,7.3,.400,1.9,2.9,.667,0.5,2.9,3.4,4.9,1.5,0.0,2.9,3.9,7.8
115,Courtney Lee,SG,30,CHO,7,7,257,2.9,7.1,.412,0.6,1.3,.444,2.4,5.9,.405,2.0,2.1,.933,0.7,2.1,2.8,1.3,0.8,0.4,0.7,2.7,8.4
116,David Lee,PF,32,DAL,2,0,33,6.5,8.7,.750,0.0,0.0,,6.5,8.7,.750,0.0,0.0,,1.1,5.5,6.5,1.1,0.0,0.0,0.0,7.6,13.1
117,Kawhi Leonard,SF,24,SAS,10,10,339,8.8,17.6,.500,1.8,4.1,.436,7.0,13.5,.520,4.5,5.4,.824,1.5,5.2,6.7,3.0,2.8,1.5,1.7,2.2,23.9
118,Damian Lillard,PG,25,POR,11,11,437,7.3,19.9,.368,3.5,8.8,.393,3.9,11.1,.348,5.8,6.4,.910,1.0,2.9,3.9,5.7,1.2,0.2,2.7,1.9,24.0
119,Jeremy Lin,SG,27,CHO,7,0,189,5.0,12.0,.413,0.6,2.7,.214,4.4,9.3,.469,6.1,7.4,.821,0.6,2.5,3.0,3.4,1.0,0.0,2.1,4.0,16.6
120,Shaun Livingston,PG,30,GSW,24,7,514,5.7,11.8,.488,0.0,0.1,.000,5.7,11.7,.491,2.2,2.6,.865,0.9,4.4,5.3,5.6,0.8,0.4,2.0,3.4,13.7
121,Kevin Love,PF,27,CLE,20,19,613,5.4,14.0,.385,2.7,6.5,.414,2.7,7.5,.359,3.7,4.4,.840,2.0,8.3,10.3,2.5,0.5,0.5,1.6,2.0,17.2
122,Kyle Lowry,PG,29,TOR,20,20,766,6.2,15.5,.397,2.0,6.5,.304,4.2,9.0,.464,3.7,4.9,.750,0.8,3.6,4.4,5.6,1.5,0.1,3.0,3.4,18.0
123,Ian Mahinmi,C,29,IND,7,7,172,4.4,8.8,.500,0.0,0.0,,4.4,8.8,.500,3.1,5.2,.600,2.5,5.0,7.5,1.7,1.0,1.3,2.9,5.2,11.9
124,Boban Marjanović,C,27,SAS,7,0,42,6.9,10.3,.667,0.0,0.0,,6.9,10.3,.667,6.9,7.7,.889,3.4,8.6,12.0,2.6,0.0,1.7,2.6,8.6,20.6
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Jarell Martin,PF,21,MEM,2,0,46,2.3,6.3,.375,0.0,0.0,,2.3,6.3,.375,2.3,4.7,.500,3.1,2.3,5.5,0.8,2.3,0.0,2.3,3.1,7.0
127,Kevin Martin,SG,32,SAS,5,0,49,5.9,14.7,.400,2.9,5.9,.500,2.9,8.8,.333,1.5,2.2,.667,0.0,2.9,2.9,2.2,0.7,0.0,4.4,3.7,16.2
128,Wesley Matthews,SF,29,DAL,5,5,173,4.2,12.5,.333,2.1,7.3,.286,2.1,5.2,.400,3.1,4.0,.789,0.8,2.9,3.7,1.2,1.2,0.0,0.8,2.9,13.5
129,Luc Mbah a Moute,PF,29,LAC,5,5,78,1.8,2.8,.667,0.0,0.0,,1.8,2.8,.667,0.5,0.5,1.000,0.9,3.7,4.6,0.5,1.4,0.0,0.9,4.2,4.2
130,James Michael McAdoo,PF,23,GSW,8,0,38,1.9,3.8,.500,0.0,0.0,,1.9,3.8,.500,0.9,3.8,.250,0.0,7.6,7.6,1.9,2.8,1.9,0.9,5.7,4.7
131,CJ McCollum,SG,24,POR,11,11,442,6.8,16.0,.426,1.6,4.7,.345,5.2,11.3,.460,3.0,3.7,.804,0.6,2.7,3.3,2.9,0.8,0.4,1.6,2.4,18.3
132,K.J. McDaniels,SF,22,HOU,4,0,34,4.2,13.8,.308,1.1,3.2,.333,3.2,10.6,.300,0.0,0.0,,1.1,6.4,7.4,1.1,0.0,3.2,0.0,3.2,9.5
133,JaVale McGee,C,28,DAL,2,0,14,2.6,5.1,.500,0.0,0.0,,2.6,5.1,.500,5.1,15.4,.333,5.1,2.6,7.7,0.0,2.6,0.0,7.7,7.7,10.3
134,Jordan McRae,PG,24,CLE,2,0,4,36.0,36.0,1.000,9.0,9.0,1.000,27.0,27.0,1.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,81.0
135,Josh McRoberts,PF,28,MIA,10,0,134,4.3,9.1,.471,0.0,1.9,.000,4.3,7.3,.593,1.6,1.6,1.000,1.9,5.1,7.0,2.4,1.3,1.3,1.1,5.4,10.2
