,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
56,Tim Duncan*,C,34,SAS,6,6,212,5.6,11.7,.478,0.0,0.0,,5.6,11.7,.478,1.7,2.7,.625,2.7,8.0,10.7,2.7,0.5,2.5,3.1,2.9,12.9
57,Mike Dunleavy,SG,30,IND,5,0,72,3.5,10.0,.350,1.5,5.0,.300,2.0,5.0,.400,4.0,6.0,.667,0.0,3.0,3.0,4.0,2.0,0.0,0.5,1.5,12.5
58,Kevin Durant,SF,22,OKC,17,17,722,7.7,17.2,.449,1.8,5.4,.339,5.9,11.8,.500,7.0,8.3,.838,0.9,6.0,6.9,2.4,0.8,0.9,2.1,2.6,24.3
59,Patrick Ewing,SF,26,NOH,2,0,2,18.0,18.0,1.000,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
60,Raymond Felton,SG,26,DEN,5,0,152,4.3,11.8,.360,0.9,3.8,.250,3.3,8.1,.412,4.3,5.7,.750,0.0,2.1,2.1,5.0,1.4,0.0,2.4,2.4,13.7
61,Rudy Fernández,SG,25,POR,6,0,81,1.8,8.0,.222,1.3,4.4,.300,0.4,3.6,.125,2.7,4.0,.667,0.9,4.4,5.3,2.2,0.9,0.4,0.9,3.1,7.6
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Landry Fields,SG,22,NYK,4,4,71,1.5,7.6,.200,0.0,2.0,.000,1.5,5.6,.273,0.5,3.0,.167,0.5,2.0,2.5,2.5,1.0,1.5,2.0,0.0,3.5
64,Derek Fisher,PG,36,LAL,10,10,325,3.2,7.4,.433,0.8,1.9,.412,2.4,5.5,.440,1.9,2.3,.810,0.1,2.9,3.0,4.0,1.6,0.2,0.9,2.8,9.1
65,Gary Forbes,SF,25,DEN,1,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
66,T.J. Ford,PG,27,IND,2,0,14,7.7,7.7,1.000,2.6,2.6,1.000,5.1,5.1,1.000,0.0,0.0,,0.0,2.6,2.6,5.1,0.0,0.0,5.1,0.0,18.0
67,Jeff Foster,C,34,IND,5,0,93,2.7,4.6,.583,0.0,0.0,,2.7,4.6,.583,1.2,3.1,.375,3.9,5.4,9.3,1.5,0.8,1.5,1.9,5.4,6.6
68,Danilo Gallinari,SF,22,DEN,5,5,148,4.6,10.7,.432,1.7,3.6,.467,2.9,7.1,.414,3.6,5.1,.714,0.2,3.9,4.1,2.4,1.0,0.0,1.7,4.1,14.6
69,Kevin Garnett*,PF,34,BOS,9,9,328,6.1,13.9,.441,0.0,0.1,.000,6.1,13.8,.444,2.4,3.2,.759,2.3,8.5,10.8,2.5,1.9,1.0,2.1,3.0,14.7
70,Marc Gasol,C,26,MEM,13,13,519,5.0,9.8,.511,0.0,0.1,.000,5.0,9.6,.518,3.5,5.1,.699,2.8,7.3,10.1,2.0,1.0,1.9,1.8,3.1,13.5
71,Pau Gasol,C,30,LAL,10,10,358,4.7,11.3,.420,0.1,0.2,.500,4.6,11.1,.418,3.6,4.5,.800,3.2,4.6,7.8,3.8,0.4,1.7,1.7,3.3,13.2
72,Paul George,SG,20,IND,5,5,133,2.7,8.9,.303,0.8,3.5,.231,1.9,5.4,.350,1.9,2.2,.875,1.4,5.4,6.8,1.4,1.9,2.7,1.9,3.0,8.1
73,Taj Gibson,PF,25,CHI,16,0,284,5.5,9.6,.566,0.0,0.1,.000,5.5,9.5,.573,1.1,1.9,.600,3.3,5.1,8.4,1.1,0.6,2.8,1.8,4.1,12.0
74,Manu Ginóbili,SG,33,SAS,5,5,174,6.4,14.5,.443,1.9,5.8,.321,4.6,8.7,.524,6.6,8.5,.780,0.4,3.7,4.1,4.3,2.7,0.6,3.5,2.7,21.3
75,Danny Granger,SF,27,IND,5,5,183,8.5,17.7,.478,1.6,4.5,.348,6.9,13.2,.522,2.8,3.1,.875,1.2,4.3,5.5,3.1,1.2,0.2,1.4,2.4,21.2
76,Aaron Gray,C,26,NOH,6,0,87,3.7,5.4,.692,0.0,0.0,,3.7,5.4,.692,1.2,3.3,.375,1.2,7.4,8.7,0.8,0.8,0.8,2.1,5.4,8.7
77,Danny Green,SG,23,SAS,4,0,7,10.3,30.9,.333,5.1,20.6,.250,5.1,10.3,.500,0.0,0.0,,0.0,5.1,5.1,10.3,5.1,5.1,5.1,5.1,25.7
78,Jeff Green,SF,24,BOS,9,0,173,4.8,11.0,.434,1.5,3.3,.438,3.3,7.7,.432,2.7,3.7,.722,1.2,3.7,5.0,0.4,1.0,0.8,2.5,4.2,13.7
79,Willie Green,SG,29,NOH,6,0,84,6.0,15.4,.389,0.9,3.9,.222,5.1,11.6,.444,1.7,3.0,.571,0.4,1.7,2.1,1.7,0.9,0.0,1.3,6.0,14.6
80,Hamed Haddadi,C,25,MEM,9,0,31,3.5,11.6,.300,0.0,1.2,.000,3.5,10.5,.333,5.8,7.0,.833,3.5,5.8,9.3,0.0,0.0,5.8,2.3,8.1,12.8
81,Tyler Hansbrough,PF,25,IND,5,5,164,4.4,13.2,.333,0.0,0.0,,4.4,13.2,.333,3.5,4.0,.889,2.9,3.1,5.9,1.1,1.3,0.0,2.0,2.9,12.3
82,James Harden,SG,21,OKC,17,0,537,4.4,9.3,.475,1.5,5.1,.303,2.9,4.2,.683,4.4,5.4,.825,0.7,5.4,6.1,4.1,1.4,0.9,1.9,3.2,14.8
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Al Harrington,PF,30,DEN,5,0,70,5.1,11.3,.455,2.6,5.1,.500,2.6,6.2,.417,1.5,2.1,.750,0.5,3.1,3.6,2.6,1.5,0.0,2.1,3.6,14.4
85,Udonis Haslem,PF,30,MIA,12,0,290,3.4,8.4,.397,0.0,0.0,,3.4,8.4,.397,1.1,1.2,.900,1.6,5.1,6.7,1.1,0.7,0.5,1.4,3.8,7.8
86,Spencer Hawes,C,22,PHI,5,5,98,4.4,12.1,.364,0.0,0.4,.000,4.4,11.8,.375,0.7,1.5,.500,1.8,5.1,7.0,3.3,0.0,0.7,0.7,4.0,9.6
87,Brendan Haywood,C,31,DAL,18,0,275,2.4,4.1,.581,0.0,0.0,,2.4,4.1,.581,2.6,5.6,.465,4.5,5.1,9.6,0.5,0.3,2.4,1.7,6.3,7.3
88,Roy Hibbert,C,24,IND,5,5,132,5.5,12.3,.444,0.0,0.0,,5.5,12.3,.444,3.3,4.6,.706,4.1,5.2,9.3,0.8,0.5,2.5,3.5,5.7,14.2
89,Nenê,C,28,DEN,5,5,162,4.9,10.2,.478,0.0,0.0,,4.9,10.2,.478,6.0,10.7,.563,3.1,6.9,10.0,1.8,1.1,0.9,1.8,3.8,15.8
90,George Hill,PG,24,SAS,6,1,189,3.8,9.5,.400,0.8,2.9,.267,3.0,6.7,.457,5.0,5.7,.867,1.0,4.8,5.7,2.7,1.7,0.4,1.5,2.9,13.3
91,Kirk Hinrich,PG,30,ATL,6,6,173,5.4,10.8,.500,1.7,4.0,.421,3.7,6.9,.545,0.2,0.2,1.000,0.2,2.7,2.9,3.3,1.5,0.4,0.8,4.4,12.7
92,Jrue Holiday,PG,20,PHI,5,5,188,4.6,11.1,.414,2.1,4.0,.524,2.5,7.1,.351,2.3,2.9,.800,0.6,3.1,3.6,5.4,1.9,0.4,2.1,1.9,13.6
93,Al Horford,C,24,ATL,12,12,468,4.5,10.5,.423,0.0,0.2,.000,4.5,10.4,.430,1.5,2.0,.769,1.9,6.9,8.8,3.2,0.4,0.9,1.3,2.5,10.5
94,Eddie House,SG,32,MIA,7,0,48,3.0,12.7,.235,2.3,7.5,.300,0.7,5.2,.143,0.0,0.0,,0.7,3.0,3.7,0.7,3.0,0.0,3.0,4.5,8.2
95,Dwight Howard,C,25,ORL,6,6,258,7.1,11.3,.630,0.0,0.1,.000,7.1,11.2,.638,8.4,12.3,.682,3.8,9.2,13.0,0.4,0.6,1.5,4.6,3.5,22.6
96,Juwan Howard,PF,37,MIA,11,0,60,2.4,5.4,.444,0.0,0.0,,2.4,5.4,.444,5.4,7.8,.692,1.8,4.2,6.0,0.6,0.0,0.0,1.2,4.8,10.2
97,Serge Ibaka,PF,21,OKC,17,17,490,4.9,10.7,.462,0.0,0.1,.000,4.9,10.6,.465,2.4,2.9,.825,3.5,5.7,9.1,0.2,0.3,3.8,1.5,4.7,12.3
98,Andre Iguodala,SF,27,PHI,5,5,182,4.4,10.3,.423,0.6,2.8,.214,3.8,7.5,.500,2.0,2.8,.714,1.4,5.5,6.9,6.7,1.0,0.4,2.8,3.2,11.3
99,Zydrunas Ilgauskas,C,35,MIA,9,8,104,4.8,10.4,.467,0.0,0.0,,4.8,10.4,.467,1.4,2.1,.667,5.2,5.9,11.1,1.0,0.0,1.0,3.1,5.5,11.1
100,D.J. Mbenga,C,30,NOH,5,0,26,2.8,2.8,1.000,0.0,0.0,,2.8,2.8,1.000,1.4,2.8,.500,2.8,4.2,6.9,1.4,2.8,4.2,1.4,9.7,6.9
101,Royal Ivey,SG,29,OKC,2,0,6,12.0,12.0,1.000,12.0,12.0,1.000,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,36.0
102,Jarrett Jack,SG,27,NOH,6,0,111,3.9,11.0,.353,0.0,1.6,.000,3.9,9.4,.414,3.6,5.2,.688,0.3,4.5,4.9,4.2,0.3,0.3,2.6,1.3,11.4
103,LeBron James,SF,26,MIA,21,21,922,6.8,14.6,.466,1.2,3.3,.353,5.6,11.2,.500,4.6,6.1,.763,1.3,5.5,6.9,4.8,1.4,1.0,2.6,2.2,19.4
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Richard Jefferson,SF,30,SAS,6,6,176,2.5,6.3,.387,1.2,3.5,.353,1.2,2.9,.429,1.8,2.3,.818,0.4,4.7,5.1,1.0,0.6,0.6,1.2,2.7,8.0
106,Jared Jeffries,PF,29,NYK,4,0,85,4.7,9.7,.478,0.0,0.0,,4.7,9.7,.478,1.3,1.7,.750,5.5,3.0,8.5,0.4,1.3,3.0,1.3,3.0,10.6
107,Armon Johnson,PG,21,POR,2,0,0,,,,,,,,,,,,,,,,,,,,,
108,Chris Johnson,C,25,POR,4,0,19,1.9,1.9,1.000,0.0,0.0,,1.9,1.9,1.000,3.8,3.8,1.000,0.0,9.5,9.5,0.0,0.0,3.8,0.0,5.7,7.6
109,Joe Johnson,SG,29,ATL,12,12,497,6.3,14.3,.439,1.3,3.0,.429,5.0,11.3,.442,2.5,3.0,.810,1.3,2.7,4.0,2.9,0.9,0.1,2.2,1.4,16.4
110,Trey Johnson,SG,26,LAL,3,0,12,3.0,15.0,.200,0.0,3.0,.000,3.0,12.0,.250,3.0,6.0,.500,3.0,9.0,12.0,3.0,0.0,0.0,0.0,6.0,9.0
111,Dahntay Jones,SG,30,IND,3,0,50,6.5,14.4,.450,0.0,2.2,.000,6.5,12.2,.529,5.8,6.5,.889,1.4,0.0,1.4,1.4,0.7,0.0,2.2,5.0,18.7
112,James Jones,SF,30,MIA,12,0,272,3.2,6.8,.471,2.3,4.9,.459,0.9,1.9,.500,1.7,1.7,1.000,0.4,3.6,4.0,0.3,0.8,0.3,0.5,3.2,10.3
113,Jason Kidd*,PG,37,DAL,21,21,744,3.1,7.8,.398,2.1,5.6,.374,1.0,2.2,.457,1.2,1.5,.800,0.5,4.1,4.6,7.4,1.9,0.5,2.7,1.7,9.4
114,Kyle Korver,SG,29,CHI,16,0,276,5.0,12.8,.388,2.9,6.8,.423,2.1,6.0,.348,0.9,0.9,1.000,0.1,2.3,2.5,2.2,1.0,0.4,2.1,4.6,13.7
115,Kosta Koufos,C,21,DEN,1,0,2,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
116,Nenad Krstić,C,27,BOS,7,0,56,3.2,5.1,.625,0.0,0.0,,3.2,5.1,.625,1.3,1.9,.667,3.2,4.5,7.7,1.3,0.0,2.6,1.9,5.1,7.7
117,Carl Landry,PF,27,NOH,6,6,213,5.2,11.5,.456,0.0,0.0,,5.2,11.5,.456,5.6,6.1,.917,1.9,3.2,5.1,1.0,0.7,0.5,2.0,4.2,16.1
118,Ty Lawson,PG,23,DEN,5,5,167,5.6,11.2,.500,1.1,2.4,.455,4.5,8.8,.512,4.5,5.0,.913,1.5,2.2,3.7,4.1,1.1,0.2,1.3,1.9,16.8
119,Jamaal Magloire,C,32,MIA,3,0,18,4.0,10.0,.400,0.0,0.0,,4.0,10.0,.400,0.0,0.0,,2.0,8.0,10.0,4.0,2.0,0.0,2.0,8.0,8.0
120,Ian Mahinmi,C,24,DAL,6,0,33,3.3,5.5,.600,0.0,0.0,,3.3,5.5,.600,5.5,9.8,.556,3.3,3.3,6.5,0.0,1.1,0.0,0.0,17.5,12.0
121,Shawn Marion,SF,32,DAL,21,21,690,5.5,11.7,.467,0.0,0.3,.000,5.5,11.5,.477,2.1,2.5,.851,2.4,4.5,6.9,2.3,1.1,1.0,1.9,2.8,13.0
122,Kenyon Martin,PF,33,DEN,5,5,148,5.8,12.2,.480,0.0,0.0,,5.8,12.2,.480,2.7,4.4,.611,1.5,8.0,9.5,1.9,0.5,0.5,1.7,4.4,14.4
123,Roger Mason,SG,30,NYK,3,0,55,4.6,11.8,.389,3.3,8.5,.385,1.3,3.3,.400,0.0,0.0,,2.0,0.7,2.6,2.0,0.7,0.0,0.7,3.9,12.4
124,Wesley Matthews,SG,24,POR,6,6,202,4.8,10.2,.474,1.4,3.7,.381,3.4,6.4,.528,2.9,3.4,.842,0.4,0.9,1.2,1.1,0.7,0.2,1.2,2.7,13.9
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Eric Maynor,PG,23,OKC,17,0,220,4.7,12.6,.377,1.5,4.1,.360,3.3,8.5,.385,2.5,3.1,.789,0.8,2.8,3.6,6.1,1.5,0.0,2.6,2.6,13.4
127,O.J. Mayo,SG,23,MEM,13,2,362,5.2,13.3,.388,2.0,4.9,.408,3.2,8.5,.376,2.3,2.9,.793,1.0,3.1,4.1,3.1,1.1,0.4,1.7,4.2,14.6
128,Antonio McDyess,PF,36,SAS,6,6,145,3.7,8.9,.417,0.0,0.0,,3.7,8.9,.417,1.0,1.7,.571,2.5,5.0,7.4,2.0,0.5,1.2,1.7,5.2,8.4
129,Josh McRoberts,PF,23,IND,5,0,79,3.6,10.9,.333,0.0,0.5,.000,3.6,10.5,.348,4.1,5.0,.818,3.6,4.6,8.2,2.7,1.8,0.5,2.3,7.7,11.4
130,Jodie Meeks,SG,23,PHI,5,5,125,3.7,8.9,.419,2.3,5.2,.444,1.4,3.7,.385,1.4,1.7,.833,0.6,2.3,2.9,1.2,0.9,0.0,0.6,1.7,11.2
131,Andre Miller,PG,34,POR,6,6,194,6.1,12.4,.493,0.7,1.9,.400,5.4,10.6,.509,3.5,4.5,.792,0.9,2.6,3.5,6.1,0.4,0.0,2.4,3.2,16.5
132,Mike Miller,SG,30,MIA,18,0,215,3.0,8.9,.340,1.8,6.2,.297,1.2,2.7,.438,0.0,0.0,,1.5,6.7,8.2,2.2,1.2,0.2,1.3,4.4,7.9
133,Patty Mills,PG,22,POR,2,0,5,0.0,14.4,.000,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,7.2,0.0,0.0
134,Nazr Mohammed,C,33,OKC,14,0,148,3.4,8.3,.412,0.0,0.0,,3.4,8.3,.412,1.0,2.4,.400,2.2,5.6,7.8,0.0,1.0,1.5,1.5,6.6,7.8
135,Troy Murphy,PF,30,BOS,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Gary Neal,SG,26,SAS,6,0,111,5.5,14.9,.370,1.6,6.2,.263,3.9,8.8,.444,2.3,2.3,1.000,0.6,5.2,5.8,1.6,0.3,0.3,0.6,3.6,14.9
