,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
87,Devin Harris,PG,31,DAL,4,0,74,3.9,11.2,.348,0.0,5.4,.000,3.9,5.8,.667,3.9,4.4,.889,0.5,3.4,3.9,1.9,1.0,0.0,1.9,4.9,11.7
88,Joe Harris,SG,23,CLE,6,0,16,4.5,13.5,.333,2.3,6.8,.333,2.3,6.8,.333,6.8,9.0,.750,0.0,2.3,2.3,2.3,0.0,0.0,2.3,2.3,18.0
89,Spencer Hawes,PF,26,LAC,8,0,57,5.7,10.7,.529,1.9,3.8,.500,3.8,6.9,.545,1.3,1.3,1.000,1.9,6.3,8.2,3.2,1.3,1.9,0.6,7.6,14.5
90,Brendan Haywood,C,35,CLE,1,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,John Henson,C,24,MIL,6,0,153,5.6,9.6,.585,0.0,0.2,.000,5.6,9.4,.600,1.2,3.3,.357,4.9,6.4,11.3,0.9,1.2,2.4,2.6,3.3,12.5
92,Nenê,PF,32,WAS,10,10,257,4.8,10.6,.447,0.0,0.0,,4.8,10.6,.447,1.5,3.2,.478,3.5,5.7,9.2,2.1,1.3,0.4,2.0,4.5,11.1
93,Kirk Hinrich,SG,34,CHI,10,0,126,2.6,5.4,.474,1.7,2.9,.600,0.9,2.6,.333,0.6,0.9,.667,0.0,1.4,1.4,3.1,0.9,0.3,0.3,4.0,7.4
94,Jrue Holiday,PG,24,NOP,3,0,55,4.6,12.4,.368,0.7,2.6,.250,3.9,9.8,.400,2.6,2.6,1.000,1.3,0.7,2.0,8.5,1.3,0.7,3.3,2.0,12.4
95,Justin Holiday,SG,25,GSW,5,0,11,3.3,6.5,.500,3.3,3.3,1.000,0.0,3.3,.000,0.0,0.0,,0.0,3.3,3.3,3.3,0.0,0.0,6.5,3.3,9.8
96,Al Horford,C,28,ATL,16,16,522,7.4,14.6,.507,0.1,0.6,.222,7.2,13.9,.520,1.0,1.4,.750,2.8,6.8,9.5,4.1,0.9,1.6,1.7,2.3,15.9
97,Dwight Howard,C,29,HOU,17,17,574,6.6,11.4,.577,0.0,0.0,,6.6,11.4,.577,4.3,10.3,.412,3.9,11.0,14.9,1.3,1.4,2.4,2.3,3.8,17.4
98,Lester Hudson,SG,30,LAC,7,0,38,5.7,13.3,.429,1.9,6.6,.286,3.8,6.6,.571,0.0,0.0,,0.0,0.9,0.9,6.6,1.9,0.9,2.8,7.6,13.3
99,Kris Humphries,PF,29,WAS,1,0,5,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,0.0,21.6,21.6,0.0,0.0,0.0,0.0,7.2,14.4
100,Andre Iguodala,SF,31,GSW,21,3,635,4.6,9.7,.474,1.6,4.6,.354,2.9,5.0,.584,1.5,3.7,.415,0.9,4.4,5.3,4.3,1.4,0.4,0.8,2.4,12.4
101,Ersan İlyasova,PF,27,MIL,6,6,142,5.1,15.5,.328,1.3,5.8,.217,3.8,9.6,.395,1.8,2.5,.700,1.5,4.3,5.8,0.8,1.3,0.8,1.3,2.5,13.2
102,Kyrie Irving,PG,22,CLE,13,13,464,6.3,14.4,.438,2.1,4.7,.450,4.2,9.7,.432,4.5,5.4,.841,0.8,2.9,3.6,3.9,1.3,0.9,1.6,2.3,19.2
103,Jarrett Jack,PG,31,BRK,6,0,153,6.6,12.7,.519,1.2,3.5,.333,5.4,9.2,.590,3.1,3.1,1.000,0.5,5.4,5.9,6.4,1.6,0.2,4.7,3.3,17.4
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Bernard James,C,29,DAL,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,LeBron James,SF,30,CLE,20,20,844,9.7,23.2,.417,1.1,4.7,.227,8.6,18.5,.465,5.2,7.1,.731,1.6,8.1,9.6,7.2,1.4,0.9,3.5,2.5,25.6
107,Richard Jefferson,SF,34,DAL,4,2,51,3.5,9.9,.357,2.1,5.6,.375,1.4,4.2,.333,1.4,1.4,1.000,0.0,1.4,1.4,0.7,1.4,0.0,2.1,6.4,10.6
108,John Jenkins,SG,23,ATL,4,0,21,6.9,10.3,.667,3.4,6.9,.500,3.4,3.4,1.000,0.0,0.0,,1.7,3.4,5.1,0.0,0.0,0.0,0.0,3.4,17.1
109,Jonas Jerebko,PF,27,BOS,4,0,68,2.6,7.9,.333,0.0,2.1,.000,2.6,5.8,.455,0.5,1.1,.500,2.1,5.3,7.4,0.5,1.1,0.5,1.6,4.8,5.8
110,Amir Johnson,PF,27,TOR,4,2,112,6.4,9.3,.690,0.0,0.3,.000,6.4,9.0,.714,1.9,3.9,.500,2.3,6.8,9.0,1.3,0.3,1.0,2.3,5.1,14.8
111,James Johnson,PF,27,TOR,2,0,12,6.0,18.0,.333,0.0,0.0,,6.0,18.0,.333,0.0,18.0,.000,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,12.0
112,Joe Johnson,SG,33,BRK,6,6,249,4.9,13.6,.362,1.7,5.9,.293,3.2,7.7,.415,2.7,3.5,.792,0.7,5.9,6.7,4.2,1.0,0.0,0.7,2.3,14.3
113,Nick Johnson,SG,22,HOU,9,0,49,2.9,12.5,.235,0.7,5.1,.143,2.2,7.3,.300,2.2,2.2,1.000,0.7,2.2,2.9,2.9,0.0,0.7,2.9,5.1,8.8
114,Dahntay Jones,SF,34,LAC,11,0,18,4.0,4.0,1.000,0.0,0.0,,4.0,4.0,1.000,0.0,0.0,,0.0,2.0,2.0,0.0,4.0,0.0,0.0,14.0,8.0
115,James Jones,SF,34,CLE,20,0,311,3.0,8.7,.347,2.5,7.4,.344,0.5,1.3,.364,1.5,1.6,.929,0.1,3.2,3.4,1.0,0.9,0.3,0.6,4.9,10.1
116,Terrence Jones,PF,23,HOU,17,9,401,6.0,14.3,.421,0.3,1.7,.158,5.7,12.6,.457,3.2,4.8,.667,2.6,4.7,7.3,1.5,0.7,1.1,1.4,2.8,15.5
117,DeAndre Jordan,C,26,LAC,14,14,482,4.3,6.0,.716,0.0,0.0,,4.3,6.0,.716,5.0,11.7,.427,3.7,10.3,14.0,1.2,1.2,2.5,1.3,3.1,13.7
118,Jerome Jordan,C,28,BRK,1,0,5,0.0,14.4,.000,0.0,0.0,,0.0,14.4,.000,0.0,0.0,,7.2,7.2,14.4,0.0,0.0,0.0,7.2,0.0,0.0
119,Cory Joseph,PG,23,SAS,4,0,22,8.2,9.8,.833,0.0,0.0,,8.2,9.8,.833,1.6,3.3,.500,0.0,1.6,1.6,0.0,0.0,1.6,1.6,3.3,18.0
120,Chris Kaman,C,32,POR,3,0,37,3.9,7.8,.500,0.0,0.0,,3.9,7.8,.500,1.0,1.0,1.000,4.9,8.8,13.6,2.9,0.0,0.0,2.9,4.9,8.8
121,Kyle Korver,SG,33,ATL,14,14,526,3.6,9.1,.391,2.7,7.5,.355,0.9,1.6,.565,0.9,1.1,.813,0.1,4.7,4.8,2.3,1.4,1.0,1.4,1.8,10.7
122,Kosta Koufos,C,25,MEM,11,0,127,4.8,8.8,.548,0.0,0.0,,4.8,8.8,.548,0.9,1.4,.600,5.4,5.7,11.1,1.1,1.1,1.7,0.3,4.0,10.5
123,Courtney Lee,SG,29,MEM,11,11,367,5.4,9.8,.550,1.4,2.9,.467,4.0,6.9,.586,2.2,2.3,.957,0.3,2.5,2.7,2.4,1.2,0.0,1.3,2.4,14.3
124,David Lee,PF,31,GSW,13,0,107,5.4,13.5,.400,0.0,0.0,,5.4,13.5,.400,2.7,5.0,.533,3.7,7.7,11.4,2.7,1.0,0.7,0.7,5.7,13.5
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Kawhi Leonard,SF,23,SAS,7,7,250,7.5,15.7,.477,1.6,3.7,.423,5.9,12.0,.494,3.9,5.0,.771,1.9,5.6,7.5,2.6,1.2,0.6,2.2,2.6,20.4
127,Meyers Leonard,C,22,POR,5,0,106,4.8,7.1,.667,3.4,4.4,.769,1.4,2.7,.500,0.3,0.7,.500,2.0,9.2,11.2,1.7,0.7,0.7,1.0,5.8,13.2
128,Jon Leuer,PF,25,MEM,4,0,9,8.0,16.0,.500,0.0,0.0,,8.0,16.0,.500,0.0,0.0,,8.0,12.0,20.0,0.0,0.0,0.0,0.0,4.0,16.0
129,Damian Lillard,PG,24,POR,5,5,201,7.0,17.2,.406,0.9,5.6,.161,6.1,11.6,.523,4.5,5.7,.781,0.4,3.2,3.6,4.1,0.4,0.5,2.1,2.7,19.3
130,Shaun Livingston,PG,29,GSW,21,0,375,4.0,7.6,.532,0.0,0.1,.000,4.0,7.5,.538,2.0,2.4,.840,1.2,3.6,4.9,3.6,0.8,0.5,2.0,3.1,10.1
131,Brook Lopez,C,26,BRK,6,6,234,6.6,13.4,.494,0.0,0.0,,6.6,13.4,.494,5.1,6.2,.825,3.1,5.2,8.3,0.8,0.6,2.0,0.9,2.8,18.3
132,Robin Lopez,C,26,POR,5,5,117,2.8,4.6,.600,0.0,0.0,,2.8,4.6,.600,2.5,2.5,1.000,2.8,4.0,6.8,0.9,0.3,1.5,1.5,4.6,8.0
133,Kevin Love,PF,26,CLE,4,4,107,5.7,13.8,.415,3.0,7.1,.429,2.7,6.7,.400,4.7,6.4,.737,2.0,7.4,9.4,3.4,0.3,0.7,2.0,4.0,19.2
134,Kyle Lowry,PG,28,TOR,4,4,131,4.9,15.7,.316,1.4,6.3,.217,3.6,9.3,.382,2.2,3.0,.727,1.9,4.1,6.0,5.2,1.4,0.0,3.3,4.9,13.5
135,Shelvin Mack,PG,24,ATL,10,0,99,5.5,14.2,.385,2.2,7.6,.286,3.3,6.5,.500,1.1,2.2,.500,0.7,3.3,4.0,3.6,2.9,0.0,0.7,2.5,14.2
