,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
70,Derek Fisher,PG,37,OKC,20,0,446,4.0,9.5,.415,1.5,3.9,.375,2.5,5.7,.443,0.7,0.7,1.000,0.2,2.4,2.6,2.0,1.4,0.2,0.5,3.0,10.1
71,Randy Foye,SG,28,LAC,11,11,291,3.6,9.2,.392,1.7,4.0,.438,1.9,5.2,.357,1.4,1.6,.846,0.5,2.2,2.7,2.1,0.7,0.4,1.5,2.4,10.3
72,Danilo Gallinari,SF,23,DEN,7,7,222,5.5,15.2,.362,0.6,3.7,.174,4.9,11.5,.423,3.6,3.9,.917,1.5,4.4,5.8,2.8,0.8,0.6,1.5,2.4,15.2
73,Kevin Garnett*,C,35,BOS,20,20,737,7.8,15.6,.497,0.0,0.2,.250,7.7,15.4,.500,3.2,3.9,.813,1.5,8.5,10.1,1.5,1.1,1.4,2.1,2.9,18.8
74,Marc Gasol,C,27,MEM,7,7,261,5.0,9.5,.522,0.0,0.1,.000,5.0,9.4,.529,4.7,5.9,.791,2.2,4.3,6.5,3.0,0.3,1.8,1.8,3.4,14.6
75,Pau Gasol,PF,31,LAL,12,12,444,5.0,11.6,.434,0.2,0.4,.400,4.9,11.2,.435,1.9,2.4,.828,3.1,6.2,9.2,3.6,0.5,2.0,1.6,2.9,12.2
76,Rudy Gay,SF,25,MEM,7,7,279,6.2,14.7,.421,0.5,2.5,.211,5.7,12.3,.463,4.3,5.2,.825,1.3,4.6,5.9,1.3,1.2,0.3,2.7,1.9,17.2
77,Paul George,SG,21,IND,11,11,371,3.6,9.2,.389,1.1,4.0,.268,2.5,5.2,.481,2.1,2.7,.786,1.5,5.6,7.1,2.5,1.7,0.4,2.0,3.1,10.4
78,Taj Gibson,PF,26,CHI,6,0,137,5.5,12.1,.457,0.0,0.0,,5.5,12.1,.457,3.9,5.8,.682,3.9,6.3,10.2,1.1,1.1,2.6,0.8,5.0,15.0
79,Manu Ginóbili,SG,34,SAS,14,2,390,6.0,13.4,.448,2.1,6.3,.338,3.9,7.1,.545,4.4,5.2,.857,0.7,3.8,4.5,5.2,0.9,0.4,3.9,3.3,18.6
80,Andrew Goudelock,SG,23,LAL,4,0,10,7.2,10.8,.667,3.6,3.6,1.000,3.6,7.2,.500,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,18.0
81,Danny Granger,SF,28,IND,11,11,420,5.9,14.9,.397,2.2,6.3,.356,3.7,8.7,.426,2.0,2.4,.821,1.3,4.0,5.3,2.3,0.5,0.3,2.5,2.7,16.0
82,Danny Green,SG,24,SAS,14,12,289,4.7,11.3,.418,2.5,7.2,.345,2.2,4.1,.545,0.9,1.2,.700,0.4,5.2,5.6,1.9,0.9,1.2,1.9,3.0,12.8
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Willie Green,SG,30,ATL,5,0,63,3.4,7.4,.462,0.6,2.3,.250,2.9,5.1,.556,0.0,0.0,,0.6,4.0,4.6,1.7,0.0,0.0,1.1,3.4,7.4
85,Blake Griffin,PF,22,LAC,11,11,393,7.7,15.4,.500,0.0,0.1,.000,7.7,15.3,.503,3.8,6.0,.636,1.7,5.2,7.0,2.5,1.8,0.9,2.3,3.8,19.2
86,Hamed Haddadi,C,26,MEM,4,0,21,3.4,3.4,1.000,0.0,0.0,,3.4,3.4,1.000,1.7,3.4,.500,8.6,6.9,15.4,1.7,0.0,3.4,1.7,8.6,8.6
87,Jordan Hamilton,SF,21,DEN,2,0,5,14.4,21.6,.667,0.0,0.0,,14.4,21.6,.667,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,0.0,7.2,7.2,28.8
88,Richard Hamilton,SG,33,CHI,6,6,171,6.1,14.7,.414,0.4,1.3,.333,5.7,13.5,.422,3.8,4.6,.818,1.7,2.3,4.0,3.8,0.2,0.0,1.7,3.2,16.4
89,Tyler Hansbrough,PF,26,IND,11,0,164,3.7,11.0,.340,0.0,0.0,,3.7,11.0,.340,3.1,4.6,.667,2.6,5.0,7.7,1.3,1.1,0.7,1.8,4.8,10.5
90,James Harden,SG,22,OKC,20,0,630,5.3,12.2,.435,1.8,4.5,.410,3.5,7.8,.449,6.2,7.2,.857,0.7,5.1,5.8,3.9,1.8,0.1,2.4,3.8,18.6
91,Justin Harper,PF,22,ORL,1,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Josh Harrellson,PF,22,NYK,4,0,25,5.8,13.0,.444,0.0,1.4,.000,5.8,11.5,.500,2.9,2.9,1.000,4.3,7.2,11.5,0.0,0.0,0.0,2.9,8.6,14.4
93,Al Harrington,PF,31,DEN,7,0,163,5.3,16.6,.320,2.2,7.7,.286,3.1,8.8,.350,2.2,3.3,.667,1.5,5.1,6.6,1.3,0.7,0.2,0.7,2.9,15.0
94,Devin Harris,PG,28,UTA,4,4,120,5.7,14.4,.396,1.2,4.5,.267,4.5,9.9,.455,3.0,4.2,.714,0.0,1.8,1.8,4.5,0.9,0.6,3.6,4.2,15.6
95,Terrel Harris,SG,24,MIA,4,0,10,3.6,7.2,.500,0.0,3.6,.000,3.6,3.6,1.000,10.8,14.4,.750,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,18.0
96,Udonis Haslem,PF,31,MIA,22,11,452,3.2,7.0,.455,0.0,0.0,,3.2,7.0,.455,2.1,2.8,.743,2.9,8.3,11.2,1.0,0.4,0.5,1.6,4.8,8.4
97,Spencer Hawes,C,23,PHI,13,12,332,5.4,11.7,.463,0.2,0.5,.400,5.2,11.2,.466,2.1,2.8,.731,2.0,7.4,9.3,2.3,0.4,1.2,2.4,3.5,13.1
98,Gordon Hayward,SF,21,UTA,4,4,123,1.8,9.7,.182,0.3,3.5,.083,1.5,6.1,.238,4.7,4.7,1.000,0.6,2.6,3.2,3.5,0.9,0.0,0.9,1.2,8.5
99,Lazar Hayward,SF,25,OKC,5,0,18,4.0,6.0,.667,0.0,0.0,,4.0,6.0,.667,0.0,0.0,,0.0,8.0,8.0,0.0,0.0,0.0,2.0,4.0,8.0
100,Brendan Haywood,C,32,DAL,4,4,61,2.4,8.3,.286,0.0,0.0,,2.4,8.3,.286,3.0,4.7,.625,4.1,3.5,7.7,0.6,0.6,1.2,1.2,4.7,7.7
101,Roy Hibbert,C,25,IND,11,11,340,5.5,11.0,.500,0.1,0.1,1.000,5.4,10.9,.495,2.5,3.8,.667,4.8,8.3,13.0,1.3,0.4,3.6,2.3,4.0,13.7
102,George Hill,PG,25,IND,11,11,346,4.9,10.9,.448,1.6,4.2,.375,3.3,6.8,.492,4.1,4.8,.848,0.9,1.7,2.6,3.3,1.4,0.3,2.3,2.2,15.4
103,Jordan Hill,C,24,LAL,12,0,217,3.8,8.8,.434,0.0,0.0,,3.8,8.8,.434,1.8,2.7,.688,6.5,6.1,12.6,0.2,0.5,1.3,1.2,5.3,9.5
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Kirk Hinrich,SG,31,ATL,6,4,141,3.3,7.7,.433,1.5,4.1,.375,1.8,3.6,.500,0.5,0.5,1.000,1.0,2.0,3.1,1.5,1.0,0.0,0.5,2.3,8.7
106,Jrue Holiday,PG,21,PHI,13,13,494,5.4,13.0,.413,1.5,3.6,.408,3.9,9.5,.415,2.8,3.2,.864,1.2,3.2,4.4,4.9,1.5,0.6,1.9,1.7,15.0
107,Ryan Hollins,C,27,BOS,17,0,170,2.3,5.5,.423,0.0,0.0,,2.3,5.5,.423,0.8,1.9,.444,3.4,2.3,5.7,1.7,0.0,1.7,1.5,6.1,5.5
108,Al Horford,C,25,ATL,3,2,108,6.7,11.3,.588,0.0,0.0,,6.7,11.3,.588,2.0,2.7,.750,1.7,6.7,8.3,2.7,1.3,1.3,4.0,3.7,15.3
109,Josh Howard,SF,31,UTA,4,3,63,2.9,9.7,.294,0.6,1.1,.500,2.3,8.6,.267,2.3,2.9,.800,2.3,5.7,8.0,2.3,1.1,0.6,1.1,1.7,8.6
110,Juwan Howard,PF,38,MIA,9,0,24,3.0,10.5,.286,0.0,0.0,,3.0,10.5,.286,4.5,6.0,.750,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,10.5
111,Serge Ibaka,PF,22,OKC,20,20,569,5.3,10.1,.528,0.1,0.3,.250,5.3,9.8,.535,1.6,2.3,.722,3.0,4.3,7.3,0.8,0.7,3.7,0.7,3.6,12.3
112,Andre Iguodala,SF,28,PHI,13,13,505,4.1,10.8,.384,1.4,3.5,.388,2.8,7.3,.382,2.4,4.0,.589,1.2,4.1,5.3,3.4,1.4,0.4,1.4,2.3,12.0
113,Royal Ivey,SG,30,OKC,5,0,21,6.9,18.9,.364,3.4,8.6,.400,3.4,10.3,.333,1.7,3.4,.500,1.7,3.4,5.1,1.7,3.4,0.0,1.7,3.4,18.9
114,Stephen Jackson,SF,33,SAS,14,0,299,4.6,8.5,.535,3.1,5.2,.605,1.4,3.4,.429,1.7,1.8,.933,0.6,2.8,3.4,2.9,1.1,0.4,2.2,4.6,14.0
115,LeBron James,SF,27,MIA,23,23,983,9.2,18.4,.500,0.8,3.1,.259,8.4,15.3,.549,6.3,8.6,.739,2.0,6.2,8.2,4.7,1.6,0.6,3.0,1.7,25.5
116,Al Jefferson,C,27,UTA,4,4,141,9.2,17.4,.529,0.0,0.3,.000,9.2,17.1,.537,0.3,1.0,.250,1.8,6.9,8.7,2.6,1.3,0.8,1.3,2.6,18.6
117,Jared Jeffries,PF,30,NYK,5,0,34,1.1,6.4,.167,0.0,0.0,,1.1,6.4,.167,0.0,0.0,,6.4,6.4,12.7,0.0,1.1,0.0,1.1,5.3,2.1
118,Yi Jianlian,PF,24,DAL,1,0,5,7.2,21.6,.333,0.0,7.2,.000,7.2,14.4,.500,0.0,7.2,.000,0.0,14.4,14.4,0.0,7.2,0.0,0.0,0.0,14.4
119,Ivan Johnson,PF,27,ATL,5,0,54,3.3,10.7,.313,0.0,0.7,.000,3.3,10.0,.333,2.0,3.3,.600,4.7,6.7,11.3,0.0,2.0,0.0,2.0,4.7,8.7
120,Joe Johnson,SG,30,ATL,6,6,243,5.6,15.1,.373,1.3,5.3,.250,4.3,9.8,.439,2.7,3.6,.750,0.9,2.2,3.1,3.1,1.2,0.1,2.4,1.6,15.3
121,Dahntay Jones,SF,31,IND,7,0,58,2.5,11.2,.222,1.2,5.6,.222,1.2,5.6,.222,4.3,4.3,1.000,2.5,1.9,4.3,1.9,0.6,0.0,1.9,6.8,10.6
122,James Jones,SG,31,MIA,20,0,173,3.3,8.9,.372,1.9,6.2,.300,1.5,2.7,.538,2.1,2.1,1.000,1.0,3.1,4.2,0.4,0.6,0.2,0.8,2.5,10.6
123,DeAndre Jordan,C,23,LAC,11,11,249,3.0,5.8,.525,0.0,0.0,,3.0,5.8,.525,1.2,3.5,.333,2.6,5.8,8.4,0.6,1.0,2.6,1.0,2.9,7.2
124,Jerome Jordan,C,25,NYK,1,0,4,9.0,18.0,.500,0.0,0.0,,9.0,18.0,.500,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Enes Kanter,C,19,UTA,4,0,43,5.9,13.4,.438,0.0,0.0,,5.9,13.4,.438,0.0,0.8,.000,6.7,6.7,13.4,0.8,0.0,3.3,3.3,5.9,11.7
127,Jason Kidd*,PG,38,DAL,4,4,144,3.5,10.2,.341,2.3,6.5,.346,1.2,3.7,.333,2.3,2.5,.900,0.7,5.2,6.0,6.0,3.0,0.2,2.7,1.7,11.5
128,Kyle Korver,SG,30,CHI,6,0,94,3.4,8.4,.409,1.5,5.0,.308,1.9,3.4,.556,0.4,0.8,.500,0.4,3.4,3.8,3.4,1.1,1.1,1.9,3.8,8.8
129,Kosta Koufos,C,22,DEN,3,2,26,1.4,4.2,.333,0.0,0.0,,1.4,4.2,.333,0.0,0.0,,5.5,9.7,15.2,0.0,0.0,1.4,4.2,6.9,2.8
130,Ty Lawson,PG,24,DEN,7,7,242,8.3,16.2,.514,1.3,4.2,.321,7.0,12.0,.580,1.8,2.8,.632,0.6,2.1,2.7,6.2,1.0,0.1,1.2,1.8,19.8
131,Kawhi Leonard,SF,20,SAS,14,14,379,4.3,8.5,.500,1.7,3.8,.450,2.6,4.7,.540,1.2,1.5,.813,1.7,6.2,7.9,0.8,1.6,0.6,1.2,2.2,11.5
132,John Lucas III,PG,29,CHI,5,0,94,6.9,15.3,.450,1.9,5.0,.385,5.0,10.3,.481,0.8,0.8,1.000,0.8,1.9,2.7,3.4,0.0,0.0,2.3,2.7,16.5
133,Ian Mahinmi,C,25,DAL,4,0,70,4.6,7.2,.643,0.0,0.0,,4.6,7.2,.643,5.7,6.7,.846,4.6,4.6,9.3,0.0,1.5,1.5,0.5,6.7,14.9
134,Shawn Marion,SF,33,DAL,4,4,140,4.4,10.3,.425,1.0,3.6,.286,3.3,6.7,.500,2.3,2.6,.900,2.3,5.9,8.2,1.0,0.3,1.3,2.6,3.6,12.1
135,Kenyon Martin,PF,34,LAC,11,0,193,4.1,7.8,.524,0.0,0.0,,4.1,7.8,.524,0.9,1.5,.625,2.1,4.5,6.5,0.6,0.7,3.5,0.7,6.7,9.1
