,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16,Brent Barry,SF,36,SAS,16,0,227,4.1,8.4,.491,3.0,6.5,.463,1.1,1.9,.583,1.9,2.4,.800,0.3,2.5,2.9,2.7,1.0,0.3,1.4,3.5,13.2
17,Brandon Bass,C,22,DAL,5,0,133,4.6,9.7,.472,0.0,0.3,.000,4.6,9.5,.486,6.5,6.8,.960,5.4,3.8,9.2,0.5,0.8,0.8,0.8,3.2,15.7
18,Maceo Baston,PF,32,TOR,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
19,Shane Battier,SF,29,HOU,6,6,246,2.9,6.6,.444,1.8,3.7,.480,1.2,2.9,.400,1.2,1.6,.727,1.0,2.3,3.4,0.4,0.9,0.7,1.2,2.8,8.8
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Raja Bell,SG,31,PHO,5,5,215,3.5,6.2,.568,2.2,3.3,.650,1.3,2.8,.471,2.2,2.7,.813,1.0,3.7,4.7,1.8,0.3,0.2,0.8,3.2,11.4
22,Mike Bibby,PG,29,ATL,7,7,252,3.1,9.3,.338,1.0,3.4,.292,2.1,5.9,.366,3.0,4.6,.656,0.4,2.7,3.1,3.1,0.6,0.3,1.9,1.7,10.3
23,Chauncey Billups,PG,31,DET,15,15,480,5.2,12.9,.401,1.8,4.8,.375,3.4,8.1,.417,5.9,7.1,.832,0.5,2.8,3.3,6.2,0.9,0.1,1.5,2.4,18.1
24,Andray Blatche,PF,21,WAS,6,0,89,3.6,8.5,.429,0.0,0.4,.000,3.6,8.1,.450,1.6,4.9,.333,2.8,5.3,8.1,0.4,0.8,2.4,2.0,6.1,8.9
25,Keith Bogans,SG,27,ORL,10,0,293,3.1,8.4,.368,1.8,5.5,.333,1.2,2.8,.435,1.0,1.4,.727,0.5,4.7,5.2,1.4,0.5,0.0,0.9,3.2,9.0
26,Matt Bonner,PF,27,SAS,2,0,9,8.0,12.0,.667,0.0,0.0,,8.0,12.0,.667,0.0,0.0,,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0
27,Carlos Boozer,PF,26,UTA,12,12,441,6.2,14.9,.415,0.0,0.0,,6.2,14.9,.415,3.3,4.6,.714,3.4,8.6,12.0,2.8,0.5,0.2,2.9,3.8,15.7
28,Chris Bosh,C,23,TOR,5,5,199,7.6,16.1,.472,0.2,1.3,.143,7.4,14.8,.500,6.3,7.6,.833,3.6,4.5,8.1,3.3,1.4,0.4,2.4,3.4,21.7
29,Bruce Bowen,SF,36,SAS,17,17,508,2.6,6.6,.398,1.6,3.8,.407,1.1,2.8,.385,0.6,0.8,.727,0.1,2.2,2.3,1.6,0.8,0.4,0.6,2.9,7.4
30,Ryan Bowen,SF,32,NOH,9,0,39,0.9,5.5,.167,0.0,0.9,.000,0.9,4.6,.200,1.8,1.8,1.000,2.8,10.2,12.9,1.8,0.9,0.0,0.9,0.9,3.7
31,Ronnie Brewer,SG,22,UTA,12,12,305,6.0,11.6,.520,0.1,0.7,.167,5.9,10.9,.543,2.2,3.0,.760,2.0,2.5,4.5,2.2,1.4,0.5,0.5,3.4,14.4
32,Aaron Brooks,PG,23,HOU,6,0,50,5.8,18.0,.320,0.0,7.2,.000,5.8,10.8,.533,6.5,7.9,.818,0.0,4.3,4.3,2.2,0.0,0.0,2.2,7.9,18.0
33,Devin Brown,SG,29,CLE,8,0,92,3.5,13.3,.265,2.0,6.7,.294,1.6,6.7,.235,3.9,5.9,.667,3.1,4.3,7.4,3.5,0.8,0.0,3.5,3.9,12.9
34,P.J. Brown,PF,38,BOS,25,0,341,2.7,5.9,.464,0.0,0.1,.000,2.7,5.8,.473,2.2,2.6,.840,1.9,4.3,6.2,1.3,0.5,1.1,1.3,6.1,7.7
35,Kobe Bryant*,SG,29,LAL,21,21,863,9.3,19.3,.479,1.3,4.4,.302,7.9,14.9,.532,6.5,8.1,.809,0.8,4.2,5.0,4.9,1.5,0.3,2.9,2.5,26.4
36,Caron Butler,SF,27,WAS,6,6,246,5.9,12.7,.460,0.7,3.1,.238,5.1,9.7,.530,4.0,4.5,.871,1.5,3.5,5.0,3.4,1.6,0.1,2.3,2.8,16.4
37,José Calderón,PG,26,TOR,5,0,120,6.6,15.0,.440,3.0,6.3,.476,3.6,8.7,.414,1.5,1.5,1.000,1.2,4.2,5.4,10.5,0.3,0.0,1.8,4.5,17.7
38,Marcus Camby,C,33,DEN,4,4,124,1.5,6.1,.238,0.3,0.3,1.000,1.2,5.8,.200,0.6,1.7,.333,3.2,12.2,15.4,3.5,1.2,3.5,2.9,2.9,3.8
39,Rodney Carney,SF,23,PHI,6,0,84,5.1,13.3,.387,2.1,4.3,.500,3.0,9.0,.333,0.4,0.9,.500,1.3,1.7,3.0,2.1,3.0,0.9,0.0,3.9,12.9
40,Anthony Carter,PG,32,DEN,4,1,61,2.4,8.3,.286,0.0,3.0,.000,2.4,5.3,.444,0.0,0.0,,1.2,4.7,5.9,8.3,0.6,0.6,1.8,3.5,4.7
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Sam Cassell,PG,38,BOS,21,0,264,5.0,15.1,.333,0.8,3.8,.214,4.2,11.3,.373,1.9,2.3,.824,0.3,1.8,2.0,3.4,1.1,0.1,1.6,4.1,12.8
43,Tyson Chandler,C,25,NOH,12,12,412,3.8,5.9,.632,0.0,0.0,,3.8,5.9,.632,0.9,1.4,.625,3.9,6.8,10.7,0.4,0.4,1.7,0.9,3.8,8.4
44,Josh Childress,SF,24,ATL,7,0,205,3.9,7.4,.524,0.0,0.4,.000,3.9,7.0,.550,1.1,2.1,.500,2.6,4.4,7.0,1.9,0.2,0.9,0.4,1.2,8.8
45,Jarron Collins,C,29,UTA,5,0,20,0.0,5.4,.000,0.0,0.0,,0.0,5.4,.000,0.0,0.0,,5.4,5.4,10.8,1.8,1.8,1.8,0.0,3.6,0.0
46,Samuel Dalembert,C,26,PHI,6,6,193,3.5,8.4,.422,0.0,0.0,,3.5,8.4,.422,3.0,3.5,.842,3.7,6.9,10.6,0.6,0.4,1.9,1.9,3.2,10.1
47,Erick Dampier,C,32,DAL,5,5,95,2.7,6.4,.412,0.0,0.0,,2.7,6.4,.412,1.5,3.8,.400,4.5,3.4,8.0,0.0,0.4,1.1,1.1,5.7,6.8
48,Antonio Daniels,PG,32,WAS,6,4,154,3.3,7.2,.452,0.2,0.9,.250,3.0,6.3,.481,3.5,4.0,.882,0.2,3.0,3.3,4.2,0.5,0.5,1.6,1.4,10.3
49,Glen Davis,C,22,BOS,17,0,137,3.7,8.9,.412,0.0,0.3,.000,3.7,8.7,.424,2.9,4.7,.611,3.2,3.4,6.6,1.8,1.3,1.1,2.6,7.1,10.2
50,Carlos Delfino,SG,25,TOR,5,0,121,4.5,11.0,.405,1.2,4.5,.267,3.3,6.5,.500,2.7,3.0,.900,1.5,5.7,7.1,3.3,1.2,0.0,0.9,4.2,12.8
51,Boris Diaw,PF,25,PHO,5,2,178,7.1,12.9,.547,0.0,1.4,.000,7.1,11.5,.614,0.6,1.2,.500,1.4,4.2,5.7,4.7,0.6,0.8,2.2,4.4,14.8
52,Yakhouba Diawara,SG,25,DEN,3,0,8,9.0,22.5,.400,0.0,9.0,.000,9.0,13.5,.667,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,18.0
53,Juan Dixon,PG,29,DET,2,0,7,0.0,10.3,.000,0.0,0.0,,0.0,10.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Keyon Dooling,PG,27,ORL,10,0,148,5.4,13.6,.393,2.2,5.6,.391,3.2,8.0,.394,3.2,3.6,.867,0.5,1.9,2.4,1.7,1.5,0.2,1.5,5.4,16.1
55,Tim Duncan*,C,31,SAS,17,17,666,7.3,16.3,.449,0.1,0.3,.200,7.2,16.0,.453,3.9,6.2,.626,3.3,10.1,13.4,3.0,0.8,1.9,2.2,2.2,18.5
56,Melvin Ely,C,29,NOH,7,0,59,2.4,9.2,.267,0.0,0.0,,2.4,9.2,.267,4.3,6.1,.700,3.1,3.7,6.7,0.6,0.0,0.0,2.4,7.9,9.2
57,Maurice Evans,SG,29,ORL,10,10,282,4.5,8.8,.507,1.9,4.6,.417,2.6,4.2,.606,0.6,1.0,.625,0.9,2.3,3.2,0.9,1.0,0.1,1.1,1.5,11.5
58,Reggie Evans,PF,27,PHI,6,0,148,3.2,6.3,.500,0.0,0.0,,3.2,6.3,.500,3.6,5.8,.625,3.9,7.5,11.4,0.7,1.2,0.0,3.2,4.9,10.0
59,Jordan Farmar,PG,21,LAL,21,0,360,4.4,11.5,.383,1.7,4.4,.386,2.7,7.1,.380,1.4,1.6,.875,0.7,2.6,3.3,2.7,0.7,0.4,1.7,2.7,11.9
60,Michael Finley,SG,34,SAS,17,11,391,4.0,9.9,.402,1.7,4.8,.365,2.2,5.1,.436,0.8,0.8,1.000,0.1,2.9,3.0,1.6,0.5,0.3,0.6,2.3,10.5
61,Derek Fisher,PG,33,LAL,21,21,663,3.6,7.9,.452,1.2,2.7,.440,2.4,5.2,.458,3.3,4.0,.836,0.1,2.4,2.6,2.8,2.3,0.2,1.1,3.4,11.7
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,T.J. Ford,PG,24,TOR,5,5,124,6.1,16.8,.362,0.3,2.3,.125,5.8,14.5,.400,4.4,4.6,.938,0.9,5.5,6.4,9.6,1.5,0.0,2.9,2.9,16.8
64,Adonal Foyle,C,32,ORL,3,0,11,3.3,9.8,.333,0.0,0.0,,3.3,9.8,.333,0.0,0.0,,0.0,9.8,9.8,0.0,0.0,0.0,6.5,3.3,6.5
65,Kevin Garnett*,PF,31,BOS,26,26,987,7.9,16.0,.495,0.1,0.3,.250,7.8,15.7,.500,3.4,4.2,.810,2.6,7.4,10.0,3.2,1.3,1.1,2.0,2.7,19.3
66,Pat Garrity,PF,31,ORL,2,0,6,0.0,12.0,.000,0.0,6.0,.000,0.0,6.0,.000,6.0,12.0,.500,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0
67,Pau Gasol,C,27,LAL,21,21,836,6.1,11.5,.530,0.0,0.0,,6.1,11.5,.530,3.1,4.5,.692,2.4,6.0,8.4,3.6,0.5,1.7,1.9,2.6,15.2
68,Devean George,SF,30,DAL,5,0,62,6.4,16.3,.393,2.3,7.0,.333,4.1,9.3,.438,1.7,2.9,.600,2.3,6.4,8.7,0.0,1.2,1.2,1.7,4.1,16.8
69,Daniel Gibson,PG,21,CLE,11,0,284,4.4,9.9,.449,2.4,5.3,.452,2.0,4.6,.444,1.3,1.8,.714,0.5,1.9,2.4,3.4,0.9,0.3,1.9,2.3,12.5
70,Manu Ginóbili,SG,30,SAS,17,6,559,6.3,14.9,.422,2.4,6.6,.373,3.9,8.4,.462,4.4,5.0,.896,0.9,3.2,4.1,4.3,0.6,0.3,3.0,3.0,19.5
71,Gordan Giriček,SG,30,PHO,5,0,80,2.7,8.1,.333,0.5,1.8,.250,2.3,6.3,.357,1.8,1.8,1.000,0.0,3.2,3.2,0.9,0.9,0.0,1.4,1.4,7.7
72,Marcin Gortat,C,23,ORL,8,0,48,3.7,4.5,.833,0.0,0.0,,3.7,4.5,.833,0.0,0.0,,1.5,4.5,6.0,0.0,0.0,3.0,2.3,3.7,7.5
73,Joey Graham,SF,25,TOR,2,0,2,0.0,36.0,.000,0.0,18.0,.000,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Willie Green,SG,26,PHI,6,6,142,5.6,12.9,.431,0.3,1.3,.200,5.3,11.7,.457,2.3,3.5,.643,0.5,1.5,2.0,3.0,1.3,1.0,2.3,4.8,13.7
75,Richard Hamilton,SG,29,DET,17,17,656,7.4,15.6,.470,0.4,1.4,.308,6.9,14.2,.486,5.0,5.5,.911,1.0,2.9,4.0,3.7,1.3,0.5,2.6,2.6,20.2
76,Matt Harpring,SF,31,UTA,12,0,209,4.3,10.9,.397,0.2,0.5,.333,4.1,10.3,.400,4.8,6.0,.800,2.9,2.9,5.9,1.4,1.2,0.7,1.9,6.0,13.6
77,Mike Harris,PF,24,HOU,3,0,9,4.0,8.0,.500,0.0,0.0,,4.0,8.0,.500,4.0,8.0,.500,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0
78,Jason Hart,PG,29,UTA,2,0,6,6.0,12.0,.500,0.0,6.0,.000,6.0,6.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
79,Chuck Hayes,PF,24,HOU,6,0,108,2.3,3.7,.636,0.0,0.7,.000,2.3,3.0,.778,0.0,0.0,,2.3,7.0,9.3,1.7,1.0,2.0,1.3,6.0,4.7
80,Jarvis Hayes,SF,26,DET,11,0,61,5.3,17.7,.300,3.0,8.3,.357,2.4,9.4,.250,0.0,0.0,,2.4,7.1,9.4,2.4,0.6,1.2,2.4,6.5,13.6
81,Brendan Haywood,C,28,WAS,6,6,178,5.3,8.9,.591,0.0,0.0,,5.3,8.9,.591,4.0,5.1,.800,2.6,5.5,8.1,1.0,0.8,1.8,1.2,5.1,14.6
82,Luther Head,SG,25,HOU,5,0,44,0.8,11.5,.071,0.0,4.9,.000,0.8,6.5,.125,1.6,1.6,1.000,0.8,0.8,1.6,3.3,1.6,0.8,3.3,2.5,3.3
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Walter Herrmann,PF,28,DET,4,0,27,1.3,5.3,.250,1.3,1.3,1.000,0.0,4.0,.000,2.7,5.3,.500,1.3,0.0,1.3,0.0,0.0,0.0,0.0,5.3,6.7
85,Nenê,PF,25,DEN,3,0,30,6.0,10.8,.556,0.0,0.0,,6.0,10.8,.556,3.6,3.6,1.000,3.6,4.8,8.4,1.2,2.4,1.2,2.4,9.6,15.6
86,Grant Hill*,SF,35,PHO,3,2,68,2.6,5.8,.455,0.0,0.0,,2.6,5.8,.455,0.5,0.5,1.000,1.6,6.9,8.5,1.6,1.1,0.5,0.0,1.6,5.8
87,Al Horford,C,21,ATL,7,7,277,4.4,9.4,.472,0.0,0.0,,4.4,9.4,.472,2.6,3.5,.741,2.9,6.6,9.5,3.2,0.4,0.9,1.9,3.4,11.4
88,Robert Horry,PF,37,SAS,15,0,154,1.6,8.4,.194,1.2,5.1,.227,0.5,3.3,.143,0.9,1.4,.667,2.6,4.9,7.5,1.9,1.2,1.2,0.5,7.9,5.4
89,Eddie House,PG,29,BOS,21,0,165,3.7,12.2,.304,2.4,6.8,.355,1.3,5.5,.240,1.5,1.7,.875,0.4,4.4,4.8,3.9,1.1,0.2,0.9,2.8,11.3
90,Dwight Howard,C,22,ORL,10,10,421,6.2,10.6,.581,0.0,0.0,,6.2,10.6,.581,3.8,7.1,.542,5.1,8.4,13.5,0.8,0.7,2.9,2.7,3.2,16.2
91,Josh Howard,SF,27,DAL,5,5,171,4.4,15.2,.292,0.2,2.1,.100,4.2,13.1,.323,4.2,5.3,.800,2.5,4.8,7.4,1.5,0.4,0.4,1.9,2.1,13.3
92,Juwan Howard,PF,34,DAL,3,0,11,0.0,6.5,.000,0.0,0.0,,0.0,6.5,.000,3.3,13.1,.250,0.0,0.0,0.0,3.3,0.0,0.0,0.0,6.5,3.3
93,Kris Humphries,PF,22,TOR,3,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Lindsey Hunter,PG,37,DET,11,0,115,2.5,6.6,.381,1.6,3.4,.455,0.9,3.1,.300,0.0,0.0,,0.6,2.5,3.1,4.4,2.5,0.0,1.6,6.6,6.6
95,Steven Hunter,C,26,DEN,2,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0
96,Andre Iguodala,SF,24,PHI,6,6,234,3.5,10.6,.333,0.3,2.2,.143,3.2,8.5,.382,4.8,6.6,.721,0.9,3.5,4.5,4.6,2.0,0.2,4.0,1.7,12.2
97,Zydrunas Ilgauskas,C,32,CLE,13,13,393,6.1,12.8,.479,0.0,0.0,,6.1,12.8,.479,3.3,4.0,.818,3.0,6.0,9.0,1.9,0.5,1.3,1.9,3.2,15.6
98,D.J. Mbenga,C,27,LAL,7,0,30,6.0,9.6,.625,0.0,0.0,,6.0,9.6,.625,0.0,0.0,,3.6,7.2,10.8,0.0,2.4,1.2,1.2,10.8,12.0
99,Allen Iverson*,SG,32,DEN,4,4,158,8.2,18.9,.434,0.7,3.2,.214,7.5,15.7,.478,5.2,7.5,.697,0.9,1.8,2.7,4.1,0.9,0.2,1.6,0.7,22.3
100,Bobby Jackson,PG,34,HOU,6,2,138,5.2,18.3,.286,1.3,6.3,.208,3.9,12.0,.326,1.8,2.9,.636,0.5,2.1,2.6,2.3,1.3,0.0,1.0,2.9,13.6
101,LeBron James,SF,23,CLE,13,13,552,7.4,17.9,.411,1.2,4.6,.257,6.2,13.4,.463,8.0,10.9,.731,1.0,5.6,6.7,6.5,1.5,1.1,3.5,2.2,23.9
102,Mike James,PG,32,NOH,4,0,28,5.1,15.4,.333,2.6,6.4,.400,2.6,9.0,.286,2.6,2.6,1.000,0.0,1.3,1.3,1.3,2.6,0.0,1.3,0.0,15.4
103,Antawn Jamison,PF,31,WAS,6,6,237,5.9,14.6,.406,1.1,3.8,.280,4.9,10.8,.451,2.4,4.3,.571,2.9,8.1,10.9,0.9,1.2,1.2,1.5,2.6,15.3
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Amir Johnson,PF,20,DET,8,0,43,7.5,10.0,.750,0.0,0.8,.000,7.5,9.2,.818,2.5,5.0,.500,2.5,8.4,10.9,0.8,0.0,2.5,1.7,5.9,17.6
106,Joe Johnson,SG,26,ATL,7,7,275,6.2,15.1,.409,2.1,4.7,.444,4.1,10.3,.392,3.9,4.3,.909,1.2,2.4,3.5,3.7,0.3,0.0,2.1,2.1,18.3
107,Damon Jones,SG,31,CLE,5,0,26,2.8,13.8,.200,2.8,9.7,.286,0.0,4.2,.000,0.0,0.0,,0.0,0.0,0.0,1.4,0.0,0.0,1.4,1.4,8.3
108,Dwayne Jones,PF,24,CLE,5,0,20,1.8,3.6,.500,0.0,0.0,,1.8,3.6,.500,1.8,3.6,.500,3.6,7.2,10.8,0.0,0.0,1.8,1.8,7.2,5.4
109,Eddie Jones,SG,36,DAL,3,0,22,3.3,9.8,.333,1.6,6.5,.250,1.6,3.3,.500,1.6,1.6,1.000,0.0,4.9,4.9,1.6,1.6,0.0,1.6,4.9,9.8
110,Solomon Jones,PF,23,ATL,7,0,29,2.5,12.4,.200,0.0,0.0,,2.5,12.4,.200,0.0,2.5,.000,5.0,5.0,9.9,1.2,1.2,3.7,0.0,3.7,5.0
111,Jason Kapono,SF,26,TOR,5,0,152,7.3,12.6,.585,3.1,5.7,.542,4.3,6.9,.621,0.7,0.9,.750,0.5,2.6,3.1,0.9,0.5,0.0,0.5,2.1,18.5
112,Coby Karl,SG,24,LAL,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0
113,Jason Kidd*,PG,34,DAL,5,5,180,3.2,7.6,.421,1.2,2.6,.462,2.0,5.0,.400,1.0,1.6,.625,1.6,4.8,6.4,6.8,1.4,0.4,1.8,2.4,8.6
114,Andrei Kirilenko,SF,26,UTA,12,12,387,4.7,10.6,.447,0.5,2.0,.227,4.3,8.6,.500,2.3,3.3,.714,1.4,2.4,3.8,2.8,1.7,1.9,1.7,4.3,12.3
115,Linas Kleiza,SF,23,DEN,4,3,122,6.5,12.1,.537,0.9,4.1,.214,5.6,8.0,.704,2.7,3.8,.692,2.4,5.3,7.7,0.9,0.3,0.0,1.5,3.2,16.5
116,Kyle Korver,SG,26,UTA,12,0,259,4.2,10.1,.411,1.5,5.3,.289,2.6,4.9,.543,3.2,3.5,.920,0.7,2.9,3.6,1.0,0.6,1.1,1.1,3.9,13.1
117,Carl Landry,PF,24,HOU,6,0,106,3.7,8.8,.423,0.0,0.0,,3.7,8.8,.423,4.1,5.4,.750,5.1,4.4,9.5,0.0,2.4,1.0,0.7,2.7,11.5
118,Acie Law,PG,23,ATL,7,0,61,3.5,4.7,.750,0.0,0.0,,3.5,4.7,.750,5.3,5.9,.900,0.0,1.2,1.2,4.7,1.2,0.0,4.7,3.0,12.4
119,Rashard Lewis,PF,28,ORL,10,10,417,6.1,14.1,.436,1.8,5.9,.309,4.3,8.2,.526,2.8,3.4,.821,2.1,4.1,6.2,2.9,0.9,0.4,2.0,1.6,16.8
120,Tyronn Lue,PG,30,DAL,2,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0
121,Sean Marks,C,32,PHO,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Kenyon Martin,PF,30,DEN,4,4,118,4.6,10.4,.441,0.0,0.0,,4.6,10.4,.441,1.5,2.4,.625,4.0,3.7,7.6,1.5,1.2,0.6,2.7,6.1,10.7
123,Roger Mason,PG,27,WAS,6,0,129,5.3,13.1,.404,1.1,4.7,.235,4.2,8.4,.500,1.7,2.2,.750,0.0,1.4,1.4,1.7,0.8,0.3,0.6,3.1,13.4
124,Jason Maxiell,C,24,DET,17,6,371,3.9,6.2,.625,0.0,0.0,,3.9,6.2,.625,1.5,3.1,.469,2.0,4.6,6.6,1.6,1.5,2.1,1.1,4.7,9.2
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Antonio McDyess,PF,33,DET,17,11,468,4.9,9.2,.538,0.0,0.0,,4.9,9.2,.538,1.8,2.2,.821,3.7,6.0,9.7,1.2,0.8,0.6,1.5,5.0,11.6
127,Tracy McGrady*,SG,28,HOU,6,6,247,9.0,21.3,.425,0.7,3.5,.208,8.3,17.8,.467,4.8,7.7,.623,1.0,6.1,7.1,6.0,1.3,0.7,2.6,1.2,23.6
128,Dominic McGuire,SG,22,WAS,3,0,15,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.4,4.8,.500,2.4,4.8,7.2,2.4,2.4,2.4,0.0,2.4,2.4
129,Chris Mihm,C,28,LAL,1,0,3,0.0,12.0,.000,0.0,0.0,,0.0,12.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0
130,C.J. Miles,SG,20,UTA,7,0,26,6.9,19.4,.357,2.8,11.1,.250,4.2,8.3,.500,0.0,0.0,,1.4,5.5,6.9,0.0,2.8,0.0,2.8,5.5,16.6
131,Andre Miller,PG,31,PHI,6,6,229,6.1,14.0,.438,0.0,0.5,.000,6.1,13.5,.453,2.2,3.5,.636,1.1,1.9,3.0,3.1,0.8,0.0,2.2,1.9,14.5
132,Paul Millsap,PF,22,UTA,12,0,210,5.5,10.6,.516,0.0,0.2,.000,5.5,10.5,.525,2.2,4.3,.520,3.9,4.1,8.1,0.7,1.2,2.7,1.5,6.3,13.2
133,Jamario Moon,SF,27,TOR,5,3,104,3.8,10.0,.379,1.4,3.8,.364,2.4,6.2,.389,0.3,0.3,1.000,2.4,5.9,8.3,1.4,2.1,1.0,0.7,2.1,9.3
134,Dikembe Mutombo*,C,41,HOU,6,6,123,2.3,3.8,.615,0.0,0.0,,2.3,3.8,.615,2.0,3.2,.636,2.9,8.5,11.4,0.6,0.3,3.2,0.3,2.9,6.7
135,Eduardo Nájera,PF,31,DEN,4,0,78,3.2,6.5,.500,0.9,2.3,.400,2.3,4.2,.556,0.0,0.0,,2.3,3.7,6.0,2.8,1.4,0.5,2.3,6.9,7.4
136,Steve Nash*,PG,33,PHO,5,5,183,6.3,13.8,.457,1.2,3.9,.300,5.1,9.8,.520,2.2,2.4,.917,0.2,2.6,2.8,7.7,0.4,0.2,2.4,2.0,15.9
