,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,Walter Berry,PF,24,HOU,4,0,57,8.2,16.4,.500,0.0,0.0,,8.2,16.4,.500,4.4,5.1,.875,1.9,3.8,5.7,3.2,1.3,0.6,3.8,5.1,20.8
11,Otis Birdsong,SG,33,BOS,3,1,20,1.8,9.0,.200,0.0,3.6,.000,1.8,5.4,.333,0.0,0.0,,0.0,3.6,3.6,1.8,1.8,1.8,5.4,5.4,3.6
12,Manute Bol,C,26,GSW,8,0,148,1.7,8.8,.194,0.5,5.4,.091,1.2,3.4,.357,0.5,1.7,.286,1.2,6.3,7.5,0.2,0.5,7.1,0.7,5.1,4.4
13,Sam Bowie,C,27,POR,3,1,67,6.4,15.0,.429,0.5,1.1,.500,5.9,14.0,.423,3.2,4.3,.750,5.4,5.4,10.7,1.6,0.0,3.8,1.6,4.3,16.7
14,Adrian Branch,SF,25,POR,1,0,5,0.0,21.6,.000,0.0,0.0,,0.0,21.6,.000,14.4,14.4,1.000,0.0,7.2,7.2,14.4,0.0,0.0,0.0,0.0,14.4
15,Randy Breuer,C,28,MIL,9,1,162,3.8,7.1,.531,0.0,0.0,,3.8,7.1,.531,1.1,2.9,.385,2.0,6.9,8.9,1.1,0.4,1.3,0.4,3.8,8.7
16,Scott Brooks,PG,23,PHI,3,0,21,1.7,10.3,.167,1.7,3.4,.500,0.0,6.9,.000,3.4,3.4,1.000,0.0,6.9,6.9,8.6,0.0,0.0,1.7,6.9,8.6
17,Mike Brown,C,25,UTA,2,1,11,0.0,6.5,.000,0.0,0.0,,0.0,6.5,.000,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,0.0,9.8,0.0
18,Tony Brown,SF,28,MIL,6,0,69,2.1,5.7,.364,0.0,0.5,.000,2.1,5.2,.400,1.6,2.1,.750,1.0,2.6,3.7,3.1,1.0,0.0,0.5,4.7,5.7
19,Michael Cage,PF,27,SEA,8,0,175,4.9,8.2,.600,0.0,0.2,.000,4.9,8.0,.615,1.9,4.5,.409,4.5,4.9,9.5,1.0,1.4,0.6,1.6,2.9,11.7
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Tony Campbell,SF,26,LAL,9,1,106,6.5,10.5,.613,0.7,1.4,.500,5.8,9.2,.630,5.4,7.5,.727,1.4,2.7,4.1,2.0,1.0,0.0,3.1,8.8,19.0
22,Antoine Carr,PF,27,ATL,5,0,81,5.8,9.3,.619,0.0,0.0,,5.8,9.3,.619,3.6,4.9,.727,2.2,1.3,3.6,3.1,0.0,1.8,1.8,5.8,15.1
23,Bill Cartwright,C,31,CHI,17,17,583,4.4,9.1,.486,0.0,0.0,,4.4,9.1,.486,3.5,4.9,.700,2.0,5.4,7.5,1.2,0.6,0.7,2.5,4.3,12.3
24,Tom Chambers,PF,29,PHO,12,12,495,8.6,18.7,.459,0.7,1.6,.409,7.9,17.1,.464,4.9,5.7,.859,1.6,7.9,9.5,3.3,0.9,1.1,2.8,3.2,22.7
25,Maurice Cheeks*,PG,32,PHI,3,3,128,5.9,11.5,.512,0.0,0.3,.000,5.9,11.3,.525,3.1,3.7,.846,0.8,2.3,3.1,11.0,2.0,0.3,0.8,1.1,14.9
26,Derrick Chievous,SF,21,HOU,4,0,40,4.5,15.3,.294,0.0,0.0,,4.5,15.3,.294,7.2,9.0,.800,4.5,0.9,5.4,1.8,0.9,0.9,2.7,6.3,16.2
27,Ben Coleman,PF,27,PHI,3,0,23,9.4,12.5,.750,0.0,0.0,,9.4,12.5,.750,3.1,3.1,1.000,3.1,4.7,7.8,0.0,1.6,0.0,1.6,12.5,21.9
28,Darwin Cook,SG,30,DEN,3,3,66,6.5,13.1,.500,0.5,1.1,.500,6.0,12.0,.500,3.3,3.3,1.000,1.1,6.0,7.1,6.0,1.6,0.0,2.2,6.5,16.9
29,Michael Cooper,SG,32,LAL,15,4,414,3.2,7.7,.416,1.8,4.8,.382,1.4,3.0,.471,1.7,2.1,.833,0.8,2.7,3.5,6.2,0.8,0.7,1.5,3.3,10.0
30,Wayne Cooper,C,32,DEN,3,3,44,4.9,9.8,.500,0.0,0.0,,4.9,9.8,.500,0.0,0.0,,3.3,7.4,10.6,1.6,0.8,1.6,0.0,8.2,9.8
31,Tyrone Corbin,SF,26,PHO,12,12,310,5.2,10.0,.523,0.0,0.0,,5.2,10.0,.523,2.2,2.9,.760,5.0,4.9,9.9,3.0,2.8,0.5,1.6,4.3,12.7
32,Dave Corzine,C,32,CHI,16,0,219,4.4,10.5,.422,0.0,0.0,,4.4,10.5,.422,1.8,2.8,.647,2.3,4.4,6.7,1.5,0.7,1.0,1.8,4.4,10.7
33,Terry Cummings,SF,27,MIL,5,4,124,7.3,20.0,.362,0.0,0.3,.000,7.3,19.7,.368,4.1,4.6,.875,5.5,4.1,9.6,2.0,0.9,0.0,1.2,4.6,18.6
34,Brad Daugherty,C,23,CLE,5,5,167,3.7,10.1,.362,0.0,0.2,.000,3.7,9.9,.370,4.5,7.5,.600,2.6,7.3,9.9,2.6,1.3,1.1,1.3,3.9,11.9
35,Charles Davis,SF,30,CHI,17,0,191,3.6,8.9,.404,0.2,1.1,.167,3.4,7.7,.439,1.3,1.7,.778,3.0,5.1,8.1,0.9,0.8,0.2,2.5,5.5,8.7
36,Walter Davis,SG,34,DEN,3,0,94,11.9,23.0,.517,0.0,1.5,.000,11.9,21.4,.554,5.7,5.7,1.000,0.8,1.1,1.9,1.5,1.1,0.0,3.1,4.2,29.5
37,Fennis Dembo,SF,23,DET,2,0,4,9.0,9.0,1.000,0.0,0.0,,9.0,9.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0
38,Clyde Drexler*,SG,26,POR,3,3,128,9.8,20.0,.493,0.0,0.6,.000,9.8,19.4,.507,3.7,4.8,.765,3.7,2.0,5.6,7.0,1.7,0.6,3.4,3.1,23.3
39,Kevin Duckworth,C,24,POR,3,3,83,6.1,15.2,.400,0.0,0.0,,6.1,15.2,.400,2.6,4.8,.545,3.5,3.9,7.4,0.9,0.4,0.4,2.2,7.4,14.7
40,Chris Dudley,C,23,CLE,1,0,4,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Joe Dumars*,SG,25,DET,17,17,620,6.2,13.5,.455,0.1,0.7,.083,6.1,12.8,.475,5.1,5.9,.861,0.6,1.9,2.6,5.6,0.7,0.1,1.8,1.8,17.4
43,T.R. Dunn,SG,33,PHO,8,0,79,1.4,3.2,.429,0.0,0.0,,1.4,3.2,.429,0.5,0.9,.500,3.2,3.6,6.8,0.5,2.3,0.0,0.9,5.0,3.2
44,Mark Eaton,C,32,UTA,3,3,99,2.9,6.2,.471,0.0,0.0,,2.9,6.2,.471,3.3,4.0,.818,4.0,8.0,12.0,0.4,0.4,0.7,2.5,2.2,9.1
45,James Edwards,C,33,DET,17,0,317,4.5,9.7,.471,0.0,0.1,.000,4.5,9.5,.476,4.5,5.8,.784,1.2,2.8,4.1,1.4,0.1,0.9,1.7,6.0,13.6
46,Craig Ehlo,SG,27,CLE,4,1,97,6.3,14.5,.436,1.9,4.8,.385,4.5,9.6,.462,3.3,4.1,.818,0.7,1.5,2.2,4.8,1.1,0.4,1.9,3.7,17.8
47,Dale Ellis,SG,28,SEA,8,8,304,8.5,18.9,.450,1.8,4.4,.405,6.8,14.6,.463,2.8,3.9,.727,1.7,2.1,3.8,1.2,1.3,0.1,2.5,2.3,21.7
48,Alex English*,SF,35,DEN,3,3,108,10.7,20.7,.516,0.0,0.0,,10.7,20.7,.516,4.7,5.3,.875,2.7,1.7,4.3,3.7,0.3,0.0,4.7,2.0,26.0
49,Patrick Ewing*,C,26,NYK,9,9,340,7.4,15.2,.486,0.0,0.0,,7.4,15.2,.486,4.1,5.5,.750,2.4,7.1,9.5,2.1,1.0,1.9,1.6,3.7,19.0
50,Jim Farmer,SG,24,UTA,2,0,3,0.0,24.0,.000,0.0,12.0,.000,0.0,12.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sleepy Floyd,PG,28,HOU,4,4,160,5.0,10.4,.478,1.8,3.4,.533,3.2,7.0,.452,2.3,3.2,.714,0.7,3.4,4.1,5.9,1.8,0.2,2.3,2.3,14.0
52,Kevin Gamble,SF,23,BOS,1,1,29,5.0,13.7,.364,0.0,1.2,.000,5.0,12.4,.400,0.0,2.5,.000,1.2,0.0,1.2,2.5,1.2,0.0,0.0,1.2,9.9
53,Winston Garland,PG,24,GSW,8,8,270,5.5,13.1,.418,0.1,0.4,.333,5.3,12.7,.421,3.2,3.7,.857,1.9,2.5,4.4,3.9,1.7,0.3,2.0,4.1,14.3
54,Armen Gilliam,PF,24,PHO,9,0,126,7.7,14.6,.529,0.0,0.0,,7.7,14.6,.529,5.4,6.3,.864,5.1,7.7,12.9,0.6,0.3,0.6,2.9,3.1,20.9
55,Mike Gminski,C,29,PHI,3,3,118,5.8,14.6,.396,0.0,0.0,,5.8,14.6,.396,3.4,4.9,.688,1.8,5.2,7.0,0.6,0.0,2.4,0.6,2.4,14.9
56,Orlando Graham,PF,23,GSW,2,0,8,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,4.5,9.0,.500,0.0,4.5,4.5,0.0,0.0,0.0,4.5,0.0,13.5
57,Horace Grant,PF,23,CHI,17,17,625,4.1,8.0,.518,0.0,0.0,,4.1,8.0,.518,2.3,2.9,.800,3.1,6.6,9.6,2.0,0.6,0.9,1.8,3.9,10.6
58,A.C. Green,PF,25,LAL,15,15,502,3.4,8.2,.412,0.0,0.2,.000,3.4,8.0,.423,4.2,5.5,.763,2.7,7.1,9.8,1.3,1.1,0.4,1.6,2.7,10.9
59,Rickey Green,PG,34,MIL,8,0,110,3.9,9.5,.414,0.3,0.7,.500,3.6,8.8,.407,1.3,1.3,1.000,1.0,3.3,4.3,5.9,1.6,0.0,1.3,2.9,9.5
60,Sidney Green,PF,28,NYK,9,0,128,3.7,8.4,.433,0.0,0.0,,3.7,8.4,.433,2.8,3.9,.714,3.9,6.2,10.1,1.4,0.6,0.3,2.0,6.5,10.1
61,Dave Greenwood,PF,31,DEN,3,0,34,2.1,6.4,.333,0.0,0.0,,2.1,6.4,.333,1.1,2.1,.500,2.1,9.5,11.6,1.1,1.1,1.1,6.4,7.4,5.3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Darrell Griffith,SG,30,UTA,3,0,71,10.1,24.8,.408,3.0,9.6,.316,7.1,15.2,.467,0.0,0.0,,1.5,4.6,6.1,0.0,2.0,0.5,2.5,3.5,23.3
64,Jack Haley,PF,25,CHI,5,0,7,10.3,15.4,.667,0.0,0.0,,10.3,15.4,.667,5.1,10.3,.500,0.0,5.1,5.1,5.1,0.0,0.0,0.0,10.3,25.7
65,Bob Hansen,SG,28,UTA,3,3,123,3.2,10.2,.314,0.9,2.6,.333,2.3,7.6,.308,2.3,2.9,.800,1.5,3.5,5.0,1.2,0.3,0.6,1.8,4.4,9.7
66,Bill Hanzlik,PF,31,DEN,3,3,106,4.8,11.2,.424,1.0,2.0,.500,3.7,9.2,.407,2.4,4.1,.583,2.0,4.8,6.8,3.1,1.7,0.3,0.7,4.4,12.9
67,Ron Harper,SG,25,CLE,5,5,189,7.4,13.1,.565,0.0,0.4,.000,7.4,12.8,.582,3.8,5.0,.769,1.3,2.7,4.0,3.8,2.1,0.8,1.3,3.8,18.7
68,Hersey Hawkins,SG,22,PHI,3,3,72,1.5,12.0,.125,0.0,2.5,.000,1.5,9.5,.158,1.0,1.0,1.000,0.5,2.0,2.5,2.0,1.5,0.5,1.5,3.0,4.0
69,Gerald Henderson,PG,33,PHI,3,0,69,5.2,13.0,.400,1.0,3.7,.286,4.2,9.4,.444,1.0,3.1,.333,1.6,2.1,3.7,2.6,1.0,0.0,2.6,5.2,12.5
70,Rod Higgins,PF,29,GSW,8,7,267,5.4,11.1,.488,1.3,4.7,.286,4.0,6.3,.638,3.9,4.6,.853,3.1,4.9,8.0,2.7,1.8,0.9,1.5,2.6,16.0
71,Craig Hodges,SG,28,CHI,17,17,554,4.7,11.5,.412,2.3,5.7,.398,2.5,5.8,.427,0.6,0.9,.714,0.5,1.1,1.6,4.0,1.4,0.2,1.6,3.6,12.4
72,Jeff Hornacek,SG,25,PHO,12,12,374,7.1,14.3,.497,0.0,0.7,.000,7.1,13.7,.521,2.0,2.4,.840,2.4,4.2,6.6,6.0,1.5,0.3,1.7,3.3,16.3
73,Phil Hubbard,SF,32,CLE,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Jay Humphries,PG,26,MIL,9,9,323,5.5,11.0,.495,0.3,2.0,.167,5.1,9.0,.568,3.3,3.8,.882,0.9,2.1,3.0,7.8,0.9,0.0,1.3,3.2,14.6
75,Marc Iavaroni,PF,32,UTA,1,0,1,0.0,36.0,.000,0.0,36.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
76,Mark Jackson,PG,23,NYK,9,9,336,5.5,10.7,.510,1.2,3.0,.393,4.3,7.7,.556,2.0,3.0,.679,0.7,2.6,3.3,9.7,1.1,0.3,3.0,1.0,14.1
77,Avery Johnson,PG,23,SEA,6,0,31,5.8,13.9,.417,0.0,4.6,.000,5.8,9.3,.625,1.2,2.3,.500,2.3,2.3,4.6,5.8,4.6,0.0,0.0,1.2,12.8
78,Buck Johnson,SF,25,HOU,4,4,118,5.8,12.2,.475,0.0,0.3,.000,5.8,11.9,.487,2.4,4.3,.571,2.1,2.4,4.6,4.0,0.9,0.6,1.8,4.6,14.0
79,Dennis Johnson*,PG,34,BOS,3,1,59,2.4,9.2,.267,0.0,0.0,,2.4,9.2,.267,0.0,0.0,,1.2,1.2,2.4,5.5,1.8,0.0,1.8,4.9,4.9
80,Eddie Johnson,SF,29,PHO,12,0,392,7.8,18.9,.413,1.2,3.5,.342,6.6,15.4,.429,2.8,3.6,.769,2.6,5.4,8.0,2.3,1.1,0.2,1.7,3.8,19.6
81,Frank Johnson,PG,30,HOU,4,0,36,2.0,6.0,.333,0.0,1.0,.000,2.0,5.0,.400,6.0,10.0,.600,1.0,4.0,5.0,7.0,1.0,0.0,4.0,3.0,10.0
82,Kevin Johnson,PG,22,PHO,12,12,494,6.6,13.3,.495,0.2,0.7,.300,6.3,12.5,.506,7.4,8.0,.927,0.9,2.8,3.7,10.7,1.4,0.4,4.0,2.0,20.8
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Magic Johnson*,PG,29,LAL,14,14,518,5.9,12.1,.489,0.7,2.4,.286,5.2,9.7,.540,5.4,6.0,.907,1.0,4.7,5.8,11.5,1.9,0.2,3.7,2.1,17.9
85,Steve Johnson,C,31,POR,3,0,34,2.1,8.5,.250,0.0,0.0,,2.1,8.5,.250,3.2,3.2,1.000,1.1,5.3,6.4,0.0,2.1,0.0,3.2,7.4,7.4
86,Vinnie Johnson,SG,32,DET,17,0,372,8.8,19.4,.455,1.0,2.3,.417,7.8,17.0,.460,4.5,6.0,.758,1.5,2.8,4.4,4.2,0.4,0.3,2.0,3.1,23.1
87,Caldwell Jones,PF,38,POR,3,1,50,1.4,2.2,.667,0.0,0.0,,1.4,2.2,.667,0.0,0.0,,1.4,4.3,5.8,0.0,0.0,2.2,2.2,4.3,2.9
88,Michael Jordan*,SG,25,CHI,17,17,718,10.0,19.6,.510,0.5,1.8,.286,9.5,17.8,.532,9.2,11.5,.799,1.3,4.7,6.0,6.5,2.1,0.7,3.4,3.3,29.6
89,Jerome Kersey,SF,26,POR,3,3,117,7.1,14.5,.489,0.0,0.6,.000,7.1,13.8,.511,4.6,5.8,.789,3.4,4.0,7.4,2.2,3.1,0.3,1.2,3.7,18.8
90,Randolph Keys,SF,22,CLE,1,0,12,0.0,9.0,.000,0.0,3.0,.000,0.0,6.0,.000,0.0,0.0,,0.0,9.0,9.0,3.0,0.0,0.0,6.0,3.0,0.0
91,Joe Kleine,C,27,BOS,3,0,65,3.3,6.1,.545,0.0,0.6,.000,3.3,5.5,.600,3.9,5.0,.778,2.2,7.2,9.4,1.1,0.0,0.6,3.3,5.0,10.5
92,Jon Koncak,C,25,ATL,5,5,192,3.4,5.4,.621,0.0,0.0,,3.4,5.4,.621,5.2,6.2,.848,3.0,6.0,9.0,0.7,0.4,1.5,1.5,4.3,12.0
93,Larry Krystkowiak,PF,24,MIL,8,8,239,4.4,10.2,.426,0.0,0.3,.000,4.4,9.9,.439,4.1,4.7,.871,2.1,4.7,6.8,1.8,0.3,0.2,2.4,3.3,12.8
94,Bill Laimbeer,C,31,DET,17,17,497,4.8,10.3,.465,1.1,3.0,.357,3.7,7.2,.510,1.8,2.2,.806,1.9,8.3,10.1,2.2,0.4,0.6,1.4,4.0,12.5
95,Jeff Lamp,SF,29,LAL,5,0,14,7.7,15.4,.500,0.0,0.0,,7.7,15.4,.500,2.6,5.1,.500,5.1,2.6,7.7,2.6,0.0,0.0,2.6,7.7,18.0
96,Jerome Lane,PF,22,DEN,2,0,21,3.4,12.0,.286,0.0,1.7,.000,3.4,10.3,.333,3.4,3.4,1.000,1.7,8.6,10.3,3.4,0.0,0.0,0.0,6.9,10.3
97,Andrew Lang,C,22,PHO,4,0,8,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,13.5,13.5,27.0,4.5,0.0,0.0,13.5,13.5,0.0
98,Allen Leavell,SG,31,HOU,2,0,5,7.2,21.6,.333,0.0,0.0,,7.2,21.6,.333,14.4,14.4,1.000,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,28.8
99,Eric Leckner,C,22,UTA,3,0,10,3.6,14.4,.250,0.0,0.0,,3.6,14.4,.250,0.0,0.0,,3.6,3.6,7.2,0.0,0.0,0.0,10.8,7.2,7.2
100,Jim Les,PG,25,UTA,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,7.2,14.4,0.0
101,Fat Lever,SG,28,DEN,2,2,58,5.6,14.9,.375,1.2,1.9,.667,4.3,13.0,.333,1.2,1.2,1.000,1.2,6.8,8.1,11.8,2.5,0.0,3.7,2.5,13.7
102,Cliff Levingston,PF,28,ATL,5,0,77,1.4,5.1,.273,0.5,0.5,1.000,0.9,4.7,.200,4.2,4.7,.900,2.8,5.1,7.9,0.9,0.0,1.4,1.4,7.0,7.5
103,Reggie Lewis,SF,23,BOS,3,3,125,7.5,15.8,.473,0.0,0.6,.000,7.5,15.3,.491,2.6,3.7,.692,1.4,4.6,6.0,3.2,1.4,0.0,2.3,3.2,17.6
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Alton Lister,C,30,SEA,8,8,160,3.8,8.8,.436,0.0,0.0,,3.8,8.8,.436,5.0,5.9,.846,2.9,5.6,8.6,0.5,0.5,4.7,2.0,6.3,12.6
106,John Long,SG,32,DET,4,0,8,4.5,4.5,1.000,0.0,0.0,,4.5,4.5,1.000,13.5,13.5,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
107,John Lucas,PG,35,SEA,4,0,37,4.9,16.5,.294,0.0,2.9,.000,4.9,13.6,.357,1.0,1.9,.500,0.0,1.0,1.0,7.8,0.0,0.0,1.9,4.9,10.7
108,Rick Mahorn,PF,30,DET,17,17,360,4.0,6.9,.580,0.0,0.0,,4.0,6.9,.580,1.7,2.6,.654,3.0,5.7,8.7,0.7,0.9,1.3,1.1,5.9,9.7
109,Dan Majerle,SG,23,PHO,12,0,352,6.4,14.7,.438,0.8,2.9,.286,5.6,11.9,.474,3.9,4.9,.792,2.3,3.6,5.8,1.4,1.3,0.4,1.5,2.9,17.6
110,Karl Malone*,PF,25,UTA,3,3,136,8.7,17.5,.500,0.0,0.0,,8.7,17.5,.500,6.9,8.5,.813,5.8,7.1,13.0,1.1,0.8,0.3,3.4,4.2,24.4
111,Moses Malone*,C,33,ATL,5,5,197,5.8,11.7,.500,0.2,0.2,1.000,5.7,11.5,.492,7.3,9.3,.784,4.9,6.0,11.0,1.6,1.3,0.7,2.0,0.9,19.2
112,Tim McCormick,C,26,HOU,4,0,53,4.8,8.8,.538,0.0,0.7,.000,4.8,8.2,.583,5.4,6.1,.889,1.4,7.5,8.8,0.0,2.0,1.4,0.0,6.1,14.9
113,Xavier McDaniel,SF,25,SEA,8,8,281,7.4,18.4,.403,0.4,1.2,.333,7.0,17.3,.407,4.0,5.3,.756,3.1,5.5,8.6,2.8,0.3,0.6,2.8,3.8,19.2
114,Ben McDonald,PF,26,GSW,5,0,40,1.8,9.0,.200,0.0,2.7,.000,1.8,6.3,.286,1.8,3.6,.500,3.6,3.6,7.2,0.9,2.7,0.9,3.6,7.2,5.4
115,Kevin McHale*,PF,31,BOS,3,3,115,6.3,12.8,.488,0.0,0.0,,6.3,12.8,.488,5.3,7.2,.739,2.2,5.3,7.5,2.8,0.3,0.6,1.3,4.1,17.8
116,Derrick McKey,SF,22,SEA,8,8,286,5.5,11.2,.494,0.1,1.1,.111,5.4,10.1,.538,2.1,2.6,.810,2.6,3.9,6.5,2.3,0.8,1.9,2.9,4.2,13.3
117,Nate McMillan,PG,24,SEA,8,7,200,3.4,7.2,.475,0.0,0.4,.000,3.4,6.8,.500,2.9,4.5,.640,1.6,2.9,4.5,11.3,1.8,0.9,3.4,3.8,9.7
118,Mark McNamara,C,29,LAL,3,0,7,5.1,10.3,.500,0.0,0.0,,5.1,10.3,.500,5.1,10.3,.500,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,15.4
119,Paul Mokeski,C,32,MIL,5,0,61,4.7,8.3,.571,0.6,0.6,1.000,4.1,7.7,.538,3.5,4.7,.750,4.7,5.3,10.0,1.8,0.0,0.0,1.2,9.4,13.6
120,Sidney Moncrief*,PG,31,MIL,9,9,184,3.7,9.4,.396,0.4,1.4,.286,3.3,8.0,.415,2.9,3.1,.938,1.6,3.5,5.1,2.5,1.0,0.4,2.2,3.3,10.8
121,Chris Mullin*,SF,25,GSW,8,8,341,9.3,17.2,.540,0.1,0.8,.125,9.2,16.4,.561,6.1,7.1,.866,1.2,3.8,5.0,3.8,1.5,1.2,3.4,2.0,24.8
122,Pete Myers,SG,25,NYK,4,0,14,0.0,0.0,,0.0,0.0,,0.0,0.0,,10.3,15.4,.667,2.6,5.1,7.7,2.6,0.0,2.6,0.0,5.1,10.3
123,Larry Nance,PF,29,CLE,5,5,195,7.0,12.7,.551,0.0,0.0,,7.0,12.7,.551,3.9,5.9,.656,3.0,4.2,7.2,3.0,0.6,2.2,1.7,2.2,17.9
124,Ed Nealy,PF,28,PHO,4,0,6,6.0,18.0,.333,0.0,0.0,,6.0,18.0,.333,0.0,0.0,,6.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Chuck Nevitt,C,29,HOU,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Johnny Newman,SF,25,NYK,9,9,258,7.0,14.9,.467,1.0,3.9,.250,6.0,11.0,.544,5.3,6.8,.776,1.8,1.7,3.5,2.4,1.1,0.1,2.5,3.8,20.2
128,Charles Oakley,PF,25,NYK,9,9,299,4.2,8.8,.479,0.1,0.2,.500,4.1,8.5,.479,1.9,2.9,.667,5.2,7.0,12.2,1.3,1.4,0.1,2.6,3.7,10.5
129,Hakeem Olajuwon*,C,26,HOU,4,4,162,9.3,18.0,.519,0.0,0.0,,9.3,18.0,.519,3.8,5.6,.680,3.1,8.4,11.6,2.7,2.2,2.4,2.2,3.8,22.4
130,Robert Parish*,C,35,BOS,3,3,112,6.4,14.1,.455,0.0,0.0,,6.4,14.1,.455,2.3,2.9,.778,1.9,6.4,8.4,1.9,1.3,0.6,1.9,1.6,15.1
131,John Paxson,PG,28,CHI,16,0,302,4.4,9.3,.474,0.6,2.3,.263,3.8,7.0,.542,1.7,1.9,.875,0.2,1.0,1.2,4.1,1.4,0.0,1.8,4.2,11.1
132,Will Perdue,C,23,CHI,3,0,22,9.8,14.7,.667,0.0,1.6,.000,9.8,13.1,.750,3.3,4.9,.667,4.9,4.9,9.8,3.3,0.0,0.0,0.0,6.5,22.9
133,Tim Perry,C,23,PHO,4,0,17,4.2,8.5,.500,0.0,0.0,,4.2,8.5,.500,0.0,4.2,.000,2.1,2.1,4.2,0.0,4.2,2.1,2.1,2.1,8.5
134,Ricky Pierce,SG,29,MIL,9,0,292,9.5,17.4,.546,0.7,1.0,.750,8.8,16.4,.534,5.1,5.8,.872,0.6,2.5,3.1,3.1,1.4,0.2,1.1,3.8,24.8
135,Ed Pinckney,PF,25,BOS,3,0,45,2.4,9.6,.250,0.0,0.0,,2.4,9.6,.250,1.6,1.6,1.000,1.6,2.4,4.0,0.8,0.8,0.8,3.2,5.6,6.4
136,Scottie Pippen*,SF,23,CHI,17,17,619,4.9,10.6,.462,1.3,3.3,.393,3.6,7.3,.492,1.9,2.9,.640,2.0,5.5,7.5,3.9,1.3,0.9,2.4,3.7,12.9
