,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Shane Battier,SG,26,MEM,4,4,119,3.9,9.4,.419,0.3,2.1,.143,3.6,7.3,.500,0.6,1.5,.400,3.0,5.1,8.2,1.8,0.6,1.2,1.2,4.2,8.8
12,Travis Best,PG,32,NJN,4,0,82,4.0,9.7,.409,0.4,4.0,.111,3.5,5.7,.615,3.5,4.0,.889,0.9,1.8,2.6,4.0,0.4,0.0,1.3,4.0,11.9
13,Mike Bibby,PG,26,SAC,5,5,200,6.5,16.6,.391,0.9,4.1,.217,5.6,12.4,.449,3.8,4.9,.778,0.9,3.1,4.0,5.9,1.3,0.4,2.3,2.0,17.6
14,Chauncey Billups,PG,28,DET,25,25,985,5.3,12.4,.428,1.6,4.6,.349,3.7,7.8,.474,4.9,5.4,.893,0.8,3.1,3.9,5.9,0.9,0.2,1.8,2.6,17.1
15,Steve Blake,PG,24,WAS,4,0,17,2.1,8.5,.250,0.0,2.1,.000,2.1,6.4,.333,0.0,0.0,,0.0,6.4,6.4,4.2,0.0,0.0,2.1,6.4,4.2
16,Mark Blount,C,29,BOS,4,0,43,3.3,11.7,.286,0.0,0.0,,3.3,11.7,.286,0.0,1.7,.000,2.5,2.5,5.0,0.8,0.0,0.0,4.2,5.0,6.7
17,Bruce Bowen,SF,33,SAS,23,23,814,2.0,5.7,.359,1.3,3.0,.433,0.8,2.7,.279,0.5,0.8,.647,0.4,2.5,2.9,1.6,0.5,0.6,0.7,3.4,5.8
18,Ryan Bowen,SF,29,HOU,7,3,125,2.3,7.2,.320,0.0,0.0,,2.3,7.2,.320,0.6,0.9,.667,2.0,2.0,4.0,1.7,1.7,0.0,1.7,6.6,5.2
19,Earl Boykins,PG,28,DEN,5,1,152,6.4,16.1,.397,0.0,1.7,.000,6.4,14.4,.443,4.0,4.5,.895,0.5,0.7,1.2,4.5,0.9,0.2,2.1,3.1,16.8
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Shawn Bradley,C,32,DAL,7,0,27,5.3,8.0,.667,0.0,0.0,,5.3,8.0,.667,1.3,2.7,.500,5.3,2.7,8.0,0.0,0.0,2.7,0.0,9.3,12.0
22,Devin Brown,SG,26,SAS,12,0,60,4.2,12.0,.350,1.8,4.2,.429,2.4,7.8,.308,2.4,4.2,.571,0.6,3.6,4.2,1.8,0.6,0.0,0.6,1.8,12.6
23,Kwame Brown,PF,22,WAS,3,0,60,3.0,7.8,.385,0.0,0.0,,3.0,7.8,.385,3.0,5.4,.556,2.4,6.6,9.0,1.8,0.0,1.2,1.2,3.0,9.0
24,Greg Buckner,SG,28,DEN,5,2,100,1.4,6.5,.222,0.7,3.2,.222,0.7,3.2,.222,0.0,0.0,,0.4,5.4,5.8,1.8,0.7,0.4,1.1,5.0,3.6
25,Rodney Buford,SF,27,NJN,3,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Antonio Burks,PG,24,MEM,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
27,Rasual Butler,SF,25,MIA,12,1,182,4.4,11.7,.373,2.2,5.9,.367,2.2,5.7,.379,0.2,0.6,.333,0.2,3.4,3.6,1.4,0.2,0.2,0.4,4.2,11.1
28,Marcus Camby,C,30,DEN,5,5,184,3.3,8.0,.415,0.0,0.0,,3.3,8.0,.415,3.3,5.3,.630,0.8,10.2,11.0,1.8,0.6,3.1,2.2,3.5,10.0
29,Elden Campbell,C,36,DET,10,0,57,2.5,8.2,.308,0.0,0.0,,2.5,8.2,.308,2.5,5.1,.500,1.9,9.5,11.4,3.2,1.3,0.0,2.5,8.2,7.6
30,Brian Cardinal,PF,27,MEM,4,0,78,4.2,10.6,.391,0.0,1.8,.000,4.2,8.8,.474,3.7,5.1,.727,0.9,4.6,5.5,0.9,1.4,0.0,0.5,5.1,12.0
31,Vince Carter,SF,28,NJN,4,4,179,7.0,19.3,.365,1.2,3.8,.316,5.8,15.5,.377,6.2,7.2,.861,1.8,5.0,6.8,4.6,1.8,0.0,3.0,3.4,21.5
32,Tyson Chandler,C,22,CHI,6,0,172,4.0,8.4,.475,0.0,0.0,,4.0,8.4,.475,6.7,9.6,.696,6.1,6.1,12.1,1.7,0.2,2.7,1.7,5.7,14.7
33,Jason Collins,C,26,NJN,4,4,128,1.1,4.8,.235,0.0,0.0,,1.1,4.8,.235,0.8,2.3,.375,2.5,4.8,7.3,0.3,0.6,0.0,1.4,5.3,3.1
34,Nick Collison,C,24,SEA,11,0,218,6.1,10.1,.607,0.2,0.2,1.000,5.9,9.9,.600,2.8,4.5,.630,3.6,5.4,9.1,0.8,0.5,0.8,1.0,6.6,15.2
35,Austin Croshere,PF,29,IND,10,0,88,1.6,4.1,.400,0.8,1.6,.500,0.8,2.5,.333,6.1,7.4,.833,2.9,4.1,7.0,0.0,1.6,0.4,2.5,4.1,10.2
36,Samuel Dalembert,C,23,PHI,5,5,192,4.9,8.8,.553,0.0,0.0,,4.9,8.8,.553,1.1,2.8,.400,3.4,8.6,12.0,0.4,0.4,1.3,1.7,3.6,10.9
37,Erick Dampier,C,29,DAL,13,13,308,4.7,7.8,.597,0.0,0.1,.000,4.7,7.7,.606,1.3,3.3,.393,6.0,5.4,11.3,0.8,0.8,2.1,1.4,6.3,10.6
38,Antonio Daniels,PG,29,SEA,11,3,331,4.8,10.2,.468,0.4,1.5,.286,4.4,8.7,.500,6.5,7.6,.857,0.4,2.9,3.4,5.3,1.2,0.0,1.2,1.4,16.5
39,Marquis Daniels,SG,24,DAL,11,0,165,5.7,13.1,.433,0.2,1.3,.167,5.5,11.8,.463,4.1,5.9,.704,3.3,4.1,7.4,3.1,1.3,0.7,2.8,3.3,15.7
40,Antonio Davis,PF,36,CHI,6,6,175,4.1,9.5,.435,0.0,0.0,,4.1,9.5,.435,3.5,4.7,.739,3.5,4.9,8.4,2.3,0.8,0.8,1.9,5.1,11.7
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Dale Davis,C,35,IND,13,13,311,3.0,6.7,.448,0.0,0.0,,3.0,6.7,.448,2.0,2.9,.680,4.3,5.1,9.4,0.6,1.0,0.7,1.0,4.1,8.0
43,Josh Davis,PF,24,PHI,2,0,4,0.0,9.0,.000,0.0,9.0,.000,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0
44,Ricky Davis,SG,25,BOS,7,2,240,4.8,11.1,.432,0.5,1.4,.333,4.3,9.7,.446,3.0,3.9,.769,0.7,3.0,3.7,2.1,1.4,0.3,3.2,3.4,13.1
45,Juan Dixon,SG,26,WAS,10,0,219,6.7,16.6,.406,1.8,5.6,.324,4.9,11.0,.448,3.5,4.1,.840,0.5,3.8,4.3,2.1,1.2,0.0,2.0,3.1,18.7
46,Michael Doleac,C,27,MIA,9,0,65,3.9,8.9,.438,0.0,0.0,,3.9,8.9,.438,1.1,1.1,1.000,1.1,6.6,7.8,0.0,0.6,0.6,1.7,7.2,8.9
47,Keyon Dooling,PG,24,MIA,15,0,264,5.9,11.9,.494,1.0,2.6,.368,4.9,9.3,.529,2.3,2.9,.810,0.1,2.0,2.2,3.4,0.8,0.1,1.9,4.6,15.0
48,Chris Duhon,PG,22,CHI,6,5,159,2.5,8.4,.297,1.4,5.0,.273,1.1,3.4,.333,2.0,2.5,.818,1.4,4.5,5.9,4.8,0.5,0.0,2.7,1.4,8.4
49,Tim Duncan*,PF,28,SAS,23,23,869,8.2,17.6,.464,0.0,0.2,.200,8.1,17.4,.467,6.1,8.5,.717,3.6,8.2,11.8,2.6,0.3,2.2,2.6,2.7,22.5
50,Ronald Dupree,SF,24,DET,14,0,38,1.9,6.6,.286,0.0,0.0,,1.9,6.6,.286,0.0,0.0,,1.9,3.8,5.7,0.0,0.0,0.0,0.9,5.7,3.8
51,Francisco Elson,C,28,DEN,1,0,6,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Maurice Evans,SG,26,SAC,3,0,56,3.9,6.4,.600,1.3,2.6,.500,2.6,3.9,.667,2.6,3.2,.800,1.3,3.2,4.5,1.9,1.3,0.0,0.0,3.9,11.6
53,Reggie Evans,PF,24,SEA,11,11,208,2.6,6.4,.405,0.0,0.0,,2.6,6.4,.405,1.9,3.6,.524,4.7,9.3,14.0,0.9,0.9,0.5,1.9,5.5,7.1
54,Michael Finley,SG,31,DAL,13,13,491,4.8,11.2,.425,1.8,4.5,.393,3.0,6.7,.446,1.2,1.3,.889,1.0,3.2,4.1,2.1,1.2,0.0,1.0,2.3,12.5
55,Danny Fortson,C,28,SEA,11,0,105,4.1,7.2,.571,0.0,0.0,,4.1,7.2,.571,4.1,5.1,.800,1.7,7.2,8.9,0.0,1.0,0.3,4.5,14.4,12.3
56,Jeff Foster,C,28,IND,13,0,245,4.6,7.6,.596,0.0,0.0,,4.6,7.6,.596,2.2,3.1,.714,6.8,7.3,14.1,0.7,0.9,1.8,1.2,4.0,11.3
57,Lawrence Funderburke,PF,34,CHI,5,0,28,1.3,2.6,.500,0.0,0.0,,1.3,2.6,.500,1.3,2.6,.500,0.0,3.9,3.9,1.3,0.0,0.0,0.0,10.3,3.9
58,Pau Gasol,PF,24,MEM,4,4,133,10.6,21.7,.488,0.3,0.3,1.000,10.3,21.4,.481,1.6,3.2,.500,4.1,4.1,8.1,2.7,0.5,1.9,1.9,3.2,23.0
59,Eddie Gill,PG,26,IND,7,0,45,4.0,12.8,.313,0.8,4.8,.167,3.2,8.0,.400,10.4,12.0,.867,0.0,3.2,3.2,4.0,0.8,0.0,2.4,0.0,19.2
60,Manu Ginóbili,SG,27,SAS,23,15,772,6.8,13.3,.507,2.0,4.5,.438,4.8,8.9,.542,6.9,8.6,.795,0.9,5.3,6.2,4.5,1.3,0.3,3.1,3.2,22.3
61,Ben Gordon,SG,21,CHI,6,1,153,7.1,17.4,.405,1.6,5.2,.318,5.4,12.2,.442,4.7,5.9,.800,1.4,2.4,3.8,3.5,1.2,0.5,3.1,4.2,20.5
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Willie Green,SG,23,PHI,5,0,63,4.6,10.3,.444,1.1,5.1,.222,3.4,5.1,.667,5.1,5.7,.900,1.7,3.4,5.1,1.7,0.6,0.0,1.1,2.9,15.4
64,Adrian Griffin,SF,30,CHI,5,0,86,6.3,12.1,.517,0.0,0.0,,6.3,12.1,.517,1.7,2.1,.800,2.1,6.3,8.4,3.8,2.1,0.0,1.3,5.9,14.2
65,Darvin Ham,SF,31,DET,14,0,24,1.5,4.5,.333,0.0,0.0,,1.5,4.5,.333,3.0,3.0,1.000,4.5,0.0,4.5,0.0,0.0,0.0,0.0,3.0,6.0
66,Richard Hamilton,SG,26,DET,25,25,1079,6.6,14.6,.453,0.3,1.1,.294,6.3,13.4,.467,3.2,4.0,.798,1.0,2.6,3.6,3.6,0.7,0.1,2.6,2.6,16.7
67,Othella Harrington,PF,31,CHI,6,6,103,7.3,14.7,.500,0.0,0.0,,7.3,14.7,.500,2.1,3.8,.545,2.1,3.1,5.2,1.0,0.3,0.0,2.8,6.6,16.8
68,Devin Harris,PG,21,DAL,9,0,80,3.2,7.2,.438,0.9,2.7,.333,2.3,4.5,.500,2.7,4.1,.667,0.0,5.0,5.0,5.0,1.8,0.5,4.5,2.3,9.9
69,Udonis Haslem,PF,24,MIA,15,15,543,3.4,7.0,.491,0.0,0.0,,3.4,7.0,.491,2.3,3.0,.739,2.5,7.4,9.9,1.0,0.5,0.4,1.2,3.2,9.1
70,Brendan Haywood,C,25,WAS,10,10,296,4.7,8.8,.542,0.0,0.0,,4.7,8.8,.542,3.4,5.4,.636,4.3,5.0,9.2,1.2,1.7,2.4,1.2,4.9,12.9
71,Alan Henderson,PF,32,DAL,9,0,92,3.1,5.5,.571,0.0,0.0,,3.1,5.5,.571,0.8,0.8,1.000,4.3,2.3,6.7,0.0,0.8,0.8,0.8,5.9,7.0
72,Nenê,C,22,DEN,5,0,101,3.2,7.5,.429,0.0,0.0,,3.2,7.5,.429,5.3,8.2,.652,3.2,5.7,8.9,0.7,0.7,0.7,1.8,5.7,11.8
73,Kirk Hinrich,PG,24,CHI,6,6,213,7.6,16.9,.450,2.9,5.6,.515,4.7,11.3,.418,3.4,4.9,.690,0.7,3.0,3.7,5.9,2.0,0.7,2.4,3.0,21.5
74,Robert Horry,PF,34,SAS,23,0,618,4.3,9.5,.448,2.2,5.0,.447,2.0,4.5,.449,1.7,2.4,.732,2.7,4.6,7.3,2.7,1.2,1.2,1.2,3.1,12.5
75,Eddie House,PG,26,SAC,3,0,23,4.7,12.5,.375,1.6,1.6,1.000,3.1,11.0,.286,3.1,3.1,1.000,1.6,1.6,3.1,6.3,0.0,0.0,1.6,3.1,14.1
76,Josh Howard,SF,24,DAL,13,13,428,6.6,13.0,.503,0.3,1.3,.250,6.2,11.7,.532,3.4,4.6,.745,2.8,5.3,8.1,2.0,0.9,0.6,2.4,5.0,16.9
77,Larry Hughes,SG,26,WAS,10,10,401,6.1,16.2,.376,0.6,3.0,.212,5.5,13.3,.412,5.7,6.9,.831,1.5,4.8,6.4,3.3,1.8,0.6,2.2,3.1,18.6
78,Lindsey Hunter,SG,34,DET,25,0,374,3.5,10.9,.319,0.8,3.5,.222,2.7,7.4,.364,1.5,2.1,.727,1.0,2.9,3.9,3.8,2.1,0.7,1.4,4.3,9.2
79,Steven Hunter,C,23,PHO,15,0,213,4.1,7.3,.558,0.0,0.0,,4.1,7.3,.558,2.0,3.4,.600,2.9,3.5,6.4,0.5,0.2,3.0,1.4,4.2,10.1
80,Andre Iguodala,SG,21,PHI,5,5,192,3.7,8.1,.465,0.6,1.7,.333,3.2,6.4,.500,1.1,2.3,.500,1.5,2.8,4.3,2.8,2.6,0.9,0.9,2.3,9.2
81,Allen Iverson*,PG,29,PHI,5,5,238,8.9,19.1,.468,1.8,4.4,.414,7.1,14.7,.485,3.9,4.4,.897,0.0,1.7,1.7,7.6,1.5,0.3,3.2,1.8,23.6
82,Bobby Jackson,SG,31,SAC,5,0,79,4.6,16.9,.270,1.4,8.2,.167,3.2,8.7,.368,1.4,1.4,1.000,0.9,1.8,2.7,4.1,0.5,0.5,1.4,2.3,11.8
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Jim Jackson,SF,34,PHO,15,6,474,4.8,9.8,.488,2.4,4.7,.516,2.4,5.1,.463,0.5,0.6,.875,1.0,3.6,4.6,1.7,0.8,0.6,0.8,3.2,12.5
85,Marc Jackson,C,30,PHI,5,0,65,2.8,11.1,.250,0.0,0.0,,2.8,11.1,.250,3.9,6.1,.636,1.7,2.8,4.4,0.0,1.1,1.1,3.3,5.0,9.4
86,Stephen Jackson,SF,26,IND,13,13,472,5.3,13.6,.393,1.5,4.8,.317,3.8,8.8,.435,3.7,4.6,.817,0.5,3.3,3.8,2.2,1.9,0.5,2.6,3.0,15.9
87,Jerome James,C,29,SEA,11,11,295,7.0,13.5,.514,0.0,0.0,,7.0,13.5,.514,2.8,3.7,.767,4.0,5.1,9.2,0.6,0.7,2.4,1.7,5.9,16.7
88,Mike James,PG,29,HOU,7,0,171,6.1,13.1,.468,0.0,1.9,.000,6.1,11.2,.547,4.8,5.1,.958,0.4,2.3,2.7,3.4,1.3,0.4,2.1,3.6,17.1
89,Antawn Jamison,PF,28,WAS,10,10,380,6.9,15.3,.451,1.6,3.2,.500,5.3,12.1,.438,2.1,3.0,.688,1.5,4.5,6.0,1.1,0.7,0.4,1.5,2.3,17.5
90,Al Jefferson,PF,20,BOS,7,0,136,4.5,10.9,.415,0.0,0.0,,4.5,10.9,.415,2.4,3.2,.750,4.5,7.4,11.9,0.5,1.1,2.1,1.1,4.2,11.4
91,Richard Jefferson,SF,24,NJN,4,1,140,5.1,12.9,.400,0.5,2.6,.200,4.6,10.3,.450,5.4,8.0,.677,2.1,3.6,5.7,2.3,0.8,0.0,2.1,3.6,16.2
92,Jared Jeffries,SF,23,WAS,10,10,247,3.5,7.1,.490,0.4,0.9,.500,3.1,6.3,.488,1.9,2.5,.765,2.8,3.2,6.0,2.6,1.3,1.3,1.9,5.0,9.3
93,Anthony Johnson,PG,30,IND,13,4,316,3.1,8.8,.351,0.9,2.6,.348,2.2,6.2,.352,3.3,4.1,.806,0.5,3.9,4.3,7.5,1.5,0.6,2.8,3.2,10.4
94,DerMarr Johnson,SG,24,DEN,4,2,78,5.1,9.2,.550,1.8,5.1,.364,3.2,4.2,.778,1.4,1.4,1.000,1.4,2.3,3.7,1.4,0.9,0.9,0.0,4.2,13.4
95,Joe Johnson,SF,23,PHO,9,9,355,6.4,12.7,.504,2.0,3.7,.556,4.4,9.0,.483,2.3,3.3,.697,0.7,3.2,4.0,3.0,1.0,0.4,1.0,1.8,17.1
96,Dahntay Jones,SG,24,MEM,3,0,71,4.1,10.6,.381,1.5,2.5,.600,2.5,8.1,.313,1.5,2.0,.750,1.0,3.5,4.6,0.5,0.5,0.0,1.0,4.1,11.2
97,Damon Jones,PG,28,MIA,15,15,498,4.5,9.3,.481,2.8,6.6,.429,1.7,2.7,.605,1.3,2.2,.600,0.2,2.7,3.0,4.3,0.5,0.0,1.2,1.7,13.1
98,Eddie Jones,SF,33,MIA,15,15,601,4.3,9.3,.455,1.9,4.8,.400,2.3,4.6,.513,1.9,2.5,.738,0.6,4.6,5.2,2.3,1.1,0.5,1.3,3.4,12.3
99,Fred Jones,SG,25,IND,13,0,234,2.5,8.3,.296,1.4,3.5,.391,1.1,4.8,.226,1.8,2.0,.923,0.2,3.4,3.5,2.0,1.2,0.3,2.3,2.0,8.2
100,James Jones,SF,24,IND,13,0,214,3.2,7.7,.413,1.7,4.2,.400,1.5,3.5,.429,0.7,1.5,.444,0.8,3.7,4.5,1.7,1.2,1.2,0.7,3.0,8.7
101,Jason Kidd*,PG,31,NJN,4,4,182,5.1,13.3,.388,2.2,5.9,.367,3.0,7.3,.405,1.2,2.2,.545,2.0,5.1,7.1,5.7,2.0,0.0,1.8,3.2,13.6
102,Kyle Korver,SF,23,PHI,5,5,147,2.0,6.9,.286,1.7,5.9,.292,0.2,1.0,.250,0.5,0.5,1.000,0.7,2.4,3.2,2.0,1.0,0.2,2.0,4.4,6.1
103,Nenad Krstić,PF,21,NJN,4,4,154,6.3,11.2,.563,0.0,0.0,,6.3,11.2,.563,4.4,5.6,.792,2.3,4.7,7.0,1.6,0.2,0.5,1.4,4.7,17.1
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Christian Laettner,PF,35,MIA,13,0,136,3.2,6.4,.500,0.0,0.3,.000,3.2,6.1,.522,1.3,1.6,.833,0.8,5.8,6.6,1.9,1.1,0.0,1.6,4.5,7.7
106,Raef LaFrentz,PF,28,BOS,7,7,185,3.1,8.0,.390,1.6,3.1,.500,1.6,4.9,.320,1.6,1.9,.800,1.2,5.4,6.6,1.6,1.2,2.3,1.4,5.3,9.3
107,Rashard Lewis,SF,25,SEA,8,8,312,5.0,12.2,.406,0.6,2.9,.200,4.4,9.3,.469,5.1,5.8,.880,1.3,3.7,5.0,1.5,0.3,0.3,1.8,2.9,15.6
108,Shawn Marion,PF,26,PHO,15,15,635,6.1,12.6,.484,1.0,2.4,.419,5.1,10.2,.500,1.7,2.2,.769,2.6,7.4,10.0,1.3,1.2,1.5,1.2,2.7,15.0
109,Kenyon Martin,PF,27,DEN,5,5,164,5.9,12.7,.466,0.0,0.2,.000,5.9,12.5,.474,1.8,2.9,.615,1.5,4.6,6.1,1.3,1.1,1.1,1.5,4.8,13.6
110,Tony Massenburg,PF,37,SAS,9,0,28,1.3,7.7,.167,0.0,0.0,,1.3,7.7,.167,1.3,2.6,.500,5.1,9.0,14.1,0.0,0.0,0.0,0.0,2.6,3.9
111,Walter McCarty,PF,30,PHO,8,0,55,1.3,5.9,.222,1.3,3.9,.333,0.0,2.0,.000,0.0,1.3,.000,0.0,3.9,3.9,2.0,1.3,1.3,0.7,8.5,3.9
112,Antonio McDyess,PF,30,DET,25,0,494,6.4,13.2,.486,0.0,0.0,,6.4,13.2,.486,1.8,2.6,.694,3.4,7.4,10.7,1.4,1.0,1.7,1.8,5.7,14.6
113,Tracy McGrady*,SF,25,HOU,7,7,301,9.3,20.5,.456,2.0,5.5,.370,7.3,15.0,.488,5.0,6.1,.824,1.4,4.8,6.2,5.6,1.3,1.2,3.1,2.4,25.7
114,Aaron McKie,SG,32,PHI,5,0,85,1.3,3.0,.429,0.4,1.3,.333,0.8,1.7,.500,0.0,0.0,,0.4,4.7,5.1,2.1,1.7,0.0,0.4,3.8,3.0
115,Darko Miličić,C,19,DET,9,0,21,3.4,12.0,.286,0.0,0.0,,3.4,12.0,.286,1.7,1.7,1.000,1.7,5.1,6.9,1.7,0.0,1.7,1.7,5.1,8.6
116,Andre Miller,PG,28,DEN,5,5,184,5.5,12.9,.424,0.4,0.8,.500,5.1,12.1,.419,4.5,6.3,.719,1.8,3.3,5.1,5.1,2.0,0.2,2.3,4.3,15.8
117,Brad Miller,C,28,SAC,5,4,139,6.0,10.4,.575,0.0,0.5,.000,6.0,9.8,.605,2.6,3.6,.714,2.1,2.8,4.9,4.1,0.3,0.8,2.3,5.4,14.5
118,Mike Miller,SF,24,MEM,4,4,110,5.9,12.1,.486,2.6,5.6,.471,3.3,6.5,.500,1.3,1.3,1.000,0.0,3.3,3.3,3.6,0.0,1.0,1.6,2.3,15.7
119,Reggie Miller*,SG,39,IND,13,13,430,5.2,12.0,.434,1.8,5.5,.318,3.4,6.4,.532,4.0,4.3,.941,0.3,3.0,3.3,1.7,0.8,0.1,1.8,2.3,16.2
120,Yao Ming*,C,24,HOU,7,7,220,9.0,13.7,.655,0.0,0.0,,9.0,13.7,.655,6.5,9.0,.727,3.8,5.1,8.8,0.8,0.3,3.1,3.1,5.1,24.5
121,Cuttino Mobley,SG,29,SAC,5,5,159,7.0,15.8,.443,1.6,5.7,.280,5.4,10.2,.533,1.1,1.6,.714,0.9,2.3,3.2,2.0,1.4,0.5,1.4,2.9,16.8
122,Nazr Mohammed,C,27,SAS,23,23,528,4.5,8.5,.528,0.1,0.1,1.000,4.4,8.5,.524,2.0,3.2,.638,5.1,5.4,10.5,0.5,1.0,1.6,1.6,4.4,11.1
123,Alonzo Mourning*,C,34,MIA,15,2,254,4.4,6.2,.705,0.0,0.0,,4.4,6.2,.705,4.1,7.4,.558,3.0,7.2,10.2,0.7,0.7,4.7,3.1,6.9,12.9
124,Ronald Murray,SG,25,SEA,4,0,62,2.3,11.0,.211,0.0,1.2,.000,2.3,9.9,.235,2.3,4.1,.571,1.2,2.3,3.5,2.9,0.0,1.2,1.2,4.6,7.0
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Dikembe Mutombo*,C,38,HOU,7,0,101,2.1,3.9,.545,0.0,0.0,,2.1,3.9,.545,3.6,4.6,.769,3.9,8.6,12.5,0.7,0.7,2.5,2.5,5.3,7.8
127,Eduardo Nájera,PF,28,DEN,2,0,13,0.0,5.5,.000,0.0,0.0,,0.0,5.5,.000,0.0,0.0,,2.8,2.8,5.5,2.8,0.0,0.0,2.8,2.8,0.0
128,Steve Nash*,PG,30,PHO,15,15,610,8.3,15.9,.520,1.2,3.2,.389,7.0,12.7,.553,3.4,3.7,.919,0.5,3.7,4.2,10.0,0.8,0.2,4.1,2.1,21.1
129,Rasho Nesterović,C,28,SAS,15,0,114,1.6,3.8,.417,0.0,0.0,,1.6,3.8,.417,0.0,0.6,.000,3.5,4.7,8.2,0.6,0.3,1.6,1.3,5.1,3.2
130,Andrés Nocioni,SF,25,CHI,6,6,202,4.8,11.9,.403,1.1,3.0,.353,3.7,8.9,.420,3.0,4.1,.739,1.4,7.3,8.7,2.5,0.2,1.1,2.0,3.6,13.7
131,Moochie Norris,PG,31,HOU,2,0,7,0.0,5.1,.000,0.0,0.0,,0.0,5.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Dirk Nowitzki,PF,26,DAL,13,13,551,6.7,16.7,.402,0.7,2.0,.333,6.1,14.8,.412,6.0,7.3,.829,1.6,6.9,8.6,2.8,1.2,1.4,2.2,2.7,20.1
133,Jermaine O'Neal,PF,26,IND,13,13,476,5.8,16.0,.365,0.0,0.2,.000,5.8,15.7,.370,4.1,5.4,.750,1.6,6.3,7.9,2.2,0.5,2.6,2.7,3.6,15.7
134,Shaquille O'Neal*,C,32,MIA,13,13,431,8.4,15.1,.558,0.0,0.0,,8.4,15.1,.558,4.2,8.9,.472,1.6,6.9,8.5,2.1,0.4,1.6,3.5,4.3,21.0
135,Greg Ostertag,C,31,SAC,2,0,26,4.2,4.2,1.000,0.0,0.0,,4.2,4.2,1.000,0.0,0.0,,5.5,6.9,12.5,0.0,1.4,2.8,2.8,5.5,8.3
