,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
25,Mark Bryant,C,28,POR,4,1,64,2.8,9.6,.294,0.0,1.1,.000,2.8,8.4,.333,0.0,0.0,,3.4,3.4,6.8,1.1,1.1,1.1,1.7,3.9,5.6
26,Matt Bullard,PF,26,HOU,10,0,55,2.6,12.4,.211,1.3,6.5,.200,1.3,5.9,.222,3.9,5.2,.750,1.3,5.2,6.5,0.0,0.7,1.3,0.0,3.9,10.5
27,Willie Burton,SF,25,MIA,2,0,11,3.3,13.1,.250,0.0,6.5,.000,3.3,6.5,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.3,9.8,6.5
28,Michael Cage,C,32,SEA,5,5,93,2.3,6.2,.375,0.0,0.0,,2.3,6.2,.375,0.8,2.3,.333,3.9,6.6,10.5,1.5,1.5,1.9,1.2,5.8,5.4
29,Antoine Carr,PF,32,SAS,3,0,37,4.9,10.7,.455,0.0,0.0,,4.9,10.7,.455,7.8,8.8,.889,1.0,0.0,1.0,2.9,1.0,1.9,0.0,6.8,17.5
30,Bill Cartwright,C,36,CHI,9,8,189,2.7,8.2,.326,0.0,0.0,,2.7,8.2,.326,2.5,3.0,.813,3.6,4.8,8.4,2.1,0.6,0.4,1.1,5.0,7.8
31,Sam Cassell,PG,24,HOU,22,0,478,4.7,12.1,.394,1.3,3.4,.378,3.5,8.7,.400,4.8,5.6,.865,1.4,3.0,4.4,7.0,1.6,0.4,3.5,4.7,15.6
32,Cedric Ceballos,SF,24,PHO,10,8,212,7.3,15.8,.462,0.0,0.3,.000,7.3,15.5,.473,2.5,3.1,.833,2.7,4.8,7.5,1.4,1.4,0.3,1.9,1.5,17.2
33,Tom Chambers,PF,34,UTA,16,0,325,3.9,10.7,.361,0.0,0.8,.000,3.9,10.0,.389,2.5,3.2,.793,1.8,3.2,5.0,1.3,0.6,1.0,0.9,5.5,10.3
34,Derrick Coleman,PF,26,NJN,4,4,173,5.6,14.2,.397,1.0,1.9,.556,4.6,12.3,.373,8.1,10.4,.780,4.0,7.9,11.9,2.1,0.4,1.0,3.7,2.5,20.4
35,Bimbo Coles,PG,25,MIA,5,0,140,6.4,12.1,.532,0.3,1.0,.250,6.2,11.1,.558,4.6,5.9,.783,0.5,3.1,3.6,4.4,1.8,0.3,2.8,3.9,17.7
36,Lester Conner,PG,34,IND,6,0,22,3.3,8.2,.400,0.0,0.0,,3.3,8.2,.400,3.3,3.3,1.000,1.6,4.9,6.5,0.0,1.6,0.0,0.0,3.3,9.8
37,Tyrone Corbin,SF,31,UTA,16,11,413,3.6,9.2,.387,0.3,1.0,.333,3.2,8.2,.394,1.2,1.3,.933,2.2,4.7,6.9,1.3,1.8,0.3,1.0,2.7,8.7
38,John Crotty,PG,24,UTA,8,0,38,3.8,10.4,.364,1.9,1.9,1.000,1.9,8.5,.222,1.9,1.9,1.000,0.0,2.8,2.8,8.5,0.9,0.0,0.9,5.7,11.4
39,Terry Cummings,PF,32,SAS,4,1,72,5.5,11.0,.500,0.0,0.0,,5.5,11.0,.500,5.0,6.0,.833,5.0,7.5,12.5,1.0,2.5,1.5,2.0,5.0,16.0
40,Earl Cureton,PF,36,HOU,10,0,100,2.9,3.6,.800,0.0,0.0,,2.9,3.6,.800,0.7,0.7,1.000,2.2,8.3,10.4,0.7,0.4,0.7,1.1,7.2,6.5
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Lloyd Daniels,SG,26,SAS,4,0,66,4.4,10.9,.400,2.2,4.4,.500,2.2,6.5,.333,1.1,1.1,1.000,1.1,3.8,4.9,1.6,0.0,0.5,1.1,2.2,12.0
43,Antonio Davis,PF,25,IND,16,0,401,4.3,8.0,.539,0.1,0.1,1.000,4.2,7.9,.534,3.4,6.1,.559,3.3,6.2,9.5,0.6,1.0,1.6,2.0,4.2,12.1
44,Dale Davis,PF,24,IND,16,16,578,3.5,6.6,.528,0.0,0.1,.000,3.5,6.5,.533,0.7,2.2,.306,3.9,6.0,9.9,0.7,1.1,1.1,1.9,3.2,7.7
45,Hubert Davis,SG,23,NYK,23,7,396,4.0,11.0,.364,0.9,3.2,.286,3.1,7.8,.395,2.1,2.9,.719,0.5,1.5,1.9,2.4,0.5,0.3,2.1,3.9,11.0
46,Vinny Del Negro,SG,27,SAS,4,4,93,4.6,10.5,.444,0.8,1.5,.500,3.9,8.9,.435,1.2,1.9,.600,0.4,2.3,2.7,7.0,0.4,0.0,2.3,2.3,11.2
47,Bison Dele,C,24,DEN,12,0,289,5.2,9.5,.553,0.0,0.0,,5.2,9.5,.553,3.4,5.1,.659,4.1,7.0,11.1,1.4,0.5,1.4,2.1,4.5,13.8
48,Clyde Drexler*,SG,31,POR,4,4,157,7.1,16.7,.425,0.7,3.0,.231,6.4,13.8,.467,4.4,5.3,.826,2.3,7.1,9.4,5.0,1.8,0.5,2.1,1.6,19.3
49,Chris Dudley,C,28,POR,4,2,81,1.8,4.4,.400,0.0,0.0,,1.8,4.4,.400,0.4,0.9,.500,2.2,4.4,6.7,0.0,2.7,0.0,0.4,7.1,4.0
50,Doug Edwards,PF,23,ATL,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
51,Kevin Edwards,SG,28,NJN,4,4,148,4.4,12.2,.360,0.0,0.5,.000,4.4,11.7,.375,3.2,3.4,.929,1.9,1.9,3.9,2.2,1.2,0.2,2.2,2.2,11.9
52,Craig Ehlo,SG,32,ATL,11,0,317,5.7,13.4,.424,0.9,2.6,.348,4.8,10.8,.442,1.9,2.7,.708,1.2,2.2,3.4,4.5,1.2,0.0,1.5,3.6,14.2
53,Mario Elie,SF,30,HOU,23,0,382,4.0,10.0,.396,0.9,3.0,.313,3.0,7.0,.432,3.8,4.4,.851,0.8,2.9,3.8,3.6,0.8,0.3,2.0,2.8,12.6
54,Dale Ellis,SF,33,SAS,4,4,114,5.4,13.6,.395,1.6,5.4,.294,3.8,8.2,.462,0.9,1.6,.600,0.9,2.2,3.2,0.3,0.9,0.0,1.3,1.9,13.3
55,LaPhonso Ellis,PF,23,DEN,12,12,436,5.6,11.7,.479,0.2,0.5,.500,5.4,11.2,.478,3.1,4.5,.704,2.2,5.8,8.0,2.1,0.7,0.9,1.6,3.8,14.6
56,Jo Jo English,SG,23,CHI,7,0,58,3.1,7.4,.417,0.6,2.5,.250,2.5,5.0,.500,1.9,3.7,.500,0.6,1.2,1.9,1.2,0.6,0.6,0.6,2.5,8.7
57,Patrick Ewing*,C,31,NYK,25,25,1032,7.3,16.8,.437,0.1,0.4,.364,7.2,16.4,.438,4.3,5.7,.755,3.1,7.2,10.2,2.3,1.1,2.7,2.9,3.3,19.1
58,Duane Ferrell,SF,28,ATL,11,0,187,4.8,12.1,.397,0.2,0.8,.250,4.6,11.4,.407,5.2,6.9,.750,4.2,1.7,6.0,3.3,1.0,0.6,1.0,4.6,15.0
59,Danny Ferry,PF,27,CLE,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0
60,Vern Fleming,PG,31,IND,16,1,247,5.7,11.1,.513,0.0,0.7,.000,5.7,10.3,.549,2.5,2.9,.850,1.7,1.3,3.1,5.5,1.5,0.1,3.2,3.9,13.8
61,Sleepy Floyd,PG,33,SAS,4,0,37,1.9,7.8,.250,0.0,0.0,,1.9,7.8,.250,1.9,3.9,.500,0.0,1.0,1.0,1.0,0.0,0.0,3.9,2.9,5.8
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Corey Gaines,SG,28,NYK,4,0,28,0.0,5.1,.000,0.0,1.3,.000,0.0,3.9,.000,0.0,0.0,,0.0,2.6,2.6,2.6,0.0,0.0,0.0,5.1,0.0
64,Chris Gatling,C,26,GSW,3,1,54,5.3,8.7,.615,0.0,0.0,,5.3,8.7,.615,6.7,8.7,.769,4.7,6.7,11.3,2.7,1.3,0.7,1.3,6.7,17.3
65,Matt Geiger,C,24,MIA,2,0,11,0.0,6.5,.000,0.0,0.0,,0.0,6.5,.000,3.3,6.5,.500,0.0,13.1,13.1,0.0,0.0,0.0,0.0,3.3,3.3
66,Kendall Gill,SG,25,SEA,5,5,153,6.1,14.1,.433,0.5,2.1,.222,5.6,12.0,.471,3.1,4.9,.619,1.6,4.0,5.6,2.4,1.4,0.2,1.4,2.8,15.8
67,Armen Gilliam,PF,29,NJN,4,0,112,4.8,10.9,.441,0.0,0.3,.000,4.8,10.6,.455,3.9,5.1,.750,0.3,7.7,8.0,0.3,0.6,2.3,1.0,2.3,13.5
68,Paul Graham,SG,26,ATL,1,0,2,18.0,36.0,.500,0.0,18.0,.000,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
69,Harvey Grant,SF,28,POR,4,1,76,8.1,15.6,.515,0.0,0.0,,8.1,15.6,.515,0.0,0.0,,2.4,1.9,4.3,1.4,0.5,0.9,0.5,0.9,16.1
70,Horace Grant,PF,28,CHI,10,10,393,6.0,11.0,.542,0.1,0.1,1.000,5.9,10.9,.538,2.8,3.8,.738,2.7,4.0,6.8,2.4,0.9,1.6,0.9,2.1,14.8
71,Josh Grant,PF,26,GSW,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Jeff Grayer,SG,28,GSW,3,0,46,8.6,15.7,.550,0.0,0.0,,8.6,15.7,.550,1.6,2.3,.667,0.8,3.9,4.7,0.8,0.8,0.8,1.6,5.5,18.8
73,A.C. Green,PF,30,PHO,10,2,350,4.1,8.5,.482,0.7,1.7,.412,3.4,6.8,.500,3.9,6.4,.613,3.0,5.7,8.6,1.3,1.0,0.2,0.7,2.3,12.9
74,Jack Haley,PF,30,SAS,3,0,11,13.1,26.2,.500,0.0,0.0,,13.1,26.2,.500,16.4,19.6,.833,9.8,13.1,22.9,6.5,0.0,0.0,0.0,9.8,42.5
75,Tom Hammonds,PF,26,DEN,8,0,49,1.5,6.6,.222,0.0,0.0,,1.5,6.6,.222,3.7,4.4,.833,3.7,5.9,9.6,1.5,0.0,0.0,0.7,4.4,6.6
76,Anfernee Hardaway,PG,22,ORL,3,3,133,6.0,13.5,.440,1.4,3.0,.455,4.6,10.6,.436,1.9,2.7,.700,2.2,3.2,5.4,5.7,1.4,1.6,5.4,2.7,15.2
77,Derek Harper,PG,32,NYK,23,22,750,4.8,11.1,.429,1.4,4.1,.341,3.4,7.0,.479,1.7,2.7,.643,0.6,2.0,2.6,4.9,2.0,0.0,2.0,3.0,12.6
78,Skeeter Henry,SG,26,PHO,3,0,16,2.3,13.5,.167,0.0,4.5,.000,2.3,9.0,.250,0.0,0.0,,2.3,4.5,6.8,6.8,0.0,0.0,2.3,2.3,4.5
79,Carl Herrera,PF,27,HOU,16,0,248,4.5,8.4,.534,0.0,0.0,,4.5,8.4,.534,1.9,2.3,.813,2.0,4.5,6.5,0.4,0.7,0.4,1.0,5.4,10.9
80,Rod Higgins,SF,34,CLE,3,2,57,2.5,6.9,.364,1.3,4.4,.286,1.3,2.5,.500,0.6,1.3,.500,1.3,1.3,2.5,2.5,0.6,0.6,1.9,6.3,6.9
81,Tyrone Hill,PF,25,CLE,3,3,123,3.2,7.9,.407,0.0,0.0,,3.2,7.9,.407,5.9,10.8,.541,4.1,5.0,9.1,1.2,0.3,0.3,2.3,4.1,12.3
82,Jeff Hornacek,SG,30,UTA,16,16,558,5.5,11.5,.475,1.0,2.2,.441,4.5,9.4,.483,4.0,4.4,.912,0.7,1.8,2.5,4.1,1.5,0.4,1.8,2.9,15.9
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Robert Horry,SF,23,HOU,23,23,778,4.5,10.5,.434,1.6,4.1,.382,3.0,6.3,.467,1.8,2.4,.765,1.9,4.6,6.5,3.8,1.6,0.9,1.2,3.1,12.4
85,Byron Houston,PF,24,GSW,3,2,46,4.7,6.3,.750,0.0,0.0,,4.7,6.3,.750,2.3,3.9,.600,1.6,2.3,3.9,2.3,0.8,1.6,0.0,7.0,11.7
86,Stephen Howard,SF,23,UTA,10,0,27,4.0,14.7,.273,0.0,0.0,,4.0,14.7,.273,10.7,14.7,.727,4.0,9.3,13.3,0.0,0.0,0.0,2.7,14.7,18.7
87,Jay Humphries,SG,31,UTA,16,0,356,4.7,10.9,.426,0.7,2.2,.318,3.9,8.7,.453,1.9,2.8,.679,0.8,2.9,3.7,3.9,1.3,0.2,1.6,4.6,11.9
88,Jaren Jackson,SG,26,POR,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Keith Jennings,PG,25,GSW,3,0,39,3.7,12.0,.308,0.9,4.6,.200,2.8,7.4,.375,5.5,6.5,.857,0.9,3.7,4.6,3.7,0.9,0.0,3.7,10.2,13.8
90,Chris Jent,SF,24,HOU,11,0,62,2.9,11.6,.250,1.7,7.5,.231,1.2,4.1,.286,0.0,0.0,,0.6,4.6,5.2,4.1,1.2,0.0,1.7,4.1,7.5
91,Avery Johnson,PG,28,GSW,3,0,41,7.9,14.9,.529,0.0,0.9,.000,7.9,14.0,.563,0.0,0.0,,0.0,2.6,2.6,8.8,3.5,0.9,2.6,1.8,15.8
92,Ervin Johnson,C,26,SEA,2,0,8,0.0,4.5,.000,0.0,0.0,,0.0,4.5,.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,4.5,4.5,0.0
93,Frank Johnson,PG,35,PHO,7,0,46,0.8,9.4,.083,0.0,1.6,.000,0.8,7.8,.100,0.8,1.6,.500,1.6,1.6,3.1,3.9,1.6,0.0,2.3,4.7,2.3
94,Kevin Johnson,PG,27,PHO,10,10,427,8.2,17.9,.458,0.3,0.8,.300,7.9,17.0,.465,5.8,6.8,.852,0.8,2.1,3.0,8.1,0.8,0.1,2.9,1.9,22.4
95,Adam Keefe,PF,23,ATL,7,0,62,3.5,5.8,.600,0.0,0.0,,3.5,5.8,.600,2.3,5.2,.444,1.7,5.8,7.5,1.2,0.6,0.6,2.3,5.2,9.3
96,Shawn Kemp,PF,24,SEA,5,5,206,4.5,12.2,.371,0.0,0.0,,4.5,12.2,.371,3.8,5.8,.667,3.5,5.1,8.6,3.0,1.7,2.1,2.4,3.1,12.9
97,Tim Kempton,PF,30,CLE,3,1,89,4.0,10.1,.400,0.0,0.0,,4.0,10.1,.400,2.4,2.4,1.000,4.0,2.4,6.5,3.2,1.2,0.0,1.6,3.6,10.5
98,Steve Kerr,PG,28,CHI,10,0,186,2.5,7.0,.361,1.2,3.1,.375,1.4,3.9,.350,0.6,0.6,1.000,0.4,2.3,2.7,1.9,1.4,0.0,0.2,2.5,6.8
99,Jerome Kersey,SF,31,POR,3,0,38,4.7,15.2,.313,0.0,0.0,,4.7,15.2,.313,0.9,4.7,.200,4.7,3.8,8.5,0.0,0.9,0.9,0.0,4.7,10.4
100,Chris King,SF,24,SEA,2,0,7,0.0,5.1,.000,0.0,0.0,,0.0,5.1,.000,0.0,10.3,.000,0.0,0.0,0.0,0.0,5.1,0.0,0.0,5.1,0.0
101,Joe Kleine,C,32,PHO,8,0,81,5.3,12.4,.429,0.0,0.0,,5.3,12.4,.429,1.8,2.7,.667,2.2,5.3,7.6,1.3,0.4,1.8,0.9,6.7,12.4
102,Negele Knight,PG,26,SAS,4,0,108,4.3,13.7,.317,0.0,1.0,.000,4.3,12.7,.342,3.7,4.0,.917,1.0,1.0,2.0,4.0,1.0,0.0,2.3,3.0,12.3
103,Jon Koncak,C,30,ATL,11,11,195,5.0,12.2,.409,0.0,0.0,,5.0,12.2,.409,0.7,1.8,.400,0.9,4.6,5.5,2.4,1.1,2.2,1.1,5.9,10.7
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Larry Krystkowiak,PF,29,ORL,3,3,92,2.7,7.0,.389,0.0,0.0,,2.7,7.0,.389,1.6,1.6,1.000,2.7,7.0,9.8,3.5,1.2,0.8,0.8,3.9,7.0
106,Toni Kukoč,SF,25,CHI,10,0,194,5.6,12.4,.448,1.5,3.5,.421,4.1,8.9,.458,4.6,6.3,.735,2.0,5.4,7.4,6.7,0.9,0.6,3.2,2.8,17.3
107,Andrew Lang,C,27,ATL,11,0,234,4.5,9.7,.460,0.0,0.2,.000,4.5,9.5,.468,2.6,3.4,.773,2.3,4.9,7.2,0.8,0.9,3.1,2.3,5.4,11.5
108,Grant Long,PF,27,MIA,4,2,110,4.6,11.8,.389,0.0,0.0,,4.6,11.8,.389,6.9,8.8,.778,3.3,2.6,5.9,2.3,1.0,0.7,3.3,5.2,16.0
109,Luc Longley,C,25,CHI,10,2,170,5.3,10.6,.500,0.0,0.0,,5.3,10.6,.500,2.8,3.8,.722,2.8,6.8,9.5,3.8,1.3,1.7,4.4,8.0,13.3
110,Rick Mahorn,PF,35,NJN,3,0,19,0.0,1.9,.000,0.0,0.0,,0.0,1.9,.000,0.0,0.0,,1.9,5.7,7.6,0.0,0.0,1.9,1.9,13.3,0.0
111,Dan Majerle,SG,28,PHO,10,10,410,4.0,11.2,.362,1.8,5.2,.339,2.3,6.0,.382,1.0,1.4,.688,1.3,2.5,3.8,2.1,1.0,0.4,0.9,2.0,10.8
112,Karl Malone*,PF,30,UTA,16,16,703,8.1,17.3,.467,0.0,0.2,.000,8.1,17.1,.473,6.0,8.2,.738,2.7,7.5,10.1,2.8,1.2,0.7,1.7,3.0,22.2
113,Danny Manning,PF,27,ATL,11,11,426,7.1,14.5,.488,0.0,0.0,,7.1,14.5,.488,4.4,5.6,.788,2.4,4.1,6.5,3.1,1.3,0.8,2.2,3.3,18.6
114,Anthony Mason,PF,27,NYK,25,0,660,3.7,7.5,.489,0.0,0.0,,3.7,7.5,.489,3.0,4.2,.714,2.9,5.1,8.0,2.5,0.8,0.3,2.0,3.6,10.3
115,Vernon Maxwell,SG,28,HOU,23,23,880,4.8,12.8,.376,1.8,5.6,.326,3.0,7.2,.415,1.5,2.2,.685,0.5,2.8,3.3,3.9,0.8,0.1,2.0,2.3,13.0
116,Derrick McKey,SF,27,IND,16,16,587,3.6,8.7,.408,0.5,1.5,.333,3.1,7.2,.424,1.9,2.9,.660,2.0,4.0,6.0,4.1,1.6,0.6,2.5,3.6,9.5
117,Nate McMillan,PG,29,SEA,5,0,109,2.6,8.3,.320,1.3,3.6,.364,1.3,4.6,.286,0.3,1.3,.250,2.0,3.3,5.3,3.3,2.0,0.3,1.7,5.9,6.9
118,Darnell Mee,SG,22,DEN,3,0,30,3.6,7.2,.500,1.2,4.8,.250,2.4,2.4,1.000,0.0,0.0,,0.0,2.4,2.4,2.4,3.6,0.0,3.6,4.8,8.4
119,Oliver Miller,C,23,PHO,10,4,146,3.9,6.7,.593,0.0,0.0,,3.9,6.7,.593,0.7,1.7,.429,3.5,7.4,10.8,3.2,1.5,3.0,3.2,5.4,8.6
120,Reggie Miller*,SG,28,IND,16,16,576,7.6,16.9,.448,2.2,5.2,.422,5.4,11.7,.460,5.9,7.0,.839,0.7,2.3,3.0,2.9,1.3,0.2,2.0,2.1,23.2
121,Chris Mills,SF,24,CLE,3,1,112,6.1,12.2,.500,1.3,1.6,.800,4.8,10.6,.455,2.9,3.5,.818,3.2,4.2,7.4,2.6,2.3,0.3,1.6,2.9,16.4
122,Harold Miner,SG,22,MIA,4,0,57,7.6,16.4,.462,0.0,0.0,,7.6,16.4,.462,5.1,6.9,.727,1.9,3.2,5.1,1.3,0.6,0.0,1.3,2.5,20.2
123,Sam Mitchell,PF,30,IND,15,0,99,3.3,9.5,.346,0.0,0.4,.000,3.3,9.1,.360,1.1,1.5,.750,1.8,4.4,6.2,1.8,0.7,0.7,1.5,8.0,7.6
124,Chris Morris,SF,28,NJN,4,3,98,4.4,15.8,.279,1.1,7.3,.150,3.3,8.4,.391,3.7,3.7,1.000,4.0,4.0,8.1,2.6,1.8,1.8,2.2,5.1,13.6
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Chris Mullin*,SF,30,GSW,3,3,135,8.0,13.6,.588,1.6,3.2,.500,6.4,10.4,.615,2.7,2.9,.909,1.1,2.7,3.7,2.9,0.0,1.3,1.9,1.1,20.3
127,Tracy Murray,SF,22,POR,2,0,11,9.8,19.6,.500,0.0,3.3,.000,9.8,16.4,.600,0.0,0.0,,9.8,0.0,9.8,3.3,3.3,0.0,0.0,9.8,19.6
128,Dikembe Mutombo*,C,27,DEN,12,12,511,3.5,7.6,.463,0.0,0.0,,3.5,7.6,.463,4.2,6.9,.602,2.8,7.3,10.1,1.5,0.6,4.9,2.1,3.0,11.2
129,Pete Myers,SG,30,CHI,10,10,235,4.4,8.6,.518,0.0,0.6,.000,4.4,8.0,.558,1.8,3.2,.571,1.5,1.4,2.9,4.3,1.2,0.6,2.6,3.2,10.7
130,Johnny Newman,SF,30,NJN,4,0,54,2.0,8.7,.231,0.7,2.7,.250,1.3,6.0,.222,3.3,4.7,.714,1.3,2.0,3.3,1.3,1.3,1.3,2.0,7.3,8.0
131,Shaquille O'Neal*,C,21,ORL,3,3,126,6.6,12.9,.511,0.0,0.0,,6.6,12.9,.511,4.6,9.7,.471,4.9,6.6,11.4,2.0,0.6,2.6,2.9,3.7,17.7
132,Charles Oakley,PF,30,NYK,25,25,992,4.5,9.5,.477,0.0,0.0,,4.5,9.5,.477,2.9,3.7,.775,4.2,6.4,10.6,2.1,1.3,0.2,2.4,3.2,11.9
133,Hakeem Olajuwon*,C,31,HOU,23,23,989,9.7,18.7,.519,0.1,0.1,.500,9.6,18.6,.520,4.7,5.9,.795,2.0,7.2,9.2,3.6,1.5,3.3,3.0,3.0,24.2
134,Billy Owens,PF,24,GSW,3,3,127,7.1,14.2,.500,0.0,0.3,.000,7.1,13.9,.510,2.6,3.4,.750,3.4,5.1,8.5,3.7,1.1,0.6,2.0,3.1,16.7
135,Robert Pack,PG,24,DEN,12,0,332,5.2,12.8,.407,0.7,2.2,.300,4.6,10.6,.429,4.2,6.0,.709,0.5,2.5,3.0,5.5,2.0,0.7,5.0,4.4,15.3
